C21007_001E,C21007_001EA,C21007_001M,C21007_001MA,C21007_002E,C21007_002EA,C21007_002M,C21007_002MA,C21007_003E,C21007_003EA,C21007_003M,C21007_003MA,C21007_004E,C21007_004EA,C21007_004M,C21007_004MA,C21007_005E,C21007_005EA,C21007_005M,C21007_005MA,C21007_006E,C21007_006EA,C21007_006M,C21007_006MA,C21007_007E,C21007_007EA,C21007_007M,C21007_007MA,C21007_008E,C21007_008EA,C21007_008M,C21007_008MA,C21007_009E,C21007_009EA,C21007_009M,C21007_009MA,C21007_010E,C21007_010EA,C21007_010M,C21007_010MA,C21007_011E,C21007_011EA,C21007_011M,C21007_011MA,C21007_012E,C21007_012EA,C21007_012M,C21007_012MA,C21007_013E,C21007_013EA,C21007_013M,C21007_013MA,C21007_014E,C21007_014EA,C21007_014M,C21007_014MA,C21007_015E,C21007_015EA,C21007_015M,C21007_015MA,C21007_016E,C21007_016EA,C21007_016M,C21007_016MA,C21007_017E,C21007_017EA,C21007_017M,C21007_017MA,C21007_018E,C21007_018EA,C21007_018M,C21007_018MA,C21007_019E,C21007_019EA,C21007_019M,C21007_019MA,C21007_020E,C21007_020EA,C21007_020M,C21007_020MA,C21007_021E,C21007_021EA,C21007_021M,C21007_021MA,C21007_022E,C21007_022EA,C21007_022M,C21007_022MA,C21007_023E,C21007_023EA,C21007_023M,C21007_023MA,C21007_024E,C21007_024EA,C21007_024M,C21007_024MA,C21007_025E,C21007_025EA,C21007_025M,C21007_025MA,C21007_026E,C21007_026EA,C21007_026M,C21007_026MA,C21007_027E,C21007_027EA,C21007_027M,C21007_027MA,C21007_028E,C21007_028EA,C21007_028M,C21007_028MA,C21007_029E,C21007_029EA,C21007_029M,C21007_029MA,C21007_030E,C21007_030EA,C21007_030M,C21007_030MA,C21007_031E,C21007_031EA,C21007_031M,C21007_031MA,GEO_ID,NAME,state
6940731,null,7193,null,5965654,null,7989,null,461293,null,9925,null,35597,null,3372,null,9761,null,1589,null,25836,null,3124,null,425696,null,9781,null,60088,null,4209,null,365608,null,9021,null,5504361,null,11774,null,853832,null,21327,null,159488,null,8239,null,694344,null,18103,null,4650529,null,23021,null,385853,null,10998,null,4264676,null,23926,null,975077,null,4009,null,221960,null,4804,null,12953,null,1742,null,5294,null,1095,null,7659,null,1277,null,209007,null,4952,null,75817,null,3698,null,133190,null,4583,null,753117,null,5626,null,102718,null,4937,null,55478,null,3469,null,47240,null,3611,null,650399,null,7343,null,249557,null,5986,null,400842,null,7503,null,0400000US13,Georgia,13
939033,null,4523,null,758418,null,4335,null,64330,null,3684,null,3201,null,916,null,646,null,331,null,2555,null,853,null,61129,null,3601,null,6325,null,1423,null,54804,null,3547,null,694088,null,5012,null,74547,null,6011,null,11859,null,1796,null,62688,null,5580,null,619541,null,7439,null,39617,null,3467,null,579924,null,7539,null,180615,null,2101,null,40270,null,2017,null,2383,null,705,null,1647,null,558,null,736,null,366,null,37887,null,1964,null,13795,null,1509,null,24092,null,1885,null,140345,null,2632,null,10802,null,1490,null,5533,null,1036,null,5269,null,1063,null,129543,null,2897,null,44182,null,2442,null,85361,null,2928,null,0400000US15,Hawaii,15
1093520,null,1883,null,915113,null,2501,null,73434,null,3479,null,7450,null,1890,null,3605,null,1637,null,3845,null,1058,null,65984,null,3301,null,12391,null,1436,null,53593,null,3136,null,841679,null,4287,null,118713,null,6665,null,19414,null,2673,null,99299,null,6025,null,722966,null,7579,null,63721,null,4312,null,659245,null,8402,null,178407,null,2008,null,46818,null,2070,null,2931,null,815,null,1587,null,537,null,1344,null,543,null,43887,null,2047,null,18760,null,1495,null,25127,null,1622,null,131589,null,2520,null,11965,null,1539,null,5910,null,1139,null,6055,null,1138,null,119624,null,2594,null,41759,null,2600,null,77865,null,2801,null,0400000US16,Idaho,16
9428169,null,3573,null,7910823,null,5617,null,433003,null,9350,null,31350,null,2838,null,8950,null,1617,null,22400,null,2481,null,401653,null,9426,null,51458,null,3879,null,350195,null,8642,null,7477820,null,10411,null,922686,null,22230,null,150173,null,6911,null,772513,null,21236,null,6555134,null,24808,null,424007,null,11745,null,6131127,null,23195,null,1517346,null,4915,null,324291,null,4818,null,14296,null,1610,null,7286,null,1082,null,7010,null,1158,null,309995,null,4640,null,110793,null,3837,null,199202,null,4255,null,1193055,null,6109,null,117099,null,5509,null,61280,null,3717,null,55819,null,4038,null,1075956,null,7397,null,362901,null,8152,null,713055,null,8422,null,0400000US17,Illinois,17
4663139,null,2904,null,3878928,null,4477,null,281450,null,8763,null,22784,null,2642,null,8708,null,1685,null,14076,null,1879,null,258666,null,7914,null,43887,null,3391,null,214779,null,7157,null,3597478,null,10029,null,501160,null,13666,null,102267,null,5464,null,398893,null,12704,null,3096318,null,17122,null,269431,null,8094,null,2826887,null,17654,null,784211,null,3269,null,179067,null,3666,null,7940,null,1161,null,3608,null,795,null,4332,null,921,null,171127,null,3594,null,69192,null,3013,null,101935,null,3895,null,605144,null,4361,null,53844,null,3964,null,29456,null,2813,null,24388,null,2508,null,551300,null,5689,null,196658,null,4828,null,354642,null,5967,null,0400000US18,Indiana,18
2204695,null,2211,null,1790092,null,2917,null,131454,null,4719,null,8533,null,1297,null,3044,null,734,null,5489,null,960,null,122921,null,4446,null,16949,null,1526,null,105972,null,4112,null,1658638,null,5377,null,194481,null,6871,null,36793,null,3589,null,157688,null,6408,null,1464157,null,8800,null,109749,null,4788,null,1354408,null,8819,null,414603,null,2313,null,97636,null,2695,null,4039,null,794,null,1932,null,567,null,2107,null,521,null,93597,null,2711,null,35074,null,2006,null,58523,null,2442,null,316967,null,3496,null,26341,null,2262,null,12551,null,1539,null,13790,null,1840,null,290626,null,3515,null,89756,null,3032,null,200870,null,3679,null,0400000US19,Iowa,19
2027666,null,2753,null,1685626,null,3121,null,130079,null,4861,null,12289,null,1752,null,4661,null,1080,null,7628,null,1485,null,117790,null,4744,null,18288,null,1804,null,99502,null,4567,null,1555547,null,5248,null,204203,null,8135,null,40643,null,3686,null,163560,null,7310,null,1351344,null,9024,null,112880,null,5409,null,1238464,null,9268,null,342040,null,1941,null,84049,null,2701,null,3715,null,982,null,2231,null,859,null,1484,null,462,null,80334,null,2624,null,33103,null,2309,null,47231,null,2669,null,257991,null,3365,null,23109,null,2185,null,12840,null,1633,null,10269,null,1389,null,234882,null,3490,null,81779,null,3421,null,153103,null,4042,null,0400000US20,Kansas,20
3174972,null,3424,null,2630836,null,3657,null,194737,null,6415,null,17855,null,2445,null,7373,null,1436,null,10482,null,1940,null,176882,null,5863,null,37831,null,2800,null,139051,null,5219,null,2436099,null,7196,null,434382,null,11999,null,130683,null,6674,null,303699,null,12006,null,2001717,null,13708,null,237837,null,9006,null,1763880,null,14432,null,544136,null,2417,null,119049,null,3591,null,7200,null,1148,null,3710,null,865,null,3490,null,874,null,111849,null,3494,null,48869,null,2583,null,62980,null,3167,null,425087,null,4187,null,61735,null,3984,null,36305,null,3110,null,25430,null,2697,null,363352,null,5017,null,149404,null,4283,null,213948,null,5199,null,0400000US21,Kentucky,21
3245456,null,2698,null,2718845,null,3883,null,193668,null,6654,null,15666,null,2151,null,6271,null,1436,null,9395,null,1586,null,178002,null,6319,null,23879,null,2216,null,154123,null,6355,null,2525177,null,7171,null,405993,null,13634,null,89876,null,5564,null,316117,null,11530,null,2119184,null,12196,null,228617,null,7609,null,1890567,null,14425,null,526611,null,2935,null,116457,null,3401,null,6179,null,1022,null,3165,null,861,null,3014,null,681,null,110278,null,3335,null,46590,null,2695,null,63688,null,2576,null,410154,null,4057,null,59201,null,3348,null,33006,null,3045,null,26195,null,2221,null,350953,null,5029,null,144750,null,4668,null,206203,null,5235,null,0400000US22,Louisiana,22
1014055,null,1782,null,817410,null,1955,null,77993,null,3835,null,4714,null,1060,null,1882,null,750,null,2832,null,624,null,73279,null,3325,null,15167,null,1654,null,58112,null,3062,null,739417,null,4569,null,90545,null,5095,null,29810,null,2389,null,60735,null,4480,null,648872,null,6851,null,68393,null,3844,null,580479,null,7376,null,196645,null,727,null,52711,null,2248,null,3183,null,928,null,1396,null,537,null,1787,null,673,null,49528,null,2154,null,22287,null,1913,null,27241,null,1969,null,143934,null,2170,null,14053,null,1790,null,7798,null,1387,null,6255,null,1013,null,129881,null,2350,null,46069,null,2572,null,83812,null,2570,null,0400000US23,Maine,23
4196799,null,3504,null,3529409,null,5640,null,278845,null,8644,null,13175,null,1907,null,4099,null,1255,null,9076,null,1437,null,265670,null,8241,null,27787,null,2686,null,237883,null,7364,null,3250564,null,10318,null,285157,null,10439,null,58439,null,5337,null,226718,null,9727,null,2965407,null,13588,null,203352,null,7551,null,2762055,null,14952,null,667390,null,3681,null,154554,null,4064,null,6164,null,1143,null,2292,null,719,null,3872,null,934,null,148390,null,4262,null,48779,null,3042,null,99611,null,3759,null,512836,null,4759,null,46378,null,3633,null,20125,null,2205,null,26253,null,2708,null,466458,null,5298,null,149485,null,5199,null,316973,null,5935,null,0400000US24,Maryland,24
4942963,null,1852,null,4101355,null,3206,null,211354,null,7914,null,12982,null,2315,null,4735,null,1291,null,8247,null,1786,null,198372,null,7780,null,24378,null,2559,null,173994,null,6946,null,3890001,null,8468,null,382470,null,14448,null,96364,null,6142,null,286106,null,12495,null,3507531,null,15239,null,248832,null,8864,null,3258699,null,17355,null,841608,null,2976,null,194833,null,3934,null,10099,null,1288,null,4470,null,851,null,5629,null,945,null,184734,null,4012,null,66790,null,3442,null,117944,null,3486,null,646775,null,4671,null,63819,null,3462,null,31946,null,2368,null,31873,null,2723,null,582956,null,4716,null,183105,null,4838,null,399851,null,5350,null,0400000US25,Massachusetts,25
7418354,null,3062,null,6129492,null,3869,null,403228,null,8138,null,39412,null,3187,null,14786,null,1906,null,24626,null,2772,null,363816,null,8305,null,60462,null,4179,null,303354,null,8198,null,5726264,null,8692,null,907860,null,18893,null,207333,null,9395,null,700527,null,16443,null,4818404,null,19251,null,445749,null,12059,null,4372655,null,17715,null,1288862,null,2647,null,288649,null,4708,null,12932,null,1710,null,6307,null,1153,null,6625,null,1205,null,275717,null,5273,null,105034,null,3728,null,170683,null,4445,null,1000213,null,4551,null,96314,null,5301,null,51608,null,4318,null,44706,null,3043,null,903899,null,6972,null,312787,null,6609,null,591112,null,6812,null,0400000US26,Michigan,26
3890777,null,2139,null,3261584,null,2658,null,214326,null,5672,null,13087,null,1721,null,4644,null,1094,null,8443,null,1306,null,201239,null,5166,null,29782,null,2309,null,171457,null,4936,null,3047258,null,6205,null,321908,null,11400,null,62978,null,4144,null,258930,null,9891,null,2725350,null,12287,null,170292,null,5729,null,2555058,null,12492,null,629193,null,2197,null,157849,null,3241,null,7361,null,993,null,2947,null,625,null,4414,null,774,null,150488,null,3228,null,51252,null,2233,null,99236,null,3174,null,471344,null,3683,null,46544,null,3413,null,22183,null,2532,null,24361,null,2106,null,424800,null,4315,null,124269,null,4138,null,300531,null,5215,null,0400000US27,Minnesota,27
2084373,null,3059,null,1727799,null,3713,null,118990,null,6046,null,11688,null,1820,null,4711,null,998,null,6977,null,1603,null,107302,null,5682,null,20796,null,2625,null,86506,null,4659,null,1608809,null,7046,null,325848,null,9733,null,78321,null,5835,null,247527,null,10124,null,1282961,null,10250,null,151041,null,6874,null,1131920,null,10641,null,356574,null,2355,null,79857,null,2372,null,4939,null,961,null,3378,null,788,null,1561,null,582,null,74918,null,2431,null,34888,null,2554,null,40030,null,1996,null,276717,null,3256,null,48536,null,3648,null,28827,null,2839,null,19709,null,2418,null,228181,null,4260,null,97577,null,3880,null,130604,null,4209,null,0400000US28,Mississippi,28
4400311,null,3436,null,3619559,null,3828,null,296595,null,7607,null,25911,null,2844,null,8748,null,1415,null,17163,null,2330,null,270684,null,7354,null,47465,null,3266,null,223219,null,6543,null,3322964,null,8640,null,464253,null,13507,null,118944,null,5528,null,345309,null,11444,null,2858711,null,15271,null,276470,null,8546,null,2582241,null,17444,null,780752,null,2509,null,192155,null,3963,null,9429,null,1315,null,5084,null,899,null,4345,null,1014,null,182726,null,3964,null,73429,null,2994,null,109297,null,4000,null,588597,null,4382,null,58081,null,2902,null,32433,null,2505,null,25648,null,2010,null,530516,null,4568,null,195753,null,5418,null,334763,null,5497,null,0400000US29,Missouri,29
726302,null,1898,null,592024,null,1993,null,58217,null,3776,null,6167,null,1650,null,2738,null,1039,null,3429,null,1299,null,52050,null,3367,null,9687,null,1541,null,42363,null,3052,null,533807,null,4090,null,78569,null,5169,null,14064,null,1746,null,64505,null,4848,null,455238,null,6350,null,40938,null,3186,null,414300,null,6460,null,134278,null,877,null,36892,null,1514,null,2223,null,532,null,974,null,425,null,1249,null,394,null,34669,null,1547,null,15018,null,1415,null,19651,null,1390,null,97386,null,1563,null,9430,null,1489,null,3927,null,995,null,5503,null,1069,null,87956,null,2098,null,31270,null,2087,null,56686,null,2387,null,0400000US30,Montana,30
1298016,null,2140,null,1071190,null,2878,null,86475,null,4185,null,5711,null,1245,null,1487,null,620,null,4224,null,1013,null,80764,null,4071,null,12193,null,1576,null,68571,null,3720,null,984715,null,4953,null,124947,null,6736,null,20524,null,2621,null,104423,null,5895,null,859768,null,7790,null,61600,null,3892,null,798168,null,7740,null,226826,null,1833,null,57532,null,1910,null,2547,null,677,null,1201,null,421,null,1346,null,503,null,54985,null,1955,null,20576,null,1365,null,34409,null,1697,null,169294,null,2313,null,15211,null,1642,null,7637,null,1285,null,7574,null,987,null,154083,null,2433,null,49640,null,2603,null,104443,null,3093,null,0400000US31,Nebraska,31
1925637,null,2751,null,1622810,null,3149,null,131891,null,6474,null,9763,null,1547,null,2654,null,749,null,7109,null,1292,null,122128,null,6221,null,17578,null,2223,null,104550,null,5847,null,1490919,null,7758,null,171689,null,9065,null,26674,null,3102,null,145015,null,8263,null,1319230,null,10361,null,92505,null,4680,null,1226725,null,10819,null,302827,null,1941,null,85252,null,2977,null,3677,null,957,null,1783,null,729,null,1894,null,658,null,81575,null,2895,null,28821,null,2216,null,52754,null,2556,null,217575,null,2885,null,19002,null,2356,null,7974,null,1468,null,11028,null,2003,null,198573,null,3144,null,63558,null,3164,null,135015,null,3686,null,0400000US32,Nevada,32
999705,null,1196,null,830524,null,1336,null,66936,null,3430,null,3130,null,974,null,925,null,433,null,2205,null,811,null,63806,null,3134,null,7422,null,1335,null,56384,null,3046,null,763588,null,3548,null,64092,null,4863,null,14626,null,2468,null,49466,null,4475,null,699496,null,5716,null,52400,null,3641,null,647096,null,6072,null,169181,null,1045,null,46008,null,1857,null,2395,null,1503,null,1332,null,1189,null,1063,null,550,null,43613,null,2073,null,17118,null,1520,null,26495,null,1879,null,123173,null,2085,null,8967,null,1470,null,4613,null,1020,null,4354,null,1073,null,114206,null,2278,null,39244,null,2524,null,74962,null,2405,null,0400000US33,New Hampshire,33
6492589,null,2052,null,5367116,null,3635,null,220843,null,6183,null,9980,null,1628,null,3148,null,1142,null,6832,null,1327,null,210863,null,6391,null,27570,null,2474,null,183293,null,6582,null,5146273,null,7391,null,427339,null,15289,null,79232,null,4753,null,348107,null,14182,null,4718934,null,17762,null,303974,null,9882,null,4414960,null,18866,null,1125473,null,2806,null,234667,null,4403,null,9412,null,1824,null,4093,null,1122,null,5319,null,1134,null,225255,null,4485,null,74765,null,3142,null,150490,null,4260,null,890806,null,5104,null,79397,null,4035,null,37526,null,3185,null,41871,null,3195,null,811409,null,6527,null,262929,null,6066,null,548480,null,7119,null,0400000US34,New Jersey,34
1452493,null,4158,null,1194135,null,4451,null,99024,null,4643,null,8702,null,1721,null,2780,null,954,null,5922,null,1609,null,90322,null,4461,null,15448,null,1756,null,74874,null,4098,null,1095111,null,5827,null,185032,null,10771,null,33660,null,3473,null,151372,null,9271,null,910079,null,10739,null,91805,null,5355,null,818274,null,11308,null,258358,null,2243,null,66973,null,2739,null,4453,null,1165,null,2534,null,884,null,1919,null,683,null,62520,null,2759,null,26691,null,1999,null,35829,null,2137,null,191385,null,3252,null,27114,null,2527,null,14729,null,1962,null,12385,null,1731,null,164271,null,3734,null,65211,null,3328,null,99060,null,3514,null,0400000US35,New Mexico,35
14643375,null,3826,null,12130802,null,5218,null,512752,null,11400,null,39179,null,2939,null,14369,null,1757,null,24810,null,2642,null,473573,null,11101,null,69549,null,4029,null,404024,null,9742,null,11618050,null,12085,null,1499422,null,27199,null,293328,null,11255,null,1206094,null,24888,null,10118628,null,28565,null,700503,null,12080,null,9418125,null,27801,null,2512573,null,3466,null,457493,null,6676,null,22551,null,2278,null,10800,null,1388,null,11751,null,1588,null,434942,null,6492,null,149897,null,5368,null,285045,null,6568,null,2055080,null,7526,null,261776,null,8296,null,136465,null,6404,null,125311,null,5296,null,1793304,null,11826,null,585252,null,8985,null,1208052,null,11536,null,0400000US36,New York,36
6791076,null,4829,null,5651691,null,6575,null,461230,null,10274,null,35293,null,3822,null,11883,null,1752,null,23410,null,3068,null,425937,null,9392,null,69409,null,3533,null,356528,null,8802,null,5190461,null,11646,null,823115,null,17473,null,169438,null,8705,null,653677,null,16823,null,4367346,null,18947,null,392226,null,8910,null,3975120,null,19885,null,1139385,null,3310,null,258369,null,4913,null,11836,null,1430,null,6087,null,1201,null,5749,null,868,null,246533,null,4695,null,94287,null,3448,null,152246,null,4364,null,881016,null,5930,null,101559,null,4817,null,57413,null,3677,null,44146,null,3265,null,779457,null,7225,null,286422,null,6846,null,493035,null,7435,null,0400000US37,North Carolina,37
476044,null,1248,null,387774,null,1337,null,31294,null,2319,null,1133,null,489,null,325,null,169,null,808,null,454,null,30161,null,2263,null,4694,null,767,null,25467,null,2147,null,356480,null,2429,null,42795,null,3338,null,7744,null,1495,null,35051,null,3169,null,313685,null,4155,null,22718,null,2289,null,290967,null,4472,null,88270,null,700,null,19802,null,975,null,1098,null,367,null,501,null,243,null,597,null,305,null,18704,null,955,null,7649,null,844,null,11055,null,936,null,68468,null,1068,null,9054,null,1137,null,4416,null,860,null,4638,null,807,null,59414,null,1505,null,19275,null,1674,null,40139,null,1676,null,0400000US38,North Dakota,38
8536035,null,3624,null,7016515,null,5585,null,514906,null,10669,null,49226,null,4192,null,17341,null,2104,null,31885,null,3161,null,465680,null,10072,null,75690,null,4588,null,389990,null,9103,null,6501609,null,11422,null,948184,null,20093,null,241021,null,9853,null,707163,null,17369,null,5553425,null,20602,null,493012,null,11780,null,5060413,null,21655,null,1519520,null,4322,null,362852,null,5589,null,17343,null,1597,null,8301,null,1212,null,9042,null,1165,null,345509,null,5602,null,127159,null,3948,null,218350,null,5564,null,1156668,null,7329,null,109958,null,4837,null,59136,null,3442,null,50822,null,3399,null,1046710,null,8651,null,365506,null,7120,null,681204,null,7932,null,0400000US39,Ohio,39
2644654,null,3015,null,2171089,null,3807,null,187075,null,5902,null,16074,null,2181,null,7188,null,1418,null,8886,null,1602,null,171001,null,5963,null,39934,null,2975,null,131067,null,5166,null,1984014,null,6155,null,315616,null,9912,null,79645,null,4266,null,235971,null,8807,null,1668398,null,11109,null,192365,null,6457,null,1476033,null,12472,null,473565,null,2757,null,119155,null,2568,null,6168,null,1061,null,3334,null,794,null,2834,null,795,null,112987,null,2620,null,50432,null,2481,null,62555,null,2669,null,354410,null,3442,null,38693,null,2480,null,23560,null,2308,null,15133,null,1522,null,315717,null,3979,null,123305,null,4072,null,192412,null,4106,null,0400000US40,Oklahoma,40
