C25015_001E,C25015_001EA,C25015_001M,C25015_001MA,C25015_002E,C25015_002EA,C25015_002M,C25015_002MA,C25015_003E,C25015_003EA,C25015_003M,C25015_003MA,C25015_004E,C25015_004EA,C25015_004M,C25015_004MA,C25015_005E,C25015_005EA,C25015_005M,C25015_005MA,C25015_006E,C25015_006EA,C25015_006M,C25015_006MA,C25015_007E,C25015_007EA,C25015_007M,C25015_007MA,C25015_008E,C25015_008EA,C25015_008M,C25015_008MA,C25015_009E,C25015_009EA,C25015_009M,C25015_009MA,C25015_010E,C25015_010EA,C25015_010M,C25015_010MA,C25015_011E,C25015_011EA,C25015_011M,C25015_011MA,C25015_012E,C25015_012EA,C25015_012M,C25015_012MA,C25015_013E,C25015_013EA,C25015_013M,C25015_013MA,C25015_014E,C25015_014EA,C25015_014M,C25015_014MA,C25015_015E,C25015_015EA,C25015_015M,C25015_015MA,C25015_016E,C25015_016EA,C25015_016M,C25015_016MA,C25015_017E,C25015_017EA,C25015_017M,C25015_017MA,C25015_018E,C25015_018EA,C25015_018M,C25015_018MA,C25015_019E,C25015_019EA,C25015_019M,C25015_019MA,C25015_020E,C25015_020EA,C25015_020M,C25015_020MA,C25015_021E,C25015_021EA,C25015_021M,C25015_021MA,GEO_ID,NAME,state
1848051,null,10312,null,1285879,null,10656,null,160699,null,5220,null,156524,null,5000,null,4175,null,1140,null,774796,null,8522,null,764416,null,8512,null,10380,null,1604,null,350384,null,5156,null,349396,null,5094,null,988,null,391,null,562172,null,10797,null,228139,null,6863,null,217644,null,6622,null,10495,null,1908,null,263627,null,7872,null,254641,null,7960,null,8986,null,1612,null,70406,null,3873,null,70197,null,3850,null,209,null,183,null,0400000US01,Alabama,01
236597,null,2353,null,154337,null,3768,null,21473,null,1975,null,19596,null,2114,null,1877,null,659,null,106859,null,3450,null,101810,null,3434,null,5049,null,1003,null,26005,null,1404,null,25452,null,1372,null,553,null,176,null,82260,null,3476,null,35921,null,2662,null,33108,null,2727,null,2813,null,753,null,41126,null,2728,null,37782,null,2691,null,3344,null,713,null,5213,null,1058,null,5178,null,1050,null,35,null,43,null,0400000US02,Alaska,02
2276865,null,11778,null,1526790,null,12373,null,184354,null,6566,null,175895,null,6395,null,8459,null,1703,null,910557,null,9974,null,886312,null,9805,null,24245,null,2432,null,431879,null,6914,null,427893,null,6915,null,3986,null,885,null,750075,null,11978,null,309174,null,8153,null,281209,null,8526,null,27965,null,2826,null,362690,null,11051,null,334826,null,10439,null,27864,null,2999,null,78211,null,4218,null,77236,null,4112,null,975,null,577,null,0400000US04,Arizona,04
1124947,null,8066,null,742860,null,10442,null,89720,null,5047,null,87024,null,4886,null,2696,null,851,null,440500,null,7797,null,430648,null,7659,null,9852,null,1606,null,212640,null,3736,null,212119,null,3705,null,521,null,281,null,382087,null,9861,null,162183,null,7206,null,152834,null,7110,null,9349,null,1984,null,173021,null,6242,null,167050,null,6538,null,5971,null,1328,null,46883,null,2884,null,46283,null,2890,null,600,null,408,null,0400000US05,Arkansas,05
12214891,null,20992,null,6910054,null,26866,null,611163,null,12403,null,569998,null,11603,null,41165,null,3790,null,4533313,null,20453,null,4313721,null,20447,null,219592,null,7496,null,1765578,null,15031,null,1747892,null,14992,null,17686,null,2059,null,5304837,null,27827,null,1858558,null,18124,null,1567719,null,18580,null,290839,null,8555,null,2847554,null,19177,null,2430786,null,18774,null,416768,null,11441,null,598725,null,9486,null,579222,null,8949,null,19503,null,2336,null,0400000US06,California,06
1910146,null,9468,null,1279955,null,10174,null,168952,null,6045,null,164911,null,6050,null,4041,null,1110,null,848384,null,7924,null,838669,null,7813,null,9715,null,1613,null,262619,null,3751,null,262037,null,3774,null,582,null,323,null,630191,null,8889,null,280203,null,7577,null,264409,null,7306,null,15794,null,2283,null,284846,null,7169,null,273154,null,7360,null,11692,null,1785,null,65142,null,2860,null,64821,null,2838,null,321,null,270,null,0400000US08,Colorado,08
1326329,null,5869,null,913166,null,7185,null,81012,null,4283,null,79899,null,4321,null,1113,null,504,null,607925,null,6341,null,602151,null,6277,null,5774,null,1204,null,224229,null,4034,null,223503,null,3988,null,726,null,390,null,413163,null,7387,null,133532,null,5507,null,125169,null,5139,null,8363,null,1610,null,211733,null,6406,null,200912,null,6201,null,10821,null,1706,null,67898,null,3386,null,67681,null,3388,null,217,null,174,null,0400000US09,Connecticut,09
327252,null,4316,null,240908,null,4399,null,26905,null,2088,null,26329,null,1989,null,576,null,444,null,149330,null,4005,null,148079,null,3978,null,1251,null,576,null,64673,null,2106,null,64546,null,2117,null,127,null,116,null,86344,null,3763,null,31993,null,2562,null,30659,null,2380,null,1334,null,671,null,42982,null,3441,null,40575,null,3467,null,2407,null,957,null,11369,null,1555,null,11192,null,1538,null,177,null,165,null,0400000US10,Delaware,10
249280,null,3172,null,111618,null,3411,null,15309,null,1519,null,15027,null,1485,null,282,null,328,null,67282,null,2948,null,66101,null,2846,null,1181,null,642,null,29027,null,1892,null,29027,null,1892,null,0,null,296,null,137662,null,3905,null,49209,null,2680,null,46799,null,2736,null,2410,null,861,null,71499,null,2860,null,68259,null,3014,null,3240,null,962,null,16954,null,1553,null,16704,null,1558,null,250,null,216,null,0400000US11,District of Columbia,11
6987647,null,25717,null,4785064,null,27252,null,425481,null,10557,null,415138,null,10502,null,10343,null,1831,null,2755989,null,21242,null,2709495,null,21101,null,46494,null,3546,null,1603594,null,13340,null,1597569,null,12986,null,6025,null,1285,null,2202583,null,21786,null,820213,null,15771,null,770340,null,15591,null,49873,null,4120,null,1087667,null,16710,null,1033739,null,16407,null,53928,null,3652,null,294703,null,7749,null,291781,null,7768,null,2922,null,930,null,0400000US12,Florida,12
