B20004_001E,B20004_001EA,B20004_001M,B20004_001MA,B20004_002E,B20004_002EA,B20004_002M,B20004_002MA,B20004_003E,B20004_003EA,B20004_003M,B20004_003MA,B20004_004E,B20004_004EA,B20004_004M,B20004_004MA,B20004_005E,B20004_005EA,B20004_005M,B20004_005MA,B20004_006E,B20004_006EA,B20004_006M,B20004_006MA,B20004_007E,B20004_007EA,B20004_007M,B20004_007MA,B20004_008E,B20004_008EA,B20004_008M,B20004_008MA,B20004_009E,B20004_009EA,B20004_009M,B20004_009MA,B20004_010E,B20004_010EA,B20004_010M,B20004_010MA,B20004_011E,B20004_011EA,B20004_011M,B20004_011MA,B20004_012E,B20004_012EA,B20004_012M,B20004_012MA,B20004_013E,B20004_013EA,B20004_013M,B20004_013MA,B20004_014E,B20004_014EA,B20004_014M,B20004_014MA,B20004_015E,B20004_015EA,B20004_015M,B20004_015MA,B20004_016E,B20004_016EA,B20004_016M,B20004_016MA,B20004_017E,B20004_017EA,B20004_017M,B20004_017MA,B20004_018E,B20004_018EA,B20004_018M,B20004_018MA,GEO_ID,NAME,state
27236,null,786,null,16199,null,1717,null,23607,null,874,null,25599,null,1076,null,34048,null,1848,null,44243,null,3904,null,33068,null,1478,null,19572,null,2091,null,30227,null,1387,null,30224,null,1665,null,41250,null,1811,null,51770,null,4302,null,21537,null,763,null,11104,null,2684,null,18380,null,889,null,20920,null,1158,null,27790,null,1745,null,37778,null,2997,null,0400000US30,Montana,30
30661,null,405,null,21372,null,936,null,25080,null,610,null,28889,null,489,null,40584,null,747,null,52983,null,1780,null,36643,null,682,null,23735,null,830,null,30936,null,958,null,35160,null,964,null,49561,null,1289,null,64506,null,3184,null,25454,null,705,null,16689,null,1580,null,18981,null,692,null,23468,null,665,null,34272,null,995,null,46900,null,2114,null,0400000US31,Nebraska,31
33072,null,600,null,22774,null,635,null,28828,null,582,null,35202,null,815,null,44918,null,1891,null,60497,null,1594,null,37770,null,741,null,25024,null,1014,null,31924,null,1406,null,41110,null,1080,null,52055,null,2056,null,71718,null,3223,null,28870,null,539,null,19297,null,865,null,25301,null,905,null,29759,null,903,null,39017,null,1361,null,53589,null,2069,null,0400000US32,Nevada,32
37091,null,803,null,24393,null,1658,null,29356,null,812,null,34953,null,1330,null,45949,null,2194,null,59203,null,1821,null,45035,null,1317,null,29082,null,1545,null,36963,null,1925,null,44165,null,1743,null,58687,null,2838,null,81485,null,4405,null,29597,null,686,null,16414,null,3960,null,22185,null,1055,null,28498,null,1086,null,36768,null,1662,null,47488,null,2249,null,0400000US33,New Hampshire,33
42725,null,450,null,21462,null,531,null,31408,null,481,null,39544,null,453,null,57947,null,641,null,80851,null,1268,null,50443,null,412,null,25082,null,857,null,38533,null,650,null,48264,null,617,null,69844,null,1055,null,98434,null,967,null,35790,null,476,null,17177,null,638,null,25450,null,675,null,33378,null,850,null,48636,null,576,null,64469,null,1600,null,0400000US34,New Jersey,34
28355,null,556,null,16127,null,915,null,24050,null,753,null,28226,null,801,null,40510,null,914,null,51668,null,1550,null,33007,null,1012,null,20147,null,1205,null,28892,null,1281,null,34347,null,1768,null,48437,null,1543,null,66488,null,4826,null,24003,null,699,null,11621,null,765,null,20026,null,955,null,23986,null,821,null,35501,null,1961,null,47123,null,2381,null,0400000US35,New Mexico,35
37814,null,191,null,19123,null,336,null,28183,null,277,null,35381,null,407,null,50669,null,425,null,66096,null,1142,null,42642,null,367,null,21877,null,613,null,33104,null,571,null,42021,null,517,null,58871,null,651,null,79802,null,1335,null,32235,null,218,null,15866,null,451,null,23249,null,285,null,29752,null,316,null,44003,null,610,null,58135,null,716,null,0400000US36,New York,36
30045,null,261,null,16438,null,404,null,24431,null,339,null,29181,null,332,null,42213,null,543,null,57198,null,1316,null,34779,null,482,null,19151,null,502,null,28821,null,491,null,35337,null,742,null,51921,null,1123,null,73045,null,2944,null,26295,null,342,null,12557,null,509,null,19889,null,396,null,25301,null,497,null,36687,null,763,null,48678,null,633,null,0400000US37,North Carolina,37
30979,null,601,null,18636,null,2142,null,25215,null,1277,null,30068,null,774,null,38040,null,1056,null,50541,null,1904,null,38789,null,709,null,24276,null,1894,null,33283,null,1643,null,38567,null,1393,null,48520,null,2301,null,58719,null,3707,null,24777,null,591,null,12630,null,1433,null,18027,null,1412,null,24946,null,970,null,32174,null,2294,null,44431,null,3678,null,0400000US38,North Dakota,38
31286,null,210,null,17616,null,593,null,25565,null,260,null,30088,null,311,null,44713,null,586,null,59077,null,606,null,38147,null,268,null,22066,null,985,null,31314,null,350,null,37422,null,537,null,55426,null,1129,null,71139,null,1468,null,25678,null,312,null,13294,null,830,null,19945,null,315,null,25345,null,438,null,36876,null,650,null,50960,null,880,null,0400000US39,Ohio,39
29400,null,313,null,18341,null,588,null,24085,null,488,null,29028,null,493,null,39717,null,693,null,50193,null,1287,null,35781,null,624,null,21558,null,1406,null,29748,null,643,null,36670,null,969,null,51886,null,1601,null,62758,null,3448,null,23567,null,404,null,13523,null,1067,null,18858,null,553,null,23287,null,592,null,34107,null,902,null,41880,null,1241,null,0400000US40,Oklahoma,40
30158,null,429,null,18172,null,692,null,25068,null,761,null,29039,null,493,null,39987,null,1039,null,53814,null,2205,null,36884,null,572,null,20305,null,1011,null,30298,null,1071,null,36390,null,815,null,48898,null,1090,null,69110,null,3650,null,24608,null,424,null,14405,null,1229,null,20053,null,792,null,23522,null,518,null,32878,null,1391,null,43892,null,1891,null,0400000US41,Oregon,41
33727,null,219,null,19781,null,574,null,27335,null,257,null,32320,null,331,null,47150,null,613,null,62254,null,841,null,40436,null,276,null,24243,null,776,null,33460,null,382,null,39653,null,464,null,57601,null,664,null,78595,null,1188,null,27555,null,241,null,13576,null,565,null,21249,null,294,null,27313,null,421,null,38582,null,560,null,52051,null,710,null,0400000US42,Pennsylvania,42
37246,null,791,null,20547,null,2281,null,28785,null,1669,null,34818,null,1360,null,48845,null,1443,null,67185,null,2901,null,43293,null,1340,null,24802,null,2719,null,36287,null,2959,null,41434,null,1369,null,58899,null,3675,null,78607,null,5485,null,30497,null,934,null,17145,null,1611,null,22526,null,1176,null,29122,null,1082,null,41470,null,1643,null,59365,null,3771,null,0400000US44,Rhode Island,44
29273,null,335,null,16689,null,536,null,24165,null,496,null,29255,null,486,null,40003,null,694,null,51160,null,857,null,34354,null,754,null,19840,null,853,null,28911,null,612,null,36514,null,1012,null,49498,null,1486,null,62183,null,2679,null,24637,null,403,null,12609,null,782,null,19771,null,506,null,24605,null,510,null,34307,null,996,null,46578,null,1843,null,0400000US45,South Carolina,45
28799,null,558,null,17874,null,1419,null,23876,null,798,null,28003,null,880,null,36863,null,1422,null,50039,null,2331,null,33660,null,1034,null,21983,null,2676,null,29538,null,1340,null,32126,null,1206,null,45898,null,3055,null,58692,null,5367,null,24179,null,738,null,14012,null,1321,null,19454,null,677,null,23633,null,1654,null,30723,null,1245,null,42749,null,6033,null,0400000US46,South Dakota,46
29392,null,235,null,16981,null,471,null,23842,null,322,null,29618,null,408,null,41319,null,571,null,52793,null,1193,null,33898,null,416,null,19944,null,955,null,28414,null,466,null,35619,null,751,null,49667,null,861,null,67099,null,2795,null,24997,null,338,null,13294,null,523,null,19798,null,458,null,25538,null,530,null,36035,null,972,null,46137,null,1156,null,0400000US47,Tennessee,47
31147,null,169,null,17667,null,268,null,24792,null,260,null,31461,null,251,null,48475,null,305,null,61120,null,802,null,36717,null,309,null,21027,null,349,null,29676,null,321,null,38628,null,379,null,59558,null,787,null,78782,null,1234,null,25892,null,275,null,12254,null,216,null,19808,null,290,null,26295,null,403,null,41711,null,435,null,50444,null,659,null,0400000US48,Texas,48
32107,null,428,null,19316,null,721,null,26335,null,843,null,30632,null,542,null,41273,null,1101,null,59843,null,1977,null,40914,null,597,null,22361,null,1629,null,32764,null,1045,null,39828,null,832,null,52177,null,1450,null,72860,null,3099,null,23394,null,504,null,15587,null,1519,null,19861,null,1013,null,22488,null,725,null,30184,null,1220,null,48121,null,1549,null,0400000US49,Utah,49
32083,null,638,null,19690,null,2627,null,26931,null,1063,null,31223,null,1196,null,39465,null,1817,null,50874,null,2611,null,38470,null,1022,null,24352,null,2747,null,31846,null,1141,null,38081,null,1890,null,49262,null,2119,null,61987,null,4781,null,27224,null,980,null,12225,null,2630,null,21100,null,1150,null,27240,null,1410,null,32297,null,2004,null,43168,null,4716,null,0400000US50,Vermont,50
38192,null,284,null,19536,null,538,null,28049,null,377,null,34427,null,498,null,53657,null,1114,null,73740,null,1173,null,45336,null,710,null,24031,null,813,null,33293,null,642,null,41023,null,724,null,68654,null,1071,null,93511,null,2515,null,31186,null,349,null,15261,null,605,null,21907,null,629,null,29075,null,445,null,43164,null,903,null,57106,null,1289,null,0400000US51,Virginia,51
36808,null,366,null,20387,null,706,null,28749,null,440,null,34719,null,538,null,49730,null,583,null,63154,null,1214,null,44650,null,593,null,24297,null,834,null,34987,null,984,null,41987,null,573,null,61996,null,1103,null,80483,null,1967,null,29232,null,351,null,15655,null,934,null,22520,null,497,null,28388,null,433,null,38484,null,894,null,51447,null,1183,null,0400000US53,Washington,53
28568,null,419,null,17522,null,1638,null,23743,null,716,null,28080,null,899,null,40437,null,1137,null,51761,null,1902,null,35453,null,838,null,20311,null,1736,null,31534,null,1107,null,36895,null,1900,null,47738,null,3320,null,70020,null,3296,null,21967,null,516,null,10461,null,1209,null,17359,null,644,null,22702,null,679,null,34022,null,1876,null,45979,null,1726,null,0400000US54,West Virginia,54
32481,null,232,null,18660,null,601,null,27336,null,431,null,31645,null,318,null,44304,null,733,null,58498,null,1040,null,39490,null,296,null,22366,null,880,null,33246,null,723,null,39942,null,472,null,53886,null,1108,null,69568,null,1716,null,26761,null,326,null,14185,null,951,null,21461,null,382,null,25961,null,467,null,36819,null,893,null,51230,null,914,null,0400000US55,Wisconsin,55
32677,null,1124,null,18608,null,2898,null,28652,null,1182,null,31093,null,1564,null,43300,null,2521,null,56646,null,3656,null,42554,null,1887,null,24436,null,4775,null,36186,null,2134,null,44862,null,2532,null,49328,null,2738,null,62610,null,5232,null,23920,null,1257,null,10877,null,3966,null,19823,null,1381,null,23222,null,1989,null,34568,null,2739,null,50527,null,4912,null,0400000US56,Wyoming,56
16014,null,271,null,9944,null,339,null,12797,null,282,null,16056,null,353,null,23677,null,482,null,35186,null,1168,null,15526,null,344,null,10166,null,348,null,13455,null,331,null,17122,null,429,null,27916,null,997,null,44451,null,6240,null,16586,null,427,null,9201,null,707,null,11526,null,423,null,14810,null,401,null,22331,null,554,null,31389,null,1191,null,0400000US72,Puerto Rico,72
