B99131_001E,B99131_001EA,B99131_002E,B99131_002EA,B99131_003E,B99131_003EA,GEO_ID,NAME,state
1159945,null,28670,null,1131275,null,0400000US01,Alabama,01
178638,null,4908,null,173730,null,0400000US02,Alaska,02
1569825,null,54765,null,1515060,null,0400000US04,Arizona,04
695530,null,11939,null,683591,null,0400000US05,Arkansas,05
9307715,null,268393,null,9039322,null,0400000US06,California,06
1258883,null,27020,null,1231863,null,0400000US08,Colorado,08
868452,null,23068,null,845384,null,0400000US09,Connecticut,09
218933,null,4923,null,214010,null,0400000US10,Delaware,10
176238,null,5350,null,170888,null,0400000US11,District of Columbia,11
4327036,null,129568,null,4197468,null,0400000US12,Florida,12
2548209,null,72928,null,2475281,null,0400000US13,Georgia,13
302145,null,9254,null,292891,null,0400000US15,Hawaii,15
368700,null,6083,null,362617,null,0400000US16,Idaho,16
3229058,null,74535,null,3154523,null,0400000US17,Illinois,17
1578753,null,31601,null,1547152,null,0400000US18,Indiana,18
715225,null,11452,null,703773,null,0400000US19,Iowa,19
679213,null,10362,null,668851,null,0400000US20,Kansas,20
1059137,null,15135,null,1044002,null,0400000US21,Kentucky,21
1134280,null,23194,null,1111086,null,0400000US22,Louisiana,22
315041,null,5272,null,309769,null,0400000US23,Maine,23
1462725,null,35676,null,1427049,null,0400000US24,Maryland,24
1679501,null,53302,null,1626199,null,0400000US25,Massachusetts,25
2431897,null,52559,null,2379338,null,0400000US26,Michigan,26
1296862,null,19452,null,1277410,null,0400000US27,Minnesota,27
735381,null,13368,null,722013,null,0400000US28,Mississippi,28
1467837,null,24937,null,1442900,null,0400000US29,Missouri,29
229330,null,7520,null,221810,null,0400000US30,Montana,30
433142,null,6080,null,427062,null,0400000US31,Nebraska,31
638586,null,16175,null,622411,null,0400000US32,Nevada,32
328229,null,7231,null,320998,null,0400000US33,New Hampshire,33
2143137,null,45479,null,2097658,null,0400000US34,New Jersey,34
485145,null,11927,null,473218,null,0400000US35,New Mexico,35
4960634,null,163567,null,4797067,null,0400000US36,New York,36
2352153,null,47188,null,2304965,null,0400000US37,North Carolina,37
156470,null,1104,null,155366,null,0400000US38,North Dakota,38
2812532,null,45765,null,2766767,null,0400000US39,Ohio,39
887858,null,17547,null,870311,null,0400000US40,Oklahoma,40
926886,null,17898,null,908988,null,0400000US41,Oregon,41
3026741,null,80523,null,2946218,null,0400000US42,Pennsylvania,42
262922,null,9146,null,253776,null,0400000US44,Rhode Island,44
1123285,null,29479,null,1093806,null,0400000US45,South Carolina,45
191344,null,3727,null,187617,null,0400000US46,South Dakota,46
1556920,null,28621,null,1528299,null,0400000US47,Tennessee,47
6236697,null,139971,null,6096726,null,0400000US48,Texas,48
706551,null,14473,null,692078,null,0400000US49,Utah,49
151938,null,2682,null,149256,null,0400000US50,Vermont,50
2008285,null,46993,null,1961292,null,0400000US51,Virginia,51
1649648,null,32379,null,1617269,null,0400000US53,Washington,53
423854,null,8921,null,414933,null,0400000US54,West Virginia,54
1381674,null,27764,null,1353910,null,0400000US55,Wisconsin,55
127734,null,1431,null,126303,null,0400000US56,Wyoming,56
1007062,null,25655,null,981407,null,0400000US72,Puerto Rico,72
