C07001_001E,C07001_001EA,C07001_001M,C07001_001MA,C07001_002E,C07001_002EA,C07001_002M,C07001_002MA,C07001_003E,C07001_003EA,C07001_003M,C07001_003MA,C07001_004E,C07001_004EA,C07001_004M,C07001_004MA,C07001_005E,C07001_005EA,C07001_005M,C07001_005MA,C07001_006E,C07001_006EA,C07001_006M,C07001_006MA,C07001_007E,C07001_007EA,C07001_007M,C07001_007MA,C07001_008E,C07001_008EA,C07001_008M,C07001_008MA,C07001_009E,C07001_009EA,C07001_009M,C07001_009MA,C07001_010E,C07001_010EA,C07001_010M,C07001_010MA,C07001_011E,C07001_011EA,C07001_011M,C07001_011MA,C07001_012E,C07001_012EA,C07001_012M,C07001_012MA,C07001_013E,C07001_013EA,C07001_013M,C07001_013MA,C07001_014E,C07001_014EA,C07001_014M,C07001_014MA,C07001_015E,C07001_015EA,C07001_015M,C07001_015MA,C07001_016E,C07001_016EA,C07001_016M,C07001_016MA,C07001_017E,C07001_017EA,C07001_017M,C07001_017MA,C07001_018E,C07001_018EA,C07001_018M,C07001_018MA,C07001_019E,C07001_019EA,C07001_019M,C07001_019MA,C07001_020E,C07001_020EA,C07001_020M,C07001_020MA,C07001_021E,C07001_021EA,C07001_021M,C07001_021MA,C07001_022E,C07001_022EA,C07001_022M,C07001_022MA,C07001_023E,C07001_023EA,C07001_023M,C07001_023MA,C07001_024E,C07001_024EA,C07001_024M,C07001_024MA,C07001_025E,C07001_025EA,C07001_025M,C07001_025MA,C07001_026E,C07001_026EA,C07001_026M,C07001_026MA,C07001_027E,C07001_027EA,C07001_027M,C07001_027MA,C07001_028E,C07001_028EA,C07001_028M,C07001_028MA,C07001_029E,C07001_029EA,C07001_029M,C07001_029MA,C07001_030E,C07001_030EA,C07001_030M,C07001_030MA,C07001_031E,C07001_031EA,C07001_031M,C07001_031MA,C07001_032E,C07001_032EA,C07001_032M,C07001_032MA,C07001_033E,C07001_033EA,C07001_033M,C07001_033MA,C07001_034E,C07001_034EA,C07001_034M,C07001_034MA,C07001_035E,C07001_035EA,C07001_035M,C07001_035MA,C07001_036E,C07001_036EA,C07001_036M,C07001_036MA,C07001_037E,C07001_037EA,C07001_037M,C07001_037MA,C07001_038E,C07001_038EA,C07001_038M,C07001_038MA,C07001_039E,C07001_039EA,C07001_039M,C07001_039MA,C07001_040E,C07001_040EA,C07001_040M,C07001_040MA,C07001_041E,C07001_041EA,C07001_041M,C07001_041MA,C07001_042E,C07001_042EA,C07001_042M,C07001_042MA,C07001_043E,C07001_043EA,C07001_043M,C07001_043MA,C07001_044E,C07001_044EA,C07001_044M,C07001_044MA,C07001_045E,C07001_045EA,C07001_045M,C07001_045MA,C07001_046E,C07001_046EA,C07001_046M,C07001_046MA,C07001_047E,C07001_047EA,C07001_047M,C07001_047MA,C07001_048E,C07001_048EA,C07001_048M,C07001_048MA,C07001_049E,C07001_049EA,C07001_049M,C07001_049MA,C07001_050E,C07001_050EA,C07001_050M,C07001_050MA,C07001_051E,C07001_051EA,C07001_051M,C07001_051MA,C07001_052E,C07001_052EA,C07001_052M,C07001_052MA,C07001_053E,C07001_053EA,C07001_053M,C07001_053MA,C07001_054E,C07001_054EA,C07001_054M,C07001_054MA,C07001_055E,C07001_055EA,C07001_055M,C07001_055MA,C07001_056E,C07001_056EA,C07001_056M,C07001_056MA,C07001_057E,C07001_057EA,C07001_057M,C07001_057MA,C07001_058E,C07001_058EA,C07001_058M,C07001_058MA,C07001_059E,C07001_059EA,C07001_059M,C07001_059MA,C07001_060E,C07001_060EA,C07001_060M,C07001_060MA,GEO_ID,NAME,state
4654316,null,3501,null,259479,null,4593,null,812304,null,3177,null,466551,null,5464,null,622037,null,5334,null,617389,null,4805,null,673931,null,4043,null,553579,null,2411,null,354322,null,2653,null,294724,null,2071,null,3934818,null,21051,null,202658,null,5414,null,684426,null,8304,null,317926,null,7328,null,458199,null,9334,null,525898,null,6805,null,611832,null,5442,null,517399,null,4308,null,338873,null,3269,null,277607,null,2693,null,432958,null,14750,null,34028,null,2988,null,86872,null,6247,null,79218,null,5386,null,94964,null,6428,null,57346,null,4561,null,36964,null,2907,null,23813,null,2660,null,10034,null,1492,null,9719,null,1318,null,146857,null,10027,null,9741,null,1922,null,21047,null,3681,null,37104,null,3600,null,34467,null,4163,null,16703,null,2392,null,15109,null,2283,null,5856,null,1132,null,2162,null,710,null,4668,null,906,null,124075,null,10591,null,12017,null,2139,null,17500,null,3249,null,27924,null,3018,null,31189,null,3929,null,15154,null,2751,null,8959,null,1761,null,6346,null,1379,null,2823,null,679,null,2163,null,713,null,15608,null,3146,null,1035,null,592,null,2459,null,1267,null,4379,null,1457,null,3218,null,1135,null,2288,null,750,null,1067,null,483,null,165,null,177,null,430,null,336,null,567,null,441,null,0400000US01,Alabama,01
686081,null,1526,null,42389,null,1892,null,128731,null,1234,null,83783,null,2509,null,101789,null,2988,null,91190,null,2334,null,107088,null,2023,null,79168,null,1283,null,32134,null,1548,null,19809,null,1043,null,533134,null,8989,null,30069,null,2023,null,102993,null,3283,null,46161,null,3615,null,66080,null,3663,null,71075,null,3233,null,94956,null,2602,null,72209,null,1792,null,30426,null,1611,null,19165,null,1058,null,87814,null,7290,null,8715,null,1584,null,14527,null,2477,null,22500,null,3839,null,20489,null,2887,null,9835,null,1985,null,6703,null,1534,null,3253,null,933,null,1270,null,580,null,522,null,282,null,19237,null,2898,null,990,null,463,null,2537,null,946,null,4884,null,1047,null,4542,null,1276,null,2827,null,894,null,1990,null,640,null,1200,null,465,null,200,null,179,null,67,null,56,null,40426,null,5529,null,2378,null,1006,null,7913,null,1810,null,8187,null,1539,null,9451,null,2081,null,7178,null,2022,null,2977,null,970,null,2182,null,886,null,105,null,125,null,55,null,93,null,5470,null,1993,null,237,null,239,null,761,null,412,null,2051,null,1327,null,1227,null,545,null,275,null,222,null,462,null,339,null,324,null,229,null,133,null,143,null,0,null,244,null,0400000US02,Alaska,02
6493751,null,5075,null,414560,null,5497,null,1215277,null,1691,null,615683,null,3306,null,955410,null,3744,null,872989,null,3038,null,852944,null,2355,null,699809,null,1594,null,454454,null,2051,null,412625,null,1779,null,5165489,null,33273,null,291711,null,7701,null,978614,null,11883,null,394847,null,9860,null,657699,null,9635,null,694267,null,9508,null,728431,null,8424,null,621136,null,5420,null,418891,null,4239,null,379893,null,3708,null,940741,null,33318,null,97528,null,7186,null,181504,null,11255,null,147982,null,8491,null,221012,null,9015,null,128973,null,8332,null,81837,null,6994,null,44310,null,3988,null,18203,null,2997,null,19392,null,2575,null,115163,null,9775,null,9153,null,1963,null,16212,null,3569,null,24550,null,3490,null,23904,null,3151,null,16255,null,2421,null,12178,null,2020,null,8377,null,2028,null,2613,null,1074,null,1921,null,679,null,225990,null,11927,null,13408,null,2549,null,32651,null,4369,null,40046,null,3800,null,44614,null,4620,null,25276,null,3116,null,26381,null,2988,null,20783,null,2660,null,12344,null,1989,null,10487,null,2191,null,46368,null,6415,null,2760,null,1171,null,6296,null,1837,null,8258,null,1908,null,8181,null,2194,null,8218,null,1950,null,4117,null,1229,null,5203,null,1908,null,2403,null,979,null,932,null,617,null,0400000US04,Arizona,04
2853270,null,2585,null,166131,null,3202,null,505416,null,2902,null,277809,null,4918,null,381993,null,5325,null,372188,null,4737,null,399767,null,4196,null,337384,null,2212,null,221930,null,2065,null,190652,null,1862,null,2343627,null,19788,null,119937,null,4130,null,417902,null,7201,null,167079,null,7236,null,272160,null,8050,null,308527,null,6901,null,355959,null,4822,null,313027,null,3007,null,211646,null,2569,null,177390,null,2430,null,313172,null,18488,null,32991,null,3972,null,59314,null,5758,null,58800,null,5357,null,72408,null,6349,null,39026,null,4567,null,25701,null,2444,null,11429,null,1706,null,5534,null,1087,null,7969,null,1386,null,103573,null,8052,null,6786,null,1685,null,13337,null,2449,null,31838,null,3884,null,19414,null,2779,null,12390,null,2210,null,8937,null,1604,null,5891,null,1347,null,1765,null,619,null,3215,null,884,null,85553,null,7118,null,6383,null,1583,null,13720,null,2644,null,17359,null,2756,null,16741,null,2875,null,11462,null,2283,null,8725,null,1781,null,6309,null,1356,null,2821,null,907,null,2033,null,786,null,7345,null,1864,null,34,null,44,null,1143,null,629,null,2733,null,1173,null,1270,null,539,null,783,null,438,null,445,null,319,null,728,null,671,null,164,null,201,null,45,null,76,null,0400000US05,Arkansas,05
36453973,null,11582,null,2241489,null,11590,null,6685922,null,3504,null,3744453,null,5088,null,5374632,null,5651,null,5224573,null,6123,null,5204985,null,5160,null,3834688,null,3570,null,2179392,null,3197,null,1963839,null,2721,null,30501944,null,68591,null,1766819,null,15692,null,5710455,null,21462,null,2665145,null,17160,null,3953849,null,25945,null,4383023,null,18941,null,4644493,null,13856,null,3515019,null,10830,null,2033365,null,8359,null,1829776,null,6466,null,4132831,null,56167,null,362592,null,13126,null,755491,null,19686,null,667034,null,15388,null,976432,null,21140,null,591730,null,15255,null,393716,null,11361,null,210072,null,9523,null,88452,null,5286,null,87312,null,5131,null,1105609,null,29577,null,69717,null,5904,null,136065,null,7603,null,255730,null,12347,null,262863,null,10569,null,154133,null,7512,null,106671,null,6388,null,66248,null,4591,null,28180,null,2581,null,26002,null,2739,null,458682,null,18008,null,31011,null,3721,null,51475,null,4564,null,107008,null,7464,null,118301,null,7503,null,61906,null,5506,null,36585,null,3598,null,26348,null,2887,null,13076,null,2244,null,12972,null,2025,null,254907,null,13197,null,11350,null,2094,null,32436,null,3543,null,49536,null,5013,null,63187,null,5091,null,33781,null,4076,null,23520,null,3163,null,17001,null,2174,null,16319,null,2737,null,7777,null,1290,null,0400000US06,California,06
4953832,null,3863,null,293798,null,3818,null,863375,null,2140,null,503291,null,3743,null,729538,null,4417,null,713888,null,4095,null,744900,null,3570,null,571101,null,1983,null,297505,null,1961,null,236436,null,2176,null,4021843,null,24365,null,224629,null,5858,null,732118,null,7166,null,286741,null,8792,null,504654,null,9327,null,596056,null,7192,null,660347,null,5800,null,522110,null,4483,null,278844,null,2870,null,216344,null,2851,null,490568,null,19036,null,39347,null,4696,null,77175,null,5850,null,113454,null,6700,null,109250,null,6608,null,61623,null,5519,null,46176,null,3554,null,23923,null,2767,null,8801,null,1287,null,10819,null,1346,null,230482,null,13080,null,14675,null,2545,null,28374,null,3650,null,52564,null,5286,null,60116,null,4645,null,30041,null,3822,null,23837,null,3251,null,12085,null,2038,null,4344,null,1153,null,4446,null,1251,null,182641,null,11246,null,13895,null,2484,null,23206,null,3588,null,42334,null,3630,null,47631,null,4513,null,23219,null,3127,null,12794,null,2125,null,11344,null,2043,null,4044,null,1300,null,4174,null,1084,null,28298,null,3473,null,1252,null,527,null,2502,null,913,null,8198,null,2132,null,7887,null,1612,null,2949,null,1095,null,1746,null,674,null,1639,null,846,null,1472,null,846,null,653,null,506,null,0400000US08,Colorado,08
3480423,null,2842,null,171504,null,3163,null,597984,null,1184,null,340907,null,1838,null,412532,null,2067,null,488263,null,2370,null,562514,null,1862,null,419682,null,1385,null,248187,null,1089,null,238850,null,814,null,3071985,null,13624,null,140940,null,4123,null,544530,null,4501,null,249599,null,6513,null,317384,null,5304,null,432978,null,4994,null,525188,null,3254,null,400313,null,2477,null,237102,null,1699,null,223951,null,2001,null,246946,null,11384,null,20994,null,3206,null,35129,null,4050,null,45271,null,4036,null,55430,null,4409,null,35314,null,3032,null,25777,null,2455,null,12241,null,1902,null,6883,null,1326,null,9907,null,1508,null,61286,null,5594,null,2674,null,936,null,5064,null,1482,null,18385,null,2927,null,16581,null,2018,null,7166,null,1681,null,5213,null,1051,null,2625,null,801,null,1591,null,750,null,1987,null,612,null,76341,null,6628,null,5785,null,1389,null,8492,null,2070,null,22592,null,3180,null,17167,null,2769,null,10054,null,2006,null,4627,null,1076,null,3103,null,870,null,1931,null,569,null,2590,null,785,null,23865,null,3947,null,1111,null,501,null,4769,null,1582,null,5060,null,1285,null,5970,null,1648,null,2751,null,961,null,1709,null,804,null,1400,null,576,null,680,null,472,null,415,null,374,null,0400000US09,Connecticut,09
873485,null,1668,null,47824,null,1655,null,147303,null,374,null,83225,null,1233,null,116474,null,1552,null,118246,null,1210,null,128797,null,1062,null,105794,null,1066,null,67653,null,935,null,58169,null,1051,null,745654,null,9352,null,39538,null,1795,null,127668,null,3652,null,53883,null,4104,null,84975,null,3923,null,103637,null,2348,null,118074,null,2091,null,98057,null,1442,null,64448,null,1350,null,55374,null,1301,null,80610,null,8039,null,5630,null,1767,null,13413,null,3455,null,15664,null,2602,null,20761,null,2814,null,10479,null,1848,null,6100,null,1351,null,5063,null,1130,null,1328,null,581,null,2172,null,708,null,7299,null,1712,null,839,null,567,null,261,null,265,null,2281,null,812,null,1491,null,681,null,629,null,335,null,1035,null,645,null,327,null,207,null,247,null,183,null,189,null,136,null,34879,null,5365,null,1817,null,770,null,5725,null,1587,null,9552,null,2391,null,7986,null,1712,null,2970,null,928,null,3304,null,1043,null,1688,null,422,null,1475,null,738,null,362,null,303,null,5043,null,2312,null,0,null,263,null,236,null,203,null,1845,null,1394,null,1261,null,889,null,531,null,512,null,284,null,199,null,659,null,411,null,155,null,156,null,72,null,119,null,0400000US10,Delaware,10
592109,null,1486,null,30604,null,1684,null,75558,null,772,null,72551,null,601,null,112687,null,536,null,85398,null,807,null,78634,null,676,null,66655,null,731,null,37936,null,844,null,32086,null,565,null,498478,null,7400,null,26071,null,1707,null,66863,null,2718,null,51929,null,2611,null,82499,null,3024,null,73142,null,2073,null,70120,null,1637,null,60841,null,1562,null,35901,null,1147,null,31112,null,842,null,47156,null,5403,null,2867,null,1164,null,5604,null,1865,null,7793,null,1573,null,13470,null,1998,null,6881,null,1534,null,6043,null,1416,null,2599,null,858,null,1144,null,574,null,755,null,640,null,0,null,296,null,0,null,296,null,0,null,296,null,0,null,296,null,0,null,296,null,0,null,296,null,0,null,296,null,0,null,296,null,0,null,296,null,0,null,296,null,38760,null,3993,null,1137,null,637,null,2483,null,1143,null,11459,null,1923,null,13923,null,2089,null,4067,null,1068,null,2196,null,675,null,2595,null,1036,null,681,null,419,null,219,null,180,null,7715,null,2208,null,529,null,520,null,608,null,499,null,1370,null,593,null,2795,null,1143,null,1308,null,778,null,275,null,240,null,620,null,462,null,210,null,269,null,0,null,296,null,0400000US11,District of Columbia,11
18312099,null,7971,null,937287,null,8091,null,2894262,null,3333,null,1679606,null,7726,null,2341493,null,8346,null,2437685,null,5281,null,2643396,null,6166,null,2179405,null,4026,null,1565457,null,4471,null,1633508,null,4173,null,15272123,null,47750,null,711494,null,9867,null,2418372,null,19016,null,1160311,null,14736,null,1678522,null,16700,null,2016544,null,13085,null,2315878,null,12984,null,1972419,null,8609,null,1468965,null,7474,null,1529618,null,7514,null,1874708,null,38262,null,160015,null,7744,null,325397,null,14839,null,296692,null,11472,null,418297,null,14329,null,262297,null,10145,null,195922,null,9140,null,110669,null,6073,null,48321,null,3860,null,57098,null,4935,null,579372,null,23433,null,35383,null,4676,null,73498,null,7443,null,127447,null,7919,null,134954,null,8013,null,80202,null,5647,null,66738,null,6543,null,32223,null,3193,null,13775,null,1749,null,15152,null,2636,null,461088,null,19041,null,23694,null,3052,null,60044,null,6423,null,77924,null,6531,null,84625,null,6032,null,62992,null,5096,null,50001,null,4715,null,50443,null,4372,null,25808,null,2999,null,25557,null,3230,null,124808,null,9910,null,6701,null,1445,null,16951,null,2871,null,17232,null,3152,null,25095,null,4696,null,15650,null,2566,null,14857,null,2691,null,13651,null,2220,null,8588,null,1908,null,6083,null,1479,null,0400000US12,Florida,12
