B17009_001E,B17009_001EA,B17009_001M,B17009_001MA,B17009_002E,B17009_002EA,B17009_002M,B17009_002MA,B17009_003E,B17009_003EA,B17009_003M,B17009_003MA,B17009_004E,B17009_004EA,B17009_004M,B17009_004MA,B17009_005E,B17009_005EA,B17009_005M,B17009_005MA,B17009_006E,B17009_006EA,B17009_006M,B17009_006MA,B17009_007E,B17009_007EA,B17009_007M,B17009_007MA,B17009_008E,B17009_008EA,B17009_008M,B17009_008MA,B17009_009E,B17009_009EA,B17009_009M,B17009_009MA,B17009_010E,B17009_010EA,B17009_010M,B17009_010MA,B17009_011E,B17009_011EA,B17009_011M,B17009_011MA,B17009_012E,B17009_012EA,B17009_012M,B17009_012MA,B17009_013E,B17009_013EA,B17009_013M,B17009_013MA,B17009_014E,B17009_014EA,B17009_014M,B17009_014MA,B17009_015E,B17009_015EA,B17009_015M,B17009_015MA,B17009_016E,B17009_016EA,B17009_016M,B17009_016MA,B17009_017E,B17009_017EA,B17009_017M,B17009_017MA,B17009_018E,B17009_018EA,B17009_018M,B17009_018MA,B17009_019E,B17009_019EA,B17009_019M,B17009_019MA,B17009_020E,B17009_020EA,B17009_020M,B17009_020MA,B17009_021E,B17009_021EA,B17009_021M,B17009_021MA,GEO_ID,NAME,state
138686,null,5361,null,37583,null,3178,null,2535,null,938,null,1575,null,752,null,960,null,461,null,20034,null,2643,null,12106,null,1974,null,7928,null,1625,null,15014,null,1752,null,10812,null,1353,null,4202,null,1060,null,101103,null,4410,null,57644,null,3854,null,44498,null,2827,null,13146,null,1974,null,22684,null,2095,null,17945,null,1801,null,4739,null,1118,null,20775,null,1867,null,19926,null,1854,null,849,null,377,null,0400000US38,North Dakota,38
2163864,null,21928,null,595488,null,13600,null,25877,null,2979,null,15960,null,2409,null,9917,null,1582,null,221999,null,7731,null,105914,null,4840,null,116085,null,5823,null,347612,null,10689,null,216586,null,7078,null,131026,null,7643,null,1568376,null,18313,null,806270,null,14754,null,602161,null,10665,null,204109,null,9080,null,320845,null,9940,null,228757,null,6669,null,92088,null,6077,null,441261,null,8188,null,409812,null,8400,null,31449,null,3563,null,0400000US39,Ohio,39
653610,null,13682,null,185698,null,6824,null,11694,null,1934,null,6991,null,1237,null,4703,null,1382,null,76654,null,5110,null,38715,null,3222,null,37939,null,3849,null,97350,null,4666,null,64513,null,3496,null,32837,null,3523,null,467912,null,11323,null,255435,null,8556,null,192052,null,6487,null,63383,null,4832,null,89688,null,5320,null,61778,null,4061,null,27910,null,3478,null,122789,null,4268,null,116671,null,4008,null,6118,null,981,null,0400000US40,Oklahoma,40
810955,null,17373,null,214340,null,7916,null,11513,null,2005,null,6607,null,1536,null,4906,null,1204,null,98471,null,5853,null,40329,null,3087,null,58142,null,4840,null,104356,null,6002,null,55344,null,3325,null,49012,null,4792,null,596615,null,14699,null,291234,null,11519,null,198252,null,8166,null,92982,null,5796,null,150492,null,7160,null,93972,null,4777,null,56520,null,4769,null,154889,null,5546,null,134788,null,4988,null,20101,null,2858,null,0400000US41,Oregon,41
2355982,null,22874,null,582058,null,15467,null,24786,null,2890,null,12400,null,1643,null,12386,null,2529,null,190333,null,9356,null,89197,null,5169,null,101136,null,7371,null,366939,null,11370,null,220103,null,7790,null,146836,null,7846,null,1773924,null,18942,null,902094,null,15476,null,669669,null,11553,null,232425,null,8245,null,339408,null,9852,null,241296,null,7289,null,98112,null,5390,null,532422,null,10072,null,488372,null,8751,null,44050,null,5829,null,0400000US42,Pennsylvania,42
201234,null,7694,null,43695,null,3937,null,1774,null,740,null,711,null,406,null,1063,null,643,null,12685,null,2290,null,6366,null,1351,null,6319,null,1694,null,29236,null,3006,null,19432,null,1954,null,9804,null,2105,null,157539,null,7163,null,81632,null,5491,null,59261,null,3655,null,22371,null,3082,null,31583,null,2973,null,22075,null,2242,null,9508,null,2052,null,44324,null,3165,null,40984,null,2802,null,3340,null,1065,null,0400000US44,Rhode Island,44
779716,null,13856,null,223928,null,8722,null,12423,null,2437,null,5761,null,1357,null,6662,null,2032,null,76034,null,5375,null,33161,null,2671,null,42873,null,3917,null,135471,null,6494,null,90420,null,4030,null,45051,null,4376,null,555788,null,12267,null,296943,null,8555,null,219196,null,6597,null,77747,null,5155,null,108649,null,5879,null,80992,null,4665,null,27657,null,3571,null,150196,null,5273,null,136938,null,4978,null,13258,null,2296,null,0400000US45,South Carolina,45
157231,null,7087,null,42773,null,3534,null,3488,null,1067,null,1965,null,721,null,1523,null,806,null,20611,null,2973,null,8795,null,1773,null,11816,null,2035,null,18674,null,1948,null,13331,null,1548,null,5343,null,1065,null,114458,null,5783,null,62708,null,4634,null,44893,null,3340,null,17815,null,2629,null,23521,null,2230,null,16387,null,1773,null,7134,null,1208,null,28229,null,2335,null,26618,null,2027,null,1611,null,831,null,0400000US46,South Dakota,46
1105671,null,15732,null,322499,null,10024,null,15126,null,2128,null,9971,null,1615,null,5155,null,1415,null,117355,null,7255,null,54207,null,4807,null,63148,null,5542,null,190018,null,7989,null,122215,null,5688,null,67803,null,5422,null,783172,null,13470,null,418088,null,11221,null,314278,null,9120,null,103810,null,6623,null,162477,null,6293,null,118296,null,4815,null,44181,null,4879,null,202607,null,5624,null,189310,null,5601,null,13297,null,2240,null,0400000US47,Tennessee,47
3749787,null,37534,null,991832,null,19774,null,72466,null,6235,null,36365,null,3666,null,36101,null,4068,null,386287,null,13131,null,177130,null,7146,null,209157,null,10696,null,533079,null,14948,null,310922,null,9103,null,222157,null,10217,null,2757955,null,31118,null,1697381,null,25817,null,1203012,null,16584,null,494369,null,16442,null,524146,null,14199,null,349935,null,10332,null,174211,null,8310,null,536428,null,10778,null,494207,null,10626,null,42221,null,5844,null,0400000US48,Texas,48
371179,null,10335,null,116921,null,7011,null,8088,null,1850,null,2296,null,786,null,5792,null,1519,null,65803,null,5654,null,17217,null,2218,null,48586,null,4877,null,43030,null,3973,null,21279,null,2182,null,21751,null,3370,null,254258,null,8328,null,146182,null,6226,null,91397,null,4372,null,54785,null,4252,null,55352,null,4421,null,33479,null,3151,null,21873,null,2875,null,52724,null,3465,null,48722,null,3291,null,4002,null,1041,null,0400000US49,Utah,49
134791,null,4739,null,33267,null,2747,null,1729,null,513,null,1056,null,489,null,673,null,279,null,14650,null,2217,null,5916,null,1091,null,8734,null,1706,null,16888,null,1500,null,10191,null,1170,null,6697,null,1406,null,101524,null,4005,null,53422,null,3217,null,37486,null,2275,null,15936,null,1844,null,23905,null,2145,null,16282,null,1530,null,7623,null,1400,null,24197,null,1681,null,21360,null,1374,null,2837,null,839,null,0400000US50,Vermont,50
1412239,null,20812,null,300650,null,11602,null,16611,null,2666,null,7788,null,1475,null,8823,null,2134,null,119712,null,6860,null,46825,null,4236,null,72887,null,5428,null,164327,null,7630,null,101781,null,5450,null,62546,null,5076,null,1111589,null,18804,null,684666,null,15036,null,484335,null,10940,null,200331,null,9459,null,193700,null,7825,null,127675,null,5576,null,66025,null,5385,null,233223,null,7753,null,215584,null,6831,null,17639,null,2760,null,0400000US51,Virginia,51
1379339,null,21989,null,327814,null,9080,null,15332,null,2177,null,7225,null,1322,null,8107,null,1667,null,132701,null,6661,null,54554,null,3353,null,78147,null,5233,null,179781,null,7751,null,91227,null,5341,null,88554,null,5821,null,1051525,null,19900,null,557709,null,14368,null,381171,null,9223,null,176538,null,9260,null,257697,null,10314,null,165610,null,7560,null,92087,null,6883,null,236119,null,7047,null,208982,null,5945,null,27137,null,3675,null,0400000US53,Washington,53
337717,null,8129,null,106659,null,4855,null,5030,null,1318,null,3381,null,1095,null,1649,null,814,null,32646,null,3144,null,14730,null,2258,null,17916,null,2382,null,68983,null,4034,null,45563,null,3157,null,23420,null,2988,null,231058,null,6445,null,104307,null,4726,null,79118,null,3758,null,25189,null,2555,null,38880,null,3395,null,30620,null,2681,null,8260,null,1559,null,87871,null,4271,null,82826,null,3950,null,5045,null,1402,null,0400000US54,West Virginia,54
1125444,null,15756,null,280911,null,9090,null,15446,null,2412,null,8754,null,1430,null,6692,null,1848,null,141178,null,6440,null,66076,null,4065,null,75102,null,5130,null,124287,null,6657,null,75752,null,4008,null,48535,null,4517,null,844533,null,14768,null,445850,null,11300,null,319010,null,8405,null,126840,null,6430,null,193309,null,7116,null,134806,null,5144,null,58503,null,4015,null,205374,null,5198,null,191261,null,4980,null,14113,null,1849,null,0400000US55,Wisconsin,55
96501,null,4445,null,21632,null,2236,null,2068,null,927,null,1398,null,869,null,670,null,330,null,10339,null,1592,null,4618,null,1021,null,5721,null,1227,null,9225,null,1487,null,5803,null,1003,null,3422,null,963,null,74869,null,3838,null,41450,null,3049,null,30826,null,2515,null,10624,null,1752,null,15887,null,1716,null,11429,null,1575,null,4458,null,915,null,17532,null,1647,null,16038,null,1593,null,1494,null,498,null,0400000US56,Wyoming,56
451953,null,9139,null,258852,null,7195,null,12455,null,1768,null,5719,null,959,null,6736,null,1455,null,49734,null,3641,null,23642,null,2607,null,26092,null,2547,null,196663,null,5975,null,135012,null,4272,null,61651,null,4082,null,193101,null,6345,null,105705,null,4953,null,68322,null,3100,null,37383,null,3910,null,25035,null,2555,null,16335,null,1856,null,8700,null,1582,null,62361,null,3554,null,54371,null,2725,null,7990,null,2889,null,0400000US72,Puerto Rico,72
