B27018_001E,B27018_001EA,B27018_001M,B27018_001MA,B27018_002E,B27018_002EA,B27018_002M,B27018_002MA,B27018_003E,B27018_003EA,B27018_003M,B27018_003MA,B27018_004E,B27018_004EA,B27018_004M,B27018_004MA,B27018_005E,B27018_005EA,B27018_005M,B27018_005MA,B27018_006E,B27018_006EA,B27018_006M,B27018_006MA,B27018_007E,B27018_007EA,B27018_007M,B27018_007MA,B27018_008E,B27018_008EA,B27018_008M,B27018_008MA,B27018_009E,B27018_009EA,B27018_009M,B27018_009MA,B27018_010E,B27018_010EA,B27018_010M,B27018_010MA,B27018_011E,B27018_011EA,B27018_011M,B27018_011MA,B27018_012E,B27018_012EA,B27018_012M,B27018_012MA,B27018_013E,B27018_013EA,B27018_013M,B27018_013MA,B27018_014E,B27018_014EA,B27018_014M,B27018_014MA,B27018_015E,B27018_015EA,B27018_015M,B27018_015MA,B27018_016E,B27018_016EA,B27018_016M,B27018_016MA,B27018_017E,B27018_017EA,B27018_017M,B27018_017MA,B27018_018E,B27018_018EA,B27018_018M,B27018_018MA,B27018_019E,B27018_019EA,B27018_019M,B27018_019MA,B27018_020E,B27018_020EA,B27018_020M,B27018_020MA,B27018_021E,B27018_021EA,B27018_021M,B27018_021MA,B27018_022E,B27018_022EA,B27018_022M,B27018_022MA,B27018_023E,B27018_023EA,B27018_023M,B27018_023MA,B27018_024E,B27018_024EA,B27018_024M,B27018_024MA,B27018_025E,B27018_025EA,B27018_025M,B27018_025MA,B27018_026E,B27018_026EA,B27018_026M,B27018_026MA,B27018_027E,B27018_027EA,B27018_027M,B27018_027MA,B27018_028E,B27018_028EA,B27018_028M,B27018_028MA,B27018_029E,B27018_029EA,B27018_029M,B27018_029MA,B27018_030E,B27018_030EA,B27018_030M,B27018_030MA,B27018_031E,B27018_031EA,B27018_031M,B27018_031MA,B27018_032E,B27018_032EA,B27018_032M,B27018_032MA,B27018_033E,B27018_033EA,B27018_033M,B27018_033MA,B27018_034E,B27018_034EA,B27018_034M,B27018_034MA,B27018_035E,B27018_035EA,B27018_035M,B27018_035MA,B27018_036E,B27018_036EA,B27018_036M,B27018_036MA,B27018_037E,B27018_037EA,B27018_037M,B27018_037MA,B27018_038E,B27018_038EA,B27018_038M,B27018_038MA,B27018_039E,B27018_039EA,B27018_039M,B27018_039MA,B27018_040E,B27018_040EA,B27018_040M,B27018_040MA,B27018_041E,B27018_041EA,B27018_041M,B27018_041MA,B27018_042E,B27018_042EA,B27018_042M,B27018_042MA,B27018_043E,B27018_043EA,B27018_043M,B27018_043MA,B27018_044E,B27018_044EA,B27018_044M,B27018_044MA,B27018_045E,B27018_045EA,B27018_045M,B27018_045MA,B27018_046E,B27018_046EA,B27018_046M,B27018_046MA,B27018_047E,B27018_047EA,B27018_047M,B27018_047MA,B27018_048E,B27018_048EA,B27018_048M,B27018_048MA,B27018_049E,B27018_049EA,B27018_049M,B27018_049MA,B27018_050E,B27018_050EA,B27018_050M,B27018_050MA,B27018_051E,B27018_051EA,B27018_051M,B27018_051MA,B27018_052E,B27018_052EA,B27018_052M,B27018_052MA,B27018_053E,B27018_053EA,B27018_053M,B27018_053MA,B27018_054E,B27018_054EA,B27018_054M,B27018_054MA,B27018_055E,B27018_055EA,B27018_055M,B27018_055MA,B27018_056E,B27018_056EA,B27018_056M,B27018_056MA,B27018_057E,B27018_057EA,B27018_057M,B27018_057MA,B27018_058E,B27018_058EA,B27018_058M,B27018_058MA,B27018_059E,B27018_059EA,B27018_059M,B27018_059MA,B27018_060E,B27018_060EA,B27018_060M,B27018_060MA,B27018_061E,B27018_061EA,B27018_061M,B27018_061MA,B27018_062E,B27018_062EA,B27018_062M,B27018_062MA,B27018_063E,B27018_063EA,B27018_063M,B27018_063MA,B27018_064E,B27018_064EA,B27018_064M,B27018_064MA,B27018_065E,B27018_065EA,B27018_065M,B27018_065MA,B27018_066E,B27018_066EA,B27018_066M,B27018_066MA,B27018_067E,B27018_067EA,B27018_067M,B27018_067MA,B27018_068E,B27018_068EA,B27018_068M,B27018_068MA,B27018_069E,B27018_069EA,B27018_069M,B27018_069MA,B27018_070E,B27018_070EA,B27018_070M,B27018_070MA,B27018_071E,B27018_071EA,B27018_071M,B27018_071MA,GEO_ID,NAME,state
4570286,null,2777,null,343855,null,15516,null,125187,null,8583,null,106522,null,7886,null,18665,null,2935,null,203203,null,9258,null,61280,null,4901,null,141923,null,7854,null,15465,null,2094,null,14175,null,1891,null,1290,null,549,null,460705,null,18158,null,149719,null,8343,null,115837,null,7702,null,33882,null,3982,null,256095,null,11308,null,102355,null,5621,null,153740,null,8442,null,54891,null,3596,null,54418,null,3468,null,473,null,419,null,502700,null,18361,null,143746,null,9095,null,84811,null,7404,null,58935,null,6821,null,270516,null,11019,null,63758,null,4575,null,206758,null,10133,null,88438,null,4480,null,87452,null,4478,null,986,null,496,null,476994,null,18328,null,123303,null,7511,null,48793,null,4815,null,74510,null,5848,null,274766,null,11751,null,47593,null,4774,null,227173,null,10746,null,78925,null,5144,null,77901,null,5198,null,1024,null,510,null,808702,null,25403,null,201150,null,9400,null,44051,null,4892,null,157099,null,7274,null,485641,null,16880,null,56393,null,4600,null,429248,null,15203,null,121911,null,5421,null,120326,null,5485,null,1585,null,587,null,614626,null,20945,null,133922,null,8499,null,14167,null,2461,null,119755,null,8135,null,388231,null,14061,null,34511,null,2881,null,353720,null,13937,null,92473,null,4134,null,92034,null,4152,null,439,null,222,null,1362704,null,24377,null,236560,null,8596,null,9935,null,1719,null,226625,null,8231,null,954162,null,16278,null,54514,null,4220,null,899648,null,16222,null,171982,null,6327,null,167359,null,6147,null,4623,null,1126,null,0400000US01,Alabama,01
669435,null,2355,null,27286,null,4300,null,9629,null,2443,null,4997,null,1659,null,4632,null,1719,null,17101,null,2551,null,4229,null,1125,null,12872,null,2255,null,556,null,348,null,496,null,340,null,60,null,76,null,34194,null,4477,null,13490,null,2665,null,8842,null,2001,null,4648,null,1805,null,19605,null,2340,null,6540,null,1440,null,13065,null,1823,null,1099,null,421,null,1099,null,421,null,0,null,244,null,46772,null,5126,null,16275,null,2553,null,9674,null,2118,null,6601,null,1698,null,26962,null,3095,null,9331,null,1742,null,17631,null,2606,null,3535,null,632,null,3462,null,634,null,73,null,67,null,54678,null,6008,null,20200,null,3326,null,9006,null,2190,null,11194,null,2743,null,29851,null,3512,null,5019,null,1297,null,24832,null,3236,null,4627,null,983,null,4627,null,983,null,0,null,244,null,101445,null,8167,null,33705,null,3668,null,9307,null,2261,null,24398,null,3130,null,59128,null,5219,null,7944,null,1861,null,51184,null,4692,null,8612,null,1594,null,8480,null,1565,null,132,null,124,null,102127,null,7585,null,30782,null,3847,null,4382,null,1316,null,26400,null,3558,null,64489,null,4884,null,4545,null,1315,null,59944,null,4822,null,6856,null,1466,null,6450,null,1410,null,406,null,322,null,302933,null,11252,null,56328,null,4678,null,5538,null,1332,null,50790,null,4460,null,220797,null,7624,null,13298,null,1987,null,207499,null,7369,null,25808,null,2118,null,24708,null,2010,null,1100,null,539,null,0400000US02,Alaska,02
6459484,null,5326,null,490820,null,23535,null,180736,null,13001,null,140216,null,12316,null,40520,null,4552,null,285399,null,12603,null,115496,null,8022,null,169903,null,9466,null,24685,null,2463,null,19949,null,2183,null,4736,null,1181,null,578491,null,25119,null,217324,null,14000,null,155163,null,12374,null,62161,null,7197,null,314114,null,13221,null,135512,null,8806,null,178602,null,9561,null,47053,null,3778,null,45444,null,3594,null,1609,null,699,null,651679,null,25224,null,227273,null,14438,null,134912,null,11732,null,92361,null,8818,null,340122,null,14286,null,107757,null,8075,null,232365,null,11961,null,84284,null,4719,null,81460,null,4623,null,2824,null,1236,null,626929,null,29042,null,188248,null,13915,null,70565,null,8728,null,117683,null,10657,null,346270,null,16413,null,72167,null,6827,null,274103,null,14339,null,92411,null,5539,null,89686,null,5512,null,2725,null,862,null,1124695,null,35804,null,307319,null,15362,null,64854,null,7047,null,242465,null,12089,null,651961,null,19246,null,92289,null,5879,null,559672,null,17432,null,165415,null,8677,null,162132,null,8631,null,3283,null,1016,null,899548,null,26211,null,216163,null,11752,null,25042,null,4489,null,191121,null,10739,null,550568,null,18635,null,54754,null,5019,null,495814,null,16968,null,132817,null,5578,null,129153,null,5555,null,3664,null,1321,null,2087322,null,28911,null,367356,null,12506,null,20026,null,3133,null,347330,null,12226,null,1412555,null,20682,null,91161,null,6760,null,1321394,null,20431,null,307411,null,8496,null,297604,null,8189,null,9807,null,2188,null,0400000US04,Arizona,04
2797577,null,2603,null,215352,null,12679,null,83330,null,7199,null,71771,null,6891,null,11559,null,3067,null,122158,null,7351,null,36087,null,4015,null,86071,null,6059,null,9864,null,1671,null,9117,null,1578,null,747,null,430,null,311703,null,13967,null,105868,null,7047,null,88959,null,6636,null,16909,null,3906,null,168833,null,9046,null,59501,null,6137,null,109332,null,6997,null,37002,null,2584,null,36328,null,2558,null,674,null,360,null,338195,null,16225,null,102491,null,9113,null,74050,null,7724,null,28441,null,4414,null,174844,null,9211,null,43765,null,4253,null,131079,null,7690,null,60860,null,3766,null,59845,null,3691,null,1015,null,641,null,306199,null,13878,null,82130,null,6457,null,42033,null,4504,null,40097,null,5468,null,175931,null,9029,null,35570,null,3645,null,140361,null,7921,null,48138,null,3495,null,47616,null,3483,null,522,null,427,null,512503,null,19716,null,119972,null,7991,null,33107,null,4633,null,86865,null,6950,null,310941,null,13031,null,42114,null,4088,null,268827,null,12121,null,81590,null,4485,null,80825,null,4454,null,765,null,416,null,382055,null,14408,null,78917,null,5202,null,10887,null,2301,null,68030,null,5095,null,245691,null,10830,null,26357,null,3468,null,219334,null,9707,null,57447,null,3429,null,57200,null,3427,null,247,null,174,null,731570,null,19552,null,124031,null,7073,null,8202,null,1679,null,115829,null,6859,null,510615,null,14633,null,37666,null,3762,null,472949,null,13838,null,96924,null,4624,null,95128,null,4565,null,1796,null,506,null,0400000US05,Arkansas,05
36088833,null,11483,null,2172079,null,44142,null,729817,null,23109,null,545941,null,20823,null,183876,null,10900,null,1332588,null,28541,null,399737,null,13138,null,932851,null,24462,null,109674,null,5388,null,95829,null,4850,null,13845,null,2125,null,2954543,null,57866,null,1116924,null,30641,null,830242,null,31078,null,286682,null,13774,null,1595196,null,30342,null,610082,null,14552,null,985114,null,24476,null,242423,null,7524,null,230818,null,7378,null,11605,null,2157,null,3608686,null,60921,null,1158335,null,30133,null,694188,null,24495,null,464147,null,18265,null,1992818,null,34158,null,535185,null,16190,null,1457633,null,29188,null,457533,null,11732,null,441462,null,11409,null,16071,null,2166,null,3433393,null,60233,null,1037403,null,27533,null,461401,null,19368,null,576002,null,22264,null,2006498,null,35960,null,346149,null,16038,null,1660349,null,29729,null,389492,null,11440,null,373661,null,11056,null,15831,null,2214,null,5778338,null,71957,null,1578036,null,31980,null,464409,null,19038,null,1113627,null,26090,null,3524231,null,44275,null,401211,null,13192,null,3123020,null,41154,null,676071,null,14125,null,641729,null,13713,null,34342,null,3746,null,4383009,null,55704,null,1036112,null,22672,null,153471,null,10365,null,882641,null,19593,null,2817526,null,41513,null,216361,null,10861,null,2601165,null,38675,null,529371,null,13027,null,506073,null,12780,null,23298,null,2714,null,13758785,null,80565,null,2628583,null,31384,null,136169,null,8182,null,2492414,null,31584,null,9510350,null,55850,null,382309,null,12381,null,9128041,null,52630,null,1619852,null,16795,null,1524566,null,17045,null,95286,null,6048,null,0400000US06,California,06
4892137,null,3619,null,290037,null,15913,null,94866,null,9300,null,67054,null,7885,null,27812,null,5090,null,179608,null,9254,null,36679,null,3710,null,142929,null,8421,null,15563,null,2415,null,13703,null,2305,null,1860,null,894,null,343874,null,17993,null,115632,null,9101,null,75891,null,7321,null,39741,null,5111,null,199163,null,10627,null,55421,null,5200,null,143742,null,9055,null,29079,null,2769,null,28193,null,2613,null,886,null,502,null,376790,null,16471,null,108634,null,8216,null,53958,null,6221,null,54676,null,5541,null,219589,null,10285,null,41136,null,4216,null,178453,null,8893,null,48567,null,3082,null,47185,null,3117,null,1382,null,602,null,410596,null,21625,null,121469,null,10420,null,43678,null,6076,null,77791,null,7793,null,238614,null,12559,null,32925,null,3846,null,205689,null,11298,null,50513,null,4223,null,49613,null,4084,null,900,null,668,null,780245,null,22884,null,210515,null,9362,null,36600,null,4830,null,173915,null,8854,null,477599,null,15001,null,47351,null,4741,null,430248,null,14245,null,92131,null,5583,null,88890,null,5603,null,3241,null,1211,null,665250,null,22744,null,167743,null,9414,null,14605,null,3072,null,153138,null,8886,null,425159,null,14767,null,30014,null,4113,null,395145,null,13719,null,72348,null,4496,null,70426,null,4426,null,1922,null,714,null,2025345,null,29301,null,393025,null,10933,null,13945,null,2528,null,379080,null,10636,null,1423879,null,19649,null,49510,null,3271,null,1374369,null,19322,null,208441,null,6752,null,201229,null,6905,null,7212,null,1561,null,0400000US08,Colorado,08
3403567,null,2329,null,149731,null,10797,null,44752,null,5565,null,35500,null,5088,null,9252,null,2788,null,94550,null,6517,null,40713,null,3513,null,53837,null,5726,null,10429,null,1468,null,9606,null,1427,null,823,null,513,null,170738,null,10802,null,52141,null,5193,null,39529,null,4471,null,12612,null,3187,null,99411,null,6977,null,52109,null,4166,null,47302,null,5139,null,19186,null,2084,null,18809,null,2054,null,377,null,310,null,183000,null,12447,null,52517,null,6191,null,35569,null,4768,null,16948,null,3194,null,95102,null,7332,null,35363,null,3771,null,59739,null,5482,null,35381,null,2728,null,34705,null,2712,null,676,null,482,null,215782,null,15038,null,59492,null,6298,null,28941,null,4165,null,30551,null,4050,null,109801,null,9499,null,28514,null,3359,null,81287,null,8053,null,46489,null,3432,null,45996,null,3454,null,493,null,285,null,462364,null,19501,null,120783,null,8149,null,34630,null,4213,null,86153,null,6696,null,262429,null,12013,null,41222,null,4578,null,221207,null,9938,null,79152,null,3770,null,76757,null,3821,null,2395,null,840,null,448004,null,18080,null,104733,null,6854,null,13792,null,2728,null,90941,null,6402,null,277000,null,11873,null,21577,null,2793,null,255423,null,11261,null,66271,null,4560,null,64134,null,4361,null,2137,null,756,null,1773948,null,22394,null,365260,null,9230,null,14964,null,2648,null,350296,null,9461,null,1205605,null,15197,null,41643,null,3610,null,1163962,null,15550,null,203083,null,5487,null,193625,null,5318,null,9458,null,1540,null,0400000US09,Connecticut,09
856425,null,1789,null,42128,null,6577,null,14609,null,3668,null,9036,null,3083,null,5573,null,2073,null,24355,null,3342,null,11706,null,2062,null,12649,null,2166,null,3164,null,836,null,2888,null,768,null,276,null,313,null,51089,null,6865,null,18899,null,3728,null,15496,null,3781,null,3403,null,1581,null,27478,null,3641,null,13874,null,2424,null,13604,null,2743,null,4712,null,1065,null,4631,null,1036,null,81,null,140,null,62227,null,6546,null,19452,null,3469,null,13926,null,2782,null,5526,null,1833,null,32338,null,3791,null,14127,null,2627,null,18211,null,2694,null,10437,null,1489,null,10437,null,1489,null,0,null,263,null,75218,null,8294,null,21352,null,4558,null,9129,null,2424,null,12223,null,3878,null,42036,null,4586,null,11299,null,2587,null,30737,null,3742,null,11830,null,1755,null,11765,null,1746,null,65,null,109,null,146661,null,9181,null,39249,null,4676,null,8420,null,1993,null,30829,null,4344,null,83791,null,5561,null,12885,null,2353,null,70906,null,5120,null,23621,null,2438,null,23064,null,2454,null,557,null,394,null,116975,null,9454,null,24707,null,3173,null,3206,null,928,null,21501,null,3052,null,73924,null,6462,null,6588,null,1797,null,67336,null,6228,null,18344,null,1903,null,18020,null,1847,null,324,null,227,null,362127,null,11978,null,64985,null,4634,null,3395,null,1265,null,61590,null,4574,null,247923,null,8278,null,14488,null,2088,null,233435,null,8105,null,49219,null,2928,null,47872,null,3025,null,1347,null,564,null,0400000US10,Delaware,10
567810,null,1273,null,61128,null,7228,null,21192,null,4087,null,20516,null,4190,null,676,null,503,null,36618,null,4117,null,22082,null,3294,null,14536,null,2278,null,3318,null,922,null,3024,null,851,null,294,null,271,null,43372,null,5181,null,11941,null,2668,null,10066,null,2205,null,1875,null,1216,null,25143,null,3126,null,14709,null,2209,null,10434,null,1729,null,6288,null,1330,null,6226,null,1295,null,62,null,108,null,40558,null,6876,null,9073,null,2842,null,7836,null,2555,null,1237,null,820,null,24499,null,4119,null,15621,null,3278,null,8878,null,2018,null,6986,null,1463,null,6602,null,1395,null,384,null,507,null,42754,null,6795,null,12786,null,3590,null,8057,null,2620,null,4729,null,2003,null,25579,null,3814,null,10194,null,2419,null,15385,null,2878,null,4389,null,1070,null,4283,null,1072,null,106,null,163,null,67394,null,7372,null,14206,null,3219,null,5050,null,1853,null,9156,null,2633,null,45384,null,4378,null,12491,null,2211,null,32893,null,3804,null,7804,null,1770,null,7470,null,1710,null,334,null,261,null,55369,null,6083,null,10703,null,2789,null,3091,null,1478,null,7612,null,2296,null,39029,null,3851,null,4945,null,1381,null,34084,null,3569,null,5637,null,1198,null,4997,null,1177,null,640,null,342,null,257235,null,8117,null,32635,null,3311,null,2587,null,1378,null,30048,null,2958,null,193258,null,6303,null,11370,null,1978,null,181888,null,5896,null,31342,null,1926,null,27906,null,1932,null,3436,null,1010,null,0400000US11,District of Columbia,11
18070029,null,6455,null,1180036,null,30439,null,367870,null,15519,null,272067,null,14936,null,95803,null,8328,null,717075,null,18185,null,180380,null,9050,null,536695,null,16565,null,95091,null,7569,null,79744,null,6419,null,15347,null,2575,null,1527292,null,37160,null,483933,null,19862,null,319259,null,17124,null,164674,null,9856,null,820896,null,20857,null,253010,null,10575,null,567886,null,17650,null,222463,null,9163,null,215839,null,9098,null,6624,null,1734,null,1872337,null,43294,null,514817,null,22006,null,261179,null,15191,null,253638,null,12307,null,1019850,null,26615,null,210221,null,9478,null,809629,null,23434,null,337670,null,10137,null,330497,null,9656,null,7173,null,2021,null,1910971,null,51963,null,470186,null,19544,null,168567,null,10922,null,301619,null,14949,null,1075676,null,31807,null,146379,null,8552,null,929297,null,27985,null,365109,null,11366,null,354628,null,11075,null,10481,null,2001,null,3341483,null,57671,null,759600,null,21597,null,178252,null,11138,null,581348,null,19889,null,1983049,null,35840,null,200305,null,10713,null,1782744,null,32317,null,598834,null,11647,null,583430,null,11572,null,15404,null,2692,null,2507107,null,42051,null,481521,null,16094,null,57081,null,5403,null,424440,null,13665,null,1560332,null,31914,null,113570,null,6648,null,1446762,null,31254,null,465254,null,12723,null,453812,null,12398,null,11442,null,2025,null,5730803,null,53684,null,916237,null,21013,null,48833,null,5100,null,867404,null,20862,null,3780582,null,36835,null,184224,null,6740,null,3596358,null,37720,null,1033984,null,13670,null,1001053,null,13137,null,32931,null,3894,null,0400000US12,Florida,12
