C16003_001E,C16003_001EA,C16003_001M,C16003_001MA,C16003_002E,C16003_002EA,C16003_002M,C16003_002MA,C16003_003E,C16003_003EA,C16003_003M,C16003_003MA,C16003_004E,C16003_004EA,C16003_004M,C16003_004MA,C16003_005E,C16003_005EA,C16003_005M,C16003_005MA,C16003_006E,C16003_006EA,C16003_006M,C16003_006MA,C16003_007E,C16003_007EA,C16003_007M,C16003_007MA,C16003_008E,C16003_008EA,C16003_008M,C16003_008MA,GEO_ID,NAME,state
66928,null,6063,null,14699,null,2432,null,917,null,609,null,11214,null,2050,null,2568,null,998,null,52229,null,4672,null,41918,null,4475,null,10311,null,1967,null,0400000US01,Alabama,01
15114,null,3093,null,3733,null,1201,null,299,null,220,null,892,null,823,null,2542,null,866,null,11381,null,2288,null,2281,null,1419,null,9100,null,1666,null,0400000US02,Alaska,02
343621,null,20971,null,79990,null,7158,null,2482,null,1113,null,68236,null,7144,null,9272,null,2497,null,263631,null,15889,null,210573,null,13863,null,53058,null,6115,null,0400000US04,Arizona,04
49165,null,4330,null,12718,null,2100,null,671,null,462,null,10943,null,2011,null,1104,null,634,null,36447,null,3139,null,28355,null,2896,null,8092,null,2192,null,0400000US05,Arkansas,05
3688152,null,49953,null,827825,null,18683,null,41133,null,4770,null,636063,null,15961,null,150629,null,8456,null,2860327,null,39020,null,1869967,null,32556,null,990360,null,23169,null,0400000US06,California,06
214524,null,13914,null,49339,null,5211,null,1387,null,719,null,42938,null,4838,null,5014,null,1662,null,165185,null,10645,null,128570,null,8540,null,36615,null,4724,null,0400000US08,Colorado,08
151583,null,10083,null,23608,null,2394,null,2167,null,1041,null,14296,null,2004,null,7145,null,1545,null,127975,null,8682,null,75638,null,6274,null,52337,null,5174,null,0400000US09,Connecticut,09
22397,null,4101,null,3818,null,1121,null,847,null,577,null,2583,null,922,null,388,null,324,null,18579,null,3424,null,12150,null,2554,null,6429,null,2042,null,0400000US10,Delaware,10
12905,null,2887,null,1590,null,603,null,89,null,148,null,1411,null,609,null,90,null,147,null,11315,null,2569,null,8163,null,2259,null,3152,null,1121,null,0400000US11,District of Columbia,11
1223701,null,30716,null,195633,null,9679,null,14052,null,3152,null,136959,null,7412,null,44622,null,5503,null,1028068,null,24885,null,812867,null,20823,null,215201,null,12271,null,0400000US12,Florida,12
338111,null,16654,null,76418,null,6057,null,3233,null,1241,null,60179,null,5337,null,13006,null,2654,null,261693,null,12913,null,193219,null,10563,null,68474,null,5884,null,0400000US13,Georgia,13
