B19201_001E,B19201_001EA,B19201_001M,B19201_001MA,B19201_002E,B19201_002EA,B19201_002M,B19201_002MA,B19201_003E,B19201_003EA,B19201_003M,B19201_003MA,B19201_004E,B19201_004EA,B19201_004M,B19201_004MA,B19201_005E,B19201_005EA,B19201_005M,B19201_005MA,B19201_006E,B19201_006EA,B19201_006M,B19201_006MA,B19201_007E,B19201_007EA,B19201_007M,B19201_007MA,B19201_008E,B19201_008EA,B19201_008M,B19201_008MA,B19201_009E,B19201_009EA,B19201_009M,B19201_009MA,B19201_010E,B19201_010EA,B19201_010M,B19201_010MA,B19201_011E,B19201_011EA,B19201_011M,B19201_011MA,B19201_012E,B19201_012EA,B19201_012M,B19201_012MA,B19201_013E,B19201_013EA,B19201_013M,B19201_013MA,B19201_014E,B19201_014EA,B19201_014M,B19201_014MA,B19201_015E,B19201_015EA,B19201_015M,B19201_015MA,B19201_016E,B19201_016EA,B19201_016M,B19201_016MA,B19201_017E,B19201_017EA,B19201_017M,B19201_017MA,GEO_ID,NAME,state
601995,null,9962,null,123831,null,5149,null,83271,null,4317,null,64085,null,3803,null,52700,null,3798,null,44588,null,3054,null,36265,null,3450,null,32427,null,3640,null,30639,null,3349,null,23438,null,2426,null,35995,null,3037,null,28046,null,2190,null,24987,null,2535,null,10685,null,1700,null,4803,null,1211,null,2944,null,863,null,3291,null,770,null,0400000US01,Alabama,01
76657,null,3236,null,6551,null,1156,null,5006,null,907,null,5182,null,1144,null,4723,null,905,null,4753,null,1057,null,4799,null,1024,null,4198,null,1025,null,4312,null,968,null,4784,null,989,null,7912,null,1406,null,8077,null,1376,null,6992,null,1323,null,4286,null,963,null,2428,null,739,null,1594,null,524,null,1060,null,420,null,0400000US02,Alaska,02
762630,null,13160,null,107280,null,5644,null,75954,null,3936,null,64659,null,3854,null,63412,null,4161,null,53316,null,3470,null,49824,null,3957,null,49749,null,4023,null,40880,null,3277,null,33812,null,3040,null,56154,null,4596,null,57249,null,4029,null,52481,null,4214,null,26335,null,2955,null,12587,null,1998,null,10079,null,1566,null,8859,null,1560,null,0400000US04,Arizona,04
356455,null,8428,null,72448,null,4246,null,54515,null,3297,null,39186,null,3002,null,33805,null,3107,null,27533,null,3041,null,23984,null,2486,null,19301,null,2247,null,14539,null,1806,null,14778,null,2283,null,18929,null,2026,null,15765,null,2176,null,11021,null,1528,null,5442,null,1141,null,2009,null,642,null,1160,null,429,null,2040,null,782,null,0400000US05,Arkansas,05
3848638,null,20315,null,413003,null,9792,null,400397,null,9974,null,258409,null,9411,null,249219,null,7730,null,227953,null,7570,null,197266,null,6885,null,204183,null,7455,null,171409,null,6483,null,173041,null,7245,null,290520,null,7983,null,337500,null,10202,null,374508,null,11296,null,211951,null,7487,null,118135,null,6162,null,117895,null,5444,null,103249,null,4907,null,0400000US06,California,06
677007,null,8948,null,84728,null,4764,null,59853,null,3747,null,53017,null,3986,null,51295,null,3389,null,47622,null,3288,null,44878,null,3845,null,41949,null,3191,null,40965,null,2965,null,33917,null,2604,null,51837,null,3339,null,57570,null,3894,null,52957,null,3596,null,25543,null,2503,null,12933,null,1612,null,10460,null,1516,null,7483,null,1407,null,0400000US08,Colorado,08
435799,null,9076,null,53978,null,4135,null,34599,null,2666,null,34272,null,2604,null,32627,null,2545,null,26604,null,2391,null,20799,null,2253,null,23346,null,2360,null,22026,null,2390,null,20188,null,2482,null,33978,null,3295,null,42825,null,3255,null,39306,null,2948,null,20347,null,2068,null,9853,null,1648,null,10326,null,1868,null,10725,null,1499,null,0400000US09,Connecticut,09
106597,null,4909,null,12269,null,1508,null,10401,null,1525,null,7846,null,1206,null,9546,null,1610,null,7734,null,1323,null,5881,null,1190,null,5981,null,1490,null,6295,null,1236,null,4586,null,1051,null,10556,null,1698,null,8672,null,1280,null,7115,null,1231,null,4198,null,1065,null,2343,null,671,null,1732,null,627,null,1442,null,554,null,0400000US10,Delaware,10
140250,null,4073,null,19891,null,2298,null,7553,null,1467,null,5543,null,1095,null,6074,null,1265,null,5259,null,1254,null,6420,null,1353,null,6020,null,1294,null,6620,null,1222,null,4412,null,1029,null,9359,null,1442,null,13677,null,1849,null,16440,null,1933,null,10391,null,1688,null,6515,null,1068,null,7420,null,1327,null,8656,null,1221,null,0400000US11,District of Columbia,11
2445181,null,20405,null,364979,null,10243,null,260119,null,8052,null,235677,null,8600,null,207130,null,7584,null,188794,null,7440,null,159546,null,7184,null,151618,null,6636,null,130438,null,7107,null,109108,null,5852,null,165803,null,7067,null,170512,null,6776,null,139591,null,5881,null,67489,null,4160,null,33247,null,2900,null,30745,null,2698,null,30385,null,2605,null,0400000US12,Florida,12
1099107,null,14288,null,184318,null,6181,null,124776,null,5364,null,91440,null,5040,null,85475,null,5215,null,73022,null,4622,null,69912,null,4629,null,62177,null,4085,null,52481,null,3549,null,46701,null,3700,null,81362,null,4679,null,83103,null,5403,null,66244,null,4964,null,32721,null,2863,null,16564,null,2390,null,13082,null,1791,null,15729,null,2242,null,0400000US13,Georgia,13
135770,null,5507,null,17604,null,2274,null,10020,null,1432,null,9573,null,1854,null,8496,null,1541,null,9967,null,1941,null,8087,null,1484,null,7448,null,1253,null,6663,null,1177,null,8001,null,2143,null,11084,null,1632,null,13063,null,2043,null,11364,null,1688,null,6660,null,1395,null,3176,null,1080,null,2453,null,742,null,2111,null,749,null,0400000US15,Hawaii,15
161252,null,5081,null,23182,null,2299,null,21058,null,2248,null,17693,null,1875,null,15677,null,1942,null,12856,null,1699,null,10784,null,1638,null,9957,null,1923,null,7196,null,1300,null,6080,null,1098,null,12637,null,1773,null,9707,null,1425,null,7043,null,1202,null,3568,null,968,null,1541,null,558,null,1055,null,556,null,1218,null,484,null,0400000US16,Idaho,16
1637314,null,15391,null,226930,null,7896,null,154405,null,6188,null,148295,null,5580,null,129081,null,5180,null,114491,null,5387,null,96359,null,3974,null,93024,null,4845,null,78593,null,4041,null,76520,null,4526,null,124804,null,5872,null,135150,null,6029,null,122713,null,5021,null,60318,null,3634,null,26392,null,2858,null,22682,null,2464,null,27557,null,2657,null,0400000US17,Illinois,17
819993,null,10109,null,121449,null,5793,null,92161,null,4279,null,83273,null,4360,null,78420,null,4563,null,72868,null,3960,null,62366,null,3137,null,55407,null,3250,null,43947,null,3427,null,34611,null,3100,null,57623,null,3730,null,48225,null,3509,null,37196,null,3213,null,17513,null,2112,null,5269,null,1041,null,4938,null,1079,null,4727,null,981,null,0400000US18,Indiana,18
428542,null,7027,null,60262,null,3440,null,55086,null,3280,null,43675,null,3087,null,40241,null,2979,null,34767,null,2694,null,32051,null,2459,null,28630,null,2631,null,23023,null,2303,null,21785,null,2074,null,31580,null,1885,null,21555,null,1760,null,20659,null,2250,null,7239,null,1084,null,3391,null,816,null,2170,null,573,null,2428,null,623,null,0400000US19,Iowa,19
382795,null,6365,null,54788,null,3635,null,46151,null,3115,null,38192,null,2722,null,37781,null,2949,null,30851,null,2577,null,26410,null,2639,null,23444,null,1955,null,20153,null,2280,null,20948,null,2145,null,24187,null,2489,null,26544,null,2477,null,18817,null,2417,null,6484,null,1105,null,2944,null,641,null,2802,null,845,null,2299,null,558,null,0400000US20,Kansas,20
547576,null,10786,null,118271,null,5610,null,74859,null,4231,null,54609,null,3971,null,51825,null,3311,null,43297,null,2600,null,32433,null,2934,null,27940,null,2535,null,24969,null,2809,null,21421,null,2615,null,32271,null,3268,null,28187,null,2603,null,19157,null,2154,null,9112,null,1599,null,3652,null,939,null,2609,null,699,null,2964,null,886,null,0400000US21,Kentucky,21
559128,null,10989,null,111132,null,5295,null,72489,null,3778,null,54896,null,4218,null,47636,null,3488,null,37449,null,3256,null,36520,null,2999,null,28168,null,2607,null,26058,null,2509,null,26847,null,2919,null,32327,null,3029,null,34112,null,3207,null,23742,null,2046,null,13007,null,1827,null,5412,null,1089,null,5482,null,1097,null,3851,null,864,null,0400000US22,Louisiana,22
197294,null,5821,null,28645,null,2247,null,26173,null,2479,null,20125,null,2050,null,18679,null,2177,null,14687,null,1609,null,13103,null,1588,null,12690,null,1896,null,8547,null,1255,null,9559,null,1618,null,14259,null,1919,null,11980,null,1716,null,10297,null,1662,null,3440,null,840,null,2444,null,862,null,1780,null,510,null,886,null,367,null,0400000US23,Maine,23
703434,null,10967,null,77280,null,4582,null,45523,null,3706,null,46024,null,3411,null,40639,null,3263,null,39407,null,2648,null,39871,null,3265,null,39579,null,3374,null,37158,null,3192,null,36070,null,3374,null,60340,null,3553,null,71908,null,4427,null,74349,null,4500,null,41962,null,3592,null,20429,null,2691,null,19836,null,2056,null,13059,null,1707,null,0400000US24,Maryland,24
918435,null,12832,null,123376,null,5549,null,91616,null,4700,null,65371,null,4138,null,58435,null,3315,null,47590,null,2810,null,48479,null,3532,null,46735,null,4042,null,45740,null,3620,null,38815,null,3178,null,67482,null,4162,null,84188,null,4108,null,85202,null,4750,null,47836,null,3562,null,28965,null,3045,null,21668,null,2376,null,16937,null,1838,null,0400000US25,Massachusetts,25
1295978,null,16419,null,219378,null,7164,null,142623,null,5121,null,130405,null,5436,null,120513,null,4614,null,103602,null,4894,null,88360,null,4217,null,78635,null,3730,null,62817,null,3843,null,54708,null,3628,null,91378,null,5589,null,78183,null,4393,null,67356,null,3388,null,26903,null,2175,null,12802,null,1587,null,9326,null,1435,null,8989,null,1491,null,0400000US26,Michigan,26
