C16007_001E,C16007_001EA,C16007_001M,C16007_001MA,C16007_002E,C16007_002EA,C16007_002M,C16007_002MA,C16007_003E,C16007_003EA,C16007_003M,C16007_003MA,C16007_004E,C16007_004EA,C16007_004M,C16007_004MA,C16007_005E,C16007_005EA,C16007_005M,C16007_005MA,C16007_006E,C16007_006EA,C16007_006M,C16007_006MA,C16007_007E,C16007_007EA,C16007_007M,C16007_007MA,C16007_008E,C16007_008EA,C16007_008M,C16007_008MA,C16007_009E,C16007_009EA,C16007_009M,C16007_009MA,C16007_010E,C16007_010EA,C16007_010M,C16007_010MA,C16007_011E,C16007_011EA,C16007_011M,C16007_011MA,C16007_012E,C16007_012EA,C16007_012M,C16007_012MA,C16007_013E,C16007_013EA,C16007_013M,C16007_013MA,GEO_ID,NAME,state
9084812,null,2958,null,1838258,null,3571,null,1585638,null,8490,null,170000,null,4744,null,82620,null,6318,null,6235636,null,4721,null,5409596,null,14277,null,470200,null,7142,null,355840,null,11291,null,1010918,null,3851,null,954803,null,4392,null,18086,null,1868,null,38029,null,3091,null,0400000US13,Georgia,13
1206732,null,578,null,201910,null,618,null,170026,null,3632,null,2751,null,864,null,29133,null,3377,null,816184,null,996,null,609897,null,8420,null,19956,null,2638,null,186331,null,7836,null,188638,null,859,null,126808,null,3221,null,1056,null,449,null,60774,null,3119,null,0400000US15,Hawaii,15
1422425,null,1773,null,295531,null,1785,null,261723,null,3100,null,28158,null,2509,null,5650,null,1292,null,941644,null,2233,null,843649,null,4540,null,71416,null,3286,null,26579,null,2913,null,185250,null,1735,null,175998,null,1525,null,4337,null,1076,null,4915,null,1164,null,0400000US16,Idaho,16
12017820,null,2303,null,2281478,null,3132,null,1760571,null,10143,null,378491,null,7560,null,142416,null,6683,null,8140408,null,3641,null,6291288,null,19433,null,1061104,null,10521,null,788016,null,15743,null,1595934,null,2634,null,1363901,null,6574,null,78877,null,2151,null,153156,null,5531,null,0400000US17,Illinois,17
5979302,null,2227,null,1142346,null,2912,null,1046710,null,6348,null,59483,null,4852,null,36153,null,3596,null,4009365,null,2914,null,3687587,null,8345,null,178866,null,5058,null,142912,null,6268,null,827591,null,2078,null,792714,null,3085,null,11274,null,1290,null,23603,null,2487,null,0400000US18,Indiana,18
2809202,null,1793,null,509464,null,2132,null,466862,null,3471,null,28213,null,2298,null,14389,null,2352,null,1855281,null,2294,null,1727671,null,4920,null,70272,null,3024,null,57338,null,3568,null,444457,null,1865,null,431118,null,2019,null,4471,null,1019,null,8868,null,1259,null,0400000US19,Iowa,19
2614097,null,1866,null,497558,null,2300,null,439171,null,3904,null,45510,null,2616,null,12877,null,1692,null,1749127,null,2778,null,1562487,null,5141,null,121863,null,4482,null,64777,null,3123,null,367412,null,1885,null,349625,null,2358,null,8265,null,1701,null,9522,null,1781,null,0400000US20,Kansas,20
4023706,null,2485,null,726804,null,3062,null,688904,null,4301,null,21106,null,2307,null,16794,null,2307,null,2726568,null,2704,null,2593333,null,6901,null,69067,null,4021,null,64168,null,4347,null,570334,null,2379,null,561047,null,2558,null,2878,null,603,null,6409,null,1114,null,0400000US21,Kentucky,21
4173509,null,2454,null,803828,null,2693,null,757068,null,4679,null,24567,null,2908,null,22193,null,3332,null,2815820,null,2638,null,2598634,null,7681,null,88048,null,4617,null,129138,null,5304,null,553861,null,2379,null,476000,null,4395,null,11377,null,1567,null,66484,null,3941,null,0400000US22,Louisiana,22
1246940,null,956,null,200198,null,1375,null,187045,null,2460,null,3404,null,1105,null,9749,null,2093,null,841921,null,1218,null,786347,null,3963,null,8115,null,1374,null,47459,null,3214,null,204821,null,676,null,182690,null,2149,null,651,null,300,null,21480,null,2033,null,0400000US23,Maine,23
5319919,null,1975,null,970863,null,2404,null,828307,null,6769,null,72548,null,4256,null,70008,null,4867,null,3657720,null,2445,null,3058913,null,11728,null,230468,null,6129,null,368339,null,9864,null,691336,null,1803,null,616155,null,3672,null,15904,null,1146,null,59277,null,3603,null,0400000US24,Maryland,24
6208685,null,1188,null,1047978,null,1461,null,843867,null,7240,null,92742,null,4397,null,111369,null,5512,null,4267204,null,1785,null,3339669,null,17782,null,331685,null,7597,null,595850,null,16457,null,893503,null,1613,null,743143,null,4423,null,24746,null,1433,null,125614,null,4741,null,0400000US25,Massachusetts,25
9354233,null,1987,null,1732078,null,2565,null,1562328,null,8365,null,69481,null,3886,null,100269,null,7261,null,6284561,null,2991,null,5690111,null,13221,null,195089,null,6374,null,399361,null,11014,null,1337594,null,2158,null,1239675,null,4280,null,18120,null,1536,null,79799,null,3973,null,0400000US26,Michigan,26
4904175,null,1524,null,895893,null,1853,null,782482,null,4909,null,47338,null,3362,null,66073,null,3902,null,3338992,null,2145,null,3006952,null,7395,null,121181,null,4444,null,210859,null,6131,null,669290,null,1565,null,632153,null,2682,null,4794,null,1133,null,32343,null,2250,null,0400000US27,Minnesota,27
2731685,null,2141,null,544551,null,2277,null,526026,null,2918,null,12536,null,1664,null,5989,null,1470,null,1811727,null,2431,null,1733844,null,4212,null,46906,null,3900,null,30977,null,3249,null,375407,null,1805,null,369955,null,1897,null,1598,null,518,null,3854,null,927,null,0400000US28,Mississippi,28
5583484,null,2274,null,1026453,null,3076,null,956778,null,4933,null,37034,null,2602,null,32641,null,3446,null,3734855,null,2681,null,3506282,null,8252,null,101151,null,4480,null,127422,null,6426,null,822176,null,2220,null,796656,null,2772,null,8608,null,1293,null,16912,null,1582,null,0400000US29,Missouri,29
914065,null,1468,null,160632,null,1345,null,153882,null,1950,null,2622,null,903,null,4128,null,1143,null,612212,null,1284,null,581167,null,2661,null,10253,null,1473,null,20792,null,2317,null,141221,null,731,null,135168,null,1077,null,1254,null,406,null,4799,null,793,null,0400000US30,Montana,30
1662501,null,1623,null,313181,null,1687,null,273242,null,2751,null,30593,null,2255,null,9346,null,2022,null,1108015,null,2242,null,999471,null,4315,null,71201,null,3288,null,37343,null,3162,null,241305,null,1523,null,230768,null,1410,null,4436,null,1087,null,6101,null,826,null,0400000US31,Nebraska,31
2440771,null,1744,null,482724,null,2432,null,331406,null,6679,null,128113,null,5186,null,23205,null,3594,null,1651311,null,2227,null,1161333,null,10189,null,336916,null,6340,null,153062,null,6622,null,306736,null,1665,null,253374,null,3362,null,22487,null,1905,null,30875,null,2283,null,0400000US32,Nevada,32
1249886,null,971,null,214694,null,988,null,198140,null,1989,null,7840,null,1085,null,8714,null,1807,null,856754,null,1216,null,789989,null,4968,null,20117,null,2165,null,46648,null,4232,null,178438,null,958,null,161481,null,1854,null,1096,null,555,null,15861,null,1835,null,0400000US33,New Hampshire,33
8152722,null,1373,null,1491123,null,1542,null,1091811,null,9988,null,234036,null,6665,null,165276,null,7149,null,5492993,null,2030,null,3813123,null,17904,null,848452,null,9334,null,831418,null,15238,null,1168606,null,1827,null,927024,null,4828,null,88268,null,2539,null,153314,null,4629,null,0400000US34,New Jersey,34
1859881,null,2560,null,364784,null,3115,null,256015,null,6575,null,91007,null,4944,null,17762,null,2668,null,1230339,null,3206,null,769388,null,9978,null,359879,null,7812,null,101072,null,4581,null,264758,null,2135,null,168595,null,3266,null,76649,null,2214,null,19514,null,1697,null,0400000US35,New Mexico,35
18322949,null,2257,null,3203952,null,4893,null,2321132,null,16145,null,478393,null,9721,null,404427,null,12526,null,12502281,null,4667,null,8725955,null,26167,null,1864298,null,13731,null,1912028,null,25413,null,2616716,null,2732,null,1964164,null,10003,null,237152,null,3277,null,415400,null,8850,null,0400000US36,New York,36
8726819,null,3339,null,1619543,null,3819,null,1416340,null,6881,null,153849,null,5089,null,49354,null,3932,null,5918350,null,3781,null,5287773,null,11754,null,407384,null,6468,null,223193,null,8409,null,1188926,null,3062,null,1143571,null,4189,null,14937,null,2018,null,30418,null,2544,null,0400000US37,North Carolina,37
604295,null,932,null,99180,null,1030,null,93857,null,1424,null,1511,null,399,null,3812,null,1048,null,409801,null,1034,null,391121,null,1871,null,6364,null,1105,null,12316,null,1843,null,95314,null,682,null,89313,null,1115,null,413,null,274,null,5588,null,863,null,0400000US38,North Dakota,38
10805366,null,2387,null,1976900,null,3370,null,1844018,null,7651,null,55503,null,3051,null,77379,null,5741,null,7227400,null,3437,null,6761213,null,12323,null,158412,null,5317,null,307775,null,10491,null,1601066,null,2574,null,1518787,null,4349,null,14399,null,1310,null,67880,null,3739,null,0400000US39,Ohio,39
3415068,null,1881,null,649177,null,2127,null,585866,null,4625,null,50369,null,3017,null,12942,null,2018,null,2270562,null,2719,null,2060591,null,7152,null,140770,null,4963,null,69201,null,4564,null,495329,null,2355,null,474632,null,2149,null,9115,null,1450,null,11582,null,1572,null,0400000US40,Oklahoma,40
3580799,null,1691,null,627952,null,2058,null,502239,null,7104,null,86428,null,4495,null,39285,null,4638,null,2437477,null,2059,null,2075109,null,9484,null,214049,null,6583,null,148319,null,6560,null,515370,null,1668,null,480722,null,2441,null,11049,null,1435,null,23599,null,2059,null,0400000US41,Oregon,41
11860950,null,2180,null,2029044,null,3025,null,1807868,null,8249,null,110082,null,4945,null,111094,null,6961,null,7887352,null,3584,null,7103597,null,14015,null,331480,null,6659,null,452275,null,12464,null,1944554,null,2461,null,1806617,null,5261,null,26256,null,1916,null,111681,null,4467,null,0400000US42,Pennsylvania,42
993039,null,888,null,166593,null,803,null,129475,null,2533,null,25691,null,1629,null,11427,null,1538,null,674662,null,1189,null,534810,null,4921,null,73370,null,2325,null,66482,null,4676,null,151784,null,1155,null,118905,null,2505,null,6036,null,666,null,26843,null,2693,null,0400000US44,Rhode Island,44
4250118,null,2475,null,769290,null,2833,null,711351,null,4499,null,40503,null,2883,null,17436,null,2957,null,2861797,null,2874,null,2669377,null,7282,null,122090,null,5151,null,70330,null,4502,null,619031,null,1994,null,600205,null,2595,null,5187,null,1071,null,13639,null,1869,null,0400000US45,South Carolina,45
752710,null,1231,null,139256,null,1388,null,128599,null,2368,null,4087,null,853,null,6570,null,1768,null,496423,null,1399,null,464950,null,3132,null,8977,null,1319,null,22496,null,2567,null,117031,null,1021,null,111626,null,1225,null,365,null,367,null,5040,null,1004,null,0400000US46,South Dakota,46
5873924,null,2822,null,1068518,null,3211,null,989599,null,5758,null,50664,null,3765,null,28255,null,3863,null,3968971,null,3113,null,3714559,null,9799,null,141126,null,4956,null,113286,null,7461,null,836435,null,2886,null,817292,null,2847,null,5584,null,1355,null,13559,null,1715,null,0400000US47,Tennessee,47
22716319,null,4163,null,4822496,null,4996,null,3115931,null,17420,null,1530546,null,14655,null,176019,null,7377,null,15358825,null,5297,null,9915266,null,31266,null,4610337,null,24188,null,833222,null,16505,null,2534998,null,4400,null,1918911,null,6284,null,503187,null,4707,null,112900,null,4303,null,0400000US48,Texas,48
2513546,null,1600,null,598881,null,2027,null,522981,null,5241,null,57787,null,3992,null,18113,null,2538,null,1663748,null,2242,null,1414277,null,7494,null,162573,null,5526,null,86898,null,5616,null,250917,null,1681,null,228843,null,1567,null,11116,null,1418,null,10958,null,1384,null,0400000US49,Utah,49
589327,null,557,null,94169,null,790,null,90588,null,1102,null,1204,null,397,null,2377,null,777,null,405865,null,849,null,388545,null,2058,null,3266,null,797,null,14054,null,1757,null,89293,null,534,null,84101,null,954,null,532,null,265,null,4660,null,897,null,0400000US50,Vermont,50
7357344,null,3691,null,1319602,null,4160,null,1144517,null,8414,null,98082,null,5586,null,77003,null,4864,null,5082526,null,3916,null,4339396,null,13323,null,327450,null,6717,null,415680,null,10676,null,955216,null,3106,null,882044,null,4195,null,17627,null,1937,null,55545,null,3262,null,0400000US51,Virginia,51
6213872,null,1536,null,1120864,null,2167,null,899218,null,8442,null,123728,null,5059,null,97918,null,6461,null,4291570,null,2416,null,3547474,null,13697,null,315413,null,6693,null,428683,null,11239,null,801438,null,2165,null,712773,null,3260,null,19710,null,1762,null,68955,null,3186,null,0400000US53,Washington,53
1712657,null,1657,null,277652,null,2117,null,270961,null,2225,null,3623,null,1046,null,3068,null,953,null,1147895,null,2145,null,1120788,null,3188,null,11199,null,1779,null,15908,null,2352,null,287110,null,1438,null,282260,null,1416,null,923,null,433,null,3927,null,1026,null,0400000US54,West Virginia,54
5294278,null,1795,null,945672,null,2365,null,845692,null,5115,null,58609,null,3316,null,41371,null,3299,null,3588305,null,2271,null,3291364,null,7380,null,158405,null,4392,null,138536,null,5392,null,760301,null,1645,null,718530,null,3417,null,9310,null,1412,null,32461,null,3042,null,0400000US55,Wisconsin,55
505143,null,1228,null,90574,null,1774,null,85868,null,2225,null,3394,null,927,null,1312,null,613,null,348004,null,1964,null,321906,null,2330,null,18122,null,1942,null,7976,null,1521,null,66565,null,1163,null,63061,null,976,null,1397,null,461,null,2107,null,721,null,0400000US56,Wyoming,56
3733631,null,1205,null,730191,null,1204,null,25474,null,3041,null,704190,null,3423,null,527,null,376,null,2444038,null,0,*****,113702,null,7452,null,2327331,null,7550,null,3005,null,1046,null,559402,null,0,*****,31611,null,2466,null,527333,null,2523,null,458,null,237,null,0400000US72,Puerto Rico,72
