C17014_001E,C17014_001EA,C17014_001M,C17014_001MA,C17014_002E,C17014_002EA,C17014_002M,C17014_002MA,C17014_003E,C17014_003EA,C17014_003M,C17014_003MA,C17014_004E,C17014_004EA,C17014_004M,C17014_004MA,C17014_005E,C17014_005EA,C17014_005M,C17014_005MA,C17014_006E,C17014_006EA,C17014_006M,C17014_006MA,C17014_007E,C17014_007EA,C17014_007M,C17014_007MA,C17014_008E,C17014_008EA,C17014_008M,C17014_008MA,C17014_009E,C17014_009EA,C17014_009M,C17014_009MA,C17014_010E,C17014_010EA,C17014_010M,C17014_010MA,C17014_011E,C17014_011EA,C17014_011M,C17014_011MA,GEO_ID,NAME,state
1246056,null,11767,null,166703,null,5280,null,63155,null,3950,null,84128,null,4491,null,17595,null,2316,null,1825,null,748,null,1079353,null,12047,null,146447,null,4494,null,354400,null,7693,null,475198,null,9177,null,103308,null,5057,null,0400000US01,Alabama,01
159940,null,3646,null,9850,null,1365,null,2178,null,653,null,5984,null,1160,null,1486,null,483,null,202,null,120,null,150090,null,3688,null,9482,null,1130,null,44741,null,3047,null,76326,null,3212,null,19541,null,1689,null,0400000US02,Alaska,02
1514235,null,13945,null,175498,null,7259,null,58781,null,3985,null,87661,null,5629,null,24744,null,2887,null,4312,null,1059,null,1338737,null,13081,null,199413,null,5810,null,418897,null,8601,null,578643,null,10728,null,141784,null,5972,null,0400000US04,Arizona,04
768492,null,8905,null,113410,null,4531,null,36012,null,3638,null,62216,null,3408,null,13799,null,2080,null,1383,null,612,null,655082,null,7950,null,93382,null,3387,null,205532,null,6038,null,296283,null,7794,null,59885,null,3919,null,0400000US05,Arkansas,05
8366253,null,25708,null,887411,null,13879,null,274487,null,8862,null,456721,null,10201,null,132018,null,6435,null,24185,null,2500,null,7478842,null,27770,null,721543,null,11309,null,2333537,null,22327,null,3321592,null,25394,null,1102170,null,14672,null,0400000US06,California,06
1233139,null,11054,null,109626,null,5252,null,27999,null,2849,null,60467,null,3728,null,18533,null,2260,null,2627,null,967,null,1123513,null,10157,null,104687,null,4015,null,317505,null,8748,null,575453,null,9930,null,125868,null,4930,null,0400000US08,Colorado,08
890530,null,9200,null,59484,null,4290,null,19814,null,2537,null,32777,null,3356,null,5549,null,1079,null,1344,null,624,null,831046,null,9223,null,79428,null,3162,null,234052,null,6434,null,392512,null,8233,null,125054,null,5461,null,0400000US09,Connecticut,09
220655,null,4595,null,15627,null,2343,null,4929,null,1291,null,8222,null,1718,null,2251,null,844,null,225,null,182,null,205028,null,4752,null,25229,null,2099,null,63726,null,3436,null,89710,null,3882,null,26363,null,2267,null,0400000US10,Delaware,10
109030,null,4490,null,15965,null,2196,null,8660,null,1558,null,6033,null,1314,null,1213,null,795,null,59,null,96,null,93065,null,4537,null,7543,null,1031,null,33276,null,3246,null,44913,null,3071,null,7333,null,1345,null,0400000US11,District of Columbia,11
4542466,null,26422,null,488257,null,11108,null,176847,null,7133,null,247968,null,9589,null,56000,null,4577,null,7442,null,1641,null,4054209,null,24841,null,684621,null,9374,null,1263120,null,19016,null,1719126,null,18228,null,387342,null,10688,null,0400000US12,Florida,12
