B25013_001E,B25013_001EA,B25013_001M,B25013_001MA,B25013_002E,B25013_002EA,B25013_002M,B25013_002MA,B25013_003E,B25013_003EA,B25013_003M,B25013_003MA,B25013_004E,B25013_004EA,B25013_004M,B25013_004MA,B25013_005E,B25013_005EA,B25013_005M,B25013_005MA,B25013_006E,B25013_006EA,B25013_006M,B25013_006MA,B25013_007E,B25013_007EA,B25013_007M,B25013_007MA,B25013_008E,B25013_008EA,B25013_008M,B25013_008MA,B25013_009E,B25013_009EA,B25013_009M,B25013_009MA,B25013_010E,B25013_010EA,B25013_010M,B25013_010MA,B25013_011E,B25013_011EA,B25013_011M,B25013_011MA,GEO_ID,NAME,state
1848051,null,10312,null,1285879,null,10656,null,181979,null,5334,null,374562,null,8687,null,384536,null,8987,null,344802,null,7234,null,562172,null,10797,null,119753,null,5707,null,170413,null,7052,null,184178,null,6985,null,87828,null,4523,null,0400000US01,Alabama,01
236597,null,2353,null,154337,null,3768,null,10177,null,1288,null,33077,null,2683,null,59730,null,3076,null,51353,null,2717,null,82260,null,3476,null,7131,null,1354,null,23503,null,2016,null,36993,null,2907,null,14633,null,1803,null,0400000US02,Alaska,02
2276865,null,11778,null,1526790,null,12373,null,164662,null,6798,null,307359,null,6710,null,545815,null,10403,null,508954,null,8224,null,750075,null,11978,null,134958,null,5201,null,182941,null,8352,null,287157,null,9122,null,145019,null,6500,null,0400000US04,Arizona,04
1124947,null,8066,null,742860,null,10442,null,106022,null,4379,null,243146,null,6762,null,222165,null,6850,null,171527,null,5529,null,382087,null,9861,null,79003,null,4448,null,124626,null,5647,null,128382,null,6884,null,50076,null,3836,null,0400000US05,Arkansas,05
12214891,null,20992,null,6910054,null,26866,null,784050,null,13658,null,1145322,null,16250,null,2259848,null,22380,null,2720834,null,21396,null,5304837,null,27827,null,1135865,null,18429,null,1066280,null,17405,null,1727355,null,23925,null,1375337,null,15613,null,0400000US06,California,06
1910146,null,9468,null,1279955,null,10174,null,76126,null,3861,null,234611,null,6025,null,397279,null,8560,null,571939,null,8886,null,630191,null,8889,null,95984,null,5624,null,146514,null,6070,null,233864,null,7694,null,153829,null,5466,null,0400000US08,Colorado,08
1326329,null,5869,null,913166,null,7185,null,57349,null,3477,null,220286,null,6620,null,234817,null,5025,null,400714,null,6960,null,413163,null,7387,null,83012,null,4288,null,122089,null,6005,null,111734,null,4884,null,96328,null,4667,null,0400000US09,Connecticut,09
327252,null,4316,null,240908,null,4399,null,20852,null,1839,null,67005,null,3507,null,67397,null,3798,null,85654,null,3684,null,86344,null,3763,null,14749,null,2264,null,25698,null,2778,null,27705,null,2627,null,18192,null,1948,null,0400000US10,Delaware,10
249280,null,3172,null,111618,null,3411,null,5976,null,1197,null,13329,null,1793,null,20511,null,2224,null,71802,null,3171,null,137662,null,3905,null,21037,null,2353,null,31450,null,2546,null,28023,null,2637,null,57152,null,2844,null,0400000US11,District of Columbia,11
6987647,null,25717,null,4785064,null,27252,null,491338,null,9333,null,1238506,null,17871,null,1530633,null,16781,null,1524587,null,15807,null,2202583,null,21786,null,377032,null,11371,null,642645,null,12955,null,741494,null,14260,null,441412,null,9315,null,0400000US12,Florida,12
3469250,null,16258,null,2325917,null,19632,null,258728,null,6814,null,581841,null,11694,null,669398,null,12653,null,815950,null,13499,null,1143333,null,15579,null,228340,null,8679,null,337880,null,9782,null,362647,null,9279,null,214466,null,8306,null,0400000US13,Georgia,13
446136,null,4850,null,252881,null,6432,null,18813,null,1820,null,57185,null,3462,null,80432,null,3834,null,96451,null,4558,null,193255,null,6159,null,15916,null,1801,null,56926,null,3570,null,71294,null,3473,null,49119,null,4400,null,0400000US15,Hawaii,15
558466,null,5299,null,399498,null,5977,null,35658,null,2637,null,101351,null,4138,null,145339,null,4686,null,117150,null,4260,null,158968,null,5233,null,23046,null,2347,null,45693,null,3633,null,64900,null,3445,null,25329,null,1979,null,0400000US16,Idaho,16
4757452,null,13703,null,3235065,null,15882,null,304271,null,7793,null,798238,null,11849,null,966155,null,13244,null,1166401,null,10793,null,1522387,null,14245,null,256595,null,8031,null,395717,null,9473,null,484849,null,10777,null,385226,null,10142,null,0400000US17,Illinois,17
2477548,null,11798,null,1744831,null,14143,null,176251,null,6019,null,593269,null,9397,null,508441,null,9986,null,466870,null,9097,null,732717,null,11039,null,124380,null,4907,null,243154,null,8839,null,249210,null,7860,null,115973,null,4475,null,0400000US18,Indiana,18
1226804,null,6707,null,884301,null,8410,null,63905,null,2631,null,283577,null,6805,null,287534,null,6706,null,249285,null,5383,null,342503,null,6969,null,44200,null,3174,null,101271,null,3878,null,133736,null,5302,null,63296,null,3989,null,0400000US19,Iowa,19
