C08528_001E,C08528_001EA,C08528_001M,C08528_001MA,C08528_002E,C08528_002EA,C08528_002M,C08528_002MA,C08528_003E,C08528_003EA,C08528_003M,C08528_003MA,C08528_004E,C08528_004EA,C08528_004M,C08528_004MA,C08528_005E,C08528_005EA,C08528_005M,C08528_005MA,C08528_006E,C08528_006EA,C08528_006M,C08528_006MA,C08528_007E,C08528_007EA,C08528_007M,C08528_007MA,C08528_008E,C08528_008EA,C08528_008M,C08528_008MA,C08528_009E,C08528_009EA,C08528_009M,C08528_009MA,C08528_010E,C08528_010EA,C08528_010M,C08528_010MA,C08528_011E,C08528_011EA,C08528_011M,C08528_011MA,C08528_012E,C08528_012EA,C08528_012M,C08528_012MA,C08528_013E,C08528_013EA,C08528_013M,C08528_013MA,C08528_014E,C08528_014EA,C08528_014M,C08528_014MA,C08528_015E,C08528_015EA,C08528_015M,C08528_015MA,C08528_016E,C08528_016EA,C08528_016M,C08528_016MA,C08528_017E,C08528_017EA,C08528_017M,C08528_017MA,C08528_018E,C08528_018EA,C08528_018M,C08528_018MA,C08528_019E,C08528_019EA,C08528_019M,C08528_019MA,C08528_020E,C08528_020EA,C08528_020M,C08528_020MA,C08528_021E,C08528_021EA,C08528_021M,C08528_021MA,C08528_022E,C08528_022EA,C08528_022M,C08528_022MA,C08528_023E,C08528_023EA,C08528_023M,C08528_023MA,C08528_024E,C08528_024EA,C08528_024M,C08528_024MA,C08528_025E,C08528_025EA,C08528_025M,C08528_025MA,C08528_026E,C08528_026EA,C08528_026M,C08528_026MA,C08528_027E,C08528_027EA,C08528_027M,C08528_027MA,C08528_028E,C08528_028EA,C08528_028M,C08528_028MA,C08528_029E,C08528_029EA,C08528_029M,C08528_029MA,C08528_030E,C08528_030EA,C08528_030M,C08528_030MA,GEO_ID,NAME,state
4287878,null,28541,null,3309939,null,28793,null,742705,null,17869,null,228556,null,7695,null,6678,null,1845,null,3366907,null,25316,null,2628749,null,26359,null,599134,null,14087,null,135373,null,5342,null,3651,null,1155,null,465862,null,13595,null,362663,null,11962,null,72932,null,5182,null,28479,null,3519,null,1788,null,1230,null,103911,null,8997,null,83509,null,8201,null,17055,null,2274,null,3347,null,1285,null,0,null,271,null,143865,null,9105,null,107175,null,7961,null,26521,null,3960,null,10036,null,2131,null,133,null,149,null,207333,null,7306,null,127843,null,5106,null,27063,null,3894,null,51321,null,4085,null,1106,null,616,null,0400000US13,Georgia,13
639584,null,6177,null,425447,null,8744,null,163640,null,6278,null,49326,null,3988,null,1171,null,471,null,432883,null,7408,null,283282,null,8573,null,123484,null,5469,null,25489,null,2753,null,628,null,422,null,90031,null,4817,null,61543,null,4047,null,22056,null,2320,null,6310,null,1621,null,122,null,155,null,38254,null,3404,null,33163,null,3191,null,4381,null,1022,null,634,null,444,null,76,null,141,null,49743,null,4190,null,34112,null,3327,null,12089,null,2130,null,3459,null,1448,null,83,null,134,null,28673,null,2920,null,13347,null,1877,null,1630,null,981,null,13434,null,2139,null,262,null,212,null,0400000US15,Hawaii,15
659175,null,7871,null,497758,null,8224,null,107190,null,4857,null,53086,null,3898,null,1141,null,716,null,511398,null,9036,null,397170,null,8215,null,83894,null,4409,null,29898,null,2981,null,436,null,326,null,72245,null,4987,null,54226,null,4543,null,13053,null,1834,null,4553,null,1125,null,413,null,563,null,5791,null,1213,null,4027,null,1062,null,1764,null,533,null,0,null,271,null,0,null,271,null,35188,null,2849,null,24919,null,2642,null,6813,null,1479,null,3415,null,956,null,41,null,52,null,34553,null,3005,null,17416,null,1962,null,1666,null,496,null,15220,null,2280,null,251,null,250,null,0400000US16,Idaho,16
5917742,null,18998,null,4842976,null,21894,null,782527,null,14446,null,285506,null,7843,null,6733,null,1409,null,4348084,null,21624,null,3578708,null,20456,null,612970,null,11467,null,153376,null,5854,null,3030,null,819,null,525697,null,14174,null,441084,null,12508,null,59264,null,3355,null,23524,null,2909,null,1825,null,755,null,525353,null,12010,null,453785,null,11458,null,58480,null,4468,null,13031,null,1693,null,57,null,93,null,285930,null,9077,null,227372,null,8229,null,39410,null,3587,null,18274,null,2275,null,874,null,583,null,232678,null,7593,null,142027,null,6430,null,12403,null,1712,null,77301,null,3633,null,947,null,431,null,0400000US17,Illinois,17
2817192,null,16009,null,2328469,null,17653,null,339870,null,9015,null,146257,null,6517,null,2596,null,742,null,2343097,null,17953,null,1964640,null,18034,null,292115,null,8531,null,85146,null,4535,null,1196,null,504,null,258011,null,8570,null,214278,null,7663,null,27617,null,2969,null,15840,null,2282,null,276,null,254,null,23832,null,2796,null,19841,null,2501,null,3600,null,1128,null,391,null,237,null,0,null,271,null,97555,null,5410,null,75377,null,4361,null,12384,null,1777,null,9148,null,1676,null,646,null,405,null,94697,null,5434,null,54333,null,4026,null,4154,null,1411,null,35732,null,3044,null,478,null,302,null,0400000US18,Indiana,18
1524705,null,10924,null,1199208,null,10758,null,213228,null,5655,null,109434,null,4626,null,2835,null,805,null,1199904,null,10355,null,972664,null,9339,null,168661,null,5084,null,56972,null,3238,null,1607,null,618,null,150913,null,5280,null,120154,null,5112,null,22397,null,2341,null,8274,null,1380,null,88,null,96,null,17710,null,2651,null,12732,null,2220,null,4763,null,1072,null,156,null,154,null,59,null,100,null,80789,null,4571,null,57810,null,3710,null,14334,null,1693,null,8448,null,1295,null,197,null,206,null,75389,null,4445,null,35848,null,2345,null,3073,null,835,null,35584,null,2838,null,884,null,380,null,0400000US19,Iowa,19
1385380,null,11544,null,1055899,null,12165,null,233120,null,6883,null,94462,null,4671,null,1899,null,679,null,1127678,null,11644,null,878705,null,11413,null,191466,null,6492,null,56723,null,3158,null,784,null,479,null,131103,null,6116,null,98402,null,5431,null,24853,null,2932,null,7705,null,1335,null,143,null,171,null,5860,null,1455,null,4585,null,1310,null,1124,null,559,null,151,null,149,null,0,null,271,null,61692,null,4897,null,43819,null,4330,null,11833,null,1916,null,5807,null,1228,null,233,null,194,null,59047,null,3857,null,30388,null,2745,null,3844,null,1067,null,24076,null,2090,null,739,null,410,null,0400000US20,Kansas,20
1846577,null,15799,null,1421025,null,14420,null,318705,null,8599,null,103612,null,5092,null,3235,null,1042,null,1509364,null,15182,null,1172257,null,13744,null,269151,null,7198,null,66306,null,3540,null,1650,null,713,null,195181,null,7873,null,153877,null,7171,null,30049,null,3314,null,10965,null,1731,null,290,null,285,null,20647,null,2881,null,17726,null,2708,null,2435,null,866,null,486,null,305,null,0,null,271,null,64314,null,4570,null,44839,null,3894,null,14169,null,2411,null,5128,null,1291,null,178,null,202,null,57071,null,4198,null,32326,null,2439,null,2901,null,1242,null,20727,null,2633,null,1117,null,738,null,0400000US21,Kentucky,21
1983471,null,16556,null,1522191,null,20232,null,340464,null,10235,null,117245,null,6200,null,3571,null,1082,null,1619738,null,17183,null,1250150,null,19049,null,289536,null,8784,null,78202,null,5193,null,1850,null,671,null,213771,null,9567,null,166850,null,8518,null,33309,null,3024,null,12704,null,2079,null,908,null,626,null,25091,null,2627,null,20456,null,2456,null,4190,null,1256,null,445,null,351,null,0,null,271,null,76392,null,5189,null,59319,null,4869,null,10602,null,1940,null,6308,null,1483,null,163,null,181,null,48479,null,3517,null,25416,null,2817,null,2827,null,705,null,19586,null,2258,null,650,null,439,null,0400000US22,Louisiana,22
624974,null,7866,null,477705,null,8115,null,90809,null,4666,null,55508,null,2963,null,952,null,369,null,490641,null,8586,null,380769,null,8650,null,77512,null,4056,null,31907,null,2350,null,453,null,292,null,61955,null,3901,null,49963,null,3788,null,6485,null,1004,null,5373,null,1001,null,134,null,148,null,3758,null,1116,null,2606,null,955,null,940,null,478,null,212,null,177,null,0,null,271,null,34810,null,3200,null,25870,null,2883,null,5008,null,1260,null,3840,null,815,null,92,null,86,null,33810,null,2609,null,18497,null,1840,null,864,null,366,null,14176,null,1845,null,273,null,159,null,0400000US23,Maine,23
2587044,null,15630,null,1905193,null,15257,null,538204,null,11414,null,140505,null,6403,null,3142,null,997,null,1969240,null,17088,null,1451052,null,16020,null,436093,null,10494,null,80514,null,4893,null,1581,null,752,null,259826,null,9836,null,196578,null,9275,null,48656,null,3981,null,14021,null,2524,null,571,null,426,null,137221,null,7220,null,105550,null,6642,null,28883,null,2971,null,2788,null,915,null,0,null,271,null,103605,null,6878,null,80600,null,6124,null,17536,null,2818,null,5154,null,1244,null,315,null,249,null,117152,null,5485,null,71413,null,4495,null,7036,null,1516,null,38028,null,3120,null,675,null,398,null,0400000US24,Maryland,24
3295905,null,17722,null,2657804,null,19467,null,426445,null,8769,null,208707,null,8101,null,2949,null,1162,null,2380507,null,19775,null,1911879,null,19297,null,342604,null,8286,null,124703,null,5863,null,1321,null,705,null,269743,null,9087,null,221758,null,8109,null,29400,null,3066,null,18239,null,2247,null,346,null,295,null,308201,null,11394,null,268243,null,11455,null,32956,null,3420,null,6626,null,1591,null,376,null,365,null,201094,null,8644,null,174358,null,7550,null,16618,null,2276,null,9482,null,1978,null,636,null,847,null,136360,null,5704,null,81566,null,5002,null,4867,null,990,null,49657,null,3273,null,270,null,234,null,0400000US25,Massachusetts,25
4105365,null,22932,null,3369861,null,24101,null,506797,null,11702,null,222205,null,6844,null,6502,null,1483,null,3388113,null,21187,null,2826743,null,21273,null,421843,null,10081,null,135776,null,5579,null,3751,null,1180,null,369083,null,10003,null,303602,null,9217,null,42995,null,2969,null,21514,null,2573,null,972,null,646,null,53644,null,4391,null,41893,null,3793,null,10302,null,2178,null,1449,null,619,null,0,null,271,null,146943,null,5718,null,114241,null,5186,null,22042,null,2280,null,10176,null,1683,null,484,null,272,null,147582,null,5465,null,83382,null,5041,null,9615,null,1697,null,53290,null,3529,null,1295,null,493,null,0400000US26,Michigan,26
2678087,null,13222,null,2182604,null,15243,null,325217,null,8203,null,166482,null,4588,null,3784,null,880,null,2089470,null,14840,null,1746187,null,15541,null,256345,null,7002,null,85539,null,3458,null,1399,null,548,null,247882,null,6435,null,202990,null,5955,null,31297,null,2518,null,12971,null,1644,null,624,null,446,null,90986,null,5599,null,74924,null,4848,null,14434,null,2022,null,1519,null,670,null,109,null,127,null,118498,null,5470,null,87693,null,4894,null,18481,null,2336,null,11605,null,1307,null,719,null,311,null,131251,null,5189,null,70810,null,3601,null,4660,null,822,null,54848,null,3113,null,933,null,297,null,0400000US27,Minnesota,27
1146912,null,12742,null,842886,null,11971,null,231809,null,7568,null,71358,null,4443,null,859,null,452,null,955941,null,13494,null,713452,null,11724,null,197706,null,6812,null,44217,null,3445,null,566,null,357,null,124574,null,7424,null,91159,null,6336,null,23270,null,2548,null,10145,null,2063,null,0,null,271,null,4484,null,1084,null,2586,null,855,null,1687,null,689,null,211,null,181,null,0,null,271,null,31176,null,3643,null,19898,null,2865,null,6805,null,1728,null,4257,null,1090,null,216,null,292,null,30737,null,3230,null,15791,null,2193,null,2341,null,1260,null,12528,null,1953,null,77,null,131,null,0400000US28,Mississippi,28
2786032,null,17286,null,2227541,null,16934,null,384034,null,10318,null,169695,null,5441,null,4762,null,1218,null,2254101,null,20234,null,1838133,null,18684,null,313499,null,9244,null,99746,null,4310,null,2723,null,947,null,279392,null,10007,null,224275,null,8478,null,39875,null,3224,null,14828,null,1605,null,414,null,300,null,44758,null,4231,null,37277,null,3598,null,6020,null,1184,null,1188,null,527,null,273,null,429,null,88808,null,4993,null,67138,null,4935,null,12614,null,1820,null,8733,null,1382,null,323,null,268,null,118973,null,4986,null,60718,null,3780,null,12026,null,957,null,45200,null,3147,null,1029,null,559,null,0400000US29,Missouri,29
456480,null,6283,null,323004,null,6168,null,89292,null,4594,null,41737,null,2690,null,2447,null,839,null,343993,null,6266,null,251191,null,6127,null,68188,null,3881,null,23700,null,2211,null,914,null,527,null,45580,null,3964,null,31664,null,3115,null,10385,null,2111,null,3429,null,927,null,102,null,166,null,3845,null,1113,null,2903,null,1037,null,930,null,535,null,12,null,19,null,0,null,271,null,35942,null,3038,null,23775,null,2359,null,8352,null,1701,null,3347,null,1034,null,468,null,320,null,27120,null,2294,null,13471,null,1405,null,1437,null,818,null,11249,null,1488,null,963,null,553,null,0400000US30,Montana,30
939853,null,7741,null,736301,null,8886,null,137722,null,5369,null,63920,null,3451,null,1910,null,695,null,758271,null,8733,null,604684,null,9070,null,115358,null,5045,null,37187,null,2650,null,1042,null,473,null,94957,null,5015,null,77645,null,4870,null,13485,null,1868,null,3605,null,696,null,222,null,240,null,5526,null,1190,null,4248,null,1178,null,1142,null,498,null,136,null,230,null,0,null,271,null,41025,null,3628,null,31477,null,3168,null,6474,null,1189,null,2996,null,795,null,78,null,101,null,40074,null,3019,null,18247,null,2135,null,1263,null,451,null,19996,null,2109,null,568,null,373,null,0400000US31,Nebraska,31
1216344,null,13767,null,997551,null,13874,null,162660,null,6746,null,54951,null,4377,null,1182,null,688,null,963384,null,13361,null,791813,null,12455,null,138098,null,6302,null,32760,null,3187,null,713,null,434,null,128203,null,6437,null,107501,null,6345,null,16446,null,2378,null,4048,null,1222,null,208,null,175,null,37860,null,3522,null,34745,null,3355,null,1931,null,852,null,1184,null,715,null,0,null,271,null,46065,null,3952,null,38033,null,3872,null,5228,null,1148,null,2804,null,950,null,0,null,271,null,40832,null,3572,null,25459,null,2744,null,957,null,442,null,14155,null,2307,null,261,null,367,null,0400000US32,Nevada,32
635208,null,8972,null,499805,null,8906,null,85403,null,4268,null,49742,null,3580,null,258,null,246,null,515010,null,9195,null,410161,null,9338,null,75447,null,3945,null,29220,null,2486,null,182,null,236,null,54538,null,3991,null,44766,null,3695,null,5592,null,1154,null,4132,null,1018,null,48,null,40,null,2677,null,857,null,2306,null,828,null,200,null,127,null,171,null,147,null,0,null,271,null,27423,null,2731,null,21984,null,2514,null,2742,null,828,null,2697,null,856,null,0,null,271,null,35560,null,2939,null,20588,null,2121,null,1422,null,563,null,13522,null,1777,null,28,null,53,null,0400000US33,New Hampshire,33
3843779,null,24407,null,3084144,null,27267,null,570837,null,11829,null,183878,null,7330,null,4920,null,1385,null,2899096,null,20955,null,2309766,null,21006,null,479349,null,9967,null,107796,null,5293,null,2185,null,836,null,351941,null,9908,null,291062,null,8963,null,43845,null,3567,null,16361,null,2903,null,673,null,412,null,218085,null,7239,null,192411,null,6726,null,20251,null,2485,null,5131,null,1329,null,292,null,340,null,212487,null,9683,null,179057,null,9365,null,22289,null,2940,null,10598,null,1727,null,543,null,584,null,162170,null,7596,null,111848,null,7563,null,5103,null,1386,null,43992,null,3721,null,1227,null,581,null,0400000US34,New Jersey,34
858041,null,11853,null,599665,null,11701,null,194833,null,7724,null,61106,null,3682,null,2437,null,995,null,669348,null,12014,null,479946,null,12502,null,155416,null,6848,null,32596,null,3088,null,1390,null,813,null,97695,null,6857,null,67329,null,5644,null,23608,null,2862,null,6396,null,1416,null,362,null,345,null,9066,null,1601,null,5346,null,1390,null,3181,null,1006,null,485,null,430,null,54,null,89,null,36835,null,3499,null,24961,null,3132,null,8884,null,1465,null,2946,null,812,null,44,null,95,null,45097,null,3885,null,22083,null,2637,null,3744,null,1027,null,18683,null,2359,null,587,null,456,null,0400000US35,New Mexico,35
9225086,null,34122,null,7118078,null,35680,null,1539830,null,16978,null,558739,null,13004,null,8439,null,1467,null,4876262,null,26729,null,3643679,null,25644,null,999013,null,13779,null,230374,null,7670,null,3196,null,863,null,669991,null,16233,null,518184,null,14296,null,113202,null,5360,null,37372,null,3003,null,1233,null,564,null,2603769,null,26828,null,2165481,null,26032,null,328029,null,10172,null,109005,null,6153,null,1254,null,541,null,731250,null,15140,null,592354,null,14354,null,81804,null,4675,null,56088,null,3925,null,1004,null,609,null,343814,null,11587,null,198380,null,8451,null,17782,null,2731,null,125900,null,6885,null,1752,null,677,null,0400000US36,New York,36
4155536,null,23428,null,3186920,null,24340,null,721329,null,14628,null,242164,null,7564,null,5123,null,1173,null,3363254,null,22039,null,2616319,null,23595,null,593489,null,13003,null,150607,null,5701,null,2839,null,753,null,444985,null,13645,null,349802,null,11317,null,69413,null,6333,null,25171,null,2344,null,599,null,398,null,42487,null,3935,null,33954,null,3637,null,8241,null,1660,null,292,null,266,null,0,null,271,null,124067,null,8146,null,87062,null,6672,null,25646,null,3828,null,10758,null,1628,null,601,null,550,null,180743,null,10092,null,99783,null,5921,null,24540,null,5317,null,55336,null,4592,null,1084,null,580,null,0400000US37,North Carolina,37
360805,null,4245,null,267005,null,5060,null,62448,null,3420,null,30444,null,2132,null,908,null,394,null,283994,null,4758,null,218356,null,5410,null,49935,null,3315,null,15501,null,1704,null,202,null,110,null,38956,null,2771,null,28587,null,2240,null,6911,null,1130,null,3343,null,702,null,115,null,136,null,1249,null,527,null,853,null,410,null,383,null,300,null,13,null,22,null,0,null,271,null,16878,null,1651,null,11004,null,1280,null,3901,null,813,null,1812,null,482,null,161,null,270,null,19728,null,1719,null,8205,null,1200,null,1318,null,498,null,9775,null,1098,null,430,null,318,null,0400000US38,North Dakota,38
5178127,null,22838,null,4209821,null,21611,null,689557,null,11736,null,272232,null,8825,null,6517,null,1335,null,4299983,null,22289,null,3543953,null,22152,null,588325,null,11338,null,164813,null,6714,null,2892,null,746,null,432739,null,10836,null,349323,null,9625,null,56002,null,3891,null,26273,null,2917,null,1141,null,601,null,93322,null,6523,null,75943,null,5953,null,15580,null,1988,null,1799,null,836,null,0,null,271,null,166322,null,7614,null,132255,null,6854,null,19832,null,2288,null,13655,null,1884,null,580,null,305,null,185761,null,7846,null,108347,null,5716,null,9818,null,1612,null,65692,null,4781,null,1904,null,754,null,0400000US39,Ohio,39
1628521,null,13880,null,1205198,null,12191,null,305493,null,7979,null,114463,null,5005,null,3367,null,758,null,1335234,null,13505,null,1004815,null,11653,null,256611,null,7481,null,72151,null,3784,null,1657,null,535,null,177095,null,7514,null,128125,null,6885,null,32043,null,2772,null,16548,null,2788,null,379,null,222,null,6820,null,1360,null,5233,null,1248,null,1134,null,503,null,453,null,425,null,0,null,271,null,53158,null,3977,null,38121,null,3469,null,9483,null,1577,null,4882,null,1222,null,672,null,519,null,56214,null,3944,null,28904,null,2252,null,6222,null,1413,null,20429,null,2229,null,659,null,327,null,0400000US40,Oklahoma,40
1752305,null,13716,null,1352498,null,14870,null,257392,null,8761,null,139787,null,6592,null,2628,null,779,null,1265423,null,13314,null,997938,null,13791,null,192352,null,7213,null,74218,null,4927,null,915,null,428,null,183004,null,6262,null,145893,null,5818,null,26382,null,2927,null,10331,null,1595,null,398,null,351,null,73253,null,4821,null,58184,null,4243,null,13375,null,1916,null,1651,null,661,null,43,null,70,null,121762,null,6133,null,92258,null,5397,null,19316,null,2286,null,10065,null,1857,null,123,null,95,null,108863,null,6321,null,58225,null,4803,null,5967,null,1147,null,43522,null,3968,null,1149,null,568,null,0400000US41,Oregon,41
5678712,null,25811,null,4705894,null,22987,null,650857,null,12270,null,314889,null,7945,null,7072,null,1377,null,4343148,null,25853,null,3631480,null,23314,null,522007,null,11151,null,186555,null,5879,null,3106,null,686,null,508841,null,12021,null,422187,null,11229,null,57574,null,3966,null,28076,null,2344,null,1004,null,658,null,313110,null,10130,null,271542,null,9893,null,36490,null,2907,null,4882,null,1014,null,196,null,245,null,302069,null,9220,null,251534,null,8115,null,26892,null,3331,null,22801,null,2819,null,842,null,484,null,211544,null,8309,null,129151,null,6419,null,7894,null,1364,null,72575,null,4185,null,1924,null,1036,null,0400000US42,Pennsylvania,42
480342,null,8094,null,384275,null,6826,null,67671,null,4694,null,28082,null,2891,null,314,null,247,null,387446,null,7784,null,310356,null,7114,null,59106,null,4262,null,17798,null,2380,null,186,null,179,null,41567,null,4030,null,35192,null,3649,null,4457,null,1091,null,1837,null,620,null,81,null,134,null,10987,null,2060,null,9765,null,1994,null,1024,null,583,null,151,null,165,null,47,null,78,null,22297,null,2219,null,18766,null,2303,null,2392,null,618,null,1139,null,544,null,0,null,271,null,18045,null,2483,null,10196,null,1863,null,692,null,403,null,7157,null,1469,null,0,null,271,null,0400000US44,Rhode Island,44
