B07409_001E,B07409_001EA,B07409_001M,B07409_001MA,B07409_002E,B07409_002EA,B07409_002M,B07409_002MA,B07409_003E,B07409_003EA,B07409_003M,B07409_003MA,B07409_004E,B07409_004EA,B07409_004M,B07409_004MA,B07409_005E,B07409_005EA,B07409_005M,B07409_005MA,B07409_006E,B07409_006EA,B07409_006M,B07409_006MA,B07409_007E,B07409_007EA,B07409_007M,B07409_007MA,B07409_008E,B07409_008EA,B07409_008M,B07409_008MA,B07409_009E,B07409_009EA,B07409_009M,B07409_009MA,B07409_010E,B07409_010EA,B07409_010M,B07409_010MA,B07409_011E,B07409_011EA,B07409_011M,B07409_011MA,B07409_012E,B07409_012EA,B07409_012M,B07409_012MA,B07409_013E,B07409_013EA,B07409_013M,B07409_013MA,B07409_014E,B07409_014EA,B07409_014M,B07409_014MA,B07409_015E,B07409_015EA,B07409_015M,B07409_015MA,B07409_016E,B07409_016EA,B07409_016M,B07409_016MA,B07409_017E,B07409_017EA,B07409_017M,B07409_017MA,B07409_018E,B07409_018EA,B07409_018M,B07409_018MA,B07409_019E,B07409_019EA,B07409_019M,B07409_019MA,B07409_020E,B07409_020EA,B07409_020M,B07409_020MA,B07409_021E,B07409_021EA,B07409_021M,B07409_021MA,B07409_022E,B07409_022EA,B07409_022M,B07409_022MA,B07409_023E,B07409_023EA,B07409_023M,B07409_023MA,B07409_024E,B07409_024EA,B07409_024M,B07409_024MA,B07409_025E,B07409_025EA,B07409_025M,B07409_025MA,B07409_026E,B07409_026EA,B07409_026M,B07409_026MA,B07409_027E,B07409_027EA,B07409_027M,B07409_027MA,B07409_028E,B07409_028EA,B07409_028M,B07409_028MA,B07409_029E,B07409_029EA,B07409_029M,B07409_029MA,B07409_030E,B07409_030EA,B07409_030M,B07409_030MA,GEO_ID,NAME,state
3100142,null,10765,null,556888,null,12052,null,962407,null,11873,null,897617,null,15166,null,445640,null,9247,null,237590,null,7392,null,2729808,null,14077,null,479377,null,11210,null,857667,null,11801,null,782700,null,13744,null,395837,null,9084,null,214227,null,6877,null,232840,null,9196,null,50548,null,4801,null,70608,null,5331,null,73719,null,5327,null,25985,null,3160,null,11980,null,2306,null,78965,null,5564,null,19175,null,2755,null,21272,null,2354,null,23469,null,3018,null,10866,null,1895,null,4183,null,1024,null,58529,null,5232,null,7788,null,1796,null,12860,null,2269,null,17729,null,2842,null,12952,null,2070,null,7200,null,1594,null,0400000US01,Alabama,01
447329,null,6362,null,40626,null,3219,null,124972,null,5449,null,162553,null,5753,null,78772,null,4371,null,40406,null,3336,null,353911,null,5100,null,30921,null,2712,null,96536,null,4334,null,128238,null,4315,null,64427,null,3795,null,33789,null,2991,null,42072,null,3721,null,3974,null,1141,null,13808,null,2068,null,16399,null,2515,null,5718,null,1268,null,2173,null,752,null,10826,null,1928,null,1128,null,424,null,2969,null,943,null,4102,null,1181,null,1539,null,753,null,1088,null,578,null,40520,null,4328,null,4603,null,1318,null,11659,null,2792,null,13814,null,2121,null,7088,null,1863,null,3356,null,1318,null,0400000US02,Alaska,02
4195578,null,13275,null,664509,null,15165,null,1044752,null,19135,null,1415489,null,18372,null,681430,null,13223,null,389398,null,10063,null,3500317,null,19364,null,547679,null,12565,null,860558,null,15747,null,1173735,null,18871,null,575886,null,10234,null,342459,null,9371,null,513727,null,17849,null,94387,null,7593,null,143042,null,8378,null,178235,null,10128,null,70172,null,6149,null,27891,null,3168,null,65248,null,5289,null,9303,null,1865,null,15737,null,2315,null,25021,null,3180,null,10036,null,2024,null,5151,null,1390,null,116286,null,8013,null,13140,null,2443,null,25415,null,3508,null,38498,null,3987,null,25336,null,3362,null,13897,null,1973,null,0400000US04,Arizona,04
1885913,null,7581,null,332554,null,10135,null,661047,null,11498,null,539310,null,10581,null,239169,null,8248,null,113833,null,5678,null,1638709,null,12299,null,285720,null,9254,null,573850,null,11164,null,466356,null,10005,null,210114,null,7590,null,102669,null,5564,null,162067,null,9743,null,30865,null,3968,null,58563,null,5241,null,50009,null,4390,null,16921,null,2916,null,5709,null,1130,null,51612,null,4418,null,11526,null,2051,null,17467,null,2797,null,14166,null,2233,null,5706,null,1117,null,2747,null,996,null,33525,null,3918,null,4443,null,1454,null,11167,null,1798,null,8779,null,2003,null,6428,null,1355,null,2708,null,855,null,0400000US05,Arkansas,05
23674006,null,21614,null,4587957,null,40477,null,4973457,null,39523,null,7082778,null,42839,null,4499084,null,33940,null,2530730,null,24659,null,20359525,null,42426,null,3953964,null,39301,null,4255600,null,37418,null,6063914,null,35795,null,3873098,null,32345,null,2212949,null,24007,null,2347714,null,35078,null,483988,null,15535,null,524758,null,16413,null,720000,null,17726,null,422190,null,13415,null,196778,null,7481,null,644097,null,16425,null,112758,null,7516,null,130474,null,6922,null,197210,null,7846,null,134052,null,7100,null,69603,null,5094,null,322670,null,13014,null,37247,null,3900,null,62625,null,5335,null,101654,null,6824,null,69744,null,4832,null,51400,null,4344,null,0400000US06,California,06
3261475,null,10031,null,343366,null,12209,null,736298,null,13423,null,1012443,null,15395,null,755640,null,12906,null,413728,null,9582,null,2778355,null,15208,null,283806,null,11549,null,620359,null,13115,null,853893,null,13740,null,654539,null,11486,null,365758,null,9231,null,260592,null,10681,null,37177,null,4212,null,65514,null,4930,null,83963,null,5389,null,50593,null,4142,null,23345,null,2242,null,134869,null,8074,null,15887,null,2533,null,33615,null,3993,null,46255,null,4361,null,26671,null,2772,null,12441,null,1887,null,87659,null,5906,null,6496,null,1510,null,16810,null,2336,null,28332,null,3602,null,23837,null,2742,null,12184,null,1965,null,0400000US08,Colorado,08
2363419,null,5803,null,267953,null,9583,null,666458,null,13173,null,590178,null,10067,null,471029,null,10900,null,367801,null,9194,null,2136916,null,7377,null,233620,null,8456,null,604891,null,11704,null,530277,null,9539,null,427426,null,9530,null,340702,null,8709,null,145552,null,6322,null,25559,null,3221,null,42652,null,3816,null,37427,null,3345,null,26568,null,2746,null,13346,null,1877,null,35163,null,3149,null,5177,null,940,null,11177,null,1922,null,9649,null,1493,null,6042,null,1185,null,3118,null,932,null,45788,null,3718,null,3597,null,1130,null,7738,null,1667,null,12825,null,1821,null,10993,null,1763,null,10635,null,1488,null,0400000US09,Connecticut,09
591969,null,3987,null,74708,null,4373,null,184829,null,5548,null,162503,null,6503,null,102961,null,4839,null,66968,null,3851,null,524565,null,5652,null,65516,null,4022,null,164962,null,5118,null,143261,null,6002,null,91656,null,4588,null,59170,null,3798,null,45903,null,4379,null,6180,null,1708,null,14286,null,2424,null,14242,null,2741,null,6455,null,1456,null,4740,null,1344,null,3918,null,1138,null,1255,null,601,null,996,null,529,null,919,null,364,null,562,null,361,null,186,null,157,null,17583,null,2409,null,1757,null,729,null,4585,null,1167,null,4081,null,1106,null,4288,null,1145,null,2872,null,801,null,0400000US10,Delaware,10
418523,null,5245,null,54408,null,4400,null,85366,null,4483,null,76744,null,4626,null,86576,null,4706,null,115429,null,4121,null,353615,null,4969,null,46977,null,3888,null,73786,null,4027,null,67097,null,4111,null,69355,null,4464,null,96400,null,4291,null,30892,null,3487,null,4591,null,1389,null,6636,null,1234,null,4746,null,1161,null,7297,null,1630,null,7622,null,1359,null,0,null,271,null,0,null,271,null,0,null,271,null,0,null,271,null,0,null,271,null,0,null,271,null,34016,null,3738,null,2840,null,1151,null,4944,null,1614,null,4901,null,1392,null,9924,null,1896,null,11407,null,1978,null,0400000US11,District of Columbia,11
12690118,null,22363,null,1871456,null,26116,null,3825760,null,30551,null,3797555,null,25226,null,2061229,null,20616,null,1134118,null,17048,null,10981946,null,29722,null,1584538,null,23987,null,3315746,null,32307,null,3274422,null,24055,null,1804525,null,17070,null,1002715,null,17292,null,1092604,null,22222,null,195786,null,11674,null,342003,null,12520,null,330479,null,10755,null,152058,null,7824,null,72278,null,4890,null,343044,null,14560,null,57581,null,4946,null,102091,null,7422,null,106861,null,7295,null,52242,null,4809,null,24269,null,2818,null,272524,null,10816,null,33551,null,4178,null,65920,null,4772,null,85793,null,5469,null,52404,null,4285,null,34856,null,3189,null,0400000US12,Florida,12
