C17002_001E,C17002_001EA,C17002_001M,C17002_001MA,C17002_002E,C17002_002EA,C17002_002M,C17002_002MA,C17002_003E,C17002_003EA,C17002_003M,C17002_003MA,C17002_004E,C17002_004EA,C17002_004M,C17002_004MA,C17002_005E,C17002_005EA,C17002_005M,C17002_005MA,C17002_006E,C17002_006EA,C17002_006M,C17002_006MA,C17002_007E,C17002_007EA,C17002_007M,C17002_007MA,C17002_008E,C17002_008EA,C17002_008M,C17002_008MA,GEO_ID,NAME,state
9535714,null,6127,null,695499,null,24480,null,879150,null,30506,null,486692,null,26116,null,493895,null,21540,null,655196,null,26977,null,252576,null,17965,null,6072706,null,46537,null,0400000US13,Georgia,13
1264202,null,2157,null,56010,null,5727,null,74997,null,8524,null,41855,null,7068,null,45392,null,6394,null,61424,null,7749,null,27468,null,5680,null,957056,null,13786,null,0400000US15,Hawaii,15
1511950,null,1516,null,90550,null,9279,null,125565,null,10770,null,84844,null,8757,null,98443,null,9042,null,127470,null,10674,null,47662,null,6181,null,937416,null,16640,null,0400000US16,Idaho,16
12574351,null,4476,null,759761,null,25457,null,917332,null,26679,null,522198,null,24002,null,547854,null,20365,null,769690,null,25919,null,288743,null,20550,null,8768773,null,47648,null,0400000US17,Illinois,17
6228236,null,3485,null,401301,null,18396,null,495671,null,18105,null,265889,null,15099,null,300027,null,15727,null,415016,null,16496,null,196593,null,11401,null,4153739,null,29002,null,0400000US18,Indiana,18
2905436,null,1980,null,143724,null,8785,null,199210,null,12585,null,121326,null,8625,null,129524,null,9814,null,189388,null,9293,null,82389,null,7250,null,2039875,null,19968,null,0400000US19,Iowa,19
2732685,null,2290,null,153756,null,9785,null,211277,null,13066,null,123507,null,9745,null,125169,null,7862,null,185151,null,11635,null,77285,null,6194,null,1856540,null,18670,null,0400000US20,Kansas,20
4187582,null,3444,null,333716,null,15398,null,443579,null,18630,null,210656,null,10943,null,224100,null,14135,null,299310,null,15242,null,116213,null,10051,null,2560008,null,28014,null,0400000US21,Kentucky,21
4367637,null,2329,null,315241,null,16959,null,440219,null,18446,null,238152,null,14628,null,231978,null,12686,null,288288,null,14086,null,114322,null,9851,null,2739437,null,24431,null,0400000US22,Louisiana,22
1281292,null,1528,null,60341,null,5882,null,97344,null,7188,null,60283,null,5039,null,68107,null,6085,null,80566,null,5943,null,40744,null,4630,null,873907,null,12070,null,0400000US23,Maine,23
5559336,null,2928,null,233150,null,13848,null,272136,null,15859,null,163324,null,13018,null,151581,null,11750,null,264823,null,14576,null,109090,null,10522,null,4365232,null,26028,null,0400000US24,Maryland,24
6365449,null,2245,null,285212,null,15561,null,369771,null,16021,null,201025,null,13683,null,186271,null,11275,null,289176,null,14565,null,132936,null,10638,null,4901058,null,30526,null,0400000US25,Massachusetts,25
9735741,null,3666,null,721292,null,22938,null,855412,null,27275,null,438167,null,17898,null,444637,null,16002,null,661469,null,21530,null,253544,null,13474,null,6361220,null,41561,null,0400000US26,Michigan,26
5133038,null,2706,null,249054,null,11949,null,313952,null,13510,null,184661,null,10122,null,192812,null,10564,null,278352,null,13017,null,121336,null,7235,null,3792871,null,24408,null,0400000US27,Minnesota,27
2848335,null,2637,null,266213,null,13673,null,358147,null,16344,null,177894,null,10801,null,166715,null,12755,null,210713,null,12951,null,90910,null,9588,null,1577743,null,24638,null,0400000US28,Mississippi,28
5818541,null,3372,null,381649,null,17395,null,467360,null,19243,null,267365,null,15256,null,289396,null,14915,null,406848,null,17014,null,158565,null,10698,null,3847358,null,31087,null,0400000US29,Missouri,29
946333,null,1999,null,65476,null,6706,null,77552,null,6612,null,48162,null,5226,null,49918,null,6107,null,77788,null,8018,null,23684,null,3526,null,603753,null,12204,null,0400000US30,Montana,30
1739311,null,2955,null,87303,null,7450,null,127462,null,8508,null,84360,null,7498,null,77490,null,6364,null,122190,null,8741,null,41664,null,5113,null,1198842,null,15986,null,0400000US31,Nebraska,31
2606479,null,3099,null,143562,null,11888,null,178378,null,14213,null,120691,null,12352,null,133842,null,11641,null,179574,null,13431,null,70746,null,8230,null,1779686,null,26174,null,0400000US32,Nevada,32
1284588,null,1481,null,48290,null,5037,null,60923,null,6278,null,30446,null,4219,null,40659,null,5023,null,68413,null,8145,null,23940,null,3587,null,1011917,null,11951,null,0400000US33,New Hampshire,33
8531160,null,2446,null,350083,null,19185,null,449016,null,18908,null,266547,null,13058,null,272119,null,16080,null,410833,null,16211,null,173685,null,12798,null,6608877,null,39309,null,0400000US34,New Jersey,34
1968078,null,3199,null,146963,null,10650,null,206631,null,16002,null,108394,null,7970,null,122483,null,11477,null,150804,null,12701,null,57239,null,6701,null,1175564,null,21337,null,0400000US35,New Mexico,35
19014215,null,6000,null,1224359,null,31447,null,1467398,null,35788,null,770102,null,27341,null,800350,null,24131,null,1075213,null,29333,null,446103,null,20181,null,13230690,null,55677,null,0400000US36,New York,36
9095948,null,4026,null,643429,null,21568,null,834785,null,23288,null,451253,null,19579,null,504154,null,23938,null,638147,null,20646,null,252016,null,14918,null,5772164,null,39683,null,0400000US37,North Carolina,37
620821,null,509,null,30781,null,3864,null,41561,null,4393,null,22142,null,3032,null,24518,null,2824,null,34809,null,3699,null,20759,null,2950,null,446251,null,7079,null,0400000US38,North Dakota,38
11225133,null,4163,null,782615,null,21798,null,927356,null,29870,null,488750,null,19760,null,496890,null,18180,null,709465,null,26323,null,295108,null,12057,null,7524949,null,39233,null,0400000US39,Ohio,39
3565442,null,3092,null,240925,null,13358,null,337031,null,15566,null,195467,null,11849,null,201773,null,12068,null,262018,null,11157,null,125980,null,9813,null,2202248,null,24644,null,0400000US40,Oklahoma,40
3748545,null,2642,null,236266,null,12811,null,298328,null,14455,null,176067,null,13267,null,190379,null,13286,null,260409,null,13078,null,95801,null,9067,null,2491295,null,25416,null,0400000US41,Oregon,41
12165877,null,4304,null,666338,null,21650,null,850367,null,21080,null,477080,null,17873,null,510811,null,18755,null,723844,null,23671,null,329109,null,18189,null,8608328,null,34339,null,0400000US42,Pennsylvania,42
1015667,null,1151,null,49948,null,6519,null,66430,null,6719,null,38358,null,5207,null,47600,null,7288,null,59113,null,7436,null,22687,null,4646,null,731531,null,11339,null,0400000US44,Rhode Island,44
4416859,null,3291,null,340345,null,18905,null,413394,null,17173,null,235000,null,15951,null,226725,null,13242,null,346666,null,18245,null,111603,null,8266,null,2743126,null,28349,null,0400000US45,South Carolina,45
782725,null,1066,null,47528,null,5178,null,63777,null,7209,null,36957,null,4487,null,38169,null,4701,null,50562,null,4830,null,23499,null,3889,null,522233,null,8947,null,0400000US46,South Dakota,46
6141391,null,3970,null,455929,null,16845,null,596215,null,19830,null,315082,null,15725,null,334973,null,17528,null,448402,null,16392,null,176424,null,13695,null,3814366,null,35290,null,0400000US47,Tennessee,47
24176222,null,6688,null,1752422,null,45353,null,2397820,null,48898,null,1327652,null,37736,null,1338822,null,32316,null,1725350,null,44087,null,681578,null,26233,null,14952578,null,65250,null,0400000US48,Texas,48
2741756,null,2304,null,137288,null,10217,null,178929,null,11280,null,117677,null,11825,null,121634,null,10830,null,193703,null,13595,null,87618,null,8529,null,1904907,null,21077,null,0400000US49,Utah,49
600244,null,782,null,29533,null,3092,null,38713,null,3785,null,21975,null,3174,null,20538,null,2518,null,40017,null,3515,null,13167,null,2199,null,436301,null,6528,null,0400000US50,Vermont,50
7623736,null,3044,null,370930,null,17034,null,431648,null,19224,null,262516,null,16560,null,262765,null,13910,null,418096,null,18335,null,167390,null,13943,null,5710391,null,37895,null,0400000US51,Virginia,51
6530664,null,3151,null,363011,null,15457,null,441226,null,18587,null,253336,null,13178,null,265394,null,11676,null,396069,null,19081,null,142530,null,10371,null,4669098,null,31516,null,0400000US53,Washington,53
1771561,null,1720,null,134584,null,9129,null,178835,null,10530,null,98835,null,7733,null,98567,null,7953,null,132172,null,8167,null,53197,null,6056,null,1075371,null,17679,null,0400000US54,West Virginia,54
5495845,null,2615,null,290924,null,13884,null,392484,null,15469,null,219584,null,12982,null,226786,null,11199,null,334915,null,11364,null,147516,null,8792,null,3883636,null,24645,null,0400000US55,Wisconsin,55
529982,null,735,null,17570,null,2692,null,34574,null,4509,null,21390,null,3618,null,20561,null,3212,null,35675,null,5041,null,13418,null,3356,null,386794,null,7845,null,0400000US56,Wyoming,56
3924557,null,2542,null,962891,null,23315,null,801744,null,23029,null,343851,null,16251,null,302325,null,14114,null,336340,null,15790,null,124211,null,10741,null,1053195,null,20379,null,0400000US72,Puerto Rico,72
