B99194_001E,B99194_001EA,B99194_002E,B99194_002EA,B99194_003E,B99194_003EA,B99194_004E,B99194_004EA,B99194_005E,B99194_005EA,B99194_006E,B99194_006EA,B99194_007E,B99194_007EA,B99194_008E,B99194_008EA,GEO_ID,NAME,state
601995,null,465884,null,16558,null,6228,null,6255,null,9827,null,13330,null,83913,null,0400000US01,Alabama,01
76657,null,63395,null,917,null,1309,null,1090,null,1319,null,4041,null,4586,null,0400000US02,Alaska,02
762630,null,584590,null,18216,null,7456,null,5902,null,11023,null,21109,null,114334,null,0400000US04,Arizona,04
356455,null,269868,null,7017,null,2313,null,3023,null,4854,null,11677,null,57703,null,0400000US05,Arkansas,05
3848638,null,2982743,null,92391,null,43603,null,42737,null,74215,null,144305,null,468644,null,0400000US06,California,06
677007,null,549121,null,12190,null,7229,null,5018,null,10644,null,21146,null,71659,null,0400000US08,Colorado,08
435799,null,333094,null,12164,null,3627,null,4593,null,6464,null,13165,null,62692,null,0400000US09,Connecticut,09
106597,null,81581,null,2896,null,1466,null,1172,null,1897,null,3065,null,14520,null,0400000US10,Delaware,10
140250,null,109758,null,2512,null,1570,null,1123,null,1894,null,4013,null,19380,null,0400000US11,District of Columbia,11
2445181,null,1799176,null,71387,null,23735,null,23013,null,46283,null,75252,null,406335,null,0400000US12,Florida,12
1099107,null,828545,null,23546,null,11104,null,7506,null,12861,null,28579,null,186966,null,0400000US13,Georgia,13
135770,null,104882,null,3234,null,1242,null,769,null,3811,null,5176,null,16656,null,0400000US15,Hawaii,15
161252,null,127382,null,3325,null,1457,null,2420,null,4052,null,6497,null,16119,null,0400000US16,Idaho,16
1637314,null,1250197,null,38665,null,18236,null,16444,null,27495,null,46968,null,239309,null,0400000US17,Illinois,17
819993,null,640223,null,20898,null,7932,null,6413,null,13464,null,23120,null,107943,null,0400000US18,Indiana,18
428542,null,337210,null,10285,null,5189,null,4838,null,8878,null,13638,null,48504,null,0400000US19,Iowa,19
382795,null,305863,null,8187,null,5624,null,4458,null,6073,null,12269,null,40321,null,0400000US20,Kansas,20
547576,null,428760,null,14531,null,4767,null,5587,null,7120,null,13623,null,73188,null,0400000US21,Kentucky,21
559128,null,413076,null,13814,null,4208,null,4218,null,10904,null,15668,null,97240,null,0400000US22,Louisiana,22
197294,null,159545,null,4143,null,2011,null,1723,null,3607,null,5519,null,20746,null,0400000US23,Maine,23
703434,null,558078,null,15556,null,8582,null,6015,null,13374,null,17149,null,84680,null,0400000US24,Maryland,24
918435,null,678466,null,27508,null,10991,null,9458,null,21399,null,32268,null,138345,null,0400000US25,Massachusetts,25
1295978,null,993583,null,36217,null,15087,null,12041,null,21228,null,36008,null,181814,null,0400000US26,Michigan,26
736600,null,594487,null,16021,null,7676,null,7675,null,14330,null,24995,null,71416,null,0400000US27,Minnesota,27
340895,null,253002,null,9273,null,1588,null,3408,null,6475,null,8490,null,58659,null,0400000US28,Mississippi,28
796309,null,619236,null,18473,null,10337,null,6561,null,13069,null,23200,null,105433,null,0400000US29,Missouri,29
139347,null,107095,null,3456,null,1512,null,1916,null,2950,null,4818,null,17600,null,0400000US30,Montana,30
253257,null,204011,null,5604,null,3537,null,3313,null,5325,null,6319,null,25148,null,0400000US31,Nebraska,31
333479,null,254384,null,6679,null,3435,null,3267,null,4975,null,12783,null,47956,null,0400000US32,Nevada,32
169851,null,131176,null,4090,null,3085,null,1798,null,3637,null,4516,null,21549,null,0400000US33,New Hampshire,33
982895,null,729174,null,26550,null,10438,null,8869,null,18425,null,31241,null,158198,null,0400000US34,New Jersey,34
252808,null,198184,null,5359,null,2417,null,2557,null,2797,null,7398,null,34096,null,0400000US35,New Mexico,35
2580715,null,1913498,null,70216,null,33916,null,26469,null,45972,null,79925,null,410719,null,0400000US36,New York,36
1215818,null,942708,null,28494,null,12012,null,10917,null,17673,null,35998,null,168016,null,0400000US37,North Carolina,37
106862,null,84121,null,2393,null,1431,null,825,null,1893,null,3734,null,12465,null,0400000US38,North Dakota,38
1579190,null,1247426,null,39855,null,17878,null,14081,null,23164,null,41631,null,195155,null,0400000US39,Ohio,39
480720,null,378248,null,8714,null,5713,null,4647,null,7004,null,13347,null,63047,null,0400000US40,Oklahoma,40
529292,null,425999,null,12264,null,5593,null,5287,null,9685,null,17544,null,52920,null,0400000US41,Oregon,41
1721037,null,1311604,null,47496,null,20560,null,17491,null,28438,null,48673,null,246775,null,0400000US42,Pennsylvania,42
148829,null,109074,null,3863,null,1599,null,1927,null,3104,null,4795,null,24467,null,0400000US44,Rhode Island,44
566468,null,414120,null,14179,null,5443,null,4876,null,9104,null,15212,null,103534,null,0400000US45,South Carolina,45
111989,null,92099,null,2687,null,1008,null,899,null,1231,null,2353,null,11712,null,0400000US46,South Dakota,46
808277,null,624373,null,19886,null,8581,null,7295,null,11120,null,21055,null,115967,null,0400000US47,Tennessee,47
2571571,null,1981231,null,54398,null,25180,null,20455,null,37130,null,70517,null,382660,null,0400000US48,Texas,48
214390,null,166587,null,4811,null,2953,null,3802,null,5493,null,8378,null,22366,null,0400000US49,Utah,49
92291,null,70182,null,2100,null,1323,null,1275,null,2571,null,3728,null,11112,null,0400000US50,Vermont,50
983988,null,768548,null,19758,null,10301,null,7779,null,18442,null,30341,null,128819,null,0400000US51,Virginia,51
908769,null,744398,null,18292,null,10351,null,8603,null,14946,null,29201,null,82978,null,0400000US53,Washington,53
256238,null,200229,null,7177,null,2887,null,1520,null,3635,null,6866,null,33924,null,0400000US54,West Virginia,54
795659,null,617225,null,18259,null,9419,null,10003,null,13803,null,29896,null,97054,null,0400000US55,Wisconsin,55
70112,null,57213,null,1920,null,645,null,537,null,662,null,2142,null,6993,null,0400000US56,Wyoming,56
303401,null,252628,null,6437,null,1346,null,977,null,2589,null,5581,null,33843,null,0400000US72,Puerto Rico,72
