B10010_001E,B10010_001EA,B10010_001M,B10010_001MA,B10010_002E,B10010_002EA,B10010_002M,B10010_002MA,B10010_003E,B10010_003EA,B10010_003M,B10010_003MA,GEO_ID,NAME,state
41685,null,1916,null,38246,null,4093,null,30857,null,4625,null,0400000US01,Alabama,01
74067,null,11049,null,72085,null,17778,null,70085,null,43003,null,0400000US02,Alaska,02
51490,null,3633,null,46192,null,4726,null,32325,null,6034,null,0400000US04,Arizona,04
42368,null,3993,null,38897,null,4757,null,28699,null,5343,null,0400000US05,Arkansas,05
63198,null,1804,null,55398,null,1929,null,36503,null,3314,null,0400000US06,California,06
61444,null,4299,null,51873,null,4063,null,44677,null,4809,null,0400000US08,Colorado,08
72761,null,6686,null,62893,null,9320,null,29813,null,18100,null,0400000US09,Connecticut,09
53200,null,9312,null,50333,null,13384,null,39525,null,12779,null,0400000US10,Delaware,10
51383,null,9460,null,39784,null,31483,null,26016,null,24597,null,0400000US11,District of Columbia,11
49090,null,1794,null,43955,null,2585,null,33141,null,1875,null,0400000US12,Florida,12
41259,null,1278,null,37318,null,2466,null,29359,null,3032,null,0400000US13,Georgia,13
95107,null,8611,null,76627,null,10753,null,57439,null,28670,null,0400000US15,Hawaii,15
51188,null,2427,null,48429,null,4443,null,38909,null,9633,null,0400000US16,Idaho,16
56851,null,2581,null,47831,null,2618,null,30657,null,8069,null,0400000US17,Illinois,17
45815,null,2523,null,40132,null,2778,null,29668,null,6974,null,0400000US18,Indiana,18
58737,null,5429,null,47757,null,10679,null,34934,null,13311,null,0400000US19,Iowa,19
54863,null,4308,null,50151,null,7728,null,41180,null,9016,null,0400000US20,Kansas,20
42504,null,2710,null,36964,null,3682,null,27498,null,3549,null,0400000US21,Kentucky,21
39436,null,3137,null,33783,null,5055,null,24769,null,4921,null,0400000US22,Louisiana,22
57109,null,13947,null,40119,null,9963,null,38060,null,15603,null,0400000US23,Maine,23
70594,null,4163,null,56204,null,8005,null,39590,null,10828,null,0400000US24,Maryland,24
71716,null,7065,null,60114,null,4876,null,38574,null,6526,null,0400000US25,Massachusetts,25
49043,null,2364,null,44955,null,3431,null,40062,null,2544,null,0400000US26,Michigan,26
65127,null,3932,null,53818,null,10199,null,43955,null,9813,null,0400000US27,Minnesota,27
35848,null,3530,null,32060,null,2426,null,24516,null,4239,null,0400000US28,Mississippi,28
48413,null,3047,null,41418,null,2587,null,36080,null,2489,null,0400000US29,Missouri,29
52559,null,10564,null,52566,null,12796,null,44534,null,11071,null,0400000US30,Montana,30
57049,null,6411,null,49619,null,8930,null,35829,null,12186,null,0400000US31,Nebraska,31
65374,null,5061,null,62289,null,7967,null,50629,null,16224,null,0400000US32,Nevada,32
73666,null,7905,null,62379,null,12453,null,36604,null,8790,null,0400000US33,New Hampshire,33
70030,null,5061,null,53710,null,2815,null,40717,null,9165,null,0400000US34,New Jersey,34
45989,null,4516,null,44515,null,6300,null,34232,null,7285,null,0400000US35,New Mexico,35
63313,null,2580,null,48882,null,2554,null,27694,null,4591,null,0400000US36,New York,36
42886,null,2408,null,36927,null,4194,null,30558,null,4759,null,0400000US37,North Carolina,37
49121,null,12575,null,44512,null,15091,null,29375,null,27595,null,0400000US38,North Dakota,38
47856,null,1686,null,42535,null,2482,null,32129,null,4321,null,0400000US39,Ohio,39
44766,null,2756,null,40062,null,3337,null,33648,null,4418,null,0400000US40,Oklahoma,40
57267,null,4897,null,48814,null,8003,null,38966,null,10020,null,0400000US41,Oregon,41
51859,null,2297,null,45164,null,3469,null,35318,null,2563,null,0400000US42,Pennsylvania,42
60370,null,10428,null,53750,null,14271,null,45433,null,31698,null,0400000US44,Rhode Island,44
41449,null,2611,null,37774,null,5375,null,28492,null,4934,null,0400000US45,South Carolina,45
41134,null,10923,null,33813,null,11415,null,23681,null,4215,null,0400000US46,South Dakota,46
44645,null,3101,null,40055,null,3202,null,28277,null,4432,null,0400000US47,Tennessee,47
49598,null,1406,null,43213,null,1609,null,33374,null,2762,null,0400000US48,Texas,48
72223,null,5146,null,65648,null,7919,null,52266,null,16197,null,0400000US49,Utah,49
47809,null,13711,null,42606,null,8560,null,42506,null,11325,null,0400000US50,Vermont,50
59157,null,3502,null,48472,null,4461,null,35885,null,5373,null,0400000US51,Virginia,51
60978,null,5069,null,53706,null,4183,null,43099,null,6549,null,0400000US53,Washington,53
46542,null,3637,null,39449,null,10262,null,30535,null,8650,null,0400000US54,West Virginia,54
52503,null,3709,null,42359,null,5302,null,30486,null,5363,null,0400000US55,Wisconsin,55
61042,null,15136,null,59885,null,22625,null,43338,null,20470,null,0400000US56,Wyoming,56
22214,null,1493,null,18777,null,1684,null,14565,null,3636,null,0400000US72,Puerto Rico,72
