B16009_001E,B16009_001EA,B16009_001M,B16009_001MA,B16009_002E,B16009_002EA,B16009_002M,B16009_002MA,B16009_003E,B16009_003EA,B16009_003M,B16009_003MA,B16009_004E,B16009_004EA,B16009_004M,B16009_004MA,B16009_005E,B16009_005EA,B16009_005M,B16009_005MA,B16009_006E,B16009_006EA,B16009_006M,B16009_006MA,B16009_007E,B16009_007EA,B16009_007M,B16009_007MA,B16009_008E,B16009_008EA,B16009_008M,B16009_008MA,B16009_009E,B16009_009EA,B16009_009M,B16009_009MA,B16009_010E,B16009_010EA,B16009_010M,B16009_010MA,B16009_011E,B16009_011EA,B16009_011M,B16009_011MA,B16009_012E,B16009_012EA,B16009_012M,B16009_012MA,B16009_013E,B16009_013EA,B16009_013M,B16009_013MA,B16009_014E,B16009_014EA,B16009_014M,B16009_014MA,B16009_015E,B16009_015EA,B16009_015M,B16009_015MA,B16009_016E,B16009_016EA,B16009_016M,B16009_016MA,B16009_017E,B16009_017EA,B16009_017M,B16009_017MA,B16009_018E,B16009_018EA,B16009_018M,B16009_018MA,B16009_019E,B16009_019EA,B16009_019M,B16009_019MA,B16009_020E,B16009_020EA,B16009_020M,B16009_020MA,B16009_021E,B16009_021EA,B16009_021M,B16009_021MA,B16009_022E,B16009_022EA,B16009_022M,B16009_022MA,B16009_023E,B16009_023EA,B16009_023M,B16009_023MA,B16009_024E,B16009_024EA,B16009_024M,B16009_024MA,B16009_025E,B16009_025EA,B16009_025M,B16009_025MA,B16009_026E,B16009_026EA,B16009_026M,B16009_026MA,B16009_027E,B16009_027EA,B16009_027M,B16009_027MA,GEO_ID,NAME,state
4277882,null,3342,null,714541,null,20213,null,184764,null,8056,null,170317,null,7859,null,11998,null,2211,null,567,null,385,null,892,null,646,null,990,null,1141,null,529777,null,15214,null,496239,null,14673,null,24338,null,2896,null,2953,null,906,null,3889,null,1379,null,2358,null,1148,null,3563341,null,20307,null,617998,null,8824,null,589165,null,8947,null,17421,null,2422,null,4832,null,1154,null,5655,null,1549,null,925,null,727,null,2945343,null,15265,null,2822100,null,15266,null,69097,null,4644,null,27722,null,2625,null,21032,null,2399,null,5392,null,1752,null,0400000US01,Alabama,01
628859,null,1417,null,53181,null,4568,null,14647,null,2387,null,10434,null,1954,null,838,null,702,null,299,null,374,null,1466,null,856,null,1610,null,433,null,38534,null,3211,null,29578,null,3159,null,1340,null,664,null,468,null,308,null,2279,null,758,null,4869,null,743,null,575678,null,4825,null,112209,null,2670,null,95858,null,2973,null,5227,null,1411,null,2427,null,926,null,3817,null,1051,null,4880,null,725,null,463469,null,3382,null,390575,null,4633,null,18144,null,2405,null,10273,null,2021,null,23632,null,1958,null,20845,null,1924,null,0400000US02,Alaska,02
5966330,null,3970,null,933844,null,24785,null,262007,null,12018,null,121803,null,7630,null,123341,null,10100,null,1467,null,1007,null,2062,null,1181,null,13334,null,3336,null,671837,null,16235,null,378129,null,13014,null,227368,null,12533,null,13455,null,3108,null,10677,null,2647,null,42208,null,4408,null,5032486,null,25887,null,933322,null,13333,null,704782,null,13044,null,189642,null,11039,null,12325,null,2326,null,13181,null,2371,null,13392,null,2754,null,4099164,null,16439,null,3109808,null,17969,null,737388,null,18077,null,97178,null,7769,null,71458,null,4216,null,83332,null,5935,null,0400000US04,Arizona,04
2607135,null,2607,null,465232,null,15644,null,127052,null,7224,null,107174,null,7063,null,17859,null,3256,null,500,null,685,null,781,null,451,null,738,null,1096,null,338180,null,10906,null,304498,null,10920,null,27819,null,3533,null,2809,null,1310,null,2618,null,1020,null,436,null,406,null,2141903,null,16092,null,370766,null,7627,null,343124,null,6977,null,22011,null,3092,null,1714,null,775,null,3490,null,977,null,427,null,528,null,1771137,null,11010,null,1672872,null,11605,null,66804,null,4152,null,14276,null,2442,null,14718,null,2011,null,2467,null,1070,null,0400000US05,Arkansas,05
33501884,null,7018,null,4533456,null,55126,null,1251489,null,25326,null,457316,null,16462,null,692215,null,18657,null,22697,null,3498,null,68461,null,5245,null,10800,null,3033,null,3281967,null,39856,null,1501816,null,27064,null,1309547,null,28541,null,135617,null,9678,null,296138,null,12569,null,38849,null,5114,null,28968428,null,55502,null,5332907,null,26584,null,3168138,null,27315,null,1631253,null,24951,null,162188,null,8772,null,330698,null,9109,null,40630,null,5354,null,23635521,null,40272,null,13858558,null,50751,null,6018631,null,33480,null,1164773,null,24791,null,2386604,null,24986,null,206955,null,9722,null,0400000US06,California,06
4557302,null,2761,null,557173,null,19068,null,133284,null,8844,null,81826,null,7006,null,47908,null,6122,null,1435,null,843,null,1086,null,640,null,1029,null,742,null,423889,null,13961,null,299764,null,10750,null,101729,null,9156,null,9235,null,2303,null,6356,null,1420,null,6805,null,2432,null,4000129,null,18661,null,718841,null,8681,null,608096,null,9089,null,83445,null,5923,null,12980,null,2280,null,11516,null,1591,null,2804,null,1203,null,3281288,null,14046,null,2807722,null,13007,null,306673,null,10722,null,84961,null,5030,null,63324,null,3378,null,18608,null,3329,null,0400000US08,Colorado,08
3202612,null,1938,null,289372,null,13999,null,65711,null,5736,null,40028,null,4648,null,21124,null,3111,null,2513,null,1049,null,1498,null,1273,null,548,null,488,null,223661,null,10671,null,142147,null,8987,null,62229,null,4862,null,15039,null,2329,null,2235,null,1179,null,2011,null,962,null,2913240,null,13911,null,526678,null,6164,null,442704,null,5782,null,47279,null,3786,null,23519,null,2882,null,10576,null,1745,null,2600,null,1157,null,2386562,null,10488,null,1925346,null,14523,null,198043,null,6530,null,198776,null,9953,null,51227,null,4084,null,13170,null,2305,null,0400000US09,Connecticut,09
802933,null,822,null,81791,null,8100,null,22048,null,3624,null,19788,null,3548,null,1771,null,757,null,489,null,499,null,0,null,263,null,0,null,263,null,59743,null,5724,null,48694,null,4792,null,7188,null,1670,null,2784,null,1535,null,998,null,567,null,79,null,136,null,721142,null,8134,null,123166,null,3673,null,110767,null,3677,null,6452,null,1258,null,2669,null,880,null,2484,null,950,null,794,null,492,null,597976,null,5751,null,532798,null,7126,null,28318,null,2893,null,20133,null,3261,null,12665,null,2177,null,4062,null,1524,null,0400000US10,Delaware,10
532709,null,828,null,95371,null,8501,null,23603,null,3811,null,22881,null,3716,null,669,null,491,null,53,null,86,null,0,null,296,null,0,null,296,null,71768,null,5945,null,63955,null,5803,null,3773,null,1179,null,1889,null,759,null,1173,null,425,null,978,null,501,null,437338,null,8418,null,51549,null,3867,null,44035,null,4184,null,5382,null,1309,null,1665,null,853,null,0,null,296,null,467,null,392,null,385789,null,5967,null,334637,null,6440,null,24304,null,2457,null,16357,null,1786,null,5519,null,1220,null,4972,null,1446,null,0400000US11,District of Columbia,11
16979443,null,4679,null,2424098,null,34718,null,567976,null,18006,null,386868,null,15966,null,136866,null,8147,null,38356,null,5816,null,4856,null,1459,null,1030,null,819,null,1856122,null,28650,null,1255097,null,22255,null,462531,null,14418,null,105085,null,8011,null,23608,null,3505,null,9801,null,2467,null,14555345,null,35024,null,2280842,null,19661,null,1714021,null,20809,null,433275,null,10824,null,94425,null,7661,null,30735,null,3096,null,8386,null,2224,null,12274503,null,29490,null,9119433,null,32836,null,2271462,null,20706,null,633697,null,20622,null,190050,null,7862,null,59861,null,6217,null,0400000US12,Florida,12
