B18107_001E,B18107_001EA,B18107_001M,B18107_001MA,B18107_002E,B18107_002EA,B18107_002M,B18107_002MA,B18107_003E,B18107_003EA,B18107_003M,B18107_003MA,B18107_004E,B18107_004EA,B18107_004M,B18107_004MA,B18107_005E,B18107_005EA,B18107_005M,B18107_005MA,B18107_006E,B18107_006EA,B18107_006M,B18107_006MA,B18107_007E,B18107_007EA,B18107_007M,B18107_007MA,B18107_008E,B18107_008EA,B18107_008M,B18107_008MA,B18107_009E,B18107_009EA,B18107_009M,B18107_009MA,B18107_010E,B18107_010EA,B18107_010M,B18107_010MA,B18107_011E,B18107_011EA,B18107_011M,B18107_011MA,B18107_012E,B18107_012EA,B18107_012M,B18107_012MA,B18107_013E,B18107_013EA,B18107_013M,B18107_013MA,B18107_014E,B18107_014EA,B18107_014M,B18107_014MA,B18107_015E,B18107_015EA,B18107_015M,B18107_015MA,B18107_016E,B18107_016EA,B18107_016M,B18107_016MA,B18107_017E,B18107_017EA,B18107_017M,B18107_017MA,B18107_018E,B18107_018EA,B18107_018M,B18107_018MA,B18107_019E,B18107_019EA,B18107_019M,B18107_019MA,B18107_020E,B18107_020EA,B18107_020M,B18107_020MA,B18107_021E,B18107_021EA,B18107_021M,B18107_021MA,B18107_022E,B18107_022EA,B18107_022M,B18107_022MA,B18107_023E,B18107_023EA,B18107_023M,B18107_023MA,B18107_024E,B18107_024EA,B18107_024M,B18107_024MA,B18107_025E,B18107_025EA,B18107_025M,B18107_025MA,B18107_026E,B18107_026EA,B18107_026M,B18107_026MA,B18107_027E,B18107_027EA,B18107_027M,B18107_027MA,GEO_ID,NAME,state
3491801,null,2890,null,1642598,null,4077,null,513869,null,4088,null,15196,null,1986,null,498673,null,4661,null,865125,null,4577,null,54198,null,3701,null,810927,null,5758,null,158945,null,2154,null,16140,null,1865,null,142805,null,2695,null,104659,null,1667,null,24434,null,1886,null,80225,null,2139,null,1849203,null,3276,null,539810,null,3535,null,13452,null,2152,null,526358,null,4224,null,948912,null,3912,null,64746,null,3954,null,884166,null,5030,null,191400,null,1710,null,25272,null,2173,null,166128,null,2555,null,169081,null,1765,null,61004,null,3302,null,108077,null,3133,null,0400000US01,Alabama,01
494820,null,2691,null,250458,null,2453,null,90271,null,2708,null,1478,null,736,null,88793,null,2906,null,135900,null,2569,null,3806,null,1049,null,132094,null,2599,null,16465,null,828,null,883,null,287,null,15582,null,814,null,7822,null,452,null,1637,null,499,null,6185,null,601,null,244362,null,1449,null,82525,null,1767,null,1868,null,887,null,80657,null,1746,null,135031,null,1439,null,4384,null,1022,null,130647,null,1711,null,15466,null,1080,null,1182,null,481,null,14284,null,1039,null,11340,null,873,null,4985,null,935,null,6355,null,888,null,0400000US02,Alaska,02
4771717,null,2419,null,2347575,null,2804,null,786293,null,3134,null,16720,null,2700,null,769573,null,4111,null,1174649,null,3088,null,45238,null,4724,null,1129411,null,5454,null,211949,null,1412,null,13131,null,1952,null,198818,null,2320,null,174684,null,1271,null,30273,null,2595,null,144411,null,2537,null,2424142,null,2405,null,740661,null,2661,null,11406,null,2353,null,729255,null,3377,null,1216038,null,2428,null,59112,null,4643,null,1156926,null,5122,null,239589,null,1423,null,20351,null,2700,null,219238,null,2875,null,227854,null,1775,null,63608,null,3786,null,164246,null,3778,null,0400000US04,Arizona,04
2126707,null,2256,null,1014593,null,3068,null,318903,null,3465,null,10256,null,1908,null,308647,null,4351,null,525698,null,3249,null,35448,null,2634,null,490250,null,4243,null,100748,null,1369,null,8949,null,1224,null,91799,null,1658,null,69244,null,1438,null,14964,null,1706,null,54280,null,2183,null,1112114,null,2572,null,323318,null,2952,null,9772,null,1802,null,313546,null,3115,null,566963,null,3137,null,42561,null,2907,null,524402,null,4313,null,116669,null,1542,null,14178,null,1521,null,102491,null,2116,null,105164,null,1916,null,35271,null,2591,null,69893,null,2863,null,0400000US05,Arkansas,05
26954252,null,6400,null,13238529,null,8554,null,4517238,null,6987,null,78927,null,4509,null,4438311,null,7916,null,6981353,null,5482,null,232207,null,8540,null,6749146,null,10201,null,996729,null,3038,null,66745,null,4270,null,929984,null,4648,null,743209,null,3306,null,162230,null,5961,null,580979,null,6231,null,13715723,null,6846,null,4334195,null,4133,null,62904,null,4495,null,4271291,null,5582,null,7097050,null,5440,null,294564,null,9953,null,6802486,null,11878,null,1159187,null,2959,null,133681,null,6173,null,1025506,null,6537,null,1125291,null,4215,null,382953,null,7744,null,742338,null,8611,null,0400000US06,California,06
3704931,null,3378,null,1831139,null,4216,null,607100,null,3155,null,11511,null,2056,null,595589,null,3658,null,995771,null,3969,null,28274,null,2983,null,967497,null,4290,null,139969,null,1415,null,6649,null,1152,null,133320,null,1677,null,88299,null,1314,null,16849,null,1768,null,71450,null,1978,null,1873792,null,3399,null,580699,null,3205,null,8828,null,2006,null,571871,null,3803,null,1004719,null,3120,null,31215,null,2757,null,973504,null,3924,null,154294,null,1429,null,10292,null,1305,null,144002,null,1699,null,134080,null,2384,null,38447,null,3140,null,95633,null,3480,null,0400000US08,Colorado,08
2650057,null,1440,null,1266500,null,2267,null,368074,null,2030,null,7270,null,1540,null,360804,null,2582,null,703912,null,2309,null,21011,null,1822,null,682901,null,2940,null,112901,null,876,null,5350,null,1185,null,107551,null,1445,null,81613,null,1345,null,12352,null,1675,null,69261,null,1835,null,1383557,null,2080,null,366938,null,1476,null,6189,null,1323,null,360749,null,1756,null,751142,null,2032,null,26420,null,2387,null,724722,null,3112,null,131560,null,1008,null,9764,null,1494,null,121796,null,1775,null,133917,null,1612,null,36687,null,2627,null,97230,null,2891,null,0400000US09,Connecticut,09
662719,null,1087,null,312611,null,1374,null,94062,null,1080,null,2809,null,1109,null,91253,null,1510,null,165467,null,1171,null,5361,null,1150,null,160106,null,1618,null,30434,null,597,null,2302,null,727,null,28132,null,813,null,22648,null,540,null,4824,null,1038,null,17824,null,979,null,350108,null,907,null,99157,null,625,null,2669,null,875,null,96488,null,1012,null,182706,null,1040,null,8788,null,1388,null,173918,null,1802,null,36261,null,773,null,2820,null,835,null,33441,null,939,null,31984,null,1074,null,9020,null,1265,null,22964,null,1529,null,0400000US10,Delaware,10
475698,null,861,null,218630,null,1185,null,83294,null,730,null,1631,null,717,null,81663,null,1127,null,108752,null,994,null,4693,null,1324,null,104059,null,1569,null,16364,null,771,null,1107,null,589,null,15257,null,971,null,10220,null,515,null,2014,null,549,null,8206,null,681,null,257068,null,994,null,98310,null,641,null,634,null,526,null,97676,null,862,null,119578,null,488,null,5463,null,1342,null,114115,null,1306,null,21056,null,558,null,2816,null,735,null,18240,null,935,null,18124,null,1358,null,4361,null,862,null,13763,null,1348,null,0400000US11,District of Columbia,11
14142123,null,4762,null,6783843,null,7356,null,1965624,null,6850,null,44493,null,4408,null,1921131,null,8110,null,3439167,null,8317,null,125049,null,7142,null,3314118,null,10614,null,712723,null,3247,null,43400,null,3488,null,669323,null,4588,null,666329,null,3396,null,115715,null,5603,null,550614,null,5955,null,7358280,null,5948,null,1925324,null,4784,null,34352,null,3605,null,1890972,null,5851,null,3693603,null,5997,null,166500,null,7389,null,3527103,null,8500,null,834843,null,3200,null,67083,null,3917,null,767760,null,4410,null,904510,null,4774,null,244781,null,9668,null,659729,null,9077,null,0400000US12,Florida,12
