C18102_001E,C18102_001EA,C18102_001M,C18102_001MA,C18102_002E,C18102_002EA,C18102_002M,C18102_002MA,C18102_003E,C18102_003EA,C18102_003M,C18102_003MA,C18102_004E,C18102_004EA,C18102_004M,C18102_004MA,C18102_005E,C18102_005EA,C18102_005M,C18102_005MA,C18102_006E,C18102_006EA,C18102_006M,C18102_006MA,C18102_007E,C18102_007EA,C18102_007M,C18102_007MA,C18102_008E,C18102_008EA,C18102_008M,C18102_008MA,C18102_009E,C18102_009EA,C18102_009M,C18102_009MA,C18102_010E,C18102_010EA,C18102_010M,C18102_010MA,C18102_011E,C18102_011EA,C18102_011M,C18102_011MA,C18102_012E,C18102_012EA,C18102_012M,C18102_012MA,C18102_013E,C18102_013EA,C18102_013M,C18102_013MA,C18102_014E,C18102_014EA,C18102_014M,C18102_014MA,C18102_015E,C18102_015EA,C18102_015M,C18102_015MA,C18102_016E,C18102_016EA,C18102_016M,C18102_016MA,C18102_017E,C18102_017EA,C18102_017M,C18102_017MA,C18102_018E,C18102_018EA,C18102_018M,C18102_018MA,C18102_019E,C18102_019EA,C18102_019M,C18102_019MA,C18102_020E,C18102_020EA,C18102_020M,C18102_020MA,C18102_021E,C18102_021EA,C18102_021M,C18102_021MA,GEO_ID,NAME,state
4616028,null,1808,null,2216414,null,5319,null,573816,null,3795,null,4430,null,1231,null,569386,null,3961,null,1378994,null,3722,null,52009,null,3769,null,1326985,null,5555,null,263604,null,2165,null,60018,null,2851,null,203586,null,3343,null,2399614,null,5277,null,550411,null,3893,null,3021,null,856,null,547390,null,3977,null,1488722,null,3325,null,31996,null,2820,null,1456726,null,4224,null,360481,null,2152,null,49351,null,3389,null,311130,null,3435,null,0400000US01,Alabama,01
678081,null,2615,null,344335,null,2643,null,93877,null,1414,null,575,null,308,null,93302,null,1450,null,226171,null,2648,null,10208,null,1770,null,215963,null,2977,null,24287,null,861,null,6688,null,1058,null,17599,null,1114,null,333746,null,1899,null,89384,null,1416,null,685,null,392,null,88699,null,1542,null,217556,null,1601,null,4425,null,980,null,213131,null,1978,null,26806,null,946,null,4787,null,913,null,22019,null,1247,null,0400000US02,Alaska,02
6501531,null,2050,null,3232732,null,3982,null,885157,null,2681,null,6243,null,1854,null,878914,null,3055,null,1960942,null,2813,null,45629,null,4074,null,1915313,null,4813,null,386633,null,1604,null,79832,null,4242,null,306801,null,4604,null,3268799,null,3527,null,844657,null,2773,null,5059,null,1275,null,839598,null,3138,null,1956699,null,2375,null,29777,null,3329,null,1926922,null,4496,null,467443,null,1886,null,59036,null,3758,null,408407,null,4193,null,0400000US04,Arizona,04
2833391,null,1646,null,1376266,null,4518,null,361673,null,3078,null,2869,null,854,null,358804,null,3244,null,844601,null,2887,null,38846,null,2653,null,805755,null,4391,null,169992,null,1484,null,41554,null,2371,null,128438,null,2568,null,1457125,null,4146,null,345011,null,3309,null,2427,null,902,null,342584,null,3405,null,890281,null,2626,null,17763,null,1789,null,872518,null,3060,null,221833,null,2063,null,33040,null,2572,null,188793,null,2926,null,0400000US05,Arkansas,05
36376938,null,5731,null,18072031,null,8343,null,4833502,null,4622,null,30531,null,3181,null,4802971,null,5816,null,11498591,null,7798,null,217309,null,8347,null,11281282,null,11653,null,1739938,null,3731,null,309810,null,8420,null,1430128,null,9217,null,18304907,null,7752,null,4589184,null,4115,null,22998,null,3274,null,4566186,null,4863,null,11431245,null,5797,null,148792,null,6464,null,11282453,null,9012,null,2284478,null,4506,null,295231,null,7832,null,1989247,null,8840,null,0400000US06,California,06
4930142,null,2876,null,2457378,null,4175,null,626239,null,2633,null,4233,null,949,null,622006,null,2708,null,1602871,null,3911,null,41039,null,3287,null,1561832,null,4528,null,228268,null,1588,null,46049,null,2478,null,182219,null,2949,null,2472764,null,3736,null,598972,null,2437,null,3068,null,973,null,595904,null,2500,null,1585418,null,3309,null,22733,null,2418,null,1562685,null,4221,null,288374,null,2165,null,38794,null,2743,null,249580,null,3383,null,0400000US08,Colorado,08
3456856,null,1297,null,1679224,null,2358,null,412724,null,1538,null,2979,null,887,null,409745,null,1814,null,1071986,null,2152,null,20554,null,2663,null,1051432,null,3409,null,194514,null,1526,null,27839,null,2113,null,166675,null,2489,null,1777632,null,2298,null,394075,null,1373,null,1834,null,680,null,392241,null,1560,null,1118080,null,1965,null,13666,null,1872,null,1104414,null,2642,null,265477,null,1588,null,30219,null,2309,null,235258,null,2613,null,0400000US09,Connecticut,09
869483,null,1017,null,418177,null,1741,null,105566,null,1078,null,560,null,379,null,105006,null,1141,null,259529,null,1344,null,8030,null,1542,null,251499,null,2160,null,53082,null,626,null,10200,null,1487,null,42882,null,1688,null,451306,null,1383,null,101198,null,1027,null,702,null,469,null,100496,null,1108,null,281863,null,1108,null,5033,null,1112,null,276830,null,1508,null,68245,null,939,null,7728,null,1202,null,60517,null,1529,null,0400000US10,Delaware,10
589408,null,861,null,275835,null,1117,null,57205,null,826,null,511,null,508,null,56694,null,972,null,192046,null,1242,null,3329,null,1128,null,188717,null,1448,null,26584,null,883,null,2933,null,798,null,23651,null,1022,null,313573,null,1063,null,56505,null,825,null,220,null,274,null,56285,null,853,null,217888,null,586,null,3228,null,1117,null,214660,null,1352,null,39180,null,1205,null,2469,null,678,null,36711,null,1348,null,0400000US11,District of Columbia,11
18192784,null,3804,null,8856789,null,8200,null,2072946,null,4614,null,13175,null,2222,null,2059771,null,5280,null,5404791,null,7884,null,127441,null,5960,null,5277350,null,10028,null,1379052,null,3521,null,249243,null,7537,null,1129809,null,8084,null,9335995,null,7600,null,1977715,null,4515,null,9544,null,2080,null,1968171,null,4787,null,5618927,null,7114,null,75035,null,4545,null,5543892,null,7942,null,1739353,null,6174,null,209386,null,7104,null,1529967,null,8306,null,0400000US12,Florida,12
