B09001_001E,B09001_001EA,B09001_001M,B09001_001MA,B09001_002E,B09001_002EA,B09001_002M,B09001_002MA,B09001_003E,B09001_003EA,B09001_003M,B09001_003MA,B09001_004E,B09001_004EA,B09001_004M,B09001_004MA,B09001_005E,B09001_005EA,B09001_005M,B09001_005MA,B09001_006E,B09001_006EA,B09001_006M,B09001_006MA,B09001_007E,B09001_007EA,B09001_007M,B09001_007MA,B09001_008E,B09001_008EA,B09001_008M,B09001_008MA,B09001_009E,B09001_009EA,B09001_009M,B09001_009MA,B09001_010E,B09001_010EA,B09001_010M,B09001_010MA,GEO_ID,NAME,state
290356,null,364,null,286979,null,1878,null,52365,null,2614,null,36081,null,2596,null,14544,null,1700,null,45671,null,2827,null,45930,null,2786,null,47595,null,2746,null,44793,null,1933,null,3377,null,1865,null,0400000US15,Hawaii,15
418907,null,1484,null,418172,null,1484,null,74857,null,2931,null,48519,null,2861,null,24639,null,2042,null,66787,null,2901,null,66372,null,3037,null,68845,null,3677,null,68153,null,1535,null,735,null,107,null,0400000US16,Idaho,16
3174067,null,2626,null,3166985,null,2834,null,531456,null,7313,null,361081,null,7408,null,163774,null,6947,null,516362,null,10278,null,524492,null,9031,null,536300,null,10869,null,533520,null,2495,null,7082,null,1641,null,0400000US17,Illinois,17
1586157,null,2386,null,1581793,null,2608,null,263347,null,4931,null,180233,null,4919,null,84394,null,4325,null,258172,null,7583,null,262405,null,6637,null,267054,null,7450,null,266188,null,2040,null,4364,null,858,null,0400000US18,Indiana,18
708119,null,1938,null,706388,null,1967,null,119679,null,3508,null,78976,null,3441,null,37487,null,2666,null,114973,null,3473,null,114497,null,3228,null,119642,null,3962,null,121134,null,1416,null,1731,null,688,null,0400000US19,Iowa,19
702208,null,1902,null,700125,null,2045,null,124632,null,2944,null,79863,null,2654,null,35007,null,2384,null,113134,null,4222,null,114861,null,3737,null,119200,null,4260,null,113428,null,1505,null,2083,null,709,null,0400000US20,Kansas,20
1017211,null,2545,null,1013952,null,2793,null,175268,null,4419,null,114888,null,4136,null,52449,null,3717,null,163306,null,4958,null,168603,null,4970,null,169400,null,5916,null,170038,null,2297,null,3259,null,1122,null,0400000US21,Kentucky,21
1122395,null,1864,null,1120053,null,1874,null,191946,null,5010,null,126621,null,4975,null,65471,null,3733,null,181544,null,6937,null,184588,null,6360,null,183335,null,5763,null,186548,null,1901,null,2342,null,531,null,0400000US22,Louisiana,22
271559,null,1097,null,270121,null,1619,null,41308,null,2132,null,30053,null,2126,null,13828,null,1660,null,42174,null,2560,null,45174,null,2719,null,45808,null,2542,null,51776,null,1352,null,1438,null,1085,null,0400000US23,Maine,23
1350422,null,1621,null,1346231,null,2025,null,233620,null,4739,null,145839,null,4695,null,69251,null,3767,null,208015,null,6410,null,230001,null,6445,null,225604,null,7476,null,233901,null,1764,null,4191,null,1140,null,0400000US24,Maryland,24
1432880,null,953,null,1427315,null,1554,null,230462,null,5096,null,153908,null,5286,null,79015,null,4328,null,241387,null,6760,null,234100,null,6066,null,237014,null,6134,null,251429,null,1625,null,5565,null,1191,null,0400000US25,Massachusetts,25
2347572,null,2459,null,2340336,null,2815,null,361313,null,5748,null,253846,null,5511,null,123045,null,4749,null,373095,null,8257,null,396739,null,6657,null,408528,null,8145,null,423770,null,1994,null,7236,null,1051,null,0400000US26,Michigan,26
1257933,null,1591,null,1254076,null,2511,null,212374,null,4611,null,148561,null,3996,null,67719,null,3577,null,205040,null,4888,null,202410,null,4890,null,205699,null,4530,null,212273,null,1454,null,3857,null,2045,null,0400000US27,Minnesota,27
764862,null,1655,null,762770,null,2122,null,138242,null,4892,null,82069,null,4343,null,40280,null,3824,null,125783,null,6267,null,124116,null,5757,null,128241,null,4702,null,124039,null,2706,null,2092,null,1475,null,0400000US28,Mississippi,28
1430549,null,2787,null,1425633,null,3076,null,236358,null,5504,null,167520,null,5248,null,76041,null,4195,null,225575,null,5887,null,243975,null,6510,null,230138,null,5485,null,246026,null,1881,null,4916,null,1253,null,0400000US29,Missouri,29
221556,null,1140,null,220272,null,1283,null,37615,null,1846,null,23309,null,1779,null,11554,null,1791,null,37827,null,2892,null,33163,null,1836,null,38197,null,2305,null,38607,null,1258,null,1284,null,593,null,0400000US30,Montana,30
447302,null,1434,null,444458,null,1594,null,80966,null,3013,null,52807,null,2874,null,27017,null,2430,null,77089,null,3122,null,68553,null,3346,null,66304,null,3346,null,71722,null,1339,null,2844,null,991,null,0400000US31,Nebraska,31
685038,null,1772,null,681687,null,1961,null,119133,null,4107,null,83181,null,4387,null,36410,null,3075,null,113127,null,4902,null,113910,null,5361,null,108287,null,4927,null,107639,null,1808,null,3351,null,2237,null,0400000US32,Nevada,32
289383,null,935,null,288461,null,1098,null,40009,null,2041,null,34552,null,2036,null,13444,null,1660,null,46910,null,2749,null,46918,null,2436,null,52214,null,2863,null,54414,null,771,null,922,null,454,null,0400000US33,New Hampshire,33
2046141,null,719,null,2042690,null,1164,null,325723,null,7064,null,229097,null,6845,null,113706,null,4733,null,335812,null,7918,null,336092,null,8092,null,349698,null,8004,null,352562,null,1384,null,3451,null,926,null,0400000US34,New Jersey,34
514574,null,2914,null,512369,null,2907,null,89756,null,3093,null,59914,null,3215,null,27221,null,2437,null,87026,null,4652,null,84253,null,4064,null,79140,null,4819,null,85059,null,3099,null,2205,null,1306,null,0400000US35,New Mexico,35
4422456,null,4410,null,4396302,null,5300,null,735685,null,8455,null,478581,null,8288,null,237732,null,8824,null,695174,null,10566,null,725791,null,12347,null,745836,null,10135,null,777503,null,2675,null,26154,null,7109,null,0400000US36,New York,36
2273608,null,2640,null,2268183,null,2965,null,389617,null,6470,null,264094,null,6231,null,124186,null,5599,null,382097,null,9189,null,376848,null,8428,null,364942,null,8630,null,366399,null,3603,null,5425,null,1373,null,0400000US37,North Carolina,37
141729,null,877,null,141096,null,873,null,26956,null,1596,null,15593,null,1331,null,7583,null,1051,null,21203,null,1515,null,21541,null,1396,null,23923,null,1589,null,24297,null,718,null,633,null,158,null,0400000US38,North Dakota,38
2714179,null,2916,null,2708607,null,3199,null,438456,null,7191,null,298594,null,6847,null,141541,null,5695,null,437793,null,7957,null,454369,null,8520,null,459828,null,9854,null,478026,null,2560,null,5572,null,1203,null,0400000US39,Ohio,39
921159,null,1841,null,917234,null,2836,null,164653,null,3829,null,106916,null,3570,null,50489,null,3499,null,150486,null,4732,null,151248,null,4791,null,144616,null,4939,null,148826,null,2322,null,3925,null,1970,null,0400000US40,Oklahoma,40
872810,null,1192,null,870325,null,1464,null,146485,null,4235,null,98373,null,4062,null,45155,null,3414,null,140115,null,4114,null,149893,null,4899,null,143901,null,5141,null,146403,null,1698,null,2485,null,860,null,0400000US41,Oregon,41
2772861,null,2560,null,2760494,null,3376,null,444875,null,5934,null,298420,null,5629,null,143722,null,6380,null,441714,null,9833,null,459048,null,8437,null,473294,null,9217,null,499421,null,2472,null,12367,null,2152,null,0400000US42,Pennsylvania,42
226763,null,784,null,226549,null,785,null,33294,null,2148,null,26876,null,2191,null,10854,null,1793,null,35420,null,2599,null,39000,null,2618,null,39461,null,2849,null,41644,null,651,null,214,null,231,null,0400000US44,Rhode Island,44
1080414,null,2314,null,1077252,null,2487,null,187493,null,4657,null,123631,null,4180,null,59444,null,3824,null,174225,null,5782,null,176114,null,5234,null,176129,null,5938,null,180216,null,1990,null,3162,null,968,null,0400000US45,South Carolina,45
198929,null,1162,null,194725,null,1747,null,36133,null,1948,null,23540,null,1686,null,9213,null,1079,null,31933,null,2306,null,30942,null,2113,null,30460,null,1897,null,32504,null,1023,null,4204,null,1212,null,0400000US46,South Dakota,46
1490848,null,2644,null,1485507,null,3479,null,255386,null,5483,null,166944,null,5472,null,81022,null,4799,null,244302,null,6742,null,236634,null,6332,null,252321,null,6484,null,248898,null,3190,null,5341,null,2686,null,0400000US47,Tennessee,47
6888479,null,3885,null,6874820,null,4115,null,1228335,null,12688,null,836859,null,13056,null,388448,null,11423,null,1137876,null,14676,null,1113376,null,13337,null,1112838,null,11503,null,1057088,null,4400,null,13659,null,1687,null,0400000US48,Texas,48
869907,null,1440,null,868495,null,1590,null,165760,null,3829,null,105203,null,3510,null,52232,null,3339,null,147699,null,4908,null,135912,null,3240,null,137349,null,5056,null,124340,null,1463,null,1412,null,493,null,0400000US49,Utah,49
126602,null,767,null,126354,null,811,null,17818,null,1135,null,14615,null,1093,null,5534,null,801,null,21817,null,1564,null,20357,null,1360,null,21428,null,1512,null,24785,null,440,null,248,null,216,null,0400000US50,Vermont,50
1844848,null,2823,null,1840705,null,3218,null,314985,null,6541,null,210125,null,6394,null,105427,null,5912,null,304657,null,6463,null,297039,null,7036,null,302753,null,7478,null,305719,null,3248,null,4143,null,1314,null,0400000US51,Virginia,51
1571187,null,1423,null,1567961,null,1899,null,267299,null,5101,null,182248,null,5175,null,82735,null,4419,null,256415,null,6026,null,256829,null,6218,null,254822,null,6769,null,267613,null,2084,null,3226,null,1369,null,0400000US53,Washington,53
384772,null,2020,null,382638,null,2036,null,64992,null,3007,null,42128,null,3023,null,21594,null,2585,null,58767,null,3148,null,64716,null,2612,null,65091,null,3431,null,65350,null,1192,null,2134,null,210,null,0400000US54,West Virginia,54
1306168,null,1821,null,1302452,null,1896,null,213493,null,3550,null,147003,null,3482,null,69653,null,2927,null,209629,null,5622,null,217128,null,5019,null,216337,null,5077,null,229209,null,2047,null,3716,null,1182,null,0400000US55,Wisconsin,55
129701,null,1563,null,128353,null,1987,null,25282,null,1661,null,13845,null,1431,null,8874,null,1402,null,21296,null,1773,null,20019,null,1901,null,17114,null,1631,null,21923,null,1297,null,1348,null,1222,null,0400000US56,Wyoming,56
963848,null,0,*****,963093,null,585,null,138038,null,4032,null,95488,null,3989,null,46498,null,3092,null,145681,null,5023,null,172685,null,5297,null,186511,null,6338,null,178192,null,960,null,755,null,586,null,0400000US72,Puerto Rico,72
