B25099_001E,B25099_001EA,B25099_001M,B25099_001MA,B25099_002E,B25099_002EA,B25099_002M,B25099_002MA,B25099_003E,B25099_003EA,B25099_003M,B25099_003MA,GEO_ID,NAME,state
51014,null,648,null,62452,null,839,null,34779,null,914,null,0400000US01,Alabama,01
82126,null,1751,null,90008,null,2286,null,59058,null,4847,null,0400000US02,Alaska,02
59367,null,755,null,68680,null,919,null,38560,null,919,null,0400000US04,Arizona,04
48177,null,907,null,58447,null,1076,null,34654,null,1024,null,0400000US05,Arkansas,05
78973,null,389,null,88861,null,408,null,47932,null,553,null,0400000US06,California,06
71154,null,835,null,78920,null,812,null,47273,null,1233,null,0400000US08,Colorado,08
85993,null,1287,null,96744,null,1845,null,55949,null,2100,null,0400000US09,Connecticut,09
67249,null,1819,null,77612,null,2995,null,41822,null,2055,null,0400000US10,Delaware,10
98620,null,3622,null,105451,null,5480,null,61622,null,9440,null,0400000US11,District of Columbia,11
53595,null,424,null,62742,null,498,null,38520,null,402,null,0400000US12,Florida,12
60114,null,581,null,69429,null,738,null,38506,null,657,null,0400000US13,Georgia,13
81711,null,1792,null,91787,null,2061,null,56182,null,3197,null,0400000US15,Hawaii,15
53517,null,1173,null,60563,null,1202,null,38298,null,1963,null,0400000US16,Idaho,16
68578,null,417,null,78050,null,524,null,45669,null,718,null,0400000US17,Illinois,17
56350,null,488,null,64349,null,587,null,36983,null,628,null,0400000US18,Indiana,18
58613,null,604,null,67890,null,875,null,41986,null,976,null,0400000US19,Iowa,19
60427,null,923,null,69963,null,1149,null,41473,null,1036,null,0400000US20,Kansas,20
50545,null,679,null,61856,null,759,null,33412,null,887,null,0400000US21,Kentucky,21
54216,null,936,null,68271,null,1165,null,37411,null,1049,null,0400000US22,Louisiana,22
55130,null,1058,null,63502,null,1083,null,37552,null,1425,null,0400000US23,Maine,23
86881,null,1003,null,96585,null,1275,null,54907,null,1447,null,0400000US24,Maryland,24
83915,null,787,null,95448,null,1074,null,51676,null,1528,null,0400000US25,Massachusetts,25
55244,null,425,null,64760,null,508,null,37836,null,495,null,0400000US26,Michigan,26
67702,null,466,null,76382,null,756,null,45139,null,762,null,0400000US27,Minnesota,27
45925,null,796,null,56947,null,1303,null,31888,null,729,null,0400000US28,Mississippi,28
56517,null,586,null,65815,null,847,null,37930,null,634,null,0400000US29,Missouri,29
52498,null,1388,null,61982,null,1518,null,38151,null,1653,null,0400000US30,Montana,30
59730,null,941,null,68723,null,1028,null,41436,null,974,null,0400000US31,Nebraska,31
66086,null,1158,null,73750,null,1680,null,42725,null,1872,null,0400000US32,Nevada,32
73159,null,1510,null,83314,null,1768,null,47635,null,2189,null,0400000US33,New Hampshire,33
88343,null,728,null,99727,null,763,null,54924,null,1182,null,0400000US34,New Jersey,34
52032,null,925,null,62527,null,1480,null,36553,null,1113,null,0400000US35,New Mexico,35
74777,null,537,null,87747,null,542,null,50531,null,623,null,0400000US36,New York,36
55928,null,522,null,65493,null,764,null,35851,null,744,null,0400000US37,North Carolina,37
62081,null,1424,null,72794,null,1985,null,46534,null,2479,null,0400000US38,North Dakota,38
58068,null,425,null,66745,null,589,null,38888,null,526,null,0400000US39,Ohio,39
52889,null,740,null,63936,null,1016,null,37660,null,829,null,0400000US40,Oklahoma,40
62418,null,668,null,72344,null,946,null,39432,null,1380,null,0400000US41,Oregon,41
61124,null,399,null,72657,null,593,null,41247,null,478,null,0400000US42,Pennsylvania,42
73579,null,2002,null,81587,null,1750,null,46746,null,2998,null,0400000US44,Rhode Island,44
52001,null,598,null,62632,null,1019,null,34160,null,897,null,0400000US45,South Carolina,45
56323,null,1318,null,65355,null,1642,null,42392,null,1782,null,0400000US46,South Dakota,46
52201,null,515,null,60726,null,712,null,37007,null,728,null,0400000US47,Tennessee,47
62353,null,372,null,74611,null,510,null,42404,null,481,null,0400000US48,Texas,48
66272,null,878,null,71594,null,937,null,47576,null,1517,null,0400000US49,Utah,49
62088,null,1419,null,71018,null,1713,null,41664,null,2095,null,0400000US50,Vermont,50
73565,null,740,null,84912,null,936,null,44601,null,897,null,0400000US51,Virginia,51
72034,null,609,null,81388,null,832,null,47489,null,836,null,0400000US53,Washington,53
44940,null,1102,null,58774,null,1477,null,31954,null,962,null,0400000US54,West Virginia,54
62494,null,471,null,71063,null,543,null,43308,null,633,null,0400000US55,Wisconsin,55
63602,null,2052,null,73133,null,2340,null,46555,null,2884,null,0400000US56,Wyoming,56
22392,null,352,null,35852,null,761,null,16222,null,339,null,0400000US72,Puerto Rico,72
