B19013B_001E,B19013B_001EA,B19013B_001M,B19013B_001MA,GEO_ID,NAME,state
26722,null,907,null,0400000US01,Alabama,01
52294,null,9415,null,0400000US02,Alaska,02
40619,null,3056,null,0400000US04,Arizona,04
23805,null,1049,null,0400000US05,Arkansas,05
43501,null,1211,null,0400000US06,California,06
33354,null,2497,null,0400000US08,Colorado,08
41800,null,2955,null,0400000US09,Connecticut,09
42126,null,3439,null,0400000US10,Delaware,10
36948,null,1734,null,0400000US11,District of Columbia,11
32560,null,642,null,0400000US12,Florida,12
34496,null,772,null,0400000US13,Georgia,13
46204,null,11130,null,0400000US15,Hawaii,15
28526,null,8640,null,0400000US16,Idaho,16
32655,null,1097,null,0400000US17,Illinois,17
27815,null,1531,null,0400000US18,Indiana,18
25311,null,2290,null,0400000US19,Iowa,19
29127,null,3078,null,0400000US20,Kansas,20
27506,null,1433,null,0400000US21,Kentucky,21
26728,null,884,null,0400000US22,Louisiana,22
24829,null,6508,null,0400000US23,Maine,23
54096,null,985,null,0400000US24,Maryland,24
42182,null,2547,null,0400000US25,Massachusetts,25
28487,null,749,null,0400000US26,Michigan,26
26930,null,2189,null,0400000US27,Minnesota,27
23895,null,722,null,0400000US28,Mississippi,28
29143,null,982,null,0400000US29,Missouri,29
47804,null,29537,null,0400000US30,Montana,30
24174,null,2685,null,0400000US31,Nebraska,31
41444,null,2859,null,0400000US32,Nevada,32
40664,null,5444,null,0400000US33,New Hampshire,33
45252,null,1638,null,0400000US34,New Jersey,34
38366,null,8378,null,0400000US35,New Mexico,35
39704,null,750,null,0400000US36,New York,36
30845,null,584,null,0400000US37,North Carolina,37
20275,null,5652,null,0400000US38,North Dakota,38
26039,null,776,null,0400000US39,Ohio,39
27057,null,1665,null,0400000US40,Oklahoma,40
32266,null,6006,null,0400000US41,Oregon,41
30693,null,850,null,0400000US42,Pennsylvania,42
34844,null,6771,null,0400000US44,Rhode Island,44
28112,null,818,null,0400000US45,South Carolina,45
32224,null,11311,null,0400000US46,South Dakota,46
29201,null,959,null,0400000US47,Tennessee,47
35438,null,868,null,0400000US48,Texas,48
25299,null,6279,null,0400000US49,Utah,49
43389,null,22008,null,0400000US50,Vermont,50
40901,null,973,null,0400000US51,Virginia,51
38287,null,2283,null,0400000US53,Washington,53
25262,null,3058,null,0400000US54,West Virginia,54
25807,null,1567,null,0400000US55,Wisconsin,55
31019,null,18209,null,0400000US56,Wyoming,56
17713,null,1064,null,0400000US72,Puerto Rico,72
