B12502_001E,B12502_001EA,B12502_001M,B12502_001MA,B12502_002E,B12502_002EA,B12502_002M,B12502_002MA,B12502_003E,B12502_003EA,B12502_003M,B12502_003MA,B12502_004E,B12502_004EA,B12502_004M,B12502_004MA,B12502_005E,B12502_005EA,B12502_005M,B12502_005MA,B12502_006E,B12502_006EA,B12502_006M,B12502_006MA,B12502_007E,B12502_007EA,B12502_007M,B12502_007MA,B12502_008E,B12502_008EA,B12502_008M,B12502_008MA,B12502_009E,B12502_009EA,B12502_009M,B12502_009MA,B12502_010E,B12502_010EA,B12502_010M,B12502_010MA,B12502_011E,B12502_011EA,B12502_011M,B12502_011MA,GEO_ID,NAME,state
3772855,null,3273,null,1804158,null,4012,null,567485,null,9230,null,1236673,null,9321,null,9045,null,1706,null,1227628,null,9529,null,1968697,null,3728,null,497452,null,8660,null,1471245,null,8825,null,18587,null,2403,null,1452658,null,9118,null,0400000US01,Alabama,01
546524,null,1350,null,282361,null,1415,null,109419,null,4073,null,172942,null,3819,null,924,null,468,null,172018,null,3826,null,264163,null,1242,null,76760,null,3188,null,187403,null,3077,null,1851,null,750,null,185552,null,3218,null,0400000US02,Alaska,02
5135919,null,1656,null,2559713,null,2119,null,921109,null,14167,null,1638604,null,14001,null,7843,null,1338,null,1630761,null,14139,null,2576206,null,1790,null,721281,null,11598,null,1854925,null,11668,null,20721,null,3059,null,1834204,null,11904,null,0400000US04,Arizona,04
2297928,null,2637,null,1111422,null,2883,null,317670,null,6561,null,793752,null,6169,null,5460,null,1390,null,788292,null,6281,null,1186506,null,2752,null,270048,null,7320,null,916458,null,6873,null,11729,null,1570,null,904729,null,6925,null,0400000US05,Arkansas,05
29134110,null,3342,null,14498917,null,3921,null,5679880,null,27880,null,8819037,null,28338,null,41451,null,3115,null,8777586,null,28803,null,14635193,null,4093,null,4651093,null,25812,null,9984100,null,26075,null,99813,null,4767,null,9884287,null,26548,null,0400000US06,California,06
3991744,null,2059,null,2000508,null,2943,null,687319,null,10283,null,1313189,null,10608,null,5274,null,1131,null,1307915,null,10848,null,1991236,null,3117,null,535079,null,8389,null,1456157,null,8015,null,12798,null,1686,null,1443359,null,7935,null,0400000US08,Colorado,08
2857602,null,1159,null,1377893,null,1603,null,485094,null,6517,null,892799,null,6533,null,3646,null,947,null,889153,null,6483,null,1479709,null,1538,null,437081,null,7481,null,1042628,null,7341,null,9341,null,1444,null,1033287,null,7601,null,0400000US09,Connecticut,09
713071,null,782,null,340864,null,1185,null,117566,null,3697,null,223298,null,3712,null,1847,null,544,null,221451,null,3858,null,372207,null,1079,null,108421,null,3739,null,263786,null,3690,null,2970,null,676,null,260816,null,3757,null,0400000US10,Delaware,10
504809,null,352,null,233036,null,576,null,133082,null,3536,null,99954,null,3478,null,315,null,248,null,99639,null,3478,null,271773,null,687,null,148273,null,4181,null,123500,null,4081,null,1896,null,634,null,121604,null,4136,null,0400000US11,District of Columbia,11
15173805,null,3705,null,7388421,null,4898,null,2489882,null,19615,null,4898539,null,19671,null,30411,null,3148,null,4868128,null,19644,null,7785384,null,4193,null,2010975,null,18970,null,5774409,null,18711,null,67485,null,4226,null,5706924,null,19316,null,0400000US12,Florida,12
