B27010_001E,B27010_001EA,B27010_001M,B27010_001MA,B27010_002E,B27010_002EA,B27010_002M,B27010_002MA,B27010_003E,B27010_003EA,B27010_003M,B27010_003MA,B27010_004E,B27010_004EA,B27010_004M,B27010_004MA,B27010_005E,B27010_005EA,B27010_005M,B27010_005MA,B27010_006E,B27010_006EA,B27010_006M,B27010_006MA,B27010_007E,B27010_007EA,B27010_007M,B27010_007MA,B27010_008E,B27010_008EA,B27010_008M,B27010_008MA,B27010_009E,B27010_009EA,B27010_009M,B27010_009MA,B27010_010E,B27010_010EA,B27010_010M,B27010_010MA,B27010_011E,B27010_011EA,B27010_011M,B27010_011MA,B27010_012E,B27010_012EA,B27010_012M,B27010_012MA,B27010_013E,B27010_013EA,B27010_013M,B27010_013MA,B27010_014E,B27010_014EA,B27010_014M,B27010_014MA,B27010_015E,B27010_015EA,B27010_015M,B27010_015MA,B27010_016E,B27010_016EA,B27010_016M,B27010_016MA,B27010_017E,B27010_017EA,B27010_017M,B27010_017MA,B27010_018E,B27010_018EA,B27010_018M,B27010_018MA,B27010_019E,B27010_019EA,B27010_019M,B27010_019MA,B27010_020E,B27010_020EA,B27010_020M,B27010_020MA,B27010_021E,B27010_021EA,B27010_021M,B27010_021MA,B27010_022E,B27010_022EA,B27010_022M,B27010_022MA,B27010_023E,B27010_023EA,B27010_023M,B27010_023MA,B27010_024E,B27010_024EA,B27010_024M,B27010_024MA,B27010_025E,B27010_025EA,B27010_025M,B27010_025MA,B27010_026E,B27010_026EA,B27010_026M,B27010_026MA,B27010_027E,B27010_027EA,B27010_027M,B27010_027MA,B27010_028E,B27010_028EA,B27010_028M,B27010_028MA,B27010_029E,B27010_029EA,B27010_029M,B27010_029MA,B27010_030E,B27010_030EA,B27010_030M,B27010_030MA,B27010_031E,B27010_031EA,B27010_031M,B27010_031MA,B27010_032E,B27010_032EA,B27010_032M,B27010_032MA,B27010_033E,B27010_033EA,B27010_033M,B27010_033MA,B27010_034E,B27010_034EA,B27010_034M,B27010_034MA,B27010_035E,B27010_035EA,B27010_035M,B27010_035MA,B27010_036E,B27010_036EA,B27010_036M,B27010_036MA,B27010_037E,B27010_037EA,B27010_037M,B27010_037MA,B27010_038E,B27010_038EA,B27010_038M,B27010_038MA,B27010_039E,B27010_039EA,B27010_039M,B27010_039MA,B27010_040E,B27010_040EA,B27010_040M,B27010_040MA,B27010_041E,B27010_041EA,B27010_041M,B27010_041MA,B27010_042E,B27010_042EA,B27010_042M,B27010_042MA,B27010_043E,B27010_043EA,B27010_043M,B27010_043MA,B27010_044E,B27010_044EA,B27010_044M,B27010_044MA,B27010_045E,B27010_045EA,B27010_045M,B27010_045MA,B27010_046E,B27010_046EA,B27010_046M,B27010_046MA,B27010_047E,B27010_047EA,B27010_047M,B27010_047MA,B27010_048E,B27010_048EA,B27010_048M,B27010_048MA,B27010_049E,B27010_049EA,B27010_049M,B27010_049MA,B27010_050E,B27010_050EA,B27010_050M,B27010_050MA,B27010_051E,B27010_051EA,B27010_051M,B27010_051MA,B27010_052E,B27010_052EA,B27010_052M,B27010_052MA,B27010_053E,B27010_053EA,B27010_053M,B27010_053MA,B27010_054E,B27010_054EA,B27010_054M,B27010_054MA,B27010_055E,B27010_055EA,B27010_055M,B27010_055MA,B27010_056E,B27010_056EA,B27010_056M,B27010_056MA,B27010_057E,B27010_057EA,B27010_057M,B27010_057MA,B27010_058E,B27010_058EA,B27010_058M,B27010_058MA,B27010_059E,B27010_059EA,B27010_059M,B27010_059MA,B27010_060E,B27010_060EA,B27010_060M,B27010_060MA,B27010_061E,B27010_061EA,B27010_061M,B27010_061MA,B27010_062E,B27010_062EA,B27010_062M,B27010_062MA,B27010_063E,B27010_063EA,B27010_063M,B27010_063MA,B27010_064E,B27010_064EA,B27010_064M,B27010_064MA,B27010_065E,B27010_065EA,B27010_065M,B27010_065MA,B27010_066E,B27010_066EA,B27010_066M,B27010_066MA,GEO_ID,NAME,state
4616028,null,1808,null,1124227,null,2259,null,993367,null,7734,null,517756,null,11040,null,58990,null,4634,null,3275,null,1350,null,389835,null,11493,null,23511,null,3089,null,0,null,273,null,64130,null,4832,null,17625,null,2338,null,313,null,245,null,2299,null,872,null,9095,null,1545,null,54,null,89,null,34744,null,3633,null,66730,null,5970,null,1053679,null,5993,null,696557,null,11413,null,517672,null,10874,null,72339,null,5838,null,2582,null,885,null,88525,null,5135,null,14006,null,2096,null,1433,null,641,null,60505,null,4612,null,25079,null,2969,null,1151,null,517,null,5785,null,1370,null,5234,null,1149,null,719,null,464,null,22537,null,2633,null,296617,null,11165,null,1814037,null,6362,null,1300815,null,11768,null,1030319,null,14863,null,108265,null,6243,null,44836,null,3495,null,79462,null,4133,null,24006,null,2686,null,13927,null,2234,null,242829,null,8153,null,61028,null,4268,null,19435,null,2028,null,12208,null,1679,null,43314,null,3480,null,20623,null,2120,null,6136,null,1230,null,80085,null,4850,null,270393,null,8839,null,624085,null,2739,null,141084,null,5437,null,5722,null,1160,null,1031,null,597,null,133856,null,5566,null,116,null,138,null,359,null,307,null,480104,null,5623,null,602,null,282,null,115126,null,4764,null,121582,null,5230,null,54313,null,4148,null,52,null,66,null,11435,null,1426,null,176994,null,5773,null,2897,null,1080,null,0400000US01,Alabama,01
678081,null,2615,null,183261,null,972,null,140805,null,4071,null,70478,null,4577,null,6344,null,2042,null,252,null,318,null,44771,null,4144,null,18960,null,2720,null,0,null,244,null,17463,null,2589,null,3326,null,1412,null,75,null,122,null,202,null,199,null,5285,null,1813,null,0,null,244,null,8575,null,1654,null,24993,null,3041,null,172796,null,3363,null,101173,null,4163,null,72927,null,4278,null,6328,null,1664,null,182,null,163,null,12380,null,1866,null,8746,null,1330,null,610,null,385,null,10762,null,2012,null,3364,null,1197,null,141,null,235,null,792,null,568,null,2400,null,908,null,10,null,18,null,4055,null,1288,null,60861,null,4249,null,270931,null,3054,null,182196,null,4948,null,149132,null,4286,null,10685,null,1959,null,1464,null,475,null,10963,null,1583,null,7396,null,1486,null,2556,null,1422,null,31936,null,2920,null,7321,null,1441,null,1062,null,500,null,165,null,195,null,3917,null,895,null,6548,null,1426,null,620,null,330,null,12303,null,1896,null,56799,null,3969,null,51093,null,1407,null,10705,null,1559,null,985,null,460,null,91,null,149,null,9547,null,1429,null,82,null,137,null,0,null,244,null,40038,null,1880,null,82,null,136,null,13817,null,1841,null,4926,null,1190,null,7443,null,1187,null,181,null,260,null,1778,null,618,null,11811,null,1773,null,350,null,183,null,0400000US02,Alaska,02
6501531,null,2050,null,1729814,null,1120,null,1433039,null,10396,null,737466,null,16357,null,103926,null,8427,null,1791,null,819,null,565688,null,15776,null,23139,null,3612,null,1029,null,962,null,88922,null,6796,null,23912,null,3464,null,79,null,128,null,1514,null,653,null,7904,null,2194,null,627,null,496,null,54886,null,5889,null,207853,null,9629,null,1526954,null,3800,null,1001732,null,13972,null,671578,null,13227,null,90139,null,6183,null,3526,null,1227,null,220179,null,9712,null,12078,null,2025,null,4232,null,1669,null,58112,null,4881,null,22154,null,3329,null,710,null,567,null,4381,null,1256,null,3683,null,1028,null,415,null,364,null,26769,null,3320,null,467110,null,13028,null,2390687,null,3952,null,1742643,null,12156,null,1277797,null,13647,null,170403,null,7871,null,33558,null,3914,null,209442,null,9838,null,29418,null,2737,null,22025,null,2935,null,207339,null,8151,null,47333,null,4492,null,11899,null,1868,null,5468,null,1018,null,33975,null,3836,null,15041,null,2367,null,9762,null,1669,null,83861,null,4840,null,440705,null,11493,null,854076,null,2282,null,228010,null,8243,null,11193,null,1873,null,5075,null,1611,null,210630,null,8020,null,560,null,419,null,552,null,393,null,615229,null,8439,null,983,null,666,null,154787,null,6213,null,170754,null,5846,null,55843,null,4513,null,0,null,305,null,20765,null,2311,null,212097,null,7181,null,10837,null,2078,null,0400000US04,Arizona,04
2833391,null,1646,null,706684,null,1774,null,621428,null,5956,null,267946,null,9153,null,31556,null,3874,null,2555,null,983,null,307142,null,9685,null,11997,null,2835,null,232,null,229,null,41195,null,3941,null,9961,null,1980,null,89,null,106,null,918,null,457,null,3849,null,1512,null,14,null,25,null,26364,null,3211,null,44061,null,4638,null,642221,null,4114,null,386273,null,8911,null,275579,null,8894,null,42735,null,4586,null,2458,null,860,null,56085,null,5122,null,6289,null,1526,null,3127,null,1241,null,33367,null,2919,null,9556,null,1625,null,372,null,292,null,8356,null,2054,null,2163,null,820,null,102,null,102,null,12818,null,1979,null,222581,null,9341,null,1092661,null,4732,null,740292,null,10669,null,560747,null,10931,null,67502,null,4512,null,33494,null,3200,null,52168,null,4881,null,11340,null,1694,null,15041,null,2199,null,138548,null,5910,null,33658,null,3216,null,10828,null,1519,null,5821,null,1169,null,29198,null,2965,null,5999,null,1326,null,6652,null,1322,null,46392,null,3266,null,213821,null,8121,null,391825,null,2339,null,91385,null,4125,null,2626,null,707,null,739,null,480,null,87723,null,4030,null,123,null,174,null,174,null,142,null,298330,null,4525,null,102,null,127,null,50991,null,3210,null,96573,null,4333,null,33722,null,2721,null,66,null,108,null,14195,null,1543,null,102681,null,4577,null,2110,null,753,null,0400000US05,Arkansas,05
36376938,null,5731,null,9422686,null,2420,null,8034388,null,26498,null,4215736,null,39339,null,649188,null,17873,null,38533,null,5452,null,3025741,null,33171,null,102756,null,6953,null,2434,null,1401,null,497300,null,16275,null,162951,null,9596,null,2197,null,889,null,28180,null,4282,null,30413,null,3881,null,618,null,360,null,272941,null,11327,null,890998,null,22960,null,8851433,null,7264,null,5677782,null,30165,null,3957743,null,33743,null,733906,null,15742,null,27924,null,3511,null,882951,null,13961,null,59663,null,5335,null,15595,null,2363,null,370586,null,14450,null,191896,null,10618,null,4041,null,957,null,29781,null,3759,null,22415,null,3282,null,1666,null,541,null,120787,null,6106,null,2803065,null,29675,null,14078403,null,7272,null,10241469,null,32788,null,7804622,null,35900,null,1187554,null,18170,null,142425,null,6863,null,966597,null,20076,null,76645,null,4756,null,63626,null,4909,null,1044249,null,16561,null,355917,null,11050,null,49752,null,3075,null,24690,null,2648,null,211581,null,7967,null,45275,null,3596,null,23989,null,2582,null,333045,null,10205,null,2792685,null,29770,null,4024416,null,5114,null,1078098,null,16379,null,107584,null,4756,null,21954,null,2503,null,945354,null,16128,null,1415,null,657,null,1791,null,727,null,2873718,null,17804,null,5999,null,1305,null,794970,null,13932,null,678665,null,12315,null,581666,null,12179,null,726,null,359,null,53010,null,3097,null,758682,null,11580,null,72600,null,5615,null,0400000US06,California,06
4930142,null,2876,null,1225211,null,1516,null,1041944,null,10020,null,629072,null,11940,null,97223,null,6333,null,5967,null,2547,null,273827,null,10009,null,35514,null,4577,null,341,null,396,null,58901,null,5038,null,18434,null,3190,null,438,null,424,null,3149,null,1306,null,8120,null,1904,null,74,null,114,null,28686,null,3202,null,124366,null,9193,null,1187799,null,4499,null,802851,null,11287,null,593227,null,11983,null,109082,null,5765,null,3034,null,967,null,75660,null,5792,null,19047,null,2430,null,2801,null,1014,null,47188,null,3763,null,21048,null,2994,null,490,null,343,null,3337,null,852,null,3889,null,1016,null,678,null,542,null,17746,null,2931,null,337760,null,11138,null,2000490,null,4825,null,1538353,null,12414,null,1209240,null,14096,null,194877,null,7299,null,19881,null,1985,null,66566,null,5208,null,34022,null,2945,null,13767,null,1850,null,151847,null,6487,null,47974,null,3854,null,6333,null,1071,null,4726,null,1020,null,19359,null,2506,null,14550,null,2213,null,3429,null,747,null,55476,null,3940,null,310290,null,10539,null,516642,null,2502,null,120322,null,5658,null,9822,null,1649,null,1072,null,406,null,108998,null,5446,null,277,null,268,null,153,null,164,null,390942,null,5679,null,758,null,364,null,103384,null,4635,null,110652,null,4872,null,27882,null,2315,null,96,null,154,null,7688,null,1366,null,140482,null,4000,null,5378,null,1436,null,0400000US08,Colorado,08
3456856,null,1297,null,806799,null,712,null,731285,null,6202,null,503446,null,8905,null,38799,null,3845,null,322,null,251,null,184075,null,8896,null,4643,null,1341,null,0,null,277,null,45081,null,4383,null,20923,null,3236,null,121,null,145,null,1480,null,828,null,1686,null,756,null,51,null,88,null,20820,null,2874,null,30433,null,4276,null,735012,null,2632,null,560937,null,7236,null,418916,null,8554,null,54099,null,3577,null,2052,null,865,null,82127,null,5518,null,2577,null,729,null,1166,null,592,null,35721,null,3091,null,18470,null,2248,null,579,null,361,null,2353,null,849,null,1455,null,563,null,118,null,137,null,12746,null,1869,null,138354,null,7230,null,1455054,null,2966,null,1214424,null,8754,null,1013957,null,10238,null,91708,null,4737,null,17246,null,2212,null,83160,null,5039,null,3682,null,1013,null,4671,null,1219,null,107453,null,5620,null,45753,null,4143,null,8056,null,1201,null,4200,null,1013,null,15522,null,1893,null,5091,null,1186,null,1627,null,530,null,27204,null,2829,null,133177,null,7246,null,459991,null,1990,null,102753,null,5392,null,11379,null,1783,null,1186,null,588,null,90132,null,5138,null,0,null,277,null,56,null,94,null,353992,null,5481,null,500,null,351,null,117200,null,4882,null,97844,null,3945,null,25979,null,2743,null,48,null,79,null,6174,null,1203,null,106247,null,4305,null,3246,null,1067,null,0400000US09,Connecticut,09
869483,null,1017,null,206764,null,293,null,181606,null,4228,null,114571,null,5211,null,6371,null,1585,null,185,null,226,null,57207,null,4811,null,3272,null,948,null,0,null,263,null,13848,null,3201,null,3570,null,1357,null,60,null,108,null,267,null,287,null,2244,null,984,null,0,null,263,null,7707,null,2342,null,11310,null,2626,null,193219,null,1259,null,144567,null,3646,null,105857,null,4563,null,7338,null,1644,null,831,null,572,null,28823,null,3402,null,1605,null,553,null,113,null,147,null,11408,null,2305,null,4453,null,1442,null,154,null,192,null,1294,null,812,null,1285,null,643,null,0,null,263,null,4222,null,1100,null,37244,null,3404,null,348173,null,1656,null,271384,null,4636,null,224609,null,5433,null,15941,null,2196,null,5606,null,1139,null,20505,null,2674,null,3349,null,846,null,1374,null,574,null,36977,null,3034,null,10378,null,1758,null,2943,null,726,null,452,null,291,null,6206,null,1385,null,4360,null,1095,null,477,null,307,null,12161,null,2078,null,39812,null,3398,null,121327,null,1136,null,22462,null,2273,null,1590,null,589,null,190,null,191,null,20640,null,2082,null,0,null,263,null,42,null,69,null,98132,null,2373,null,137,null,102,null,37705,null,2734,null,19710,null,1858,null,5829,null,1442,null,0,null,263,null,1434,null,466,null,33317,null,2030,null,733,null,498,null,0400000US10,Delaware,10
589408,null,861,null,113710,null,3,null,100998,null,2458,null,42598,null,4202,null,5872,null,2282,null,183,null,303,null,51417,null,4078,null,928,null,653,null,0,null,296,null,9514,null,2008,null,2561,null,971,null,0,null,296,null,526,null,403,null,352,null,269,null,0,null,296,null,6075,null,1638,null,3198,null,1415,null,181604,null,999,null,137151,null,4420,null,88713,null,4811,null,18196,null,2331,null,240,null,294,null,28943,null,2685,null,934,null,391,null,125,null,145,null,25830,null,3917,null,20328,null,3797,null,131,null,156,null,343,null,343,null,436,null,309,null,70,null,114,null,4522,null,1380,null,18623,null,2354,null,228330,null,1114,null,177845,null,3849,null,122055,null,4040,null,14787,null,2059,null,2223,null,834,null,37309,null,2951,null,531,null,382,null,940,null,565,null,31404,null,3040,null,13678,null,2820,null,1257,null,555,null,462,null,304,null,3760,null,930,null,931,null,472,null,816,null,459,null,10500,null,1980,null,19081,null,2505,null,65764,null,1189,null,14784,null,1623,null,3984,null,1010,null,268,null,191,null,10492,null,1563,null,0,null,296,null,40,null,64,null,50490,null,1825,null,514,null,344,null,16803,null,1785,null,6715,null,1188,null,9038,null,1760,null,0,null,296,null,1344,null,623,null,16076,null,1641,null,490,null,420,null,0400000US11,District of Columbia,11
18192784,null,3804,null,4050661,null,2816,null,3272507,null,20652,null,1676843,null,21577,null,284826,null,12219,null,16228,null,3890,null,1218562,null,24623,null,75528,null,6194,null,520,null,413,null,177617,null,10099,null,51514,null,5137,null,708,null,486,null,8862,null,2091,null,23610,null,3089,null,274,null,289,null,92649,null,7672,null,600537,null,18275,null,3890948,null,8540,null,2292450,null,21112,null,1656009,null,21580,null,266183,null,10248,null,10614,null,1987,null,307299,null,11225,null,41054,null,4098,null,11291,null,2245,null,141593,null,8301,null,59522,null,5945,null,2068,null,1013,null,16288,null,2914,null,10205,null,2017,null,1009,null,581,null,52501,null,3853,null,1456905,null,20506,null,7132770,null,10236,null,4817030,null,25243,null,3684151,null,26263,null,547817,null,14897,null,118084,null,5487,null,312504,null,12027,null,94665,null,5880,null,59809,null,5245,null,617796,null,16295,null,167223,null,6728,null,35937,null,3060,null,18909,null,2509,null,98390,null,6691,null,52914,null,4282,null,19752,null,2377,null,224671,null,8510,null,1697944,null,25678,null,3118405,null,8168,null,864196,null,14168,null,40399,null,3758,null,14830,null,2693,null,806830,null,14305,null,953,null,548,null,1184,null,561,null,2214266,null,14842,null,3122,null,960,null,500023,null,11148,null,606962,null,11863,null,263890,null,8415,null,155,null,155,null,61329,null,3876,null,778785,null,12770,null,39943,null,4172,null,0400000US12,Florida,12
