B08007_001E,B08007_001EA,B08007_001M,B08007_001MA,B08007_002E,B08007_002EA,B08007_002M,B08007_002MA,B08007_003E,B08007_003EA,B08007_003M,B08007_003MA,B08007_004E,B08007_004EA,B08007_004M,B08007_004MA,B08007_005E,B08007_005EA,B08007_005M,B08007_005MA,B08007_006E,B08007_006EA,B08007_006M,B08007_006MA,B08007_007E,B08007_007EA,B08007_007M,B08007_007MA,B08007_008E,B08007_008EA,B08007_008M,B08007_008MA,B08007_009E,B08007_009EA,B08007_009M,B08007_009MA,B08007_010E,B08007_010EA,B08007_010M,B08007_010MA,B08007_011E,B08007_011EA,B08007_011M,B08007_011MA,B08007_012E,B08007_012EA,B08007_012M,B08007_012MA,B08007_013E,B08007_013EA,B08007_013M,B08007_013MA,B08007_014E,B08007_014EA,B08007_014M,B08007_014MA,B08007_015E,B08007_015EA,B08007_015M,B08007_015MA,GEO_ID,NAME,state
1525678,null,9361,null,1454553,null,9786,null,1162817,null,10151,null,291736,null,6021,null,71125,null,3587,null,791838,null,6714,null,750820,null,6954,null,587325,null,7284,null,163495,null,5161,null,41018,null,2737,null,733840,null,6424,null,703733,null,6728,null,575492,null,7181,null,128241,null,3601,null,30107,null,1979,null,0400000US19,Iowa,19
1368759,null,10173,null,1266553,null,10143,null,1050228,null,11724,null,216325,null,6505,null,102206,null,4359,null,728506,null,6628,null,667819,null,7180,null,543007,null,7460,null,124812,null,4600,null,60687,null,3668,null,640253,null,7691,null,598734,null,7250,null,507221,null,7952,null,91513,null,3823,null,41519,null,2755,null,0400000US20,Kansas,20
1825471,null,14453,null,1703455,null,14741,null,1259384,null,15560,null,444071,null,9715,null,122016,null,5349,null,963559,null,10030,null,887504,null,10081,null,628369,null,10432,null,259135,null,6550,null,76055,null,3908,null,861912,null,9394,null,815951,null,9767,null,631015,null,9620,null,184936,null,6081,null,45961,null,3157,null,0400000US21,Kentucky,21
1961548,null,15912,null,1923766,null,15984,null,1375462,null,16279,null,548304,null,12351,null,37782,null,2794,null,1031505,null,11173,null,1001418,null,10771,null,677352,null,11517,null,324066,null,8761,null,30087,null,2863,null,930043,null,11104,null,922348,null,10945,null,698110,null,10922,null,224238,null,8484,null,7695,null,1202,null,0400000US22,Louisiana,22
636449,null,7649,null,611200,null,7427,null,493630,null,7454,null,117570,null,4656,null,25249,null,2331,null,324116,null,4881,null,308107,null,4845,null,241537,null,4725,null,66570,null,3423,null,16009,null,1904,null,312333,null,5185,null,303093,null,5194,null,252093,null,5808,null,51000,null,3081,null,9240,null,1252,null,0400000US23,Maine,23
2840465,null,14868,null,2358457,null,14612,null,1516015,null,18046,null,842442,null,15069,null,482008,null,11096,null,1439710,null,10089,null,1177115,null,10794,null,710269,null,11425,null,466846,null,10061,null,262595,null,7354,null,1400755,null,11732,null,1181342,null,10840,null,805746,null,12284,null,375596,null,10317,null,219413,null,7424,null,0400000US24,Maryland,24
3231739,null,16169,null,3107733,null,17146,null,2129233,null,16575,null,978500,null,15196,null,124006,null,5475,null,1646028,null,12643,null,1568411,null,13628,null,1031232,null,14257,null,537179,null,11353,null,77617,null,4249,null,1585711,null,10858,null,1539322,null,11515,null,1098001,null,11351,null,441321,null,9148,null,46389,null,3358,null,0400000US25,Massachusetts,25
4136395,null,22473,null,4062937,null,23008,null,2913122,null,23449,null,1149815,null,16045,null,73458,null,3365,null,2106691,null,14470,null,2059810,null,15190,null,1425635,null,16417,null,634175,null,9697,null,46881,null,2894,null,2029704,null,14822,null,2003127,null,14674,null,1487487,null,14029,null,515640,null,10768,null,26577,null,1947,null,0400000US26,Michigan,26
2657698,null,12830,null,2592378,null,12972,null,1704525,null,13494,null,887853,null,12353,null,65320,null,3069,null,1374063,null,8669,null,1334671,null,9100,null,843668,null,9309,null,491003,null,8073,null,39392,null,2394,null,1283635,null,8026,null,1257707,null,7886,null,860857,null,8279,null,396850,null,7469,null,25928,null,1773,null,0400000US27,Minnesota,27
1186525,null,12611,null,1093901,null,12571,null,778331,null,12892,null,315570,null,8755,null,92624,null,4816,null,610063,null,7900,null,548770,null,7535,null,378083,null,7730,null,170687,null,6252,null,61293,null,3650,null,576462,null,9402,null,545131,null,10008,null,400248,null,9566,null,144883,null,6054,null,31331,null,2879,null,0400000US28,Mississippi,28
2751847,null,15991,null,2590335,null,16961,null,1791306,null,17832,null,799029,null,12544,null,161512,null,7122,null,1420032,null,10642,null,1318399,null,10529,null,878403,null,12219,null,439996,null,9879,null,101633,null,5226,null,1331815,null,10950,null,1271936,null,11689,null,912903,null,12020,null,359033,null,7978,null,59879,null,3889,null,0400000US29,Missouri,29
457865,null,6323,null,452302,null,6146,null,422074,null,6660,null,30228,null,2328,null,5563,null,1180,null,236593,null,4552,null,232181,null,4330,null,215185,null,4667,null,16996,null,1695,null,4412,null,1121,null,221272,null,4473,null,220121,null,4453,null,206889,null,4836,null,13232,null,1715,null,1151,null,433,null,0400000US30,Montana,30
920601,null,7536,null,895209,null,7643,null,729970,null,7730,null,165239,null,5414,null,25392,null,2434,null,485438,null,5370,null,468538,null,5605,null,375889,null,5640,null,92649,null,3827,null,16900,null,1981,null,435163,null,5182,null,426671,null,5288,null,354081,null,5097,null,72590,null,2969,null,8492,null,1310,null,0400000US31,Nebraska,31
1202588,null,13404,null,1182370,null,13807,null,1145870,null,13996,null,36500,null,2736,null,20218,null,2228,null,667247,null,8587,null,653206,null,8745,null,629588,null,8825,null,23618,null,2431,null,14041,null,1861,null,535341,null,9362,null,529164,null,9409,null,516282,null,9583,null,12882,null,1694,null,6177,null,1037,null,0400000US32,Nevada,32
678576,null,7797,null,572332,null,7665,null,441373,null,7807,null,130959,null,6050,null,106244,null,5310,null,353301,null,5423,null,287124,null,5411,null,216429,null,5245,null,70695,null,3734,null,66177,null,4001,null,325275,null,4751,null,285208,null,4676,null,224944,null,5116,null,60264,null,4037,null,40067,null,2772,null,0400000US33,New Hampshire,33
4098665,null,21214,null,3553262,null,21650,null,2241915,null,20239,null,1311347,null,14818,null,545403,null,13614,null,2186290,null,14140,null,1845558,null,15700,null,1098210,null,14472,null,747348,null,11040,null,340732,null,9578,null,1912375,null,12760,null,1707704,null,12032,null,1143705,null,11939,null,563999,null,9593,null,204671,null,7430,null,0400000US34,New Jersey,34
862556,null,11616,null,835487,null,11134,null,726851,null,11387,null,108636,null,5298,null,27069,null,2720,null,451004,null,8424,null,433993,null,8220,null,370437,null,7812,null,63556,null,3839,null,17011,null,1968,null,411552,null,7664,null,401494,null,7646,null,356414,null,8165,null,45080,null,2893,null,10058,null,1498,null,0400000US35,New Mexico,35
8906053,null,30271,null,8668884,null,30793,null,5754445,null,33520,null,2914439,null,23670,null,237169,null,9565,null,4639391,null,20701,null,4487204,null,20947,null,2851470,null,21834,null,1635734,null,18439,null,152187,null,7386,null,4266662,null,21715,null,4181680,null,21446,null,2902975,null,21548,null,1278705,null,14636,null,84982,null,4823,null,0400000US36,New York,36
4152303,null,21012,null,4048863,null,21599,null,3000065,null,22792,null,1048798,null,16102,null,103440,null,5107,null,2173495,null,14518,null,2100323,null,15377,null,1518492,null,15566,null,581831,null,11722,null,73172,null,4272,null,1978808,null,15155,null,1948540,null,15389,null,1481573,null,14284,null,466967,null,9618,null,30268,null,2492,null,0400000US37,North Carolina,37
345194,null,3835,null,330600,null,3868,null,290061,null,4214,null,40539,null,2603,null,14594,null,1831,null,183156,null,2759,null,175168,null,3050,null,150892,null,3095,null,24276,null,1856,null,7988,null,1384,null,162038,null,2853,null,155432,null,2997,null,139169,null,3327,null,16263,null,1357,null,6606,null,1320,null,0400000US38,North Dakota,38
5165708,null,21181,null,5027155,null,22446,null,3650091,null,23828,null,1377064,null,14385,null,138553,null,5488,null,2643970,null,13683,null,2557855,null,14621,null,1786069,null,14622,null,771786,null,10359,null,86115,null,4291,null,2521738,null,14715,null,2469300,null,15343,null,1864022,null,17213,null,605278,null,9606,null,52438,null,3545,null,0400000US39,Ohio,39
1645352,null,13265,null,1598055,null,13364,null,1239478,null,13736,null,358577,null,7156,null,47297,null,3272,null,885147,null,7822,null,852068,null,8603,null,643346,null,7610,null,208722,null,5941,null,33079,null,2926,null,760205,null,10494,null,745987,null,10061,null,596132,null,9508,null,149855,null,4661,null,14218,null,1699,null,0400000US40,Oklahoma,40
1705433,null,13423,null,1668554,null,13189,null,1316517,null,12636,null,352037,null,8106,null,36879,null,3296,null,886335,null,9603,null,861027,null,9745,null,662991,null,9074,null,198036,null,6541,null,25308,null,2913,null,819098,null,9956,null,807527,null,9836,null,653526,null,9843,null,154001,null,5606,null,11571,null,1551,null,0400000US41,Oregon,41
5749703,null,25567,null,5447485,null,23783,null,4067841,null,25165,null,1379644,null,17525,null,302218,null,7357,null,2987685,null,13971,null,2795673,null,14045,null,2020711,null,15546,null,774962,null,11945,null,192012,null,6133,null,2762018,null,18779,null,2651812,null,17774,null,2047130,null,18328,null,604682,null,11348,null,110206,null,4726,null,0400000US42,Pennsylvania,42
501342,null,7232,null,429321,null,7260,null,321671,null,7431,null,107650,null,4771,null,72021,null,4145,null,256044,null,5090,null,210260,null,5250,null,151610,null,5730,null,58650,null,3600,null,45784,null,3257,null,245298,null,5062,null,219061,null,5223,null,170061,null,5254,null,49000,null,3125,null,26237,null,2306,null,0400000US44,Rhode Island,44
1961234,null,14358,null,1859079,null,14643,null,1402254,null,13516,null,456825,null,10171,null,102155,null,5276,null,1007650,null,8670,null,947448,null,8830,null,698669,null,8904,null,248779,null,6609,null,60202,null,3713,null,953584,null,10408,null,911631,null,10457,null,703585,null,9931,null,208046,null,6850,null,41953,null,3060,null,0400000US45,South Carolina,45
412997,null,5384,null,400686,null,5378,null,328070,null,5326,null,72616,null,3840,null,12311,null,1679,null,212883,null,3788,null,205193,null,3751,null,167515,null,3830,null,37678,null,2946,null,7690,null,1378,null,200114,null,3373,null,195493,null,3422,null,160555,null,3598,null,34938,null,2466,null,4621,null,996,null,0400000US46,South Dakota,46
2720140,null,15757,null,2608161,null,16375,null,1951084,null,17289,null,657077,null,13787,null,111979,null,6406,null,1430426,null,10234,null,1353370,null,11155,null,981780,null,10637,null,371590,null,10169,null,77056,null,4753,null,1289714,null,13037,null,1254791,null,12989,null,969304,null,13145,null,285487,null,7177,null,34923,null,3106,null,0400000US47,Tennessee,47
11074127,null,32720,null,10948484,null,32681,null,8592417,null,37901,null,2356067,null,25989,null,125643,null,6261,null,6097682,null,22824,null,5999165,null,22675,null,4583256,null,24915,null,1415909,null,20174,null,98517,null,5353,null,4976445,null,21820,null,4949319,null,21035,null,4009161,null,22804,null,940158,null,13531,null,27126,null,2848,null,0400000US48,Texas,48
1258095,null,8884,null,1240031,null,9182,null,1030493,null,11301,null,209538,null,7391,null,18064,null,2090,null,699217,null,7300,null,685145,null,7786,null,548087,null,9294,null,137058,null,5435,null,14072,null,1890,null,558878,null,7264,null,554886,null,7287,null,482406,null,7771,null,72480,null,4462,null,3992,null,910,null,0400000US49,Utah,49
316524,null,4662,null,295182,null,4680,null,243965,null,4960,null,51217,null,2676,null,21342,null,1756,null,162522,null,2864,null,150177,null,2863,null,122077,null,3200,null,28100,null,1783,null,12345,null,1274,null,154002,null,3348,null,145005,null,3329,null,121888,null,3406,null,23117,null,1816,null,8997,null,1062,null,0400000US50,Vermont,50
3822714,null,17210,null,3473087,null,18469,null,1823225,null,21717,null,1649862,null,16476,null,349627,null,9313,null,2017474,null,12580,null,1810115,null,13648,null,901770,null,14447,null,908345,null,11560,null,207359,null,6214,null,1805240,null,13193,null,1662972,null,13318,null,921455,null,13192,null,741517,null,11579,null,142268,null,5973,null,0400000US51,Virginia,51
3093139,null,17921,null,2986511,null,17981,null,2509764,null,18263,null,476747,null,10664,null,106628,null,5756,null,1653846,null,11817,null,1584851,null,12244,null,1299238,null,12576,null,285613,null,7592,null,68995,null,4108,null,1439293,null,13282,null,1401660,null,12887,null,1210526,null,12446,null,191134,null,6885,null,37633,null,3012,null,0400000US53,Washington,53
744918,null,8399,null,660021,null,9134,null,507098,null,8701,null,152923,null,6016,null,84897,null,5109,null,397876,null,6968,null,342722,null,7251,null,250648,null,7064,null,92074,null,4795,null,55154,null,3637,null,347042,null,5030,null,317299,null,5039,null,256450,null,4482,null,60849,null,3387,null,29743,null,2849,null,0400000US54,West Virginia,54
2815316,null,14056,null,2699979,null,14326,null,2047966,null,14420,null,652013,null,11673,null,115337,null,4234,null,1448875,null,10108,null,1382820,null,10355,null,1015055,null,10956,null,367765,null,8848,null,66055,null,3364,null,1366441,null,8250,null,1317159,null,8528,null,1032911,null,9526,null,284248,null,7273,null,49282,null,2744,null,0400000US55,Wisconsin,55
277047,null,4160,null,271375,null,4161,null,256867,null,4466,null,14508,null,1324,null,5672,null,1274,null,153221,null,3369,null,148834,null,3326,null,138577,null,3321,null,10257,null,1159,null,4387,null,1086,null,123826,null,3488,null,122541,null,3543,null,118290,null,3556,null,4251,null,867,null,1285,null,512,null,0400000US56,Wyoming,56
1156827,null,11194,null,1154233,null,11276,null,567497,null,10429,null,586736,null,12148,null,2594,null,1202,null,618373,null,9679,null,616221,null,9719,null,294133,null,8166,null,322088,null,8075,null,2152,null,1143,null,538454,null,8184,null,538012,null,8217,null,273364,null,6642,null,264648,null,7097,null,442,null,286,null,0400000US72,Puerto Rico,72
