B11003_001E,B11003_001EA,B11003_001M,B11003_001MA,B11003_002E,B11003_002EA,B11003_002M,B11003_002MA,B11003_003E,B11003_003EA,B11003_003M,B11003_003MA,B11003_004E,B11003_004EA,B11003_004M,B11003_004MA,B11003_005E,B11003_005EA,B11003_005M,B11003_005MA,B11003_006E,B11003_006EA,B11003_006M,B11003_006MA,B11003_007E,B11003_007EA,B11003_007M,B11003_007MA,B11003_008E,B11003_008EA,B11003_008M,B11003_008MA,B11003_009E,B11003_009EA,B11003_009M,B11003_009MA,B11003_010E,B11003_010EA,B11003_010M,B11003_010MA,B11003_011E,B11003_011EA,B11003_011M,B11003_011MA,B11003_012E,B11003_012EA,B11003_012M,B11003_012MA,B11003_013E,B11003_013EA,B11003_013M,B11003_013MA,B11003_014E,B11003_014EA,B11003_014M,B11003_014MA,B11003_015E,B11003_015EA,B11003_015M,B11003_015MA,B11003_016E,B11003_016EA,B11003_016M,B11003_016MA,B11003_017E,B11003_017EA,B11003_017M,B11003_017MA,B11003_018E,B11003_018EA,B11003_018M,B11003_018MA,B11003_019E,B11003_019EA,B11003_019M,B11003_019MA,B11003_020E,B11003_020EA,B11003_020M,B11003_020MA,GEO_ID,NAME,state
2370143,null,18487,null,1676830,null,17252,null,734870,null,12515,null,172349,null,6682,null,158719,null,6253,null,403802,null,9391,null,941960,null,12238,null,693313,null,13963,null,158873,null,6542,null,76543,null,5398,null,18899,null,2639,null,12156,null,1804,null,45488,null,4134,null,82330,null,4806,null,534440,null,11616,null,314095,null,9467,null,60137,null,5375,null,63441,null,5164,null,190517,null,5993,null,220345,null,6920,null,0400000US13,Georgia,13
310366,null,5604,null,228864,null,5695,null,93016,null,4039,null,21593,null,2477,null,22334,null,2364,null,49089,null,3221,null,135848,null,4914,null,81502,null,4335,null,25867,null,2774,null,12024,null,2135,null,2946,null,1051,null,2188,null,974,null,6890,null,1468,null,13843,null,1835,null,55635,null,3572,null,25255,null,2864,null,4420,null,948,null,6384,null,1496,null,14451,null,2259,null,30380,null,2556,null,0400000US15,Hawaii,15
397214,null,6069,null,321795,null,6448,null,142303,null,4245,null,34621,null,2540,null,37099,null,2625,null,70583,null,3378,null,179492,null,4369,null,75419,null,3953,null,23644,null,2552,null,14347,null,2019,null,3924,null,1204,null,2578,null,1016,null,7845,null,1407,null,9297,null,1800,null,51775,null,3033,null,34600,null,2643,null,7173,null,1582,null,5652,null,1176,null,21775,null,2133,null,17175,null,1865,null,0400000US16,Idaho,16
3120138,null,16955,null,2310026,null,17011,null,1010710,null,11539,null,223383,null,6331,null,220307,null,6507,null,567020,null,9313,null,1299316,null,11648,null,810112,null,11446,null,214763,null,6538,null,103186,null,5207,null,30807,null,3139,null,17101,null,2774,null,55278,null,3677,null,111577,null,4907,null,595349,null,11505,null,335716,null,8127,null,65849,null,3811,null,65988,null,4292,null,203879,null,6077,null,259633,null,7411,null,0400000US17,Illinois,17
1657555,null,11425,null,1251350,null,11982,null,510674,null,8311,null,117797,null,4866,null,108677,null,4930,null,284200,null,6551,null,740676,null,8864,null,406205,null,9448,null,105842,null,5300,null,59347,null,3982,null,18343,null,2655,null,9063,null,1688,null,31941,null,2743,null,46495,null,3280,null,300363,null,7833,null,181727,null,6693,null,44630,null,3689,null,31979,null,3226,null,105118,null,5378,null,118636,null,4586,null,0400000US18,Indiana,18
798262,null,8113,null,636341,null,7911,null,248530,null,5330,null,58106,null,3416,null,55705,null,3155,null,134719,null,4245,null,387811,null,6060,null,161921,null,5470,null,47965,null,3291,null,28754,null,2665,null,9817,null,1534,null,3311,null,1082,null,15626,null,1991,null,19211,null,2053,null,113956,null,4551,null,77351,null,3987,null,20475,null,2388,null,12692,null,1886,null,44184,null,2570,null,36605,null,2393,null,0400000US19,Iowa,19
722181,null,7254,null,557648,null,6850,null,233695,null,4859,null,49234,null,3112,null,53398,null,3055,null,131063,null,3982,null,323953,null,5177,null,164533,null,5496,null,48658,null,3247,null,28767,null,2791,null,9304,null,1799,null,4401,null,1054,null,15062,null,1884,null,19891,null,2280,null,115875,null,4488,null,74011,null,3724,null,19513,null,1830,null,15784,null,1933,null,38714,null,2982,null,41864,null,3028,null,0400000US20,Kansas,20
1146621,null,11765,null,855676,null,11892,null,339098,null,7770,null,77627,null,4382,null,72233,null,3690,null,189238,null,5746,null,516578,null,8571,null,290945,null,8918,null,69236,null,4113,null,33571,null,3327,null,9619,null,1552,null,3927,null,1080,null,20025,null,2571,null,35665,null,2828,null,221709,null,7503,null,135273,null,6522,null,32299,null,3449,null,25269,null,2799,null,77705,null,4756,null,86436,null,5035,null,0400000US21,Kentucky,21
1128899,null,12816,null,774011,null,11523,null,315510,null,8052,null,68365,null,4959,null,69223,null,4026,null,177922,null,5621,null,458501,null,7796,null,354888,null,8444,null,77773,null,4355,null,38033,null,3282,null,11743,null,2148,null,5759,null,1312,null,20531,null,2338,null,39740,null,3525,null,277115,null,6848,null,155791,null,6183,null,33292,null,3106,null,29981,null,3500,null,92518,null,5538,null,121324,null,5025,null,0400000US22,Louisiana,22
347561,null,5549,null,271143,null,4705,null,93871,null,3537,null,19643,null,1902,null,18338,null,1920,null,55890,null,2619,null,177272,null,4055,null,76418,null,3366,null,21058,null,2065,null,12176,null,1522,null,3982,null,1120,null,1184,null,527,null,7010,null,1317,null,8882,null,1253,null,55360,null,2942,null,35721,null,2452,null,7028,null,1433,null,4517,null,1034,null,24176,null,2055,null,19639,null,1585,null,0400000US23,Maine,23
1391688,null,11881,null,1012157,null,11510,null,433179,null,8504,null,104043,null,4965,null,85164,null,4284,null,243972,null,6770,null,578978,null,8914,null,379531,null,9357,null,89905,null,5409,null,42604,null,3932,null,14273,null,2124,null,5932,null,1513,null,22399,null,2599,null,47301,null,3668,null,289626,null,7554,null,165292,null,5124,null,31814,null,3144,null,24126,null,2578,null,109352,null,4305,null,124334,null,5584,null,0400000US24,Maryland,24
1557057,null,14586,null,1168510,null,12985,null,506333,null,9550,null,119115,null,5231,null,91123,null,4293,null,296095,null,8080,null,662177,null,10156,null,388547,null,10224,null,98656,null,5725,null,41166,null,3946,null,9200,null,1794,null,6452,null,1691,null,25514,null,2864,null,57490,null,4211,null,289891,null,8279,null,155332,null,6516,null,30298,null,2641,null,26432,null,3176,null,98602,null,5071,null,134559,null,4779,null,0400000US25,Massachusetts,25
2523758,null,15653,null,1878384,null,14682,null,758922,null,11679,null,159444,null,5559,null,161048,null,6642,null,438430,null,8099,null,1119462,null,9965,null,645374,null,10168,null,166721,null,6638,null,84328,null,5220,null,25330,null,2845,null,9536,null,1456,null,49462,null,3686,null,82393,null,4444,null,478653,null,9043,null,283540,null,8133,null,55799,null,4340,null,51642,null,3697,null,176099,null,6878,null,195113,null,5547,null,0400000US26,Michigan,26
1349167,null,10514,null,1076694,null,10166,null,454188,null,6562,null,113278,null,4665,null,97062,null,3848,null,243848,null,4762,null,622506,null,6807,null,272473,null,7539,null,80426,null,4009,null,44792,null,3274,null,13406,null,1640,null,6233,null,1269,null,25153,null,2602,null,35634,null,2463,null,192047,null,6003,null,124828,null,4840,null,30516,null,2894,null,20320,null,1875,null,73992,null,3888,null,67219,null,3612,null,0400000US27,Minnesota,27
754131,null,10408,null,506527,null,10442,null,197137,null,6164,null,43740,null,3705,null,40913,null,3775,null,112484,null,4640,null,309390,null,6875,null,247604,null,8406,null,54391,null,4213,null,28712,null,3112,null,10008,null,2346,null,4085,null,1103,null,14619,null,2074,null,25679,null,2865,null,193213,null,6843,null,111707,null,5166,null,21538,null,2499,null,24520,null,3095,null,65649,null,4070,null,81506,null,4243,null,0400000US28,Mississippi,28
1543375,null,10732,null,1152896,null,11224,null,453160,null,9193,null,100750,null,5297,null,97942,null,4317,null,254468,null,6573,null,699736,null,7883,null,390479,null,8879,null,97902,null,5154,null,52935,null,3676,null,16175,null,2020,null,8587,null,1666,null,28173,null,2731,null,44967,null,3708,null,292577,null,7424,null,181571,null,6073,null,45729,null,3646,null,31693,null,3188,null,104149,null,5698,null,111006,null,4266,null,0400000US29,Missouri,29
235940,null,5112,null,187966,null,5495,null,65006,null,3620,null,14380,null,1666,null,12989,null,1816,null,37637,null,2743,null,122960,null,3972,null,47974,null,3275,null,14583,null,2163,null,8387,null,1561,null,2607,null,926,null,956,null,635,null,4824,null,1094,null,6196,null,1454,null,33391,null,2614,null,20972,null,2396,null,5312,null,1230,null,3444,null,1039,null,12216,null,1798,null,12419,null,1492,null,0400000US30,Montana,30
457966,null,6887,null,362370,null,6657,null,152871,null,4553,null,39911,null,2867,null,36063,null,2482,null,76897,null,3508,null,209499,null,4746,null,95596,null,4238,null,25601,null,2542,null,13290,null,1747,null,5027,null,1179,null,1661,null,644,null,6602,null,1113,null,12311,null,1726,null,69995,null,3369,null,45975,null,3175,null,12887,null,1910,null,7670,null,1617,null,25418,null,2203,null,24020,null,1956,null,0400000US31,Nebraska,31
632236,null,9999,null,451914,null,8524,null,197306,null,6859,null,45823,null,3373,null,45659,null,3801,null,105824,null,5147,null,254608,null,6392,null,180322,null,6802,null,60347,null,3941,null,29219,null,2906,null,7731,null,1564,null,5831,null,1423,null,15657,null,2139,null,31128,null,3056,null,119975,null,5939,null,70764,null,5020,null,15207,null,2467,null,11447,null,1980,null,44110,null,3640,null,49211,null,3315,null,0400000US32,Nevada,32
336491,null,4797,null,270926,null,5164,null,108192,null,4192,null,22161,null,2033,null,18793,null,2139,null,67238,null,3328,null,162734,null,3714,null,65565,null,3750,null,19764,null,2164,null,10838,null,1710,null,2693,null,907,null,588,null,426,null,7557,null,1413,null,8926,null,1297,null,45801,null,3447,null,29200,null,2629,null,5132,null,1040,null,4246,null,965,null,19822,null,2256,null,16601,null,1903,null,0400000US33,New Hampshire,33
2172031,null,12552,null,1611504,null,14411,null,728386,null,11685,null,166406,null,5910,null,141319,null,5483,null,420661,null,9180,null,883118,null,11510,null,560527,null,11013,null,147219,null,5642,null,63513,null,3705,null,18305,null,2161,null,8131,null,1761,null,37077,null,2798,null,83706,null,4515,null,413308,null,9328,null,219781,null,8239,null,41335,null,3789,null,36767,null,3413,null,141679,null,6301,null,193527,null,5255,null,0400000US34,New Jersey,34
489296,null,6847,null,347080,null,6454,null,134400,null,5566,null,28591,null,2726,null,33162,null,3296,null,72647,null,4308,null,212680,null,4895,null,142216,null,5633,null,41987,null,3521,null,24193,null,3028,null,7927,null,1745,null,5158,null,1562,null,11108,null,1904,null,17794,null,2081,null,100229,null,4939,null,59711,null,4381,null,11113,null,1778,null,12586,null,1793,null,36012,null,3343,null,40518,null,3033,null,0400000US35,New Mexico,35
4606840,null,20341,null,3214598,null,20179,null,1387954,null,14113,null,316580,null,8379,null,282092,null,7519,null,789282,null,10663,null,1826644,null,16539,null,1392242,null,18170,null,342136,null,11172,null,144632,null,7075,null,37262,null,3634,null,22109,null,2911,null,85261,null,5176,null,197504,null,7612,null,1050106,null,14450,null,557481,null,11530,null,98818,null,4966,null,97664,null,4602,null,360999,null,9915,null,492625,null,10558,null,0400000US36,New York,36
2430277,null,20042,null,1791515,null,15390,null,712126,null,11403,null,174873,null,6603,null,147127,null,6366,null,390126,null,8282,null,1079389,null,11537,null,638762,null,13649,null,158268,null,8016,null,82230,null,6105,null,24517,null,3661,null,13863,null,2357,null,43850,null,4032,null,76038,null,5282,null,480494,null,11700,null,289145,null,9832,null,62042,null,4853,null,54192,null,4149,null,172911,null,7360,null,191349,null,6539,null,0400000US37,North Carolina,37
172152,null,3488,null,140848,null,2674,null,53878,null,2186,null,13999,null,1482,null,10738,null,1132,null,29141,null,1636,null,86970,null,2260,null,31304,null,2103,null,9756,null,1360,null,5191,null,857,null,1528,null,515,null,1036,null,565,null,2627,null,569,null,4565,null,995,null,21548,null,1671,null,13982,null,1577,null,4466,null,1185,null,2441,null,772,null,7075,null,1248,null,7566,null,1155,null,0400000US38,North Dakota,38
2947214,null,14853,null,2171033,null,16620,null,852031,null,10535,null,181288,null,6498,null,172293,null,5831,null,498450,null,7865,null,1319002,null,14204,null,776181,null,12067,null,190221,null,8504,null,100960,null,6276,null,27343,null,2976,null,13760,null,1993,null,59857,null,4351,null,89261,null,5840,null,585960,null,9604,null,353359,null,8281,null,79196,null,5170,null,67848,null,4562,null,206315,null,5569,null,232601,null,7094,null,0400000US39,Ohio,39
949299,null,9633,null,703320,null,10395,null,284759,null,7268,null,69779,null,3724,null,63248,null,2784,null,151732,null,5657,null,418561,null,6923,null,245979,null,6700,null,70173,null,4168,null,40715,null,3161,null,11499,null,1947,null,5600,null,1177,null,23616,null,2278,null,29458,null,2575,null,175806,null,5291,null,107948,null,4680,null,26478,null,2562,null,20204,null,2605,null,61266,null,4359,null,67858,null,3487,null,0400000US40,Oklahoma,40
956627,null,9956,null,739731,null,12101,null,285258,null,8353,null,64214,null,3957,null,59950,null,3975,null,161094,null,5729,null,454473,null,8348,null,216896,null,6808,null,62607,null,4031,null,33009,null,3210,null,7879,null,1542,null,4215,null,1210,null,20915,null,2862,null,29598,null,2634,null,154289,null,6158,null,94838,null,4858,null,22212,null,2587,null,15568,null,2334,null,57058,null,4249,null,59451,null,3500,null,0400000US41,Oregon,41
3195832,null,16060,null,2414432,null,15513,null,930323,null,10399,null,202674,null,5702,null,178045,null,6231,null,549604,null,7626,null,1484109,null,12540,null,781400,null,11404,null,205662,null,6756,null,99321,null,5344,null,32901,null,3261,null,10202,null,1653,null,56218,null,3730,null,106341,null,4414,null,575738,null,9210,null,319533,null,6319,null,68849,null,4375,null,59594,null,3758,null,191090,null,5710,null,256205,null,7777,null,0400000US42,Pennsylvania,42
257514,null,5605,null,187192,null,5070,null,74633,null,3588,null,16670,null,2164,null,13106,null,1722,null,44857,null,2967,null,112559,null,4381,null,70322,null,4279,null,16933,null,2681,null,8916,null,1854,null,2375,null,751,null,1306,null,746,null,5235,null,1445,null,8017,null,1589,null,53389,null,3356,null,30977,null,3014,null,5519,null,1529,null,5789,null,1236,null,19669,null,2670,null,22412,null,2446,null,0400000US44,Rhode Island,44
1163764,null,13110,null,833306,null,10942,null,306512,null,7265,null,71608,null,4577,null,62925,null,4329,null,171979,null,5106,null,526794,null,8485,null,330458,null,7432,null,75318,null,4823,null,38678,null,3666,null,10943,null,1933,null,4753,null,1515,null,22982,null,2876,null,36640,null,3132,null,255140,null,7230,null,145795,null,6114,null,30535,null,3137,null,28471,null,3046,null,86789,null,4768,null,109345,null,4564,null,0400000US45,South Carolina,45
204649,null,4183,null,162154,null,4157,null,66144,null,2847,null,13815,null,1691,null,16278,null,1576,null,36051,null,2336,null,96010,null,2846,null,42495,null,2700,null,10687,null,1543,null,5629,null,1018,null,1770,null,643,null,585,null,353,null,3274,null,754,null,5058,null,955,null,31808,null,2363,null,20820,null,1937,null,6514,null,1335,null,3455,null,936,null,10851,null,1318,null,10988,null,1143,null,0400000US46,South Dakota,46
1638789,null,13739,null,1207312,null,12658,null,473002,null,8458,null,112835,null,5359,null,93000,null,5097,null,267167,null,6017,null,734310,null,10745,null,431477,null,10233,null,106764,null,5606,null,56398,null,4439,null,15521,null,2476,null,7630,null,1748,null,33247,null,3000,null,50366,null,3786,null,324713,null,8601,null,183129,null,7044,null,45275,null,3686,null,35756,null,3134,null,102098,null,5212,null,141584,null,5164,null,0400000US47,Tennessee,47
5956367,null,25065,null,4313750,null,24883,null,2019949,null,17611,null,450959,null,11939,null,495371,null,11398,null,1073619,null,12734,null,2293801,null,20600,null,1642617,null,19068,null,434244,null,11030,null,205394,null,8593,null,57942,null,4815,null,32854,null,3317,null,114598,null,6276,null,228850,null,7972,null,1208373,null,16200,null,731791,null,14547,null,151167,null,6824,null,155686,null,6159,null,424938,null,11043,null,476582,null,11141,null,0400000US48,Texas,48
648732,null,7081,null,532818,null,6756,null,276256,null,5807,null,69567,null,3943,null,79775,null,3263,null,126914,null,4495,null,256562,null,4948,null,115914,null,5309,null,34743,null,2890,null,18107,null,2056,null,4309,null,1001,null,2729,null,906,null,11069,null,1690,null,16636,null,1877,null,81171,null,4524,null,46765,null,3517,null,9554,null,1678,null,8690,null,1666,null,28521,null,2745,null,34406,null,3264,null,0400000US49,Utah,49
159445,null,3177,null,125522,null,3088,null,47258,null,2476,null,10279,null,1220,null,8143,null,1285,null,28836,null,2009,null,78264,null,2331,null,33923,null,2359,null,9863,null,1284,null,5965,null,1034,null,1500,null,486,null,444,null,346,null,4021,null,780,null,3898,null,890,null,24060,null,1953,null,16464,null,1816,null,3970,null,1117,null,3109,null,827,null,9385,null,1423,null,7596,null,960,null,0400000US50,Vermont,50
1987501,null,16748,null,1509508,null,16611,null,637159,null,11555,null,150541,null,6178,null,133684,null,5474,null,352934,null,8171,null,872349,null,12408,null,477993,null,8307,null,123660,null,5652,null,62470,null,4768,null,19851,null,2769,null,7611,null,1493,null,35008,null,3424,null,61190,null,4078,null,354333,null,7596,null,201298,null,6918,null,40733,null,2971,null,30750,null,2945,null,129815,null,5518,null,153035,null,5175,null,0400000US51,Virginia,51
1650519,null,12840,null,1284279,null,12248,null,533861,null,8874,null,132176,null,5770,null,110794,null,5049,null,290891,null,6549,null,750418,null,10228,null,366240,null,8427,null,112193,null,5633,null,60522,null,3830,null,15956,null,1959,null,7211,null,1527,null,37355,null,3132,null,51671,null,3648,null,254047,null,7266,null,159169,null,6801,null,31856,null,3303,null,25356,null,2673,null,101957,null,5755,null,94878,null,4427,null,0400000US53,Washington,53
492279,null,6996,null,377805,null,7318,null,133985,null,5042,null,29288,null,2622,null,23597,null,2216,null,81100,null,3972,null,243820,null,5653,null,114474,null,4149,null,31936,null,2885,null,15118,null,1995,null,4140,null,1129,null,1365,null,664,null,9613,null,1644,null,16818,null,1921,null,82538,null,3896,null,43786,null,2874,null,10790,null,1837,null,7121,null,1356,null,25875,null,2214,null,38752,null,2841,null,0400000US54,West Virginia,54
1476615,null,10171,null,1148612,null,10628,null,455520,null,7297,null,102077,null,4062,null,93976,null,4416,null,259467,null,5787,null,693092,null,6438,null,328003,null,7659,null,97926,null,5333,null,55486,null,4589,null,15421,null,2416,null,7963,null,1554,null,32102,null,2851,null,42440,null,2582,null,230077,null,5851,null,149194,null,5286,null,39114,null,3249,null,25427,null,2585,null,84653,null,3694,null,80883,null,3256,null,0400000US55,Wisconsin,55
143459,null,3621,null,116350,null,3979,null,46174,null,2691,null,12043,null,1422,null,11042,null,1430,null,23089,null,2016,null,70176,null,3254,null,27109,null,2038,null,9636,null,1227,null,6014,null,1120,null,1842,null,683,null,949,null,494,null,3223,null,721,null,3622,null,812,null,17473,null,1760,null,10587,null,1389,null,2703,null,726,null,1491,null,636,null,6393,null,1256,null,6886,null,1226,null,0400000US56,Wyoming,56
877711,null,8137,null,517026,null,6932,null,181410,null,5578,null,31190,null,2499,null,30463,null,2357,null,119757,null,4404,null,335616,null,6325,null,360685,null,6096,null,69665,null,3421,null,30896,null,2626,null,8877,null,1474,null,5093,null,1211,null,16926,null,2034,null,38769,null,2498,null,291020,null,5422,null,144255,null,5007,null,22781,null,2661,null,27114,null,2613,null,94360,null,4531,null,146765,null,5206,null,0400000US72,Puerto Rico,72
