B17013_001E,B17013_001EA,B17013_001M,B17013_001MA,B17013_002E,B17013_002EA,B17013_002M,B17013_002MA,B17013_003E,B17013_003EA,B17013_003M,B17013_003MA,B17013_004E,B17013_004EA,B17013_004M,B17013_004MA,B17013_005E,B17013_005EA,B17013_005M,B17013_005MA,B17013_006E,B17013_006EA,B17013_006M,B17013_006MA,B17013_007E,B17013_007EA,B17013_007M,B17013_007MA,B17013_008E,B17013_008EA,B17013_008M,B17013_008MA,B17013_009E,B17013_009EA,B17013_009M,B17013_009MA,B17013_010E,B17013_010EA,B17013_010M,B17013_010MA,B17013_011E,B17013_011EA,B17013_011M,B17013_011MA,B17013_012E,B17013_012EA,B17013_012M,B17013_012MA,B17013_013E,B17013_013EA,B17013_013M,B17013_013MA,B17013_014E,B17013_014EA,B17013_014M,B17013_014MA,B17013_015E,B17013_015EA,B17013_015M,B17013_015MA,B17013_016E,B17013_016EA,B17013_016M,B17013_016MA,B17013_017E,B17013_017EA,B17013_017M,B17013_017MA,B17013_018E,B17013_018EA,B17013_018M,B17013_018MA,B17013_019E,B17013_019EA,B17013_019M,B17013_019MA,B17013_020E,B17013_020EA,B17013_020M,B17013_020MA,B17013_021E,B17013_021EA,B17013_021M,B17013_021MA,B17013_022E,B17013_022EA,B17013_022M,B17013_022MA,B17013_023E,B17013_023EA,B17013_023M,B17013_023MA,B17013_024E,B17013_024EA,B17013_024M,B17013_024MA,B17013_025E,B17013_025EA,B17013_025M,B17013_025MA,B17013_026E,B17013_026EA,B17013_026M,B17013_026MA,B17013_027E,B17013_027EA,B17013_027M,B17013_027MA,B17013_028E,B17013_028EA,B17013_028M,B17013_028MA,B17013_029E,B17013_029EA,B17013_029M,B17013_029MA,B17013_030E,B17013_030EA,B17013_030M,B17013_030MA,B17013_031E,B17013_031EA,B17013_031M,B17013_031MA,B17013_032E,B17013_032EA,B17013_032M,B17013_032MA,B17013_033E,B17013_033EA,B17013_033M,B17013_033MA,B17013_034E,B17013_034EA,B17013_034M,B17013_034MA,B17013_035E,B17013_035EA,B17013_035M,B17013_035MA,GEO_ID,NAME,state
2370143,null,18487,null,300948,null,7887,null,104511,null,5549,null,30822,null,2832,null,40273,null,3601,null,26839,null,2814,null,6577,null,1411,null,196437,null,7528,null,28515,null,3514,null,14239,null,2633,null,10764,null,2157,null,2800,null,958,null,712,null,464,null,167922,null,6475,null,53685,null,4009,null,89186,null,5626,null,21489,null,2257,null,3562,null,1019,null,2069195,null,19185,null,1572319,null,16668,null,680985,null,10803,null,683592,null,12453,null,187075,null,7354,null,20667,null,2672,null,496876,null,12609,null,130358,null,5905,null,75568,null,4484,null,45519,null,3615,null,7885,null,1815,null,1386,null,692,null,366518,null,10699,null,181536,null,6964,null,155450,null,7676,null,25812,null,3153,null,3720,null,1020,null,0400000US13,Georgia,13
310366,null,5604,null,23281,null,2354,null,9055,null,1585,null,3509,null,1012,null,2383,null,874,null,2497,null,880,null,666,null,416,null,14226,null,2049,null,2475,null,1073,null,985,null,626,null,993,null,618,null,454,null,513,null,43,null,72,null,11751,null,1735,null,3731,null,945,null,5495,null,1215,null,2352,null,954,null,173,null,188,null,287085,null,5680,null,219809,null,5770,null,85516,null,3916,null,92208,null,4683,null,32274,null,2746,null,9811,null,1501,null,67276,null,3946,null,23392,null,2619,null,11389,null,1962,null,8123,null,1797,null,2077,null,632,null,1803,null,921,null,43884,null,3066,null,19985,null,1998,null,17562,null,2248,null,4005,null,915,null,2332,null,799,null,0400000US15,Hawaii,15
397214,null,6069,null,39387,null,3021,null,20497,null,2073,null,5761,null,1234,null,6391,null,1201,null,6316,null,1235,null,2029,null,795,null,18890,null,2344,null,3353,null,1013,null,1751,null,638,null,986,null,542,null,616,null,501,null,0,null,263,null,15537,null,2041,null,5936,null,1352,null,7796,null,1481,null,1485,null,677,null,320,null,270,null,357827,null,6663,null,301298,null,6746,null,142955,null,4231,null,110667,null,3863,null,40089,null,2723,null,7587,null,1388,null,56529,null,3451,null,20291,null,2462,null,11830,null,1977,null,7393,null,1575,null,1023,null,561,null,45,null,59,null,36238,null,2604,null,19877,null,1914,null,13658,null,1304,null,2092,null,678,null,611,null,353,null,0400000US16,Idaho,16
3120138,null,16955,null,309309,null,9787,null,98400,null,5197,null,23808,null,2227,null,37816,null,3286,null,29968,null,3423,null,6808,null,1267,null,210909,null,7259,null,34020,null,3359,null,16161,null,2163,null,14247,null,2294,null,2702,null,868,null,910,null,518,null,176889,null,6900,null,58365,null,3640,null,85816,null,5266,null,26663,null,2605,null,6045,null,1176,null,2810829,null,16463,null,2211626,null,16947,null,934174,null,10793,null,938655,null,12710,null,302406,null,7353,null,36391,null,3205,null,599203,null,10562,null,180743,null,5658,null,100450,null,4284,null,64792,null,4331,null,12354,null,1716,null,3147,null,991,null,418460,null,9853,null,214546,null,7246,null,166361,null,5787,null,31192,null,3003,null,6361,null,1360,null,0400000US17,Illinois,17
1657555,null,11425,null,177908,null,6746,null,59310,null,3677,null,17508,null,2004,null,21941,null,2321,null,16481,null,2505,null,3380,null,890,null,118598,null,5874,null,19695,null,2798,null,8529,null,1542,null,8689,null,1985,null,2294,null,1039,null,183,null,223,null,98903,null,5041,null,36590,null,2894,null,47710,null,3686,null,12329,null,1873,null,2274,null,724,null,1479647,null,12225,null,1192040,null,12080,null,563394,null,9057,null,470510,null,8534,null,139351,null,6331,null,18785,null,1996,null,287607,null,8362,null,86147,null,4953,null,52294,null,4251,null,29549,null,3121,null,3970,null,928,null,334,null,221,null,201460,null,6813,null,112481,null,5401,null,76873,null,4033,null,10212,null,1764,null,1894,null,608,null,0400000US18,Indiana,18
798262,null,8113,null,61180,null,3975,null,20689,null,1889,null,7186,null,1013,null,6998,null,1130,null,5111,null,1069,null,1394,null,557,null,40491,null,3385,null,6299,null,1425,null,3393,null,1094,null,2372,null,773,null,369,null,322,null,165,null,268,null,34192,null,3013,null,12810,null,1841,null,16340,null,2016,null,4507,null,1133,null,535,null,398,null,737082,null,7320,null,615652,null,7776,null,320219,null,6375,null,220718,null,5547,null,67779,null,3132,null,6936,null,1313,null,121430,null,4191,null,41666,null,3046,null,25895,null,2067,null,13721,null,1883,null,1936,null,744,null,114,null,130,null,79764,null,3272,null,43054,null,2648,null,32956,null,2765,null,3540,null,882,null,214,null,172,null,0400000US19,Iowa,19
722181,null,7254,null,64861,null,3723,null,22406,null,2140,null,6352,null,1023,null,8721,null,1451,null,5404,null,1044,null,1929,null,671,null,42455,null,3121,null,7363,null,1448,null,3867,null,1135,null,2384,null,718,null,862,null,362,null,250,null,268,null,35092,null,2708,null,11278,null,1828,null,18047,null,2159,null,5058,null,1384,null,709,null,488,null,657320,null,7464,null,535242,null,6802,null,261120,null,4947,null,202962,null,5724,null,64030,null,3677,null,7130,null,1215,null,122078,null,4939,null,41295,null,2835,null,24078,null,2399,null,15700,null,1931,null,1517,null,542,null,0,null,244,null,80783,null,3849,null,45094,null,3066,null,30922,null,2564,null,4247,null,899,null,520,null,325,null,0400000US20,Kansas,20
1146621,null,11765,null,164977,null,6536,null,62709,null,4360,null,20369,null,1932,null,26329,null,2847,null,13716,null,2060,null,2295,null,726,null,102268,null,5046,null,14760,null,2054,null,7380,null,1492,null,6614,null,1520,null,723,null,461,null,43,null,77,null,87508,null,4843,null,34779,null,2983,null,43019,null,3961,null,8342,null,1573,null,1368,null,682,null,981644,null,10597,null,792967,null,11598,null,376284,null,8083,null,332371,null,7708,null,76010,null,3947,null,8302,null,1597,null,188677,null,7046,null,54476,null,3738,null,34282,null,3340,null,17624,null,2326,null,2441,null,955,null,129,null,152,null,134201,null,5653,null,76498,null,4397,null,51145,null,3464,null,5986,null,1355,null,572,null,363,null,0400000US21,Kentucky,21
1128899,null,12816,null,149644,null,6791,null,36994,null,3053,null,14341,null,1882,null,10967,null,1598,null,9431,null,1727,null,2255,null,786,null,112650,null,6016,null,10697,null,1790,null,5893,null,1448,null,3679,null,1035,null,822,null,487,null,303,null,294,null,101953,null,5828,null,34094,null,3477,null,52774,null,4437,null,11990,null,2014,null,3095,null,897,null,979255,null,11421,null,737017,null,10693,null,327090,null,6613,null,314923,null,8997,null,85553,null,4478,null,9451,null,1722,null,242238,null,7610,null,67076,null,4023,null,39050,null,3305,null,24699,null,2455,null,2865,null,1046,null,462,null,446,null,175162,null,6398,null,89852,null,4743,null,73612,null,4606,null,10085,null,1799,null,1613,null,578,null,0400000US22,Louisiana,22
347561,null,5549,null,28937,null,2543,null,10257,null,1377,null,3865,null,775,null,4576,null,950,null,1328,null,463,null,488,null,385,null,18680,null,2088,null,3718,null,837,null,1905,null,629,null,1813,null,601,null,0,null,230,null,0,null,230,null,14962,null,1970,null,6929,null,1530,null,6959,null,1311,null,900,null,507,null,174,null,195,null,318624,null,5723,null,260886,null,4738,null,139795,null,3946,null,99583,null,3920,null,19996,null,1590,null,1512,null,485,null,57738,null,3391,null,17340,null,1721,null,10897,null,1441,null,6069,null,1103,null,374,null,238,null,0,null,230,null,40398,null,3028,null,22950,null,2683,null,16560,null,2035,null,834,null,500,null,54,null,55,null,0400000US23,Maine,23
1391688,null,11881,null,85358,null,5051,null,23552,null,2560,null,9546,null,1515,null,7228,null,1362,null,5552,null,1299,null,1226,null,539,null,61806,null,4083,null,8390,null,1732,null,3977,null,1214,null,3647,null,1119,null,731,null,515,null,35,null,60,null,53416,null,3838,null,17865,null,2505,null,27556,null,2905,null,7125,null,1437,null,870,null,573,null,1306330,null,11281,null,988605,null,11687,null,413793,null,7799,null,432588,null,8703,null,123287,null,5630,null,18937,null,2170,null,317725,null,8887,null,81515,null,5040,null,46679,null,3517,null,29328,null,3370,null,5009,null,1307,null,499,null,298,null,236210,null,6583,null,118541,null,4575,null,97545,null,4983,null,16874,null,2429,null,3250,null,1116,null,0400000US24,Maryland,24
1557057,null,14586,null,108611,null,5573,null,31035,null,2764,null,13371,null,1729,null,9672,null,1487,null,6830,null,1323,null,1162,null,576,null,77576,null,4989,null,11346,null,1914,null,5228,null,1301,null,5042,null,1409,null,824,null,546,null,252,null,326,null,66230,null,4308,null,24363,null,2545,null,32848,null,3161,null,7483,null,1507,null,1536,null,717,null,1448446,null,13792,null,1137475,null,12395,null,469995,null,8891,null,515747,null,10400,null,139907,null,5464,null,11826,null,1705,null,310971,null,8597,null,87310,null,5203,null,54598,null,4356,null,28613,null,3296,null,3453,null,818,null,646,null,383,null,223661,null,7132,null,119118,null,5463,null,90788,null,4962,null,11869,null,1938,null,1886,null,704,null,0400000US25,Massachusetts,25
2523758,null,15653,null,292116,null,8264,null,101342,null,5570,null,27886,null,2453,null,38504,null,3438,null,26149,null,2606,null,8803,null,1732,null,190774,null,7336,null,32429,null,3343,null,17079,null,2258,null,12091,null,1972,null,2798,null,965,null,461,null,360,null,158345,null,6398,null,59815,null,3897,null,75078,null,4727,null,18566,null,2231,null,4886,null,1289,null,2231642,null,15674,null,1777042,null,14727,null,834585,null,10140,null,707526,null,11160,null,211095,null,6517,null,23836,null,2148,null,454600,null,8577,null,134292,null,5803,null,83139,null,4265,null,44732,null,3592,null,5561,null,1329,null,860,null,443,null,320308,null,7168,null,170891,null,5853,null,127436,null,4883,null,18780,null,2195,null,3201,null,948,null,0400000US26,Michigan,26
1349167,null,10514,null,94915,null,4456,null,35213,null,2973,null,11726,null,1502,null,9600,null,1283,null,9389,null,1568,null,4498,null,1048,null,59702,null,3792,null,10947,null,1702,null,5078,null,1119,null,4130,null,1134,null,1022,null,613,null,717,null,564,null,48755,null,3477,null,18821,null,2173,null,23487,null,2432,null,5150,null,1206,null,1297,null,596,null,1254252,null,10299,null,1041481,null,9884,null,501955,null,7189,null,405180,null,6483,null,121075,null,4106,null,13271,null,1434,null,212771,null,6592,null,69479,null,3712,null,41310,null,2433,null,25316,null,2308,null,2252,null,830,null,601,null,291,null,143292,null,5310,null,79284,null,3855,null,55235,null,3662,null,7906,null,1495,null,867,null,469,null,0400000US27,Minnesota,27
754131,null,10408,null,130544,null,5589,null,35111,null,3000,null,13566,null,1926,null,12206,null,1754,null,7070,null,1429,null,2269,null,820,null,95433,null,5752,null,13138,null,2109,null,5965,null,1499,null,5218,null,1287,null,1845,null,845,null,110,null,133,null,82295,null,5233,null,24590,null,2946,null,41910,null,4229,null,13171,null,2441,null,2624,null,833,null,623587,null,10341,null,471416,null,9998,null,218725,null,5546,null,200799,null,7270,null,47142,null,3558,null,4750,null,1094,null,152171,null,6531,null,41253,null,3870,null,25032,null,2991,null,13196,null,2139,null,2734,null,1012,null,291,null,332,null,110918,null,5183,null,56343,null,3753,null,45630,null,3280,null,7382,null,1539,null,1563,null,862,null,0400000US28,Mississippi,28
1543375,null,10732,null,168472,null,6261,null,52405,null,3632,null,15778,null,1685,null,20087,null,2339,null,12563,null,2024,null,3977,null,1158,null,116067,null,5060,null,20124,null,2631,null,10961,null,1930,null,7937,null,1495,null,1055,null,487,null,171,null,198,null,95943,null,4447,null,35683,null,3221,null,48153,null,3660,null,10464,null,1713,null,1643,null,707,null,1374903,null,10549,null,1100491,null,10917,null,544672,null,7766,null,423158,null,9387,null,119325,null,5347,null,13336,null,1708,null,274412,null,8547,null,77778,null,4667,null,45630,null,3589,null,28186,null,2811,null,2896,null,698,null,1066,null,532,null,196634,null,6558,null,107103,null,5195,null,77767,null,4449,null,9706,null,1603,null,2058,null,777,null,0400000US29,Missouri,29
235940,null,5112,null,23429,null,2087,null,8916,null,1071,null,3260,null,635,null,3202,null,775,null,2260,null,622,null,194,null,176,null,14513,null,2071,null,3435,null,1079,null,1156,null,550,null,1978,null,834,null,267,null,401,null,34,null,62,null,11078,null,1821,null,4213,null,1137,null,4968,null,1216,null,1832,null,789,null,65,null,64,null,212511,null,5143,null,179050,null,5420,null,99861,null,3615,null,60417,null,3161,null,16614,null,1833,null,2158,null,519,null,33461,null,2528,null,11148,null,1846,null,7069,null,1705,null,3890,null,883,null,189,null,140,null,0,null,240,null,22313,null,1969,null,13214,null,1533,null,8325,null,1359,null,645,null,345,null,129,null,166,null,0400000US30,Montana,30
457966,null,6887,null,38557,null,2744,null,14374,null,1785,null,3972,null,696,null,4850,null,1279,null,5000,null,1112,null,552,null,266,null,24183,null,2526,null,3648,null,948,null,2049,null,777,null,1369,null,492,null,127,null,137,null,103,null,169,null,20535,null,2404,null,9411,null,1710,null,8395,null,1561,null,2239,null,769,null,490,null,341,null,419409,null,6807,null,347996,null,6732,null,167557,null,4345,null,130447,null,4882,null,44850,null,2584,null,5142,null,1027,null,71413,null,3849,null,21953,null,2234,null,14937,null,1993,null,6697,null,1304,null,276,null,186,null,43,null,55,null,49460,null,3217,null,27695,null,2786,null,19037,null,1811,null,2118,null,720,null,610,null,442,null,0400000US31,Nebraska,31
632236,null,9999,null,56721,null,4188,null,22584,null,3137,null,5936,null,1379,null,7621,null,1477,null,7207,null,1878,null,1820,null,780,null,34137,null,3233,null,6298,null,1176,null,1864,null,688,null,3128,null,1081,null,948,null,493,null,358,null,335,null,27839,null,3264,null,10883,null,1859,null,13129,null,2327,null,3449,null,1099,null,378,null,303,null,575515,null,10266,null,429330,null,8570,null,190689,null,6086,null,168107,null,5527,null,60673,null,3677,null,9861,null,1714,null,146185,null,6763,null,54049,null,3894,null,28069,null,2879,null,21694,null,2819,null,3458,null,1086,null,828,null,500,null,92136,null,5206,null,45208,null,3565,null,37857,null,3544,null,7680,null,1466,null,1391,null,552,null,0400000US32,Nevada,32
336491,null,4797,null,18672,null,2131,null,6252,null,985,null,2747,null,616,null,1970,null,553,null,1135,null,552,null,400,null,268,null,12420,null,1878,null,1567,null,703,null,402,null,359,null,873,null,511,null,292,null,351,null,0,null,255,null,10853,null,1940,null,4666,null,1202,null,5319,null,1404,null,851,null,545,null,17,null,31,null,317819,null,4419,null,264674,null,5243,null,124015,null,3358,null,112216,null,4353,null,26276,null,2560,null,2167,null,764,null,53145,null,3319,null,18197,null,1956,null,11601,null,1651,null,5833,null,1427,null,620,null,375,null,143,null,170,null,34948,null,2807,null,19294,null,1861,null,13080,null,1888,null,2055,null,888,null,519,null,428,null,0400000US33,New Hampshire,33
2172031,null,12552,null,151004,null,6997,null,47075,null,3821,null,16040,null,2199,null,16616,null,2185,null,10722,null,1643,null,3697,null,990,null,103929,null,5159,null,15637,null,2234,null,6928,null,1483,null,7104,null,1678,null,1592,null,766,null,13,null,23,null,88292,null,4856,null,32279,null,3420,null,45272,null,3737,null,8553,null,1432,null,2188,null,901,null,2021027,null,12469,null,1564429,null,14111,null,597222,null,10105,null,735240,null,11080,null,208247,null,7476,null,23720,null,2553,null,456598,null,9351,null,131582,null,5353,null,70386,null,4526,null,51301,null,3780,null,8447,null,1590,null,1448,null,703,null,325016,null,7343,null,163838,null,5609,null,138204,null,4736,null,19842,null,2075,null,3132,null,921,null,0400000US34,New Jersey,34
489296,null,6847,null,66461,null,4543,null,25798,null,2921,null,6941,null,1126,null,10058,null,1758,null,6811,null,1935,null,1988,null,793,null,40663,null,3393,null,8771,null,1983,null,3451,null,1129,null,3947,null,1283,null,1078,null,686,null,295,null,309,null,31892,null,3186,null,10634,null,1501,null,16456,null,2170,null,4225,null,1011,null,577,null,388,null,422835,null,7011,null,321282,null,6630,null,156756,null,4360,null,121092,null,5368,null,37454,null,2941,null,5980,null,1312,null,101553,null,5084,null,33216,null,3038,null,17345,null,2283,null,12484,null,1960,null,3139,null,1058,null,248,null,291,null,68337,null,4166,null,36657,null,2982,null,27632,null,2741,null,3579,null,1108,null,469,null,260,null,0400000US35,New Mexico,35
4606840,null,20341,null,498217,null,11254,null,168173,null,7418,null,49703,null,3607,null,60770,null,4420,null,42965,null,3880,null,14735,null,1776,null,330044,null,8981,null,50477,null,4156,null,23520,null,2509,null,21671,null,2669,null,4687,null,1388,null,599,null,339,null,279567,null,8349,null,102496,null,4967,null,134314,null,5634,null,35101,null,3157,null,7656,null,1499,null,4108623,null,20904,null,3046425,null,20522,null,1234855,null,13609,null,1332417,null,15262,null,419578,null,9787,null,59575,null,3262,null,1062198,null,15982,null,291659,null,9969,null,162258,null,6590,null,105034,null,6520,null,19374,null,2516,null,4993,null,1392,null,770539,null,11584,null,391579,null,9144,null,315629,null,7959,null,52058,null,4044,null,11273,null,1948,null,0400000US36,New York,36
