C19001A_001E,C19001A_001EA,C19001A_001M,C19001A_001MA,C19001A_002E,C19001A_002EA,C19001A_002M,C19001A_002MA,C19001A_003E,C19001A_003EA,C19001A_003M,C19001A_003MA,C19001A_004E,C19001A_004EA,C19001A_004M,C19001A_004MA,C19001A_005E,C19001A_005EA,C19001A_005M,C19001A_005MA,C19001A_006E,C19001A_006EA,C19001A_006M,C19001A_006MA,C19001A_007E,C19001A_007EA,C19001A_007M,C19001A_007MA,C19001A_008E,C19001A_008EA,C19001A_008M,C19001A_008MA,C19001A_009E,C19001A_009EA,C19001A_009M,C19001A_009MA,C19001A_010E,C19001A_010EA,C19001A_010M,C19001A_010MA,C19001A_011E,C19001A_011EA,C19001A_011M,C19001A_011MA,GEO_ID,NAME,state
690585,null,6709,null,54683,null,4635,null,47720,null,2754,null,86967,null,4480,null,80922,null,4121,null,105322,null,4804,null,129020,null,5454,null,85103,null,4196,null,67863,null,3296,null,18378,null,1721,null,14607,null,1913,null,0400000US28,Mississippi,28
2004411,null,8583,null,147758,null,6145,null,115716,null,4839,null,234809,null,5456,null,232753,null,6837,null,316631,null,8068,null,395070,null,8982,null,245874,null,6260,null,205442,null,6807,null,60203,null,3562,null,50155,null,3225,null,0400000US29,Missouri,29
348936,null,3433,null,27142,null,2613,null,21401,null,2006,null,48115,null,2875,null,41789,null,2862,null,58586,null,2796,null,67447,null,3710,null,41893,null,2834,null,29179,null,2527,null,7237,null,1242,null,6147,null,845,null,0400000US30,Montana,30
645154,null,5098,null,38739,null,3089,null,36713,null,2486,null,72066,null,4007,null,77811,null,4257,null,103272,null,3728,null,134448,null,4589,null,81682,null,3119,null,66887,null,2628,null,17682,null,1608,null,15854,null,1331,null,0400000US31,Nebraska,31
762629,null,7197,null,41793,null,3591,null,30687,null,2810,null,79472,null,5412,null,83187,null,4854,null,111857,null,5629,null,158576,null,5895,null,103946,null,5204,null,99579,null,5326,null,29910,null,2673,null,23622,null,2377,null,0400000US32,Nevada,32
486261,null,4340,null,24591,null,2424,null,20777,null,2478,null,42864,null,2982,null,42674,null,3337,null,68705,null,3491,null,94185,null,4121,null,69266,null,4034,null,76246,null,3468,null,27295,null,2268,null,19658,null,2018,null,0400000US33,New Hampshire,33
2337970,null,11536,null,101529,null,5293,null,89942,null,4605,null,182107,null,6956,null,177963,null,6016,null,255922,null,6579,null,387808,null,8159,null,324820,null,8418,null,421804,null,9762,null,189371,null,4883,null,206704,null,5224,null,0400000US34,New Jersey,34
572287,null,5827,null,50810,null,3647,null,33990,null,3317,null,76315,null,4185,null,63311,null,4301,null,87251,null,4756,null,105571,null,5295,null,64009,null,3358,null,57364,null,3431,null,18618,null,1949,null,15048,null,1590,null,0400000US35,New Mexico,35
5179810,null,16911,null,324566,null,8678,null,257170,null,8076,null,493285,null,10349,null,460549,null,9734,null,640577,null,10521,null,912489,null,14244,null,655011,null,11856,null,743902,null,12117,null,314053,null,8148,null,378208,null,8612,null,0400000US36,New York,36
2674923,null,12820,null,188126,null,6974,null,150870,null,6251,null,309841,null,8412,null,309327,null,9218,null,399459,null,9527,null,512492,null,11084,null,332660,null,9519,null,290782,null,8441,null,92478,null,4699,null,88888,null,4458,null,0400000US37,North Carolina,37
258508,null,2796,null,19611,null,1943,null,13713,null,1346,null,28468,null,2361,null,30729,null,2349,null,38903,null,2364,null,51868,null,3048,null,34579,null,2463,null,27378,null,2019,null,6728,null,984,null,6531,null,1065,null,0400000US38,North Dakota,38
3859347,null,14055,null,275698,null,7813,null,209290,null,8226,null,452113,null,7446,null,446758,null,9361,null,610857,null,13392,null,761415,null,13076,null,473893,null,8369,null,411456,null,7903,null,122228,null,4312,null,95639,null,3477,null,0400000US39,Ohio,39
1129679,null,7967,null,91755,null,4613,null,69106,null,3896,null,144751,null,5455,null,136820,null,5499,null,177225,null,7100,null,218577,null,6083,null,130195,null,4753,null,102874,null,4522,null,29758,null,2345,null,28618,null,1818,null,0400000US40,Oklahoma,40
1331773,null,7784,null,92810,null,4660,null,75905,null,4207,null,155257,null,5475,null,151633,null,6790,null,201371,null,5725,null,261741,null,6993,null,166458,null,6252,null,145927,null,4883,null,42486,null,3570,null,38185,null,2899,null,0400000US41,Oregon,41
4250392,null,13863,null,258108,null,7088,null,231806,null,7080,null,471729,null,9887,null,461118,null,9183,null,623291,null,10454,null,836888,null,12539,null,551170,null,8856,null,490693,null,10301,null,167214,null,5489,null,158375,null,4724,null,0400000US42,Pennsylvania,42
351839,null,4387,null,23945,null,2480,null,18522,null,2135,null,33453,null,3147,null,30512,null,2717,null,46699,null,3310,null,65051,null,3180,null,49058,null,3095,null,51812,null,3021,null,17568,null,1833,null,15219,null,1817,null,0400000US44,Rhode Island,44
1218959,null,7043,null,86958,null,4863,null,69295,null,4327,null,136895,null,5809,null,137631,null,6644,null,188432,null,7032,null,239327,null,7029,null,152613,null,5469,null,134750,null,5302,null,37863,null,2590,null,35195,null,2757,null,0400000US45,South Carolina,45
287715,null,3601,null,19088,null,1810,null,17774,null,2092,null,36474,null,2869,null,32788,null,1999,null,47238,null,2897,null,61426,null,2769,null,35548,null,2249,null,24082,null,1942,null,6199,null,1044,null,7098,null,1009,null,0400000US46,South Dakota,46
1995682,null,11448,null,170651,null,6537,null,134290,null,5735,null,248878,null,7759,null,237676,null,7777,null,313448,null,8586,null,380222,null,9779,null,227734,null,6842,null,171814,null,5174,null,57235,null,3830,null,53734,null,3423,null,0400000US47,Tennessee,47
6471197,null,23809,null,461299,null,10784,null,360814,null,9444,null,723164,null,14760,null,680341,null,12722,null,912647,null,14955,null,1179218,null,18811,null,783021,null,13767,null,788780,null,13244,null,288835,null,8650,null,293078,null,7103,null,0400000US48,Texas,48
794913,null,4996,null,39760,null,3186,null,32154,null,3042,null,66306,null,4509,null,82004,null,4580,null,124293,null,5727,null,176500,null,6047,null,114855,null,4029,null,103212,null,3873,null,31898,null,2502,null,23931,null,2160,null,0400000US49,Utah,49
243511,null,2952,null,14967,null,1695,null,14100,null,1411,null,26635,null,2185,null,24636,null,1905,null,35806,null,2615,null,52717,null,2571,null,32214,null,1998,null,26987,null,1806,null,9398,null,1464,null,6051,null,1051,null,0400000US50,Vermont,50
2187713,null,12149,null,108414,null,5834,null,84899,null,4831,null,176162,null,6524,null,182302,null,7359,null,293916,null,8249,null,407453,null,10107,null,295704,null,7317,null,331588,null,8689,null,152466,null,4985,null,154809,null,5687,null,0400000US51,Virginia,51
2165901,null,10193,null,126922,null,5613,null,91907,null,4764,null,204629,null,6156,null,211219,null,6338,null,301849,null,8076,null,425891,null,10674,null,302021,null,6780,null,308064,null,7578,null,107299,null,4009,null,86100,null,4468,null,0400000US53,Washington,53
711479,null,5803,null,74800,null,3696,null,59661,null,3453,null,109286,null,4978,null,89925,null,4266,null,110332,null,4497,null,123189,null,4936,null,68712,null,4252,null,50163,null,3378,null,13480,null,1744,null,11931,null,1660,null,0400000US54,West Virginia,54
2072148,null,8930,null,118782,null,5334,null,105611,null,5043,null,227765,null,5744,null,224202,null,5745,null,325275,null,6925,null,433195,null,7406,null,286494,null,6463,null,236971,null,5554,null,61923,null,3021,null,51930,null,2581,null,0400000US55,Wisconsin,55
198858,null,2870,null,10568,null,1663,null,8921,null,1298,null,21230,null,2070,null,19700,null,1999,null,32253,null,3007,null,40632,null,2848,null,28684,null,2243,null,25901,null,1972,null,5931,null,973,null,5038,null,880,null,0400000US56,Wyoming,56
856895,null,8601,null,244976,null,6271,null,114310,null,4466,null,152317,null,4784,null,105145,null,4450,null,102123,null,3710,null,75211,null,3374,null,30602,null,2182,null,20866,null,1870,null,4864,null,932,null,6481,null,1101,null,0400000US72,Puerto Rico,72
