B17012_001E,B17012_001EA,B17012_001M,B17012_001MA,B17012_002E,B17012_002EA,B17012_002M,B17012_002MA,B17012_003E,B17012_003EA,B17012_003M,B17012_003MA,B17012_004E,B17012_004EA,B17012_004M,B17012_004MA,B17012_005E,B17012_005EA,B17012_005M,B17012_005MA,B17012_006E,B17012_006EA,B17012_006M,B17012_006MA,B17012_007E,B17012_007EA,B17012_007M,B17012_007MA,B17012_008E,B17012_008EA,B17012_008M,B17012_008MA,B17012_009E,B17012_009EA,B17012_009M,B17012_009MA,B17012_010E,B17012_010EA,B17012_010M,B17012_010MA,B17012_011E,B17012_011EA,B17012_011M,B17012_011MA,B17012_012E,B17012_012EA,B17012_012M,B17012_012MA,B17012_013E,B17012_013EA,B17012_013M,B17012_013MA,B17012_014E,B17012_014EA,B17012_014M,B17012_014MA,B17012_015E,B17012_015EA,B17012_015M,B17012_015MA,B17012_016E,B17012_016EA,B17012_016M,B17012_016MA,B17012_017E,B17012_017EA,B17012_017M,B17012_017MA,B17012_018E,B17012_018EA,B17012_018M,B17012_018MA,B17012_019E,B17012_019EA,B17012_019M,B17012_019MA,B17012_020E,B17012_020EA,B17012_020M,B17012_020MA,B17012_021E,B17012_021EA,B17012_021M,B17012_021MA,B17012_022E,B17012_022EA,B17012_022M,B17012_022MA,B17012_023E,B17012_023EA,B17012_023M,B17012_023MA,B17012_024E,B17012_024EA,B17012_024M,B17012_024MA,B17012_025E,B17012_025EA,B17012_025M,B17012_025MA,B17012_026E,B17012_026EA,B17012_026M,B17012_026MA,B17012_027E,B17012_027EA,B17012_027M,B17012_027MA,B17012_028E,B17012_028EA,B17012_028M,B17012_028MA,B17012_029E,B17012_029EA,B17012_029M,B17012_029MA,B17012_030E,B17012_030EA,B17012_030M,B17012_030MA,B17012_031E,B17012_031EA,B17012_031M,B17012_031MA,B17012_032E,B17012_032EA,B17012_032M,B17012_032MA,B17012_033E,B17012_033EA,B17012_033M,B17012_033MA,B17012_034E,B17012_034EA,B17012_034M,B17012_034MA,B17012_035E,B17012_035EA,B17012_035M,B17012_035MA,GEO_ID,NAME,state
1246056,null,11767,null,166703,null,5280,null,51081,null,3470,null,20104,null,1942,null,20288,null,2514,null,8631,null,1865,null,2058,null,849,null,115622,null,4531,null,13304,null,2007,null,3948,null,1071,null,7040,null,1378,null,1991,null,838,null,325,null,282,null,102318,null,4068,null,14142,null,2042,null,62915,null,3392,null,21752,null,2773,null,3509,null,1033,null,1079353,null,12047,null,833452,null,11027,null,497439,null,8872,null,275046,null,6670,null,57222,null,3552,null,3745,null,959,null,245901,null,7893,null,63729,null,4207,null,32006,null,3031,null,27533,null,3198,null,4190,null,1290,null,0,null,273,null,182172,null,7676,null,78790,null,4872,null,91653,null,5039,null,11157,null,1942,null,572,null,435,null,0400000US01,Alabama,01
159940,null,3646,null,9850,null,1365,null,2625,null,686,null,294,null,217,null,776,null,347,null,1248,null,537,null,307,null,181,null,7225,null,1361,null,1319,null,615,null,162,null,118,null,669,null,442,null,475,null,372,null,13,null,21,null,5906,null,1216,null,137,null,106,null,3867,null,1052,null,1802,null,662,null,100,null,76,null,150090,null,3688,null,116518,null,3220,null,60667,null,2837,null,41440,null,2425,null,12443,null,1641,null,1968,null,655,null,33572,null,2634,null,12461,null,1669,null,4742,null,1229,null,6512,null,1169,null,1200,null,545,null,7,null,15,null,21111,null,2081,null,6836,null,1111,null,12074,null,1741,null,1830,null,588,null,371,null,265,null,0400000US02,Alaska,02
1514235,null,13945,null,175498,null,7259,null,79652,null,4954,null,26042,null,2704,null,27559,null,3510,null,21358,null,3139,null,4693,null,1109,null,95846,null,5146,null,20151,null,2636,null,3504,null,1089,null,10740,null,1765,null,5062,null,1058,null,845,null,569,null,75695,null,5147,null,9168,null,1732,null,41040,null,3772,null,22036,null,2520,null,3451,null,927,null,1338737,null,13081,null,1046173,null,12194,null,607859,null,9873,null,335121,null,7822,null,92453,null,5657,null,10740,null,1724,null,292564,null,8661,null,96639,null,6054,null,41047,null,3931,null,45323,null,4353,null,10106,null,1971,null,163,null,174,null,195925,null,6956,null,70351,null,4447,null,105878,null,5454,null,17868,null,2450,null,1828,null,664,null,0400000US04,Arizona,04
768492,null,8905,null,113410,null,4531,null,42448,null,2721,null,16359,null,1914,null,15789,null,2271,null,8549,null,1549,null,1751,null,785,null,70962,null,4404,null,9088,null,1766,null,2920,null,954,null,4836,null,1240,null,1332,null,843,null,0,null,273,null,61874,null,4077,null,6999,null,1457,null,37426,null,3499,null,15482,null,2149,null,1967,null,934,null,655082,null,7950,null,523949,null,8443,null,316242,null,6818,null,168474,null,5650,null,36274,null,2970,null,2959,null,1126,null,131133,null,5330,null,40414,null,3461,null,19335,null,2033,null,18120,null,2426,null,2887,null,1120,null,72,null,114,null,90719,null,4490,null,34706,null,2648,null,49150,null,3245,null,6730,null,1457,null,133,null,132,null,0400000US05,Arkansas,05
8366253,null,25708,null,887411,null,13879,null,383236,null,10824,null,101443,null,4880,null,148937,null,6809,null,113151,null,5362,null,19705,null,2609,null,504175,null,12303,null,106471,null,6044,null,20387,null,2620,null,57164,null,4426,null,24016,null,2899,null,4904,null,1240,null,397704,null,10265,null,52855,null,3471,null,224048,null,7788,null,101802,null,5117,null,18999,null,2610,null,7478842,null,27770,null,5657974,null,30044,null,2870036,null,19666,null,2191589,null,23355,null,550857,null,11750,null,45492,null,3358,null,1820868,null,24083,null,625098,null,14682,null,298781,null,9807,null,275042,null,9071,null,46952,null,3756,null,4323,null,1177,null,1195770,null,16812,null,511954,null,10911,null,581608,null,10990,null,93774,null,4725,null,8434,null,1413,null,0400000US06,California,06
1233139,null,11054,null,109626,null,5252,null,47715,null,3972,null,15818,null,2251,null,16780,null,2208,null,13402,null,2249,null,1715,null,771,null,61911,null,4325,null,10894,null,1902,null,3019,null,1192,null,6723,null,1442,null,807,null,358,null,345,null,314,null,51017,null,3855,null,5010,null,1259,null,30508,null,2997,null,12882,null,2390,null,2617,null,895,null,1123513,null,10157,null,922053,null,10702,null,514793,null,7757,null,321053,null,6667,null,81232,null,4906,null,4975,null,1037,null,201460,null,6908,null,65210,null,4379,null,29722,null,3161,null,31545,null,2973,null,3779,null,1188,null,164,null,202,null,136250,null,5728,null,50403,null,3555,null,77292,null,5008,null,7362,null,1481,null,1193,null,893,null,0400000US08,Colorado,08
890530,null,9200,null,59484,null,4290,null,14009,null,1938,null,5086,null,1101,null,5557,null,1359,null,2879,null,935,null,487,null,368,null,45475,null,3661,null,5119,null,1217,null,1514,null,620,null,3212,null,1082,null,276,null,341,null,117,null,190,null,40356,null,3452,null,5390,null,1209,null,25156,null,2863,null,9403,null,1725,null,407,null,345,null,831046,null,9223,null,653939,null,8630,null,355446,null,6797,null,242139,null,5323,null,53439,null,3068,null,2915,null,875,null,177107,null,5856,null,50346,null,3797,null,25849,null,2347,null,21925,null,2738,null,2505,null,905,null,67,null,111,null,126761,null,4600,null,48956,null,2783,null,68099,null,4011,null,9233,null,1534,null,473,null,347,null,0400000US09,Connecticut,09
220655,null,4595,null,15627,null,2343,null,4115,null,1091,null,1019,null,359,null,1832,null,751,null,923,null,430,null,341,null,452,null,11512,null,2117,null,1917,null,802,null,684,null,334,null,1063,null,684,null,170,null,173,null,0,null,263,null,9595,null,1794,null,882,null,487,null,4721,null,1055,null,3274,null,1274,null,718,null,488,null,205028,null,4752,null,155747,null,4527,null,93542,null,3312,null,50710,null,3578,null,10282,null,1561,null,1213,null,652,null,49281,null,3041,null,13338,null,1956,null,6207,null,1287,null,6361,null,1276,null,723,null,447,null,47,null,80,null,35943,null,2283,null,14436,null,1928,null,18397,null,2068,null,2814,null,904,null,296,null,330,null,0400000US10,Delaware,10
109030,null,4490,null,15965,null,2196,null,1175,null,453,null,623,null,323,null,352,null,295,null,117,null,143,null,83,null,140,null,14790,null,2107,null,1994,null,721,null,343,null,277,null,1106,null,611,null,225,null,264,null,320,null,371,null,12796,null,2031,null,1658,null,658,null,7733,null,1628,null,2851,null,908,null,554,null,368,null,93065,null,4537,null,55520,null,3162,null,36175,null,2328,null,17247,null,1978,null,1822,null,628,null,276,null,282,null,37545,null,3087,null,6799,null,1289,null,3475,null,931,null,2735,null,766,null,589,null,410,null,0,null,296,null,30746,null,2857,null,14738,null,2000,null,13553,null,1916,null,2210,null,830,null,245,null,248,null,0400000US11,District of Columbia,11
4542466,null,26422,null,488257,null,11108,null,192017,null,7854,null,85544,null,5234,null,66472,null,5252,null,34530,null,3673,null,5471,null,1612,null,296240,null,10087,null,55004,null,4318,null,14260,null,2147,null,29790,null,3700,null,8979,null,1757,null,1975,null,920,null,241236,null,9765,null,33692,null,3004,null,147348,null,8029,null,52122,null,4508,null,8074,null,1573,null,4054209,null,24841,null,3143382,null,23398,null,1982602,null,16301,null,961612,null,15779,null,187325,null,8409,null,11843,null,1614,null,910827,null,17910,null,254755,null,8633,null,124094,null,5752,null,118163,null,7281,null,12287,null,1894,null,211,null,206,null,656072,null,14252,null,279370,null,9382,null,334643,null,9401,null,40059,null,3966,null,2000,null,815,null,0400000US12,Florida,12
2370143,null,18487,null,300948,null,7887,null,104511,null,5549,null,38155,null,3329,null,38678,null,3603,null,23987,null,2819,null,3691,null,1176,null,196437,null,7528,null,28515,null,3514,null,7392,null,1597,null,14913,null,2422,null,5750,null,1486,null,460,null,366,null,167922,null,6475,null,23198,null,2388,null,98720,null,5215,null,40300,null,3428,null,5704,null,1411,null,2069195,null,19185,null,1572319,null,16668,null,854088,null,12089,null,581258,null,12041,null,127887,null,6141,null,9086,null,1621,null,496876,null,12609,null,130358,null,5905,null,60517,null,4136,null,60336,null,4554,null,8914,null,1692,null,591,null,393,null,366518,null,10699,null,133642,null,5615,null,202260,null,7857,null,29130,null,3199,null,1486,null,710,null,0400000US13,Georgia,13
310366,null,5604,null,23281,null,2354,null,9055,null,1585,null,3889,null,1082,null,2782,null,978,null,1943,null,750,null,441,null,300,null,14226,null,2049,null,2475,null,1073,null,279,null,279,null,1394,null,713,null,759,null,661,null,43,null,72,null,11751,null,1735,null,1331,null,558,null,6303,null,1306,null,3155,null,819,null,962,null,725,null,287085,null,5680,null,219809,null,5770,null,118694,null,4550,null,79367,null,3922,null,18994,null,2401,null,2754,null,882,null,67276,null,3946,null,23392,null,2619,null,9812,null,1702,null,11063,null,1820,null,1589,null,677,null,928,null,703,null,43884,null,3066,null,20296,null,2264,null,18540,null,2185,null,4330,null,1196,null,718,null,431,null,0400000US15,Hawaii,15
397214,null,6069,null,39387,null,3021,null,20497,null,2073,null,6658,null,1451,null,6258,null,1134,null,5845,null,1220,null,1736,null,765,null,18890,null,2344,null,3353,null,1013,null,612,null,404,null,1932,null,730,null,784,null,531,null,25,null,43,null,15537,null,2041,null,1335,null,505,null,10395,null,1667,null,3270,null,1028,null,537,null,418,null,357827,null,6663,null,301298,null,6746,null,166264,null,4260,null,97559,null,4216,null,32589,null,2446,null,4886,null,1079,null,56529,null,3451,null,20291,null,2462,null,7291,null,1571,null,11763,null,1804,null,1211,null,532,null,26,null,36,null,36238,null,2604,null,11970,null,1655,null,20937,null,2223,null,3125,null,772,null,206,null,228,null,0400000US16,Idaho,16
3120138,null,16955,null,309309,null,9787,null,98400,null,5197,null,29788,null,2237,null,37780,null,3432,null,26382,null,3409,null,4450,null,913,null,210909,null,7259,null,34020,null,3359,null,7590,null,1536,null,20378,null,2519,null,5173,null,1179,null,879,null,566,null,176889,null,6900,null,23360,null,2178,null,101682,null,4717,null,43981,null,3692,null,7866,null,1362,null,2810829,null,16463,null,2211626,null,16947,null,1216403,null,11355,null,781724,null,12814,null,199200,null,6261,null,14299,null,1757,null,599203,null,10562,null,180743,null,5658,null,85026,null,4388,null,82268,null,4668,null,12545,null,2108,null,904,null,559,null,418460,null,9853,null,174650,null,5576,null,208881,null,7340,null,32656,null,3312,null,2273,null,706,null,0400000US17,Illinois,17
1657555,null,11425,null,177908,null,6746,null,59310,null,3677,null,19784,null,2034,null,23157,null,2275,null,13663,null,2399,null,2706,null,855,null,118598,null,5874,null,19695,null,2798,null,2851,null,860,null,13555,null,2337,null,3088,null,1079,null,201,null,235,null,98903,null,5041,null,9908,null,1549,null,61207,null,3862,null,24196,null,2494,null,3592,null,1022,null,1479647,null,12225,null,1192040,null,12080,null,691430,null,8732,null,385372,null,7816,null,105883,null,5648,null,9355,null,1235,null,287607,null,8362,null,86147,null,4953,null,35766,null,2862,null,44688,null,3517,null,5398,null,1213,null,295,null,251,null,201460,null,6813,null,81613,null,4215,null,104759,null,4930,null,13575,null,2007,null,1513,null,655,null,0400000US18,Indiana,18
798262,null,8113,null,61180,null,3975,null,20689,null,1889,null,7651,null,1043,null,6730,null,1169,null,4927,null,1053,null,1381,null,556,null,40491,null,3385,null,6299,null,1425,null,1125,null,588,null,3996,null,1055,null,924,null,545,null,254,null,311,null,34192,null,3013,null,1939,null,588,null,22803,null,2684,null,8548,null,1541,null,902,null,454,null,737082,null,7320,null,615652,null,7776,null,371416,null,6042,null,186178,null,4892,null,54037,null,2910,null,4021,null,942,null,121430,null,4191,null,41666,null,3046,null,15895,null,1736,null,23189,null,2374,null,2068,null,738,null,514,null,333,null,79764,null,3272,null,27916,null,2290,null,44833,null,2712,null,6417,null,1300,null,598,null,430,null,0400000US19,Iowa,19
722181,null,7254,null,64861,null,3723,null,22406,null,2140,null,7183,null,1044,null,8312,null,1347,null,5511,null,1029,null,1400,null,555,null,42455,null,3121,null,7363,null,1448,null,1270,null,559,null,4447,null,1232,null,1505,null,553,null,141,null,194,null,35092,null,2708,null,3107,null,971,null,19831,null,1920,null,10566,null,1887,null,1588,null,892,null,657320,null,7464,null,535242,null,6802,null,306586,null,5529,null,175285,null,5034,null,49007,null,3106,null,4364,null,889,null,122078,null,4939,null,41295,null,2835,null,15187,null,1858,null,23390,null,2628,null,2379,null,779,null,339,null,297,null,80783,null,3849,null,30182,null,2416,null,44016,null,3103,null,6178,null,1313,null,407,null,272,null,0400000US20,Kansas,20
1146621,null,11765,null,164977,null,6536,null,62709,null,4360,null,24944,null,2211,null,24267,null,2914,null,11818,null,1873,null,1680,null,666,null,102268,null,5046,null,14760,null,2054,null,3607,null,909,null,9463,null,1699,null,1690,null,716,null,0,null,273,null,87508,null,4843,null,9694,null,1529,null,58210,null,3821,null,17767,null,2301,null,1837,null,771,null,981644,null,10597,null,792967,null,11598,null,463174,null,8377,null,270947,null,7524,null,54372,null,3490,null,4474,null,1074,null,188677,null,7046,null,54476,null,3738,null,26374,null,2552,null,25579,null,2674,null,2394,null,807,null,129,null,152,null,134201,null,5653,null,53867,null,3861,null,71033,null,4850,null,8811,null,1621,null,490,null,456,null,0400000US21,Kentucky,21
1128899,null,12816,null,149644,null,6791,null,36994,null,3053,null,16473,null,2060,null,11130,null,1855,null,7694,null,1516,null,1697,null,762,null,112650,null,6016,null,10697,null,1790,null,2852,null,911,null,6332,null,1378,null,974,null,464,null,539,null,537,null,101953,null,5828,null,15335,null,2335,null,58969,null,4629,null,24383,null,3120,null,3266,null,961,null,979255,null,11421,null,737017,null,10693,null,413250,null,7450,null,261902,null,7872,null,58161,null,3900,null,3704,null,1086,null,242238,null,7610,null,67076,null,4023,null,29793,null,2908,null,31909,null,2879,null,5316,null,1382,null,58,null,97,null,175162,null,6398,null,70581,null,3872,null,93355,null,5210,null,10856,null,1950,null,370,null,387,null,0400000US22,Louisiana,22
347561,null,5549,null,28937,null,2543,null,10257,null,1377,null,4649,null,869,null,4153,null,898,null,991,null,352,null,464,null,381,null,18680,null,2088,null,3718,null,837,null,498,null,273,null,3044,null,810,null,176,null,234,null,0,null,230,null,14962,null,1970,null,1556,null,505,null,10126,null,1613,null,3169,null,901,null,111,null,182,null,318624,null,5723,null,260886,null,4738,null,168084,null,3910,null,77430,null,3113,null,14486,null,1422,null,886,null,411,null,57738,null,3391,null,17340,null,1721,null,7305,null,1092,null,9018,null,1340,null,1017,null,487,null,0,null,230,null,40398,null,3028,null,15317,null,1585,null,23522,null,2526,null,1549,null,496,null,10,null,16,null,0400000US23,Maine,23
1391688,null,11881,null,85358,null,5051,null,23552,null,2560,null,10914,null,1710,null,7614,null,1430,null,4363,null,1311,null,661,null,537,null,61806,null,4083,null,8390,null,1732,null,1711,null,795,null,5739,null,1487,null,876,null,532,null,64,null,74,null,53416,null,3838,null,4910,null,1289,null,35056,null,3308,null,11243,null,2056,null,2207,null,969,null,1306330,null,11281,null,988605,null,11687,null,542099,null,8596,null,360259,null,7104,null,79847,null,4278,null,6400,null,1351,null,317725,null,8887,null,81515,null,5040,null,36673,null,3063,null,40597,null,3693,null,4161,null,1306,null,84,null,99,null,236210,null,6583,null,89020,null,4366,null,128552,null,5443,null,17684,null,2192,null,954,null,466,null,0400000US24,Maryland,24
1557057,null,14586,null,108611,null,5573,null,31035,null,2764,null,15526,null,2041,null,9221,null,1460,null,5715,null,1248,null,573,null,422,null,77576,null,4989,null,11346,null,1914,null,2924,null,1036,null,6444,null,1503,null,1666,null,711,null,312,null,358,null,66230,null,4308,null,9004,null,1487,null,39804,null,3217,null,14709,null,2442,null,2713,null,983,null,1448446,null,13792,null,1137475,null,12395,null,624674,null,9460,null,422606,null,9154,null,87323,null,3995,null,2872,null,855,null,310971,null,8597,null,87310,null,5203,null,48253,null,3657,null,35225,null,3050,null,3657,null,1089,null,175,null,207,null,223661,null,7132,null,101307,null,4373,null,108866,null,5932,null,12886,null,1995,null,602,null,349,null,0400000US25,Massachusetts,25
