C07008_001E,C07008_001EA,C07008_001M,C07008_001MA,C07008_002E,C07008_002EA,C07008_002M,C07008_002MA,C07008_003E,C07008_003EA,C07008_003M,C07008_003MA,C07008_004E,C07008_004EA,C07008_004M,C07008_004MA,C07008_005E,C07008_005EA,C07008_005M,C07008_005MA,C07008_006E,C07008_006EA,C07008_006M,C07008_006MA,C07008_007E,C07008_007EA,C07008_007M,C07008_007MA,C07008_008E,C07008_008EA,C07008_008M,C07008_008MA,C07008_009E,C07008_009EA,C07008_009M,C07008_009MA,C07008_010E,C07008_010EA,C07008_010M,C07008_010MA,C07008_011E,C07008_011EA,C07008_011M,C07008_011MA,C07008_012E,C07008_012EA,C07008_012M,C07008_012MA,C07008_013E,C07008_013EA,C07008_013M,C07008_013MA,C07008_014E,C07008_014EA,C07008_014M,C07008_014MA,C07008_015E,C07008_015EA,C07008_015M,C07008_015MA,C07008_016E,C07008_016EA,C07008_016M,C07008_016MA,C07008_017E,C07008_017EA,C07008_017M,C07008_017MA,C07008_018E,C07008_018EA,C07008_018M,C07008_018MA,C07008_019E,C07008_019EA,C07008_019M,C07008_019MA,C07008_020E,C07008_020EA,C07008_020M,C07008_020MA,C07008_021E,C07008_021EA,C07008_021M,C07008_021MA,C07008_022E,C07008_022EA,C07008_022M,C07008_022MA,C07008_023E,C07008_023EA,C07008_023M,C07008_023MA,C07008_024E,C07008_024EA,C07008_024M,C07008_024MA,C07008_025E,C07008_025EA,C07008_025M,C07008_025MA,C07008_026E,C07008_026EA,C07008_026M,C07008_026MA,C07008_027E,C07008_027EA,C07008_027M,C07008_027MA,C07008_028E,C07008_028EA,C07008_028M,C07008_028MA,C07008_029E,C07008_029EA,C07008_029M,C07008_029MA,C07008_030E,C07008_030EA,C07008_030M,C07008_030MA,GEO_ID,NAME,state
7669333,null,4355,null,2504374,null,22131,null,3674535,null,32418,null,1056995,null,15849,null,433429,null,9108,null,6396523,null,26664,null,1908022,null,24018,null,3261607,null,30499,null,837275,null,16729,null,389619,null,8584,null,624438,null,22638,null,284425,null,12021,null,204125,null,11925,null,111595,null,7505,null,24293,null,2614,null,384488,null,16352,null,196499,null,10956,null,108940,null,8009,null,68201,null,4654,null,10848,null,2048,null,223341,null,10052,null,100710,null,7746,null,80535,null,6056,null,34554,null,3566,null,7542,null,1428,null,40543,null,5402,null,14718,null,2640,null,19328,null,3289,null,5370,null,1829,null,1127,null,622,null,0400000US13,Georgia,13
1052661,null,1074,null,329314,null,7512,null,548240,null,10129,null,113279,null,5561,null,61828,null,3030,null,876732,null,9381,null,257419,null,7910,null,471054,null,9573,null,91469,null,4930,null,56790,null,2874,null,111551,null,8879,null,45231,null,4659,null,46929,null,5552,null,15399,null,2488,null,3992,null,1098,null,7472,null,1807,null,5555,null,1512,null,940,null,554,null,896,null,435,null,81,null,87,null,43596,null,4710,null,16350,null,2901,null,22238,null,3300,null,4233,null,1002,null,775,null,342,null,13310,null,2432,null,4759,null,1453,null,7079,null,2052,null,1282,null,682,null,190,null,158,null,0400000US15,Hawaii,15
1195448,null,1640,null,303103,null,7304,null,677849,null,11824,null,153775,null,6472,null,60721,null,3487,null,993384,null,7866,null,217888,null,7417,null,599747,null,9943,null,121078,null,5134,null,54671,null,3273,null,112037,null,6925,null,44418,null,3844,null,44528,null,4482,null,19997,null,2536,null,3094,null,872,null,37625,null,4311,null,16926,null,2731,null,13984,null,2673,null,5169,null,1103,null,1546,null,624,null,46252,null,3677,null,21025,null,2511,null,16906,null,2612,null,7148,null,1518,null,1173,null,612,null,6150,null,1769,null,2846,null,1117,null,2684,null,1010,null,383,null,342,null,237,null,238,null,0400000US16,Idaho,16
10275170,null,2961,null,3518593,null,22580,null,4961375,null,33098,null,1172973,null,17994,null,622229,null,10598,null,8916502,null,25324,null,2768592,null,24449,null,4582056,null,35010,null,988990,null,16050,null,576864,null,10197,null,863059,null,21898,null,473295,null,16483,null,232380,null,9959,null,125789,null,6949,null,31595,null,3418,null,265392,null,10199,null,156305,null,8132,null,66965,null,5782,null,34509,null,2770,null,7613,null,1395,null,173331,null,8016,null,94366,null,6097,null,54439,null,4459,null,20211,null,2248,null,4315,null,1045,null,56886,null,6139,null,26035,null,3981,null,25535,null,4107,null,3474,null,987,null,1842,null,762,null,0400000US17,Illinois,17
5106260,null,3077,null,1477294,null,14495,null,2621850,null,21492,null,690202,null,13474,null,316914,null,6758,null,4328330,null,17067,null,1103057,null,13796,null,2390203,null,22423,null,548583,null,12478,null,286487,null,7072,null,465968,null,15256,null,219908,null,9636,null,134225,null,7151,null,91813,null,5489,null,20022,null,2286,null,185960,null,8073,null,95097,null,5433,null,52435,null,4898,null,31502,null,2998,null,6926,null,1549,null,105781,null,6369,null,49753,null,3724,null,35781,null,4226,null,17113,null,2472,null,3134,null,804,null,20221,null,3251,null,9479,null,1868,null,9206,null,2233,null,1191,null,572,null,345,null,325,null,0400000US18,Indiana,18
2422186,null,2332,null,671692,null,10754,null,1314760,null,15253,null,278035,null,8538,null,157699,null,4232,null,2037595,null,10680,null,471253,null,10319,null,1201595,null,14207,null,220789,null,7226,null,143958,null,4187,null,228144,null,8752,null,114451,null,6828,null,66513,null,5143,null,37581,null,3927,null,9599,null,1305,null,88815,null,5507,null,51631,null,3887,null,23060,null,3067,null,11743,null,1614,null,2381,null,468,null,59096,null,4790,null,30138,null,3040,null,20040,null,2886,null,7297,null,1513,null,1621,null,485,null,8536,null,1608,null,4219,null,950,null,3552,null,1257,null,625,null,291,null,140,null,138,null,0400000US19,Iowa,19
2231280,null,2083,null,629971,null,9352,null,1175589,null,13107,null,287587,null,8235,null,138133,null,4862,null,1831153,null,10929,null,431933,null,9093,null,1052631,null,12742,null,223951,null,7180,null,122638,null,4348,null,222596,null,9508,null,109540,null,6970,null,66873,null,5095,null,36323,null,3503,null,9860,null,1648,null,82931,null,5814,null,46710,null,3754,null,19702,null,2814,null,13056,null,1834,null,3463,null,1055,null,83101,null,5954,null,36614,null,3710,null,31651,null,4173,null,13014,null,2286,null,1822,null,685,null,11499,null,2121,null,5174,null,1480,null,4732,null,1379,null,1243,null,716,null,350,null,359,null,0400000US20,Kansas,20
3469657,null,2848,null,925767,null,13862,null,1810083,null,22703,null,490943,null,14532,null,242864,null,6006,null,2948501,null,14925,null,701843,null,11687,null,1632777,null,22606,null,391770,null,12899,null,222111,null,5934,null,294072,null,11574,null,123570,null,7345,null,95431,null,8675,null,63005,null,4572,null,12066,null,1731,null,114143,null,7475,null,50384,null,4467,null,36950,null,4068,null,21680,null,2839,null,5129,null,1280,null,98839,null,6607,null,44477,null,4674,null,37525,null,4098,null,13376,null,2209,null,3461,null,890,null,14102,null,2865,null,5493,null,1581,null,7400,null,2114,null,1112,null,551,null,97,null,118,null,0400000US21,Kentucky,21
3558124,null,2346,null,1162173,null,14013,null,1648774,null,21617,null,503396,null,12720,null,243781,null,6335,null,3059840,null,16681,null,912147,null,15427,null,1504866,null,21683,null,418273,null,10890,null,224554,null,6320,null,283406,null,12425,null,143352,null,8748,null,81534,null,6251,null,46348,null,3697,null,12172,null,2010,null,129327,null,7672,null,68433,null,5571,null,33003,null,3614,null,23099,null,2684,null,4792,null,1127,null,74972,null,5951,null,34071,null,4253,null,24709,null,3470,null,14221,null,2432,null,1971,null,705,null,10579,null,1789,null,4170,null,1173,null,4662,null,1398,null,1455,null,709,null,292,null,221,null,0400000US22,Louisiana,22
1099536,null,1221,null,309237,null,5902,null,564297,null,8916,null,151810,null,5928,null,74192,null,2568,null,959331,null,6988,null,235085,null,6452,null,529150,null,8383,null,126844,null,5401,null,68252,null,2714,null,80351,null,5828,null,42087,null,4429,null,18832,null,2585,null,15636,null,1972,null,3796,null,888,null,35982,null,3841,null,20867,null,2936,null,7021,null,1593,null,6648,null,1404,null,1446,null,575,null,21378,null,2630,null,9825,null,1635,null,8239,null,1735,null,2616,null,788,null,698,null,386,null,2494,null,681,null,1373,null,511,null,1055,null,532,null,66,null,78,null,0,null,230,null,0400000US23,Maine,23
4586667,null,2089,null,1558831,null,16233,null,2203841,null,21835,null,555393,null,12605,null,268602,null,7070,null,3946116,null,21014,null,1235794,null,16467,null,2005061,null,21598,null,459000,null,10720,null,246261,null,6774,null,326172,null,13785,null,158531,null,8466,null,98956,null,7225,null,55689,null,5189,null,12996,null,1802,null,134775,null,9489,null,75699,null,6236,null,34628,null,4846,null,20567,null,2426,null,3881,null,1039,null,147450,null,8684,null,75635,null,6473,null,50340,null,4783,null,17637,null,2573,null,3838,null,1003,null,32154,null,3860,null,13172,null,2349,null,14856,null,2525,null,2500,null,968,null,1626,null,797,null,0400000US24,Maryland,24
5416680,null,1231,null,1931270,null,17647,null,2518928,null,24138,null,625588,null,11949,null,340894,null,8083,null,4683770,null,16709,null,1520682,null,18582,null,2319304,null,22205,null,530504,null,11248,null,313280,null,7384,null,404126,null,14055,null,206059,null,10018,null,117361,null,8328,null,62897,null,5294,null,17809,null,2404,null,160260,null,8201,null,103856,null,6592,null,30988,null,3385,null,19628,null,2441,null,5788,null,1284,null,126046,null,8847,null,78580,null,6999,null,34235,null,4416,null,10286,null,1920,null,2945,null,1033,null,42478,null,4886,null,22093,null,3438,null,17040,null,2711,null,2273,null,908,null,1072,null,669,null,0400000US25,Massachusetts,25
8051582,null,2942,null,2574020,null,20375,null,3956756,null,28797,null,1026297,null,18516,null,494509,null,9594,null,6887725,null,20184,null,1956644,null,20919,null,3640765,null,24957,null,842264,null,15700,null,448052,null,8288,null,733998,null,17398,null,389861,null,13415,null,191630,null,10848,null,122861,null,5915,null,29646,null,2614,null,293851,null,9018,null,169289,null,7753,null,67915,null,5140,null,45088,null,3101,null,11559,null,1909,null,97238,null,5890,null,43578,null,3764,null,36403,null,3563,null,13506,null,2013,null,3751,null,1116,null,38770,null,4719,null,14648,null,2352,null,20043,null,3136,null,2578,null,625,null,1501,null,678,null,0400000US26,Michigan,26
4222367,null,2332,null,1311273,null,11895,null,2238236,null,18770,null,455585,null,10273,null,217273,null,5227,null,3608504,null,14230,null,967433,null,13160,null,2067999,null,18495,null,376788,null,9116,null,196284,null,4782,null,324837,null,11288,null,177567,null,8189,null,88548,null,6115,null,45663,null,3947,null,13059,null,1538,null,192678,null,7449,null,115469,null,5775,null,47897,null,4622,null,23769,null,2724,null,5543,null,1169,null,77639,null,5109,null,42836,null,3883,null,24652,null,2680,null,7994,null,1305,null,2157,null,633,null,18709,null,2465,null,7968,null,1348,null,9140,null,1982,null,1371,null,564,null,230,null,200,null,0400000US27,Minnesota,27
2313150,null,2871,null,733925,null,11527,null,1080656,null,18410,null,332141,null,11707,null,166428,null,6942,null,1981040,null,12366,null,565886,null,11889,null,984219,null,19285,null,278705,null,10385,null,152230,null,6756,null,173386,null,9825,null,84729,null,6727,null,50938,null,4615,null,29700,null,3672,null,8019,null,1697,null,99436,null,7099,null,55070,null,5361,null,26274,null,4156,null,14375,null,2273,null,3717,null,1119,null,54325,null,4548,null,26702,null,3464,null,16250,null,2715,null,9151,null,1648,null,2222,null,716,null,4963,null,1482,null,1538,null,667,null,2975,null,1245,null,210,null,184,null,240,null,233,null,0400000US28,Mississippi,28
4805979,null,2846,null,1406612,null,14837,null,2425351,null,21332,null,664763,null,14361,null,309253,null,6976,null,4036230,null,20519,null,1034226,null,16245,null,2199760,null,22250,null,524148,null,12313,null,278096,null,6264,null,426017,null,15007,null,205357,null,9531,null,120722,null,8034,null,81733,null,5455,null,18205,null,2540,null,203441,null,9356,null,101134,null,5889,null,56644,null,5918,null,38031,null,3542,null,7632,null,1485,null,123984,null,8276,null,58583,null,4748,null,42112,null,5150,null,18840,null,2409,null,4449,null,1143,null,16307,null,3193,null,7312,null,1915,null,6113,null,1625,null,2011,null,841,null,871,null,489,null,0400000US29,Missouri,29
792836,null,1463,null,232418,null,6308,null,396546,null,10505,null,110417,null,5806,null,53455,null,3391,null,659749,null,7536,null,164111,null,6902,null,359306,null,9953,null,88834,null,5315,null,47498,null,3116,null,75763,null,5605,null,37009,null,3900,null,22121,null,2869,null,13629,null,2636,null,3004,null,681,null,27574,null,3374,null,15113,null,2110,null,7292,null,1761,null,3751,null,1151,null,1418,null,532,null,26411,null,2811,null,14255,null,2125,null,6840,null,1307,null,3796,null,1087,null,1520,null,672,null,3339,null,1061,null,1930,null,884,null,987,null,462,null,407,null,335,null,15,null,26,null,0400000US30,Montana,30
1422687,null,1943,null,420397,null,7829,null,757023,null,12481,null,159827,null,6721,null,85440,null,3745,null,1169308,null,9192,null,286521,null,7578,null,683455,null,12388,null,122644,null,5798,null,76688,null,3675,null,144733,null,7876,null,77993,null,6421,null,37461,null,3729,null,23627,null,2927,null,5652,null,1459,null,58640,null,4464,null,35519,null,3408,null,14919,null,2253,null,6761,null,1316,null,1441,null,606,null,42471,null,3878,null,18110,null,2500,null,16629,null,2474,null,6184,null,1429,null,1548,null,579,null,7535,null,1529,null,2254,null,756,null,4559,null,1348,null,611,null,520,null,111,null,180,null,0400000US31,Nebraska,31
2069037,null,2062,null,630693,null,12402,null,1004079,null,17079,null,330825,null,10427,null,103440,null,4494,null,1644727,null,15122,null,451541,null,12540,null,852080,null,16193,null,251240,null,9689,null,89866,null,4493,null,308499,null,13768,null,131610,null,8683,null,109640,null,7854,null,58665,null,5162,null,8584,null,1836,null,16464,null,2596,null,8630,null,1616,null,5038,null,1395,null,2399,null,796,null,397,null,364,null,86259,null,6460,null,34267,null,4068,null,30836,null,4063,null,17446,null,2505,null,3710,null,1252,null,13088,null,2455,null,4645,null,1308,null,6485,null,1690,null,1075,null,623,null,883,null,616,null,0400000US32,Nevada,32
1090306,null,1061,null,313433,null,6912,null,569293,null,10282,null,142176,null,5939,null,65404,null,3106,null,943768,null,8269,null,239292,null,7205,null,528443,null,9908,null,117993,null,5526,null,58040,null,2820,null,77793,null,6292,null,38142,null,4194,null,21025,null,3082,null,14069,null,2216,null,4557,null,913,null,31086,null,4649,null,15972,null,3096,null,8804,null,2396,null,5417,null,1331,null,893,null,420,null,32274,null,3777,null,17453,null,2771,null,8764,null,1652,null,4575,null,1242,null,1482,null,459,null,5385,null,1520,null,2574,null,1028,null,2257,null,967,null,122,null,140,null,432,null,432,null,0400000US33,New Hampshire,33
7017243,null,1437,null,2335560,null,19162,null,3499518,null,26288,null,718455,null,13975,null,463710,null,9204,null,6322986,null,19522,null,2003933,null,18503,null,3256488,null,26453,null,627218,null,12538,null,435347,null,8541,null,372963,null,14791,null,178711,null,10670,null,124991,null,7468,null,52720,null,4000,null,16541,null,2008,null,162956,null,8644,null,84044,null,6236,null,50554,null,4394,null,21775,null,2746,null,6583,null,1296,null,110238,null,7167,null,48559,null,3809,null,43928,null,4633,null,13900,null,2619,null,3851,null,1001,null,48100,null,4700,null,20313,null,2615,null,23557,null,3297,null,2842,null,952,null,1388,null,624,null,0400000US34,New Jersey,34
1581780,null,3296,null,512085,null,8803,null,754620,null,12216,null,219963,null,8706,null,95112,null,4157,null,1337238,null,11514,null,401557,null,10366,null,670549,null,12559,null,179010,null,7183,null,86122,null,3790,null,143310,null,9235,null,68003,null,5667,null,45953,null,4866,null,23820,null,3049,null,5534,null,1602,null,40243,null,5007,null,20694,null,3373,null,11067,null,2490,null,7146,null,1873,null,1336,null,541,null,52247,null,4140,null,18583,null,2212,null,22822,null,3419,null,9093,null,1644,null,1749,null,757,null,8742,null,1897,null,3248,null,1076,null,4229,null,1176,null,894,null,653,null,371,null,348,null,0400000US35,New Mexico,35
15910961,null,3555,null,5871333,null,33762,null,7212220,null,38223,null,1808112,null,19775,null,1019296,null,14024,null,14108779,null,30533,null,4891090,null,35049,null,6685589,null,37618,null,1581847,null,18315,null,950253,null,13564,null,1038748,null,22373,null,524394,null,16398,null,316322,null,13541,null,151015,null,8000,null,47017,null,3801,null,408823,null,15525,null,252094,null,12099,null,97830,null,6734,null,47483,null,3467,null,11416,null,1781,null,240338,null,9837,null,146425,null,7101,null,66166,null,5520,null,21838,null,2684,null,5909,null,1312,null,114273,null,7581,null,57330,null,4637,null,46313,null,4856,null,5929,null,1523,null,4701,null,1139,null,0400000US36,New York,36
7478068,null,4547,null,2215410,null,23660,null,3798060,null,29103,null,996849,null,13982,null,467749,null,8201,null,6313016,null,23808,null,1655770,null,24177,null,3423076,null,29230,null,806929,null,13507,null,427241,null,8761,null,625785,null,17069,null,296878,null,11606,null,191178,null,9319,null,113418,null,7469,null,24311,null,2859,null,266429,null,11735,null,143837,null,8889,null,70795,null,5358,null,43877,null,3849,null,7920,null,1332,null,228716,null,10885,null,99164,null,6401,null,93486,null,8783,null,28978,null,3109,null,7088,null,1309,null,44122,null,5172,null,19761,null,3178,null,19525,null,3360,null,3647,null,1050,null,1189,null,597,null,0400000US37,North Carolina,37
529954,null,1112,null,157410,null,4422,null,289961,null,5280,null,48110,null,2748,null,34473,null,1667,null,432406,null,4955,null,101329,null,5140,null,261882,null,5395,null,38055,null,2381,null,31140,null,1580,null,49712,null,4128,null,26822,null,3210,null,15234,null,2238,null,5675,null,1091,null,1981,null,773,null,20156,null,2409,null,12165,null,1788,null,4779,null,1272,null,2147,null,739,null,1065,null,492,null,25668,null,2747,null,16112,null,2058,null,7046,null,1616,null,2223,null,949,null,287,null,237,null,2012,null,832,null,982,null,591,null,1020,null,593,null,10,null,21,null,0,null,208,null,0400000US38,North Dakota,38
9310996,null,3504,null,2843817,null,20058,null,4554362,null,32763,null,1291675,null,18528,null,621142,null,8737,null,8000326,null,25601,null,2177391,null,23088,null,4204155,null,30690,null,1048526,null,17034,null,570254,null,9209,null,841897,null,20322,null,417791,null,12770,null,224632,null,10507,null,162255,null,8429,null,37219,null,3549,null,298372,null,9568,null,166835,null,7478,null,68952,null,4879,null,54949,null,4181,null,7636,null,1193,null,144513,null,9579,null,71037,null,7318,null,45681,null,4444,null,22500,null,2339,null,5295,null,1030,null,25888,null,3134,null,10763,null,1810,null,10942,null,2006,null,3445,null,1130,null,738,null,454,null,0400000US39,Ohio,39
2917327,null,2709,null,781330,null,12389,null,1508421,null,18949,null,431962,null,11261,null,195614,null,5839,null,2389624,null,13736,null,552514,null,11757,null,1331257,null,17602,null,330877,null,9674,null,174976,null,5457,null,286052,null,10913,null,119284,null,7339,null,97675,null,6566,null,57330,null,4603,null,11763,null,1447,null,134227,null,7655,null,62959,null,5181,null,39598,null,3937,null,26663,null,2595,null,5007,null,1161,null,95349,null,6493,null,42282,null,4228,null,33780,null,4162,null,15902,null,2219,null,3385,null,1109,null,12075,null,1927,null,4291,null,1179,null,6111,null,1753,null,1190,null,612,null,483,null,373,null,0400000US40,Oklahoma,40
3101578,null,1624,null,915170,null,14548,null,1572861,null,22257,null,442699,null,10805,null,170848,null,5988,null,2550922,null,15778,null,655823,null,14293,null,1394683,null,21064,null,346532,null,9691,null,153884,null,5693,null,324285,null,13756,null,150200,null,9003,null,101598,null,7970,null,61352,null,4763,null,11135,null,1703,null,101295,null,6374,null,53020,null,4221,null,28360,null,4047,null,17198,null,2492,null,2717,null,810,null,105860,null,6785,null,46766,null,4341,null,40853,null,4194,null,15431,null,1992,null,2810,null,780,null,19216,null,3405,null,9361,null,2115,null,7367,null,1998,null,2186,null,1067,null,302,null,297,null,0400000US41,Oregon,41
