C08513_001E,C08513_001EA,C08513_001M,C08513_001MA,C08513_002E,C08513_002EA,C08513_002M,C08513_002MA,C08513_003E,C08513_003EA,C08513_003M,C08513_003MA,C08513_004E,C08513_004EA,C08513_004M,C08513_004MA,C08513_005E,C08513_005EA,C08513_005M,C08513_005MA,C08513_006E,C08513_006EA,C08513_006M,C08513_006MA,C08513_007E,C08513_007EA,C08513_007M,C08513_007MA,C08513_008E,C08513_008EA,C08513_008M,C08513_008MA,C08513_009E,C08513_009EA,C08513_009M,C08513_009MA,C08513_010E,C08513_010EA,C08513_010M,C08513_010MA,C08513_011E,C08513_011EA,C08513_011M,C08513_011MA,C08513_012E,C08513_012EA,C08513_012M,C08513_012MA,C08513_013E,C08513_013EA,C08513_013M,C08513_013MA,C08513_014E,C08513_014EA,C08513_014M,C08513_014MA,C08513_015E,C08513_015EA,C08513_015M,C08513_015MA,C08513_016E,C08513_016EA,C08513_016M,C08513_016MA,C08513_017E,C08513_017EA,C08513_017M,C08513_017MA,C08513_018E,C08513_018EA,C08513_018M,C08513_018MA,C08513_019E,C08513_019EA,C08513_019M,C08513_019MA,C08513_020E,C08513_020EA,C08513_020M,C08513_020MA,C08513_021E,C08513_021EA,C08513_021M,C08513_021MA,C08513_022E,C08513_022EA,C08513_022M,C08513_022MA,C08513_023E,C08513_023EA,C08513_023M,C08513_023MA,C08513_024E,C08513_024EA,C08513_024M,C08513_024MA,C08513_025E,C08513_025EA,C08513_025M,C08513_025MA,C08513_026E,C08513_026EA,C08513_026M,C08513_026MA,C08513_027E,C08513_027EA,C08513_027M,C08513_027MA,C08513_028E,C08513_028EA,C08513_028M,C08513_028MA,C08513_029E,C08513_029EA,C08513_029M,C08513_029MA,C08513_030E,C08513_030EA,C08513_030M,C08513_030MA,GEO_ID,NAME,state
1919778,null,14797,null,1820743,null,14969,null,99035,null,4441,null,47870,null,3434,null,51165,null,3690,null,1621511,null,16572,null,1552257,null,16116,null,69254,null,4453,null,37974,null,2941,null,31280,null,3546,null,197367,null,6981,null,173192,null,6657,null,24175,null,2755,null,6779,null,1404,null,17396,null,2351,null,8172,null,1778,null,7966,null,1734,null,206,null,196,null,69,null,119,null,137,null,142,null,44302,null,3597,null,40101,null,3500,null,4201,null,1283,null,2205,null,1016,null,1996,null,782,null,48426,null,3670,null,47227,null,3602,null,1199,null,492,null,843,null,442,null,356,null,203,null,0400000US01,Alabama,01
342551,null,6394,null,288011,null,6214,null,54540,null,3530,null,32954,null,2909,null,21586,null,2731,null,230130,null,6492,null,200875,null,6573,null,29255,null,3148,null,18698,null,2562,null,10557,null,2042,null,45078,null,3523,null,37060,null,3211,null,8018,null,1626,null,3938,null,1097,null,4080,null,1352,null,4707,null,1325,null,4000,null,1218,null,707,null,410,null,347,null,224,null,360,null,263,null,47238,null,2910,null,32735,null,2691,null,14503,null,1886,null,8238,null,1403,null,6265,null,983,null,15398,null,2206,null,13341,null,2012,null,2057,null,728,null,1733,null,689,null,324,null,221,null,0400000US02,Alaska,02
2729757,null,21363,null,1995659,null,20850,null,734098,null,14636,null,436989,null,12182,null,297109,null,11223,null,2070957,null,22259,null,1543479,null,19689,null,527478,null,12975,null,333154,null,10990,null,194324,null,9897,null,323352,null,13342,null,205188,null,9402,null,118164,null,7768,null,56673,null,4580,null,61491,null,5935,null,55861,null,4907,null,36375,null,3404,null,19486,null,3174,null,8141,null,1777,null,11345,null,3133,null,137525,null,10541,null,94566,null,7087,null,42959,null,5574,null,22152,null,3625,null,20807,null,3176,null,142062,null,7340,null,116051,null,6159,null,26011,null,3259,null,16869,null,2695,null,9142,null,1817,null,0400000US04,Arizona,04
1224374,null,14588,null,1137614,null,13967,null,86760,null,4279,null,40492,null,3886,null,46268,null,3044,null,991971,null,14852,null,932712,null,13833,null,59259,null,3701,null,31445,null,3376,null,27814,null,2904,null,144175,null,7103,null,123978,null,5995,null,20197,null,2648,null,6206,null,1463,null,13991,null,2274,null,5105,null,1496,null,4868,null,1509,null,237,null,205,null,237,null,205,null,0,null,271,null,40715,null,3785,null,36491,null,3754,null,4224,null,947,null,1261,null,603,null,2963,null,885,null,42408,null,3585,null,39565,null,3347,null,2843,null,1046,null,1343,null,593,null,1500,null,877,null,0400000US05,Arkansas,05
16139699,null,40928,null,9159895,null,39884,null,6979804,null,36083,null,3656386,null,34511,null,3323418,null,31086,null,11783251,null,46402,null,6952755,null,42315,null,4830496,null,35465,null,2751024,null,33252,null,2079472,null,25883,null,1870263,null,25078,null,813119,null,18439,null,1057144,null,21013,null,449075,null,14362,null,608069,null,15433,null,838055,null,18386,null,370285,null,10397,null,467770,null,14407,null,167390,null,7362,null,300380,null,11185,null,815984,null,16383,null,443492,null,11779,null,372492,null,11453,null,152080,null,7062,null,220412,null,8961,null,832146,null,16574,null,580244,null,14812,null,251902,null,8303,null,136817,null,6356,null,115085,null,5376,null,0400000US06,California,06
2453377,null,15718,null,2081072,null,16025,null,372305,null,10992,null,203027,null,7815,null,169278,null,9262,null,1826923,null,16239,null,1570922,null,17090,null,256001,null,8149,null,145207,null,6818,null,110794,null,6260,null,246331,null,9296,null,183959,null,6415,null,62372,null,6073,null,27762,null,3113,null,34610,null,5131,null,81687,null,4896,null,60111,null,3732,null,21576,null,2907,null,8007,null,1456,null,13569,null,2636,null,132343,null,7160,null,113319,null,6630,null,19024,null,2634,null,11316,null,1785,null,7708,null,1690,null,166093,null,6611,null,152761,null,6058,null,13332,null,2068,null,10735,null,1672,null,2597,null,882,null,0400000US08,Colorado,08
1694719,null,12924,null,1353392,null,14488,null,341327,null,10081,null,204787,null,8203,null,136540,null,6930,null,1356814,null,14404,null,1120911,null,14206,null,235903,null,8787,null,158425,null,7269,null,77478,null,4419,null,145095,null,7150,null,93897,null,5075,null,51198,null,4336,null,19985,null,2115,null,31213,null,3949,null,54408,null,4545,null,33399,null,3227,null,21009,null,3109,null,8015,null,1712,null,12994,null,2368,null,68508,null,5264,null,44421,null,4145,null,24087,null,3002,null,12485,null,2035,null,11602,null,2084,null,69894,null,4619,null,60764,null,4249,null,9130,null,1473,null,5877,null,1068,null,3253,null,994,null,0400000US09,Connecticut,09
416661,null,8712,null,363721,null,8855,null,52940,null,4296,null,33725,null,3257,null,19215,null,2694,null,337594,null,8077,null,300054,null,7362,null,37540,null,3490,null,26408,null,2922,null,11132,null,1943,null,37204,null,4139,null,28024,null,3354,null,9180,null,2384,null,3635,null,1278,null,5545,null,1829,null,13826,null,2495,null,11886,null,2157,null,1940,null,1051,null,1177,null,744,null,763,null,522,null,14603,null,1908,null,11579,null,1901,null,3024,null,1064,null,1753,null,813,null,1271,null,689,null,13434,null,1820,null,12178,null,1655,null,1256,null,773,null,752,null,507,null,504,null,477,null,0400000US10,Delaware,10
758689,null,11963,null,605057,null,11241,null,153632,null,6879,null,105111,null,5075,null,48521,null,4147,null,324665,null,8094,null,257683,null,6963,null,66982,null,4542,null,47961,null,3664,null,19021,null,2358,null,85945,null,4905,null,63449,null,4133,null,22496,null,2625,null,12969,null,1777,null,9527,null,1747,null,282845,null,10150,null,231132,null,8799,null,51713,null,3998,null,34890,null,2881,null,16823,null,2692,null,50193,null,3820,null,40169,null,3450,null,10024,null,1601,null,7421,null,1291,null,2603,null,1273,null,15041,null,1984,null,12624,null,1908,null,2417,null,858,null,1870,null,644,null,547,null,416,null,0400000US11,District of Columbia,11
7851983,null,36622,null,5594800,null,30602,null,2257183,null,21908,null,1245955,null,20121,null,1011228,null,18540,null,6229212,null,33057,null,4540273,null,29164,null,1688939,null,21178,null,1002110,null,17525,null,686829,null,15367,null,816433,null,19773,null,506123,null,14869,null,310310,null,13656,null,132060,null,6859,null,178250,null,10711,null,146595,null,9206,null,74927,null,5849,null,71668,null,6777,null,22352,null,2901,null,49316,null,5796,null,284592,null,11727,null,190063,null,8507,null,94529,null,7614,null,35875,null,3614,null,58654,null,6049,null,375151,null,11634,null,283414,null,10055,null,91737,null,7386,null,53558,null,5168,null,38179,null,4450,null,0400000US12,Florida,12
4287878,null,28541,null,3716801,null,28715,null,571077,null,11192,null,283420,null,10022,null,287657,null,8877,null,3366907,null,25316,null,2991019,null,24824,null,375888,null,11044,null,217046,null,9104,null,158842,null,7414,null,465862,null,13595,null,354227,null,11896,null,111635,null,7398,null,32424,null,3212,null,79211,null,6218,null,103911,null,8997,null,78779,null,7220,null,25132,null,4872,null,6339,null,1546,null,18793,null,4686,null,143865,null,9105,null,109590,null,7617,null,34275,null,4377,null,9865,null,1844,null,24410,null,4087,null,207333,null,7306,null,183186,null,6924,null,24147,null,3301,null,17746,null,2765,null,6401,null,1380,null,0400000US13,Georgia,13
639584,null,6177,null,478539,null,8849,null,161045,null,7016,null,87710,null,4655,null,73335,null,5587,null,432883,null,7408,null,336305,null,7671,null,96578,null,4815,null,58687,null,3773,null,37891,null,3526,null,90031,null,4817,null,61497,null,4322,null,28534,null,3166,null,14192,null,2052,null,14342,null,2352,null,38254,null,3404,null,20592,null,2651,null,17662,null,2136,null,5913,null,1233,null,11749,null,1776,null,49743,null,4190,null,37083,null,3955,null,12660,null,1935,null,5733,null,1279,null,6927,null,1555,null,28673,null,2920,null,23062,null,2690,null,5611,null,1153,null,3185,null,914,null,2426,null,829,null,0400000US15,Hawaii,15
659175,null,7871,null,592659,null,7997,null,66516,null,3849,null,37997,null,2698,null,28519,null,3259,null,511398,null,9036,null,461009,null,8611,null,50389,null,3584,null,30093,null,2530,null,20296,null,2881,null,72245,null,4987,null,63297,null,4552,null,8948,null,1746,null,4752,null,1030,null,4196,null,1149,null,5791,null,1213,null,5091,null,1136,null,700,null,453,null,189,null,215,null,511,null,316,null,35188,null,2849,null,31261,null,2791,null,3927,null,932,null,1671,null,562,null,2256,null,830,null,34553,null,3005,null,32001,null,2938,null,2552,null,997,null,1292,null,462,null,1260,null,835,null,0400000US16,Idaho,16
