B25097_001E,B25097_001EA,B25097_001M,B25097_001MA,B25097_002E,B25097_002EA,B25097_002M,B25097_002MA,B25097_003E,B25097_003EA,B25097_003M,B25097_003MA,GEO_ID,NAME,state
119600,null,1503,null,136900,null,1942,null,91200,null,2230,null,0400000US01,Alabama,01
232900,null,3781,null,246700,null,4573,null,175200,null,14654,null,0400000US02,Alaska,02
187700,null,1966,null,197200,null,2168,null,160300,null,3041,null,0400000US04,Arizona,04
102900,null,1874,null,117400,null,2260,null,82100,null,1878,null,0400000US05,Arkansas,05
384200,null,1371,null,392600,null,1630,null,351600,null,3508,null,0400000US06,California,06
237800,null,1626,null,243400,null,1915,null,216700,null,4109,null,0400000US08,Colorado,08
291200,null,2103,null,296200,null,2598,null,278300,null,4025,null,0400000US09,Connecticut,09
249400,null,4319,null,258200,null,4795,null,220500,null,9070,null,0400000US10,Delaware,10
443700,null,12985,null,447000,null,15621,null,431900,null,32233,null,0400000US11,District of Columbia,11
182400,null,1053,null,194100,null,1218,null,158400,null,1500,null,0400000US12,Florida,12
162800,null,1035,null,171700,null,1246,null,127900,null,3057,null,0400000US13,Georgia,13
517600,null,9372,null,519800,null,12515,null,511800,null,21755,null,0400000US15,Hawaii,15
171700,null,2087,null,176600,null,3103,null,158900,null,4621,null,0400000US16,Idaho,16
202200,null,1300,null,217300,null,1396,null,166500,null,2024,null,0400000US17,Illinois,17
123100,null,844,null,130400,null,1056,null,104400,null,1999,null,0400000US18,Indiana,18
122000,null,1451,null,132600,null,2127,null,104300,null,2255,null,0400000US19,Iowa,19
125500,null,1884,null,140700,null,2259,null,95300,null,2899,null,0400000US20,Kansas,20
117800,null,1240,null,131000,null,1444,null,92600,null,2525,null,0400000US21,Kentucky,21
135400,null,1838,null,155200,null,1523,null,101600,null,2908,null,0400000US22,Louisiana,22
177500,null,2903,null,185900,null,3029,null,160100,null,4043,null,0400000US23,Maine,23
318600,null,2029,null,327200,null,2222,null,286900,null,4631,null,0400000US24,Maryland,24
338500,null,1674,null,344500,null,2131,null,320800,null,4126,null,0400000US25,Massachusetts,25
132200,null,982,null,141500,null,1279,null,112900,null,1417,null,0400000US26,Michigan,26
200400,null,1188,null,210200,null,1423,null,173700,null,1824,null,0400000US27,Minnesota,27
98000,null,1587,null,119000,null,2349,null,78900,null,1909,null,0400000US28,Mississippi,28
139700,null,1122,null,150500,null,1367,null,113500,null,2039,null,0400000US29,Missouri,29
176300,null,4201,null,195500,null,4931,null,151900,null,5608,null,0400000US30,Montana,30
123300,null,1446,null,133000,null,1645,null,102500,null,2621,null,0400000US31,Nebraska,31
207600,null,2750,null,213500,null,3018,null,181600,null,8309,null,0400000US32,Nevada,32
249700,null,3029,null,258600,null,3392,null,223500,null,6622,null,0400000US33,New Hampshire,33
348300,null,1823,null,356700,null,2237,null,325500,null,3436,null,0400000US34,New Jersey,34
160900,null,2078,null,173800,null,2819,null,122500,null,4016,null,0400000US35,New Mexico,35
306000,null,2562,null,323400,null,2919,null,261300,null,6671,null,0400000US36,New York,36
155500,null,1169,null,166100,null,1259,null,121500,null,2153,null,0400000US37,North Carolina,37
116800,null,1984,null,134700,null,3020,null,91100,null,3646,null,0400000US38,North Dakota,38
134600,null,721,null,141900,null,1003,null,117900,null,1146,null,0400000US39,Ohio,39
107700,null,1414,null,120600,null,1435,null,85600,null,1600,null,0400000US40,Oklahoma,40
257400,null,2383,null,268100,null,3120,null,229000,null,5250,null,0400000US41,Oregon,41
164700,null,751,null,179900,null,1529,null,133800,null,1927,null,0400000US42,Pennsylvania,42
267100,null,3837,null,267500,null,4772,null,265900,null,7914,null,0400000US44,Rhode Island,44
137500,null,1431,null,153300,null,1783,null,102400,null,2665,null,0400000US45,South Carolina,45
126200,null,3161,null,146200,null,3750,null,93000,null,4584,null,0400000US46,South Dakota,46
137300,null,1195,null,146900,null,1624,null,115500,null,2072,null,0400000US47,Tennessee,47
125800,null,722,null,142800,null,719,null,93600,null,966,null,0400000US48,Texas,48
224700,null,1992,null,229400,null,2154,null,207700,null,5112,null,0400000US49,Utah,49
216300,null,3443,null,222600,null,3586,null,198500,null,8585,null,0400000US50,Vermont,50
252600,null,2033,null,274400,null,2223,null,188600,null,3876,null,0400000US51,Virginia,51
287200,null,1621,null,295400,null,1915,null,258100,null,4704,null,0400000US53,Washington,53
94500,null,2071,null,112300,null,2911,null,78100,null,1843,null,0400000US54,West Virginia,54
170800,null,794,null,178100,null,1469,null,156600,null,1370,null,0400000US55,Wisconsin,55
184000,null,4352,null,194000,null,5468,null,164400,null,7963,null,0400000US56,Wyoming,56
118500,null,955,null,137300,null,1978,null,107200,null,1415,null,0400000US72,Puerto Rico,72
