B07008_001E,B07008_001EA,B07008_001M,B07008_001MA,B07008_002E,B07008_002EA,B07008_002M,B07008_002MA,B07008_003E,B07008_003EA,B07008_003M,B07008_003MA,B07008_004E,B07008_004EA,B07008_004M,B07008_004MA,B07008_005E,B07008_005EA,B07008_005M,B07008_005MA,B07008_006E,B07008_006EA,B07008_006M,B07008_006MA,B07008_007E,B07008_007EA,B07008_007M,B07008_007MA,B07008_008E,B07008_008EA,B07008_008M,B07008_008MA,B07008_009E,B07008_009EA,B07008_009M,B07008_009MA,B07008_010E,B07008_010EA,B07008_010M,B07008_010MA,B07008_011E,B07008_011EA,B07008_011M,B07008_011MA,B07008_012E,B07008_012EA,B07008_012M,B07008_012MA,B07008_013E,B07008_013EA,B07008_013M,B07008_013MA,B07008_014E,B07008_014EA,B07008_014M,B07008_014MA,B07008_015E,B07008_015EA,B07008_015M,B07008_015MA,B07008_016E,B07008_016EA,B07008_016M,B07008_016MA,B07008_017E,B07008_017EA,B07008_017M,B07008_017MA,B07008_018E,B07008_018EA,B07008_018M,B07008_018MA,B07008_019E,B07008_019EA,B07008_019M,B07008_019MA,B07008_020E,B07008_020EA,B07008_020M,B07008_020MA,B07008_021E,B07008_021EA,B07008_021M,B07008_021MA,B07008_022E,B07008_022EA,B07008_022M,B07008_022MA,B07008_023E,B07008_023EA,B07008_023M,B07008_023MA,B07008_024E,B07008_024EA,B07008_024M,B07008_024MA,B07008_025E,B07008_025EA,B07008_025M,B07008_025MA,B07008_026E,B07008_026EA,B07008_026M,B07008_026MA,B07008_027E,B07008_027EA,B07008_027M,B07008_027MA,B07008_028E,B07008_028EA,B07008_028M,B07008_028MA,B07008_029E,B07008_029EA,B07008_029M,B07008_029MA,B07008_030E,B07008_030EA,B07008_030M,B07008_030MA,B07008_031E,B07008_031EA,B07008_031M,B07008_031MA,B07008_032E,B07008_032EA,B07008_032M,B07008_032MA,B07008_033E,B07008_033EA,B07008_033M,B07008_033MA,B07008_034E,B07008_034EA,B07008_034M,B07008_034MA,B07008_035E,B07008_035EA,B07008_035M,B07008_035MA,B07008_036E,B07008_036EA,B07008_036M,B07008_036MA,GEO_ID,NAME,state
7669333,null,4355,null,2504374,null,22131,null,3674535,null,32418,null,868729,null,16139,null,188266,null,8042,null,433429,null,9108,null,6396523,null,26664,null,1908022,null,24018,null,3261607,null,30499,null,702077,null,15806,null,135198,null,8372,null,389619,null,8584,null,624438,null,22638,null,284425,null,12021,null,204125,null,11925,null,82646,null,5930,null,28949,null,3610,null,24293,null,2614,null,384488,null,16352,null,196499,null,10956,null,108940,null,8009,null,51128,null,3750,null,17073,null,2244,null,10848,null,2048,null,223341,null,10052,null,100710,null,7746,null,80535,null,6056,null,28382,null,3317,null,6172,null,1485,null,7542,null,1428,null,40543,null,5402,null,14718,null,2640,null,19328,null,3289,null,4496,null,1547,null,874,null,629,null,1127,null,622,null,0400000US13,Georgia,13
1052661,null,1074,null,329314,null,7512,null,548240,null,10129,null,97233,null,5632,null,16046,null,2328,null,61828,null,3030,null,876732,null,9381,null,257419,null,7910,null,471054,null,9573,null,81580,null,4835,null,9889,null,1582,null,56790,null,2874,null,111551,null,8879,null,45231,null,4659,null,46929,null,5552,null,11091,null,2052,null,4308,null,1191,null,3992,null,1098,null,7472,null,1807,null,5555,null,1512,null,940,null,554,null,722,null,419,null,174,null,212,null,81,null,87,null,43596,null,4710,null,16350,null,2901,null,22238,null,3300,null,2948,null,798,null,1285,null,692,null,775,null,342,null,13310,null,2432,null,4759,null,1453,null,7079,null,2052,null,892,null,586,null,390,null,314,null,190,null,158,null,0400000US15,Hawaii,15
1195448,null,1640,null,303103,null,7304,null,677849,null,11824,null,132346,null,5887,null,21429,null,2533,null,60721,null,3487,null,993384,null,7866,null,217888,null,7417,null,599747,null,9943,null,107375,null,4567,null,13703,null,2064,null,54671,null,3273,null,112037,null,6925,null,44418,null,3844,null,44528,null,4482,null,15492,null,2244,null,4505,null,1251,null,3094,null,872,null,37625,null,4311,null,16926,null,2731,null,13984,null,2673,null,3443,null,954,null,1726,null,659,null,1546,null,624,null,46252,null,3677,null,21025,null,2511,null,16906,null,2612,null,5915,null,1467,null,1233,null,518,null,1173,null,612,null,6150,null,1769,null,2846,null,1117,null,2684,null,1010,null,121,null,150,null,262,null,296,null,237,null,238,null,0400000US16,Idaho,16
10275170,null,2961,null,3518593,null,22580,null,4961375,null,33098,null,998814,null,17150,null,174159,null,6809,null,622229,null,10598,null,8916502,null,25324,null,2768592,null,24449,null,4582056,null,35010,null,855335,null,15379,null,133655,null,5744,null,576864,null,10197,null,863059,null,21898,null,473295,null,16483,null,232380,null,9959,null,97514,null,6263,null,28275,null,2983,null,31595,null,3418,null,265392,null,10199,null,156305,null,8132,null,66965,null,5782,null,27954,null,2371,null,6555,null,1332,null,7613,null,1395,null,173331,null,8016,null,94366,null,6097,null,54439,null,4459,null,15280,null,1964,null,4931,null,1186,null,4315,null,1045,null,56886,null,6139,null,26035,null,3981,null,25535,null,4107,null,2731,null,989,null,743,null,389,null,1842,null,762,null,0400000US17,Illinois,17
5106260,null,3077,null,1477294,null,14495,null,2621850,null,21492,null,611575,null,13709,null,78627,null,4934,null,316914,null,6758,null,4328330,null,17067,null,1103057,null,13796,null,2390203,null,22423,null,494347,null,11983,null,54236,null,3773,null,286487,null,7072,null,465968,null,15256,null,219908,null,9636,null,134225,null,7151,null,76059,null,5287,null,15754,null,2363,null,20022,null,2286,null,185960,null,8073,null,95097,null,5433,null,52435,null,4898,null,26513,null,2830,null,4989,null,1248,null,6926,null,1549,null,105781,null,6369,null,49753,null,3724,null,35781,null,4226,null,13824,null,2113,null,3289,null,1160,null,3134,null,804,null,20221,null,3251,null,9479,null,1868,null,9206,null,2233,null,832,null,431,null,359,null,363,null,345,null,325,null,0400000US18,Indiana,18
2422186,null,2332,null,671692,null,10754,null,1314760,null,15253,null,250260,null,8075,null,27775,null,2817,null,157699,null,4232,null,2037595,null,10680,null,471253,null,10319,null,1201595,null,14207,null,202767,null,7138,null,18022,null,2011,null,143958,null,4187,null,228144,null,8752,null,114451,null,6828,null,66513,null,5143,null,31194,null,3229,null,6387,null,1494,null,9599,null,1305,null,88815,null,5507,null,51631,null,3887,null,23060,null,3067,null,9702,null,1454,null,2041,null,620,null,2381,null,468,null,59096,null,4790,null,30138,null,3040,null,20040,null,2886,null,6045,null,1419,null,1252,null,498,null,1621,null,485,null,8536,null,1608,null,4219,null,950,null,3552,null,1257,null,552,null,276,null,73,null,120,null,140,null,138,null,0400000US19,Iowa,19
2231280,null,2083,null,629971,null,9352,null,1175589,null,13107,null,257328,null,7616,null,30259,null,3120,null,138133,null,4862,null,1831153,null,10929,null,431933,null,9093,null,1052631,null,12742,null,205696,null,6564,null,18255,null,2259,null,122638,null,4348,null,222596,null,9508,null,109540,null,6970,null,66873,null,5095,null,29244,null,3070,null,7079,null,1447,null,9860,null,1648,null,82931,null,5814,null,46710,null,3754,null,19702,null,2814,null,10693,null,1628,null,2363,null,752,null,3463,null,1055,null,83101,null,5954,null,36614,null,3710,null,31651,null,4173,null,11039,null,2277,null,1975,null,793,null,1822,null,685,null,11499,null,2121,null,5174,null,1480,null,4732,null,1379,null,656,null,400,null,587,null,581,null,350,null,359,null,0400000US20,Kansas,20
3469657,null,2848,null,925767,null,13862,null,1810083,null,22703,null,417205,null,12986,null,73738,null,4822,null,242864,null,6006,null,2948501,null,14925,null,701843,null,11687,null,1632777,null,22606,null,342442,null,11555,null,49328,null,3949,null,222111,null,5934,null,294072,null,11574,null,123570,null,7345,null,95431,null,8675,null,47746,null,3697,null,15259,null,2473,null,12066,null,1731,null,114143,null,7475,null,50384,null,4467,null,36950,null,4068,null,15950,null,2438,null,5730,null,1263,null,5129,null,1280,null,98839,null,6607,null,44477,null,4674,null,37525,null,4098,null,10026,null,1737,null,3350,null,1189,null,3461,null,890,null,14102,null,2865,null,5493,null,1581,null,7400,null,2114,null,1041,null,543,null,71,null,127,null,97,null,118,null,0400000US21,Kentucky,21
3558124,null,2346,null,1162173,null,14013,null,1648774,null,21617,null,403109,null,11686,null,100287,null,4997,null,243781,null,6335,null,3059840,null,16681,null,912147,null,15427,null,1504866,null,21683,null,342043,null,9712,null,76230,null,4743,null,224554,null,6320,null,283406,null,12425,null,143352,null,8748,null,81534,null,6251,null,31721,null,3527,null,14627,null,2008,null,12172,null,2010,null,129327,null,7672,null,68433,null,5571,null,33003,null,3614,null,17207,null,2385,null,5892,null,1252,null,4792,null,1127,null,74972,null,5951,null,34071,null,4253,null,24709,null,3470,null,11092,null,2362,null,3129,null,908,null,1971,null,705,null,10579,null,1789,null,4170,null,1173,null,4662,null,1398,null,1046,null,543,null,409,null,396,null,292,null,221,null,0400000US22,Louisiana,22
1099536,null,1221,null,309237,null,5902,null,564297,null,8916,null,140014,null,5688,null,11796,null,1573,null,74192,null,2568,null,959331,null,6988,null,235085,null,6452,null,529150,null,8383,null,118104,null,5194,null,8740,null,1364,null,68252,null,2714,null,80351,null,5828,null,42087,null,4429,null,18832,null,2585,null,14055,null,1978,null,1581,null,606,null,3796,null,888,null,35982,null,3841,null,20867,null,2936,null,7021,null,1593,null,5622,null,1237,null,1026,null,569,null,1446,null,575,null,21378,null,2630,null,9825,null,1635,null,8239,null,1735,null,2167,null,715,null,449,null,289,null,698,null,386,null,2494,null,681,null,1373,null,511,null,1055,null,532,null,66,null,78,null,0,null,230,null,0,null,230,null,0400000US23,Maine,23
4586667,null,2089,null,1558831,null,16233,null,2203841,null,21835,null,439925,null,11034,null,115468,null,6146,null,268602,null,7070,null,3946116,null,21014,null,1235794,null,16467,null,2005061,null,21598,null,372417,null,9690,null,86583,null,4873,null,246261,null,6774,null,326172,null,13785,null,158531,null,8466,null,98956,null,7225,null,38304,null,4225,null,17385,null,2671,null,12996,null,1802,null,134775,null,9489,null,75699,null,6236,null,34628,null,4846,null,13155,null,1987,null,7412,null,1510,null,3881,null,1039,null,147450,null,8684,null,75635,null,6473,null,50340,null,4783,null,14101,null,2329,null,3536,null,1046,null,3838,null,1003,null,32154,null,3860,null,13172,null,2349,null,14856,null,2525,null,1948,null,890,null,552,null,334,null,1626,null,797,null,0400000US24,Maryland,24
5416680,null,1231,null,1931270,null,17647,null,2518928,null,24138,null,519143,null,10353,null,106445,null,5573,null,340894,null,8083,null,4683770,null,16709,null,1520682,null,18582,null,2319304,null,22205,null,446982,null,9405,null,83522,null,5261,null,313280,null,7384,null,404126,null,14055,null,206059,null,10018,null,117361,null,8328,null,46656,null,4625,null,16241,null,2413,null,17809,null,2404,null,160260,null,8201,null,103856,null,6592,null,30988,null,3385,null,14988,null,2288,null,4640,null,1309,null,5788,null,1284,null,126046,null,8847,null,78580,null,6999,null,34235,null,4416,null,8765,null,1762,null,1521,null,709,null,2945,null,1033,null,42478,null,4886,null,22093,null,3438,null,17040,null,2711,null,1752,null,835,null,521,null,354,null,1072,null,669,null,0400000US25,Massachusetts,25
8051582,null,2942,null,2574020,null,20375,null,3956756,null,28797,null,906242,null,17012,null,120055,null,5301,null,494509,null,9594,null,6887725,null,20184,null,1956644,null,20919,null,3640765,null,24957,null,758504,null,14785,null,83760,null,4624,null,448052,null,8288,null,733998,null,17398,null,389861,null,13415,null,191630,null,10848,null,96448,null,4763,null,26413,null,3017,null,29646,null,2614,null,293851,null,9018,null,169289,null,7753,null,67915,null,5140,null,38200,null,3047,null,6888,null,1645,null,11559,null,1909,null,97238,null,5890,null,43578,null,3764,null,36403,null,3563,null,10959,null,1767,null,2547,null,973,null,3751,null,1116,null,38770,null,4719,null,14648,null,2352,null,20043,null,3136,null,2131,null,526,null,447,null,313,null,1501,null,678,null,0400000US26,Michigan,26
4222367,null,2332,null,1311273,null,11895,null,2238236,null,18770,null,408597,null,8951,null,46988,null,3576,null,217273,null,5227,null,3608504,null,14230,null,967433,null,13160,null,2067999,null,18495,null,344393,null,8231,null,32395,null,3212,null,196284,null,4782,null,324837,null,11288,null,177567,null,8189,null,88548,null,6115,null,36323,null,3123,null,9340,null,1785,null,13059,null,1538,null,192678,null,7449,null,115469,null,5775,null,47897,null,4622,null,20290,null,2614,null,3479,null,859,null,5543,null,1169,null,77639,null,5109,null,42836,null,3883,null,24652,null,2680,null,6442,null,1054,null,1552,null,768,null,2157,null,633,null,18709,null,2465,null,7968,null,1348,null,9140,null,1982,null,1149,null,480,null,222,null,247,null,230,null,200,null,0400000US27,Minnesota,27
2313150,null,2871,null,733925,null,11527,null,1080656,null,18410,null,261258,null,10208,null,70883,null,5075,null,166428,null,6942,null,1981040,null,12366,null,565886,null,11889,null,984219,null,19285,null,224171,null,9245,null,54534,null,4112,null,152230,null,6756,null,173386,null,9825,null,84729,null,6727,null,50938,null,4615,null,20174,null,2951,null,9526,null,2029,null,8019,null,1697,null,99436,null,7099,null,55070,null,5361,null,26274,null,4156,null,9464,null,1898,null,4911,null,1476,null,3717,null,1119,null,54325,null,4548,null,26702,null,3464,null,16250,null,2715,null,7264,null,1486,null,1887,null,734,null,2222,null,716,null,4963,null,1482,null,1538,null,667,null,2975,null,1245,null,185,null,182,null,25,null,46,null,240,null,233,null,0400000US28,Mississippi,28
4805979,null,2846,null,1406612,null,14837,null,2425351,null,21332,null,566851,null,12260,null,97912,null,6424,null,309253,null,6976,null,4036230,null,20519,null,1034226,null,16245,null,2199760,null,22250,null,458439,null,10786,null,65709,null,5262,null,278096,null,6264,null,426017,null,15007,null,205357,null,9531,null,120722,null,8034,null,62341,null,4723,null,19392,null,2585,null,18205,null,2540,null,203441,null,9356,null,101134,null,5889,null,56644,null,5918,null,29210,null,2766,null,8821,null,1974,null,7632,null,1485,null,123984,null,8276,null,58583,null,4748,null,42112,null,5150,null,15560,null,2203,null,3280,null,931,null,4449,null,1143,null,16307,null,3193,null,7312,null,1915,null,6113,null,1625,null,1301,null,702,null,710,null,484,null,871,null,489,null,0400000US29,Missouri,29
792836,null,1463,null,232418,null,6308,null,396546,null,10505,null,99223,null,5762,null,11194,null,1889,null,53455,null,3391,null,659749,null,7536,null,164111,null,6902,null,359306,null,9953,null,81272,null,5281,null,7562,null,1515,null,47498,null,3116,null,75763,null,5605,null,37009,null,3900,null,22121,null,2869,null,11218,null,2480,null,2411,null,921,null,3004,null,681,null,27574,null,3374,null,15113,null,2110,null,7292,null,1761,null,2978,null,953,null,773,null,479,null,1418,null,532,null,26411,null,2811,null,14255,null,2125,null,6840,null,1307,null,3348,null,1013,null,448,null,321,null,1520,null,672,null,3339,null,1061,null,1930,null,884,null,987,null,462,null,407,null,335,null,0,null,240,null,15,null,26,null,0400000US30,Montana,30
1422687,null,1943,null,420397,null,7829,null,757023,null,12481,null,140020,null,6311,null,19807,null,2206,null,85440,null,3745,null,1169308,null,9192,null,286521,null,7578,null,683455,null,12388,null,110236,null,5320,null,12408,null,1702,null,76688,null,3675,null,144733,null,7876,null,77993,null,6421,null,37461,null,3729,null,18975,null,3035,null,4652,null,1077,null,5652,null,1459,null,58640,null,4464,null,35519,null,3408,null,14919,null,2253,null,5344,null,1191,null,1417,null,593,null,1441,null,606,null,42471,null,3878,null,18110,null,2500,null,16629,null,2474,null,4854,null,1409,null,1330,null,754,null,1548,null,579,null,7535,null,1529,null,2254,null,756,null,4559,null,1348,null,611,null,520,null,0,null,228,null,111,null,180,null,0400000US31,Nebraska,31
2069037,null,2062,null,630693,null,12402,null,1004079,null,17079,null,282609,null,9031,null,48216,null,4135,null,103440,null,4494,null,1644727,null,15122,null,451541,null,12540,null,852080,null,16193,null,221532,null,8169,null,29708,null,3840,null,89866,null,4493,null,308499,null,13768,null,131610,null,8683,null,109640,null,7854,null,44128,null,4182,null,14537,null,2231,null,8584,null,1836,null,16464,null,2596,null,8630,null,1616,null,5038,null,1395,null,1958,null,685,null,441,null,344,null,397,null,364,null,86259,null,6460,null,34267,null,4068,null,30836,null,4063,null,13967,null,2258,null,3479,null,963,null,3710,null,1252,null,13088,null,2455,null,4645,null,1308,null,6485,null,1690,null,1024,null,617,null,51,null,85,null,883,null,616,null,0400000US32,Nevada,32
1090306,null,1061,null,313433,null,6912,null,569293,null,10282,null,129665,null,5685,null,12511,null,1982,null,65404,null,3106,null,943768,null,8269,null,239292,null,7205,null,528443,null,9908,null,109088,null,5469,null,8905,null,1678,null,58040,null,2820,null,77793,null,6292,null,38142,null,4194,null,21025,null,3082,null,12167,null,2052,null,1902,null,684,null,4557,null,913,null,31086,null,4649,null,15972,null,3096,null,8804,null,2396,null,4432,null,1206,null,985,null,636,null,893,null,420,null,32274,null,3777,null,17453,null,2771,null,8764,null,1652,null,3874,null,1081,null,701,null,523,null,1482,null,459,null,5385,null,1520,null,2574,null,1028,null,2257,null,967,null,104,null,137,null,18,null,32,null,432,null,432,null,0400000US33,New Hampshire,33
7017243,null,1437,null,2335560,null,19162,null,3499518,null,26288,null,581250,null,11985,null,137205,null,6176,null,463710,null,9204,null,6322986,null,19522,null,2003933,null,18503,null,3256488,null,26453,null,518692,null,11734,null,108526,null,5275,null,435347,null,8541,null,372963,null,14791,null,178711,null,10670,null,124991,null,7468,null,35265,null,3492,null,17455,null,2293,null,16541,null,2008,null,162956,null,8644,null,84044,null,6236,null,50554,null,4394,null,15273,null,2075,null,6502,null,1688,null,6583,null,1296,null,110238,null,7167,null,48559,null,3809,null,43928,null,4633,null,10129,null,2243,null,3771,null,1578,null,3851,null,1001,null,48100,null,4700,null,20313,null,2615,null,23557,null,3297,null,1891,null,717,null,951,null,482,null,1388,null,624,null,0400000US34,New Jersey,34
1581780,null,3296,null,512085,null,8803,null,754620,null,12216,null,190553,null,8370,null,29410,null,2961,null,95112,null,4157,null,1337238,null,11514,null,401557,null,10366,null,670549,null,12559,null,157169,null,6869,null,21841,null,2517,null,86122,null,3790,null,143310,null,9235,null,68003,null,5667,null,45953,null,4866,null,19743,null,2706,null,4077,null,1356,null,5534,null,1602,null,40243,null,5007,null,20694,null,3373,null,11067,null,2490,null,5756,null,1959,null,1390,null,623,null,1336,null,541,null,52247,null,4140,null,18583,null,2212,null,22822,null,3419,null,7109,null,1576,null,1984,null,823,null,1749,null,757,null,8742,null,1897,null,3248,null,1076,null,4229,null,1176,null,776,null,638,null,118,null,154,null,371,null,348,null,0400000US35,New Mexico,35
