C06001_001E,C06001_001EA,C06001_001M,C06001_001MA,C06001_002E,C06001_002EA,C06001_002M,C06001_002MA,C06001_003E,C06001_003EA,C06001_003M,C06001_003MA,C06001_004E,C06001_004EA,C06001_004M,C06001_004MA,C06001_005E,C06001_005EA,C06001_005M,C06001_005MA,C06001_006E,C06001_006EA,C06001_006M,C06001_006MA,C06001_007E,C06001_007EA,C06001_007M,C06001_007MA,C06001_008E,C06001_008EA,C06001_008M,C06001_008MA,C06001_009E,C06001_009EA,C06001_009M,C06001_009MA,C06001_010E,C06001_010EA,C06001_010M,C06001_010MA,C06001_011E,C06001_011EA,C06001_011M,C06001_011MA,C06001_012E,C06001_012EA,C06001_012M,C06001_012MA,C06001_013E,C06001_013EA,C06001_013M,C06001_013MA,C06001_014E,C06001_014EA,C06001_014M,C06001_014MA,C06001_015E,C06001_015EA,C06001_015M,C06001_015MA,C06001_016E,C06001_016EA,C06001_016M,C06001_016MA,C06001_017E,C06001_017EA,C06001_017M,C06001_017MA,C06001_018E,C06001_018EA,C06001_018M,C06001_018MA,C06001_019E,C06001_019EA,C06001_019M,C06001_019MA,C06001_020E,C06001_020EA,C06001_020M,C06001_020MA,C06001_021E,C06001_021EA,C06001_021M,C06001_021MA,C06001_022E,C06001_022EA,C06001_022M,C06001_022MA,C06001_023E,C06001_023EA,C06001_023M,C06001_023MA,C06001_024E,C06001_024EA,C06001_024M,C06001_024MA,C06001_025E,C06001_025EA,C06001_025M,C06001_025MA,C06001_026E,C06001_026EA,C06001_026M,C06001_026MA,C06001_027E,C06001_027EA,C06001_027M,C06001_027MA,C06001_028E,C06001_028EA,C06001_028M,C06001_028MA,C06001_029E,C06001_029EA,C06001_029M,C06001_029MA,C06001_030E,C06001_030EA,C06001_030M,C06001_030MA,C06001_031E,C06001_031EA,C06001_031M,C06001_031MA,C06001_032E,C06001_032EA,C06001_032M,C06001_032MA,C06001_033E,C06001_033EA,C06001_033M,C06001_033MA,C06001_034E,C06001_034EA,C06001_034M,C06001_034MA,C06001_035E,C06001_035EA,C06001_035M,C06001_035MA,C06001_036E,C06001_036EA,C06001_036M,C06001_036MA,C06001_037E,C06001_037EA,C06001_037M,C06001_037MA,C06001_038E,C06001_038EA,C06001_038M,C06001_038MA,C06001_039E,C06001_039EA,C06001_039M,C06001_039MA,C06001_040E,C06001_040EA,C06001_040M,C06001_040MA,C06001_041E,C06001_041EA,C06001_041M,C06001_041MA,C06001_042E,C06001_042EA,C06001_042M,C06001_042MA,C06001_043E,C06001_043EA,C06001_043M,C06001_043MA,C06001_044E,C06001_044EA,C06001_044M,C06001_044MA,C06001_045E,C06001_045EA,C06001_045M,C06001_045MA,GEO_ID,NAME,state
9829211,null,0,*****,744399,null,2958,null,1838258,null,3571,null,1016228,null,11539,null,2808824,null,10788,null,1380636,null,7551,null,1029948,null,4264,null,581141,null,4792,null,429777,null,4039,null,5467001,null,33925,null,653167,null,6576,null,1308274,null,15045,null,589457,null,14763,null,1238317,null,17988,null,613613,null,10018,null,505672,null,8757,null,309517,null,6296,null,248984,null,6231,null,3329037,null,31707,null,78884,null,5569,null,427152,null,13541,null,318485,null,10246,null,1082326,null,17457,null,599976,null,9367,null,436076,null,8416,null,230258,null,6091,null,155880,null,5100,null,112792,null,6710,null,3421,null,1142,null,21495,null,3119,null,14647,null,2535,null,42565,null,3552,null,19016,null,2131,null,7210,null,1401,null,2879,null,943,null,1559,null,718,null,920381,null,17463,null,8927,null,1997,null,81337,null,6476,null,93639,null,5611,null,445616,null,10302,null,148031,null,5918,null,80990,null,4131,null,38487,null,3339,null,23354,null,2722,null,0400000US13,Georgia,13
1295178,null,0,*****,88446,null,578,null,201910,null,618,null,121939,null,2364,null,362321,null,2971,null,177115,null,1432,null,154809,null,840,null,90779,null,911,null,97859,null,853,null,693578,null,11747,null,74415,null,1979,null,146372,null,3757,null,65383,null,3484,null,151206,null,5887,null,81331,null,3059,null,69753,null,2789,null,43950,null,2306,null,61168,null,2386,null,341255,null,7521,null,11539,null,1975,null,39746,null,3276,null,38577,null,3287,null,120307,null,4864,null,49469,null,2011,null,46047,null,1561,null,20633,null,1251,null,14937,null,1417,null,36118,null,3605,null,1478,null,855,null,5761,null,1502,null,3897,null,1020,null,13402,null,2156,null,6482,null,1184,null,3707,null,873,null,946,null,500,null,445,null,282,null,224227,null,9485,null,1014,null,528,null,10031,null,1991,null,14082,null,2626,null,77406,null,5171,null,39833,null,2567,null,35302,null,2457,null,25250,null,2194,null,21309,null,2279,null,0400000US15,Hawaii,15
1545801,null,0,*****,123376,null,1773,null,295531,null,1785,null,163164,null,2747,null,398541,null,2945,null,205434,null,2083,null,174505,null,1740,null,102092,null,1447,null,83158,null,837,null,705341,null,12569,null,102821,null,2753,null,184131,null,5222,null,73537,null,4215,null,153898,null,5466,null,67505,null,3176,null,58861,null,3065,null,34614,null,2715,null,29974,null,2218,null,728287,null,12271,null,18020,null,2128,null,99559,null,5786,null,76524,null,4420,null,198340,null,5023,null,121128,null,3190,null,104479,null,2913,null,61533,null,2417,null,48704,null,2484,null,14531,null,2152,null,786,null,494,null,2569,null,675,null,2257,null,834,null,4774,null,1248,null,2150,null,691,null,1453,null,581,null,266,null,301,null,276,null,247,null,97642,null,5950,null,1749,null,680,null,9272,null,2294,null,10846,null,1801,null,41529,null,3301,null,14651,null,2184,null,9712,null,1620,null,5679,null,1048,null,4204,null,1092,null,0400000US16,Idaho,16
12910409,null,0,*****,892589,null,2303,null,2281478,null,3132,null,1298669,null,4492,null,3539383,null,5565,null,1883437,null,3741,null,1418919,null,2461,null,838752,null,2834,null,757182,null,3020,null,8644297,null,27504,null,817190,null,5646,null,1925894,null,10154,null,928216,null,10055,null,2070357,null,15411,null,1154490,null,9640,null,817464,null,8668,null,471049,null,6292,null,459637,null,6135,null,2396612,null,25140,null,61637,null,4733,null,244723,null,8389,null,211498,null,9781,null,670026,null,12124,null,402475,null,7867,null,365801,null,7423,null,234830,null,5349,null,205622,null,6026,null,128737,null,6272,null,3351,null,888,null,14617,null,2040,null,13761,null,2218,null,38518,null,3800,null,21551,null,2829,null,17635,null,2074,null,11740,null,1665,null,7564,null,1338,null,1740763,null,24190,null,10411,null,1914,null,96244,null,5826,null,145194,null,7353,null,760482,null,15101,null,304921,null,7372,null,218019,null,5241,null,121133,null,5117,null,84359,null,4480,null,0400000US17,Illinois,17
6423113,null,0,*****,443811,null,2227,null,1142346,null,2912,null,643746,null,3825,null,1695953,null,5852,null,936108,null,4084,null,733558,null,2509,null,437179,null,1712,null,390412,null,1604,null,4399616,null,22965,null,393166,null,3837,null,917501,null,7510,null,437126,null,5872,null,1088208,null,11574,null,605350,null,7810,null,467143,null,6143,null,255905,null,4539,null,235217,null,4216,null,1709250,null,22491,null,45723,null,3644,null,192783,null,7363,null,167304,null,5690,null,466417,null,10744,null,288727,null,7646,null,239218,null,5694,null,165820,null,4624,null,143258,null,4480,null,32920,null,3068,null,757,null,314,null,4911,null,1221,null,4936,null,1300,null,11773,null,1931,null,5612,null,935,null,3115,null,793,null,1027,null,527,null,789,null,377,null,281327,null,8537,null,4165,null,1310,null,27151,null,3279,null,34380,null,3353,null,129555,null,5527,null,36419,null,2846,null,24082,null,2496,null,14427,null,1739,null,11148,null,1754,null,0400000US18,Indiana,18
3007857,null,0,*****,198655,null,1793,null,509464,null,2132,null,318841,null,3068,null,741988,null,3550,null,440059,null,2773,null,354393,null,2091,null,217023,null,1447,null,227434,null,1174,null,2184177,null,12124,null,172282,null,2691,null,399648,null,4078,null,211429,null,4757,null,493288,null,6891,null,311519,null,4918,null,258954,null,3853,null,161816,null,2938,null,175241,null,3232,null,694472,null,12135,null,24882,null,2296,null,96264,null,4155,null,91780,null,4720,null,185234,null,6827,null,110604,null,4848,null,86432,null,3628,null,50470,null,3124,null,48806,null,3172,null,13047,null,1970,null,263,null,231,null,1783,null,833,null,2032,null,628,null,5117,null,1132,null,2381,null,783,null,909,null,387,null,434,null,291,null,128,null,113,null,116161,null,4414,null,1228,null,497,null,11769,null,1983,null,13600,null,1794,null,58349,null,3185,null,15555,null,2085,null,8098,null,1109,null,4303,null,883,null,3259,null,873,null,0400000US19,Iowa,19
2818747,null,0,*****,204650,null,1866,null,497558,null,2300,null,307485,null,3759,null,722920,null,3615,null,402136,null,2665,null,316586,null,2143,null,182897,null,2476,null,184515,null,1748,null,1653276,null,13861,null,173951,null,2992,null,354443,null,6708,null,184089,null,5321,null,354587,null,6622,null,210171,null,4163,null,167034,null,3993,null,99255,null,2723,null,109746,null,2676,null,971800,null,13737,null,27307,null,2686,null,125594,null,6153,null,99052,null,5009,null,279533,null,7431,null,160017,null,3838,null,133739,null,4412,null,76367,null,2819,null,70191,null,2326,null,22419,null,3042,null,1758,null,894,null,3319,null,1050,null,4286,null,1272,null,7168,null,1711,null,4006,null,744,null,1116,null,470,null,568,null,343,null,198,null,169,null,171252,null,6107,null,1634,null,602,null,14202,null,2092,null,20058,null,2160,null,81632,null,3727,null,27942,null,2333,null,14697,null,1978,null,6707,null,1402,null,4380,null,1299,null,0400000US20,Kansas,20
4314113,null,0,*****,290407,null,2485,null,726804,null,3062,null,419569,null,4238,null,1156626,null,5117,null,636992,null,3440,null,513381,null,2144,null,314276,null,2267,null,256058,null,1893,null,3026837,null,19122,null,247832,null,3988,null,561422,null,7472,null,274468,null,5472,null,738309,null,8995,null,414486,null,6859,null,360382,null,5564,null,231162,null,3947,null,198776,null,3644,null,1132466,null,19159,null,39562,null,3480,null,146539,null,6840,null,122837,null,6335,null,350225,null,8712,null,199041,null,6353,null,141761,null,4779,null,78942,null,3968,null,53559,null,3467,null,26837,null,2472,null,810,null,576,null,4215,null,1231,null,4025,null,1109,null,10891,null,1657,null,4978,null,1098,null,1431,null,512,null,331,null,279,null,156,null,119,null,127973,null,6148,null,2203,null,846,null,14628,null,2429,null,18239,null,2323,null,57201,null,3491,null,18487,null,2468,null,9807,null,1540,null,3841,null,730,null,3567,null,740,null,0400000US21,Kentucky,21
4492076,null,0,*****,318567,null,2454,null,803828,null,2693,null,472749,null,4979,null,1194201,null,5928,null,640583,null,3679,null,508287,null,2552,null,302580,null,2420,null,251281,null,2123,null,3528865,null,16289,null,289089,null,3523,null,703684,null,6175,null,377609,null,5413,null,896805,null,9720,null,475479,null,8004,null,374784,null,4689,null,223198,null,3979,null,188217,null,3449,null,786102,null,14258,null,27467,null,2748,null,85597,null,5388,null,79643,null,4914,null,221682,null,7135,null,135369,null,5817,null,113875,null,4446,null,67290,null,3518,null,55179,null,2908,null,25107,null,2987,null,796,null,564,null,3745,null,1123,null,2453,null,843,null,9649,null,2098,null,5605,null,1309,null,2080,null,867,null,372,null,342,null,407,null,208,null,152002,null,7265,null,1215,null,737,null,10802,null,2154,null,13044,null,1905,null,66065,null,4381,null,24130,null,2781,null,17548,null,2076,null,11720,null,1780,null,7478,null,1408,null,0400000US22,Louisiana,22
1318301,null,0,*****,71361,null,956,null,200198,null,1375,null,121769,null,1307,null,320081,null,1455,null,217305,null,1057,null,182766,null,691,null,108002,null,451,null,96819,null,508,null,852898,null,10969,null,63858,null,1672,null,156490,null,3190,null,81751,null,2882,null,196765,null,5304,null,121109,null,3812,null,105731,null,3210,null,64391,null,2347,null,62803,null,1960,null,408644,null,10316,null,6624,null,1351,null,37253,null,2863,null,35091,null,2813,null,107172,null,4764,null,86352,null,3939,null,70129,null,3070,null,38102,null,2200,null,27921,null,1947,null,12801,null,1819,null,457,null,350,null,1438,null,695,null,1007,null,439,null,4192,null,899,null,2857,null,862,null,1495,null,439,null,805,null,316,null,550,null,304,null,43958,null,3872,null,422,null,327,null,5017,null,1546,null,3920,null,1265,null,11952,null,1566,null,6987,null,1092,null,5411,null,991,null,4704,null,1006,null,5545,null,1030,null,0400000US23,Maine,23
5699478,null,0,*****,379559,null,1975,null,970863,null,2404,null,551317,null,3640,null,1555655,null,5242,null,886428,null,3386,null,664320,null,1875,null,380908,null,1925,null,310428,null,1645,null,2730543,null,23891,null,304696,null,4752,null,668081,null,9613,null,298029,null,6631,null,609425,null,11629,null,343083,null,7092,null,246187,null,5314,null,137064,null,3851,null,123978,null,3590,null,2167323,null,23032,null,65668,null,4033,null,241336,null,8930,null,185028,null,6964,null,603349,null,10334,null,396881,null,7336,null,329002,null,5897,null,192342,null,4260,null,153717,null,3775,null,71212,null,4958,null,3644,null,986,null,11924,null,2456,null,7879,null,1224,null,24689,null,2828,null,14238,null,2008,null,5354,null,1173,null,1614,null,541,null,1870,null,606,null,730400,null,14038,null,5551,null,1363,null,49522,null,4055,null,60381,null,4131,null,318192,null,8635,null,132226,null,4607,null,83777,null,3092,null,49888,null,2882,null,30863,null,2370,null,0400000US24,Maryland,24
6593587,null,0,*****,384902,null,1188,null,1047978,null,1461,null,670262,null,2487,null,1782936,null,3230,null,1030811,null,3008,null,783195,null,1542,null,451499,null,1549,null,442004,null,1295,null,4203726,null,23510,null,345739,null,3964,null,861003,null,8732,null,433656,null,7041,null,933440,null,11940,null,601311,null,7320,null,462799,null,5924,null,273598,null,4439,null,292180,null,5015,null,1291736,null,17134,null,28335,null,3419,null,114268,null,5975,null,142071,null,5419,null,397903,null,9281,null,230121,null,7266,null,195162,null,5180,null,99761,null,4140,null,84115,null,4389,null,154790,null,6589,null,2763,null,869,null,19099,null,2623,null,18180,null,2511,null,55079,null,3737,null,27399,null,2688,null,15448,null,1847,null,9074,null,1264,null,7748,null,1087,null,943335,null,19441,null,8065,null,1670,null,53608,null,4674,null,76355,null,5974,null,396514,null,10920,null,171980,null,5603,null,109786,null,4374,null,69066,null,3743,null,57961,null,3240,null,0400000US25,Massachusetts,25
9969727,null,0,*****,615494,null,1987,null,1732078,null,2565,null,997280,null,3411,null,2539242,null,4917,null,1536788,null,3436,null,1211251,null,2387,null,714662,null,2289,null,622932,null,1896,null,7616806,null,21546,null,573760,null,3926,null,1505183,null,7852,null,789519,null,7018,null,1897832,null,11775,null,1146080,null,7712,null,846872,null,7729,null,465096,null,5231,null,392464,null,5178,null,1675408,null,18621,null,32402,null,2762,null,166463,null,6769,null,140502,null,5052,null,383715,null,9371,null,282685,null,6781,null,287418,null,7056,null,196263,null,4809,null,185960,null,4949,null,63402,null,4240,null,2142,null,722,null,9686,null,1580,null,7833,null,1398,null,23585,null,2966,null,8141,null,1247,null,5192,null,945,null,2776,null,693,null,4047,null,987,null,614111,null,14599,null,7190,null,1362,null,50746,null,4075,null,59426,null,4517,null,234110,null,7993,null,99882,null,4605,null,71769,null,4098,null,50527,null,3296,null,40461,null,2599,null,0400000US26,Michigan,26
5266215,null,0,*****,362040,null,1525,null,895893,null,1853,null,522129,null,2754,null,1397865,null,3998,null,813429,null,2429,null,605569,null,2046,null,344511,null,2071,null,324779,null,1748,null,3635915,null,14867,null,323750,null,3053,null,720208,null,6517,null,358977,null,4681,null,850843,null,7100,null,525915,null,4995,null,395897,null,4941,null,228445,null,3821,null,231880,null,3949,null,1240749,null,13592,null,31346,null,2505,null,131446,null,5397,null,119112,null,4827,null,367884,null,7622,null,231973,null,5338,null,178441,null,4776,null,100070,null,3704,null,80477,null,3268,null,31990,null,2889,null,1016,null,637,null,4598,null,999,null,4395,null,1126,null,12668,null,1534,null,5432,null,1060,null,2232,null,764,null,640,null,393,null,1009,null,408,null,357561,null,9985,null,5928,null,1261,null,39641,null,3776,null,39645,null,3319,null,166470,null,5329,null,50109,null,2962,null,28999,null,2196,null,15356,null,1637,null,11413,null,1792,null,0400000US27,Minnesota,27
