C27002_001E,C27002_001EA,C27002_001M,C27002_001MA,C27002_002E,C27002_002EA,C27002_002M,C27002_002MA,C27002_003E,C27002_003EA,C27002_003M,C27002_003MA,C27002_004E,C27002_004EA,C27002_004M,C27002_004MA,C27002_005E,C27002_005EA,C27002_005M,C27002_005MA,C27002_006E,C27002_006EA,C27002_006M,C27002_006MA,C27002_007E,C27002_007EA,C27002_007M,C27002_007MA,C27002_008E,C27002_008EA,C27002_008M,C27002_008MA,C27002_009E,C27002_009EA,C27002_009M,C27002_009MA,C27002_010E,C27002_010EA,C27002_010M,C27002_010MA,C27002_011E,C27002_011EA,C27002_011M,C27002_011MA,C27002_012E,C27002_012EA,C27002_012M,C27002_012MA,C27002_013E,C27002_013EA,C27002_013M,C27002_013MA,C27002_014E,C27002_014EA,C27002_014M,C27002_014MA,C27002_015E,C27002_015EA,C27002_015M,C27002_015MA,C27002_016E,C27002_016EA,C27002_016M,C27002_016MA,C27002_017E,C27002_017EA,C27002_017M,C27002_017MA,C27002_018E,C27002_018EA,C27002_018M,C27002_018MA,C27002_019E,C27002_019EA,C27002_019M,C27002_019MA,C27002_020E,C27002_020EA,C27002_020M,C27002_020MA,C27002_021E,C27002_021EA,C27002_021M,C27002_021MA,GEO_ID,NAME,state
4616028,null,1808,null,2216414,null,5319,null,573816,null,3795,null,336133,null,7645,null,237683,null,7672,null,1378994,null,3722,null,963326,null,10165,null,415668,null,9959,null,263604,null,2165,null,182229,null,3384,null,81375,null,3285,null,2399614,null,5277,null,550411,null,3893,null,325901,null,6400,null,224510,null,6972,null,1488722,null,3325,null,1050661,null,10660,null,438061,null,10625,null,360481,null,2152,null,238996,null,4142,null,121485,null,4087,null,0400000US01,Alabama,01
678081,null,2615,null,344335,null,2643,null,93877,null,1414,null,58407,null,2778,null,35470,null,2738,null,226171,null,2648,null,143982,null,4060,null,82189,null,4073,null,24287,null,861,null,15622,null,1084,null,8665,null,1176,null,333746,null,1899,null,89384,null,1416,null,54636,null,2697,null,34748,null,2849,null,217556,null,1601,null,148591,null,3886,null,68965,null,4003,null,26806,null,946,null,16353,null,1319,null,10453,null,1368,null,0400000US02,Alaska,02
6501531,null,2050,null,3232732,null,3982,null,885157,null,2681,null,480957,null,10299,null,404200,null,10269,null,1960942,null,2813,null,1202672,null,13547,null,758270,null,14060,null,386633,null,1604,null,259706,null,5032,null,126927,null,5004,null,3268799,null,3527,null,844657,null,2773,null,470355,null,9846,null,374302,null,9527,null,1956699,null,2375,null,1265659,null,11814,null,691040,null,11329,null,467443,null,1886,null,295743,null,5370,null,171700,null,5063,null,0400000US04,Arizona,04
2833391,null,1646,null,1376266,null,4518,null,361673,null,3078,null,176362,null,5594,null,185311,null,6174,null,844601,null,2887,null,521592,null,9110,null,323009,null,9209,null,169992,null,1484,null,111187,null,3133,null,58805,null,3135,null,1457125,null,4146,null,345011,null,3309,null,175400,null,6184,null,169611,null,6094,null,890281,null,2626,null,570207,null,9936,null,320074,null,9662,null,221833,null,2063,null,142714,null,3138,null,79119,null,3206,null,0400000US05,Arkansas,05
36376938,null,5731,null,18072031,null,8343,null,4833502,null,4622,null,2796619,null,21761,null,2036883,null,21622,null,11498591,null,7798,null,7347942,null,30677,null,4150649,null,30288,null,1739938,null,3731,null,1063246,null,9439,null,676692,null,9930,null,18304907,null,7752,null,4589184,null,4115,null,2639563,null,24846,null,1949621,null,24637,null,11431245,null,5797,null,7620009,null,31885,null,3811236,null,31801,null,2284478,null,4506,null,1306749,null,11994,null,977729,null,11245,null,0400000US06,California,06
4930142,null,2876,null,2457378,null,4175,null,626239,null,2633,null,414536,null,8187,null,211703,null,7916,null,1602871,null,3911,null,1143438,null,11368,null,459433,null,12008,null,228268,null,1588,null,164987,null,3490,null,63281,null,3383,null,2472764,null,3736,null,598972,null,2437,null,402951,null,6864,null,196021,null,6844,null,1585418,null,3309,null,1188289,null,9134,null,397129,null,8911,null,288374,null,2165,null,201556,null,3711,null,86818,null,3932,null,0400000US08,Colorado,08
3456856,null,1297,null,1679224,null,2358,null,412724,null,1538,null,296220,null,5279,null,116504,null,5092,null,1071986,null,2152,null,826189,null,7856,null,245797,null,7421,null,194514,null,1526,null,145180,null,3113,null,49334,null,2945,null,1777632,null,2298,null,394075,null,1373,null,294218,null,5252,null,99857,null,5127,null,1118080,null,1965,null,882304,null,7290,null,235776,null,7264,null,265477,null,1588,null,189224,null,3409,null,76253,null,3530,null,0400000US09,Connecticut,09
869483,null,1017,null,418177,null,1741,null,105566,null,1078,null,70408,null,2730,null,35158,null,2789,null,259529,null,1344,null,190596,null,4317,null,68933,null,4078,null,53082,null,626,null,41463,null,1638,null,11619,null,1599,null,451306,null,1383,null,101198,null,1027,null,67387,null,3224,null,33811,null,3240,null,281863,null,1108,null,208511,null,4402,null,73352,null,4569,null,68245,null,939,null,51186,null,1523,null,17059,null,1614,null,0400000US10,Delaware,10
589408,null,861,null,275835,null,1117,null,57205,null,826,null,29663,null,2701,null,27542,null,2592,null,192046,null,1242,null,141615,null,3491,null,50431,null,3493,null,26584,null,883,null,17696,null,1145,null,8888,null,1244,null,313573,null,1063,null,56505,null,825,null,28723,null,2453,null,27782,null,2435,null,217888,null,586,null,155846,null,3994,null,62042,null,4027,null,39180,null,1205,null,26664,null,1661,null,12516,null,1343,null,0400000US11,District of Columbia,11
18192784,null,3804,null,8856789,null,8200,null,2072946,null,4614,null,1128299,null,16112,null,944647,null,15513,null,5404791,null,7884,null,3258352,null,19417,null,2146439,null,20105,null,1379052,null,3521,null,884462,null,10040,null,494590,null,10103,null,9335995,null,7600,null,1977715,null,4515,null,1077379,null,16051,null,900336,null,16751,null,5618927,null,7114,null,3655477,null,23079,null,1963450,null,22631,null,1739353,null,6174,null,1060767,null,11137,null,678586,null,10667,null,0400000US12,Florida,12
9594277,null,7331,null,4644205,null,9833,null,1317867,null,5718,null,756877,null,11807,null,560990,null,12218,null,2915928,null,8596,null,1897524,null,18744,null,1018404,null,17874,null,410410,null,2757,null,274267,null,4825,null,136143,null,4257,null,4950072,null,9476,null,1257822,null,4992,null,718610,null,11442,null,539212,null,12130,null,3127583,null,8518,null,2133362,null,18966,null,994221,null,15894,null,564667,null,2820,null,355509,null,6456,null,209158,null,5988,null,0400000US13,Georgia,13
1231549,null,4784,null,605689,null,4331,null,148974,null,2327,null,112491,null,3595,null,36483,null,3175,null,378522,null,3994,null,304608,null,5973,null,73914,null,4719,null,78193,null,1393,null,61181,null,1872,null,17012,null,1754,null,625860,null,3292,null,138970,null,1990,null,102581,null,3860,null,36389,null,3335,null,384468,null,2436,null,313501,null,4215,null,70967,null,3653,null,102422,null,1752,null,76664,null,2588,null,25758,null,2337,null,0400000US15,Hawaii,15
1520563,null,1085,null,759574,null,2645,null,215763,null,2154,null,133647,null,3893,null,82116,null,4530,null,461259,null,2254,null,312020,null,5537,null,149239,null,5376,null,82552,null,1265,null,61176,null,2251,null,21376,null,2112,null,760989,null,2489,null,202409,null,2108,null,126319,null,4397,null,76090,null,4125,null,462725,null,2141,null,330596,null,4416,null,132129,null,4221,null,95855,null,1608,null,69163,null,2110,null,26692,null,2014,null,0400000US16,Idaho,16
12719575,null,2242,null,6242186,null,5969,null,1618263,null,3529,null,1008925,null,13219,null,609338,null,12788,null,3985779,null,5284,null,2822657,null,17985,null,1163122,null,17713,null,638144,null,2537,null,454331,null,5973,null,183813,null,5904,null,6477389,null,5360,null,1549995,null,3232,null,952274,null,13374,null,597721,null,13280,null,4048192,null,4767,null,2904498,null,14625,null,1143694,null,13804,null,879202,null,3805,null,610883,null,7335,null,268319,null,5989,null,0400000US17,Illinois,17
6316260,null,1620,null,3100051,null,5023,null,808752,null,2990,null,511632,null,8698,null,297120,null,9364,null,1958549,null,4076,null,1406882,null,12312,null,551667,null,11266,null,332750,null,1848,null,247027,null,3581,null,85723,null,3376,null,3216209,null,4966,null,774018,null,2894,null,501087,null,8801,null,272931,null,9010,null,1990730,null,4436,null,1448652,null,11429,null,542078,null,11656,null,451461,null,2700,null,325668,null,4840,null,125793,null,4491,null,0400000US18,Indiana,18
2956722,null,916,null,1460026,null,3659,null,361538,null,2461,null,263593,null,4487,null,97945,null,4589,null,920523,null,3649,null,734576,null,7383,null,185947,null,7463,null,177965,null,1400,null,138075,null,2205,null,39890,null,2220,null,1496696,null,3725,null,345335,null,2506,null,246800,null,5356,null,98535,null,5207,null,914723,null,3422,null,734407,null,6406,null,180316,null,6253,null,236638,null,1861,null,184882,null,3051,null,51756,null,2645,null,0400000US19,Iowa,19
2756827,null,2965,null,1359764,null,4164,null,356762,null,2625,null,248347,null,5211,null,108415,null,5309,null,854676,null,3301,null,640998,null,7838,null,213678,null,7875,null,148326,null,1565,null,111781,null,2607,null,36545,null,2318,null,1397063,null,3619,null,344032,null,2616,null,230099,null,5151,null,113933,null,5368,null,859317,null,2436,null,661412,null,6076,null,197905,null,5816,null,193714,null,1762,null,145939,null,3015,null,47775,null,3205,null,0400000US20,Kansas,20
4225355,null,2146,null,2051392,null,5352,null,516555,null,4062,null,302973,null,7557,null,213582,null,7730,null,1301714,null,3586,null,870304,null,9814,null,431410,null,9554,null,233123,null,1803,null,166288,null,3116,null,66835,null,2610,null,2173963,null,5319,null,498442,null,4148,null,290099,null,7103,null,208343,null,7884,null,1364508,null,2843,null,926431,null,9788,null,438077,null,10045,null,311013,null,1977,null,215490,null,3698,null,95523,null,3417,null,0400000US21,Kentucky,21
4391561,null,2119,null,2111405,null,6518,null,570575,null,3666,null,297120,null,8475,null,273455,null,8339,null,1318181,null,5199,null,854399,null,12291,null,463782,null,11595,null,222649,null,1953,null,143019,null,3467,null,79630,null,3552,null,2280156,null,6191,null,549860,null,3504,null,274640,null,7265,null,275220,null,7725,null,1426334,null,4988,null,912896,null,10916,null,513438,null,10688,null,303962,null,2038,null,183995,null,4270,null,119967,null,4099,null,0400000US22,Louisiana,22
1300904,null,1044,null,633133,null,1934,null,138276,null,1458,null,85834,null,3171,null,52442,null,3380,null,408435,null,1644,null,276665,null,5505,null,131770,null,4986,null,86422,null,746,null,61962,null,1900,null,24460,null,1734,null,667771,null,1779,null,132164,null,1296,null,81112,null,3398,null,51052,null,3574,null,425384,null,1602,null,302402,null,4879,null,122982,null,4813,null,110223,null,716,null,74823,null,1972,null,35400,null,1992,null,0400000US23,Maine,23
5589768,null,3519,null,2690665,null,5050,null,689600,null,2864,null,486074,null,8353,null,203526,null,8060,null,1718725,null,4566,null,1307760,null,10098,null,410965,null,10193,null,282340,null,1903,null,222876,null,3461,null,59464,null,3318,null,2899103,null,4415,null,658439,null,2794,null,467675,null,8128,null,190764,null,8481,null,1855614,null,4230,null,1472955,null,11621,null,382659,null,10378,null,385050,null,2676,null,289840,null,4420,null,95210,null,4364,null,0400000US24,Maryland,24
6495905,null,1365,null,3151112,null,3553,null,730703,null,2213,null,554700,null,6717,null,176003,null,6684,null,2068167,null,2193,null,1639897,null,12832,null,428270,null,12556,null,352242,null,1886,null,263214,null,3834,null,89028,null,3615,null,3344793,null,3644,null,699992,null,2136,null,523121,null,7797,null,176871,null,7925,null,2155435,null,2361,null,1724311,null,11409,null,431124,null,11229,null,489366,null,3112,null,348524,null,4675,null,140842,null,4585,null,0400000US25,Massachusetts,25
9834865,null,1530,null,4810709,null,4612,null,1197436,null,2864,null,770625,null,9094,null,426811,null,9187,null,3057626,null,3344,null,2119637,null,15819,null,937989,null,15505,null,555647,null,2518,null,446066,null,4052,null,109581,null,3751,null,5024156,null,4219,null,1145357,null,3334,null,731330,null,10008,null,414027,null,10523,null,3145584,null,2817,null,2235850,null,13217,null,909734,null,12876,null,733215,null,2591,null,568368,null,5405,null,164847,null,4940,null,0400000US26,Michigan,26
5196720,null,863,null,2578700,null,3034,null,640887,null,2198,null,475215,null,6499,null,165672,null,6189,null,1660724,null,2957,null,1291568,null,9211,null,369156,null,9233,null,277089,null,1668,null,219844,null,2873,null,57245,null,2857,null,2618020,null,2878,null,614709,null,2118,null,454919,null,5401,null,159790,null,6098,null,1651207,null,2422,null,1310207,null,7867,null,341000,null,7740,null,352104,null,1917,null,276852,null,3132,null,75252,null,3135,null,0400000US27,Minnesota,27
2879805,null,3013,null,1386709,null,6499,null,393970,null,4328,null,185915,null,7231,null,208055,null,8450,null,844644,null,5276,null,517862,null,8777,null,326782,null,8841,null,148095,null,1897,null,89175,null,3148,null,58920,null,3312,null,1493096,null,6053,null,370212,null,4366,null,174207,null,5883,null,196005,null,6534,null,914405,null,4460,null,576034,null,8737,null,338371,null,8136,null,208479,null,2071,null,119215,null,3324,null,89264,null,3483,null,0400000US28,Mississippi,28
5871474,null,2142,null,2856976,null,4646,null,727493,null,3231,null,470206,null,7928,null,257287,null,7820,null,1792756,null,3996,null,1286527,null,10212,null,506229,null,10836,null,336727,null,1879,null,244954,null,3864,null,91773,null,3597,null,3014498,null,4691,null,699406,null,3054,null,450526,null,7211,null,248880,null,7396,null,1871067,null,3305,null,1362760,null,9313,null,508307,null,9151,null,444025,null,2759,null,313802,null,4796,null,130223,null,4292,null,0400000US29,Missouri,29
957586,null,1278,null,475464,null,2706,null,112808,null,2019,null,67202,null,3383,null,45606,null,3583,null,300569,null,1650,null,200646,null,4668,null,99923,null,4671,null,62087,null,736,null,43509,null,1495,null,18578,null,1569,null,482122,null,2712,null,107603,null,1745,null,67844,null,2886,null,39759,null,2861,null,302328,null,1604,null,210592,null,4721,null,91736,null,4456,null,72191,null,750,null,51866,null,1704,null,20325,null,1648,null,0400000US30,Montana,30
1762977,null,1469,null,872695,null,3334,null,227378,null,2056,null,155372,null,4125,null,72006,null,4066,null,547005,null,2552,null,421173,null,5725,null,125832,null,5140,null,98312,null,1653,null,73528,null,2162,null,24784,null,1940,null,890282,null,3108,null,217595,null,1911,null,152447,null,4134,null,65148,null,4075,null,544170,null,2386,null,423921,null,5751,null,120249,null,5391,null,128517,null,1652,null,96893,null,2334,null,31624,null,2089,null,0400000US31,Nebraska,31
2610041,null,1761,null,1320679,null,3228,null,350963,null,2401,null,226612,null,7058,null,124351,null,6772,null,827825,null,2526,null,546767,null,8615,null,281058,null,8476,null,141891,null,1069,null,90888,null,2873,null,51003,null,3042,null,1289362,null,2942,null,330948,null,2875,null,218819,null,7831,null,112129,null,6952,null,797478,null,1792,null,545712,null,7561,null,251766,null,7387,null,160936,null,1521,null,96196,null,2825,null,64740,null,2925,null,0400000US32,Nevada,32
1308729,null,486,null,645657,null,1572,null,148755,null,1221,null,110178,null,2829,null,38577,null,2792,null,421741,null,1240,null,328990,null,4870,null,92751,null,5097,null,75161,null,660,null,58419,null,1580,null,16742,null,1585,null,663072,null,1498,null,140025,null,1205,null,103667,null,3143,null,36358,null,2995,null,429027,null,1203,null,346980,null,4307,null,82047,null,4348,null,94020,null,1032,null,70234,null,2247,null,23786,null,2215,null,0400000US33,New Hampshire,33
8582670,null,1995,null,4185622,null,4056,null,1047343,null,2050,null,753485,null,8510,null,293858,null,8688,null,2667150,null,3593,null,1977109,null,14370,null,690041,null,14112,null,471129,null,1774,null,334828,null,5174,null,136301,null,5527,null,4397048,null,3710,null,997076,null,2109,null,719769,null,7431,null,277307,null,7661,null,2745628,null,3023,null,2101448,null,11495,null,644180,null,12086,null,654344,null,2279,null,433615,null,6194,null,220729,null,5941,null,0400000US34,New Jersey,34
1975830,null,2052,null,964197,null,3798,null,258191,null,3370,null,117325,null,5306,null,140866,null,5388,null,591037,null,3331,null,343199,null,6912,null,247838,null,6635,null,114969,null,1325,null,72581,null,2814,null,42388,null,2786,null,1011633,null,3783,null,255907,null,3279,null,120534,null,6064,null,135373,null,6612,null,612337,null,2839,null,376717,null,7491,null,235620,null,7542,null,143389,null,1733,null,87312,null,2911,null,56077,null,2850,null,0400000US35,New Mexico,35
19264374,null,2320,null,9316243,null,6479,null,2255177,null,4994,null,1445136,null,16253,null,810041,null,16795,null,6016621,null,6048,null,4125393,null,23406,null,1891228,null,23804,null,1044445,null,3171,null,696715,null,6542,null,347730,null,6089,null,9948131,null,5828,null,2158711,null,3255,null,1388564,null,13248,null,770147,null,13366,null,6321292,null,3580,null,4507455,null,20539,null,1813837,null,20568,null,1468128,null,4022,null,911615,null,8808,null,556513,null,9512,null,0400000US36,New York,36
