C17001_001E,C17001_001EA,C17001_001M,C17001_001MA,C17001_002E,C17001_002EA,C17001_002M,C17001_002MA,C17001_003E,C17001_003EA,C17001_003M,C17001_003MA,C17001_004E,C17001_004EA,C17001_004M,C17001_004MA,C17001_005E,C17001_005EA,C17001_005M,C17001_005MA,C17001_006E,C17001_006EA,C17001_006M,C17001_006MA,C17001_007E,C17001_007EA,C17001_007M,C17001_007MA,C17001_008E,C17001_008EA,C17001_008M,C17001_008MA,C17001_009E,C17001_009EA,C17001_009M,C17001_009MA,C17001_010E,C17001_010EA,C17001_010M,C17001_010MA,C17001_011E,C17001_011EA,C17001_011M,C17001_011MA,C17001_012E,C17001_012EA,C17001_012M,C17001_012MA,C17001_013E,C17001_013EA,C17001_013M,C17001_013MA,C17001_014E,C17001_014EA,C17001_014M,C17001_014MA,C17001_015E,C17001_015EA,C17001_015M,C17001_015MA,C17001_016E,C17001_016EA,C17001_016M,C17001_016MA,C17001_017E,C17001_017EA,C17001_017M,C17001_017MA,C17001_018E,C17001_018EA,C17001_018M,C17001_018MA,C17001_019E,C17001_019EA,C17001_019M,C17001_019MA,GEO_ID,NAME,state
4588899,null,2203,null,804683,null,22895,null,350791,null,12095,null,143803,null,6817,null,185894,null,8151,null,21094,null,2012,null,453892,null,13465,null,131103,null,6096,null,273527,null,8953,null,49262,null,3181,null,3784216,null,22643,null,1862408,null,12535,null,424485,null,7338,null,1195413,null,8262,null,242510,null,2723,null,1921808,null,14116,null,414388,null,6096,null,1196201,null,8817,null,311219,null,3659,null,0400000US01,Alabama,01
682412,null,1129,null,61653,null,5417,null,29121,null,3192,null,12326,null,1860,null,16216,null,2132,null,579,null,296,null,32532,null,3322,null,10793,null,2031,null,20663,null,2026,null,1076,null,431,null,620759,null,5727,null,320627,null,3597,null,79739,null,2593,null,217180,null,2260,null,23708,null,843,null,300132,null,3839,null,77551,null,2368,null,196851,null,2244,null,25730,null,1042,null,0400000US02,Alaska,02
6475485,null,4779,null,1069897,null,28715,null,505150,null,16976,null,197642,null,10048,null,280545,null,10153,null,26963,null,2715,null,564747,null,15550,null,200418,null,9258,null,319554,null,10451,null,44775,null,3229,null,5405588,null,30160,null,2720985,null,17851,null,674529,null,10605,null,1686786,null,10918,null,359670,null,2986,null,2684603,null,16259,null,631895,null,9838,null,1630040,null,10348,null,422668,null,3593,null,0400000US04,Arizona,04
2806056,null,2222,null,527378,null,17322,null,233904,null,10348,null,96310,null,6071,null,123567,null,6611,null,14027,null,1719,null,293474,null,10499,null,92888,null,5211,null,167747,null,7082,null,32839,null,2344,null,2278678,null,17940,null,1132102,null,10862,null,260498,null,6408,null,715639,null,6854,null,155965,null,2204,null,1146576,null,10726,null,247043,null,6024,null,710539,null,6770,null,188994,null,3093,null,0400000US05,Arkansas,05
36202780,null,9722,null,5128708,null,60936,null,2373633,null,36054,null,934387,null,22771,null,1317331,null,22855,null,121915,null,5744,null,2755075,null,35385,null,912354,null,18656,null,1612539,null,22612,null,230182,null,6914,null,31074072,null,60203,null,15660163,null,37711,null,3829888,null,22600,null,10212252,null,24739,null,1618023,null,6598,null,15413909,null,34862,null,3608663,null,19148,null,9750950,null,23754,null,2054296,null,8478,null,0400000US06,California,06
4917061,null,2396,null,634387,null,21625,null,297935,null,11418,null,107177,null,6221,null,176670,null,8804,null,14088,null,1997,null,336452,null,13196,null,103321,null,7385,null,202577,null,8148,null,30554,null,2525,null,4282674,null,21401,null,2161147,null,12357,null,511434,null,7002,null,1435533,null,10040,null,214180,null,2318,null,2121527,null,13106,null,489952,null,7367,null,1373755,null,7655,null,257820,null,3103,null,0400000US08,Colorado,08
3409901,null,1798,null,320554,null,16151,null,142286,null,8502,null,51289,null,4629,null,82401,null,5602,null,8596,null,1283,null,178268,null,9858,null,45604,null,4457,null,111645,null,6352,null,21019,null,1980,null,3089347,null,16230,null,1519142,null,9029,null,357955,null,5442,null,975269,null,5930,null,185918,null,1889,null,1570205,null,10016,null,344830,null,4645,null,980917,null,6586,null,244458,null,2620,null,0400000US09,Connecticut,09
860972,null,1467,null,93251,null,9829,null,39052,null,5063,null,16547,null,3080,null,20052,null,2910,null,2453,null,764,null,54199,null,6376,null,16961,null,3386,null,31815,null,3557,null,5423,null,1029,null,767721,null,9714,null,377214,null,5159,null,87313,null,3155,null,239272,null,3182,null,50629,null,878,null,390507,null,6494,null,82432,null,3518,null,245253,null,3872,null,62822,null,1320,null,0400000US10,Delaware,10
570093,null,857,null,104901,null,9224,null,42945,null,4653,null,16168,null,2705,null,23650,null,2938,null,3127,null,830,null,61956,null,5723,null,16965,null,2528,null,38512,null,3854,null,6479,null,1224,null,465192,null,9188,null,225737,null,4608,null,40331,null,2806,null,161949,null,2991,null,23457,null,1098,null,239455,null,5927,null,39072,null,2710,null,167682,null,3982,null,32701,null,1728,null,0400000US11,District of Columbia,11
18124789,null,5650,null,2707925,null,39754,null,1226419,null,22038,null,426896,null,14786,null,686594,null,14839,null,112929,null,5581,null,1481506,null,28708,null,424907,null,13932,null,851974,null,17424,null,204625,null,8092,null,15416864,null,39540,null,7614900,null,21911,null,1616115,null,15499,null,4732662,null,16972,null,1266123,null,6324,null,7801964,null,30617,null,1526246,null,14209,null,4740990,null,19389,null,1534728,null,9384,null,0400000US12,Florida,12
9535714,null,6127,null,1574649,null,36922,null,699019,null,18266,null,288021,null,10673,null,375834,null,13904,null,35164,null,2665,null,875630,null,23495,null,280303,null,12412,null,514820,null,13512,null,80507,null,4210,null,7961065,null,36138,null,3937978,null,21053,null,1015168,null,10560,null,2547564,null,16166,null,375246,null,3888,null,4023087,null,22449,null,961240,null,11874,null,2577687,null,12999,null,484160,null,5040,null,0400000US13,Georgia,13
1264202,null,2157,null,131007,null,9277,null,60118,null,5668,null,20910,null,2805,null,34105,null,3964,null,5103,null,1003,null,70889,null,5233,null,18331,null,2351,null,44476,null,3544,null,8082,null,1168,null,1133195,null,9114,null,575903,null,6425,null,126384,null,3432,null,376429,null,4447,null,73090,null,1689,null,557292,null,5379,null,118623,null,3122,null,344329,null,3831,null,94340,null,2010,null,0400000US15,Hawaii,15
1511950,null,1516,null,216115,null,12490,null,100360,null,6893,null,37115,null,3424,null,58563,null,4937,null,4682,null,915,null,115755,null,7358,null,37893,null,3940,null,67648,null,4336,null,10214,null,1400,null,1295835,null,12694,null,656074,null,7241,null,175750,null,3866,null,402454,null,5254,null,77870,null,1369,null,639761,null,7614,null,162961,null,4524,null,391159,null,4096,null,85641,null,2102,null,0400000US16,Idaho,16
12574351,null,4476,null,1677093,null,37391,null,746075,null,19998,null,295315,null,12481,null,409685,null,13484,null,41075,null,3027,null,931018,null,22706,null,296083,null,12272,null,544615,null,15087,null,90320,null,4460,null,10897258,null,37677,null,5427194,null,19767,null,1302981,null,12817,null,3527144,null,13803,null,597069,null,3591,null,5470064,null,24073,null,1236471,null,12708,null,3444711,null,15739,null,788882,null,5625,null,0400000US17,Illinois,17
6228236,null,3485,null,896972,null,23765,null,397941,null,13390,null,159252,null,7666,null,221923,null,8090,null,16766,null,1636,null,499031,null,13532,null,151779,null,7546,null,302234,null,8175,null,45018,null,3302,null,5331264,null,24796,null,2664597,null,16197,null,637097,null,8318,null,1711516,null,10273,null,315984,null,2477,null,2666667,null,14879,null,610633,null,7824,null,1649591,null,9468,null,406443,null,3951,null,0400000US18,Indiana,18
2905436,null,1980,null,342934,null,13024,null,150324,null,7164,null,54045,null,4119,null,87508,null,4882,null,8771,null,1217,null,192610,null,8323,null,55378,null,4410,null,115623,null,4775,null,21609,null,1836,null,2562502,null,13241,null,1286203,null,7261,null,302716,null,4487,null,814293,null,6217,null,169194,null,1916,null,1276299,null,9095,null,285041,null,5341,null,776229,null,5176,null,215029,null,2151,null,0400000US19,Iowa,19
2732685,null,2290,null,365033,null,15162,null,162409,null,8692,null,59221,null,5066,null,94619,null,5188,null,8569,null,1287,null,202624,null,8766,null,62174,null,4788,null,122195,null,5201,null,18255,null,1681,null,2367652,null,15097,null,1191545,null,8250,null,291705,null,5446,null,760083,null,5153,null,139757,null,2059,null,1176107,null,8715,null,275921,null,5289,null,724727,null,5597,null,175459,null,2153,null,0400000US20,Kansas,20
4187582,null,3444,null,777295,null,21970,null,343460,null,11642,null,128700,null,6447,null,193234,null,7680,null,21526,null,2136,null,433835,null,13280,null,126716,null,7466,null,259710,null,7971,null,47409,null,2951,null,3410287,null,22000,null,1697535,null,12235,null,378514,null,7399,null,1107424,null,7906,null,211597,null,2563,null,1712752,null,13355,null,364000,null,6753,null,1085148,null,8317,null,263604,null,3452,null,0400000US21,Kentucky,21
4367637,null,2329,null,755460,null,23513,null,306681,null,11504,null,131889,null,6951,null,156610,null,7341,null,18182,null,1842,null,448779,null,15404,null,136147,null,7380,null,265434,null,9842,null,47198,null,2892,null,3612177,null,23413,null,1799099,null,13546,null,431905,null,8084,null,1162727,null,8601,null,204467,null,2572,null,1813078,null,15905,null,406945,null,7827,null,1149369,null,10230,null,256764,null,3636,null,0400000US22,Louisiana,22
1281292,null,1528,null,157685,null,8398,null,66699,null,4293,null,20506,null,2277,null,39901,null,2986,null,6292,null,1090,null,90986,null,5005,null,24684,null,2753,null,55358,null,3212,null,10944,null,1468,null,1123607,null,8719,null,558277,null,4943,null,114191,null,2612,null,363956,null,3373,null,80130,null,1276,null,565330,null,5443,null,104691,null,2938,null,361360,null,3813,null,99279,null,1521,null,0400000US23,Maine,23
5559336,null,2928,null,505286,null,18824,null,223608,null,10368,null,79809,null,6114,null,128629,null,6910,null,15170,null,1923,null,281678,null,11638,null,74240,null,6170,null,170066,null,6840,null,37372,null,2828,null,5054050,null,18528,null,2460351,null,10877,null,600346,null,6677,null,1592835,null,7307,null,267170,null,2740,null,2593699,null,11580,null,576400,null,6311,null,1669621,null,7457,null,347678,null,3420,null,0400000US24,Maryland,24
6365449,null,2245,null,654983,null,20720,null,281656,null,10898,null,91184,null,5488,null,166629,null,7903,null,23843,null,1991,null,373327,null,14629,null,94429,null,6786,null,228823,null,9899,null,50075,null,2915,null,5710466,null,20740,null,2815540,null,11710,null,634083,null,5647,null,1853058,null,8645,null,328399,null,2548,null,2894926,null,14382,null,596081,null,7380,null,1859554,null,9908,null,439291,null,3629,null,0400000US25,Massachusetts,25
9735741,null,3666,null,1576704,null,30948,null,712970,null,16044,null,258739,null,9091,null,421969,null,10665,null,32262,null,3040,null,863734,null,18360,null,261089,null,9544,null,525661,null,12410,null,76984,null,4444,null,8159037,null,31242,null,4052602,null,16724,null,923552,null,9896,null,2605665,null,11462,null,523385,null,4017,null,4106435,null,18903,null,866826,null,9268,null,2583378,null,12967,null,656231,null,4937,null,0400000US26,Michigan,26
5133038,null,2706,null,563006,null,17470,null,256943,null,9668,null,87913,null,4953,null,151439,null,7390,null,17591,null,1490,null,306063,null,11088,null,86067,null,5535,null,183682,null,7162,null,36314,null,3039,null,4570032,null,17430,null,2296381,null,11041,null,544518,null,5724,null,1492365,null,8038,null,259498,null,2113,null,2273651,null,10541,null,519749,null,5368,null,1438112,null,7727,null,315790,null,3134,null,0400000US27,Minnesota,27
