B19113I_001E,B19113I_001EA,B19113I_001M,B19113I_001MA,GEO_ID,NAME,state
32038,null,2779,null,0400000US01,Alabama,01
64925,null,7262,null,0400000US02,Alaska,02
39778,null,1358,null,0400000US04,Arizona,04
30983,null,1826,null,0400000US05,Arkansas,05
45919,null,527,null,0400000US06,California,06
40856,null,1322,null,0400000US08,Colorado,08
40299,null,3088,null,0400000US09,Connecticut,09
37938,null,5292,null,0400000US10,Delaware,10
45830,null,10931,null,0400000US11,District of Columbia,11
42516,null,751,null,0400000US12,Florida,12
32708,null,1551,null,0400000US13,Georgia,13
60509,null,9846,null,0400000US15,Hawaii,15
33955,null,2452,null,0400000US16,Idaho,16
45996,null,1431,null,0400000US17,Illinois,17
36631,null,2679,null,0400000US18,Indiana,18
38148,null,3787,null,0400000US19,Iowa,19
40349,null,1941,null,0400000US20,Kansas,20
31804,null,4166,null,0400000US21,Kentucky,21
45494,null,2969,null,0400000US22,Louisiana,22
44851,null,30375,null,0400000US23,Maine,23
62084,null,3809,null,0400000US24,Maryland,24
36342,null,1746,null,0400000US25,Massachusetts,25
38118,null,1814,null,0400000US26,Michigan,26
37298,null,2650,null,0400000US27,Minnesota,27
37807,null,6712,null,0400000US28,Mississippi,28
38307,null,4260,null,0400000US29,Missouri,29
31656,null,17301,null,0400000US30,Montana,30
35829,null,2449,null,0400000US31,Nebraska,31
43911,null,3262,null,0400000US32,Nevada,32
51671,null,15022,null,0400000US33,New Hampshire,33
49112,null,1211,null,0400000US34,New Jersey,34
40132,null,1736,null,0400000US35,New Mexico,35
40247,null,1005,null,0400000US36,New York,36
30059,null,1425,null,0400000US37,North Carolina,37
37065,null,29396,null,0400000US38,North Dakota,38
38565,null,3041,null,0400000US39,Ohio,39
33212,null,1657,null,0400000US40,Oklahoma,40
36695,null,2709,null,0400000US41,Oregon,41
35336,null,1845,null,0400000US42,Pennsylvania,42
32885,null,4637,null,0400000US44,Rhode Island,44
31525,null,3347,null,0400000US45,South Carolina,45
42542,null,23306,null,0400000US46,South Dakota,46
32512,null,4163,null,0400000US47,Tennessee,47
37607,null,487,null,0400000US48,Texas,48
40917,null,3017,null,0400000US49,Utah,49
58971,null,15529,null,0400000US50,Vermont,50
53522,null,3171,null,0400000US51,Virginia,51
42662,null,2156,null,0400000US53,Washington,53
51144,null,22832,null,0400000US54,West Virginia,54
37177,null,2178,null,0400000US55,Wisconsin,55
47262,null,6085,null,0400000US56,Wyoming,56
21286,null,345,null,0400000US72,Puerto Rico,72
