C17012_001E,C17012_001EA,C17012_001M,C17012_001MA,C17012_002E,C17012_002EA,C17012_002M,C17012_002MA,C17012_003E,C17012_003EA,C17012_003M,C17012_003MA,C17012_004E,C17012_004EA,C17012_004M,C17012_004MA,C17012_005E,C17012_005EA,C17012_005M,C17012_005MA,C17012_006E,C17012_006EA,C17012_006M,C17012_006MA,C17012_007E,C17012_007EA,C17012_007M,C17012_007MA,C17012_008E,C17012_008EA,C17012_008M,C17012_008MA,C17012_009E,C17012_009EA,C17012_009M,C17012_009MA,C17012_010E,C17012_010EA,C17012_010M,C17012_010MA,C17012_011E,C17012_011EA,C17012_011M,C17012_011MA,GEO_ID,NAME,state
2370143,null,18487,null,300948,null,7887,null,68745,null,3957,null,152311,null,6383,null,70037,null,4843,null,9855,null,1961,null,2069195,null,19185,null,1048247,null,13455,null,843854,null,15825,null,165931,null,7266,null,11163,null,1852,null,0400000US13,Georgia,13
310366,null,5604,null,23281,null,2354,null,5499,null,1135,null,10479,null,1738,null,5857,null,1367,null,1446,null,772,null,287085,null,5680,null,148802,null,4765,null,108970,null,4305,null,24913,null,2544,null,4400,null,1191,null,0400000US15,Hawaii,15
397214,null,6069,null,39387,null,3021,null,8605,null,1569,null,18585,null,2185,null,9899,null,1615,null,2298,null,925,null,357827,null,6663,null,185525,null,4360,null,130259,null,5223,null,36925,null,2424,null,5118,null,1097,null,0400000US16,Idaho,16
3120138,null,16955,null,309309,null,9787,null,60738,null,3504,null,159840,null,7032,null,75536,null,4866,null,13195,null,1707,null,2810829,null,16463,null,1476079,null,11722,null,1072873,null,14532,null,244401,null,7051,null,17476,null,1929,null,0400000US17,Illinois,17
1657555,null,11425,null,177908,null,6746,null,32543,null,2789,null,97919,null,5048,null,40947,null,3831,null,6499,null,1359,null,1479647,null,12225,null,808809,null,8738,null,534819,null,9357,null,124856,null,5994,null,11163,null,1318,null,0400000US18,Indiana,18
798262,null,8113,null,61180,null,3975,null,10715,null,1215,null,33529,null,3273,null,14399,null,1845,null,2537,null,829,null,737082,null,7320,null,415227,null,6401,null,254200,null,4994,null,62522,null,3235,null,5133,null,989,null,0400000US19,Iowa,19
722181,null,7254,null,64861,null,3723,null,11560,null,1398,null,32590,null,2589,null,17582,null,2256,null,3129,null,1123,null,657320,null,7464,null,351955,null,5824,null,242691,null,6494,null,57564,null,3538,null,5110,null,954,null,0400000US20,Kansas,20
1146621,null,11765,null,164977,null,6536,null,38245,null,2999,null,91940,null,5060,null,31275,null,3405,null,3517,null,987,null,981644,null,10597,null,543415,null,8324,null,367559,null,7911,null,65577,null,3980,null,5093,null,1073,null,0400000US21,Kentucky,21
1128899,null,12816,null,149644,null,6791,null,34660,null,3258,null,76431,null,4812,null,33051,null,3445,null,5502,null,1336,null,979255,null,11421,null,513624,null,8281,null,387166,null,8805,null,74333,null,4813,null,4132,null,1131,null,0400000US22,Louisiana,22
347561,null,5549,null,28937,null,2543,null,6703,null,1102,null,17323,null,1940,null,4336,null,943,null,575,null,418,null,318624,null,5723,null,190706,null,4448,null,109970,null,3357,null,17052,null,1709,null,896,null,411,null,0400000US23,Maine,23
1391688,null,11881,null,85358,null,5051,null,17535,null,2252,null,48409,null,4121,null,16482,null,2245,null,2932,null,1107,null,1306330,null,11281,null,667792,null,9660,null,529408,null,8956,null,101692,null,4731,null,7438,null,1461,null,0400000US24,Maryland,24
1557057,null,14586,null,108611,null,5573,null,27454,null,2823,null,55469,null,4151,null,22090,null,2773,null,3598,null,1003,null,1448446,null,13792,null,774234,null,9597,null,566697,null,10650,null,103866,null,4446,null,3649,null,952,null,0400000US25,Massachusetts,25
2523758,null,15653,null,292116,null,8264,null,62935,null,3653,null,152798,null,6794,null,63271,null,4164,null,13112,null,1920,null,2231642,null,15674,null,1244645,null,10893,null,796527,null,10139,null,175482,null,6509,null,14988,null,1785,null,0400000US26,Michigan,26
1349167,null,10514,null,94915,null,4456,null,19500,null,1970,null,47802,null,3172,null,21794,null,2042,null,5819,null,1171,null,1254252,null,10299,null,678374,null,7259,null,458755,null,7312,null,108939,null,3500,null,8184,null,1164,null,0400000US27,Minnesota,27
754131,null,10408,null,130544,null,5589,null,29708,null,2674,null,66040,null,4383,null,29880,null,3756,null,4916,null,1365,null,623587,null,10341,null,334609,null,6949,null,245171,null,6160,null,41961,null,3801,null,1846,null,787,null,0400000US28,Mississippi,28
1543375,null,10732,null,168472,null,6261,null,32345,null,2687,null,95188,null,4943,null,34405,null,3035,null,6534,null,1433,null,1374903,null,10549,null,766050,null,8692,null,495571,null,9643,null,104712,null,5140,null,8570,null,1575,null,0400000US29,Missouri,29
235940,null,5112,null,23429,null,2087,null,4830,null,868,null,12209,null,1864,null,5981,null,1206,null,409,null,240,null,212511,null,5143,null,129306,null,3957,null,66684,null,3158,null,15298,null,1608,null,1223,null,455,null,0400000US30,Montana,30
457966,null,6887,null,38557,null,2744,null,6448,null,961,null,21081,null,2338,null,10068,null,1570,null,960,null,446,null,419409,null,6807,null,227869,null,4961,null,147941,null,4338,null,40980,null,2970,null,2619,null,710,null,0400000US31,Nebraska,31
632236,null,9999,null,56721,null,4188,null,10928,null,1829,null,29540,null,2723,null,14079,null,2427,null,2174,null,775,null,575515,null,10266,null,293285,null,7853,null,227309,null,7350,null,51650,null,3930,null,3271,null,873,null,0400000US32,Nevada,32
336491,null,4797,null,18672,null,2131,null,4115,null,762,null,10459,null,1531,null,3699,null,1172,null,399,null,250,null,317819,null,4419,null,175693,null,3811,null,119274,null,4106,null,21279,null,2354,null,1573,null,659,null,0400000US33,New Hampshire,33
2172031,null,12552,null,151004,null,6997,null,35095,null,3209,null,80874,null,4756,null,29828,null,3278,null,5207,null,1330,null,2021027,null,12469,null,1048600,null,12288,null,818206,null,11948,null,146678,null,5914,null,7543,null,1353,null,0400000US34,New Jersey,34
489296,null,6847,null,66461,null,4543,null,13921,null,1820,null,33493,null,3473,null,16649,null,2529,null,2398,null,882,null,422835,null,7011,null,229933,null,5003,null,154298,null,5812,null,35952,null,3244,null,2652,null,975,null,0400000US35,New Mexico,35
4606840,null,20341,null,498217,null,11254,null,119495,null,5967,null,261208,null,7708,null,97131,null,4329,null,20383,null,2139,null,4108623,null,20904,null,2198645,null,15226,null,1577502,null,15655,null,309791,null,8678,null,22685,null,2474,null,0400000US36,New York,36
2430277,null,20042,null,289323,null,9095,null,60905,null,3541,null,154966,null,6847,null,65659,null,4895,null,7793,null,1786,null,2140954,null,19158,null,1181348,null,13862,null,813718,null,13090,null,138080,null,5512,null,7808,null,1546,null,0400000US37,North Carolina,37
172152,null,3488,null,11336,null,1498,null,2345,null,497,null,5747,null,1239,null,2746,null,715,null,498,null,360,null,160816,null,3639,null,93377,null,2705,null,53970,null,2652,null,12661,null,1573,null,808,null,344,null,0400000US38,North Dakota,38
2947214,null,14853,null,328032,null,9616,null,64028,null,4114,null,175759,null,7106,null,76232,null,4577,null,12013,null,1758,null,2619182,null,15194,null,1469344,null,14516,null,934978,null,11978,null,200910,null,6584,null,13950,null,1698,null,0400000US39,Ohio,39
949299,null,9633,null,115114,null,5201,null,22555,null,2029,null,62021,null,4017,null,24989,null,2627,null,5549,null,1144,null,834185,null,8985,null,452311,null,6973,null,305037,null,6899,null,71620,null,4103,null,5217,null,1251,null,0400000US40,Oklahoma,40
956627,null,9956,null,94215,null,4875,null,22072,null,2304,null,49233,null,3409,null,19679,null,2515,null,3231,null,991,null,862412,null,10210,null,493006,null,8023,null,300308,null,8061,null,64155,null,3974,null,4943,null,1379,null,0400000US41,Oregon,41
3195832,null,16060,null,275187,null,7919,null,65158,null,3925,null,148274,null,6177,null,53688,null,3749,null,8067,null,1672,null,2920645,null,15284,null,1669977,null,12812,null,1033446,null,12142,null,200435,null,6295,null,16787,null,2048,null,0400000US42,Pennsylvania,42
257514,null,5605,null,22067,null,2482,null,4729,null,1294,null,12520,null,1942,null,4610,null,1022,null,208,null,197,null,235447,null,5403,null,129215,null,4455,null,89166,null,4089,null,16562,null,2089,null,504,null,351,null,0400000US44,Rhode Island,44
1163764,null,13110,null,149748,null,6647,null,35486,null,3407,null,78625,null,5136,null,32468,null,3045,null,3169,null,900,null,1014016,null,12500,null,575758,null,10021,null,371137,null,7926,null,63951,null,4707,null,3170,null,911,null,0400000US45,South Carolina,45
204649,null,4183,null,18493,null,2237,null,3478,null,803,null,9670,null,1583,null,4315,null,1190,null,1030,null,519,null,186156,null,4156,null,100931,null,2930,null,65738,null,3138,null,17627,null,1691,null,1860,null,549,null,0400000US46,South Dakota,46
1638789,null,13739,null,214685,null,7558,null,52758,null,3626,null,110997,null,5832,null,44669,null,3864,null,6261,null,1404,null,1424104,null,13638,null,788267,null,10475,null,536524,null,9802,null,92435,null,4733,null,6878,null,1333,null,0400000US47,Tennessee,47
5956367,null,25065,null,799633,null,15159,null,148524,null,6562,null,382955,null,10851,null,229730,null,8202,null,38424,null,3649,null,5156734,null,23859,null,2520707,null,20123,null,2100974,null,19849,null,501354,null,10400,null,33699,null,3231,null,0400000US48,Texas,48
648732,null,7081,null,50707,null,3659,null,12747,null,1770,null,21549,null,2611,null,12827,null,1907,null,3584,null,937,null,598025,null,6893,null,269242,null,5733,null,219636,null,6014,null,93762,null,3383,null,15385,null,1872,null,0400000US49,Utah,49
159445,null,3177,null,11644,null,1501,null,2388,null,595,null,7065,null,1172,null,2039,null,680,null,152,null,120,null,147801,null,3398,null,83957,null,2691,null,53669,null,2830,null,9474,null,1267,null,701,null,386,null,0400000US50,Vermont,50
1987501,null,16748,null,148366,null,6488,null,33080,null,3009,null,80399,null,4238,null,31982,null,3520,null,2905,null,934,null,1839135,null,15687,null,972609,null,12584,null,723132,null,11085,null,135390,null,5842,null,8004,null,1520,null,0400000US51,Virginia,51
1650519,null,12840,null,133226,null,6164,null,28181,null,2348,null,68968,null,4472,null,30297,null,2802,null,5780,null,1509,null,1517293,null,13552,null,815096,null,10330,null,578662,null,9900,null,114119,null,4695,null,9416,null,1564,null,0400000US53,Washington,53
492279,null,6996,null,68273,null,3523,null,20100,null,2173,null,37898,null,2675,null,9194,null,1547,null,1081,null,482,null,424006,null,7449,null,257107,null,6202,null,142146,null,5174,null,23365,null,2678,null,1388,null,551,null,0400000US54,West Virginia,54
1476615,null,10171,null,121379,null,4876,null,20302,null,1795,null,68836,null,3891,null,27095,null,2927,null,5146,null,965,null,1355236,null,11067,null,758488,null,7770,null,480069,null,7276,null,109117,null,4216,null,7562,null,1387,null,0400000US55,Wisconsin,55
143459,null,3621,null,9056,null,1401,null,2080,null,785,null,4455,null,972,null,2275,null,865,null,246,null,173,null,134403,null,3708,null,73800,null,3196,null,47593,null,2960,null,11755,null,1764,null,1255,null,580,null,0400000US56,Wyoming,56
877711,null,8137,null,362240,null,7048,null,144991,null,5443,null,161107,null,5119,null,52581,null,3292,null,3561,null,907,null,515471,null,7602,null,308937,null,6331,null,184974,null,5206,null,20911,null,1941,null,649,null,359,null,0400000US72,Puerto Rico,72
