B22005H_001E,B22005H_001EA,B22005H_001M,B22005H_001MA,B22005H_002E,B22005H_002EA,B22005H_002M,B22005H_002MA,B22005H_003E,B22005H_003EA,B22005H_003M,B22005H_003MA,GEO_ID,NAME,state
1297602,null,7332,null,100031,null,4640,null,1197571,null,8231,null,0400000US01,Alabama,01
172861,null,2894,null,10639,null,1763,null,162222,null,3185,null,0400000US02,Alaska,02
1559235,null,10679,null,100853,null,5090,null,1458382,null,11568,null,0400000US04,Arizona,04
874278,null,6686,null,90140,null,4086,null,784138,null,6897,null,0400000US05,Arkansas,05
6411238,null,22491,null,198889,null,8460,null,6212349,null,23403,null,0400000US06,California,06
1473692,null,7558,null,55939,null,3668,null,1417753,null,8242,null,0400000US08,Colorado,08
1021540,null,5434,null,43750,null,3139,null,977790,null,6540,null,0400000US09,Connecticut,09
236879,null,3522,null,13554,null,1722,null,223325,null,4015,null,0400000US10,Delaware,10
97656,null,2281,null,1072,null,493,null,96584,null,2252,null,0400000US11,District of Columbia,11
4657563,null,16215,null,266589,null,8684,null,4390974,null,16897,null,0400000US12,Florida,12
2152896,null,11951,null,133004,null,5931,null,2019892,null,12991,null,0400000US13,Georgia,13
140637,null,3459,null,6951,null,1516,null,133686,null,3652,null,0400000US15,Hawaii,15
498379,null,4873,null,38610,null,2684,null,459769,null,4939,null,0400000US16,Idaho,16
3394796,null,13626,null,204339,null,6166,null,3190457,null,14381,null,0400000US17,Illinois,17
2118365,null,10468,null,180959,null,7151,null,1937406,null,10889,null,0400000US18,Indiana,18
1133304,null,6326,null,97736,null,4238,null,1035568,null,6524,null,0400000US19,Iowa,19
928034,null,5862,null,59138,null,3060,null,868896,null,5935,null,0400000US20,Kansas,20
1510541,null,9902,null,208994,null,6590,null,1301547,null,10621,null,0400000US21,Kentucky,21
1102401,null,7080,null,121481,null,5077,null,980920,null,7938,null,0400000US22,Louisiana,22
523502,null,4505,null,71930,null,4271,null,451572,null,5768,null,0400000US23,Maine,23
1283083,null,7398,null,54503,null,3328,null,1228580,null,8398,null,0400000US24,Maryland,24
2048445,null,8725,null,130114,null,5459,null,1918331,null,10677,null,0400000US25,Massachusetts,25
3081886,null,12498,null,334545,null,7252,null,2747341,null,14036,null,0400000US26,Michigan,26
1859239,null,7460,null,83840,null,4698,null,1775399,null,8245,null,0400000US27,Minnesota,27
679379,null,6793,null,51452,null,3824,null,627927,null,7207,null,0400000US28,Mississippi,28
1971161,null,8090,null,196104,null,6142,null,1775057,null,9002,null,0400000US29,Missouri,29
343467,null,3659,null,23595,null,2308,null,319872,null,3656,null,0400000US30,Montana,30
621888,null,4595,null,38097,null,3580,null,583791,null,5131,null,0400000US31,Nebraska,31
621590,null,5803,null,29203,null,2936,null,592387,null,6076,null,0400000US32,Nevada,32
479999,null,4048,null,31852,null,2756,null,448147,null,4431,null,0400000US33,New Hampshire,33
2088430,null,10535,null,53241,null,4045,null,2035189,null,11242,null,0400000US34,New Jersey,34
368470,null,4356,null,21169,null,2589,null,347301,null,4640,null,0400000US35,New Mexico,35
4733249,null,14570,null,329394,null,8330,null,4403855,null,15944,null,0400000US36,New York,36
2582989,null,12260,null,173374,null,6142,null,2409615,null,13487,null,0400000US37,North Carolina,37
256070,null,2709,null,14595,null,1583,null,241475,null,2877,null,0400000US38,North Dakota,38
3795792,null,13949,null,369206,null,9469,null,3426586,null,15702,null,0400000US39,Ohio,39
1083717,null,7675,null,103793,null,4523,null,979924,null,7843,null,0400000US40,Oklahoma,40
1273088,null,6955,null,164812,null,5032,null,1108276,null,8171,null,0400000US41,Oregon,41
4153385,null,12897,null,288144,null,5890,null,3865241,null,12945,null,0400000US42,Pennsylvania,42
337816,null,3902,null,23565,null,2486,null,314251,null,4326,null,0400000US44,Rhode Island,44
1186439,null,6657,null,84200,null,4612,null,1102239,null,7371,null,0400000US45,South Carolina,45
285552,null,3411,null,20442,null,2193,null,265110,null,3671,null,0400000US46,South Dakota,46
1953521,null,11190,null,237157,null,7956,null,1716364,null,12370,null,0400000US47,Tennessee,47
4617130,null,16720,null,257642,null,8396,null,4359488,null,17494,null,0400000US48,Texas,48
740990,null,4630,null,46074,null,3287,null,694916,null,4949,null,0400000US49,Utah,49
241601,null,2881,null,26181,null,1814,null,215420,null,2767,null,0400000US50,Vermont,50
2098081,null,11515,null,112158,null,5335,null,1985923,null,12298,null,0400000US51,Virginia,51
2064786,null,9867,null,192278,null,6895,null,1872508,null,10996,null,0400000US53,Washington,53
706235,null,5644,null,97702,null,4450,null,608533,null,6224,null,0400000US54,West Virginia,54
2015420,null,9010,null,130586,null,4689,null,1884834,null,9770,null,0400000US55,Wisconsin,55
189069,null,2706,null,8038,null,1333,null,181031,null,2835,null,0400000US56,Wyoming,56
9891,null,1162,null,1948,null,557,null,7943,null,1044,null,0400000US72,Puerto Rico,72
