B08014_001E,B08014_001EA,B08014_001M,B08014_001MA,B08014_002E,B08014_002EA,B08014_002M,B08014_002MA,B08014_003E,B08014_003EA,B08014_003M,B08014_003MA,B08014_004E,B08014_004EA,B08014_004M,B08014_004MA,B08014_005E,B08014_005EA,B08014_005M,B08014_005MA,B08014_006E,B08014_006EA,B08014_006M,B08014_006MA,B08014_007E,B08014_007EA,B08014_007M,B08014_007MA,B08014_008E,B08014_008EA,B08014_008M,B08014_008MA,B08014_009E,B08014_009EA,B08014_009M,B08014_009MA,B08014_010E,B08014_010EA,B08014_010M,B08014_010MA,B08014_011E,B08014_011EA,B08014_011M,B08014_011MA,B08014_012E,B08014_012EA,B08014_012M,B08014_012MA,B08014_013E,B08014_013EA,B08014_013M,B08014_013MA,B08014_014E,B08014_014EA,B08014_014M,B08014_014MA,B08014_015E,B08014_015EA,B08014_015M,B08014_015MA,B08014_016E,B08014_016EA,B08014_016M,B08014_016MA,B08014_017E,B08014_017EA,B08014_017M,B08014_017MA,B08014_018E,B08014_018EA,B08014_018M,B08014_018MA,B08014_019E,B08014_019EA,B08014_019M,B08014_019MA,B08014_020E,B08014_020EA,B08014_020M,B08014_020MA,B08014_021E,B08014_021EA,B08014_021M,B08014_021MA,GEO_ID,NAME,state
4232001,null,26871,null,127222,null,10076,null,936307,null,18582,null,1813235,null,27536,null,881071,null,19671,null,335987,null,17169,null,138179,null,10639,null,2214976,null,19120,null,68268,null,6918,null,413073,null,12736,null,991307,null,17019,null,479305,null,12665,null,183424,null,9729,null,79599,null,6569,null,2017025,null,17707,null,58954,null,4987,null,523234,null,12125,null,821928,null,15951,null,401766,null,10482,null,152563,null,9458,null,58580,null,5448,null,0400000US13,Georgia,13
629085,null,6192,null,22494,null,3141,null,140577,null,7353,null,242172,null,9533,null,130012,null,9096,null,49593,null,5572,null,44237,null,5657,null,342019,null,4738,null,9882,null,1799,null,76904,null,4843,null,135334,null,5925,null,69465,null,5637,null,27007,null,3155,null,23427,null,2965,null,287066,null,5168,null,12612,null,2209,null,63673,null,4224,null,106838,null,4897,null,60547,null,4599,null,22586,null,2847,null,20810,null,3144,null,0400000US15,Hawaii,15
671174,null,7555,null,11091,null,1994,null,105545,null,6374,null,278448,null,9117,null,168406,null,8562,null,70584,null,5459,null,37100,null,4391,null,359501,null,4979,null,5059,null,1221,null,49897,null,4084,null,153099,null,5801,null,93871,null,5184,null,35739,null,2953,null,21836,null,2879,null,311673,null,5557,null,6032,null,1252,null,55648,null,3979,null,125349,null,4946,null,74535,null,4383,null,34845,null,3796,null,15264,null,2068,null,0400000US16,Idaho,16
5862855,null,18506,null,287809,null,11769,null,1350963,null,20995,null,2492815,null,29994,null,1130263,null,23677,null,442015,null,16952,null,158990,null,12785,null,3081498,null,17198,null,142450,null,8007,null,638583,null,14205,null,1353786,null,17625,null,616494,null,13211,null,245269,null,10613,null,84916,null,7127,null,2781357,null,11344,null,145359,null,6852,null,712380,null,14276,null,1139029,null,17072,null,513769,null,14156,null,196746,null,8274,null,74074,null,6646,null,0400000US17,Illinois,17
2846720,null,17052,null,69374,null,4368,null,550040,null,13460,null,1246004,null,19489,null,633658,null,15997,null,235451,null,11203,null,112193,null,8446,null,1496290,null,10626,null,38480,null,3211,null,252093,null,9212,null,677609,null,12495,null,338953,null,8585,null,127702,null,6967,null,61453,null,5174,null,1350430,null,13448,null,30894,null,2650,null,297947,null,7846,null,568395,null,10938,null,294705,null,9401,null,107749,null,5927,null,50740,null,4219,null,0400000US18,Indiana,18
1500381,null,9237,null,32325,null,3291,null,245728,null,7530,null,651229,null,12861,null,363999,null,8414,null,140085,null,6990,null,67015,null,4913,null,781920,null,6627,null,18064,null,2670,null,106946,null,5244,null,347205,null,7373,null,198023,null,5265,null,75545,null,4340,null,36137,null,3080,null,718461,null,6651,null,14261,null,1826,null,138782,null,5029,null,304024,null,7471,null,165976,null,5102,null,64540,null,3586,null,30878,null,2672,null,0400000US19,Iowa,19
1355677,null,9796,null,29080,null,3239,null,248887,null,9201,null,571740,null,12348,null,320885,null,10796,null,123767,null,8502,null,61318,null,5734,null,722830,null,6938,null,16401,null,2601,null,113502,null,5803,null,313897,null,7702,null,175751,null,6608,null,67943,null,4931,null,35336,null,3581,null,632847,null,7308,null,12679,null,1696,null,135385,null,5261,null,257843,null,7258,null,145134,null,5750,null,55824,null,4395,null,25982,null,3044,null,0400000US20,Kansas,20
1802659,null,14136,null,47214,null,4284,null,355511,null,11512,null,774231,null,16314,null,405593,null,13543,null,157657,null,10044,null,62453,null,6370,null,949783,null,10018,null,24346,null,3115,null,166356,null,7144,null,415751,null,9267,null,218789,null,8433,null,88520,null,5829,null,36021,null,3581,null,852876,null,9387,null,22868,null,2468,null,189155,null,6772,null,358480,null,9561,null,186804,null,7105,null,69137,null,5027,null,26432,null,3635,null,0400000US21,Kentucky,21
1941901,null,15576,null,62596,null,4788,null,467780,null,10721,null,862896,null,15568,null,375490,null,13322,null,127163,null,7568,null,45976,null,7702,null,1019393,null,11635,null,27597,null,3579,null,218190,null,7017,null,469454,null,9642,null,206262,null,8027,null,70777,null,4682,null,27113,null,4817,null,922508,null,10740,null,34999,null,3182,null,249590,null,7131,null,393442,null,9037,null,169228,null,6984,null,56386,null,4269,null,18863,null,3379,null,0400000US22,Louisiana,22
627755,null,7519,null,12354,null,2085,null,123140,null,5541,null,289014,null,8024,null,141182,null,7054,null,42605,null,4291,null,19460,null,3571,null,320590,null,4765,null,5855,null,1419,null,55768,null,3639,null,151122,null,4244,null,73810,null,4240,null,22561,null,2349,null,11474,null,2551,null,307165,null,5055,null,6499,null,1570,null,67372,null,3585,null,137892,null,5319,null,67372,null,3800,null,20044,null,2366,null,7986,null,1608,null,0400000US23,Maine,23
2815384,null,14398,null,125096,null,7655,null,593417,null,12805,null,1141684,null,19494,null,583767,null,15991,null,255741,null,12378,null,115679,null,9817,null,1425926,null,10753,null,56272,null,5086,null,254837,null,7986,null,602354,null,12282,null,310256,null,8955,null,140798,null,7953,null,61409,null,5700,null,1389458,null,11882,null,68824,null,4995,null,338580,null,8319,null,539330,null,11247,null,273511,null,9113,null,114943,null,6215,null,54270,null,4856,null,0400000US24,Maryland,24
3182441,null,16224,null,187710,null,10662,null,746483,null,18213,null,1395506,null,22368,null,564493,null,17161,null,221915,null,12014,null,66334,null,7238,null,1626338,null,12802,null,89193,null,6730,null,342970,null,12024,null,739378,null,13862,null,298474,null,10087,null,120942,null,7192,null,35381,null,4258,null,1556103,null,10326,null,98517,null,7199,null,403513,null,10721,null,656128,null,12011,null,266019,null,9105,null,100973,null,6401,null,30953,null,3696,null,0400000US25,Massachusetts,25
4100285,null,22836,null,108324,null,6773,null,834804,null,16375,null,1857031,null,20689,null,860217,null,16961,null,317010,null,12471,null,122899,null,7654,null,2090587,null,14219,null,53840,null,4528,null,359558,null,9218,null,984942,null,13519,null,457591,null,10211,null,167624,null,7066,null,67032,null,4452,null,2009698,null,15465,null,54484,null,4273,null,475246,null,11912,null,872089,null,11481,null,402626,null,9693,null,149386,null,7708,null,55867,null,4399,null,0400000US26,Michigan,26
2626760,null,13091,null,58958,null,4911,null,470748,null,12786,null,1204089,null,17840,null,597691,null,13792,null,203679,null,8831,null,91595,null,5899,null,1362189,null,8956,null,30858,null,3051,null,209753,null,7925,null,640960,null,10693,null,321243,null,8130,null,108445,null,5322,null,50930,null,3636,null,1264571,null,8318,null,28100,null,2903,null,260995,null,7382,null,563129,null,9926,null,276448,null,7853,null,95234,null,4637,null,40665,null,3004,null,0400000US27,Minnesota,27
1175061,null,12121,null,28727,null,3484,null,245182,null,9058,null,489202,null,12731,null,265515,null,10566,null,103371,null,8822,null,43064,null,5355,null,604749,null,7786,null,13153,null,2082,null,107075,null,5871,null,263029,null,8117,null,141555,null,5713,null,56250,null,5190,null,23687,null,3078,null,570312,null,9322,null,15574,null,2352,null,138107,null,6259,null,226173,null,6818,null,123960,null,6348,null,47121,null,4504,null,19377,null,2925,null,0400000US28,Mississippi,28
2723781,null,15977,null,72069,null,4677,null,561682,null,12920,null,1200039,null,19540,null,586124,null,15332,null,210000,null,10120,null,93867,null,7914,null,1403170,null,10615,null,33427,null,2659,null,251787,null,7673,null,640744,null,10898,null,311561,null,8852,null,114023,null,6013,null,51628,null,4825,null,1320611,null,10856,null,38642,null,3514,null,309895,null,8586,null,559295,null,12045,null,274563,null,8474,null,95977,null,5505,null,42239,null,4093,null,0400000US29,Missouri,29
453315,null,6364,null,7774,null,1426,null,78901,null,4553,null,171723,null,7142,null,111725,null,6930,null,50250,null,5663,null,32942,null,4349,null,234067,null,4628,null,4350,null,1054,null,34782,null,3014,null,89146,null,3672,null,59005,null,4003,null,28847,null,3913,null,17937,null,2776,null,219248,null,4468,null,3424,null,812,null,44119,null,2711,null,82577,null,4833,null,52720,null,3976,null,21403,null,2516,null,15005,null,2352,null,0400000US30,Montana,30
907820,null,7709,null,18970,null,2275,null,166388,null,6367,null,390995,null,10291,null,201037,null,7341,null,87740,null,6080,null,42690,null,4668,null,479538,null,5338,null,10424,null,1435,null,76270,null,4245,null,211433,null,6046,null,107870,null,4376,null,49507,null,4633,null,24034,null,2756,null,428282,null,5341,null,8546,null,1599,null,90118,null,4857,null,179562,null,5703,null,93167,null,4253,null,38233,null,2647,null,18656,null,2651,null,0400000US31,Nebraska,31
1200250,null,13419,null,38318,null,3353,null,285814,null,8905,null,517308,null,14253,null,226253,null,9147,null,94626,null,9175,null,37931,null,5960,null,665766,null,8605,null,21700,null,2509,null,151337,null,6560,null,285641,null,8958,null,130138,null,6056,null,55622,null,5928,null,21328,null,4064,null,534484,null,9357,null,16618,null,2212,null,134477,null,6276,null,231667,null,7923,null,96115,null,5027,null,39004,null,4597,null,16603,null,2775,null,0400000US32,Nevada,32
669926,null,7768,null,9354,null,2050,null,112354,null,6225,null,302078,null,7606,null,152403,null,7590,null,63815,null,6468,null,29922,null,5007,null,350247,null,5533,null,5115,null,1302,null,49625,null,3897,null,162887,null,4684,null,80999,null,4407,null,35052,null,3995,null,16569,null,2847,null,319679,null,4583,null,4239,null,1111,null,62729,null,3638,null,139191,null,4504,null,71404,null,4129,null,28763,null,3134,null,13353,null,2502,null,0400000US33,New Hampshire,33
4067616,null,20877,null,274677,null,12922,null,931574,null,18963,null,1694972,null,22866,null,756401,null,20004,null,291530,null,12085,null,118462,null,9718,null,2169325,null,13874,null,154421,null,9466,null,459840,null,11860,null,928734,null,14032,null,406703,null,11698,null,154636,null,6884,null,64991,null,6295,null,1898291,null,12820,null,120256,null,6435,null,471734,null,11776,null,766238,null,12466,null,349698,null,10110,null,136894,null,6820,null,53471,null,4549,null,0400000US34,New Jersey,34
856823,null,11500,null,18688,null,2706,null,192652,null,8752,null,338248,null,11927,null,186910,null,8044,null,82034,null,6653,null,38291,null,4812,null,447906,null,8486,null,9266,null,1750,null,87759,null,5522,null,180008,null,7535,null,104353,null,5004,null,43627,null,4215,null,22893,null,3194,null,408917,null,7609,null,9422,null,1558,null,104893,null,5756,null,158240,null,6512,null,82557,null,4426,null,38407,null,3412,null,15398,null,2336,null,0400000US35,New Mexico,35
8812677,null,28925,null,1839860,null,25973,null,2293786,null,32522,null,2830553,null,28434,null,1218378,null,27004,null,465276,null,17030,null,164824,null,12281,null,4594946,null,20310,null,909967,null,16449,null,1154079,null,19982,null,1535261,null,18572,null,650884,null,16641,null,251726,null,10387,null,93029,null,7706,null,4217731,null,21376,null,929893,null,14749,null,1139707,null,19037,null,1295292,null,16226,null,567494,null,13177,null,213550,null,8401,null,71795,null,5696,null,0400000US36,New York,36
4080364,null,20571,null,98881,null,6012,null,835528,null,14835,null,1753533,null,23983,null,910079,null,17584,null,353961,null,12746,null,128382,null,9801,null,2117947,null,14699,null,52980,null,4516,null,364892,null,10354,null,945079,null,15534,null,491595,null,11045,null,192325,null,7637,null,71076,null,5992,null,1962417,null,15188,null,45901,null,3636,null,470636,null,11419,null,808454,null,13225,null,418484,null,9051,null,161636,null,7494,null,57306,null,4974,null,0400000US37,North Carolina,37
339153,null,3601,null,5914,null,1086,null,61292,null,3188,null,132370,null,4788,null,82956,null,4198,null,38505,null,3940,null,18116,null,2038,null,179827,null,2767,null,3724,null,878,null,29102,null,2151,null,71246,null,3047,null,44348,null,2693,null,21359,null,2545,null,10048,null,1106,null,159326,null,2919,null,2190,null,634,null,32190,null,2291,null,61124,null,2578,null,38608,null,2510,null,17146,null,1989,null,8068,null,1084,null,0400000US38,North Dakota,38
5116826,null,20955,null,143283,null,7346,null,1022630,null,16690,null,2247287,null,22782,null,1107455,null,23628,null,415003,null,15357,null,181168,null,10143,null,2622498,null,13527,null,71939,null,4928,null,446536,null,11977,null,1190617,null,14115,null,588194,null,13182,null,225090,null,9627,null,100122,null,6410,null,2494328,null,14589,null,71344,null,4896,null,576094,null,9441,null,1056670,null,13294,null,519261,null,13620,null,189913,null,7313,null,81046,null,4929,null,0400000US39,Ohio,39
1628346,null,12979,null,34729,null,3477,null,332571,null,8655,null,706407,null,13855,null,357444,null,11496,null,146381,null,9350,null,50814,null,5239,null,872423,null,7770,null,17650,null,2537,null,156146,null,5803,null,383972,null,8717,null,202305,null,6645,null,83039,null,5804,null,29311,null,3411,null,755923,null,10407,null,17079,null,2546,null,176425,null,5967,null,322435,null,8025,null,155139,null,6674,null,63342,null,5100,null,21503,null,2503,null,0400000US40,Oklahoma,40
1693987,null,13273,null,48984,null,4718,null,375553,null,10993,null,711818,null,15407,null,354181,null,13261,null,136871,null,8767,null,66580,null,6050,null,878804,null,9160,null,25776,null,3299,null,172060,null,7797,null,381647,null,9220,null,187663,null,8153,null,73654,null,5571,null,38004,null,3653,null,815183,null,10059,null,23208,null,2604,null,203493,null,7293,null,330171,null,9042,null,166518,null,6966,null,63217,null,4359,null,28576,null,3187,null,0400000US41,Oregon,41
5683662,null,24267,null,270994,null,9922,null,1206266,null,19498,null,2480492,null,26116,null,1154630,null,20332,null,406836,null,14091,null,164444,null,8946,null,2962079,null,13776,null,131309,null,6930,null,559054,null,11489,null,1343518,null,14713,null,620040,null,10578,null,219176,null,7539,null,88982,null,5229,null,2721583,null,18525,null,139685,null,6081,null,647212,null,13714,null,1136974,null,16274,null,534590,null,11892,null,187660,null,8513,null,75462,null,4821,null,0400000US42,Pennsylvania,42
492077,null,7053,null,15768,null,2735,null,109453,null,6069,null,210949,null,7406,null,105019,null,6878,null,35650,null,4485,null,15238,null,3410,null,251802,null,4840,null,7659,null,1570,null,49411,null,4342,null,113329,null,4207,null,54296,null,3886,null,19058,null,2917,null,8049,null,1937,null,240275,null,4944,null,8109,null,1740,null,60042,null,4109,null,97620,null,4859,null,50723,null,3793,null,16592,null,2340,null,7189,null,1806,null,0400000US44,Rhode Island,44
1928275,null,14318,null,47334,null,4372,null,415498,null,11253,null,817999,null,15485,null,426210,null,14029,null,161896,null,11107,null,59338,null,6643,null,987322,null,8942,null,22089,null,3095,null,182993,null,7298,null,429042,null,9398,null,232123,null,8730,null,88100,null,6675,null,32975,null,4165,null,940953,null,10034,null,25245,null,3218,null,232505,null,7436,null,388957,null,9196,null,194087,null,7409,null,73796,null,5404,null,26363,null,3439,null,0400000US45,South Carolina,45
406505,null,5151,null,6955,null,1619,null,66594,null,3582,null,153963,null,6171,null,106314,null,6255,null,46026,null,3777,null,26653,null,3646,null,209398,null,3752,null,4136,null,1298,null,28748,null,2181,null,78829,null,3722,null,57083,null,3861,null,25695,null,2412,null,14907,null,2205,null,197107,null,3546,null,2819,null,813,null,37846,null,2873,null,75134,null,3451,null,49231,null,3259,null,20331,null,1851,null,11746,null,1744,null,0400000US46,South Dakota,46
2703260,null,15534,null,50645,null,4066,null,542886,null,15132,null,1151264,null,18389,null,611367,null,17386,null,243576,null,13239,null,103522,null,7703,null,1421276,null,11012,null,24245,null,2838,null,241875,null,9792,null,623641,null,10377,null,337881,null,9857,null,132618,null,7831,null,61016,null,5201,null,1281984,null,12914,null,26400,null,2549,null,301011,null,8639,null,527623,null,11785,null,273486,null,9664,null,110958,null,6386,null,42506,null,3744,null,0400000US47,Tennessee,47
10994578,null,32842,null,273214,null,11836,null,2503371,null,32116,null,4921434,null,37089,null,2238656,null,33649,null,786408,null,25658,null,271495,null,17595,null,6051415,null,22526,null,149310,null,10237,null,1237217,null,19506,null,2792047,null,24721,null,1270342,null,22102,null,446643,null,15828,null,155856,null,10325,null,4943163,null,22239,null,123904,null,5696,null,1266154,null,19645,null,2129387,null,24469,null,968314,null,17862,null,339765,null,12684,null,115639,null,9003,null,0400000US48,Texas,48
1250417,null,8860,null,24494,null,3532,null,184113,null,7691,null,500323,null,14211,null,307348,null,11519,null,142854,null,9699,null,91285,null,9221,null,694837,null,7489,null,15028,null,2769,null,95447,null,5412,null,282376,null,7702,null,171547,null,7588,null,78198,null,5410,null,52241,null,6386,null,555580,null,7292,null,9466,null,1755,null,88666,null,4993,null,217947,null,8371,null,135801,null,6037,null,64656,null,6158,null,39044,null,4466,null,0400000US49,Utah,49
311328,null,4543,null,6107,null,1406,null,60782,null,3585,null,147359,null,4970,null,66793,null,4339,null,22433,null,2471,null,7854,null,1675,null,160006,null,2809,null,3623,null,1058,null,28179,null,2199,null,76444,null,2671,null,36142,null,2590,null,11458,null,1375,null,4160,null,1021,null,151322,null,3360,null,2484,null,656,null,32603,null,2425,null,70915,null,3266,null,30651,null,2305,null,10975,null,1371,null,3694,null,828,null,0400000US50,Vermont,50
3778351,null,16563,null,103641,null,7588,null,739309,null,16557,null,1534011,null,23940,null,873679,null,20235,null,358831,null,14634,null,168880,null,11662,null,1992235,null,13945,null,52523,null,5311,null,334948,null,11417,null,841449,null,16279,null,477339,null,12034,null,193455,null,9359,null,92521,null,7258,null,1786116,null,13609,null,51118,null,4283,null,404361,null,9553,null,692562,null,12250,null,396340,null,11599,null,165376,null,7023,null,76359,null,5482,null,0400000US51,Virginia,51
3056719,null,17476,null,79315,null,4952,null,606534,null,13411,null,1250903,null,20064,null,676841,null,16610,null,282162,null,12557,null,160964,null,12148,null,1631367,null,11369,null,39358,null,3316,null,285227,null,7691,null,689459,null,12855,null,373877,null,10820,null,153449,null,7433,null,89997,null,7399,null,1425352,null,13743,null,39957,null,3311,null,321307,null,10503,null,561444,null,10167,null,302964,null,8155,null,128713,null,6841,null,70967,null,6271,null,0400000US53,Washington,53
738825,null,8621,null,18839,null,2753,null,159546,null,5773,null,326296,null,10004,null,163003,null,7470,null,52397,null,5031,null,18744,null,2618,null,394475,null,7314,null,9370,null,1792,null,77694,null,4121,null,177486,null,6298,null,87414,null,4372,null,31160,null,3459,null,11351,null,1963,null,344350,null,4887,null,9469,null,1667,null,81852,null,3916,null,148810,null,5631,null,75589,null,4707,null,21237,null,2344,null,7393,null,1181,null,0400000US54,West Virginia,54
2785967,null,13510,null,71281,null,5380,null,520586,null,12348,null,1263035,null,18180,null,620999,null,13126,null,217091,null,8701,null,92975,null,6685,null,1436811,null,9925,null,35490,null,3384,null,234033,null,8015,null,663389,null,11072,null,333544,null,7943,null,117423,null,5024,null,52932,null,4293,null,1349156,null,8043,null,35791,null,3440,null,286553,null,7326,null,599646,null,10045,null,287455,null,6895,null,99668,null,5088,null,40043,null,3059,null,0400000US55,Wisconsin,55
273247,null,4101,null,3693,null,1059,null,41018,null,3793,null,101484,null,5343,null,70249,null,5281,null,34675,null,3582,null,22128,null,3511,null,150828,null,3337,null,2197,null,725,null,17712,null,2494,null,55990,null,3300,null,41313,null,3143,null,20107,null,2491,null,13509,null,2207,null,122419,null,3499,null,1496,null,600,null,23306,null,2407,null,45494,null,3010,null,28936,null,2777,null,14568,null,1603,null,8619,null,1671,null,0400000US56,Wyoming,56
1152045,null,11460,null,77084,null,5127,null,357733,null,10787,null,449143,null,11587,null,186580,null,8889,null,62761,null,6504,null,18744,null,3654,null,616352,null,9811,null,40549,null,3678,null,181463,null,7547,null,245654,null,8177,null,100442,null,5817,null,36944,null,4117,null,11300,null,2426,null,535693,null,8461,null,36535,null,3101,null,176270,null,6404,null,203489,null,7484,null,86138,null,4996,null,25817,null,3407,null,7444,null,1711,null,0400000US72,Puerto Rico,72
