C27013_001E,C27013_001EA,C27013_001M,C27013_001MA,C27013_002E,C27013_002EA,C27013_002M,C27013_002MA,C27013_003E,C27013_003EA,C27013_003M,C27013_003MA,C27013_004E,C27013_004EA,C27013_004M,C27013_004MA,C27013_005E,C27013_005EA,C27013_005M,C27013_005MA,C27013_006E,C27013_006EA,C27013_006M,C27013_006MA,C27013_007E,C27013_007EA,C27013_007M,C27013_007MA,C27013_008E,C27013_008EA,C27013_008M,C27013_008MA,C27013_009E,C27013_009EA,C27013_009M,C27013_009MA,C27013_010E,C27013_010EA,C27013_010M,C27013_010MA,C27013_011E,C27013_011EA,C27013_011M,C27013_011MA,C27013_012E,C27013_012EA,C27013_012M,C27013_012MA,C27013_013E,C27013_013EA,C27013_013M,C27013_013MA,C27013_014E,C27013_014EA,C27013_014M,C27013_014MA,C27013_015E,C27013_015EA,C27013_015M,C27013_015MA,C27013_016E,C27013_016EA,C27013_016M,C27013_016MA,C27013_017E,C27013_017EA,C27013_017M,C27013_017MA,C27013_018E,C27013_018EA,C27013_018M,C27013_018MA,C27013_019E,C27013_019EA,C27013_019M,C27013_019MA,C27013_020E,C27013_020EA,C27013_020M,C27013_020MA,C27013_021E,C27013_021EA,C27013_021M,C27013_021MA,C27013_022E,C27013_022EA,C27013_022M,C27013_022MA,GEO_ID,NAME,state
1102391,null,1883,null,439281,null,8188,null,429387,null,8209,null,356281,null,8149,null,73106,null,3928,null,9894,null,1353,null,8186,null,1270,null,1708,null,592,null,346166,null,7804,null,323050,null,7857,null,195687,null,6916,null,127363,null,6463,null,23116,null,1787,null,16580,null,1560,null,6536,null,1019,null,316944,null,6257,null,171547,null,6177,null,90648,null,4668,null,80899,null,5076,null,145397,null,2614,null,105573,null,3286,null,39824,null,2887,null,0400000US16,Idaho,16
9551317,null,3602,null,4146553,null,24567,null,4035526,null,23347,null,3441664,null,25051,null,593862,null,14078,null,111027,null,4427,null,93271,null,3845,null,17756,null,1946,null,2619997,null,21618,null,2423551,null,21281,null,1548750,null,17050,null,874801,null,17472,null,196446,null,4841,null,147945,null,4334,null,48501,null,2891,null,2784767,null,18866,null,1574894,null,17845,null,736741,null,13497,null,838153,null,12514,null,1209873,null,7073,null,823998,null,10546,null,385875,null,8654,null,0400000US17,Illinois,17
4733490,null,2889,null,1977094,null,15700,null,1924511,null,15161,null,1670275,null,17593,null,254236,null,9514,null,52583,null,3241,null,43059,null,3056,null,9524,null,1218,null,1374640,null,14140,null,1267354,null,12825,null,807920,null,12443,null,459434,null,12668,null,107286,null,4377,null,77689,null,3543,null,29597,null,2140,null,1381756,null,16035,null,757414,null,14803,null,377339,null,8381,null,380075,null,10984,null,624342,null,5696,null,451947,null,6211,null,172395,null,6320,null,0400000US18,Indiana,18
2249849,null,2213,null,1069996,null,9692,null,1043870,null,9691,null,940846,null,10425,null,103024,null,5738,null,26126,null,1925,null,22027,null,1881,null,4099,null,714,null,630566,null,8636,null,562871,null,8396,null,400557,null,7769,null,162314,null,7144,null,67695,null,2768,null,53157,null,2252,null,14538,null,1588,null,549287,null,7595,null,228505,null,7417,null,127580,null,6042,null,100925,null,4571,null,320782,null,4108,null,247773,null,4199,null,73009,null,3816,null,0400000US19,Iowa,19
2056033,null,3341,null,970382,null,9602,null,941836,null,9727,null,822869,null,10736,null,118967,null,5525,null,28546,null,1961,null,23934,null,1828,null,4612,null,818,null,561929,null,9870,null,512664,null,9468,null,336436,null,8268,null,176228,null,7067,null,49265,null,2538,null,36970,null,2272,null,12295,null,1507,null,523722,null,8210,null,259493,null,7452,null,143105,null,5915,null,116388,null,4924,null,264229,null,3036,null,196816,null,3879,null,67413,null,3729,null,0400000US20,Kansas,20
3210358,null,3448,null,1282537,null,14624,null,1247026,null,13875,null,1076640,null,13641,null,170386,null,8131,null,35511,null,2637,null,29376,null,2418,null,6135,null,1220,null,812742,null,12003,null,751478,null,11286,null,451001,null,8145,null,300477,null,9236,null,61264,null,2786,null,46130,null,2373,null,15134,null,1826,null,1115079,null,15101,null,667718,null,14315,null,269094,null,8019,null,398624,null,12603,null,447361,null,4348,null,306272,null,5891,null,141089,null,4888,null,0400000US21,Kentucky,21
3271126,null,2727,null,1442024,null,15957,null,1396793,null,15613,null,1106366,null,15570,null,290427,null,11441,null,45231,null,3348,null,35436,null,2936,null,9795,null,1489,null,777650,null,13293,null,722554,null,12585,null,397050,null,10654,null,325504,null,10998,null,55096,null,2916,null,38012,null,2634,null,17084,null,1795,null,1051452,null,13845,null,625168,null,12365,null,263879,null,8495,null,361289,null,12209,null,426284,null,4877,null,253566,null,5483,null,172718,null,5968,null,0400000US22,Louisiana,22
1030464,null,1863,null,423528,null,8875,null,410118,null,8771,null,347590,null,8375,null,62528,null,4835,null,13410,null,1412,null,11274,null,1293,null,2136,null,675,null,302689,null,7465,null,276639,null,7180,null,168481,null,5501,null,108158,null,5294,null,26050,null,1499,null,18623,null,1423,null,7427,null,1163,null,304247,null,5996,null,147062,null,5489,null,62996,null,3280,null,84066,null,4631,null,157185,null,2393,null,106888,null,3118,null,50297,null,2772,null,0400000US23,Maine,23
4241729,null,3507,null,2081858,null,14594,null,2015836,null,14069,null,1798489,null,14548,null,217347,null,8763,null,66022,null,3618,null,57492,null,3261,null,8530,null,1390,null,1057503,null,15914,null,963889,null,15368,null,655031,null,12242,null,308858,null,10503,null,93614,null,3327,null,76980,null,3415,null,16634,null,1807,null,1102368,null,15160,null,594614,null,13234,null,327195,null,9882,null,267419,null,10139,null,507754,null,5661,null,378244,null,6041,null,129510,null,5913,null,0400000US24,Maryland,24
5065210,null,1522,null,2210075,null,14090,null,2143133,null,14025,null,1968895,null,15290,null,174238,null,7863,null,66942,null,3622,null,59004,null,3588,null,7938,null,1313,null,1487188,null,15965,null,1364500,null,15526,null,1021578,null,16386,null,342922,null,11481,null,122688,null,4194,null,97328,null,3584,null,25360,null,2020,null,1367947,null,14584,null,715969,null,12708,null,373735,null,10088,null,342234,null,11076,null,651978,null,6202,null,455406,null,6807,null,196572,null,6525,null,0400000US25,Massachusetts,25
7492072,null,2876,null,2710493,null,19284,null,2649384,null,18815,null,2311330,null,18857,null,338054,null,10350,null,61109,null,3000,null,52072,null,2617,null,9037,null,1561,null,2229444,null,18649,null,2090188,null,17971,null,1321224,null,16509,null,768964,null,14746,null,139256,null,4950,null,110525,null,4369,null,28731,null,2216,null,2552135,null,18357,null,1463638,null,17210,null,722933,null,10136,null,740705,null,15834,null,1088497,null,5183,null,851837,null,7024,null,236660,null,6072,null,0400000US26,Michigan,26
3941124,null,2115,null,1803233,null,13410,null,1766859,null,13596,null,1588799,null,13625,null,178060,null,6943,null,36374,null,2198,null,31205,null,1883,null,5169,null,819,null,1201350,null,12068,null,1100587,null,11204,null,765770,null,9294,null,334817,null,9341,null,100763,null,3068,null,80506,null,2988,null,20257,null,1715,null,936541,null,11110,null,444485,null,9986,null,247206,null,6666,null,197279,null,7381,null,492056,null,4261,null,384985,null,5224,null,107071,null,4137,null,0400000US27,Minnesota,27
2115623,null,3424,null,861635,null,10701,null,838302,null,10599,null,686045,null,11248,null,152257,null,7850,null,23333,null,2436,null,17027,null,2309,null,6306,null,1148,null,487580,null,10767,null,451875,null,10415,null,238758,null,8258,null,213117,null,8318,null,35705,null,2565,null,23814,null,2274,null,11891,null,1506,null,766408,null,10728,null,468872,null,9833,null,169093,null,6792,null,299779,null,8319,null,297536,null,3849,null,167549,null,4741,null,129987,null,4775,null,0400000US28,Mississippi,28
4444575,null,3431,null,1945947,null,15211,null,1888399,null,14798,null,1639227,null,15841,null,249172,null,7761,null,57548,null,3222,null,46582,null,3182,null,10966,null,1526,null,1175388,null,15388,null,1076607,null,14493,null,679824,null,11562,null,396783,null,9655,null,98781,null,4371,null,73292,null,4058,null,25489,null,2021,null,1323240,null,14399,null,698817,null,13079,null,330236,null,9056,null,368581,null,10454,null,624423,null,5298,null,438882,null,7181,null,185541,null,6172,null,0400000US29,Missouri,29
737175,null,1779,null,299266,null,5627,null,289676,null,5564,null,233811,null,6317,null,55865,null,4558,null,9590,null,1311,null,7176,null,1104,null,2414,null,578,null,233539,null,6130,null,212545,null,5827,null,130405,null,5162,null,82140,null,5497,null,20994,null,1768,null,15253,null,1457,null,5741,null,884,null,204370,null,4730,null,100676,null,4342,null,47022,null,3472,null,53654,null,3881,null,103694,null,2582,null,72946,null,2713,null,30748,null,2564,null,0400000US30,Montana,30
1318004,null,2107,null,653033,null,8783,null,630856,null,8518,null,554260,null,8943,null,76596,null,4754,null,22177,null,2042,null,17569,null,1796,null,4608,null,946,null,360638,null,7184,null,323283,null,7077,null,220464,null,6677,null,102819,null,4858,null,37355,null,1907,null,27642,null,1939,null,9713,null,1083,null,304333,null,6639,null,137036,null,6275,null,70370,null,3840,null,66666,null,5223,null,167297,null,2607,null,125210,null,3368,null,42087,null,2856,null,0400000US31,Nebraska,31
1928130,null,2751,null,876411,null,11466,null,847796,null,11398,null,697418,null,10702,null,150378,null,7776,null,28615,null,2494,null,23638,null,2371,null,4977,null,951,null,493571,null,10176,null,458577,null,9880,null,250457,null,7669,null,208120,null,8141,null,34994,null,2548,null,21628,null,1900,null,13366,null,1782,null,558148,null,11704,null,318930,null,11166,null,144604,null,6488,null,174326,null,8027,null,239218,null,3972,null,141818,null,4860,null,97400,null,4827,null,0400000US32,Nevada,32
1019949,null,1128,null,461994,null,6874,null,448665,null,6743,null,406053,null,7789,null,42612,null,4336,null,13329,null,1414,null,11494,null,1276,null,1835,null,632,null,304790,null,7014,null,277049,null,6197,null,198765,null,6161,null,78284,null,4853,null,27741,null,2135,null,21802,null,2017,null,5939,null,1064,null,253165,null,6353,null,125054,null,5742,null,71152,null,4494,null,53902,null,4609,null,128111,null,2690,null,95357,null,3453,null,32754,null,2728,null,0400000US33,New Hampshire,33
6538251,null,2040,null,3003384,null,19539,null,2899950,null,18805,null,2488835,null,19963,null,411115,null,13089,null,103434,null,4403,null,90516,null,4072,null,12918,null,1668,null,1608092,null,19505,null,1469458,null,17771,null,1011296,null,14907,null,458162,null,13988,null,138634,null,5301,null,103933,null,4698,null,34701,null,2784,null,1926775,null,18845,null,1043370,null,16653,null,578426,null,11467,null,464944,null,14016,null,883405,null,6878,null,573994,null,9405,null,309411,null,8737,null,0400000US34,New Jersey,34
1461732,null,3725,null,617739,null,9635,null,599220,null,9396,null,445309,null,8723,null,153911,null,6659,null,18519,null,1993,null,12901,null,1559,null,5618,null,1115,null,360803,null,9128,null,331544,null,8695,null,169882,null,6232,null,161662,null,7968,null,29259,null,2299,null,18829,null,1930,null,10430,null,1624,null,483190,null,8803,null,272610,null,7698,null,104725,null,5793,null,167885,null,7976,null,210580,null,3636,null,128163,null,4397,null,82417,null,4311,null,0400000US35,New Mexico,35
14850486,null,5126,null,6476945,null,27271,null,6276061,null,27669,null,5242867,null,31651,null,1033194,null,19056,null,200884,null,6562,null,168992,null,6071,null,31892,null,2986,null,3652493,null,24798,null,3371643,null,23954,null,2120859,null,22217,null,1250784,null,19238,null,280850,null,6429,null,208734,null,5764,null,72116,null,4020,null,4721048,null,27872,null,2690209,null,25826,null,1269122,null,14204,null,1421087,null,23673,null,2030839,null,9272,null,1230604,null,11284,null,800235,null,11676,null,0400000US36,New York,36
6878114,null,4869,null,2863172,null,23680,null,2794003,null,23407,null,2354045,null,21202,null,439958,null,14633,null,69169,null,3542,null,56828,null,3490,null,12341,null,1554,null,1838440,null,21920,null,1699393,null,21824,null,982874,null,14883,null,716519,null,18115,null,139047,null,5566,null,97860,null,4600,null,41187,null,3509,null,2176502,null,18997,null,1245333,null,19060,null,575332,null,13183,null,670001,null,14607,null,931169,null,6629,null,620693,null,8327,null,310476,null,7827,null,0400000US37,North Carolina,37
488851,null,1245,null,234664,null,4635,null,227248,null,4532,null,204056,null,4362,null,23192,null,2298,null,7416,null,952,null,6247,null,886,null,1169,null,350,null,147216,null,4545,null,130721,null,4336,null,97854,null,3770,null,32867,null,2858,null,16495,null,1452,null,12919,null,1354,null,3576,null,672,null,106971,null,3324,null,42592,null,2646,null,24230,null,1923,null,18362,null,2080,null,64379,null,1816,null,51501,null,1858,null,12878,null,1298,null,0400000US38,North Dakota,38
8641541,null,3626,null,3573489,null,21549,null,3482908,null,20087,null,3071174,null,21808,null,411734,null,11867,null,90581,null,4195,null,73549,null,3623,null,17032,null,2215,null,2386981,null,21379,null,2193534,null,20428,null,1387628,null,19121,null,805906,null,17669,null,193447,null,5386,null,145098,null,4947,null,48349,null,3217,null,2681071,null,18147,null,1445579,null,15751,null,689153,null,11200,null,756426,null,13662,null,1235492,null,7775,null,880780,null,9773,null,354712,null,8525,null,0400000US39,Ohio,39
2671714,null,3022,null,1189992,null,10466,null,1149923,null,10115,null,921054,null,11554,null,228869,null,7671,null,40069,null,2400,null,33096,null,2365,null,6973,null,1138,null,653806,null,10421,null,597956,null,9815,null,322377,null,8213,null,275579,null,7547,null,55850,null,2965,null,39347,null,2372,null,16503,null,1696,null,827916,null,11528,null,450270,null,10127,null,192799,null,5900,null,257471,null,7560,null,377646,null,4540,null,252524,null,4547,null,125122,null,4294,null,0400000US40,Oklahoma,40
2908498,null,1771,null,1111052,null,13294,null,1086988,null,12929,null,919637,null,12829,null,167351,null,7897,null,24064,null,2247,null,19014,null,1927,null,5050,null,1091,null,904850,null,13159,null,846900,null,13368,null,511540,null,11090,null,335360,null,9904,null,57950,null,3160,null,43498,null,2885,null,14452,null,1829,null,892596,null,11051,null,472017,null,10379,null,237605,null,6852,null,234412,null,8421,null,420579,null,4170,null,304086,null,5844,null,116493,null,5135,null,0400000US41,Oregon,41
9600078,null,3552,null,4075814,null,22065,null,3960638,null,21552,null,3562262,null,21827,null,398376,null,11400,null,115176,null,4518,null,98979,null,4103,null,16197,null,1768,null,2502741,null,19910,null,2282306,null,19478,null,1577804,null,17678,null,704502,null,13776,null,220435,null,6026,null,173244,null,4903,null,47191,null,3101,null,3021523,null,21537,null,1515264,null,20746,null,793048,null,13599,null,722216,null,15781,null,1506259,null,7218,null,1117102,null,9237,null,389157,null,8641,null,0400000US42,Pennsylvania,42
808685,null,1167,null,341648,null,8356,null,330324,null,8062,null,283238,null,8095,null,47086,null,4242,null,11324,null,1521,null,10301,null,1419,null,1023,null,475,null,231856,null,6991,null,213091,null,6666,null,149973,null,5932,null,63118,null,4155,null,18765,null,1796,null,14275,null,1718,null,4490,null,918,null,235181,null,6259,null,122430,null,5775,null,58711,null,4120,null,63719,null,4492,null,112751,null,2568,null,75168,null,2987,null,37583,null,2794,null,0400000US44,Rhode Island,44
3376145,null,3349,null,1384242,null,13621,null,1342248,null,13380,null,1120100,null,14479,null,222148,null,8526,null,41994,null,2714,null,33221,null,2265,null,8773,null,1326,null,852589,null,15629,null,785497,null,14755,null,446922,null,10394,null,338575,null,13094,null,67092,null,3722,null,49556,null,3333,null,17536,null,1951,null,1139314,null,13358,null,649758,null,12844,null,283807,null,9076,null,365951,null,10201,null,489556,null,4609,null,323411,null,5875,null,166145,null,5905,null,0400000US45,South Carolina,45
598144,null,2117,null,292295,null,5147,null,282029,null,5060,null,240578,null,5437,null,41451,null,3902,null,10266,null,1278,null,8375,null,1280,null,1891,null,613,null,164516,null,4914,null,146641,null,4571,null,96849,null,4379,null,49792,null,3259,null,17875,null,1887,null,13487,null,1630,null,4388,null,901,null,141333,null,4397,null,60933,null,3902,null,25571,null,2111,null,35362,null,3180,null,80400,null,2122,null,58583,null,2638,null,21817,null,2160,null,0400000US46,South Dakota,46
4700141,null,3393,null,1926280,null,15595,null,1868985,null,15839,null,1584971,null,17226,null,284014,null,9332,null,57295,null,3385,null,46408,null,3198,null,10887,null,1637,null,1223005,null,13817,null,1129855,null,13135,null,654119,null,10869,null,475736,null,12790,null,93150,null,4506,null,66948,null,4156,null,26202,null,2343,null,1550856,null,12611,null,900544,null,12580,null,389077,null,8939,null,511467,null,12346,null,650312,null,5584,null,422526,null,7029,null,227786,null,6599,null,0400000US47,Tennessee,47
17413831,null,6668,null,8185127,null,33290,null,7958342,null,32877,null,6066177,null,33111,null,1892165,null,28159,null,226785,null,6403,null,172206,null,5173,null,54579,null,3671,null,4228848,null,32924,null,3947268,null,34169,null,1950783,null,22449,null,1996485,null,26887,null,281580,null,7682,null,181521,null,5968,null,100059,null,5456,null,4999856,null,29614,null,3069272,null,30565,null,1270390,null,19627,null,1798882,null,28212,null,1930584,null,10726,null,1136765,null,12664,null,793819,null,11159,null,0400000US48,Texas,48
1886411,null,2216,null,816664,null,9371,null,796743,null,9188,null,685283,null,11128,null,111460,null,6856,null,19921,null,1709,null,15496,null,1437,null,4425,null,909,null,592186,null,10020,null,561607,null,9941,null,381394,null,9346,null,180213,null,8000,null,30579,null,2152,null,21300,null,1742,null,9279,null,1300,null,477561,null,7470,null,283215,null,7262,null,176356,null,5845,null,106859,null,5974,null,194346,null,2915,null,135715,null,4114,null,58631,null,3644,null,0400000US49,Utah,49
488894,null,927,null,210830,null,4867,null,205072,null,4679,null,173550,null,4596,null,31522,null,2993,null,5758,null,857,null,4591,null,733,null,1167,null,411,null,154329,null,4211,null,139024,null,3962,null,90151,null,3977,null,48873,null,2869,null,15305,null,1227,null,11395,null,1088,null,3910,null,778,null,123735,null,3626,null,59350,null,2994,null,25894,null,1959,null,33456,null,2541,null,64385,null,1523,null,44157,null,2030,null,20228,null,1851,null,0400000US50,Vermont,50
5801224,null,8941,null,2738311,null,18614,null,2658519,null,18045,null,2367143,null,18388,null,291376,null,8514,null,79792,null,4045,null,67885,null,3807,null,11907,null,1799,null,1450944,null,14174,null,1328210,null,14515,null,920932,null,14157,null,407278,null,12233,null,122734,null,4400,null,97774,null,4270,null,24960,null,2400,null,1611969,null,14937,null,895736,null,13952,null,525760,null,9595,null,369976,null,11498,null,716233,null,6288,null,522362,null,7532,null,193871,null,6172,null,0400000US51,Virginia,51
4976609,null,4167,null,2076460,null,16928,null,2025800,null,16277,null,1780559,null,15625,null,245241,null,8097,null,50660,null,3362,null,44364,null,3149,null,6296,null,1094,null,1458058,null,16777,null,1363536,null,16143,null,861667,null,13267,null,501869,null,12695,null,94522,null,3653,null,69883,null,3185,null,24639,null,2126,null,1442091,null,14025,null,806016,null,13229,null,418701,null,9922,null,387315,null,10966,null,636075,null,5560,null,462228,null,7767,null,173847,null,6572,null,0400000US53,Washington,53
1410222,null,2139,null,543554,null,9074,null,529707,null,8892,null,443390,null,8984,null,86317,null,5247,null,13847,null,1439,null,11579,null,1348,null,2268,null,712,null,312058,null,8146,null,288711,null,7939,null,167526,null,6037,null,121185,null,6308,null,23347,null,2088,null,17454,null,1739,null,5893,null,1050,null,554610,null,6375,null,315896,null,6334,null,133854,null,4988,null,182042,null,7217,null,238714,null,2664,null,163977,null,4623,null,74737,null,4340,null,0400000US54,West Virginia,54
4263218,null,2019,null,1898381,null,12201,null,1858130,null,11989,null,1639605,null,12340,null,218525,null,8016,null,40251,null,2249,null,32522,null,2022,null,7729,null,1236,null,1285420,null,11431,null,1177417,null,11080,null,805999,null,10268,null,371418,null,9323,null,108003,null,3200,null,83239,null,2918,null,24764,null,1743,null,1079417,null,9901,null,501850,null,9215,null,261644,null,5472,null,240206,null,7095,null,577567,null,3968,null,423411,null,6064,null,154156,null,5246,null,0400000US55,Wisconsin,55
405295,null,2313,null,192590,null,4482,null,187236,null,4527,null,158418,null,4422,null,28818,null,2311,null,5354,null,1122,null,4274,null,969,null,1080,null,517,null,117305,null,4805,null,106926,null,4642,null,65203,null,3569,null,41723,null,3818,null,10379,null,1225,null,7888,null,1143,null,2491,null,690,null,95400,null,3819,null,46840,null,3045,null,27180,null,2705,null,19660,null,2270,null,48560,null,2167,null,36215,null,1795,null,12345,null,1438,null,0400000US56,Wyoming,56
2975316,null,704,null,835711,null,11254,null,814668,null,11075,null,623507,null,8975,null,191161,null,8185,null,21043,null,1902,null,13498,null,1614,null,7545,null,1086,null,504629,null,11478,null,485318,null,11165,null,182766,null,6859,null,302552,null,9840,null,19311,null,1878,null,8207,null,1392,null,11104,null,1407,null,1634976,null,12316,null,1123012,null,12394,null,341702,null,9262,null,781310,null,13186,null,511964,null,2840,null,132861,null,4823,null,379103,null,5148,null,0400000US72,Puerto Rico,72
