C24010G_001E,C24010G_001EA,C24010G_001M,C24010G_001MA,C24010G_002E,C24010G_002EA,C24010G_002M,C24010G_002MA,C24010G_003E,C24010G_003EA,C24010G_003M,C24010G_003MA,C24010G_004E,C24010G_004EA,C24010G_004M,C24010G_004MA,C24010G_005E,C24010G_005EA,C24010G_005M,C24010G_005MA,C24010G_006E,C24010G_006EA,C24010G_006M,C24010G_006MA,C24010G_007E,C24010G_007EA,C24010G_007M,C24010G_007MA,C24010G_008E,C24010G_008EA,C24010G_008M,C24010G_008MA,C24010G_009E,C24010G_009EA,C24010G_009M,C24010G_009MA,C24010G_010E,C24010G_010EA,C24010G_010M,C24010G_010MA,C24010G_011E,C24010G_011EA,C24010G_011M,C24010G_011MA,C24010G_012E,C24010G_012EA,C24010G_012M,C24010G_012MA,C24010G_013E,C24010G_013EA,C24010G_013M,C24010G_013MA,C24010G_014E,C24010G_014EA,C24010G_014M,C24010G_014MA,C24010G_015E,C24010G_015EA,C24010G_015M,C24010G_015MA,GEO_ID,NAME,state
47865,null,4689,null,22152,null,2633,null,7443,null,1363,null,3578,null,1272,null,4586,null,1358,null,332,null,301,null,3422,null,915,null,2791,null,913,null,25713,null,3179,null,10308,null,1915,null,4986,null,1392,null,9118,null,2095,null,7,null,15,null,38,null,72,null,1256,null,601,null,0400000US13,Georgia,13
126719,null,7104,null,64181,null,4579,null,14676,null,2139,null,15617,null,2427,null,9796,null,1514,null,534,null,381,null,13505,null,2056,null,10053,null,2125,null,62538,null,4202,null,20824,null,2052,null,14287,null,1673,null,24368,null,2931,null,179,null,156,null,379,null,386,null,2501,null,783,null,0400000US15,Hawaii,15
10513,null,1748,null,5443,null,1219,null,1546,null,664,null,1201,null,519,null,781,null,437,null,40,null,76,null,960,null,435,null,915,null,397,null,5070,null,1197,null,1552,null,653,null,1355,null,666,null,1613,null,869,null,78,null,95,null,0,null,263,null,472,null,411,null,0400000US16,Idaho,16
65563,null,4685,null,33440,null,3053,null,10055,null,1653,null,6249,null,1309,null,7355,null,1659,null,0,null,269,null,2886,null,925,null,6895,null,1343,null,32123,null,2899,null,12334,null,1656,null,7316,null,1491,null,9477,null,1570,null,0,null,269,null,469,null,416,null,2527,null,858,null,0400000US17,Illinois,17
32301,null,2767,null,16105,null,1655,null,3454,null,841,null,3464,null,953,null,1550,null,520,null,156,null,145,null,2478,null,722,null,5003,null,1011,null,16196,null,2059,null,3638,null,763,null,5061,null,1244,null,5843,null,1185,null,0,null,269,null,0,null,269,null,1654,null,675,null,0400000US18,Indiana,18
14859,null,2220,null,7977,null,1564,null,1289,null,462,null,1578,null,668,null,1599,null,652,null,936,null,864,null,1116,null,446,null,1459,null,655,null,6882,null,1462,null,1291,null,460,null,2015,null,691,null,2094,null,859,null,16,null,28,null,0,null,228,null,1466,null,649,null,0400000US19,Iowa,19
23666,null,2504,null,12355,null,1848,null,3386,null,985,null,2619,null,809,null,1396,null,585,null,71,null,82,null,1881,null,749,null,3002,null,934,null,11311,null,1639,null,3350,null,811,null,2964,null,687,null,4279,null,1088,null,243,null,351,null,18,null,32,null,457,null,318,null,0400000US20,Kansas,20
13717,null,1807,null,6430,null,1154,null,1407,null,479,null,867,null,415,null,1412,null,644,null,215,null,292,null,1238,null,611,null,1291,null,595,null,7287,null,1202,null,1771,null,607,null,2645,null,793,null,2213,null,694,null,0,null,273,null,105,null,124,null,553,null,377,null,0400000US21,Kentucky,21
17933,null,2481,null,10063,null,1680,null,1927,null,797,null,3084,null,1035,null,930,null,446,null,274,null,207,null,1711,null,631,null,2137,null,786,null,7870,null,1534,null,2697,null,1048,null,1842,null,627,null,2962,null,1051,null,68,null,124,null,23,null,37,null,278,null,241,null,0400000US22,Louisiana,22
9960,null,1917,null,5493,null,1296,null,922,null,504,null,1438,null,698,null,1172,null,733,null,206,null,182,null,1095,null,607,null,660,null,393,null,4467,null,1210,null,1469,null,638,null,1345,null,663,null,1504,null,708,null,0,null,230,null,0,null,230,null,149,null,155,null,0400000US23,Maine,23
45536,null,3808,null,22570,null,2414,null,8717,null,1819,null,4238,null,1113,null,5484,null,1335,null,0,null,285,null,2107,null,837,null,2024,null,890,null,22966,null,2513,null,10182,null,1588,null,4501,null,1337,null,7311,null,1358,null,0,null,285,null,60,null,100,null,912,null,493,null,0400000US24,Maryland,24
52717,null,5071,null,28322,null,3798,null,7067,null,1314,null,8665,null,2594,null,3426,null,1115,null,0,null,283,null,4160,null,1245,null,5004,null,1103,null,24395,null,2530,null,8829,null,1204,null,7194,null,1536,null,6017,null,1014,null,0,null,283,null,276,null,227,null,2079,null,830,null,0400000US25,Massachusetts,25
55664,null,4047,null,27503,null,2744,null,7443,null,1446,null,6624,null,1374,null,5411,null,1262,null,338,null,236,null,2494,null,642,null,5193,null,1143,null,28161,null,2594,null,8224,null,1259,null,9062,null,1304,null,8893,null,1331,null,0,null,244,null,20,null,33,null,1962,null,653,null,0400000US26,Michigan,26
27383,null,2515,null,13132,null,1816,null,3930,null,1042,null,1911,null,625,null,2819,null,647,null,60,null,50,null,1770,null,577,null,2642,null,887,null,14251,null,1799,null,5233,null,1196,null,3628,null,860,null,4253,null,950,null,60,null,87,null,89,null,102,null,988,null,405,null,0400000US27,Minnesota,27
10460,null,2014,null,5739,null,1080,null,1029,null,390,null,894,null,438,null,602,null,400,null,91,null,164,null,563,null,430,null,2560,null,841,null,4721,null,1465,null,1252,null,601,null,1087,null,685,null,1938,null,944,null,0,null,291,null,121,null,243,null,323,null,352,null,0400000US28,Mississippi,28
40061,null,3836,null,19992,null,2710,null,4157,null,1134,null,4975,null,1266,null,3205,null,910,null,26,null,42,null,3515,null,908,null,4114,null,1027,null,20069,null,2430,null,5782,null,1129,null,4967,null,994,null,7723,null,1494,null,248,null,220,null,61,null,84,null,1288,null,471,null,0400000US29,Missouri,29
6386,null,1419,null,2846,null,837,null,414,null,300,null,810,null,471,null,248,null,242,null,130,null,210,null,616,null,400,null,628,null,326,null,3540,null,1064,null,1195,null,468,null,1345,null,655,null,775,null,513,null,0,null,240,null,82,null,132,null,143,null,193,null,0400000US30,Montana,30
12387,null,1693,null,7441,null,1315,null,894,null,392,null,1072,null,478,null,1383,null,581,null,158,null,135,null,1192,null,519,null,2742,null,1083,null,4946,null,1055,null,1432,null,532,null,1823,null,644,null,1471,null,486,null,38,null,63,null,0,null,228,null,182,null,171,null,0400000US31,Nebraska,31
27190,null,2961,null,15119,null,1991,null,2614,null,732,null,4164,null,973,null,3693,null,970,null,78,null,130,null,2650,null,863,null,1920,null,774,null,12071,null,1992,null,3924,null,1032,null,3436,null,907,null,4497,null,1217,null,0,null,302,null,106,null,177,null,108,null,132,null,0400000US32,Nevada,32
6734,null,1235,null,2953,null,895,null,1234,null,570,null,494,null,313,null,469,null,311,null,19,null,37,null,287,null,213,null,450,null,316,null,3781,null,723,null,1807,null,651,null,649,null,351,null,1169,null,514,null,0,null,255,null,0,null,255,null,156,null,204,null,0400000US33,New Hampshire,33
70264,null,6203,null,37129,null,4119,null,8787,null,1657,null,6816,null,1900,null,6656,null,1188,null,12,null,19,null,5691,null,1713,null,9167,null,2048,null,33135,null,3749,null,11486,null,2098,null,9109,null,1779,null,9490,null,1721,null,0,null,279,null,94,null,156,null,2956,null,1250,null,0400000US34,New Jersey,34
19859,null,2465,null,10436,null,1806,null,2215,null,859,null,2359,null,937,null,2121,null,803,null,391,null,356,null,1805,null,876,null,1545,null,607,null,9423,null,1584,null,2775,null,965,null,2077,null,616,null,4571,null,1070,null,0,null,283,null,0,null,283,null,0,null,283,null,0400000US35,New Mexico,35
127491,null,6314,null,65061,null,3859,null,18364,null,2003,null,13366,null,2136,null,13287,null,1949,null,194,null,221,null,8566,null,1483,null,11284,null,1912,null,62430,null,4627,null,24271,null,2537,null,13529,null,2031,null,21575,null,2682,null,229,null,233,null,199,null,187,null,2627,null,728,null,0400000US36,New York,36
50651,null,4036,null,24135,null,3181,null,5729,null,1448,null,3816,null,1128,null,5767,null,1959,null,390,null,398,null,5033,null,1214,null,3400,null,1120,null,26516,null,2521,null,8362,null,1623,null,6953,null,1210,null,9884,null,1665,null,0,null,287,null,0,null,287,null,1317,null,613,null,0400000US37,North Carolina,37
3422,null,952,null,1484,null,690,null,253,null,246,null,474,null,320,null,356,null,332,null,0,null,208,null,326,null,317,null,75,null,90,null,1938,null,751,null,959,null,542,null,306,null,294,null,574,null,389,null,0,null,208,null,0,null,208,null,99,null,135,null,0400000US38,North Dakota,38
52097,null,4366,null,25977,null,2782,null,6733,null,1313,null,5293,null,1132,null,4069,null,986,null,258,null,206,null,3859,null,928,null,5765,null,1312,null,26120,null,2717,null,9291,null,1686,null,7316,null,1450,null,7967,null,1366,null,0,null,267,null,172,null,221,null,1374,null,498,null,0400000US39,Ohio,39
88842,null,4727,null,45924,null,3341,null,11203,null,1733,null,7644,null,1689,null,6934,null,1528,null,418,null,264,null,9453,null,1610,null,10272,null,1475,null,42918,null,3362,null,13467,null,1882,null,12091,null,1859,null,15350,null,1896,null,88,null,92,null,439,null,312,null,1483,null,470,null,0400000US40,Oklahoma,40
44233,null,4002,null,21826,null,2851,null,6164,null,1323,null,4481,null,1427,null,3143,null,945,null,1059,null,958,null,3006,null,898,null,3973,null,1214,null,22407,null,2518,null,7277,null,1147,null,5614,null,1249,null,7924,null,1777,null,159,null,220,null,373,null,304,null,1060,null,517,null,0400000US41,Oregon,41
53423,null,3986,null,27185,null,2772,null,8432,null,1854,null,5183,null,1093,null,4510,null,1027,null,200,null,318,null,2945,null,822,null,5915,null,1560,null,26238,null,2466,null,8141,null,1419,null,6786,null,1638,null,9077,null,1392,null,29,null,52,null,76,null,97,null,2129,null,755,null,0400000US42,Pennsylvania,42
6074,null,1420,null,2719,null,982,null,808,null,441,null,581,null,398,null,225,null,361,null,0,null,287,null,336,null,307,null,769,null,422,null,3355,null,944,null,1000,null,520,null,723,null,386,null,1405,null,668,null,0,null,287,null,0,null,287,null,227,null,246,null,0400000US44,Rhode Island,44
14517,null,2194,null,6378,null,1316,null,1935,null,764,null,1388,null,572,null,758,null,437,null,0,null,289,null,1219,null,668,null,1078,null,576,null,8139,null,1507,null,1659,null,599,null,1904,null,774,null,4154,null,1061,null,0,null,289,null,88,null,144,null,334,null,248,null,0400000US45,South Carolina,45
5651,null,1568,null,3352,null,1025,null,519,null,398,null,729,null,404,null,399,null,313,null,58,null,63,null,1435,null,664,null,212,null,209,null,2299,null,898,null,686,null,483,null,986,null,529,null,333,null,250,null,0,null,223,null,0,null,223,null,294,null,251,null,0400000US46,South Dakota,46
27701,null,3040,null,13139,null,2280,null,3505,null,1013,null,1880,null,823,null,2363,null,881,null,161,null,204,null,3209,null,1455,null,2021,null,723,null,14562,null,2094,null,5053,null,1376,null,3676,null,933,null,4992,null,987,null,0,null,283,null,52,null,98,null,789,null,604,null,0400000US47,Tennessee,47
181441,null,8708,null,97987,null,6106,null,25447,null,3195,null,16192,null,2759,null,17833,null,2398,null,534,null,337,null,18953,null,2274,null,19028,null,2754,null,83454,null,5135,null,29546,null,3057,null,21317,null,2778,null,27672,null,2580,null,209,null,177,null,713,null,413,null,3997,null,1106,null,0400000US48,Texas,48
17079,null,2118,null,9070,null,1463,null,3449,null,936,null,764,null,390,null,1649,null,575,null,82,null,115,null,2102,null,906,null,1024,null,562,null,8009,null,1469,null,2389,null,844,null,1638,null,613,null,3065,null,1006,null,0,null,265,null,0,null,265,null,917,null,447,null,0400000US49,Utah,49
4023,null,835,null,1844,null,693,null,664,null,532,null,576,null,324,null,122,null,120,null,0,null,211,null,270,null,164,null,212,null,199,null,2179,null,554,null,661,null,276,null,797,null,456,null,415,null,257,null,0,null,211,null,0,null,211,null,306,null,288,null,0400000US50,Vermont,50
57162,null,5534,null,29716,null,3879,null,10885,null,1910,null,3559,null,943,null,6973,null,1533,null,0,null,287,null,3900,null,1291,null,4399,null,1200,null,27446,null,2745,null,11799,null,1752,null,6132,null,1251,null,7907,null,1379,null,81,null,142,null,381,null,388,null,1146,null,528,null,0400000US51,Virginia,51
87917,null,5133,null,45295,null,3319,null,13704,null,1825,null,9104,null,1650,null,9053,null,1444,null,919,null,558,null,4483,null,964,null,8032,null,1516,null,42622,null,3321,null,16316,null,2182,null,10727,null,1600,null,13806,null,1711,null,87,null,146,null,301,null,217,null,1385,null,489,null,0400000US53,Washington,53
9169,null,1543,null,4277,null,999,null,1427,null,632,null,905,null,469,null,198,null,170,null,0,null,269,null,940,null,550,null,807,null,508,null,4892,null,1025,null,1151,null,459,null,1476,null,560,null,2098,null,749,null,0,null,269,null,0,null,269,null,167,null,162,null,0400000US54,West Virginia,54
24388,null,2705,null,11497,null,1869,null,2817,null,963,null,2231,null,761,null,1806,null,837,null,299,null,282,null,1179,null,533,null,3165,null,726,null,12891,null,1644,null,3697,null,867,null,4440,null,1033,null,4027,null,892,null,60,null,104,null,168,null,163,null,499,null,299,null,0400000US55,Wisconsin,55
4756,null,1004,null,2554,null,814,null,987,null,520,null,429,null,283,null,190,null,234,null,0,null,265,null,585,null,464,null,363,null,268,null,2202,null,762,null,731,null,461,null,814,null,508,null,640,null,364,null,0,null,265,null,0,null,265,null,17,null,41,null,0400000US56,Wyoming,56
135233,null,6647,null,74967,null,4724,null,13907,null,2181,null,16961,null,2284,null,13772,null,1905,null,1024,null,642,null,14265,null,1937,null,15038,null,2206,null,60266,null,4425,null,20690,null,2405,null,14888,null,2229,null,21750,null,2425,null,108,null,133,null,0,null,289,null,2830,null,852,null,0400000US72,Puerto Rico,72
