B14007H_001E,B14007H_001EA,B14007H_001M,B14007H_001MA,B14007H_002E,B14007H_002EA,B14007H_002M,B14007H_002MA,B14007H_003E,B14007H_003EA,B14007H_003M,B14007H_003MA,B14007H_004E,B14007H_004EA,B14007H_004M,B14007H_004MA,B14007H_005E,B14007H_005EA,B14007H_005M,B14007H_005MA,B14007H_006E,B14007H_006EA,B14007H_006M,B14007H_006MA,B14007H_007E,B14007H_007EA,B14007H_007M,B14007H_007MA,B14007H_008E,B14007H_008EA,B14007H_008M,B14007H_008MA,B14007H_009E,B14007H_009EA,B14007H_009M,B14007H_009MA,B14007H_010E,B14007H_010EA,B14007H_010M,B14007H_010MA,B14007H_011E,B14007H_011EA,B14007H_011M,B14007H_011MA,B14007H_012E,B14007H_012EA,B14007H_012M,B14007H_012MA,B14007H_013E,B14007H_013EA,B14007H_013M,B14007H_013MA,B14007H_014E,B14007H_014EA,B14007H_014M,B14007H_014MA,B14007H_015E,B14007H_015EA,B14007H_015M,B14007H_015MA,B14007H_016E,B14007H_016EA,B14007H_016M,B14007H_016MA,B14007H_017E,B14007H_017EA,B14007H_017M,B14007H_017MA,B14007H_018E,B14007H_018EA,B14007H_018M,B14007H_018MA,B14007H_019E,B14007H_019EA,B14007H_019M,B14007H_019MA,GEO_ID,NAME,state
5429923,null,5822,null,1420303,null,15747,null,99450,null,4169,null,80799,null,4317,null,65580,null,3870,null,71419,null,4991,null,74575,null,4590,null,68648,null,4330,null,69408,null,5341,null,77402,null,3794,null,71827,null,4978,null,75151,null,4142,null,73119,null,4035,null,71364,null,3568,null,63882,null,3794,null,74303,null,4285,null,312014,null,12697,null,71362,null,4907,null,4009620,null,16534,null,0400000US13,Georgia,13
311334,null,1605,null,65763,null,3344,null,3767,null,905,null,3308,null,1022,null,2822,null,924,null,2864,null,971,null,2658,null,746,null,2838,null,967,null,2458,null,903,null,2820,null,923,null,2947,null,1000,null,2585,null,674,null,2929,null,996,null,3179,null,859,null,1921,null,795,null,2958,null,1020,null,19146,null,2675,null,6563,null,1664,null,245571,null,2876,null,0400000US15,Hawaii,15
1248444,null,2400,null,332489,null,5710,null,17487,null,1811,null,17811,null,1704,null,16740,null,1770,null,17283,null,1729,null,16894,null,1551,null,16348,null,1743,null,18783,null,1732,null,14810,null,1761,null,17189,null,2011,null,18235,null,1927,null,17884,null,1502,null,17324,null,1337,null,17156,null,1393,null,18077,null,1949,null,77432,null,4449,null,13036,null,1908,null,915955,null,5900,null,0400000US16,Idaho,16
8050723,null,7250,null,2052740,null,13324,null,143552,null,4840,null,90520,null,4213,null,89789,null,3726,null,86776,null,4551,null,95321,null,4200,null,95614,null,3852,null,97035,null,4711,null,96164,null,3638,null,96544,null,4486,null,102781,null,4141,null,104659,null,4359,null,105823,null,4226,null,101378,null,4223,null,102361,null,4643,null,503241,null,9505,null,141182,null,6730,null,5997983,null,13045,null,0400000US17,Illinois,17
5113634,null,5507,null,1330780,null,8857,null,80889,null,4192,null,61306,null,3200,null,65124,null,3861,null,66091,null,4365,null,69854,null,3956,null,65293,null,3826,null,68847,null,3996,null,68627,null,3833,null,72271,null,3553,null,70288,null,3720,null,74558,null,3430,null,64671,null,3276,null,67293,null,3272,null,69210,null,3964,null,310641,null,7485,null,55817,null,3786,null,3782854,null,9455,null,0400000US18,Indiana,18
2605078,null,3261,null,676809,null,7076,null,45117,null,2649,null,30342,null,2191,null,30146,null,1750,null,30578,null,2250,null,30300,null,2189,null,31940,null,2353,null,34283,null,2377,null,29902,null,1962,null,34665,null,2411,null,32518,null,2358,null,34168,null,2362,null,33851,null,1909,null,36333,null,2203,null,35960,null,2426,null,174491,null,5447,null,32215,null,2468,null,1928269,null,7412,null,0400000US19,Iowa,19
2164544,null,2886,null,580289,null,6669,null,37151,null,2694,null,24522,null,2160,null,25675,null,2259,null,26592,null,1970,null,26541,null,2042,null,27444,null,2733,null,25578,null,1993,null,27086,null,2166,null,29013,null,2598,null,31324,null,2528,null,29421,null,2063,null,29244,null,2080,null,28883,null,1912,null,31302,null,2671,null,148849,null,5222,null,31664,null,3444,null,1584255,null,6926,null,0400000US20,Kansas,20
3626274,null,4094,null,882617,null,8080,null,51575,null,3161,null,46415,null,3517,null,43669,null,2795,null,46421,null,3263,null,47778,null,3406,null,43520,null,3157,null,45083,null,3404,null,49243,null,3022,null,43028,null,3321,null,48370,null,3333,null,49510,null,3240,null,45204,null,2992,null,44687,null,3026,null,48866,null,3041,null,191452,null,6559,null,37796,null,2660,null,2743657,null,8735,null,0400000US21,Kentucky,21
2656229,null,3326,null,654662,null,8782,null,48876,null,3418,null,33148,null,2839,null,34043,null,2670,null,35081,null,3019,null,32924,null,2803,null,36277,null,3323,null,31764,null,2878,null,31564,null,2986,null,35675,null,2686,null,35440,null,3046,null,37009,null,2716,null,32323,null,2343,null,30575,null,2563,null,33215,null,2787,null,139010,null,6962,null,27738,null,2778,null,2001567,null,8430,null,0400000US22,Louisiana,22
1205747,null,3861,null,272876,null,4941,null,14144,null,1534,null,11342,null,1428,null,12373,null,1523,null,12757,null,1500,null,12994,null,1565,null,13084,null,1695,null,13365,null,1566,null,15890,null,1842,null,13068,null,1726,null,14087,null,1417,null,15498,null,1448,null,15429,null,1297,null,17089,null,1303,null,15963,null,1652,null,63483,null,3710,null,12310,null,1473,null,932871,null,4810,null,0400000US23,Maine,23
3123989,null,4004,null,779109,null,8161,null,46912,null,3105,null,35455,null,2573,null,30402,null,2684,null,34519,null,2699,null,32998,null,2704,null,33862,null,2941,null,38908,null,2830,null,36048,null,3239,null,37309,null,3014,null,40607,null,3275,null,45143,null,3273,null,40830,null,2631,null,37947,null,2589,null,44420,null,3009,null,179838,null,6077,null,63911,null,4073,null,2344880,null,8629,null,0400000US24,Maryland,24
5004949,null,6948,null,1249619,null,10986,null,87730,null,4300,null,54836,null,3155,null,56506,null,3820,null,55205,null,3558,null,51631,null,3105,null,54742,null,3213,null,58902,null,3372,null,56645,null,3890,null,54814,null,3288,null,58125,null,2915,null,58591,null,3643,null,60932,null,3299,null,60861,null,3030,null,63394,null,4242,null,319045,null,8527,null,97660,null,5014,null,3755330,null,11469,null,0400000US25,Massachusetts,25
7458261,null,4444,null,1947418,null,13206,null,108622,null,4443,null,90551,null,4178,null,85876,null,3736,null,85233,null,3731,null,93590,null,4582,null,89437,null,4316,null,91816,null,3550,null,96100,null,4372,null,92818,null,4081,null,96710,null,4376,null,103812,null,3589,null,103369,null,3851,null,99371,null,3501,null,107563,null,4041,null,506778,null,11400,null,95772,null,5178,null,5510843,null,12660,null,0400000US26,Michigan,26
4309044,null,4194,null,1087729,null,8712,null,76478,null,3720,null,49150,null,2564,null,47866,null,2868,null,50811,null,2817,null,51090,null,3104,null,51085,null,2318,null,52476,null,2363,null,52275,null,2944,null,51406,null,3024,null,56393,null,2887,null,54735,null,2998,null,57763,null,2109,null,55717,null,2090,null,63057,null,2921,null,262336,null,6204,null,55091,null,4020,null,3221315,null,8760,null,0400000US27,Minnesota,27
1653439,null,2817,null,406326,null,6051,null,23195,null,2272,null,23714,null,2738,null,21540,null,2204,null,20208,null,2167,null,20575,null,2263,null,20495,null,2434,null,19115,null,2279,null,20107,null,2244,null,23618,null,2411,null,20281,null,2735,null,21998,null,2021,null,20423,null,2365,null,18346,null,1685,null,22208,null,2134,null,96392,null,4775,null,14111,null,2013,null,1247113,null,5575,null,0400000US28,Mississippi,28
4722879,null,4817,null,1182049,null,11919,null,73573,null,3474,null,59089,null,3429,null,56212,null,2958,null,54884,null,2999,null,58939,null,3281,null,58801,null,3584,null,61494,null,3039,null,62000,null,3574,null,60366,null,2964,null,63688,null,3609,null,62547,null,3533,null,63677,null,3490,null,57907,null,3183,null,64059,null,3232,null,264874,null,8979,null,59939,null,3968,null,3540830,null,11192,null,0400000US29,Missouri,29
824180,null,1933,null,199573,null,4434,null,11760,null,1772,null,9911,null,1464,null,9373,null,1361,null,9187,null,1322,null,10297,null,1431,null,7620,null,1091,null,8602,null,1152,null,9006,null,1161,null,9905,null,1305,null,10286,null,1048,null,9491,null,1391,null,12119,null,1316,null,10109,null,1339,null,11545,null,1681,null,51190,null,3066,null,9172,null,1742,null,624607,null,4142,null,0400000US30,Montana,30
1438688,null,2523,null,383898,null,4976,null,26923,null,2121,null,19134,null,1903,null,18851,null,1976,null,18985,null,1590,null,15436,null,1299,null,17479,null,1641,null,17802,null,1673,null,17084,null,1519,null,18630,null,1851,null,17790,null,1796,null,19550,null,1475,null,19278,null,1394,null,18701,null,1651,null,19818,null,1774,null,98230,null,4487,null,20207,null,2013,null,1054790,null,4552,null,0400000US31,Nebraska,31
1425319,null,3461,null,312469,null,5948,null,14886,null,1945,null,14322,null,2167,null,18238,null,2422,null,16714,null,2408,null,15626,null,2032,null,15467,null,2030,null,17570,null,2098,null,14116,null,2003,null,16337,null,2239,null,15058,null,2197,null,15410,null,1878,null,16933,null,1528,null,14984,null,1697,null,19140,null,2552,null,67962,null,4828,null,19706,null,2758,null,1112850,null,5779,null,0400000US32,Nevada,32
1192244,null,1905,null,295697,null,5061,null,19097,null,2136,null,12679,null,1698,null,14463,null,2023,null,13560,null,1579,null,14413,null,1481,null,13024,null,1563,null,13904,null,1747,null,13876,null,1755,null,14147,null,1557,null,16499,null,1844,null,18004,null,2064,null,15557,null,1469,null,16279,null,1419,null,19283,null,1852,null,65408,null,3384,null,15504,null,2270,null,896547,null,5029,null,0400000US33,New Hampshire,33
5152267,null,5591,null,1253341,null,9270,null,94046,null,4418,null,57971,null,3534,null,55970,null,3611,null,61062,null,3497,null,61915,null,3482,null,58568,null,3188,null,61725,null,3315,null,63777,null,2962,null,65921,null,3373,null,64738,null,3119,null,68327,null,3466,null,67568,null,3390,null,68152,null,3352,null,73423,null,3407,null,260506,null,6751,null,69672,null,3673,null,3898926,null,9264,null,0400000US34,New Jersey,34
797963,null,3628,null,177651,null,6117,null,9614,null,1674,null,6920,null,1319,null,8656,null,1862,null,8464,null,1580,null,7987,null,1333,null,8317,null,1383,null,7257,null,1521,null,6878,null,1330,null,7114,null,1309,null,10462,null,1880,null,7907,null,1662,null,9230,null,1530,null,8101,null,1079,null,10460,null,1742,null,47722,null,3715,null,12562,null,1947,null,620312,null,5703,null,0400000US35,New Mexico,35
11312781,null,8656,null,2734965,null,12834,null,166534,null,5586,null,123650,null,4964,null,123761,null,5318,null,121363,null,5089,null,117342,null,4623,null,127590,null,6363,null,122018,null,4662,null,131031,null,5544,null,127742,null,5211,null,131908,null,5223,null,136331,null,4913,null,141603,null,4057,null,143365,null,4179,null,152094,null,5558,null,671627,null,10570,null,197006,null,7273,null,8577816,null,13236,null,0400000US36,New York,36
6050432,null,4761,null,1491820,null,12397,null,97865,null,4626,null,71940,null,3373,null,71389,null,4539,null,75989,null,4628,null,76082,null,3821,null,72635,null,4052,null,74795,null,4417,null,76664,null,3871,null,68749,null,4189,null,71151,null,4541,null,75708,null,4634,null,70103,null,4400,null,70947,null,3976,null,81271,null,5012,null,367681,null,10021,null,68851,null,4353,null,4558612,null,11599,null,0400000US37,North Carolina,37
554559,null,1170,null,139163,null,3520,null,6029,null,862,null,5625,null,959,null,5625,null,931,null,5826,null,846,null,5878,null,764,null,5866,null,831,null,6636,null,802,null,5711,null,790,null,5627,null,818,null,7777,null,986,null,6045,null,809,null,7722,null,829,null,6779,null,696,null,6681,null,917,null,44767,null,2784,null,6569,null,1475,null,415396,null,3794,null,0400000US38,North Dakota,38
9154229,null,6614,null,2324349,null,13555,null,146601,null,5606,null,106031,null,4875,null,110707,null,4841,null,108948,null,4477,null,117874,null,4534,null,108790,null,4337,null,114489,null,4642,null,117725,null,4105,null,117485,null,4783,null,121359,null,4306,null,119445,null,5221,null,130011,null,4118,null,120182,null,4838,null,130163,null,5515,null,540087,null,9307,null,114452,null,5492,null,6829880,null,14086,null,0400000US39,Ohio,39
2511886,null,3268,null,609965,null,6952,null,37433,null,2706,null,35850,null,2901,null,30952,null,2318,null,29308,null,2102,null,31334,null,2555,null,30275,null,2391,null,31754,null,2921,null,29484,null,2509,null,27055,null,2711,null,32000,null,2578,null,32969,null,2370,null,28991,null,2212,null,29400,null,1777,null,30882,null,2364,null,146489,null,5804,null,25789,null,3187,null,1901921,null,6634,null,0400000US40,Oklahoma,40
2942563,null,3549,null,684019,null,8446,null,37443,null,2727,null,29558,null,3080,null,30883,null,2657,null,30912,null,2350,null,32424,null,2153,null,32146,null,2680,null,32441,null,2553,null,34135,null,2758,null,33297,null,2644,null,35764,null,2780,null,32799,null,2611,null,33501,null,2144,null,33685,null,2329,null,41043,null,3219,null,178030,null,7158,null,35958,null,2786,null,2258544,null,7885,null,0400000US41,Oregon,41
9871948,null,6244,null,2326339,null,13120,null,148288,null,5979,null,101866,null,4065,null,106830,null,5169,null,101222,null,4741,null,113274,null,4638,null,113262,null,4764,null,107995,null,4250,null,112865,null,3767,null,112121,null,4628,null,120660,null,4415,null,121084,null,4379,null,122855,null,4567,null,125045,null,4093,null,128354,null,5258,null,552367,null,10648,null,138251,null,6023,null,7545609,null,13438,null,0400000US42,Pennsylvania,42
799193,null,2569,null,195086,null,4270,null,12007,null,1668,null,7743,null,1535,null,6944,null,1391,null,6523,null,1253,null,7322,null,1203,null,7064,null,1077,null,9240,null,1474,null,9889,null,1409,null,10758,null,1698,null,9185,null,1566,null,8551,null,1210,null,10335,null,1367,null,9298,null,1435,null,10666,null,1721,null,59204,null,3585,null,10357,null,1618,null,604107,null,4764,null,0400000US44,Rhode Island,44
2857097,null,3754,null,676998,null,8631,null,41214,null,2730,null,39004,null,3044,null,31713,null,2799,null,33758,null,2957,null,33947,null,2812,null,35821,null,3052,null,35763,null,2849,null,32643,null,2385,null,36289,null,2974,null,36907,null,3043,null,34847,null,2513,null,34867,null,2352,null,31889,null,2846,null,32596,null,3003,null,155266,null,6487,null,30474,null,3355,null,2180099,null,8709,null,0400000US45,South Carolina,45
664854,null,3032,null,164190,null,4623,null,10595,null,1158,null,6058,null,980,null,8154,null,1172,null,8100,null,1149,null,7238,null,1045,null,7476,null,935,null,7644,null,1049,null,8616,null,1205,null,7999,null,1240,null,7319,null,1176,null,9413,null,1057,null,7961,null,988,null,8861,null,882,null,9658,null,1648,null,42422,null,3119,null,6676,null,1424,null,500664,null,4604,null,0400000US46,South Dakota,46
4648265,null,4358,null,1086520,null,11544,null,62343,null,3629,null,55190,null,3907,null,57160,null,3495,null,57231,null,3741,null,52626,null,3321,null,55028,null,2955,null,57142,null,3484,null,56314,null,3061,null,60829,null,3652,null,58690,null,3665,null,56493,null,3627,null,60099,null,3266,null,58562,null,3616,null,64324,null,3706,null,225782,null,7648,null,48707,null,4144,null,3561745,null,11567,null,0400000US47,Tennessee,47
11147415,null,7991,null,2762118,null,16214,null,186593,null,6339,null,139109,null,5699,null,136143,null,6425,null,135034,null,5376,null,139368,null,6018,null,134635,null,5020,null,135630,null,5835,null,135050,null,5310,null,140653,null,5953,null,136957,null,5276,null,146155,null,6397,null,132480,null,5214,null,137893,null,4784,null,143221,null,5682,null,643275,null,14240,null,139922,null,6766,null,8385297,null,16559,null,0400000US48,Texas,48
2132873,null,3210,null,718186,null,8206,null,45740,null,2790,null,35050,null,2829,null,36246,null,2516,null,36026,null,2736,null,34542,null,2750,null,36611,null,2345,null,31997,null,2337,null,34772,null,2438,null,33612,null,2538,null,35759,null,2374,null,33419,null,2337,null,31893,null,2371,null,32489,null,1964,null,36788,null,2775,null,196656,null,7095,null,26586,null,2133,null,1414687,null,8419,null,0400000US49,Utah,49
573081,null,1238,null,138333,null,3121,null,7825,null,1012,null,6115,null,986,null,5866,null,863,null,6196,null,909,null,7563,null,1055,null,6265,null,812,null,5882,null,794,null,6367,null,845,null,6306,null,839,null,6369,null,865,null,6366,null,1128,null,8212,null,870,null,7492,null,1039,null,7576,null,1175,null,37239,null,2359,null,6694,null,1203,null,434748,null,3042,null,0400000US50,Vermont,50
5043641,null,5943,null,1280596,null,11740,null,83640,null,4694,null,62759,null,3386,null,60824,null,3325,null,59440,null,3493,null,59365,null,3270,null,57735,null,2930,null,62067,null,3808,null,59420,null,3147,null,56637,null,3151,null,62186,null,4076,null,64189,null,3301,null,60768,null,3119,null,60241,null,2947,null,65673,null,4260,null,317283,null,8769,null,88369,null,4264,null,3763045,null,10827,null,0400000US51,Virginia,51
4799320,null,4463,null,1126666,null,10771,null,65828,null,3182,null,51931,null,3090,null,51741,null,3123,null,53886,null,3501,null,52550,null,3683,null,54760,null,3850,null,54054,null,3648,null,56005,null,3163,null,57485,null,3663,null,57183,null,3805,null,57495,null,3446,null,62460,null,3328,null,62727,null,3528,null,64187,null,3652,null,268813,null,8538,null,55561,null,3451,null,3672654,null,11148,null,0400000US53,Washington,53
1642128,null,2994,null,367913,null,5690,null,21333,null,1910,null,18970,null,1977,null,17474,null,1712,null,15491,null,2054,null,19023,null,2087,null,22057,null,1755,null,18411,null,1803,null,18851,null,2070,null,19871,null,2053,null,19172,null,1893,null,21681,null,2081,null,20263,null,1724,null,18692,null,1994,null,19507,null,1746,null,81333,null,4267,null,15784,null,1886,null,1274215,null,6542,null,0400000US54,West Virginia,54
4626418,null,3117,null,1156511,null,9451,null,65249,null,2981,null,57546,null,3408,null,51615,null,2815,null,51186,null,2846,null,55356,null,2793,null,55312,null,2672,null,52725,null,2625,null,54509,null,2616,null,56040,null,2499,null,55532,null,3039,null,57916,null,2784,null,58693,null,2734,null,64360,null,2415,null,65347,null,3116,null,299539,null,7943,null,55586,null,3673,null,3469907,null,9646,null,0400000US55,Wisconsin,55
449045,null,1246,null,116576,null,3591,null,8724,null,1461,null,5426,null,949,null,5430,null,996,null,5009,null,1096,null,5628,null,965,null,5339,null,1045,null,5099,null,964,null,5589,null,1221,null,4680,null,949,null,4938,null,905,null,6428,null,999,null,4846,null,889,null,6189,null,1174,null,5681,null,1176,null,32135,null,2563,null,5435,null,1216,null,332469,null,3498,null,0400000US56,Wyoming,56
37271,null,3313,null,12473,null,1933,null,1093,null,507,null,848,null,592,null,589,null,464,null,462,null,396,null,507,null,374,null,754,null,440,null,444,null,382,null,604,null,420,null,531,null,331,null,575,null,370,null,578,null,319,null,480,null,434,null,760,null,437,null,1243,null,736,null,2843,null,859,null,162,null,208,null,24798,null,2645,null,0400000US72,Puerto Rico,72
