B11009_001E,B11009_001EA,B11009_001M,B11009_001MA,B11009_002E,B11009_002EA,B11009_002M,B11009_002MA,B11009_003E,B11009_003EA,B11009_003M,B11009_003MA,B11009_004E,B11009_004EA,B11009_004M,B11009_004MA,B11009_005E,B11009_005EA,B11009_005M,B11009_005MA,B11009_006E,B11009_006EA,B11009_006M,B11009_006MA,B11009_007E,B11009_007EA,B11009_007M,B11009_007MA,GEO_ID,NAME,state
1848051,null,10312,null,68129,null,4664,null,1927,null,629,null,35325,null,3816,null,2600,null,653,null,28277,null,3076,null,1779922,null,10292,null,0400000US01,Alabama,01
236597,null,2353,null,17800,null,2109,null,347,null,241,null,8627,null,1655,null,789,null,442,null,8037,null,1580,null,218797,null,3136,null,0400000US02,Alaska,02
2276865,null,11778,null,145885,null,7323,null,6010,null,1259,null,69497,null,5160,null,8365,null,1335,null,62013,null,4053,null,2130980,null,12099,null,0400000US04,Arizona,04
1124947,null,8066,null,48020,null,3544,null,1503,null,655,null,23800,null,2854,null,2266,null,662,null,20451,null,2255,null,1076927,null,7999,null,0400000US05,Arkansas,05
12214891,null,20992,null,785104,null,14184,null,45225,null,2983,null,370756,null,10610,null,36729,null,2553,null,332394,null,9592,null,11429787,null,24702,null,0400000US06,California,06
1910146,null,9468,null,102840,null,5255,null,4756,null,1148,null,43047,null,3312,null,7802,null,1314,null,47235,null,3244,null,1807306,null,9339,null,0400000US08,Colorado,08
1326329,null,5869,null,77999,null,4572,null,2965,null,924,null,35154,null,3312,null,3733,null,977,null,36147,null,2942,null,1248330,null,6617,null,0400000US09,Connecticut,09
327252,null,4316,null,23453,null,2724,null,1209,null,465,null,9599,null,1634,null,1468,null,541,null,11177,null,1902,null,303799,null,5123,null,0400000US10,Delaware,10
249280,null,3172,null,14661,null,1649,null,3883,null,761,null,4990,null,1069,null,596,null,388,null,5192,null,1001,null,234619,null,3246,null,0400000US11,District of Columbia,11
6987647,null,25717,null,439651,null,9579,null,22080,null,2292,null,210625,null,7893,null,19767,null,2097,null,187179,null,7887,null,6547996,null,25708,null,0400000US12,Florida,12
3469250,null,16258,null,157312,null,6609,null,9382,null,1409,null,73028,null,4368,null,8881,null,1349,null,66021,null,4242,null,3311938,null,16079,null,0400000US13,Georgia,13
446136,null,4850,null,28959,null,2694,null,1683,null,802,null,13560,null,1831,null,1824,null,638,null,11892,null,1928,null,417177,null,5010,null,0400000US15,Hawaii,15
558466,null,5299,null,30596,null,2524,null,628,null,345,null,15193,null,2053,null,1437,null,407,null,13338,null,1485,null,527870,null,5697,null,0400000US16,Idaho,16
4757452,null,13703,null,272842,null,9253,null,12015,null,1792,null,128720,null,6348,null,11382,null,1547,null,120725,null,6372,null,4484610,null,14783,null,0400000US17,Illinois,17
2477548,null,11798,null,143908,null,6352,null,4974,null,1086,null,66283,null,4658,null,5974,null,932,null,66677,null,4739,null,2333640,null,11413,null,0400000US18,Indiana,18
1226804,null,6707,null,76360,null,5024,null,1402,null,491,null,36884,null,2986,null,2897,null,642,null,35177,null,3239,null,1150444,null,7904,null,0400000US19,Iowa,19
1104976,null,6395,null,63084,null,4143,null,1698,null,572,null,31221,null,2992,null,2365,null,785,null,27800,null,2951,null,1041892,null,6334,null,0400000US20,Kansas,20
1694197,null,9986,null,85835,null,4406,null,3227,null,807,null,34621,null,2769,null,3707,null,910,null,44280,null,3460,null,1608362,null,10336,null,0400000US21,Kentucky,21
1688027,null,9265,null,89115,null,5160,null,2629,null,662,null,44575,null,3533,null,2454,null,626,null,39457,null,3822,null,1598912,null,10338,null,0400000US22,Louisiana,22
544855,null,4187,null,41141,null,3063,null,2017,null,698,null,18878,null,2303,null,2352,null,699,null,17894,null,2049,null,503714,null,4697,null,0400000US23,Maine,23
2095122,null,8485,null,110081,null,5228,null,4321,null,1240,null,49603,null,4004,null,5737,null,948,null,50420,null,3419,null,1985041,null,9911,null,0400000US24,Maryland,24
2475492,null,10003,null,147796,null,6664,null,8747,null,1393,null,62161,null,4482,null,11309,null,1935,null,65579,null,4789,null,2327696,null,12178,null,0400000US25,Massachusetts,25
3819736,null,15353,null,210126,null,6976,null,5470,null,1056,null,104373,null,4515,null,8042,null,1396,null,92241,null,4927,null,3609610,null,16643,null,0400000US26,Michigan,26
2085767,null,8065,null,136039,null,5048,null,5296,null,1048,null,61813,null,3626,null,5168,null,811,null,63762,null,3496,null,1949728,null,9210,null,0400000US27,Minnesota,27
1095026,null,8003,null,49334,null,3971,null,715,null,350,null,27367,null,2974,null,1313,null,535,null,19939,null,2304,null,1045692,null,7955,null,0400000US28,Mississippi,28
2339684,null,9753,null,138204,null,5925,null,4269,null,930,null,62869,null,4572,null,5422,null,1070,null,65644,null,4314,null,2201480,null,10055,null,0400000US29,Missouri,29
375287,null,3537,null,21960,null,2214,null,254,null,202,null,10685,null,1734,null,930,null,399,null,10091,null,1501,null,353327,null,3278,null,0400000US30,Montana,30
711223,null,4845,null,39454,null,2777,null,1029,null,575,null,18807,null,2273,null,1023,null,417,null,18595,null,2004,null,671769,null,4873,null,0400000US31,Nebraska,31
965715,null,7365,null,72511,null,4460,null,3018,null,840,null,35981,null,3471,null,2486,null,723,null,31026,null,3004,null,893204,null,7464,null,0400000US32,Nevada,32
506342,null,4336,null,37684,null,3046,null,1146,null,490,null,20588,null,2491,null,1820,null,522,null,14130,null,1708,null,468658,null,5110,null,0400000US33,New Hampshire,33
3154926,null,9910,null,162988,null,6110,null,6920,null,1265,null,77602,null,5062,null,7918,null,1228,null,70548,null,4294,null,2991938,null,12083,null,0400000US34,New Jersey,34
742104,null,4973,null,52531,null,3916,null,1572,null,575,null,25662,null,2884,null,2600,null,820,null,22697,null,2816,null,689573,null,5492,null,0400000US35,New Mexico,35
7187555,null,16275,null,409854,null,9281,null,23596,null,2274,null,188406,null,7379,null,19022,null,1545,null,178830,null,6222,null,6777701,null,18119,null,0400000US36,New York,36
3646095,null,15663,null,186366,null,8009,null,8302,null,1481,null,90896,null,5660,null,8740,null,1424,null,78428,null,5375,null,3459729,null,16272,null,0400000US37,North Carolina,37
