VARIABLE,TYPE,LABEL,GROUP
C06001PR_001E,int,Estimate!!Total,C06001PR
C06001PR_002E,int,Estimate!!Total!!Under 5 years,C06001PR
C06001PR_003E,int,Estimate!!Total!!5 to 17 years,C06001PR
C06001PR_004E,int,Estimate!!Total!!18 to 24 years,C06001PR
C06001PR_005E,int,Estimate!!Total!!25 to 44 years,C06001PR
C06001PR_006E,int,Estimate!!Total!!45 to 54 years,C06001PR
C06001PR_007E,int,Estimate!!Total!!55 to 64 years,C06001PR
C06001PR_008E,int,Estimate!!Total!!65 to 74 years,C06001PR
C06001PR_009E,int,Estimate!!Total!!75 years and over,C06001PR
C06001PR_010E,int,Estimate!!Total!!Born in Puerto Rico,C06001PR
C06001PR_011E,int,Estimate!!Total!!Born in Puerto Rico!!Under 5 years,C06001PR
C06001PR_012E,int,Estimate!!Total!!Born in Puerto Rico!!5 to 17 years,C06001PR
C06001PR_013E,int,Estimate!!Total!!Born in Puerto Rico!!18 to 24 years,C06001PR
C06001PR_014E,int,Estimate!!Total!!Born in Puerto Rico!!25 to 44 years,C06001PR
C06001PR_015E,int,Estimate!!Total!!Born in Puerto Rico!!45 to 54 years,C06001PR
C06001PR_016E,int,Estimate!!Total!!Born in Puerto Rico!!55 to 64 years,C06001PR
C06001PR_017E,int,Estimate!!Total!!Born in Puerto Rico!!65 to 74 years,C06001PR
C06001PR_018E,int,Estimate!!Total!!Born in Puerto Rico!!75 years and over,C06001PR
C06001PR_019E,int,Estimate!!Total!!Born in the United States,C06001PR
C06001PR_020E,int,Estimate!!Total!!Born in the United States!!Under 5 years,C06001PR
C06001PR_021E,int,Estimate!!Total!!Born in the United States!!5 to 17 years,C06001PR
C06001PR_022E,int,Estimate!!Total!!Born in the United States!!18 to 24 years,C06001PR
C06001PR_023E,int,Estimate!!Total!!Born in the United States!!25 to 44 years,C06001PR
C06001PR_024E,int,Estimate!!Total!!Born in the United States!!45 to 54 years,C06001PR
C06001PR_025E,int,Estimate!!Total!!Born in the United States!!55 to 64 years,C06001PR
C06001PR_026E,int,Estimate!!Total!!Born in the United States!!65 to 74 years,C06001PR
C06001PR_027E,int,Estimate!!Total!!Born in the United States!!75 years and over,C06001PR
C06001PR_028E,int,Estimate!!Total!!Native; born elsewhere,C06001PR
C06001PR_029E,int,Estimate!!Total!!Native; born elsewhere!!Under 5 years,C06001PR
C06001PR_030E,int,Estimate!!Total!!Native; born elsewhere!!5 to 17 years,C06001PR
C06001PR_031E,int,Estimate!!Total!!Native; born elsewhere!!18 to 24 years,C06001PR
C06001PR_032E,int,Estimate!!Total!!Native; born elsewhere!!25 to 44 years,C06001PR
C06001PR_033E,int,Estimate!!Total!!Native; born elsewhere!!45 to 54 years,C06001PR
C06001PR_034E,int,Estimate!!Total!!Native; born elsewhere!!55 to 64 years,C06001PR
C06001PR_035E,int,Estimate!!Total!!Native; born elsewhere!!65 to 74 years,C06001PR
C06001PR_036E,int,Estimate!!Total!!Native; born elsewhere!!75 years and over,C06001PR
C06001PR_037E,int,Estimate!!Total!!Foreign born,C06001PR
C06001PR_001M,int,Margin of Error!!Total,C06001PR
C06001PR_002M,int,Margin of Error!!Total!!Under 5 years,C06001PR
C06001PR_003M,int,Margin of Error!!Total!!5 to 17 years,C06001PR
C06001PR_004M,int,Margin of Error!!Total!!18 to 24 years,C06001PR
C06001PR_005M,int,Margin of Error!!Total!!25 to 44 years,C06001PR
C06001PR_006M,int,Margin of Error!!Total!!45 to 54 years,C06001PR
C06001PR_007M,int,Margin of Error!!Total!!55 to 64 years,C06001PR
C06001PR_008M,int,Margin of Error!!Total!!65 to 74 years,C06001PR
C06001PR_009M,int,Margin of Error!!Total!!75 years and over,C06001PR
C06001PR_010M,int,Margin of Error!!Total!!Born in Puerto Rico,C06001PR
C06001PR_011M,int,Margin of Error!!Total!!Born in Puerto Rico!!Under 5 years,C06001PR
C06001PR_012M,int,Margin of Error!!Total!!Born in Puerto Rico!!5 to 17 years,C06001PR
C06001PR_013M,int,Margin of Error!!Total!!Born in Puerto Rico!!18 to 24 years,C06001PR
C06001PR_014M,int,Margin of Error!!Total!!Born in Puerto Rico!!25 to 44 years,C06001PR
C06001PR_015M,int,Margin of Error!!Total!!Born in Puerto Rico!!45 to 54 years,C06001PR
C06001PR_016M,int,Margin of Error!!Total!!Born in Puerto Rico!!55 to 64 years,C06001PR
C06001PR_017M,int,Margin of Error!!Total!!Born in Puerto Rico!!65 to 74 years,C06001PR
C06001PR_018M,int,Margin of Error!!Total!!Born in Puerto Rico!!75 years and over,C06001PR
C06001PR_019M,int,Margin of Error!!Total!!Born in the United States,C06001PR
C06001PR_020M,int,Margin of Error!!Total!!Born in the United States!!Under 5 years,C06001PR
C06001PR_021M,int,Margin of Error!!Total!!Born in the United States!!5 to 17 years,C06001PR
C06001PR_022M,int,Margin of Error!!Total!!Born in the United States!!18 to 24 years,C06001PR
C06001PR_023M,int,Margin of Error!!Total!!Born in the United States!!25 to 44 years,C06001PR
C06001PR_024M,int,Margin of Error!!Total!!Born in the United States!!45 to 54 years,C06001PR
C06001PR_025M,int,Margin of Error!!Total!!Born in the United States!!55 to 64 years,C06001PR
C06001PR_026M,int,Margin of Error!!Total!!Born in the United States!!65 to 74 years,C06001PR
C06001PR_027M,int,Margin of Error!!Total!!Born in the United States!!75 years and over,C06001PR
C06001PR_028M,int,Margin of Error!!Total!!Native; born elsewhere,C06001PR
C06001PR_029M,int,Margin of Error!!Total!!Native; born elsewhere!!Under 5 years,C06001PR
C06001PR_030M,int,Margin of Error!!Total!!Native; born elsewhere!!5 to 17 years,C06001PR
C06001PR_031M,int,Margin of Error!!Total!!Native; born elsewhere!!18 to 24 years,C06001PR
C06001PR_032M,int,Margin of Error!!Total!!Native; born elsewhere!!25 to 44 years,C06001PR
C06001PR_033M,int,Margin of Error!!Total!!Native; born elsewhere!!45 to 54 years,C06001PR
C06001PR_034M,int,Margin of Error!!Total!!Native; born elsewhere!!55 to 64 years,C06001PR
C06001PR_035M,int,Margin of Error!!Total!!Native; born elsewhere!!65 to 74 years,C06001PR
C06001PR_036M,int,Margin of Error!!Total!!Native; born elsewhere!!75 years and over,C06001PR
