VARIABLE,TYPE,LABEL,GROUP
B12002B_001E,int,Estimate!!Total,B12002B
B12002B_002E,int,Estimate!!Total!!Male,B12002B
B12002B_003E,int,Estimate!!Total!!Male!!Never married,B12002B
B12002B_004E,int,Estimate!!Total!!Male!!Now married (except separated),B12002B
B12002B_005E,int,Estimate!!Total!!Male!!Separated,B12002B
B12002B_006E,int,Estimate!!Total!!Male!!Widowed,B12002B
B12002B_007E,int,Estimate!!Total!!Male!!Divorced,B12002B
B12002B_008E,int,Estimate!!Total!!Female,B12002B
B12002B_009E,int,Estimate!!Total!!Female!!Never married,B12002B
B12002B_010E,int,Estimate!!Total!!Female!!Now married (except separated),B12002B
B12002B_011E,int,Estimate!!Total!!Female!!Separated,B12002B
B12002B_012E,int,Estimate!!Total!!Female!!Widowed,B12002B
B12002B_013E,int,Estimate!!Total!!Female!!Divorced,B12002B
B12002B_001M,int,Margin of Error!!Total,B12002B
B12002B_002M,int,Margin of Error!!Total!!Male,B12002B
B12002B_003M,int,Margin of Error!!Total!!Male!!Never married,B12002B
B12002B_004M,int,Margin of Error!!Total!!Male!!Now married (except separated),B12002B
B12002B_005M,int,Margin of Error!!Total!!Male!!Separated,B12002B
B12002B_006M,int,Margin of Error!!Total!!Male!!Widowed,B12002B
B12002B_007M,int,Margin of Error!!Total!!Male!!Divorced,B12002B
B12002B_008M,int,Margin of Error!!Total!!Female,B12002B
B12002B_009M,int,Margin of Error!!Total!!Female!!Never married,B12002B
B12002B_010M,int,Margin of Error!!Total!!Female!!Now married (except separated),B12002B
B12002B_011M,int,Margin of Error!!Total!!Female!!Separated,B12002B
B12002B_012M,int,Margin of Error!!Total!!Female!!Widowed,B12002B
B12002B_013M,int,Margin of Error!!Total!!Female!!Divorced,B12002B
B12002B_001EA,string,Annotation of Estimate!!Total,B12002B
B12002B_001MA,string,Annotation of Margin of Error!!Total,B12002B
B12002B_002EA,string,Annotation of Estimate!!Total!!Male,B12002B
B12002B_002MA,string,Annotation of Margin of Error!!Total!!Male,B12002B
B12002B_003EA,string,Annotation of Estimate!!Total!!Male!!Never married,B12002B
B12002B_003MA,string,Annotation of Margin of Error!!Total!!Male!!Never married,B12002B
B12002B_004EA,string,Annotation of Estimate!!Total!!Male!!Now married (except separated),B12002B
B12002B_004MA,string,Annotation of Margin of Error!!Total!!Male!!Now married (except separated),B12002B
B12002B_005EA,string,Annotation of Estimate!!Total!!Male!!Separated,B12002B
B12002B_005MA,string,Annotation of Margin of Error!!Total!!Male!!Separated,B12002B
B12002B_006EA,string,Annotation of Estimate!!Total!!Male!!Widowed,B12002B
B12002B_006MA,string,Annotation of Margin of Error!!Total!!Male!!Widowed,B12002B
B12002B_007EA,string,Annotation of Estimate!!Total!!Male!!Divorced,B12002B
B12002B_007MA,string,Annotation of Margin of Error!!Total!!Male!!Divorced,B12002B
B12002B_008EA,string,Annotation of Estimate!!Total!!Female,B12002B
B12002B_008MA,string,Annotation of Margin of Error!!Total!!Female,B12002B
B12002B_009EA,string,Annotation of Estimate!!Total!!Female!!Never married,B12002B
B12002B_009MA,string,Annotation of Margin of Error!!Total!!Female!!Never married,B12002B
B12002B_010EA,string,Annotation of Estimate!!Total!!Female!!Now married (except separated),B12002B
B12002B_010MA,string,Annotation of Margin of Error!!Total!!Female!!Now married (except separated),B12002B
B12002B_011EA,string,Annotation of Estimate!!Total!!Female!!Separated,B12002B
B12002B_011MA,string,Annotation of Margin of Error!!Total!!Female!!Separated,B12002B
B12002B_012EA,string,Annotation of Estimate!!Total!!Female!!Widowed,B12002B
B12002B_012MA,string,Annotation of Margin of Error!!Total!!Female!!Widowed,B12002B
B12002B_013EA,string,Annotation of Estimate!!Total!!Female!!Divorced,B12002B
B12002B_013MA,string,Annotation of Margin of Error!!Total!!Female!!Divorced,B12002B
