VARIABLE,TYPE,LABEL,GROUP
C06008PR_001E,int,Estimate!!Total,C06008PR
C06008PR_002E,int,Estimate!!Total!!Never married,C06008PR
C06008PR_003E,int,"Estimate!!Total!!Now married, except separated",C06008PR
C06008PR_004E,int,Estimate!!Total!!Divorced  or separated,C06008PR
C06008PR_005E,int,Estimate!!Total!!Widowed,C06008PR
C06008PR_006E,int,Estimate!!Total!!Born in Puerto Rico,C06008PR
C06008PR_007E,int,Estimate!!Total!!Born in Puerto Rico!!Never married,C06008PR
C06008PR_008E,int,"Estimate!!Total!!Born in Puerto Rico!!Now married, except separated",C06008PR
C06008PR_009E,int,Estimate!!Total!!Born in Puerto Rico!!Divorced  or separated,C06008PR
C06008PR_010E,int,Estimate!!Total!!Born in Puerto Rico!!Widowed,C06008PR
C06008PR_011E,int,Estimate!!Total!!Born in the United States,C06008PR
C06008PR_012E,int,Estimate!!Total!!Born in the United States!!Never married,C06008PR
C06008PR_013E,int,"Estimate!!Total!!Born in the United States!!Now married, except separated",C06008PR
C06008PR_014E,int,Estimate!!Total!!Born in the United States!!Divorced  or separated,C06008PR
C06008PR_015E,int,Estimate!!Total!!Born in the United States!!Widowed,C06008PR
C06008PR_016E,int,Estimate!!Total!!Native; born elsewhere,C06008PR
C06008PR_017E,int,Estimate!!Total!!Native; born elsewhere!!Never married,C06008PR
C06008PR_018E,int,"Estimate!!Total!!Native; born elsewhere!!Now married, except separated",C06008PR
C06008PR_019E,int,Estimate!!Total!!Native; born elsewhere!!Divorced  or separated,C06008PR
C06008PR_020E,int,Estimate!!Total!!Native; born elsewhere!!Widowed,C06008PR
C06008PR_021E,int,Estimate!!Total!!Foreign born,C06008PR
C06008PR_022E,int,Estimate!!Total!!Foreign born!!Never married,C06008PR
C06008PR_023E,int,"Estimate!!Total!!Foreign born!!Now married, except separated",C06008PR
C06008PR_024E,int,Estimate!!Total!!Foreign born!!Divorced  or separated,C06008PR
C06008PR_025E,int,Estimate!!Total!!Foreign born!!Widowed,C06008PR
C06008PR_001M,int,Margin of Error!!Total,C06008PR
C06008PR_002M,int,Margin of Error!!Total!!Never married,C06008PR
C06008PR_003M,int,"Margin of Error!!Total!!Now married, except separated",C06008PR
C06008PR_004M,int,Margin of Error!!Total!!Divorced  or separated,C06008PR
C06008PR_005M,int,Margin of Error!!Total!!Widowed,C06008PR
C06008PR_006M,int,Margin of Error!!Total!!Born in Puerto Rico,C06008PR
C06008PR_007M,int,Margin of Error!!Total!!Born in Puerto Rico!!Never married,C06008PR
C06008PR_008M,int,"Margin of Error!!Total!!Born in Puerto Rico!!Now married, except separated",C06008PR
C06008PR_009M,int,Margin of Error!!Total!!Born in Puerto Rico!!Divorced  or separated,C06008PR
C06008PR_010M,int,Margin of Error!!Total!!Born in Puerto Rico!!Widowed,C06008PR
C06008PR_011M,int,Margin of Error!!Total!!Born in the United States,C06008PR
C06008PR_012M,int,Margin of Error!!Total!!Born in the United States!!Never married,C06008PR
