GEO_ID,S2419_C01_001E,S2419_C01_001M,S2419_C02_001E,S2419_C02_001M,S2419_C03_001E,S2419_C03_001M,S2419_C04_001E,S2419_C04_001M,S2419_C01_002E,S2419_C01_002M,S2419_C02_002E,S2419_C02_002M,S2419_C03_002E,S2419_C03_002M,S2419_C04_002E,S2419_C04_002M,S2419_C01_003E,S2419_C01_003M,S2419_C02_003E,S2419_C02_003M,S2419_C03_003E,S2419_C03_003M,S2419_C04_003E,S2419_C04_003M,S2419_C01_004E,S2419_C01_004M,S2419_C02_004E,S2419_C02_004M,S2419_C03_004E,S2419_C03_004M,S2419_C04_004E,S2419_C04_004M,S2419_C01_005E,S2419_C01_005M,S2419_C02_005E,S2419_C02_005M,S2419_C03_005E,S2419_C03_005M,S2419_C04_005E,S2419_C04_005M,S2419_C01_006E,S2419_C01_006M,S2419_C02_006E,S2419_C02_006M,S2419_C03_006E,S2419_C03_006M,S2419_C04_006E,S2419_C04_006M,S2419_C01_007E,S2419_C01_007M,S2419_C02_007E,S2419_C02_007M,S2419_C03_007E,S2419_C03_007M,S2419_C04_007E,S2419_C04_007M,S2419_C01_008E,S2419_C01_008M,S2419_C02_008E,S2419_C02_008M,S2419_C03_008E,S2419_C03_008M,S2419_C04_008E,S2419_C04_008M,S2419_C01_009E,S2419_C01_009M,S2419_C02_009E,S2419_C02_009M,S2419_C03_009E,S2419_C03_009M,S2419_C04_009E,S2419_C04_009M,NAME,S2419_C01_001EA,S2419_C01_001MA,S2419_C02_001MA,S2419_C02_001EA,S2419_C03_001MA,S2419_C03_001EA,S2419_C04_001MA,S2419_C04_001EA,S2419_C01_002EA,S2419_C01_002MA,S2419_C02_002EA,S2419_C02_002MA,S2419_C03_002MA,S2419_C03_002EA,S2419_C04_002MA,S2419_C04_002EA,S2419_C01_003MA,S2419_C01_003EA,S2419_C02_003EA,S2419_C02_003MA,S2419_C03_003EA,S2419_C03_003MA,S2419_C04_003MA,S2419_C04_003EA,S2419_C01_004MA,S2419_C01_004EA,S2419_C02_004MA,S2419_C02_004EA,S2419_C03_004EA,S2419_C03_004MA,S2419_C04_004EA,S2419_C04_004MA,S2419_C01_005EA,S2419_C01_005MA,S2419_C02_005MA,S2419_C02_005EA,S2419_C03_005MA,S2419_C03_005EA,S2419_C04_005MA,S2419_C04_005EA,S2419_C01_006EA,S2419_C01_006MA,S2419_C02_006EA,S2419_C02_006MA,S2419_C03_006EA,S2419_C03_006MA,S2419_C04_006MA,S2419_C04_006EA,S2419_C01_007MA,S2419_C01_007EA,S2419_C02_007MA,S2419_C02_007EA,S2419_C03_007EA,S2419_C03_007MA,S2419_C04_007EA,S2419_C04_007MA,S2419_C01_008EA,S2419_C01_008MA,S2419_C02_008MA,S2419_C02_008EA,S2419_C03_008MA,S2419_C03_008EA,S2419_C04_008MA,S2419_C04_008EA,S2419_C01_009EA,S2419_C01_009MA,S2419_C02_009EA,S2419_C02_009MA,S2419_C03_009MA,S2419_C03_009EA,S2419_C04_009MA,S2419_C04_009EA,state
0400000US28,39447,885,44779,1238,33485,1214,74.8,3.1,38402,1225,44317,1585,31675,571,71.5,2.7,37826,1184,43515,1619,31606,577,72.6,2.8,52170,4856,58112,8001,39182,6041,67.4,12.8,45332,2734,56074,5819,40592,2064,72.4,8.9,37583,1514,37211,2235,37937,1940,102.0,8.1,40305,1048,47006,1981,36770,1449,78.2,4.7,53617,2152,61276,4821,45280,4869,73.9,9.2,32970,3691,38253,4732,25435,2642,66.5,11.7,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,61080,435,66175,840,55241,725,83.5,1.5,59613,1561,65206,1428,51481,731,79.0,2.0,58480,1961,64263,2297,51377,747,79.9,3.0,74125,6504,76766,7020,64962,14066,84.6,19.1,64031,3169,72659,3674,59608,3035,82.0,5.7,70006,2765,74900,3114,64716,2374,86.4,4.5,70662,2253,72444,4759,68244,4674,94.2,9.2,71670,3694,71136,2504,78393,15380,110.2,22.3,50013,5830,51327,1002,38158,6312,74.3,12.0,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,45911,223,50515,226,40554,231,80.3,0.6,44746,503,50337,258,37436,387,74.4,0.9,43691,512,49684,631,37243,328,75.0,1.2,63011,4346,71582,2427,50034,3369,69.9,5.3,50258,675,52715,2033,47568,1545,90.2,4.1,49097,770,51775,764,46410,935,89.6,2.2,50418,527,53622,2197,48356,1166,90.2,4.2,61424,848,65594,1895,56863,2263,86.7,4.4,37224,838,40825,654,29111,2157,71.3,5.4,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US16,41973,433,47358,1238,36799,877,77.7,2.6,41199,533,46311,1169,33485,1899,72.3,4.1,40752,531,45448,1428,32848,1708,72.3,4.1,54351,5812,59250,7978,48015,12060,81.0,23.6,46798,2591,50627,6602,45269,4606,89.4,13.9,43264,2567,50461,3004,39242,2081,77.8,6.2,47926,2568,50073,5022,45064,4792,90.0,13.1,63884,4351,66848,8728,62043,3397,92.8,12.9,36805,4409,42055,7645,30821,12315,73.3,32.5,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US24,60028,766,62301,485,53599,1292,86.0,2.1,52190,410,58531,1910,45727,992,78.1,3.0,51810,428,57133,750,45540,990,79.7,2.0,74165,4156,81036,1875,52124,7499,64.3,9.7,61008,1056,67920,5568,58537,2356,86.2,7.5,62055,1161,65628,2230,59067,3271,90.0,5.1,56903,2072,60408,2372,54031,2579,89.4,5.7,101199,947,101947,1966,100485,1358,98.6,2.1,42612,2483,48572,3941,32374,5231,66.7,13.0,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US35,40172,584,42879,1662,35759,688,83.4,3.8,37011,593,41271,880,31330,677,75.9,2.5,36457,591,40646,932,31164,692,76.7,2.6,60425,16502,66955,12292,46589,11205,69.6,22.2,41951,3374,42251,8034,41901,3188,99.2,19.2,40880,1885,44905,4411,37071,2546,82.6,10.3,44444,2715,49537,4596,41918,2495,84.6,9.2,62876,3883,68087,4653,56119,4614,82.4,8.6,30198,7678,31930,8055,21948,4672,68.7,19.7,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US01,41937,348,49577,1347,35915,424,72.4,2.2,40818,372,47719,1516,32731,791,68.6,2.6,40410,407,46993,770,32505,715,69.2,1.8,56117,4660,64333,6164,41218,7240,64.1,12.0,44373,2548,51530,2253,40550,1929,78.7,5.0,43031,1319,45727,1713,41413,1371,90.6,4.7,46974,1765,51879,1935,42483,1855,81.9,4.6,71308,3035,81260,4831,62304,5299,76.7,7.9,35241,3464,40618,2660,24750,2609,60.9,7.3,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US47,41648,227,46462,461,37211,371,80.1,1.1,40668,282,45925,556,35112,485,76.5,1.4,40366,290,45319,548,34950,631,77.1,1.7,68356,5493,72163,7239,51316,5094,71.1,9.4,48005,1792,52739,2575,44014,2165,83.5,5.4,42316,613,44360,1677,41379,745,93.3,4.0,45141,1406,46649,1702,43444,2443,93.1,6.0,63316,2941,67093,6496,59697,4297,89.0,9.7,40177,2646,41284,1047,31442,1716,76.2,4.8,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US50,47260,1213,50954,818,43362,1655,85.1,3.5,44213,1566,49173,2428,39708,1848,80.8,5.5,43775,1518,48290,2926,39639,1924,82.1,6.4,50280,5344,56481,10283,40633,9836,71.9,23.6,51901,2396,60158,4764,49123,2387,81.7,7.5,54513,3822,58156,4884,51437,6076,88.4,12.3,55514,2238,60942,5761,52824,2576,86.7,8.8,75820,7352,81145,11192,68580,8183,84.5,14.2,31534,1265,31659,1662,30990,6710,97.9,21.5,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,42335,502,46737,739,40004,681,85.6,1.8,40952,438,44561,1880,37024,600,83.1,3.5,40709,468,43551,2035,36914,613,84.8,3.8,60426,9794,70045,13349,46326,10305,66.1,19.0,49413,4867,52448,7822,47091,4620,89.8,15.8,59568,2850,68979,4059,52407,2909,76.0,5.9,52249,2109,57260,2123,47956,3465,83.8,6.5,60452,4727,62056,7128,50376,8713,81.2,17.0,40219,3037,41782,3071,30554,5520,73.1,14.1,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,40041,729,46523,1101,32835,876,70.6,2.2,39265,1561,46822,1394,30950,654,66.1,2.2,38961,1621,46706,1432,30949,661,66.3,2.3,50284,8440,51438,7922,35341,23465,68.7,47.8,40867,2435,49877,9080,36831,3035,73.8,14.1,37015,1388,40038,2897,35386,1936,88.4,8.2,36305,1258,41486,1353,33237,1760,80.1,4.8,63247,5324,73351,5876,58587,6778,79.9,11.0,35691,6442,39562,6191,28021,9158,70.8,26.6,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,41319,262,47319,593,35607,355,75.2,1.1,41030,348,47020,605,33035,882,70.3,2.0,40619,359,46442,539,32751,839,70.5,1.8,52180,2487,60841,2880,42768,4500,70.3,8.3,43919,2139,50362,2024,41441,906,82.3,3.8,38155,1107,41287,1311,35548,1558,86.1,4.5,41283,797,46697,2865,38916,1509,83.3,5.6,56785,1926,60859,1285,48372,4022,79.5,6.9,35577,2185,40919,2067,23632,3164,57.8,7.9,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,47232,294,51803,240,41299,301,79.7,0.6,46401,351,51588,270,38597,636,74.8,1.2,46043,354,51306,279,38413,637,74.9,1.2,57229,4435,62301,4444,44080,3062,70.8,6.3,50587,769,56122,3064,47707,1393,85.0,5.1,52450,1008,59038,1995,47955,1486,81.2,3.4,51434,826,52422,1789,50620,1145,96.6,3.9,57901,3232,60365,2766,55691,2712,92.3,6.3,33341,3104,40355,3049,25673,1499,63.6,6.3,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,23161,330,23039,526,23283,451,101.1,3.2,22106,408,22119,690,22094,535,99.9,4.1,21917,414,21758,714,22066,537,101.4,4.4,31248,5844,35499,8657,24591,6351,69.3,27.7,23497,2163,27197,4414,22015,1945,80.9,15.4,20005,1289,17323,764,21709,1142,125.3,8.3,27999,1198,30067,1260,26490,1212,88.1,5.1,46682,6826,48017,6754,43932,12449,91.5,28.2,17420,2055,17111,1258,20715,4241,121.1,26.2,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US20,45712,476,51190,437,40121,509,78.4,1.2,46097,616,51708,491,37345,872,72.2,1.7,45651,665,51362,525,37222,801,72.5,1.5,60558,5576,65525,7263,45618,6111,69.6,12.1,45936,1965,53770,3841,41694,833,77.5,5.7,44334,1362,48912,3120,41681,1130,85.2,5.9,43921,1381,45567,2812,43228,1455,94.9,6.9,62935,3133,65938,5669,60862,4060,92.3,10.3,33132,3895,37262,3417,25125,4706,67.4,14.2,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US51,52571,671,60219,459,47169,459,78.3,0.8,50603,337,56267,729,42036,397,74.7,1.1,50216,338,55652,713,41870,390,75.2,1.2,65506,4179,70632,4674,55000,6510,77.9,9.9,57253,1731,70267,3995,51871,1244,73.8,4.6,50796,659,53715,2175,48626,1373,90.5,4.4,50591,1244,52529,4454,49189,1307,93.6,7.9,97613,3124,101522,1128,90434,2049,89.1,2.1,39403,3884,40692,1269,35111,5017,86.3,11.9,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,49489,1299,56166,1758,40580,765,72.3,2.6,48959,1624,56670,2801,37237,1365,65.7,4.1,47997,1518,55337,2874,37121,1159,67.1,4.2,71250,12554,81323,5372,42040,4846,51.7,6.8,45901,5170,51816,5743,42902,4792,82.8,12.8,48325,3755,55492,5219,41414,1933,74.6,7.7,51742,1604,58612,2898,45650,4202,77.9,8.2,57186,10649,57000,20426,57233,8303,100.4,39.4,50303,5293,52431,9233,26325,11095,50.2,22.0,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US34,60687,334,66761,730,52460,685,78.6,1.2,58906,1723,66034,782,50526,483,76.5,1.0,57597,1461,65437,785,50420,493,77.1,1.0,72038,4087,78557,4502,53415,5281,68.0,7.9,62284,1679,67428,3459,60692,1408,90.0,4.9,66108,1254,72785,2466,61438,1175,84.4,3.2,67027,1992,75741,2181,61188,1005,80.8,2.6,72309,4090,77113,5512,67529,5186,87.6,8.0,50641,1945,52408,3953,36300,4052,69.3,9.2,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
