GEO_ID,S1901_C01_001E,S1901_C01_001M,S1901_C02_001E,S1901_C02_001M,S1901_C03_001E,S1901_C03_001M,S1901_C04_001E,S1901_C04_001M,S1901_C01_002E,S1901_C01_002M,S1901_C02_002E,S1901_C02_002M,S1901_C03_002E,S1901_C03_002M,S1901_C04_002E,S1901_C04_002M,S1901_C01_003E,S1901_C01_003M,S1901_C02_003E,S1901_C02_003M,S1901_C03_003E,S1901_C03_003M,S1901_C04_003E,S1901_C04_003M,S1901_C01_004E,S1901_C01_004M,S1901_C02_004E,S1901_C02_004M,S1901_C03_004E,S1901_C03_004M,S1901_C04_004E,S1901_C04_004M,S1901_C01_005E,S1901_C01_005M,S1901_C02_005E,S1901_C02_005M,S1901_C03_005E,S1901_C03_005M,S1901_C04_005E,S1901_C04_005M,S1901_C01_006E,S1901_C01_006M,S1901_C02_006E,S1901_C02_006M,S1901_C03_006E,S1901_C03_006M,S1901_C04_006E,S1901_C04_006M,S1901_C01_007E,S1901_C01_007M,S1901_C02_007E,S1901_C02_007M,S1901_C03_007E,S1901_C03_007M,S1901_C04_007E,S1901_C04_007M,S1901_C01_008E,S1901_C01_008M,S1901_C02_008E,S1901_C02_008M,S1901_C03_008E,S1901_C03_008M,S1901_C04_008E,S1901_C04_008M,S1901_C01_009E,S1901_C01_009M,S1901_C02_009E,S1901_C02_009M,S1901_C03_009E,S1901_C03_009M,S1901_C04_009E,S1901_C04_009M,S1901_C01_010E,S1901_C01_010M,S1901_C02_010E,S1901_C02_010M,S1901_C03_010E,S1901_C03_010M,S1901_C04_010E,S1901_C04_010M,S1901_C01_011E,S1901_C01_011M,S1901_C02_011E,S1901_C02_011M,S1901_C03_011E,S1901_C03_011M,S1901_C04_011E,S1901_C04_011M,S1901_C01_012E,S1901_C01_012M,S1901_C02_012E,S1901_C02_012M,S1901_C03_012E,S1901_C03_012M,S1901_C04_012E,S1901_C04_012M,S1901_C01_013E,S1901_C01_013M,S1901_C02_013E,S1901_C02_013M,S1901_C03_013E,S1901_C03_013M,S1901_C04_013E,S1901_C04_013M,S1901_C01_014E,S1901_C01_014M,S1901_C02_014E,S1901_C02_014M,S1901_C03_014E,S1901_C03_014M,S1901_C04_014E,S1901_C04_014M,S1901_C01_015E,S1901_C01_015M,S1901_C02_015E,S1901_C02_015M,S1901_C03_015E,S1901_C03_015M,S1901_C04_015E,S1901_C04_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_016E,S1901_C02_016M,S1901_C03_016E,S1901_C03_016M,S1901_C04_016E,S1901_C04_016M,NAME,S1901_C01_001EA,S1901_C01_001MA,S1901_C02_001EA,S1901_C02_001MA,S1901_C03_001EA,S1901_C03_001MA,S1901_C04_001EA,S1901_C04_001MA,S1901_C01_002MA,S1901_C01_002EA,S1901_C02_002MA,S1901_C02_002EA,S1901_C03_002EA,S1901_C03_002MA,S1901_C04_002EA,S1901_C04_002MA,S1901_C01_003EA,S1901_C01_003MA,S1901_C02_003MA,S1901_C02_003EA,S1901_C03_003EA,S1901_C03_003MA,S1901_C04_003EA,S1901_C04_003MA,S1901_C01_004EA,S1901_C01_004MA,S1901_C02_004EA,S1901_C02_004MA,S1901_C03_004EA,S1901_C03_004MA,S1901_C04_004EA,S1901_C04_004MA,S1901_C01_005MA,S1901_C01_005EA,S1901_C02_005MA,S1901_C02_005EA,S1901_C03_005MA,S1901_C03_005EA,S1901_C04_005EA,S1901_C04_005MA,S1901_C01_006EA,S1901_C01_006MA,S1901_C02_006EA,S1901_C02_006MA,S1901_C03_006EA,S1901_C03_006MA,S1901_C04_006MA,S1901_C04_006EA,S1901_C01_007EA,S1901_C01_007MA,S1901_C02_007EA,S1901_C02_007MA,S1901_C03_007MA,S1901_C03_007EA,S1901_C04_007MA,S1901_C04_007EA,S1901_C01_008EA,S1901_C01_008MA,S1901_C02_008EA,S1901_C02_008MA,S1901_C03_008EA,S1901_C03_008MA,S1901_C04_008MA,S1901_C04_008EA,S1901_C01_009EA,S1901_C01_009MA,S1901_C02_009EA,S1901_C02_009MA,S1901_C03_009EA,S1901_C03_009MA,S1901_C04_009EA,S1901_C04_009MA,S1901_C01_010MA,S1901_C01_010EA,S1901_C02_010MA,S1901_C02_010EA,S1901_C03_010MA,S1901_C03_010EA,S1901_C04_010MA,S1901_C04_010EA,S1901_C01_011MA,S1901_C01_011EA,S1901_C02_011EA,S1901_C02_011MA,S1901_C03_011EA,S1901_C03_011MA,S1901_C04_011MA,S1901_C04_011EA,S1901_C01_012EA,S1901_C01_012MA,S1901_C02_012EA,S1901_C02_012MA,S1901_C03_012EA,S1901_C03_012MA,S1901_C04_012EA,S1901_C04_012MA,S1901_C01_013MA,S1901_C01_013EA,S1901_C02_013MA,S1901_C02_013EA,S1901_C03_013MA,S1901_C03_013EA,S1901_C04_013EA,S1901_C04_013MA,S1901_C01_014EA,S1901_C01_014MA,S1901_C02_014MA,S1901_C02_014EA,S1901_C03_014EA,S1901_C03_014MA,S1901_C04_014EA,S1901_C04_014MA,S1901_C01_015EA,S1901_C01_015MA,S1901_C02_015EA,S1901_C02_015MA,S1901_C03_015EA,S1901_C03_015MA,S1901_C04_015MA,S1901_C04_015EA,S1901_C01_016MA,S1901_C01_016EA,S1901_C02_016EA,S1901_C02_016MA,S1901_C03_016EA,S1901_C03_016MA,S1901_C04_016EA,S1901_C04_016MA,state
0400000US02,254551,3266,167527,4191,127824,3685,87024,3673,4.5,0.6,2.9,0.5,1.1,0.3,9.1,1.6,3.3,0.5,2.0,0.6,0.8,0.3,6.2,1.1,6.4,0.7,3.9,0.6,2.7,0.6,11.5,1.5,6.6,0.7,5.7,0.9,4.4,0.9,9.7,1.4,10.3,0.8,8.8,1.0,7.0,0.9,14.1,1.6,19.3,1.3,18.4,1.5,16.8,1.6,21.6,2.2,13.4,1.0,14.1,1.3,14.6,1.5,11.4,1.8,19.0,1.3,22.9,1.5,26.5,1.8,8.9,1.5,8.3,0.8,10.3,1.2,12.7,1.5,3.7,0.9,8.8,0.9,11.0,1.2,13.3,1.6,3.7,1.1,74346,2288,89847,2908,102840,2848,49061,3318,96080,2597,109619,3025,122489,3796,63577,3746,33.1,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,35.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,26.9,-888888888.0,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),02
0400000US23,570307,5261,342542,6065,267015,6167,227765,6229,6.2,0.6,3.1,0.5,1.3,0.3,11.9,1.2,5.5,0.5,2.3,0.3,1.0,0.3,11.0,1.1,9.9,0.6,5.3,0.6,3.6,0.5,17.3,1.2,9.4,0.5,8.1,0.6,6.4,0.6,12.3,0.9,13.9,0.7,13.3,0.8,12.2,0.9,14.9,1.3,18.1,0.9,19.5,1.0,19.3,1.2,15.7,1.2,13.5,0.7,16.8,1.0,18.8,1.3,7.5,0.9,14.1,0.7,18.8,1.1,21.6,1.3,5.9,0.7,4.9,0.4,6.8,0.6,8.3,0.8,2.0,0.5,4.3,0.4,6.0,0.6,7.5,0.7,1.5,0.4,55602,1326,72390,1833,82465,1726,32671,1431,73935,1269,89437,1651,100315,2034,47052,1714,30.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,30.4,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,28.5,-888888888.0,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),23
0400000US37,4011462,16617,2622295,20703,1920236,20105,1389167,18401,6.5,0.2,4.0,0.2,1.5,0.2,12.2,0.5,4.9,0.2,2.6,0.2,1.2,0.1,9.7,0.5,10.3,0.3,7.3,0.3,4.2,0.2,16.7,0.5,10.2,0.3,8.9,0.3,6.5,0.3,13.2,0.5,14.3,0.3,13.1,0.4,11.4,0.4,16.5,0.6,18.2,0.4,19.1,0.4,19.5,0.4,15.9,0.6,12.2,0.3,14.4,0.4,16.8,0.5,7.2,0.4,13.0,0.3,16.5,0.4,20.6,0.5,5.5,0.3,4.8,0.2,6.5,0.2,8.3,0.3,1.5,0.2,5.6,0.2,7.7,0.2,10.0,0.3,1.6,0.2,53855,573,67816,805,82351,726,33347,658,76693,693,91208,916,107378,1216,46421,758,34.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,35.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,31.4,-888888888.0,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),37
0400000US29,2434806,10407,1550876,14411,1159502,12961,883930,13454,6.3,0.2,3.5,0.2,1.5,0.2,12.1,0.6,4.9,0.3,2.2,0.2,1.1,0.1,10.1,0.6,10.1,0.3,6.8,0.4,4.1,0.3,16.6,0.5,10.4,0.3,8.7,0.4,6.5,0.4,14.3,0.6,14.4,0.4,13.4,0.4,12.0,0.4,16.1,0.6,18.6,0.4,19.7,0.5,19.7,0.5,15.6,0.7,12.4,0.4,15.1,0.5,17.3,0.6,7.1,0.4,13.2,0.3,17.2,0.4,20.9,0.5,5.2,0.4,4.8,0.2,6.6,0.3,8.2,0.4,1.5,0.2,5.0,0.2,6.9,0.3,8.8,0.4,1.4,0.2,54478,751,69188,906,81614,704,32471,550,75013,861,89955,1002,103337,1245,45926,1158,32.4,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,33.1,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,29.9,-888888888.0,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),29
0400000US42,5070931,12151,3235257,16951,2411269,17201,1835674,17489,6.4,0.2,3.5,0.2,1.1,0.1,12.6,0.4,4.4,0.1,2.0,0.1,1.0,0.1,8.9,0.3,9.3,0.2,5.6,0.2,3.1,0.1,16.5,0.4,9.3,0.2,7.3,0.2,5.4,0.2,13.2,0.4,12.3,0.2,11.4,0.3,9.8,0.3,14.4,0.4,17.8,0.2,18.4,0.3,18.0,0.3,16.2,0.4,12.8,0.2,15.1,0.3,16.4,0.3,8.1,0.3,15.1,0.2,19.4,0.3,23.3,0.4,6.4,0.3,6.2,0.2,8.4,0.2,10.5,0.3,1.8,0.2,6.5,0.2,8.9,0.2,11.3,0.3,2.0,0.2,60905,315,77491,487,92050,559,33975,567,83765,550,100919,753,116460,921,50214,764,35.7,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,36.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,33.6,-888888888.0,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),42
0400000US26,3957466,12369,2520001,12884,1849470,11875,1437465,12879,6.8,0.2,4.0,0.2,1.5,0.1,12.9,0.4,4.5,0.2,2.5,0.2,1.2,0.1,8.5,0.4,9.6,0.2,6.0,0.2,3.4,0.2,16.5,0.5,9.8,0.2,7.7,0.3,5.3,0.3,14.0,0.5,13.6,0.2,12.4,0.3,10.7,0.3,15.9,0.4,18.4,0.3,19.6,0.4,19.8,0.4,15.7,0.5,12.8,0.2,15.1,0.3,17.2,0.4,7.6,0.3,13.9,0.2,18.0,0.3,22.1,0.4,5.7,0.3,5.5,0.2,7.6,0.2,9.7,0.3,1.6,0.1,5.2,0.1,7.1,0.2,9.2,0.2,1.5,0.1,56697,406,72036,508,86224,686,33270,501,77682,578,93320,782,108672,988,47147,666,33.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,33.4,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,31.4,-888888888.0,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),26
0400000US31,765490,3878,485628,5777,379801,6048,279862,4801,5.0,0.4,2.5,0.3,1.0,0.2,10.5,0.9,4.4,0.3,1.8,0.3,0.9,0.2,9.4,0.7,9.3,0.5,5.8,0.5,3.1,0.4,16.5,0.9,9.4,0.4,6.9,0.5,4.9,0.5,13.9,0.9,13.7,0.6,12.4,0.6,10.8,0.7,16.6,1.0,19.3,0.5,19.7,0.8,19.8,0.8,18.0,1.1,13.4,0.5,16.5,0.7,18.1,0.8,7.2,0.7,15.5,0.5,20.2,0.8,24.1,1.1,5.6,0.6,5.3,0.3,7.3,0.5,9.0,0.6,1.4,0.3,4.7,0.3,6.8,0.5,8.3,0.5,0.9,0.3,59566,1072,75990,1057,86735,1330,34755,935,78793,1190,95522,1662,107629,1968,45346,1389,34.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,33.7,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,33.2,-888888888.0,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),31
0400000US41,1639970,6988,1027648,10811,793537,10319,612322,10742,5.3,0.3,3.2,0.3,1.2,0.2,10.3,0.6,4.0,0.3,2.1,0.3,1.1,0.2,8.0,0.5,8.5,0.3,5.4,0.4,3.8,0.4,14.2,0.8,8.9,0.3,7.3,0.5,5.6,0.4,12.5,0.7,12.8,0.4,11.5,0.4,9.9,0.5,15.2,0.7,18.1,0.5,18.6,0.7,18.6,0.9,16.9,0.7,13.6,0.5,15.1,0.7,16.5,0.8,10.1,0.6,15.5,0.5,18.9,0.7,21.9,0.8,8.4,0.5,6.5,0.3,8.8,0.5,10.6,0.6,2.0,0.2,6.7,0.3,9.0,0.4,10.9,0.5,2.4,0.3,63426,1056,77655,1235,89253,1633,39377,860,85235,1052,100844,1370,113268,1534,54759,1283,29.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,29.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,28.0,-888888888.0,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),41
0400000US56,230252,3746,144525,4783,116706,4219,85727,4781,5.3,0.8,2.8,0.7,1.0,0.5,10.2,1.9,3.4,0.6,1.5,0.5,0.8,0.4,6.5,1.3,9.4,0.9,5.5,1.0,3.6,0.9,16.7,2.2,9.9,1.0,6.9,1.0,5.0,1.0,15.9,1.9,13.0,1.0,12.3,1.2,11.3,1.3,14.6,2.0,18.2,1.2,18.3,1.5,17.7,1.7,17.9,2.1,13.9,1.2,16.7,1.5,18.6,1.7,8.1,1.7,16.2,1.4,21.3,1.8,24.5,2.2,6.1,1.5,5.9,0.9,8.1,1.4,9.5,1.5,2.2,0.7,4.9,0.7,6.6,1.0,7.9,1.2,1.8,0.7,61584,1401,78352,2788,88079,3494,35631,2531,81935,3076,98769,4482,108010,4277,50447,3335,29.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,29.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,26.7,-888888888.0,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),56
0400000US06,13072122,21485,8934621,23655,6458423,27202,4137501,24438,5.1,0.1,3.4,0.1,1.6,0.1,10.3,0.2,3.9,0.1,2.1,0.1,1.1,0.1,8.4,0.3,7.5,0.1,6.0,0.1,4.2,0.1,11.6,0.3,7.2,0.1,6.7,0.1,5.1,0.2,9.2,0.2,10.4,0.2,10.2,0.2,8.5,0.2,11.4,0.3,15.6,0.1,15.6,0.2,14.4,0.2,15.6,0.3,12.3,0.1,12.8,0.2,13.0,0.2,10.6,0.2,16.6,0.1,18.4,0.2,20.7,0.2,11.8,0.2,8.9,0.1,10.3,0.2,12.5,0.2,5.0,0.2,12.4,0.1,14.6,0.2,18.9,0.2,6.2,0.2,75277,317,86165,392,103099,616,48563,658,107384,481,119820,592,139165,769,73834,765,37.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,38.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,33.1,-888888888.0,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,(X),06
