GEO_ID,S2704_C01_001E,S2704_C01_001M,S2704_C02_001E,S2704_C02_001M,S2704_C03_001E,S2704_C03_001M,S2704_C01_002E,S2704_C01_002M,S2704_C02_002E,S2704_C02_002M,S2704_C03_002E,S2704_C03_002M,S2704_C01_003E,S2704_C01_003M,S2704_C02_003E,S2704_C02_003M,S2704_C03_003E,S2704_C03_003M,S2704_C01_004E,S2704_C01_004M,S2704_C02_004E,S2704_C02_004M,S2704_C03_004E,S2704_C03_004M,S2704_C01_005E,S2704_C01_005M,S2704_C02_005E,S2704_C02_005M,S2704_C03_005E,S2704_C03_005M,S2704_C01_006E,S2704_C01_006M,S2704_C02_006E,S2704_C02_006M,S2704_C03_006E,S2704_C03_006M,S2704_C01_007E,S2704_C01_007M,S2704_C02_007E,S2704_C02_007M,S2704_C03_007E,S2704_C03_007M,S2704_C01_008E,S2704_C01_008M,S2704_C02_008E,S2704_C02_008M,S2704_C03_008E,S2704_C03_008M,S2704_C01_009E,S2704_C01_009M,S2704_C02_009E,S2704_C02_009M,S2704_C03_009E,S2704_C03_009M,S2704_C01_010E,S2704_C01_010M,S2704_C02_010E,S2704_C02_010M,S2704_C03_010E,S2704_C03_010M,S2704_C01_011E,S2704_C01_011M,S2704_C02_011E,S2704_C02_011M,S2704_C03_011E,S2704_C03_011M,S2704_C01_012E,S2704_C01_012M,S2704_C02_012E,S2704_C02_012M,S2704_C03_012E,S2704_C03_012M,S2704_C01_013E,S2704_C01_013M,S2704_C02_013E,S2704_C02_013M,S2704_C03_013E,S2704_C03_013M,S2704_C01_014E,S2704_C01_014M,S2704_C02_014E,S2704_C02_014M,S2704_C03_014E,S2704_C03_014M,S2704_C01_015E,S2704_C01_015M,S2704_C02_015E,S2704_C02_015M,S2704_C03_015E,S2704_C03_015M,S2704_C01_016E,S2704_C01_016M,S2704_C02_016E,S2704_C02_016M,S2704_C03_016E,S2704_C03_016M,S2704_C01_017E,S2704_C01_017M,S2704_C02_017E,S2704_C02_017M,S2704_C03_017E,S2704_C03_017M,S2704_C01_018E,S2704_C01_018M,S2704_C02_018E,S2704_C02_018M,S2704_C03_018E,S2704_C03_018M,S2704_C01_019E,S2704_C01_019M,S2704_C02_019E,S2704_C02_019M,S2704_C03_019E,S2704_C03_019M,S2704_C01_020E,S2704_C01_020M,S2704_C02_020E,S2704_C02_020M,S2704_C03_020E,S2704_C03_020M,S2704_C01_021E,S2704_C01_021M,S2704_C02_021E,S2704_C02_021M,S2704_C03_021E,S2704_C03_021M,S2704_C01_022E,S2704_C01_022M,S2704_C02_022E,S2704_C02_022M,S2704_C03_022E,S2704_C03_022M,S2704_C01_023E,S2704_C01_023M,S2704_C02_023E,S2704_C02_023M,S2704_C03_023E,S2704_C03_023M,S2704_C01_024E,S2704_C01_024M,S2704_C02_024E,S2704_C02_024M,S2704_C03_024E,S2704_C03_024M,S2704_C01_025E,S2704_C01_025M,S2704_C02_025E,S2704_C02_025M,S2704_C03_025E,S2704_C03_025M,S2704_C01_026E,S2704_C01_026M,S2704_C02_026E,S2704_C02_026M,S2704_C03_026E,S2704_C03_026M,S2704_C01_027E,S2704_C01_027M,S2704_C02_027E,S2704_C02_027M,S2704_C03_027E,S2704_C03_027M,S2704_C01_028E,S2704_C01_028M,S2704_C02_028E,S2704_C02_028M,S2704_C03_028E,S2704_C03_028M,S2704_C01_029E,S2704_C01_029M,S2704_C02_029E,S2704_C02_029M,S2704_C03_029E,S2704_C03_029M,NAME,S2704_C01_001MA,S2704_C01_001EA,S2704_C02_001MA,S2704_C02_001EA,S2704_C03_001MA,S2704_C03_001EA,S2704_C01_002MA,S2704_C01_002EA,S2704_C02_002MA,S2704_C02_002EA,S2704_C03_002EA,S2704_C03_002MA,S2704_C01_003EA,S2704_C01_003MA,S2704_C02_003MA,S2704_C02_003EA,S2704_C03_003EA,S2704_C03_003MA,S2704_C01_004EA,S2704_C01_004MA,S2704_C02_004EA,S2704_C02_004MA,S2704_C03_004EA,S2704_C03_004MA,S2704_C01_005MA,S2704_C01_005EA,S2704_C02_005MA,S2704_C02_005EA,S2704_C03_005MA,S2704_C03_005EA,S2704_C01_006EA,S2704_C01_006MA,S2704_C02_006EA,S2704_C02_006MA,S2704_C03_006MA,S2704_C03_006EA,S2704_C01_007EA,S2704_C01_007MA,S2704_C02_007EA,S2704_C02_007MA,S2704_C03_007EA,S2704_C03_007MA,S2704_C01_008EA,S2704_C01_008MA,S2704_C02_008EA,S2704_C02_008MA,S2704_C03_008MA,S2704_C03_008EA,S2704_C01_009MA,S2704_C01_009EA,S2704_C02_009EA,S2704_C02_009MA,S2704_C03_009EA,S2704_C03_009MA,S2704_C01_010EA,S2704_C01_010MA,S2704_C02_010MA,S2704_C02_010EA,S2704_C03_010EA,S2704_C03_010MA,S2704_C01_011EA,S2704_C01_011MA,S2704_C02_011EA,S2704_C02_011MA,S2704_C03_011EA,S2704_C03_011MA,S2704_C01_012MA,S2704_C01_012EA,S2704_C02_012MA,S2704_C02_012EA,S2704_C03_012EA,S2704_C03_012MA,S2704_C01_013EA,S2704_C01_013MA,S2704_C02_013EA,S2704_C02_013MA,S2704_C03_013EA,S2704_C03_013MA,S2704_C01_014MA,S2704_C01_014EA,S2704_C02_014EA,S2704_C02_014MA,S2704_C03_014EA,S2704_C03_014MA,S2704_C01_015EA,S2704_C01_015MA,S2704_C02_015MA,S2704_C02_015EA,S2704_C03_015MA,S2704_C03_015EA,S2704_C01_016EA,S2704_C01_016MA,S2704_C02_016EA,S2704_C02_016MA,S2704_C03_016MA,S2704_C03_016EA,S2704_C01_017EA,S2704_C01_017MA,S2704_C02_017EA,S2704_C02_017MA,S2704_C03_017EA,S2704_C03_017MA,S2704_C01_018EA,S2704_C01_018MA,S2704_C02_018EA,S2704_C02_018MA,S2704_C03_018EA,S2704_C03_018MA,S2704_C01_019EA,S2704_C01_019MA,S2704_C02_019MA,S2704_C02_019EA,S2704_C03_019MA,S2704_C03_019EA,S2704_C01_020EA,S2704_C01_020MA,S2704_C02_020EA,S2704_C02_020MA,S2704_C03_020EA,S2704_C03_020MA,S2704_C01_021EA,S2704_C01_021MA,S2704_C02_021MA,S2704_C02_021EA,S2704_C03_021EA,S2704_C03_021MA,S2704_C01_022EA,S2704_C01_022MA,S2704_C02_022EA,S2704_C02_022MA,S2704_C03_022MA,S2704_C03_022EA,S2704_C01_023MA,S2704_C01_023EA,S2704_C02_023EA,S2704_C02_023MA,S2704_C03_023EA,S2704_C03_023MA,S2704_C01_024EA,S2704_C01_024MA,S2704_C02_024EA,S2704_C02_024MA,S2704_C03_024EA,S2704_C03_024MA,S2704_C01_025MA,S2704_C01_025EA,S2704_C02_025EA,S2704_C02_025MA,S2704_C03_025EA,S2704_C03_025MA,S2704_C01_026MA,S2704_C01_026EA,S2704_C02_026MA,S2704_C02_026EA,S2704_C03_026MA,S2704_C03_026EA,S2704_C01_027MA,S2704_C01_027EA,S2704_C02_027MA,S2704_C02_027EA,S2704_C03_027EA,S2704_C03_027MA,S2704_C01_028EA,S2704_C01_028MA,S2704_C02_028EA,S2704_C02_028MA,S2704_C03_028MA,S2704_C03_028EA,S2704_C01_029EA,S2704_C01_029MA,S2704_C02_029EA,S2704_C02_029MA,S2704_C03_029EA,S2704_C03_029MA,state
0400000US02,713033,1423,246585,7774,34.6,1.1,-888888888,-888888888,95396,2647,13.4,0.4,192588,1172,878,483,0.5,0.3,434047,2230,12957,1828,3.0,0.4,86398,1518,81561,1828,94.4,1.3,-888888888,-888888888,156943,8013,22.0,1.1,192588,1172,65619,4597,34.1,2.4,434047,2230,76762,5115,17.7,1.2,86398,1518,14562,1590,16.9,1.8,-888888888,-888888888,32562,2991,4.6,0.4,192588,1172,561,561,0.3,0.3,434047,2230,19255,2325,4.4,0.5,86398,1518,12746,1435,14.8,1.6,112384,8130,74014,6660,65.9,3.0,596253,8001,170729,7343,28.6,1.1,220433,5718,25781,2611,11.7,1.1,62814,1406,25176,2095,40.1,3.1,129774,1752,41635,3440,32.1,2.7,62543,2347,13521,1731,21.6,2.7,97968,2765,26582,3033,27.1,2.9,93307,2675,17985,2451,19.3,2.5,87344,2441,17244,2050,19.7,2.3,92885,1566,22614,1929,24.3,2.0,58979,1717,54736,1933,92.8,1.7,27419,1083,27092,1158,98.8,0.9,-888888888,-888888888,141354,7773,19.8,1.1,-888888888,-888888888,23536,2272,3.3,0.3,-888888888,-888888888,114148,7219,16.0,1.0,-888888888,-888888888,3670,1102,0.5,0.2,Alaska,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,02
0400000US23,1323289,517,494004,9531,37.3,0.7,-888888888,-888888888,305799,3730,23.1,0.3,264131,2115,1058,383,0.4,0.1,791558,2315,44839,3347,5.7,0.4,267600,1119,259902,1658,97.1,0.5,-888888888,-888888888,245326,9281,18.5,0.7,264131,2115,85837,4846,32.5,1.8,791558,2315,113785,5431,14.4,0.7,267600,1119,45704,3088,17.1,1.2,-888888888,-888888888,52947,3007,4.0,0.2,264131,2115,801,480,0.3,0.2,791558,2315,22416,2639,2.8,0.3,267600,1119,29730,2012,11.1,0.7,228760,9445,155369,7591,67.9,2.0,1071782,9570,333059,7401,31.1,0.7,440455,6957,26119,2787,5.9,0.6,78175,2114,26113,2308,33.4,2.8,185956,2854,60832,4206,32.7,2.1,103666,2870,16542,1965,16.0,1.9,143602,2425,23767,2499,16.6,1.7,152198,1839,30077,2286,19.8,1.4,179415,1642,31322,3256,17.5,1.8,212677,1480,45085,3028,21.2,1.4,162614,1169,156611,1537,96.3,0.6,104986,909,103655,1163,98.7,0.6,-888888888,-888888888,226536,9121,17.1,0.7,-888888888,-888888888,80203,4421,6.1,0.3,-888888888,-888888888,139603,7221,10.5,0.5,-888888888,-888888888,6730,1333,0.5,0.1,Maine,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,23
0400000US37,10183721,3716,3536718,26940,34.7,0.3,-888888888,-888888888,1891335,11887,18.6,0.1,2446320,7445,8750,2020,0.4,0.1,6088356,8669,280699,9843,4.6,0.2,1649045,4248,1601886,4978,97.1,0.2,-888888888,-888888888,1853305,28187,18.2,0.3,2446320,7445,1016072,19521,41.5,0.8,6088356,8669,635509,15619,10.4,0.3,1649045,4248,201724,7089,12.2,0.4,-888888888,-888888888,300762,7521,3.0,0.1,2446320,7445,2400,960,0.1,0.1,6088356,8669,143639,6733,2.4,0.1,1649045,4248,154723,4609,9.4,0.3,2123401,41240,1252765,27369,59.0,0.8,7922016,40461,2251201,22424,28.4,0.3,3354857,24860,184919,7861,5.5,0.2,717670,7532,340505,10306,47.4,1.3,1728650,11497,681645,15961,39.4,0.8,925986,11852,125089,6805,13.5,0.7,1185625,12568,163672,7238,13.8,0.6,1283800,8254,158298,7421,12.3,0.6,1361115,7016,187750,7943,13.8,0.6,1331830,3551,276765,8410,20.8,0.6,1003847,4278,964061,4641,96.0,0.3,645198,3589,638933,3574,99.0,0.2,-888888888,-888888888,1972890,26244,19.4,0.3,-888888888,-888888888,580195,11602,5.7,0.1,-888888888,-888888888,1355267,26460,13.3,0.3,-888888888,-888888888,37428,3762,0.4,0.1,North Carolina,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,37
0400000US29,6014742,1422,1963983,24005,32.7,0.4,-888888888,-888888888,1166663,8291,19.4,0.1,1453042,5136,14033,3392,1.0,0.2,3563548,5477,182759,6797,5.1,0.2,998152,3762,969871,4036,97.2,0.3,-888888888,-888888888,911558,22807,15.2,0.4,1453042,5136,488591,14971,33.6,1.0,3563548,5477,331361,9814,9.3,0.3,998152,3762,91606,4489,9.2,0.4,-888888888,-888888888,166423,6247,2.8,0.1,1453042,5136,2729,1257,0.2,0.1,3563548,5477,71637,4046,2.0,0.1,998152,3762,92057,3876,9.2,0.4,1175812,25752,678430,20942,57.7,1.1,4759667,25661,1266209,16714,26.6,0.3,2028732,14760,92280,4967,4.5,0.2,443527,5239,174956,7251,39.4,1.6,1009515,6600,322553,10373,32.0,1.0,553585,7194,51577,3508,9.3,0.6,717270,6473,89899,6083,12.5,0.8,728147,4077,83726,5365,11.5,0.7,741093,3620,99020,4902,13.4,0.7,823453,2785,170997,5878,20.8,0.7,588084,3060,564903,3802,96.1,0.4,410068,2418,406352,2498,99.1,0.2,-888888888,-888888888,1057759,21643,17.6,0.4,-888888888,-888888888,403475,9522,6.7,0.2,-888888888,-888888888,635880,20249,10.6,0.3,-888888888,-888888888,18404,2292,0.3,0.1,Missouri,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,29
0400000US42,12604311,1036,4708987,31437,37.4,0.2,-888888888,-888888888,2506616,11537,19.9,0.1,2820785,5343,13830,2458,0.5,0.1,7529481,6636,312081,9297,4.1,0.1,2254045,2924,2180705,4785,96.7,0.2,-888888888,-888888888,2553334,33529,20.3,0.3,2820785,5343,1058552,19534,37.5,0.7,7529481,6636,1223238,17749,16.2,0.2,2254045,2924,271544,7440,12.0,0.3,-888888888,-888888888,278611,7740,2.2,0.1,2820785,5343,2313,719,0.1,0.1,7529481,6636,104892,4611,1.4,0.1,2254045,2924,171406,5326,7.6,0.2,2253372,38655,1628643,30752,72.3,0.6,10134650,38420,3041747,22765,30.0,0.2,4238204,21313,298943,9107,7.1,0.2,838377,6448,346129,9068,41.3,1.0,1982408,7771,718477,15186,36.2,0.8,1136820,9555,212029,7291,18.7,0.6,1492046,8760,308332,9180,20.7,0.6,1467271,4441,264227,7828,18.0,0.5,1639214,5013,293407,8273,17.9,0.5,1794130,2636,382984,8126,21.3,0.4,1293492,3412,1232235,4699,95.3,0.3,960553,3285,951167,3648,99.0,0.1,-888888888,-888888888,2466239,26332,19.6,0.2,-888888888,-888888888,651030,11285,5.2,0.1,-888888888,-888888888,1791506,26210,14.2,0.2,-888888888,-888888888,23703,2517,0.2,0.1,Pennsylvania,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,42
0400000US26,9888529,864,3864693,27791,39.1,0.3,-888888888,-888888888,1939429,9613,19.6,0.1,2295104,5370,9402,1673,0.4,0.1,5912762,5918,292475,8375,4.9,0.1,1680663,2935,1637552,3348,97.4,0.2,-888888888,-888888888,2226447,27484,22.5,0.3,2295104,5370,879448,15285,38.3,0.7,5912762,5918,1139359,16384,19.3,0.3,1680663,2935,207640,5998,12.4,0.4,-888888888,-888888888,209466,5898,2.1,0.1,2295104,5370,3358,1038,0.1,0.1,5912762,5918,81967,4423,1.4,0.1,1680663,2935,124141,3545,7.4,0.2,1988677,32510,1438769,29050,72.3,0.7,7781751,32844,2392069,23478,30.7,0.3,3109663,20179,263587,8031,8.5,0.2,687583,6336,302858,8731,44.0,1.2,1607521,8569,581588,12370,36.2,0.7,953098,7981,205813,8276,21.6,0.8,1138796,7664,278409,8961,24.4,0.8,1151451,3985,248113,7805,21.5,0.7,1276909,3863,261408,6667,20.5,0.5,1392508,2776,347874,6882,25.0,0.5,997658,2954,961415,3198,96.4,0.3,683005,2621,677215,2868,99.2,0.2,-888888888,-888888888,2056758,26722,20.8,0.3,-888888888,-888888888,413504,8665,4.2,0.1,-888888888,-888888888,1623952,24597,16.4,0.2,-888888888,-888888888,19302,2257,0.2,0.1,Michigan,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,26
0400000US31,1900165,832,547931,8873,28.8,0.5,-888888888,-888888888,319216,3061,16.8,0.2,501129,2694,1190,666,0.2,0.1,1106720,2929,35224,2536,3.2,0.2,292316,1566,282802,2030,96.7,0.4,-888888888,-888888888,256669,9323,13.5,0.5,501129,2694,143543,6690,28.6,1.3,1106720,2929,83026,4561,7.5,0.4,292316,1566,30100,2103,10.3,0.7,-888888888,-888888888,55520,2844,2.9,0.1,501129,2694,1010,752,0.2,0.2,1106720,2929,23738,1992,2.1,0.2,292316,1566,30772,1930,10.5,0.6,324309,12135,172683,8272,53.2,1.7,1545850,12128,369731,8363,23.9,0.5,682607,7203,32248,2178,4.7,0.3,157558,2417,51598,3303,32.7,2.0,343571,2970,93048,5247,27.1,1.5,186324,3884,16649,2179,8.9,1.1,222333,3603,22665,1950,10.2,0.9,241106,2766,22335,2306,9.3,1.0,216695,2339,22124,1852,10.2,0.9,240262,1793,36562,2308,15.2,1.0,170816,1421,162259,1869,95.0,0.7,121500,1460,120691,1429,99.3,0.3,-888888888,-888888888,275952,8145,14.5,0.4,-888888888,-888888888,96596,3626,5.1,0.2,-888888888,-888888888,173747,7825,9.1,0.4,-888888888,-888888888,5609,1308,0.3,0.1,Nebraska,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,31
0400000US41,4151076,824,1626874,21481,39.2,0.5,-888888888,-888888888,797879,6909,19.2,0.2,924284,2863,3459,1188,0.4,0.1,2498361,4039,90867,5257,3.6,0.2,728431,2526,703553,3662,96.6,0.4,-888888888,-888888888,919484,20504,22.2,0.5,924284,2863,373764,11658,40.4,1.2,2498361,4039,458940,12466,18.4,0.5,728431,2526,86780,5128,11.9,0.7,-888888888,-888888888,134869,5834,3.2,0.1,924284,2863,924,740,0.1,0.1,2498361,4039,55254,3856,2.2,0.2,728431,2526,78691,4277,10.8,0.6,789998,21755,554569,19272,70.2,1.5,3320693,22215,1060142,15802,31.9,0.5,1327080,12449,127065,6134,9.6,0.4,275186,3765,122761,5578,44.6,1.9,649098,4619,253623,9612,39.1,1.4,365759,5971,78933,5157,21.6,1.4,528322,5309,124058,6249,23.5,1.1,550107,4473,104580,5974,19.0,1.1,514416,3665,97927,4654,19.0,0.9,539757,2587,139687,6696,25.9,1.2,443229,2757,425171,3727,95.9,0.6,285202,2254,280134,2547,98.2,0.6,-888888888,-888888888,931420,21036,22.4,0.5,-888888888,-888888888,230515,7624,5.6,0.2,-888888888,-888888888,684483,19490,16.5,0.5,-888888888,-888888888,16422,2492,0.4,0.1,Oregon,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,41
0400000US56,567008,846,154902,5682,27.3,1.0,-888888888,-888888888,102183,2569,18.0,0.4,142042,2417,692,782,0.5,0.5,330764,2619,10372,1795,3.1,0.5,94202,1567,91119,1789,96.7,0.9,-888888888,-888888888,58394,5186,10.3,0.9,142042,2417,29496,3195,20.8,2.3,330764,2619,20750,2860,6.3,0.9,94202,1567,8148,1446,8.6,1.5,-888888888,-888888888,20705,2250,3.7,0.4,142042,2417,56,100,0.0,0.1,330764,2619,9271,1724,2.8,0.5,94202,1567,11378,1380,12.1,1.5,91653,7384,39823,3801,43.4,3.0,468680,7494,113938,4559,24.3,1.0,193468,4788,9429,1869,4.9,1.0,41808,1794,11351,2007,27.2,4.5,100234,2805,18522,2378,18.5,2.4,47857,2558,3769,1147,7.9,2.3,67390,3036,7764,1327,11.5,1.9,70186,2158,5467,1324,7.8,1.8,66474,1631,5180,1065,7.8,1.6,78857,1226,11683,1646,14.8,2.1,58849,1683,56351,1794,95.8,1.4,35353,1132,34815,1179,98.5,1.0,-888888888,-888888888,70092,4331,12.4,0.8,-888888888,-888888888,30827,2529,5.4,0.4,-888888888,-888888888,37329,3850,6.6,0.7,-888888888,-888888888,1936,726,0.3,0.1,Wyoming,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,56
0400000US06,39062465,5627,14994958,75124,38.4,0.2,-888888888,-888888888,5948201,20021,15.2,0.1,9514348,10369,55647,5315,0.6,0.1,23975809,12263,637757,13449,2.7,0.1,5572308,3962,5254797,9693,94.3,0.2,-888888888,-888888888,10324302,79008,26.4,0.2,9514348,10369,4104172,39344,43.1,0.4,23975809,12263,5066695,44738,21.1,0.2,5572308,3962,1153435,16529,20.7,0.3,-888888888,-888888888,614574,12118,1.6,0.1,9514348,10369,12725,2485,0.1,0.1,23975809,12263,279781,8025,1.2,0.1,5572308,3962,322068,8379,5.8,0.2,7457298,69520,5210125,54810,69.9,0.5,31285121,70666,9683164,67971,31.0,0.2,12504862,36273,1451974,24132,11.6,0.2,2893439,12887,1323338,19493,45.7,0.7,6620909,16832,2816943,30803,42.5,0.5,3735348,18044,989921,16119,26.5,0.4,5293992,15560,1257074,20129,23.7,0.4,5184683,7666,1096733,19238,21.2,0.4,5018622,5095,1039326,16419,20.7,0.3,4743164,3715,1209202,15984,25.5,0.3,3257188,4262,2999747,9554,92.1,0.3,2315120,4348,2262674,6469,97.7,0.2,-888888888,-888888888,10016891,73470,25.6,0.2,-888888888,-888888888,1951562,20503,5.0,0.1,-888888888,-888888888,7986633,73293,20.4,0.2,-888888888,-888888888,78696,5361,0.2,0.1,California,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,06
