GEO_ID,S2703_C01_001E,S2703_C01_001M,S2703_C02_001E,S2703_C02_001M,S2703_C03_001E,S2703_C03_001M,S2703_C01_002E,S2703_C01_002M,S2703_C02_002E,S2703_C02_002M,S2703_C03_002E,S2703_C03_002M,S2703_C01_003E,S2703_C01_003M,S2703_C02_003E,S2703_C02_003M,S2703_C03_003E,S2703_C03_003M,S2703_C01_004E,S2703_C01_004M,S2703_C02_004E,S2703_C02_004M,S2703_C03_004E,S2703_C03_004M,S2703_C01_005E,S2703_C01_005M,S2703_C02_005E,S2703_C02_005M,S2703_C03_005E,S2703_C03_005M,S2703_C01_006E,S2703_C01_006M,S2703_C02_006E,S2703_C02_006M,S2703_C03_006E,S2703_C03_006M,S2703_C01_007E,S2703_C01_007M,S2703_C02_007E,S2703_C02_007M,S2703_C03_007E,S2703_C03_007M,S2703_C01_008E,S2703_C01_008M,S2703_C02_008E,S2703_C02_008M,S2703_C03_008E,S2703_C03_008M,S2703_C01_009E,S2703_C01_009M,S2703_C02_009E,S2703_C02_009M,S2703_C03_009E,S2703_C03_009M,S2703_C01_010E,S2703_C01_010M,S2703_C02_010E,S2703_C02_010M,S2703_C03_010E,S2703_C03_010M,S2703_C01_011E,S2703_C01_011M,S2703_C02_011E,S2703_C02_011M,S2703_C03_011E,S2703_C03_011M,S2703_C01_012E,S2703_C01_012M,S2703_C02_012E,S2703_C02_012M,S2703_C03_012E,S2703_C03_012M,S2703_C01_013E,S2703_C01_013M,S2703_C02_013E,S2703_C02_013M,S2703_C03_013E,S2703_C03_013M,S2703_C01_014E,S2703_C01_014M,S2703_C02_014E,S2703_C02_014M,S2703_C03_014E,S2703_C03_014M,S2703_C01_015E,S2703_C01_015M,S2703_C02_015E,S2703_C02_015M,S2703_C03_015E,S2703_C03_015M,S2703_C01_016E,S2703_C01_016M,S2703_C02_016E,S2703_C02_016M,S2703_C03_016E,S2703_C03_016M,S2703_C01_017E,S2703_C01_017M,S2703_C02_017E,S2703_C02_017M,S2703_C03_017E,S2703_C03_017M,S2703_C01_018E,S2703_C01_018M,S2703_C02_018E,S2703_C02_018M,S2703_C03_018E,S2703_C03_018M,S2703_C01_019E,S2703_C01_019M,S2703_C02_019E,S2703_C02_019M,S2703_C03_019E,S2703_C03_019M,S2703_C01_020E,S2703_C01_020M,S2703_C02_020E,S2703_C02_020M,S2703_C03_020E,S2703_C03_020M,S2703_C01_021E,S2703_C01_021M,S2703_C02_021E,S2703_C02_021M,S2703_C03_021E,S2703_C03_021M,S2703_C01_022E,S2703_C01_022M,S2703_C02_022E,S2703_C02_022M,S2703_C03_022E,S2703_C03_022M,S2703_C01_023E,S2703_C01_023M,S2703_C02_023E,S2703_C02_023M,S2703_C03_023E,S2703_C03_023M,S2703_C01_024E,S2703_C01_024M,S2703_C02_024E,S2703_C02_024M,S2703_C03_024E,S2703_C03_024M,S2703_C01_025E,S2703_C01_025M,S2703_C02_025E,S2703_C02_025M,S2703_C03_025E,S2703_C03_025M,S2703_C01_026E,S2703_C01_026M,S2703_C02_026E,S2703_C02_026M,S2703_C03_026E,S2703_C03_026M,S2703_C01_027E,S2703_C01_027M,S2703_C02_027E,S2703_C02_027M,S2703_C03_027E,S2703_C03_027M,S2703_C01_028E,S2703_C01_028M,S2703_C02_028E,S2703_C02_028M,S2703_C03_028E,S2703_C03_028M,S2703_C01_029E,S2703_C01_029M,S2703_C02_029E,S2703_C02_029M,S2703_C03_029E,S2703_C03_029M,NAME,S2703_C01_001MA,S2703_C01_001EA,S2703_C02_001MA,S2703_C02_001EA,S2703_C03_001EA,S2703_C03_001MA,S2703_C01_002EA,S2703_C01_002MA,S2703_C02_002EA,S2703_C02_002MA,S2703_C03_002MA,S2703_C03_002EA,S2703_C01_003EA,S2703_C01_003MA,S2703_C02_003EA,S2703_C02_003MA,S2703_C03_003EA,S2703_C03_003MA,S2703_C01_004EA,S2703_C01_004MA,S2703_C02_004MA,S2703_C02_004EA,S2703_C03_004MA,S2703_C03_004EA,S2703_C01_005EA,S2703_C01_005MA,S2703_C02_005EA,S2703_C02_005MA,S2703_C03_005EA,S2703_C03_005MA,S2703_C01_006EA,S2703_C01_006MA,S2703_C02_006EA,S2703_C02_006MA,S2703_C03_006EA,S2703_C03_006MA,S2703_C01_007EA,S2703_C01_007MA,S2703_C02_007MA,S2703_C02_007EA,S2703_C03_007EA,S2703_C03_007MA,S2703_C01_008EA,S2703_C01_008MA,S2703_C02_008MA,S2703_C02_008EA,S2703_C03_008MA,S2703_C03_008EA,S2703_C01_009EA,S2703_C01_009MA,S2703_C02_009EA,S2703_C02_009MA,S2703_C03_009EA,S2703_C03_009MA,S2703_C01_010MA,S2703_C01_010EA,S2703_C02_010EA,S2703_C02_010MA,S2703_C03_010EA,S2703_C03_010MA,S2703_C01_011EA,S2703_C01_011MA,S2703_C02_011EA,S2703_C02_011MA,S2703_C03_011MA,S2703_C03_011EA,S2703_C01_012MA,S2703_C01_012EA,S2703_C02_012EA,S2703_C02_012MA,S2703_C03_012EA,S2703_C03_012MA,S2703_C01_013EA,S2703_C01_013MA,S2703_C02_013EA,S2703_C02_013MA,S2703_C03_013MA,S2703_C03_013EA,S2703_C01_014EA,S2703_C01_014MA,S2703_C02_014EA,S2703_C02_014MA,S2703_C03_014EA,S2703_C03_014MA,S2703_C01_015EA,S2703_C01_015MA,S2703_C02_015EA,S2703_C02_015MA,S2703_C03_015MA,S2703_C03_015EA,S2703_C01_016MA,S2703_C01_016EA,S2703_C02_016MA,S2703_C02_016EA,S2703_C03_016EA,S2703_C03_016MA,S2703_C01_017EA,S2703_C01_017MA,S2703_C02_017MA,S2703_C02_017EA,S2703_C03_017EA,S2703_C03_017MA,S2703_C01_018EA,S2703_C01_018MA,S2703_C02_018EA,S2703_C02_018MA,S2703_C03_018EA,S2703_C03_018MA,S2703_C01_019EA,S2703_C01_019MA,S2703_C02_019MA,S2703_C02_019EA,S2703_C03_019MA,S2703_C03_019EA,S2703_C01_020EA,S2703_C01_020MA,S2703_C02_020EA,S2703_C02_020MA,S2703_C03_020EA,S2703_C03_020MA,S2703_C01_021MA,S2703_C01_021EA,S2703_C02_021EA,S2703_C02_021MA,S2703_C03_021EA,S2703_C03_021MA,S2703_C01_022EA,S2703_C01_022MA,S2703_C02_022EA,S2703_C02_022MA,S2703_C03_022EA,S2703_C03_022MA,S2703_C01_023EA,S2703_C01_023MA,S2703_C02_023MA,S2703_C02_023EA,S2703_C03_023MA,S2703_C03_023EA,S2703_C01_024MA,S2703_C01_024EA,S2703_C02_024EA,S2703_C02_024MA,S2703_C03_024EA,S2703_C03_024MA,S2703_C01_025EA,S2703_C01_025MA,S2703_C02_025EA,S2703_C02_025MA,S2703_C03_025MA,S2703_C03_025EA,S2703_C01_026EA,S2703_C01_026MA,S2703_C02_026EA,S2703_C02_026MA,S2703_C03_026MA,S2703_C03_026EA,S2703_C01_027MA,S2703_C01_027EA,S2703_C02_027EA,S2703_C02_027MA,S2703_C03_027EA,S2703_C03_027MA,S2703_C01_028EA,S2703_C01_028MA,S2703_C02_028MA,S2703_C02_028EA,S2703_C03_028EA,S2703_C03_028MA,S2703_C01_029EA,S2703_C01_029MA,S2703_C02_029EA,S2703_C02_029MA,S2703_C03_029EA,S2703_C03_029MA,state
0400000US02,713033,1423,460227,9706,64.5,1.4,-888888888,-888888888,381183,11226,53.5,1.6,192588,1172,94459,5123,49.0,2.6,434047,2230,246996,6921,56.9,1.6,86398,1518,39728,2598,46.0,2.9,-888888888,-888888888,52800,4424,7.4,0.6,192588,1172,9339,1922,4.8,1.0,434047,2230,31765,3443,7.3,0.8,86398,1518,11696,1604,13.5,1.8,-888888888,-888888888,70048,6726,9.8,0.9,192588,1172,22890,3395,11.9,1.8,434047,2230,37451,4153,8.6,1.0,86398,1518,9707,1724,11.2,2.0,112384,8130,24637,3246,21.9,2.4,596253,8001,433792,9680,72.8,1.3,220433,5718,179650,5776,81.5,1.5,62814,1406,35279,2063,56.2,3.1,129774,1752,83078,3905,64.0,2.7,62543,2347,38319,2641,61.3,3.9,97968,2765,59897,3517,61.1,3.2,93307,2675,65943,3037,70.7,3.0,87344,2441,61045,3052,69.9,2.7,92885,1566,64519,2440,69.5,2.7,58979,1717,36805,1700,62.4,3.0,27419,1083,15342,1317,56.0,4.6,-888888888,-888888888,352288,8582,49.4,1.2,-888888888,-888888888,294009,9535,41.2,1.3,-888888888,-888888888,25868,3698,3.6,0.5,-888888888,-888888888,32411,4788,4.5,0.7,Alaska,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,02
0400000US23,1323289,517,927363,11256,70.1,0.9,-888888888,-888888888,731614,12566,55.3,0.9,264131,2115,156287,5142,59.2,1.9,791558,2315,497763,8775,62.9,1.1,267600,1119,77564,4420,29.0,1.7,-888888888,-888888888,202712,7863,15.3,0.6,264131,2115,18990,2529,7.2,1.0,791558,2315,94837,5151,12.0,0.7,267600,1119,88885,4529,33.2,1.7,-888888888,-888888888,42146,3876,3.2,0.3,264131,2115,4189,1174,1.6,0.4,791558,2315,17627,2452,2.2,0.3,267600,1119,20330,2152,7.6,0.8,228760,9445,69698,4638,30.5,1.8,1071782,9570,840475,12252,78.4,0.8,440455,6957,390350,7632,88.6,0.9,78175,2114,51452,2511,65.8,2.7,185956,2854,124666,4222,67.0,2.1,103666,2870,77960,3475,75.2,2.4,143602,2425,102031,3408,71.1,2.1,152198,1839,110468,2815,72.6,1.8,179415,1642,139861,3368,78.0,1.8,212677,1480,160771,3937,75.6,1.8,162614,1169,94173,3007,57.9,1.8,104986,909,65981,3188,62.8,3.0,-888888888,-888888888,706665,11220,53.4,0.8,-888888888,-888888888,605857,11868,45.8,0.9,-888888888,-888888888,90285,5836,6.8,0.4,-888888888,-888888888,10523,2076,0.8,0.2,Maine,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,23
0400000US37,10183721,3716,6855079,38701,67.3,0.4,-888888888,-888888888,5362669,38816,52.7,0.4,2446320,7445,1131017,19614,46.2,0.8,6088356,8669,3721317,26838,61.1,0.4,1649045,4248,510335,9491,30.9,0.6,-888888888,-888888888,1492747,22212,14.7,0.2,2446320,7445,168338,8413,6.9,0.3,6088356,8669,750945,16488,12.3,0.3,1649045,4248,573464,9628,34.8,0.6,-888888888,-888888888,454596,12913,4.5,0.1,2446320,7445,117253,6270,4.8,0.3,6088356,8669,210501,8370,3.5,0.1,1649045,4248,126842,5961,7.7,0.4,2123401,41240,650243,17400,30.6,0.8,7922016,40461,6101776,40729,77.0,0.4,3354857,24860,2875805,25851,85.7,0.4,717670,7532,371363,9120,51.7,1.3,1728650,11497,1000228,15716,57.9,0.9,925986,11852,665135,13358,71.8,1.0,1185625,12568,814882,12957,68.7,0.9,1283800,8254,938171,10503,73.1,0.7,1361115,7016,1044803,10984,76.8,0.8,1331830,3551,1013219,9820,76.1,0.7,1003847,4278,604358,8203,60.2,0.8,645198,3589,402920,7274,62.4,1.1,-888888888,-888888888,5356832,35859,52.6,0.4,-888888888,-888888888,4469875,37941,43.9,0.4,-888888888,-888888888,684724,16176,6.7,0.2,-888888888,-888888888,202233,9452,2.0,0.1,North Carolina,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,37
0400000US29,6014742,1422,4228029,25984,70.3,0.4,-888888888,-888888888,3451563,30225,57.4,0.5,1453042,5136,828288,16252,57.0,1.1,3563548,5477,2353655,18208,66.0,0.5,998152,3762,269620,7087,27.0,0.7,-888888888,-888888888,824635,16122,13.7,0.3,1453042,5136,99412,7160,6.8,0.5,3563548,5477,386244,11338,10.8,0.3,998152,3762,338979,7165,34.0,0.7,-888888888,-888888888,159327,8522,2.6,0.1,1453042,5136,29237,2964,2.0,0.2,3563548,5477,72657,5214,2.0,0.1,998152,3762,57433,3799,5.8,0.4,1175812,25752,397218,13654,33.8,1.0,4759667,25661,3771751,28581,79.2,0.4,2028732,14760,1800716,15453,88.8,0.4,443527,5239,262085,8000,59.1,1.7,1009515,6600,671229,11809,66.5,1.1,553585,7194,426434,7089,77.0,1.0,717270,6473,522904,9220,72.9,1.2,728147,4077,564185,7539,77.5,1.0,741093,3620,579629,6115,78.2,0.8,823453,2785,622647,7550,75.6,0.9,588084,3060,330715,5717,56.2,0.9,410068,2418,248201,5153,60.5,1.2,-888888888,-888888888,3386430,28101,56.3,0.5,-888888888,-888888888,2973500,29797,49.4,0.5,-888888888,-888888888,363188,12716,6.0,0.2,-888888888,-888888888,49742,4624,0.8,0.1,Missouri,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,29
0400000US42,12604311,1036,9119902,33527,72.4,0.3,-888888888,-888888888,7488186,35805,59.4,0.3,2820785,5343,1636856,17083,58.0,0.6,7529481,6636,5112648,23766,67.9,0.3,2254045,2924,738682,10830,32.8,0.5,-888888888,-888888888,1896416,22697,15.0,0.2,2820785,5343,189177,8757,6.7,0.3,7529481,6636,808647,14161,10.7,0.2,2254045,2924,898592,11747,39.9,0.5,-888888888,-888888888,192896,8967,1.5,0.1,2820785,5343,33392,3968,1.2,0.1,7529481,6636,79134,5226,1.1,0.1,2254045,2924,80370,4486,3.6,0.2,2253372,38655,699219,19423,31.0,0.7,10134650,38420,8245548,38710,81.4,0.2,4238204,21313,3789197,22159,89.4,0.3,838377,6448,501033,8436,59.8,1.0,1982408,7771,1308856,14983,66.0,0.7,1136820,9555,859896,10782,75.6,0.7,1492046,8760,1075090,11880,72.1,0.6,1467271,4441,1131134,8709,77.1,0.6,1639214,5013,1303960,9312,79.5,0.5,1794130,2636,1435447,9492,80.0,0.5,1293492,3412,843378,7812,65.2,0.6,960553,3285,661108,8665,68.8,0.9,-888888888,-888888888,6992602,34390,55.5,0.3,-888888888,-888888888,6239882,33692,49.5,0.3,-888888888,-888888888,706235,15844,5.6,0.1,-888888888,-888888888,46485,4636,0.4,0.1,Pennsylvania,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,42
0400000US26,9888529,864,7028026,31227,71.1,0.3,-888888888,-888888888,5979294,32714,60.5,0.3,2295104,5370,1333613,14935,58.1,0.6,5912762,5918,3863150,20740,65.3,0.4,1680663,2935,782531,10802,46.6,0.6,-888888888,-888888888,1286589,18727,13.0,0.2,2295104,5370,125379,6956,5.5,0.3,5912762,5918,594114,11939,10.0,0.2,1680663,2935,567096,8543,33.7,0.5,-888888888,-888888888,128284,7758,1.3,0.1,2295104,5370,25108,3486,1.1,0.2,5912762,5918,50666,4039,0.9,0.1,1680663,2935,52510,3157,3.1,0.2,1988677,32510,608207,15174,30.6,0.7,7781751,32844,6338175,32935,81.4,0.3,3109663,20179,2733842,19220,87.9,0.3,687583,6336,399334,8239,58.1,1.1,1607521,8569,1053954,11986,65.6,0.7,953098,7981,691529,8263,72.6,0.8,1138796,7664,780937,9926,68.6,0.8,1151451,3985,846927,8540,73.6,0.7,1276909,3863,981322,7998,76.9,0.6,1392508,2776,1068494,7781,76.7,0.5,997658,2954,694689,7375,69.6,0.7,683005,2621,510840,5584,74.8,0.8,-888888888,-888888888,5352453,29762,54.1,0.3,-888888888,-888888888,4799658,30675,48.5,0.3,-888888888,-888888888,519739,14160,5.3,0.1,-888888888,-888888888,33056,3687,0.3,0.1,Michigan,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,26
0400000US31,1900165,832,1426843,12897,75.1,0.7,-888888888,-888888888,1128752,13794,59.4,0.7,501129,2694,303898,6884,60.6,1.3,1106720,2929,759730,9140,68.6,0.8,292316,1566,65124,3150,22.3,1.1,-888888888,-888888888,314069,8519,16.5,0.4,501129,2694,38654,3379,7.7,0.7,1106720,2929,150611,5273,13.6,0.5,292316,1566,124804,4252,42.7,1.4,-888888888,-888888888,68969,4973,3.6,0.3,501129,2694,17445,2545,3.5,0.5,1106720,2929,30968,2757,2.8,0.2,292316,1566,20556,1928,7.0,0.7,324309,12135,123569,6629,38.1,1.9,1545850,12128,1280764,12822,82.9,0.6,682607,7203,615504,8470,90.2,0.7,157558,2417,103420,3428,65.6,1.9,343571,2970,245267,5413,71.4,1.4,186324,3884,145244,4210,78.0,1.8,222333,3603,174985,3791,78.7,1.3,241106,2766,195083,3741,80.9,1.4,216695,2339,181894,3236,83.9,1.2,240262,1793,199501,3374,83.0,1.2,170816,1421,104447,2568,61.1,1.4,121500,1460,77002,2228,63.4,1.8,-888888888,-888888888,1148508,12912,60.4,0.7,-888888888,-888888888,982963,13360,51.7,0.7,-888888888,-888888888,138417,6603,7.3,0.3,-888888888,-888888888,27128,3466,1.4,0.2,Nebraska,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,31
0400000US41,4151076,824,2810756,23197,67.7,0.6,-888888888,-888888888,2231300,22156,53.8,0.5,924284,2863,494686,11623,53.5,1.3,2498361,4039,1539175,15549,61.6,0.6,728431,2526,197439,6600,27.1,0.9,-888888888,-888888888,646173,15661,15.6,0.4,924284,2863,68701,5878,7.4,0.6,2498361,4039,293420,10598,11.7,0.4,728431,2526,284052,7642,39.0,1.0,-888888888,-888888888,87859,5818,2.1,0.1,924284,2863,12775,2426,1.4,0.3,2498361,4039,36815,3707,1.5,0.1,728431,2526,38269,3289,5.3,0.5,789998,21755,228837,11264,29.0,1.3,3320693,22215,2555163,24503,76.9,0.5,1327080,12449,1129256,12770,85.1,0.6,275186,3765,157915,5735,57.4,2.0,649098,4619,400874,9364,61.8,1.4,365759,5971,254317,6492,69.5,1.6,528322,5309,351871,6882,66.6,1.2,550107,4473,408509,6968,74.3,1.2,514416,3665,389693,6928,75.8,1.1,539757,2587,398983,6733,73.9,1.2,443229,2757,262922,6908,59.3,1.4,285202,2254,185672,4498,65.1,1.5,-888888888,-888888888,2161536,22640,52.1,0.5,-888888888,-888888888,1869214,22910,45.0,0.6,-888888888,-888888888,273023,11796,6.6,0.3,-888888888,-888888888,19299,3215,0.5,0.1,Oregon,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,41
0400000US56,567008,846,424461,7112,74.9,1.3,-888888888,-888888888,341530,8229,60.2,1.4,142042,2417,95644,4507,67.3,2.9,330764,2619,222133,6016,67.2,1.7,94202,1567,23753,2258,25.2,2.4,-888888888,-888888888,88882,5962,15.7,1.1,142042,2417,9659,2374,6.8,1.7,330764,2619,40424,4047,12.2,1.2,94202,1567,38799,2667,41.2,2.7,-888888888,-888888888,23154,3675,4.1,0.6,142042,2417,5670,1680,4.0,1.2,330764,2619,11266,2145,3.4,0.6,94202,1567,6218,1341,6.6,1.4,91653,7384,41765,5261,45.6,3.7,468680,7494,378185,8887,80.7,1.1,193468,4788,166419,5412,86.0,1.4,41808,1794,28571,1844,68.3,4.3,100234,2805,77905,3493,77.7,2.5,47857,2558,36716,2715,76.7,3.7,67390,3036,49011,3269,72.7,3.6,70186,2158,56213,2997,80.1,3.1,66474,1631,53767,2117,80.9,2.8,78857,1226,63168,2090,80.1,2.2,58849,1683,34615,2138,58.8,3.5,35353,1132,24495,1491,69.3,3.8,-888888888,-888888888,337910,7582,59.6,1.3,-888888888,-888888888,293829,8502,51.8,1.5,-888888888,-888888888,37010,4475,6.5,0.8,-888888888,-888888888,7071,2105,1.2,0.4,Wyoming,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,56
0400000US06,39062465,5627,24897394,80881,63.7,0.2,-888888888,-888888888,20422822,88197,52.3,0.2,9514348,10369,4691578,38982,49.3,0.4,23975809,12263,14019515,55032,58.5,0.2,5572308,3962,1711729,18936,30.7,0.3,-888888888,-888888888,4931549,44007,12.6,0.1,9514348,10369,763485,20197,8.0,0.2,23975809,12263,2891544,30109,12.1,0.1,5572308,3962,1276520,18128,22.9,0.3,-888888888,-888888888,717035,21825,1.8,0.1,9514348,10369,169285,10118,1.8,0.1,23975809,12263,313067,11511,1.3,0.1,5572308,3962,234683,7534,4.2,0.1,7457298,69520,1905795,38617,25.6,0.4,31285121,70666,22774340,81277,72.8,0.2,12504862,36273,10255785,37600,82.0,0.2,2893439,12887,1625785,20282,56.2,0.7,6620909,16832,3835535,30708,57.9,0.4,3735348,18044,2420469,23665,64.8,0.5,5293992,15560,3539404,22290,66.9,0.4,5184683,7666,3621755,18633,69.9,0.4,5018622,5095,3644376,17201,72.6,0.3,4743164,3715,3416454,17604,72.0,0.4,3257188,4262,1642971,16451,50.4,0.5,2315120,4348,1150645,12355,49.7,0.5,-888888888,-888888888,20615310,78422,52.8,0.2,-888888888,-888888888,17499115,84033,44.8,0.2,-888888888,-888888888,2864722,39241,7.3,0.1,-888888888,-888888888,251473,13553,0.6,0.1,California,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,(X),(X),null,null,null,null,06
