S0102_C01_078M,S0102_C02_078E,S0102_C02_078M,S0102_C01_079E,S0102_C01_079M,S0102_C02_079E,S0102_C02_079M,S0102_C01_080E,S0102_C01_080M,S0102_C02_080E,S0102_C02_080M,S0102_C01_081E,S0102_C01_081M,S0102_C02_081E,S0102_C02_081M,S0102_C01_082E,S0102_C01_082M,S0102_C02_082E,S0102_C02_082M,S0102_C01_083E,S0102_C01_083M,S0102_C02_083E,S0102_C02_083M,S0102_C01_084E,S0102_C01_084M,S0102_C02_084E,S0102_C02_084M,S0102_C01_085E,S0102_C01_085M,S0102_C02_085E,S0102_C02_085M,S0102_C01_086E,S0102_C01_086M,S0102_C02_086E,S0102_C02_086M,S0102_C01_087E,S0102_C01_087M,S0102_C02_087E,S0102_C02_087M,S0102_C01_088E,S0102_C01_088M,S0102_C02_088E,S0102_C02_088M,S0102_C01_089E,S0102_C01_089M,S0102_C02_089E,S0102_C02_089M,S0102_C01_090E,S0102_C01_090M,S0102_C02_090E,S0102_C02_090M,S0102_C01_091E,S0102_C01_091M,S0102_C02_091E,S0102_C02_091M,S0102_C01_092E,S0102_C01_092M,S0102_C02_092E,S0102_C02_092M,S0102_C01_093E,S0102_C01_093M,S0102_C02_093E,S0102_C02_093M,S0102_C01_094E,S0102_C01_094M,S0102_C02_094E,S0102_C02_094M,S0102_C01_095E,S0102_C01_095M,S0102_C02_095E,S0102_C02_095M,S0102_C01_096E,S0102_C01_096M,S0102_C02_096E,S0102_C02_096M,S0102_C01_097E,S0102_C01_097M,S0102_C02_097E,S0102_C02_097M,S0102_C01_098E,S0102_C01_098M,S0102_C02_098E,S0102_C02_098M,S0102_C01_099E,S0102_C01_099M,S0102_C02_099E,S0102_C02_099M,S0102_C01_100E,S0102_C01_100M,S0102_C02_100E,S0102_C02_100M,S0102_C01_101E,S0102_C01_101M,S0102_C02_101E,S0102_C02_101M,S0102_C01_102E,S0102_C01_102M,S0102_C02_102E,S0102_C02_102M,S0102_C01_103E,S0102_C01_103M,S0102_C02_103E,S0102_C02_103M,S0102_C01_104E,S0102_C01_104M,S0102_C02_104E,S0102_C02_104M,S0102_C01_105E,S0102_C01_105M,S0102_C02_105E,S0102_C02_105M,S0102_C01_106E,S0102_C01_106M,S0102_C02_106E,S0102_C02_106M,GEO_ID,S0102_C01_001E,S0102_C01_001M,S0102_C02_001E,S0102_C02_001M,S0102_C01_002E,S0102_C01_002M,S0102_C02_002E,S0102_C02_002M,S0102_C01_003E,S0102_C01_003M,S0102_C02_003E,S0102_C02_003M,S0102_C01_004E,S0102_C01_004M,S0102_C02_004E,S0102_C02_004M,S0102_C01_005E,S0102_C01_005M,S0102_C02_005E,S0102_C02_005M,S0102_C01_006E,S0102_C01_006M,S0102_C02_006E,S0102_C02_006M,S0102_C01_007E,S0102_C01_007M,S0102_C02_007E,S0102_C02_007M,S0102_C01_008E,S0102_C01_008M,S0102_C02_008E,S0102_C02_008M,S0102_C01_009E,S0102_C01_009M,S0102_C02_009E,S0102_C02_009M,S0102_C01_010E,S0102_C01_010M,S0102_C02_010E,S0102_C02_010M,S0102_C01_011E,S0102_C01_011M,S0102_C02_011E,S0102_C02_011M,S0102_C01_012E,S0102_C01_012M,S0102_C02_012E,S0102_C02_012M,S0102_C01_013E,S0102_C01_013M,S0102_C02_013E,S0102_C02_013M,S0102_C01_014E,S0102_C01_014M,S0102_C02_014E,S0102_C02_014M,S0102_C01_015E,S0102_C01_015M,S0102_C02_015E,S0102_C02_015M,S0102_C01_016E,S0102_C01_016M,S0102_C02_016E,S0102_C02_016M,S0102_C01_017E,S0102_C01_017M,S0102_C02_017E,S0102_C02_017M,S0102_C01_018E,S0102_C01_018M,S0102_C02_018E,S0102_C02_018M,S0102_C01_019E,S0102_C01_019M,S0102_C02_019E,S0102_C02_019M,S0102_C01_020E,S0102_C01_020M,S0102_C02_020E,S0102_C02_020M,S0102_C01_021E,S0102_C01_021M,S0102_C02_021E,S0102_C02_021M,S0102_C01_022E,S0102_C01_022M,S0102_C02_022E,S0102_C02_022M,S0102_C01_023E,S0102_C01_023M,S0102_C02_023E,S0102_C02_023M,S0102_C01_024E,S0102_C01_024M,S0102_C02_024E,S0102_C02_024M,S0102_C01_025E,S0102_C01_025M,S0102_C02_025E,S0102_C02_025M,S0102_C01_026E,S0102_C01_026M,S0102_C02_026E,S0102_C02_026M,S0102_C01_027E,S0102_C01_027M,S0102_C02_027E,S0102_C02_027M,S0102_C01_028E,S0102_C01_028M,S0102_C02_028E,S0102_C02_028M,S0102_C01_029E,S0102_C01_029M,S0102_C02_029E,S0102_C02_029M,S0102_C01_030E,S0102_C01_030M,S0102_C02_030E,S0102_C02_030M,S0102_C01_031E,S0102_C01_031M,S0102_C02_031E,S0102_C02_031M,S0102_C01_032E,S0102_C01_032M,S0102_C02_032E,S0102_C02_032M,S0102_C01_033E,S0102_C01_033M,S0102_C02_033E,S0102_C02_033M,S0102_C01_034E,S0102_C01_034M,S0102_C02_034E,S0102_C02_034M,S0102_C01_035E,S0102_C01_035M,S0102_C02_035E,S0102_C02_035M,S0102_C01_036E,S0102_C01_036M,S0102_C02_036E,S0102_C02_036M,S0102_C01_037E,S0102_C01_037M,S0102_C02_037E,S0102_C02_037M,S0102_C01_038E,S0102_C01_038M,S0102_C02_038E,S0102_C02_038M,S0102_C01_039E,S0102_C01_039M,S0102_C02_039E,S0102_C02_039M,S0102_C01_040E,S0102_C01_040M,S0102_C02_040E,S0102_C02_040M,S0102_C01_041E,S0102_C01_041M,S0102_C02_041E,S0102_C02_041M,S0102_C01_042E,S0102_C01_042M,S0102_C02_042E,S0102_C02_042M,S0102_C01_043E,S0102_C01_043M,S0102_C02_043E,S0102_C02_043M,S0102_C01_044E,S0102_C01_044M,S0102_C02_044E,S0102_C02_044M,S0102_C01_045E,S0102_C01_045M,S0102_C02_045E,S0102_C02_045M,S0102_C01_046E,S0102_C01_046M,S0102_C02_046E,S0102_C02_046M,S0102_C01_047E,S0102_C01_047M,S0102_C02_047E,S0102_C02_047M,S0102_C01_048E,S0102_C01_048M,S0102_C02_048E,S0102_C02_048M,S0102_C01_049E,S0102_C01_049M,S0102_C02_049E,S0102_C02_049M,S0102_C01_050E,S0102_C01_050M,S0102_C02_050E,S0102_C02_050M,S0102_C01_051E,S0102_C01_051M,S0102_C02_051E,S0102_C02_051M,S0102_C01_052E,S0102_C01_052M,S0102_C02_052E,S0102_C02_052M,S0102_C01_053E,S0102_C01_053M,S0102_C02_053E,S0102_C02_053M,S0102_C01_054E,S0102_C01_054M,S0102_C02_054E,S0102_C02_054M,S0102_C01_055E,S0102_C01_055M,S0102_C02_055E,S0102_C02_055M,S0102_C01_056E,S0102_C01_056M,S0102_C02_056E,S0102_C02_056M,S0102_C01_057E,S0102_C01_057M,S0102_C02_057E,S0102_C02_057M,S0102_C01_058E,S0102_C01_058M,S0102_C02_058E,S0102_C02_058M,S0102_C01_059E,S0102_C01_059M,S0102_C02_059E,S0102_C02_059M,S0102_C01_060E,S0102_C01_060M,S0102_C02_060E,S0102_C02_060M,S0102_C01_061E,S0102_C01_061M,S0102_C02_061E,S0102_C02_061M,S0102_C01_062E,S0102_C01_062M,S0102_C02_062E,S0102_C02_062M,S0102_C01_063E,S0102_C01_063M,S0102_C02_063E,S0102_C02_063M,S0102_C01_064E,S0102_C01_064M,S0102_C02_064E,S0102_C02_064M,S0102_C01_065E,S0102_C01_065M,S0102_C02_065E,S0102_C02_065M,S0102_C01_066E,S0102_C01_066M,S0102_C02_066E,S0102_C02_066M,S0102_C01_067E,S0102_C01_067M,S0102_C02_067E,S0102_C02_067M,S0102_C01_068E,S0102_C01_068M,S0102_C02_068E,S0102_C02_068M,S0102_C01_069E,S0102_C01_069M,S0102_C02_069E,S0102_C02_069M,S0102_C01_070E,S0102_C01_070M,S0102_C02_070E,S0102_C02_070M,S0102_C01_071E,S0102_C01_071M,S0102_C02_071E,S0102_C02_071M,S0102_C01_072E,S0102_C01_072M,S0102_C02_072E,S0102_C02_072M,S0102_C01_073E,S0102_C01_073M,S0102_C02_073E,S0102_C02_073M,S0102_C01_074E,S0102_C01_074M,S0102_C02_074E,S0102_C02_074M,S0102_C01_075E,S0102_C01_075M,S0102_C02_075E,S0102_C02_075M,S0102_C01_076E,S0102_C01_076M,S0102_C02_076E,S0102_C02_076M,S0102_C01_077E,S0102_C01_077M,S0102_C02_077E,S0102_C02_077M,S0102_C01_078E,S0102_C01_078MA,S0102_C02_078EA,S0102_C02_078MA,S0102_C01_079MA,S0102_C01_079EA,S0102_C02_079MA,S0102_C02_079EA,S0102_C01_080MA,S0102_C01_080EA,S0102_C02_080MA,S0102_C02_080EA,S0102_C01_081MA,S0102_C01_081EA,S0102_C02_081MA,S0102_C02_081EA,S0102_C01_082MA,S0102_C01_082EA,S0102_C02_082MA,S0102_C02_082EA,S0102_C01_083MA,S0102_C01_083EA,S0102_C02_083MA,S0102_C02_083EA,S0102_C01_084EA,S0102_C01_084MA,S0102_C02_084MA,S0102_C02_084EA,S0102_C01_085MA,S0102_C01_085EA,S0102_C02_085MA,S0102_C02_085EA,S0102_C01_086MA,S0102_C01_086EA,S0102_C02_086MA,S0102_C02_086EA,S0102_C01_087MA,S0102_C01_087EA,S0102_C02_087MA,S0102_C02_087EA,S0102_C01_088EA,S0102_C01_088MA,S0102_C02_088MA,S0102_C02_088EA,S0102_C01_089MA,S0102_C01_089EA,S0102_C02_089MA,S0102_C02_089EA,S0102_C01_090MA,S0102_C01_090EA,S0102_C02_090MA,S0102_C02_090EA,S0102_C01_091MA,S0102_C01_091EA,S0102_C02_091MA,S0102_C02_091EA,S0102_C01_092MA,S0102_C01_092EA,S0102_C02_092MA,S0102_C02_092EA,S0102_C01_093MA,S0102_C01_093EA,S0102_C02_093MA,S0102_C02_093EA,S0102_C01_094MA,S0102_C01_094EA,S0102_C02_094MA,S0102_C02_094EA,S0102_C01_095EA,S0102_C01_095MA,S0102_C02_095MA,S0102_C02_095EA,S0102_C01_096MA,S0102_C01_096EA,S0102_C02_096MA,S0102_C02_096EA,S0102_C01_097MA,S0102_C01_097EA,S0102_C02_097MA,S0102_C02_097EA,S0102_C01_098MA,S0102_C01_098EA,S0102_C02_098MA,S0102_C02_098EA,S0102_C01_099MA,S0102_C01_099EA,S0102_C02_099MA,S0102_C02_099EA,S0102_C01_100MA,S0102_C01_100EA,S0102_C02_100EA,S0102_C02_100MA,S0102_C01_101MA,S0102_C01_101EA,S0102_C02_101MA,S0102_C02_101EA,S0102_C01_102MA,S0102_C01_102EA,S0102_C02_102MA,S0102_C02_102EA,S0102_C01_103MA,S0102_C01_103EA,S0102_C02_103MA,S0102_C02_103EA,S0102_C01_104MA,S0102_C01_104EA,S0102_C02_104MA,S0102_C02_104EA,S0102_C01_105MA,S0102_C01_105EA,S0102_C02_105MA,S0102_C02_105EA,S0102_C01_106EA,S0102_C01_106MA,S0102_C02_106MA,S0102_C02_106EA,NAME,S0102_C01_001MA,S0102_C01_001EA,S0102_C02_001EA,S0102_C02_001MA,S0102_C01_002MA,S0102_C01_002EA,S0102_C02_002MA,S0102_C02_002EA,S0102_C01_003MA,S0102_C01_003EA,S0102_C02_003MA,S0102_C02_003EA,S0102_C01_004MA,S0102_C01_004EA,S0102_C02_004MA,S0102_C02_004EA,S0102_C01_005MA,S0102_C01_005EA,S0102_C02_005EA,S0102_C02_005MA,S0102_C01_006MA,S0102_C01_006EA,S0102_C02_006MA,S0102_C02_006EA,S0102_C01_007MA,S0102_C01_007EA,S0102_C02_007MA,S0102_C02_007EA,S0102_C01_008EA,S0102_C01_008MA,S0102_C02_008MA,S0102_C02_008EA,S0102_C01_009MA,S0102_C01_009EA,S0102_C02_009MA,S0102_C02_009EA,S0102_C01_010MA,S0102_C01_010EA,S0102_C02_010EA,S0102_C02_010MA,S0102_C01_011MA,S0102_C01_011EA,S0102_C02_011MA,S0102_C02_011EA,S0102_C01_012MA,S0102_C01_012EA,S0102_C02_012MA,S0102_C02_012EA,S0102_C01_013MA,S0102_C01_013EA,S0102_C02_013MA,S0102_C02_013EA,S0102_C01_014MA,S0102_C01_014EA,S0102_C02_014MA,S0102_C02_014EA,S0102_C01_015MA,S0102_C01_015EA,S0102_C02_015MA,S0102_C02_015EA,S0102_C01_016MA,S0102_C01_016EA,S0102_C02_016MA,S0102_C02_016EA,S0102_C01_017MA,S0102_C01_017EA,S0102_C02_017MA,S0102_C02_017EA,S0102_C01_018EA,S0102_C01_018MA,S0102_C02_018MA,S0102_C02_018EA,S0102_C01_019MA,S0102_C01_019EA,S0102_C02_019MA,S0102_C02_019EA,S0102_C01_020MA,S0102_C01_020EA,S0102_C02_020EA,S0102_C02_020MA,S0102_C01_021MA,S0102_C01_021EA,S0102_C02_021MA,S0102_C02_021EA,S0102_C01_022MA,S0102_C01_022EA,S0102_C02_022MA,S0102_C02_022EA,S0102_C01_023EA,S0102_C01_023MA,S0102_C02_023MA,S0102_C02_023EA,S0102_C01_024MA,S0102_C01_024EA,S0102_C02_024MA,S0102_C02_024EA,S0102_C01_025MA,S0102_C01_025EA,S0102_C02_025MA,S0102_C02_025EA,S0102_C01_026MA,S0102_C01_026EA,S0102_C02_026MA,S0102_C02_026EA,S0102_C01_027EA,S0102_C01_027MA,S0102_C02_027MA,S0102_C02_027EA,S0102_C01_028MA,S0102_C01_028EA,S0102_C02_028MA,S0102_C02_028EA,S0102_C01_029EA,S0102_C01_029MA,S0102_C02_029MA,S0102_C02_029EA,S0102_C01_030MA,S0102_C01_030EA,S0102_C02_030MA,S0102_C02_030EA,S0102_C01_031MA,S0102_C01_031EA,S0102_C02_031MA,S0102_C02_031EA,S0102_C01_032MA,S0102_C01_032EA,S0102_C02_032MA,S0102_C02_032EA,S0102_C01_033EA,S0102_C01_033MA,S0102_C02_033MA,S0102_C02_033EA,S0102_C01_034MA,S0102_C01_034EA,S0102_C02_034MA,S0102_C02_034EA,S0102_C01_035MA,S0102_C01_035EA,S0102_C02_035EA,S0102_C02_035MA,S0102_C01_036MA,S0102_C01_036EA,S0102_C02_036MA,S0102_C02_036EA,S0102_C01_037MA,S0102_C01_037EA,S0102_C02_037MA,S0102_C02_037EA,S0102_C01_038EA,S0102_C01_038MA,S0102_C02_038MA,S0102_C02_038EA,S0102_C01_039MA,S0102_C01_039EA,S0102_C02_039MA,S0102_C02_039EA,S0102_C01_040MA,S0102_C01_040EA,S0102_C02_040MA,S0102_C02_040EA,S0102_C01_041MA,S0102_C01_041EA,S0102_C02_041MA,S0102_C02_041EA,S0102_C01_042MA,S0102_C01_042EA,S0102_C02_042MA,S0102_C02_042EA,S0102_C01_043MA,S0102_C01_043EA,S0102_C02_043MA,S0102_C02_043EA,S0102_C01_044MA,S0102_C01_044EA,S0102_C02_044MA,S0102_C02_044EA,S0102_C01_045MA,S0102_C01_045EA,S0102_C02_045EA,S0102_C02_045MA,S0102_C01_046MA,S0102_C01_046EA,S0102_C02_046MA,S0102_C02_046EA,S0102_C01_047MA,S0102_C01_047EA,S0102_C02_047MA,S0102_C02_047EA,S0102_C01_048EA,S0102_C01_048MA,S0102_C02_048MA,S0102_C02_048EA,S0102_C01_049MA,S0102_C01_049EA,S0102_C02_049MA,S0102_C02_049EA,S0102_C01_050MA,S0102_C01_050EA,S0102_C02_050EA,S0102_C02_050MA,S0102_C01_051MA,S0102_C01_051EA,S0102_C02_051MA,S0102_C02_051EA,S0102_C01_052MA,S0102_C01_052EA,S0102_C02_052MA,S0102_C02_052EA,S0102_C01_053MA,S0102_C01_053EA,S0102_C02_053MA,S0102_C02_053EA,S0102_C01_054MA,S0102_C01_054EA,S0102_C02_054MA,S0102_C02_054EA,S0102_C01_055MA,S0102_C01_055EA,S0102_C02_055MA,S0102_C02_055EA,S0102_C01_056MA,S0102_C01_056EA,S0102_C02_056EA,S0102_C02_056MA,S0102_C01_057MA,S0102_C01_057EA,S0102_C02_057MA,S0102_C02_057EA,S0102_C01_058MA,S0102_C01_058EA,S0102_C02_058MA,S0102_C02_058EA,S0102_C01_059MA,S0102_C01_059EA,S0102_C02_059MA,S0102_C02_059EA,S0102_C01_060MA,S0102_C01_060EA,S0102_C02_060EA,S0102_C02_060MA,S0102_C01_061MA,S0102_C01_061EA,S0102_C02_061MA,S0102_C02_061EA,S0102_C01_062MA,S0102_C01_062EA,S0102_C02_062MA,S0102_C02_062EA,S0102_C01_063EA,S0102_C01_063MA,S0102_C02_063MA,S0102_C02_063EA,S0102_C01_064MA,S0102_C01_064EA,S0102_C02_064MA,S0102_C02_064EA,S0102_C01_065MA,S0102_C01_065EA,S0102_C02_065MA,S0102_C02_065EA,S0102_C01_066MA,S0102_C01_066EA,S0102_C02_066MA,S0102_C02_066EA,S0102_C01_067MA,S0102_C01_067EA,S0102_C02_067EA,S0102_C02_067MA,S0102_C01_068MA,S0102_C01_068EA,S0102_C02_068MA,S0102_C02_068EA,S0102_C01_069MA,S0102_C01_069EA,S0102_C02_069MA,S0102_C02_069EA,S0102_C01_070MA,S0102_C01_070EA,S0102_C02_070MA,S0102_C02_070EA,S0102_C01_071MA,S0102_C01_071EA,S0102_C02_071MA,S0102_C02_071EA,S0102_C01_072MA,S0102_C01_072EA,S0102_C02_072MA,S0102_C02_072EA,S0102_C01_073EA,S0102_C01_073MA,S0102_C02_073MA,S0102_C02_073EA,S0102_C01_074MA,S0102_C01_074EA,S0102_C02_074MA,S0102_C02_074EA,S0102_C01_075MA,S0102_C01_075EA,S0102_C02_075EA,S0102_C02_075MA,S0102_C01_076MA,S0102_C01_076EA,S0102_C02_076MA,S0102_C02_076EA,S0102_C01_077MA,S0102_C01_077EA,S0102_C02_077MA,S0102_C02_077EA,S0102_C01_078EA,state
629,18398,662,5.0,0.7,7.5,1.3,9584,718,8758,890,6.2,0.7,9.1,1.6,3604,289,3174,419,20.0,1.2,46.1,2.5,33127,2896,35634,3366,10.9,0.7,9.3,1.3,720869,846,132192,2889,10.9,1.0,7.6,1.2,6.7,0.7,7.4,1.0,82.4,1.1,85.0,1.5,254551,3266,78975,2537,65.6,1.2,83.2,1.9,34.4,1.2,16.8,1.9,2.93,0.05,2.31,0.07,2.52,0.07,1.82,0.20,1.3,0.3,1.6,0.5,6.5,0.8,3.0,0.8,167108,3496,65711,2567,77.8,1.5,76.9,2.4,22.2,1.5,23.1,2.4,276100,4365,276200,8700,1895,34,1708,85,549,22,529,34,87443,3493,13264,1600,61.0,2.8,60.7,5.3,39.0,2.8,39.3,5.3,1177,31,941,41,0400000US02,737438,-555555555,134012,2868,51.9,0.2,50.8,0.8,48.1,0.2,49.2,0.8,34.9,0.2,67.5,0.3,91.6,0.6,96.8,0.8,64.4,0.4,75.4,0.8,3.4,0.3,2.8,0.6,15.1,0.5,11.6,0.7,6.3,0.4,5.8,0.7,1.1,0.2,0.4,0.2,1.3,0.4,0.9,0.4,8.4,0.6,3.2,0.8,7.2,0.1,3.2,0.5,60.1,0.1,73.6,0.9,710666,-555555555,129725,2980,53.8,0.8,88.0,1.6,0.8,0.2,2.9,0.7,37.7,0.6,4.5,1.0,7.8,0.6,4.6,1.0,3.0,0.3,1.4,0.4,254551,3266,78975,2537,65.8,1.4,59.7,2.5,50.2,1.3,48.0,2.9,9.5,0.8,6.6,1.1,34.2,1.4,40.3,2.5,26.0,1.3,35.4,2.5,582974,828,134012,2868,49.7,1.1,61.3,2.5,3.9,0.3,13.8,1.4,11.3,0.7,17.3,1.6,1.5,0.2,1.1,0.4,33.6,0.7,6.5,0.9,485353,1509,134012,2868,6.7,0.6,9.1,1.1,28.3,1.0,25.4,1.6,34.9,1.1,33.2,1.8,30.2,1.2,32.4,1.9,422737,1416,134012,2868,4.5,0.6,7.6,1.2,1.9,0.4,3.1,0.8,536272,1519,134012,2868,12.6,0.7,22.0,1.4,713033,1423,132192,2889,12.6,0.7,32.6,2.2,87.4,0.7,67.4,2.2,727164,1214,134012,2868,83.7,1.0,93.5,1.0,15.6,1.0,6.2,1.0,8.8,0.8,3.8,0.8,6.8,0.7,2.4,0.7,2.4,0.3,1.1,0.5,4.4,0.6,1.3,0.5,0.7,0.3,0.3,0.2,737438,-555555555,134012,2868,676654,4531,120103,3009,60784,4531,13909,1628,25.1,3.9,12.2,4.8,26.5,4.1,17.3,6.1,48.4,3.5,70.5,6.8,59.7,3.7,71.1,7.7,40.3,3.7,28.9,7.7,685265,710,134012,2868,83.7,0.7,84.6,1.2,16.3,0.7,15.4,1.2,4.3,0.4,6.2,0.8,572880,1180,134012,2868,67.9,0.8,36.1,2.0,64.8,0.8,36.1,2.0,60.4,0.8,34.7,2.0,4.4,0.3,1.4,0.5,6.8,0.5,3.9,1.4,3.1,0.2,0.0,0.1,32.1,0.8,63.9,2.0,254551,3266,78975,2537,83.8,0.9,59.2,2.3,93438,2398,78948,6164,23.0,0.9,64.0,2.4,17648,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
305,18990,318,6.6,0.5,6.7,0.7,10045,495,10084,903,2.8,0.3,2.9,0.5,2256,353,1874,454,20.3,0.7,40.0,1.5,24588,1169,26133,1333,12.9,0.7,12.3,1.1,1301941,1553,375495,3611,11.6,0.6,9.7,0.8,8.0,0.6,10.0,0.8,80.4,0.8,80.3,1.1,570307,5261,239919,3521,71.2,0.9,78.4,1.1,28.8,0.9,21.6,1.1,2.42,0.03,1.95,0.04,1.95,0.04,1.33,0.06,1.3,0.2,1.2,0.3,1.3,0.3,0.3,0.1,406226,6154,188027,3736,78.3,0.8,74.4,1.1,21.7,0.8,25.6,1.1,197500,3603,202000,5068,1349,20,1230,36,487,10,499,12,164081,5651,51892,2824,55.8,2.1,49.9,3.8,44.2,2.1,50.1,3.8,839,18,686,31,0400000US23,1338404,-555555555,384322,3577,49.0,0.2,46.3,0.4,51.0,0.2,53.7,0.4,45.1,0.2,69.5,0.3,97.8,0.2,99.2,0.2,94.3,0.1,97.7,0.3,1.4,0.1,0.3,0.1,0.6,0.1,0.3,0.1,1.2,0.1,0.7,0.2,0.0,0.1,0.0,0.1,0.2,0.1,0.0,0.1,2.2,0.2,0.8,0.2,1.7,0.1,0.8,0.2,93.0,0.1,97.0,0.3,1302568,-555555555,374060,3713,64.2,0.7,92.2,0.9,0.6,0.1,1.9,0.4,27.5,0.5,2.4,0.4,7.6,0.4,3.5,0.5,4.0,0.3,2.2,0.4,570307,5261,239919,3521,60.1,1.0,52.4,1.4,46.8,1.1,45.0,1.3,9.0,0.6,5.2,0.7,39.9,1.0,47.6,1.4,30.8,1.1,42.0,1.4,1134585,1819,384322,3577,49.7,1.0,57.9,1.5,6.4,0.4,17.0,1.0,14.5,0.5,17.9,0.9,1.0,0.2,0.7,0.2,28.4,0.7,6.5,0.7,983382,1922,384322,3577,7.0,0.4,9.4,0.7,31.4,0.8,33.7,1.2,30.1,0.7,26.9,1.1,31.5,0.7,29.9,1.0,903680,1848,384322,3577,2.1,0.3,2.8,0.5,0.6,0.2,0.8,0.2,1088320,1354,384322,3577,9.7,0.3,17.7,0.7,1323289,517,375495,3611,16.6,0.6,30.2,1.1,83.4,0.6,69.8,1.1,1324095,1563,384322,3577,86.4,0.6,93.1,0.7,13.4,0.6,6.8,0.7,8.0,0.5,4.0,0.5,5.4,0.4,2.7,0.4,2.8,0.3,1.0,0.2,2.6,0.3,1.8,0.3,0.3,0.1,0.1,0.1,1338404,-555555555,384322,3577,1290986,3701,369807,3916,47418,3701,14515,1958,29.1,5.5,3.4,2.2,19.4,4.3,6.3,3.2,51.5,4.7,90.3,3.6,52.5,5.0,75.4,4.9,47.5,5.0,24.6,4.9,1274994,977,384322,3577,93.9,0.4,92.8,0.7,6.1,0.4,7.2,0.7,1.5,0.2,1.5,0.3,1120239,2344,384322,3577,62.9,0.6,30.4,1.1,62.8,0.6,30.4,1.1,60.6,0.6,29.8,1.1,2.2,0.2,0.6,0.2,3.5,0.3,2.0,0.7,0.1,0.1,0.0,0.1,37.1,0.6,69.6,1.1,570307,5261,239919,3521,73.8,0.7,47.4,1.3,74890,1326,59660,2875,37.7,0.7,76.6,1.1,18020,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
