VARIABLE,TYPE,LABEL,GROUP
C07401PR_001E,int,Estimate!!Total living in area 1 year ago,C07401PR
C07401PR_002E,int,Estimate!!Total living in area 1 year ago!!1 to 4 years,C07401PR
C07401PR_003E,int,Estimate!!Total living in area 1 year ago!!5 to 17 years,C07401PR
C07401PR_004E,int,Estimate!!Total living in area 1 year ago!!18 to 24 years,C07401PR
C07401PR_005E,int,Estimate!!Total living in area 1 year ago!!25 to 34 years,C07401PR
C07401PR_006E,int,Estimate!!Total living in area 1 year ago!!35 to 44 years,C07401PR
C07401PR_007E,int,Estimate!!Total living in area 1 year ago!!45 to 54 years,C07401PR
C07401PR_008E,int,Estimate!!Total living in area 1 year ago!!55 to 64 years,C07401PR
C07401PR_009E,int,Estimate!!Total living in area 1 year ago!!65 to 74 years,C07401PR
C07401PR_010E,int,Estimate!!Total living in area 1 year ago!!75 years and over,C07401PR
C07401PR_011E,int,Estimate!!Total living in area 1 year ago!!Same house,C07401PR
C07401PR_012E,int,Estimate!!Total living in area 1 year ago!!Same house!!1 to 4 years,C07401PR
C07401PR_013E,int,Estimate!!Total living in area 1 year ago!!Same house!!5 to 17 years,C07401PR
C07401PR_014E,int,Estimate!!Total living in area 1 year ago!!Same house!!18 to 24 years,C07401PR
C07401PR_015E,int,Estimate!!Total living in area 1 year ago!!Same house!!25 to 34 years,C07401PR
C07401PR_016E,int,Estimate!!Total living in area 1 year ago!!Same house!!35 to 44 years,C07401PR
C07401PR_017E,int,Estimate!!Total living in area 1 year ago!!Same house!!45 to 54 years,C07401PR
C07401PR_018E,int,Estimate!!Total living in area 1 year ago!!Same house!!55 to 64 years,C07401PR
C07401PR_019E,int,Estimate!!Total living in area 1 year ago!!Same house!!65 to 74 years,C07401PR
C07401PR_020E,int,Estimate!!Total living in area 1 year ago!!Same house!!75 years and over,C07401PR
C07401PR_021E,int,Estimate!!Total living in area 1 year ago!!Moved within same municipio,C07401PR
C07401PR_022E,int,Estimate!!Total living in area 1 year ago!!Moved within same municipio!!1 to 4 years,C07401PR
C07401PR_023E,int,Estimate!!Total living in area 1 year ago!!Moved within same municipio!!5 to 17 years,C07401PR
C07401PR_024E,int,Estimate!!Total living in area 1 year ago!!Moved within same municipio!!18 to 24 years,C07401PR
C07401PR_025E,int,Estimate!!Total living in area 1 year ago!!Moved within same municipio!!25 to 34 years,C07401PR
C07401PR_026E,int,Estimate!!Total living in area 1 year ago!!Moved within same municipio!!35 to 44 years,C07401PR
C07401PR_027E,int,Estimate!!Total living in area 1 year ago!!Moved within same municipio!!45 to 54 years,C07401PR
C07401PR_028E,int,Estimate!!Total living in area 1 year ago!!Moved within same municipio!!55 to 64 years,C07401PR
C07401PR_029E,int,Estimate!!Total living in area 1 year ago!!Moved within same municipio!!65 to 74 years,C07401PR
C07401PR_030E,int,Estimate!!Total living in area 1 year ago!!Moved within same municipio!!75 years and over,C07401PR
C07401PR_031E,int,Estimate!!Total living in area 1 year ago!!Moved to different municipio,C07401PR
C07401PR_032E,int,Estimate!!Total living in area 1 year ago!!Moved to different municipio!!1 to 4 years,C07401PR
C07401PR_033E,int,Estimate!!Total living in area 1 year ago!!Moved to different municipio!!5 to 17 years,C07401PR
C07401PR_034E,int,Estimate!!Total living in area 1 year ago!!Moved to different municipio!!18 to 24 years,C07401PR
C07401PR_035E,int,Estimate!!Total living in area 1 year ago!!Moved to different municipio!!25 to 34 years,C07401PR
C07401PR_036E,int,Estimate!!Total living in area 1 year ago!!Moved to different municipio!!35 to 44 years,C07401PR
C07401PR_037E,int,Estimate!!Total living in area 1 year ago!!Moved to different municipio!!45 to 54 years,C07401PR
C07401PR_038E,int,Estimate!!Total living in area 1 year ago!!Moved to different municipio!!55 to 64 years,C07401PR
C07401PR_039E,int,Estimate!!Total living in area 1 year ago!!Moved to different municipio!!65 to 74 years,C07401PR
C07401PR_040E,int,Estimate!!Total living in area 1 year ago!!Moved to different municipio!!75 years and over,C07401PR
C07401PR_041E,int,Estimate!!Total living in area 1 year ago!!Moved to the United States,C07401PR
C07401PR_042E,int,Estimate!!Total living in area 1 year ago!!Moved to the United States!!1 to 4 years,C07401PR
C07401PR_043E,int,Estimate!!Total living in area 1 year ago!!Moved to the United States!!5 to 17 years,C07401PR
C07401PR_044E,int,Estimate!!Total living in area 1 year ago!!Moved to the United States!!18 to 24 years,C07401PR
C07401PR_045E,int,Estimate!!Total living in area 1 year ago!!Moved to the United States!!25 to 34 years,C07401PR
C07401PR_046E,int,Estimate!!Total living in area 1 year ago!!Moved to the United States!!35 to 44 years,C07401PR
C07401PR_047E,int,Estimate!!Total living in area 1 year ago!!Moved to the United States!!45 to 54 years,C07401PR
C07401PR_048E,int,Estimate!!Total living in area 1 year ago!!Moved to the United States!!55 to 64 years,C07401PR
C07401PR_049E,int,Estimate!!Total living in area 1 year ago!!Moved to the United States!!65 to 74 years,C07401PR
C07401PR_050E,int,Estimate!!Total living in area 1 year ago!!Moved to the United States!!75 years and over,C07401PR
C07401PR_001M,int,Margin of Error!!Total living in area 1 year ago,C07401PR
C07401PR_002M,int,Margin of Error!!Total living in area 1 year ago!!1 to 4 years,C07401PR
C07401PR_003M,int,Margin of Error!!Total living in area 1 year ago!!5 to 17 years,C07401PR
C07401PR_004M,int,Margin of Error!!Total living in area 1 year ago!!18 to 24 years,C07401PR
C07401PR_005M,int,Margin of Error!!Total living in area 1 year ago!!25 to 34 years,C07401PR
C07401PR_006M,int,Margin of Error!!Total living in area 1 year ago!!35 to 44 years,C07401PR
C07401PR_007M,int,Margin of Error!!Total living in area 1 year ago!!45 to 54 years,C07401PR
C07401PR_008M,int,Margin of Error!!Total living in area 1 year ago!!55 to 64 years,C07401PR
C07401PR_009M,int,Margin of Error!!Total living in area 1 year ago!!65 to 74 years,C07401PR
C07401PR_010M,int,Margin of Error!!Total living in area 1 year ago!!75 years and over,C07401PR
C07401PR_011M,int,Margin of Error!!Total living in area 1 year ago!!Same house,C07401PR
C07401PR_012M,int,Margin of Error!!Total living in area 1 year ago!!Same house!!1 to 4 years,C07401PR
C07401PR_013M,int,Margin of Error!!Total living in area 1 year ago!!Same house!!5 to 17 years,C07401PR
C07401PR_014M,int,Margin of Error!!Total living in area 1 year ago!!Same house!!18 to 24 years,C07401PR
C07401PR_015M,int,Margin of Error!!Total living in area 1 year ago!!Same house!!25 to 34 years,C07401PR
C07401PR_016M,int,Margin of Error!!Total living in area 1 year ago!!Same house!!35 to 44 years,C07401PR
C07401PR_017M,int,Margin of Error!!Total living in area 1 year ago!!Same house!!45 to 54 years,C07401PR
