GEO_ID,B19202A_001E,B19202A_001M,NAME,B19202A_001MA,B19202A_001EA,state
0400000US01,22974,606,Alabama,null,null,01
0400000US02,40441,2048,Alaska,null,null,02
0400000US04,31305,587,Arizona,null,null,04
0400000US05,21378,629,Arkansas,null,null,05
0400000US06,38191,614,California,null,null,06
0400000US08,32941,654,Colorado,null,null,08
0400000US09,34847,1209,Connecticut,null,null,09
0400000US10,32465,2032,Delaware,null,null,10
0400000US11,61893,2530,District of Columbia,null,null,11
0400000US12,29393,457,Florida,null,null,12
0400000US13,31230,531,Georgia,null,null,13
0400000US15,37816,2736,Hawaii,null,null,15
0400000US16,24318,1136,Idaho,null,null,16
0400000US17,31481,379,Illinois,null,null,17
0400000US18,26118,466,Indiana,null,null,18
0400000US19,25417,680,Iowa,null,null,19
0400000US20,24864,650,Kansas,null,null,20
0400000US21,21395,568,Kentucky,null,null,21
0400000US22,23271,864,Louisiana,null,null,22
0400000US23,24922,909,Maine,null,null,23
0400000US24,40817,793,Maryland,null,null,24
0400000US25,34801,923,Massachusetts,null,null,25
0400000US26,27943,555,Michigan,null,null,26
0400000US27,31869,468,Minnesota,null,null,27
0400000US28,21380,1192,Mississippi,null,null,28
0400000US29,25800,551,Missouri,null,null,29
0400000US30,23089,1261,Montana,null,null,30
0400000US31,25541,711,Nebraska,null,null,31
0400000US32,33002,1637,Nevada,null,null,32
0400000US33,32513,1291,New Hampshire,null,null,33
0400000US34,37086,740,New Jersey,null,null,34
0400000US35,26068,1022,New Mexico,null,null,35
0400000US36,33213,562,New York,null,null,36
0400000US37,27243,579,North Carolina,null,null,37
0400000US38,24220,853,North Dakota,null,null,38
0400000US39,26352,445,Ohio,null,null,39
0400000US40,22605,643,Oklahoma,null,null,40
0400000US41,26533,687,Oregon,null,null,41
0400000US42,25540,419,Pennsylvania,null,null,42
0400000US44,29739,1430,Rhode Island,null,null,44
0400000US45,26584,634,South Carolina,null,null,45
0400000US46,23028,833,South Dakota,null,null,46
0400000US47,23986,616,Tennessee,null,null,47
0400000US48,29182,537,Texas,null,null,48
0400000US49,28363,1243,Utah,null,null,49
0400000US50,28241,1160,Vermont,null,null,50
0400000US51,36112,702,Virginia,null,null,51
0400000US53,31883,572,Washington,null,null,53
0400000US54,18420,657,West Virginia,null,null,54
0400000US55,28828,485,Wisconsin,null,null,55
0400000US56,28747,2661,Wyoming,null,null,56
0400000US72,8832,337,Puerto Rico,null,null,72
