GEO_ID,B19025G_001E,B19025G_001M,NAME,B19025G_001EA,B19025G_001MA,state
0400000US01,628983800,86453017,Alabama,null,null,01
0400000US02,563609800,101381264,Alaska,null,null,02
0400000US04,1421027700,138590767,Arizona,null,null,04
0400000US05,463354400,89109412,Arkansas,null,null,05
0400000US06,16092781100,807629661,California,null,null,06
0400000US08,1590821500,186513778,Colorado,null,null,08
0400000US09,713008700,136356214,Connecticut,null,null,09
0400000US10,155751100,42451361,Delaware,null,null,10
0400000US11,229853900,92276374,District of Columbia,null,null,11
0400000US12,3863637900,312112223,Florida,null,null,12
0400000US13,1578677200,218346576,Georgia,null,null,13
0400000US15,3876888800,291990792,Hawaii,null,null,15
0400000US16,274489600,62122174,Idaho,null,null,16
0400000US17,2305756900,233109505,Illinois,null,null,17
0400000US18,1049812500,144353031,Indiana,null,null,18
0400000US19,288077700,66186649,Iowa,null,null,19
0400000US20,629946900,95815000,Kansas,null,null,20
0400000US21,503342100,175478792,Kentucky,null,null,21
0400000US22,761823900,193574373,Louisiana,null,null,22
0400000US23,227905300,58238197,Maine,null,null,23
0400000US24,1660579300,234781651,Maryland,null,null,24
0400000US25,1364372800,247031908,Massachusetts,null,null,25
0400000US26,1902368700,191001240,Michigan,null,null,26
0400000US27,778097300,129111838,Minnesota,null,null,27
0400000US28,331918700,89529606,Mississippi,null,null,28
0400000US29,1097677800,191917083,Missouri,null,null,29
0400000US30,162609100,37809762,Montana,null,null,30
0400000US31,185812600,46514798,Nebraska,null,null,31
0400000US32,761088800,112971949,Nevada,null,null,32
0400000US33,205560500,71566402,New Hampshire,null,null,33
0400000US34,1821906000,219099996,New Jersey,null,null,34
0400000US35,596019300,104559353,New Mexico,null,null,35
0400000US36,4313483000,366296200,New York,null,null,36
0400000US37,1385488400,162431875,North Carolina,null,null,37
0400000US38,45185900,20199474,North Dakota,null,null,38
0400000US39,1833259700,243325397,Ohio,null,null,39
0400000US40,2573090100,182349878,Oklahoma,null,null,40
0400000US41,1217650000,163090634,Oregon,null,null,41
0400000US42,1371063700,133575098,Pennsylvania,null,null,42
0400000US44,312639800,190805462,Rhode Island,null,null,44
0400000US45,551907800,139977247,South Carolina,null,null,45
0400000US46,76611600,24018247,South Dakota,null,null,46
0400000US47,801937900,128696351,Tennessee,null,null,47
0400000US48,4762867500,301832345,Texas,null,null,48
0400000US49,322761700,76157835,Utah,null,null,49
0400000US50,130855000,38740664,Vermont,null,null,50
0400000US51,1913266900,246775569,Virginia,null,null,51
0400000US53,2976277000,345930943,Washington,null,null,53
0400000US54,182019700,40892061,West Virginia,null,null,54
0400000US55,648813800,84293782,Wisconsin,null,null,55
0400000US56,82202200,23263120,Wyoming,null,null,56
0400000US72,1601402600,187438714,Puerto Rico,null,null,72
