GEO_ID,C08412_001E,C08412_001M,C08412_002E,C08412_002M,C08412_003E,C08412_003M,C08412_004E,C08412_004M,C08412_005E,C08412_005M,C08412_006E,C08412_006M,C08412_007E,C08412_007M,C08412_008E,C08412_008M,C08412_009E,C08412_009M,C08412_010E,C08412_010M,C08412_011E,C08412_011M,C08412_012E,C08412_012M,C08412_013E,C08412_013M,C08412_014E,C08412_014M,C08412_015E,C08412_015M,C08412_016E,C08412_016M,C08412_017E,C08412_017M,C08412_018E,C08412_018M,C08412_019E,C08412_019M,C08412_020E,C08412_020M,C08412_021E,C08412_021M,C08412_022E,C08412_022M,C08412_023E,C08412_023M,C08412_024E,C08412_024M,C08412_025E,C08412_025M,C08412_026E,C08412_026M,C08412_027E,C08412_027M,C08412_028E,C08412_028M,C08412_029E,C08412_029M,C08412_030E,C08412_030M,NAME,C08412_001MA,C08412_001EA,C08412_002MA,C08412_002EA,C08412_003EA,C08412_003MA,C08412_004EA,C08412_004MA,C08412_005EA,C08412_005MA,C08412_006EA,C08412_006MA,C08412_007MA,C08412_007EA,C08412_008EA,C08412_008MA,C08412_009EA,C08412_009MA,C08412_010EA,C08412_010MA,C08412_011EA,C08412_011MA,C08412_012MA,C08412_012EA,C08412_013EA,C08412_013MA,C08412_014EA,C08412_014MA,C08412_015EA,C08412_015MA,C08412_016EA,C08412_016MA,C08412_017EA,C08412_017MA,C08412_018EA,C08412_018MA,C08412_019EA,C08412_019MA,C08412_020EA,C08412_020MA,C08412_021EA,C08412_021MA,C08412_022EA,C08412_022MA,C08412_023MA,C08412_023EA,C08412_024EA,C08412_024MA,C08412_025EA,C08412_025MA,C08412_026EA,C08412_026MA,C08412_027EA,C08412_027MA,C08412_028EA,C08412_028MA,C08412_029EA,C08412_029MA,C08412_030EA,C08412_030MA,state
0400000US13,3950701,19344,478041,14989,508640,12584,587309,12224,567635,15424,230491,10101,577299,15459,270026,8534,360908,11961,370352,12514,2159098,14678,247623,9637,254483,9770,293106,8601,305803,11295,127011,7371,329710,11369,158793,6844,209126,8234,233443,10172,1791603,15511,230418,9474,254157,8425,294203,8913,261832,8520,103480,5975,247589,9982,111233,5964,151782,7039,136909,7384,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,558340,7141,70534,4618,74278,4331,82111,4016,80108,4779,30648,2062,91824,4994,35750,3078,48727,4563,44360,3241,303679,4691,35526,3367,37663,2910,44075,2918,47152,4211,17126,1686,52360,3158,18275,2363,25462,2699,26040,2532,254661,4975,35008,2974,36615,2859,38036,2764,32956,2558,13522,1563,39464,3488,17475,1976,23265,2880,18320,1861,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,608124,9493,142780,5720,118214,5240,105357,5241,87821,4730,24882,2326,55904,4480,21669,2435,26344,2832,25153,2449,332886,5353,74102,3883,60948,3723,56347,3780,48408,3425,13320,1594,34203,3381,12131,1684,15652,2103,17775,1721,275238,6838,68678,3738,57266,3829,49010,3215,39413,3085,11562,1682,21701,2454,9538,1298,10692,1467,7378,1541,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5582923,24596,765496,12189,712280,14953,718184,16360,723547,13393,303364,8776,746500,15377,435510,11346,546690,12935,631352,17367,3019997,16432,367771,8947,350618,9800,368399,10314,379947,9706,162984,7827,423321,12035,256860,8536,326869,9444,383228,11382,2562926,17228,397725,7212,361662,9859,349785,9755,343600,10373,140380,5206,323179,10877,178650,6497,219821,8351,248124,10362,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2707572,16721,477181,10925,446797,11984,442838,11085,414012,10046,180460,7217,310808,9048,158402,6764,157304,6119,119770,5378,1457591,10480,237611,7886,220419,7467,228909,8349,214749,6875,98833,4879,180199,6395,92922,5280,101377,5171,82572,4089,1249981,13390,239570,8403,226378,7739,213929,6534,199263,6289,81627,4388,130609,6486,65480,4048,55927,3274,37198,2814,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1406539,11347,368967,10503,258561,8707,237259,6420,194828,6412,75548,4388,119021,5322,52549,3063,52213,3742,47593,3263,744645,7799,186802,7076,131771,5693,124687,4920,103025,4215,39857,3330,66406,3808,29964,2120,30365,2039,31768,2329,661894,6890,182165,6106,126790,5409,112572,4407,91803,4008,35691,2636,52615,3556,22585,1848,21848,2635,15825,1859,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1290913,11510,317147,9470,238423,7841,221007,8078,180039,4926,68733,3980,114300,5829,55046,3605,51757,3145,44461,2963,703587,7294,161139,6583,125328,5643,120288,4951,99708,4476,36026,2365,66055,4457,32722,2799,31241,2917,31080,2640,587326,7624,156008,6158,113095,5101,100719,5084,80331,3728,32707,2961,48245,3262,22324,2126,20516,1723,13381,1353,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1721838,14230,276700,8451,266328,8303,304462,9787,268758,9299,116822,5275,205902,6604,94306,5169,101965,5088,86595,5273,922536,9459,138141,6378,128940,5382,150772,6638,139564,5823,63084,3775,119402,5050,55334,3961,63886,4142,63413,4656,799302,8655,138559,5210,137388,5055,153690,6194,129194,6394,53738,3713,86500,3863,38972,3175,38079,3357,23182,1991,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1828137,14978,282347,8571,277830,9953,300009,10402,272461,11341,88909,5653,243389,9241,92189,5416,125761,7061,145242,6751,967655,12262,134886,6286,137449,6687,149958,6791,145481,7921,43417,3841,130639,6474,49521,3960,71532,5647,104772,5190,860482,10590,147461,6416,140381,6592,150051,6538,126980,7001,45492,4320,112750,6760,42668,3598,54229,4871,40470,3635,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,598431,6784,127920,5687,93646,4815,89843,4075,77509,4034,34992,3160,63924,4401,33343,2886,41543,2942,35711,2612,312784,4953,61800,3940,47409,3257,44607,2681,39653,2746,17695,2051,34014,2891,18237,1975,24752,2257,24617,2076,285647,5179,66120,3983,46237,3128,45236,3111,37856,2634,17297,1936,29910,2838,15106,1712,16791,1719,11094,1532,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2353974,15432,234472,8041,269323,9150,341887,10532,334794,10456,154838,6629,353518,12873,193641,8026,225238,7688,246263,8850,1235460,12498,112315,5840,134113,5588,168592,7853,165418,7343,80781,4752,191994,8878,105904,5697,123531,5363,152812,6905,1118514,11948,122157,5928,135210,7031,173295,6779,169376,7148,74057,4455,161524,6976,87737,4962,101707,5095,93451,5794,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3002709,18790,362236,10423,410084,10916,415977,11563,399992,10334,169201,7240,402272,10190,233193,8159,286565,9717,323189,9382,1589439,12319,170825,6728,197305,8142,209394,9164,205172,8204,85357,5631,221338,8209,132827,5463,168603,6962,198618,7692,1413270,13399,191411,7677,212779,7612,206583,8669,194820,6859,83844,6066,180934,6254,100366,5196,117962,6308,124571,5692,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4222136,19687,645254,11716,633175,11723,669462,13329,643522,12532,287871,10929,516897,11902,284961,8296,303418,8872,237576,7291,2252440,14204,306195,8241,313152,8363,334210,9578,337492,8580,152694,7516,295620,7869,165967,6071,184975,7139,162135,5765,1969696,13806,339059,8955,320023,8038,335252,8921,306030,7836,135177,6326,221277,7014,118994,5043,118443,5846,75441,4476,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2497134,13731,456684,8506,380620,9184,378616,9631,373683,9588,166237,6187,297027,7288,157776,5586,162208,5656,124283,4652,1322263,9427,226638,6861,192260,6510,189792,5881,193922,6714,88271,4584,165037,5866,90885,3978,95232,4161,80226,3638,1174871,9327,230046,6631,188360,6684,188824,5766,179761,6029,77966,3757,131990,4749,66891,3358,66976,3341,44057,2610,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1121273,11465,198434,8225,184737,6711,192829,7117,157687,6739,61594,4271,135605,6195,60062,3968,67214,5200,63111,4785,587588,8350,96315,5862,89914,4927,92467,4971,79990,5266,33123,3085,77196,4490,34164,3030,41085,4103,43334,3596,533685,7713,102119,5732,94823,4905,100362,4947,77697,4187,28471,2530,58409,4037,25898,2434,26129,2800,19777,2474,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2633874,15832,432705,10129,379705,9926,402355,9203,392619,10148,177775,7154,347378,9202,180514,7827,185440,7753,135383,7207,1390362,10926,211962,7221,189427,7854,200606,6613,202754,6334,93912,4560,192702,6864,104347,5414,106010,5728,88642,5430,1243512,13353,220743,6810,190278,6042,201749,6342,189865,7284,83863,5342,154676,5661,76167,4793,79430,4669,46741,3923,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,427352,5296,124969,4997,95563,4528,71513,3773,47800,3580,16119,2082,30674,2320,11300,1775,13601,2147,15813,2027,230767,3384,63099,2796,50959,3075,38688,2639,26512,2333,8761,1708,17260,1859,6288,1300,7641,1491,11559,1647,196585,3993,61870,3121,44604,3025,32825,2580,21288,2156,7358,1171,13414,1447,5012,1104,5960,1202,4254,917,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,865436,7618,211670,5925,159849,5674,153770,5537,126348,5065,51155,3035,74693,3728,30392,2487,30803,2582,26756,3036,466661,4931,111435,4153,82671,3955,81713,3930,70488,4044,27417,2249,40458,2539,17666,1988,17188,1670,17625,2287,398775,5756,100235,3779,77178,3468,72057,3278,55860,3014,23738,1858,34235,2492,12726,1537,13615,1719,9131,1505,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1119127,12930,129766,5893,146264,8069,195645,9417,217020,8227,80191,5659,177012,7889,58482,3943,58229,4249,56518,4549,629931,8349,63453,4208,74411,4915,106324,6334,124043,5823,44909,4088,109197,6158,31615,2983,36987,3497,38992,3392,489196,8430,66313,4525,71853,4855,89321,5391,92977,5540,35282,3267,67815,5077,26867,2512,21242,1996,17526,2571,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,596358,8640,103655,5338,95320,5974,92774,5514,87869,4603,36152,2998,72561,4182,36323,2867,38082,2808,33622,3059,309390,5551,49751,3249,44779,3708,44008,3292,45496,3185,17995,2051,40600,3478,18478,2037,24553,2291,23730,2847,286968,6546,53904,3507,50541,3905,48766,3902,42373,2832,18157,2119,31961,2686,17845,1898,13529,1733,9892,1516,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3663226,26263,468521,12598,482410,13423,534011,12153,507489,13261,216030,7842,496256,13557,255677,8120,318906,11982,383926,10548,1965175,18240,217929,8055,228494,7635,265998,9413,266494,8115,112928,6269,272229,9605,151283,5696,196687,9013,253133,8193,1698051,16203,250592,8095,253916,8883,268013,7923,240995,9473,103102,4825,224027,7910,104394,5123,122219,6473,130793,6341,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,783470,10537,163916,8451,135521,8206,129514,5852,110715,4548,40418,3517,87406,5250,32355,2806,41701,3490,41924,3754,421139,7011,78503,5230,68752,4950,68395,4049,60923,4154,20985,2578,52027,3699,20283,2175,23828,2524,27443,3048,362331,7152,85413,5513,66769,5630,61119,3945,49792,3005,19433,2539,35379,3500,12072,1756,17873,2099,14481,2201,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8401938,33908,916451,16139,924509,17375,1018306,20675,1033367,19523,436837,10891,1112070,20973,605722,11559,867575,19218,1487101,23672,4500076,23329,451367,10868,447702,12448,513903,13797,541031,11922,229539,7621,611767,16032,338268,10057,492269,14021,874230,15657,3901862,24844,465084,11074,476807,11406,504403,13769,492336,12827,207298,7717,500303,13449,267454,8724,375306,11215,612871,15887,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3783871,20830,539083,13495,593139,13610,655671,14960,597129,12534,249720,10015,485943,13695,217782,11177,246102,8323,199302,8498,2047190,14406,277769,8657,298223,9894,336917,11108,313760,8174,134404,7323,279523,9542,123604,8188,145350,6220,137640,6860,1736681,15461,261314,8756,294916,8867,318754,9071,283369,9028,115316,5923,206420,7670,94178,5307,100752,5008,61662,3786,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,328474,4447,104662,4089,74288,3754,54053,3307,35838,2320,9244,1239,20960,1815,7072,800,8776,1178,13581,1525,175853,3091,54027,2672,37479,2350,29849,2208,18565,1687,4501,858,12503,1554,4156,595,4657,920,10116,1415,152621,2942,50635,2348,36809,2452,24204,1973,17273,1634,4743,799,8457,934,2916,508,4119,617,3465,670,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5040146,25448,794182,16110,754213,13069,839448,16654,844838,13807,384691,10358,602548,12378,305280,8646,288266,8652,226680,6820,2678745,16941,391700,12337,372721,8214,418478,11904,441185,11081,205868,6454,339637,9150,179859,6508,177225,6271,152072,5648,2361401,15750,402482,9936,381492,9555,420970,10077,403653,8785,178823,7416,262911,7557,125421,5232,111041,5420,74608,4032,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1488282,13718,308330,9204,259645,8813,263905,7903,226096,8169,86717,4862,161793,7049,60648,3664,63541,4570,57607,3765,814219,8019,156417,6683,137023,6865,138499,6150,125300,6036,49474,4043,94888,5551,33543,2941,37476,2632,41599,3142,674063,9159,151913,5268,122622,4860,125406,5306,100796,4661,37243,3085,66905,3449,27105,2261,26065,2886,16008,1999,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1631123,13778,292439,9559,267970,9191,262804,8215,232649,7529,97048,5079,204003,7207,92670,5497,97817,4818,83723,4717,899063,11013,152148,6555,138805,6059,137384,5939,131767,5662,55956,3467,118377,5506,52256,4291,56975,3856,55395,3713,732060,9205,140291,6304,129165,5855,125420,5913,100882,5072,41092,3268,85626,4226,40414,3435,40842,2781,28328,2980,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
