GEO_ID,B08011_001E,B08011_001M,B08011_002E,B08011_002M,B08011_003E,B08011_003M,B08011_004E,B08011_004M,B08011_005E,B08011_005M,B08011_006E,B08011_006M,B08011_007E,B08011_007M,B08011_008E,B08011_008M,B08011_009E,B08011_009M,B08011_010E,B08011_010M,B08011_011E,B08011_011M,B08011_012E,B08011_012M,B08011_013E,B08011_013M,B08011_014E,B08011_014M,B08011_015E,B08011_015M,B08011_016E,B08011_016M,B08011_017E,B08011_017M,B08011_018E,B08011_018M,B08011_019E,B08011_019M,B08011_020E,B08011_020M,B08011_021E,B08011_021M,B08011_022E,B08011_022M,B08011_023E,B08011_023M,B08011_024E,B08011_024M,B08011_025E,B08011_025M,B08011_026E,B08011_026M,B08011_027E,B08011_027M,B08011_028E,B08011_028M,B08011_029E,B08011_029M,B08011_030E,B08011_030M,B08011_031E,B08011_031M,B08011_032E,B08011_032M,B08011_033E,B08011_033M,B08011_034E,B08011_034M,B08011_035E,B08011_035M,B08011_036E,B08011_036M,B08011_037E,B08011_037M,B08011_038E,B08011_038M,B08011_039E,B08011_039M,B08011_040E,B08011_040M,B08011_041E,B08011_041M,B08011_042E,B08011_042M,B08011_043E,B08011_043M,B08011_044E,B08011_044M,B08011_045E,B08011_045M,NAME,B08011_001MA,B08011_001EA,B08011_002MA,B08011_002EA,B08011_003MA,B08011_003EA,B08011_004EA,B08011_004MA,B08011_005MA,B08011_005EA,B08011_006MA,B08011_006EA,B08011_007MA,B08011_007EA,B08011_008MA,B08011_008EA,B08011_009EA,B08011_009MA,B08011_010MA,B08011_010EA,B08011_011MA,B08011_011EA,B08011_012MA,B08011_012EA,B08011_013MA,B08011_013EA,B08011_014EA,B08011_014MA,B08011_015EA,B08011_015MA,B08011_016MA,B08011_016EA,B08011_017MA,B08011_017EA,B08011_018MA,B08011_018EA,B08011_019MA,B08011_019EA,B08011_020EA,B08011_020MA,B08011_021MA,B08011_021EA,B08011_022MA,B08011_022EA,B08011_023MA,B08011_023EA,B08011_024MA,B08011_024EA,B08011_025MA,B08011_025EA,B08011_026EA,B08011_026MA,B08011_027MA,B08011_027EA,B08011_028MA,B08011_028EA,B08011_029MA,B08011_029EA,B08011_030MA,B08011_030EA,B08011_031EA,B08011_031MA,B08011_032MA,B08011_032EA,B08011_033MA,B08011_033EA,B08011_034MA,B08011_034EA,B08011_035MA,B08011_035EA,B08011_036MA,B08011_036EA,B08011_037EA,B08011_037MA,B08011_038MA,B08011_038EA,B08011_039MA,B08011_039EA,B08011_040MA,B08011_040EA,B08011_041MA,B08011_041EA,B08011_042EA,B08011_042MA,B08011_043MA,B08011_043EA,B08011_044MA,B08011_044EA,B08011_045MA,B08011_045EA,state
0400000US13,3952567,19823,128613,6757,117657,6165,174775,8519,360810,12010,423269,12646,639502,16062,550614,14417,439387,12994,216728,8763,246524,9293,98528,7047,42999,3916,246931,8610,266230,11124,2164350,14180,86266,5372,83322,4901,122944,6648,231796,10260,243376,8920,347099,11655,265363,9145,221717,9419,103924,6167,118747,5974,49831,4311,19776,2766,120513,6483,149676,8545,1788217,15283,42347,3930,34335,3752,51831,3874,129014,6756,179893,7958,292403,10202,285251,9142,217670,7891,112804,5291,127777,6547,48697,4598,23223,2752,126418,6391,116554,6055,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,557339,6920,32517,3728,35927,3657,37045,3242,67570,4649,66834,4430,84317,4806,52088,3705,41689,3349,19255,2290,29440,2877,12612,1918,6120,1135,40568,3251,31357,2637,302654,4701,21603,2721,25958,2877,24331,2331,42509,3445,37662,3166,38458,3192,24256,2440,18251,2099,9947,1703,14974,2227,4757,981,2835,833,20929,2142,16184,1975,254685,4862,10914,1939,9969,1736,12714,2121,25061,2515,29172,2740,45859,3004,27832,2443,23438,2547,9308,1232,14466,1654,7855,1612,3285,857,19639,2254,15173,1902,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,623393,8925,23021,2552,18617,2277,30733,2754,46962,3445,60704,4254,94196,4854,102779,4702,66573,4768,35585,2970,34567,2660,16403,2194,9351,1836,43324,3172,40578,3493,343791,5058,16076,2307,13824,1929,19497,2296,32762,2720,37934,3122,56719,3681,53898,3054,32541,3168,12849,2008,14546,2315,6413,1100,3877,1084,21594,2549,21261,2673,279602,6261,6945,1328,4793,1100,11236,1532,14200,2171,22770,2219,37477,3447,48881,3141,34032,3608,22736,2106,20021,2010,9990,1942,5474,1402,21730,2271,19317,2401,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5599229,22199,237580,9690,217407,8893,302230,8966,545903,15553,596305,12745,793421,14018,692656,12675,588852,13042,269680,7563,316821,11152,135342,7038,69427,4891,445635,13191,387970,12430,3023158,15223,173508,7635,155637,7225,211380,7555,355265,12240,340976,9828,414763,10180,299957,8119,266794,7758,113267,5131,146855,7540,64891,4838,28609,3051,241918,10065,209338,8466,2576071,16654,64072,4450,61770,4001,90850,5288,190638,8509,255329,8292,378658,9952,392699,8595,322058,9728,156413,6123,169966,6825,70451,4604,40818,3690,203717,7717,178632,7584,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2748844,15419,139146,6090,114704,4727,173286,6874,251176,7819,317572,8166,382723,8744,358132,9059,228576,7803,109899,5457,119507,6463,59187,4756,29215,2707,237633,7550,228088,7807,1483521,10130,95525,4555,82777,4147,112905,5283,166174,6455,187605,6358,196816,6053,154752,5926,103326,5194,45177,4206,49180,3685,22633,2530,14318,1793,126511,5761,125822,6106,1265323,13126,43621,3304,31927,2773,60381,4639,85002,3761,129967,4612,185907,5737,203380,6846,125250,6205,64722,3529,70327,4124,36554,3309,14897,1919,111122,5240,102266,4685,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1407818,10624,57712,3265,47896,3100,77644,3961,118929,5711,169757,6165,206378,5630,239732,6648,115270,4680,54448,3404,55496,3450,28288,2236,14733,1856,115265,4688,106270,5100,744357,7232,38248,2527,32622,2751,48212,3050,78763,5031,106091,4780,109590,5135,102837,4889,52731,3084,21783,2005,23518,2239,9884,1346,5810,1164,57655,3361,56613,3792,663461,6186,19464,2154,15274,1528,29432,1993,40166,2691,63666,3476,96788,3604,136895,4209,62539,3868,32665,2619,31978,2493,18404,1753,8923,1306,57610,3096,49657,2873,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1277044,10449,43321,3071,38148,3200,58240,3354,97331,4629,134366,5272,198128,6100,234893,6414,125101,5061,57586,4197,60573,4106,27542,2716,13233,1818,98140,5961,90442,5186,691953,6480,28133,2439,27731,2623,38427,2729,66065,3589,84830,4208,109502,4995,109730,4333,60563,4172,23493,2447,25479,2446,11339,1671,5493,1085,52645,4149,48523,3528,585091,7030,15188,1919,10417,1686,19813,1756,31266,2899,49536,3588,88626,4426,125163,4689,64538,3108,34093,3089,35094,3230,16203,2002,7740,1570,45495,3539,41919,3073,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1717008,14204,76675,5041,61571,3674,90116,4250,156029,6229,188866,6710,252571,8591,242564,7380,157851,7746,75435,3857,73501,4069,34793,3153,19933,2686,133021,5216,154082,6663,917461,9103,53561,4136,44052,3157,59633,3068,100066,4915,106459,4849,127183,5544,105335,5086,78020,5049,32695,2635,31639,2740,13861,1693,9007,1709,70082,3889,85868,5413,799547,8705,23114,2607,17519,1764,30483,2597,55963,3787,82407,4248,125388,5224,137229,5320,79831,4276,42740,3206,41862,3185,20932,2323,10926,1770,62939,4296,68214,3802,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1815477,14325,97924,5421,74702,4556,100093,5080,174018,7628,219943,8492,289690,9201,255108,8383,169156,6676,71123,4578,84802,5810,42016,3634,17986,3060,103595,5958,115321,6437,959232,11420,74444,4397,58124,4052,73882,4351,115055,5772,130125,6287,137722,6689,101228,5031,74518,4494,29544,3168,34575,3612,17440,2477,7041,1818,44864,3796,60670,4627,856245,10320,23480,2835,16578,2760,26211,2712,58963,4138,89818,4458,151968,6262,153880,6286,94638,5325,41579,4594,50227,4278,24576,2750,10945,2113,58731,4555,54651,4036,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,611592,6216,33897,3112,26180,2329,38851,3307,59291,3244,75369,4115,94786,4645,78029,3456,56668,3121,25394,2165,25186,2611,14935,2061,6443,1281,42215,2795,34348,3460,319914,4440,25647,2331,19891,2283,27763,2706,37937,2696,41246,2934,45831,3191,31248,2459,25044,2380,10252,1646,10121,1681,6054,1061,2828,875,19573,2147,16479,1783,291678,5054,8250,1421,6289,1140,11088,1622,21354,1885,34123,2375,48955,3088,46781,2555,31624,2429,15142,1637,15065,1688,8881,1709,3615,910,22642,2058,17869,2568,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2605961,14545,101680,7274,108516,6232,141770,6231,261113,8931,276336,8248,380402,11139,309505,9176,300188,8002,162584,7744,172705,7168,73130,4922,27207,2790,141884,5696,148941,7943,1361676,9344,75851,6443,78818,5493,93155,4949,160737,6404,151044,5882,191589,6495,132959,5264,131683,5803,68549,4800,80648,4787,33722,2763,12588,1752,72579,4602,77754,6129,1244285,11684,25829,2529,29698,2809,48615,3336,100376,6238,125292,4931,188813,7899,176546,7448,168505,6033,94035,4818,92057,4708,39408,3521,14619,2213,69305,4306,71187,4634,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2927997,17426,69201,4391,79344,5265,114543,7319,251796,9114,320829,7281,459623,11678,380814,9990,391784,10697,204608,6744,190430,8576,73675,6261,33785,3762,201087,9173,156478,8583,1541017,12252,52211,4028,59361,4534,82494,5775,168310,8753,186793,5691,250102,9687,173039,7261,178368,7203,78749,4608,86060,5353,32826,3635,13521,2080,99339,6647,79844,6208,1386980,12640,16990,1991,19983,2615,32049,3029,83486,4975,134036,5464,209521,7296,207775,6100,213416,8193,125859,5606,104370,6044,40849,3990,20264,2805,101748,5703,76634,5274,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4261721,19815,161031,6395,148062,6286,217059,6573,347254,8578,434929,9194,579147,11904,574343,11622,435435,9184,238230,6560,236153,7407,119618,6615,54559,3938,369781,10153,346120,11316,2275085,14663,110352,4143,104235,5388,151189,5529,227434,6349,258118,7148,311535,8693,270596,8047,199021,6770,90861,4941,105443,4758,47899,4196,20018,2801,194249,6736,184135,7598,1986636,13495,50679,4080,43827,3784,65870,3916,119820,5283,176811,5347,267612,8021,303747,7782,236414,6433,147369,4972,130710,5319,71719,5071,34541,3024,175532,6620,161985,6520,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2474688,13045,88485,4910,81976,3983,138014,4972,217258,6637,289692,6433,373440,8137,366483,8249,235954,6926,117837,5512,126698,5519,58052,3613,27134,2463,186353,6304,167312,6683,1311521,9105,62678,4386,57214,3260,90031,3893,134641,5199,168097,5655,195136,6311,170088,5880,114578,4991,51358,3315,56122,3461,23155,2375,11026,1488,92779,5292,84618,4776,1163167,8734,25807,2299,24762,2145,47983,3229,82617,4105,121595,4443,178304,6147,196395,4906,121376,4857,66479,4087,70576,4007,34897,2805,16108,2169,93574,4514,82694,4720,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
