GEO_ID,B25015_001E,B25015_001M,B25015_002E,B25015_002M,B25015_003E,B25015_003M,B25015_004E,B25015_004M,B25015_005E,B25015_005M,B25015_006E,B25015_006M,B25015_007E,B25015_007M,B25015_008E,B25015_008M,B25015_009E,B25015_009M,B25015_010E,B25015_010M,B25015_011E,B25015_011M,B25015_012E,B25015_012M,B25015_013E,B25015_013M,B25015_014E,B25015_014M,B25015_015E,B25015_015M,B25015_016E,B25015_016M,B25015_017E,B25015_017M,B25015_018E,B25015_018M,B25015_019E,B25015_019M,B25015_020E,B25015_020M,B25015_021E,B25015_021M,B25015_022E,B25015_022M,B25015_023E,B25015_023M,B25015_024E,B25015_024M,B25015_025E,B25015_025M,B25015_026E,B25015_026M,B25015_027E,B25015_027M,NAME,B25015_001EA,B25015_001MA,B25015_002MA,B25015_002EA,B25015_003MA,B25015_003EA,B25015_004MA,B25015_004EA,B25015_005MA,B25015_005EA,B25015_006MA,B25015_006EA,B25015_007EA,B25015_007MA,B25015_008EA,B25015_008MA,B25015_009EA,B25015_009MA,B25015_010MA,B25015_010EA,B25015_011EA,B25015_011MA,B25015_012EA,B25015_012MA,B25015_013MA,B25015_013EA,B25015_014EA,B25015_014MA,B25015_015MA,B25015_015EA,B25015_016EA,B25015_016MA,B25015_017MA,B25015_017EA,B25015_018MA,B25015_018EA,B25015_019EA,B25015_019MA,B25015_020EA,B25015_020MA,B25015_021MA,B25015_021EA,B25015_022EA,B25015_022MA,B25015_023MA,B25015_023EA,B25015_024MA,B25015_024EA,B25015_025EA,B25015_025MA,B25015_026MA,B25015_026EA,B25015_027EA,B25015_027MA,state
0400000US13,3320278,14891,2218217,18944,343264,10388,336711,10238,5734,1463,819,430,1448417,13198,1432352,13676,13805,1959,2260,727,426536,6867,424983,6925,1297,710,256,243,1102061,16638,488916,11773,461444,11945,22691,3345,4781,1170,516947,12061,494504,12202,17592,2606,4851,1232,96198,3862,95988,3877,210,161,0,297,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,430007,3658,256578,4620,15927,1729,14725,1565,715,454,487,323,164782,3957,151402,3926,9410,1423,3970,883,75869,2908,73471,2755,1389,450,1009,497,173429,5114,58365,2939,50673,2927,5441,1300,2251,792,93431,3922,81947,3827,7664,1271,3820,1045,21633,2093,20251,2103,603,368,779,498,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,532135,3986,379948,6577,60402,2840,57959,2808,2048,732,395,318,231037,5307,226588,5116,3323,813,1126,595,88509,2764,88398,2783,61,83,50,82,152187,5032,73326,3506,69089,3425,3081,1033,1156,602,63101,4181,60406,4198,1648,590,1047,740,15760,1957,15689,1956,71,117,0,256,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4691020,12381,3277573,19759,485061,8383,473066,8129,10263,2095,1732,703,2041024,14515,2006825,14986,29620,2978,4579,1061,751488,7513,747806,7338,2826,1137,856,325,1413447,16614,562912,11803,528423,11215,27331,3342,7158,1945,652181,14058,617364,13377,28111,3575,6706,1890,198354,6820,196771,6894,778,549,805,661,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2443010,11121,1759089,16467,266544,6498,261988,6647,4008,964,548,281,1085662,12904,1073462,12825,10555,1347,1645,570,406883,5839,406439,5816,388,274,56,94,683921,13453,294656,6958,283941,7078,8195,1839,2520,836,301222,9507,293940,9518,6814,1492,468,326,88043,3545,87936,3579,107,168,0,264,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1200833,6448,877796,9351,126521,3602,124547,3770,1785,609,189,184,530481,6667,525967,6457,4412,939,102,116,220794,3735,220738,3724,39,69,17,29,323037,6427,145630,4590,140471,4632,4207,1164,952,535,126602,5286,123091,5378,3040,1094,471,294,50805,2362,50617,2382,188,224,0,221,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1071938,6448,744580,9549,108767,3911,106095,3844,2537,848,135,135,459316,7450,453936,7522,4973,1292,407,263,176497,3478,176303,3471,122,116,72,90,327358,8076,154720,4883,149063,4961,4952,1072,705,301,129531,6250,125586,6168,3297,982,648,390,43107,2615,43029,2635,0,240,78,90,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1653898,9151,1167973,12668,160592,5571,157499,5438,2675,1068,418,362,734127,9034,725696,9064,7442,1458,989,539,273254,4678,272705,4620,406,234,143,177,485925,9577,203139,6732,196080,6550,5721,1395,1338,748,224360,7373,218497,7426,4785,1113,1078,697,58426,3341,58302,3351,124,136,0,270,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1676599,9999,1136873,14727,160581,6169,153971,6073,5523,1335,1087,495,703712,10356,688119,10233,13403,1816,2190,676,272580,5258,271299,5211,811,348,470,424,539726,13040,223526,8252,211365,8398,10511,2373,1650,787,255659,9897,243902,9588,8501,1922,3256,1196,60541,3722,59352,3719,1109,557,80,96,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,542158,4476,389203,6053,38927,2315,38392,2327,476,299,59,101,257843,4972,256074,4964,1519,526,250,187,92433,1968,92408,1974,25,35,0,229,152955,5619,55973,3381,53063,3212,2205,883,705,431,70317,3875,68558,3893,1373,583,386,310,26665,1814,26616,1816,49,80,0,229,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2085647,7404,1438614,13207,174584,5757,171502,5711,2569,907,513,410,962992,11531,953894,11505,7437,1023,1661,730,301038,5624,299927,5656,739,360,372,326,647033,13028,239591,8590,226977,8565,9941,2035,2673,1005,316992,10042,301013,9947,13060,2875,2919,1140,90450,4173,90163,4223,287,207,0,282,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2448032,10748,1567885,15921,164374,6220,162116,6217,2053,861,205,210,1037139,14512,1028154,14414,7660,1554,1325,562,366372,6502,365616,6525,756,359,0,282,880147,14720,313135,8891,301535,9467,8560,2265,3040,1582,414690,11187,401741,11365,9931,2516,3018,1223,152322,5532,151202,5451,628,463,492,419,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3887994,12280,2903328,19112,402601,8274,393766,7889,7830,1623,1005,499,1841673,14823,1819030,14854,19778,2275,2865,943,659054,6366,658144,6367,804,284,106,101,984666,14105,415330,10498,400313,10093,11765,1718,3252,1168,430425,10828,417177,10743,11075,2513,2173,865,138911,4770,138814,4769,97,92,0,238,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2020144,7496,1530659,9897,248034,5528,243868,5533,3249,682,917,419,983416,7812,973877,7947,7532,1189,2007,610,299209,3633,298932,3624,175,131,102,109,489485,9638,216624,7133,205783,6751,7937,1355,2904,919,188223,6446,180306,6212,5881,1375,2036,645,84638,2983,84527,2984,77,97,34,56,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1084034,7745,757446,10943,104034,5204,100769,5243,2850,857,415,339,461867,8123,451966,8298,8703,2023,1198,629,191545,3986,190434,4017,678,410,433,338,326588,7944,137024,5606,126688,5718,8224,1560,2112,864,155236,6070,148060,5961,6021,1661,1155,525,34328,2678,34105,2696,223,180,0,288,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2285280,10457,1614217,14314,232480,7439,227657,7679,4266,1257,557,310,992014,10726,982212,10646,9047,1357,755,407,389723,5166,389308,5175,360,220,55,66,671063,13073,286122,8035,276587,7973,7253,1312,2282,924,293739,9025,286983,8460,5334,1575,1422,637,91202,3178,91046,3165,65,82,91,103,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368268,2828,254458,4764,31763,2401,30619,2376,1107,493,37,65,160071,3713,157663,3615,1977,577,431,243,62624,1761,62504,1749,120,125,0,231,113810,4404,48159,2655,46322,2619,1652,761,185,197,50911,3615,48719,3657,1881,723,311,266,14740,1426,14680,1406,60,98,0,231,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,695592,4475,474682,6469,67625,2782,66522,2899,941,421,162,164,288749,4943,285324,4927,2816,796,609,436,118308,2876,118035,2880,273,173,0,216,220910,5577,100173,3935,96422,4139,3062,852,689,357,91219,3780,88412,3892,2283,737,524,354,29518,2112,29518,2112,0,216,0,216,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,906719,6595,550125,8469,83437,4760,80008,4788,3183,1171,246,190,340175,7401,332476,7230,6818,1376,881,444,126513,3185,125848,3210,559,391,106,129,356594,7890,145380,5862,132072,5644,9052,1993,4256,1422,170374,5779,161639,5898,6700,1358,2035,784,40840,3217,40093,3204,306,346,441,374,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497054,4541,362854,5819,37818,2771,37039,2791,585,432,194,216,251156,4981,249420,5018,1542,585,194,236,73880,2893,73773,2885,107,128,0,253,134200,4792,48263,3319,46688,3339,1400,606,175,204,63188,3519,61045,3485,1795,732,348,222,22749,1923,22749,1923,0,253,0,253,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3141956,9862,2114072,15341,215133,5998,213145,6001,1717,586,271,192,1390382,12407,1373493,12465,14504,2196,2385,674,508557,6330,506517,6240,1680,713,360,210,1027884,13709,320626,8499,294813,8145,21537,3252,4276,1089,539948,10135,503768,9689,28461,3570,7719,1804,167310,5428,166165,5411,663,369,482,344,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,727820,5484,504354,8037,66372,4008,63730,3887,1937,662,705,388,311141,6248,303001,6095,5691,1287,2449,907,126841,3492,126126,3482,557,346,158,244,223466,7239,95042,4409,88080,4287,5000,1433,1962,832,105736,5929,101230,5624,3359,992,1147,613,22688,2558,22303,2536,210,197,175,158,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7114431,15213,3936378,24667,394623,10122,383653,10258,8342,1466,2628,956,2561084,18468,2509966,18407,42850,3925,8268,1187,980671,10125,976403,10255,3194,882,1074,475,3178053,20688,964246,13592,878903,14730,58951,5393,26392,3138,1666238,16754,1522619,16369,101560,5305,42059,3293,547569,9106,538931,8932,4546,1261,4092,1144,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409840,14997,2325140,18958,330600,8911,323357,8896,6208,1598,1035,522,1448398,14628,1431745,14802,15305,2188,1348,440,546142,6490,544986,6483,1055,499,101,105,1084700,16006,480018,12279,457421,11894,17710,2212,4887,1341,495442,10858,475649,10347,15366,2380,4427,1337,109240,4549,108713,4438,453,276,74,125,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270437,2052,182490,3399,24956,1647,24579,1644,301,177,76,120,111703,2683,110863,2695,721,348,119,103,45831,1782,45776,1777,0,203,55,74,87947,3417,42496,2269,41652,2322,689,314,155,150,31252,2387,30456,2467,730,432,66,93,14199,1495,14135,1492,35,53,29,44,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4507821,13987,3152610,19830,421922,8466,415167,8650,6166,1332,589,363,1966664,14094,1951742,13768,13720,2071,1202,470,764024,6573,762998,6590,950,477,76,87,1355211,15969,543545,11074,524755,10969,16614,2560,2176,742,617173,9094,605838,8984,9283,1431,2052,820,194493,4528,193913,4525,315,275,265,274,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1380595,8810,937051,10825,131875,5375,128413,5216,3170,778,292,230,562139,8341,552786,8442,8189,1572,1164,540,243037,4419,242435,4430,470,237,132,247,443544,6948,201394,4938,192182,4890,7620,1392,1592,606,192614,5346,185407,5073,5489,1188,1718,674,49536,3032,49304,3016,78,118,154,205,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1425340,7083,909113,10907,113977,5293,109886,5365,3179,882,912,660,573376,7632,564060,7432,7096,1309,2220,721,221760,4556,220912,4533,447,246,401,372,516227,9154,226851,6083,214057,5892,9246,1668,3548,1710,224036,5979,211931,6398,9574,1851,2531,999,65340,3145,65012,3175,176,203,152,141,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4860140,14124,3474048,20820,383405,7927,377796,8096,5077,1125,532,320,2190376,14958,2174265,15128,14354,2004,1757,594,900267,9209,898992,9163,1197,465,78,70,1386092,17657,501719,11461,485027,11559,13967,2295,2725,1040,622742,13075,607490,13125,12967,2121,2285,873,261631,6269,261175,6220,279,239,177,230,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406089,2961,254639,4769,26826,2155,26416,2043,410,452,0,284,167095,4444,165852,4453,1201,533,42,72,60718,2877,60565,2876,153,144,0,284,151450,4785,54776,3044,52509,3189,1811,749,456,384,69895,3418,67921,3470,1112,506,862,593,26779,2236,26779,2236,0,284,0,284,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1635907,9252,1146620,13840,150204,5106,147056,5138,2918,927,230,210,710290,10462,704635,10352,4908,1209,747,409,286126,5136,285363,5171,492,309,271,247,489287,10310,208801,7507,199197,7429,8443,1956,1161,567,231323,7816,224670,7826,4945,1044,1708,678,49163,3065,48975,3088,188,209,0,286,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,310331,2851,214246,3793,33797,2321,33077,2244,679,351,41,67,129350,3008,128084,2960,1134,474,132,97,51099,1608,51017,1604,82,133,0,219,96085,3191,41406,2397,39413,2375,1426,604,567,459,36831,2635,34626,2521,1574,456,631,322,17848,1439,17848,1439,0,219,0,219,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2366130,12369,1638837,16782,225624,6837,219627,6755,5408,1454,589,445,1020909,12585,1010765,12678,8820,1783,1324,595,392304,5911,391399,5856,640,338,265,221,727293,13475,316972,8972,301840,9549,12943,2361,2189,967,333353,9637,323411,9743,8045,1639,1897,853,76968,3536,76264,3450,449,362,255,319,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7978095,18793,5162604,28008,742403,12913,698407,12940,34777,3483,9219,1939,3305615,22279,3182791,23286,99235,5723,23589,2405,1114586,11207,1105649,11089,6712,1361,2225,860,2815491,25661,1303909,18650,1179277,17922,93318,7462,31314,3596,1269478,17765,1171830,18040,72979,5684,24669,2849,242104,6578,238192,6611,2321,693,1591,672,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,791929,4640,558769,7876,121675,4845,117694,4787,3501,741,480,376,327362,5803,319855,5605,6478,986,1029,348,109732,2718,109363,2766,369,255,0,258,233160,6586,134012,4783,124679,4751,7931,1349,1402,564,82389,5229,76697,5155,4595,1179,1097,590,16759,1775,16703,1748,56,94,0,258,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
