GEO_ID,B01001H_001E,B01001H_001M,B01001H_002E,B01001H_002M,B01001H_003E,B01001H_003M,B01001H_004E,B01001H_004M,B01001H_005E,B01001H_005M,B01001H_006E,B01001H_006M,B01001H_007E,B01001H_007M,B01001H_008E,B01001H_008M,B01001H_009E,B01001H_009M,B01001H_010E,B01001H_010M,B01001H_011E,B01001H_011M,B01001H_012E,B01001H_012M,B01001H_013E,B01001H_013M,B01001H_014E,B01001H_014M,B01001H_015E,B01001H_015M,B01001H_016E,B01001H_016M,B01001H_017E,B01001H_017M,B01001H_018E,B01001H_018M,B01001H_019E,B01001H_019M,B01001H_020E,B01001H_020M,B01001H_021E,B01001H_021M,B01001H_022E,B01001H_022M,B01001H_023E,B01001H_023M,B01001H_024E,B01001H_024M,B01001H_025E,B01001H_025M,B01001H_026E,B01001H_026M,B01001H_027E,B01001H_027M,B01001H_028E,B01001H_028M,B01001H_029E,B01001H_029M,B01001H_030E,B01001H_030M,B01001H_031E,B01001H_031M,NAME,B01001H_001MA,B01001H_001EA,B01001H_002EA,B01001H_002MA,B01001H_003EA,B01001H_003MA,B01001H_004EA,B01001H_004MA,B01001H_005EA,B01001H_005MA,B01001H_006MA,B01001H_006EA,B01001H_007EA,B01001H_007MA,B01001H_008EA,B01001H_008MA,B01001H_009EA,B01001H_009MA,B01001H_010EA,B01001H_010MA,B01001H_011MA,B01001H_011EA,B01001H_012MA,B01001H_012EA,B01001H_013EA,B01001H_013MA,B01001H_014EA,B01001H_014MA,B01001H_015EA,B01001H_015MA,B01001H_016EA,B01001H_016MA,B01001H_017MA,B01001H_017EA,B01001H_018EA,B01001H_018MA,B01001H_019MA,B01001H_019EA,B01001H_020EA,B01001H_020MA,B01001H_021EA,B01001H_021MA,B01001H_022EA,B01001H_022MA,B01001H_023MA,B01001H_023EA,B01001H_024MA,B01001H_024EA,B01001H_025EA,B01001H_025MA,B01001H_026EA,B01001H_026MA,B01001H_027EA,B01001H_027MA,B01001H_028MA,B01001H_028EA,B01001H_029MA,B01001H_029EA,B01001H_030MA,B01001H_030EA,B01001H_031EA,B01001H_031MA,state
0400000US13,5264447,4386,2594876,3537,173981,2370,168955,5921,176592,5859,107321,1652,62870,2574,165894,4141,169999,3092,187398,2292,420372,2649,392441,1527,299498,725,172035,1311,80310,2002,17210,1568,2669571,4006,167452,2400,155809,5635,172740,5669,103517,1754,57822,3031,163587,3410,167806,2423,190498,1643,419507,1784,403382,1107,312640,291,194287,650,120764,2667,39760,2596,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,284455,907,148508,799,8025,340,6002,931,6815,931,4077,392,3377,780,10189,1090,8816,789,9841,123,23035,435,26988,289,23714,58,9496,264,6709,500,1424,420,135947,746,6904,345,6123,753,5351,750,3551,392,2312,486,8180,574,8462,301,8128,283,20121,300,24968,189,21044,107,8755,264,8444,682,3604,682,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1212911,1341,601723,1107,44069,784,39647,2012,45132,2014,28373,402,17618,1174,43910,1249,39771,13,36915,339,81720,549,89695,430,66656,185,39684,311,22495,866,6038,822,611188,1135,42060,699,39090,1949,40993,1942,26112,445,16200,854,47525,879,38490,653,37129,437,83066,456,91505,297,67510,181,41778,179,29216,1394,10514,1380,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8165057,4399,3992570,2742,243072,967,251212,5491,271861,5516,169014,960,90587,1321,252268,1359,248354,693,260389,572,614840,663,645671,651,459294,516,262540,543,179687,2809,43781,2789,4172487,2743,233030,825,235569,5189,259531,5117,162991,715,85298,1083,246620,1451,246490,464,260875,510,621465,733,658217,453,485679,502,319968,262,258204,3790,98550,3796,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5131723,3276,2520786,1934,170453,425,173885,4192,190605,4246,116079,1193,58731,1723,166783,2031,165305,1182,159766,775,372676,933,388961,354,275907,434,158022,350,99395,2010,24218,2011,2610937,2517,162163,771,170957,3923,174469,3910,106981,1282,54232,1430,164534,1705,166866,1032,160684,390,378147,506,394565,455,292545,261,188232,394,147823,2754,48739,2753,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2619948,1656,1286651,1185,78892,476,75131,3101,87425,3149,55939,495,32525,1420,88628,1417,86410,540,75189,644,184691,633,208504,179,147166,154,87159,102,63224,1310,15768,1299,1333297,987,75106,379,74988,3097,79496,2953,52845,501,27808,1457,87776,1483,86487,581,75027,254,187263,397,209882,160,152262,176,105080,116,86352,2216,32925,2174,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2172803,2321,1068452,1357,70891,574,66968,2377,73476,2349,46552,725,26150,1029,77401,1373,73482,1040,63961,750,150561,909,168843,399,117919,365,70075,601,48969,1204,13204,1110,1104351,1793,67029,844,64909,2639,68397,2611,45072,687,25727,1070,76801,1266,70557,771,63004,911,155358,883,173512,549,121811,252,81914,216,66510,1569,23750,1549,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3608732,1821,1765357,2249,116089,1195,117043,3843,119272,3907,75728,1530,45608,2306,116198,2535,119947,1643,119274,1061,265342,1151,269677,453,202655,220,121378,606,63439,1661,13707,1600,1843375,2197,110128,1096,107570,3785,116795,3873,69245,1538,38516,2273,119339,2365,120541,1141,120585,1100,277026,1253,281917,163,216599,167,141165,408,92775,2203,31174,2195,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2716471,2412,1336142,2164,85588,874,83693,3999,88693,3845,57266,1048,35030,1764,97692,1961,90435,1172,83145,658,195241,852,207868,668,154011,465,91743,516,55094,1236,10643,1178,1380329,1742,81059,1009,73670,3091,90037,3059,52160,1317,28783,1484,98826,1694,89969,745,85088,509,198719,738,210622,459,162374,170,106776,333,78888,1722,23358,1668,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1231743,1226,600630,771,32353,383,33674,1804,39688,1909,26545,442,15154,466,36764,614,32386,359,33452,2,92125,2,102711,87,77950,2,43982,4,26522,1033,7324,1033,631113,553,30632,243,31239,1971,38633,2001,25415,274,13408,706,37523,638,32058,351,35472,100,98176,34,108002,303,79899,45,48563,2,39436,1455,12657,1455,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3228401,2216,1575152,1627,96234,811,97341,3543,112165,3480,70334,342,37821,651,96347,781,83451,549,89095,238,245003,343,259336,229,195445,293,104872,70,70787,1933,16921,1918,1653249,1370,93313,652,91232,3512,108163,3589,66323,250,33999,757,92876,799,85941,709,95242,448,255263,346,269124,158,204241,457,121076,126,99936,2200,36520,2198,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4929550,7913,2385683,4647,142031,839,144456,4284,158416,4255,99360,433,48258,399,135821,1054,144128,2580,152896,1605,389334,1571,386905,1086,280983,526,154047,512,117561,2092,31487,2101,2543867,3789,134717,648,135798,4268,152221,4235,92933,1216,39604,423,133099,1094,152451,960,160943,1003,404682,1524,408641,1236,305961,505,186341,378,170794,3503,65682,3503,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7699573,4609,3792789,2254,235325,719,246764,4863,269907,4945,169765,1151,95157,891,250661,849,231397,993,232243,572,576370,715,610410,198,432371,162,235930,253,166122,2487,40367,2492,3906784,2683,224099,699,234711,5127,252941,5094,163444,468,85640,747,245152,827,228293,694,230506,345,578976,248,618081,322,448278,196,280016,410,236550,3315,80097,3312,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4301409,4082,2127263,2441,131363,329,129223,3707,143940,3776,92898,542,53851,494,146491,982,138157,732,134404,1214,333174,1017,349524,379,233453,142,132722,33,84381,1931,23682,1930,2174146,1844,124711,155,120923,2830,137944,2827,88876,930,47405,710,143316,923,135969,821,134098,1065,335746,382,351268,178,240807,105,149910,148,117344,2287,45829,2290,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1695319,830,833245,2156,55428,1440,53993,3173,53538,3132,32575,1236,19228,1977,58953,2374,54387,1773,51523,1726,121386,1734,124591,972,100755,397,66017,944,34042,1376,6829,1190,862074,2112,50743,1385,47503,3134,54493,2989,32957,1306,19159,1756,54298,1933,53385,1517,52526,1345,122899,1776,126980,1326,105446,216,77200,548,48736,1725,15749,1680,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4675423,2144,2291938,1593,147816,359,145011,4650,153930,4775,99663,915,57341,1293,159213,1508,149577,951,144968,144,337921,259,354421,183,259637,255,161382,369,97231,1980,23827,1932,2383485,1349,138912,546,136417,4108,148606,4034,94330,893,51623,1291,158717,1501,150744,639,147395,119,344854,336,365840,126,277793,166,186395,24,133822,2773,48037,2753,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,812226,628,404518,652,22124,517,22689,1539,24735,1549,17012,336,9898,737,29348,736,25131,331,23063,587,54008,390,70264,121,53317,115,30528,10,17827,716,4574,717,407708,766,21421,503,19467,1763,25142,1795,16570,350,10012,740,27750,804,23691,303,21279,289,55773,353,71787,182,52018,104,32250,10,22284,969,8264,969,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1457549,1223,716608,852,47454,437,44720,2182,48495,2150,31574,277,18610,849,52643,978,47983,752,44185,160,100663,223,112971,202,79290,108,46585,253,33724,930,7711,856,740941,690,46059,276,45091,1740,44451,1725,29701,302,16222,816,51675,905,48099,379,43962,387,101443,511,115028,78,81719,82,55928,20,44321,1241,17242,1235,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1423101,1954,718787,1386,39301,747,39447,2290,46367,2377,27167,780,16515,990,39249,1292,43932,924,46717,659,111476,618,112928,4,95840,92,61643,121,31145,1327,7060,1337,704314,1650,36800,1097,40075,2814,40550,2897,25529,774,14136,854,40289,1242,43620,1047,46455,462,102717,455,107765,141,94857,266,61266,6,38788,1370,11467,1371,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1195415,1239,589379,923,34039,230,36525,2130,44259,2137,27860,100,13251,569,35591,1221,31097,1051,33574,253,96027,111,101199,94,70415,28,37563,253,23109,928,4870,928,606036,657,31304,262,35120,2089,41413,2122,26938,146,11999,474,34845,607,32211,470,34355,455,100374,451,102582,173,71872,253,41039,253,31441,1176,10543,1176,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5371394,4608,2605895,2675,152474,485,170306,5273,186656,5225,114796,186,62080,476,137697,479,119471,656,145970,469,414429,975,435068,647,315575,619,176361,513,137913,2393,37099,2397,2765499,2501,145969,679,159463,4973,179868,4911,108489,251,57858,330,133346,901,120519,506,148985,604,426941,512,448765,784,339979,525,215758,331,207078,3210,72481,3222,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,807552,1911,392378,2288,20045,1322,18278,1833,23982,1818,13839,948,11632,1854,22038,1892,19935,1067,20171,780,52280,1075,69456,972,58923,339,36349,698,18963,1235,6487,1022,415174,2094,17492,1214,18248,1613,22570,1794,15379,851,8593,1167,23538,1268,19759,1020,20541,814,55207,1324,74596,744,62779,339,39937,624,28098,1341,8437,1221,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11315746,5380,5499025,2853,321004,971,326796,6953,365954,7042,227130,665,119195,1127,322020,1283,324367,777,340422,763,856192,1408,885017,781,664598,529,383681,532,282408,3654,80241,3644,5816721,3466,304468,1189,316688,6842,342874,6831,216407,971,107603,731,312186,791,328331,615,353223,970,869534,925,910165,872,721757,844,466322,224,413283,5886,153880,5879,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5753812,2098,2816323,3232,176035,2029,180147,5022,189072,4977,115533,1876,60148,2763,163115,2540,186159,2279,197237,1998,441010,1973,425236,824,336257,679,205429,803,118366,2175,22579,2138,2937489,2958,171882,1758,168245,5299,177531,5232,109211,1775,54112,1964,163165,2701,186099,1823,196519,1347,447075,1572,442384,921,360685,344,242530,252,164696,2587,53355,2546,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,554110,577,276134,432,15726,320,15795,967,16332,964,11754,144,5700,495,20524,479,22126,290,15544,405,38000,372,46838,106,31993,12,18286,16,13435,669,4081,668,277976,467,14577,352,14250,1119,16398,1120,10760,116,6080,573,20015,608,19130,292,14332,185,37499,187,46023,9,31175,172,21601,138,18451,835,7685,834,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9284543,2699,4538373,2128,286700,743,288520,5544,320082,5497,200257,877,108113,1712,302281,1835,287600,586,285757,786,679004,603,723639,373,516223,129,290509,69,201280,3062,48408,3032,4746170,1986,274447,629,282856,6766,298225,6752,190422,823,100020,1338,296113,1573,288038,629,290159,516,690372,600,743260,357,549361,184,352149,281,291048,4014,99700,3984,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2491692,1069,1218158,1481,81520,887,72170,2828,76436,2824,47718,867,31164,1587,83107,1681,81467,1457,74898,866,169040,862,189910,159,146197,215,97177,389,57197,1100,10157,1065,1273534,1629,76132,923,69643,2886,70767,2946,47680,752,28318,1809,82171,2098,81183,1060,76386,865,175974,701,197419,147,156797,170,112385,44,74180,1475,24499,1474,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2897961,2349,1420085,1699,81693,806,81817,3686,94145,3742,59071,299,33316,783,92295,939,92369,251,92985,399,202841,389,228906,210,176593,438,100752,6,64507,1586,18795,1584,1477876,1286,77664,583,80471,3731,87668,3767,57246,239,31131,1039,93922,1247,93112,645,92753,331,205245,270,239556,212,184131,150,111358,230,85229,2614,38390,2607,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
