GEO_ID,C08126_001E,C08126_001M,C08126_002E,C08126_002M,C08126_003E,C08126_003M,C08126_004E,C08126_004M,C08126_005E,C08126_005M,C08126_006E,C08126_006M,C08126_007E,C08126_007M,C08126_008E,C08126_008M,C08126_009E,C08126_009M,C08126_010E,C08126_010M,C08126_011E,C08126_011M,C08126_012E,C08126_012M,C08126_013E,C08126_013M,C08126_014E,C08126_014M,C08126_015E,C08126_015M,C08126_016E,C08126_016M,C08126_017E,C08126_017M,C08126_018E,C08126_018M,C08126_019E,C08126_019M,C08126_020E,C08126_020M,C08126_021E,C08126_021M,C08126_022E,C08126_022M,C08126_023E,C08126_023M,C08126_024E,C08126_024M,C08126_025E,C08126_025M,C08126_026E,C08126_026M,C08126_027E,C08126_027M,C08126_028E,C08126_028M,C08126_029E,C08126_029M,C08126_030E,C08126_030M,C08126_031E,C08126_031M,C08126_032E,C08126_032M,C08126_033E,C08126_033M,C08126_034E,C08126_034M,C08126_035E,C08126_035M,C08126_036E,C08126_036M,C08126_037E,C08126_037M,C08126_038E,C08126_038M,C08126_039E,C08126_039M,C08126_040E,C08126_040M,C08126_041E,C08126_041M,C08126_042E,C08126_042M,C08126_043E,C08126_043M,C08126_044E,C08126_044M,C08126_045E,C08126_045M,C08126_046E,C08126_046M,C08126_047E,C08126_047M,C08126_048E,C08126_048M,C08126_049E,C08126_049M,C08126_050E,C08126_050M,C08126_051E,C08126_051M,C08126_052E,C08126_052M,C08126_053E,C08126_053M,C08126_054E,C08126_054M,C08126_055E,C08126_055M,C08126_056E,C08126_056M,C08126_057E,C08126_057M,C08126_058E,C08126_058M,C08126_059E,C08126_059M,C08126_060E,C08126_060M,C08126_061E,C08126_061M,C08126_062E,C08126_062M,C08126_063E,C08126_063M,C08126_064E,C08126_064M,C08126_065E,C08126_065M,C08126_066E,C08126_066M,C08126_067E,C08126_067M,C08126_068E,C08126_068M,C08126_069E,C08126_069M,C08126_070E,C08126_070M,C08126_071E,C08126_071M,C08126_072E,C08126_072M,C08126_073E,C08126_073M,C08126_074E,C08126_074M,C08126_075E,C08126_075M,C08126_076E,C08126_076M,C08126_077E,C08126_077M,C08126_078E,C08126_078M,C08126_079E,C08126_079M,C08126_080E,C08126_080M,C08126_081E,C08126_081M,C08126_082E,C08126_082M,C08126_083E,C08126_083M,C08126_084E,C08126_084M,C08126_085E,C08126_085M,C08126_086E,C08126_086M,C08126_087E,C08126_087M,C08126_088E,C08126_088M,C08126_089E,C08126_089M,C08126_090E,C08126_090M,NAME,C08126_001EA,C08126_001MA,C08126_002EA,C08126_002MA,C08126_003EA,C08126_003MA,C08126_004MA,C08126_004EA,C08126_005MA,C08126_005EA,C08126_006MA,C08126_006EA,C08126_007MA,C08126_007EA,C08126_008EA,C08126_008MA,C08126_009MA,C08126_009EA,C08126_010MA,C08126_010EA,C08126_011EA,C08126_011MA,C08126_012EA,C08126_012MA,C08126_013EA,C08126_013MA,C08126_014EA,C08126_014MA,C08126_015MA,C08126_015EA,C08126_016MA,C08126_016EA,C08126_017MA,C08126_017EA,C08126_018EA,C08126_018MA,C08126_019EA,C08126_019MA,C08126_020MA,C08126_020EA,C08126_021EA,C08126_021MA,C08126_022EA,C08126_022MA,C08126_023EA,C08126_023MA,C08126_024EA,C08126_024MA,C08126_025EA,C08126_025MA,C08126_026MA,C08126_026EA,C08126_027MA,C08126_027EA,C08126_028EA,C08126_028MA,C08126_029EA,C08126_029MA,C08126_030EA,C08126_030MA,C08126_031MA,C08126_031EA,C08126_032EA,C08126_032MA,C08126_033EA,C08126_033MA,C08126_034EA,C08126_034MA,C08126_035EA,C08126_035MA,C08126_036MA,C08126_036EA,C08126_037MA,C08126_037EA,C08126_038MA,C08126_038EA,C08126_039MA,C08126_039EA,C08126_040MA,C08126_040EA,C08126_041MA,C08126_041EA,C08126_042MA,C08126_042EA,C08126_043EA,C08126_043MA,C08126_044EA,C08126_044MA,C08126_045EA,C08126_045MA,C08126_046EA,C08126_046MA,C08126_047EA,C08126_047MA,C08126_048MA,C08126_048EA,C08126_049MA,C08126_049EA,C08126_050MA,C08126_050EA,C08126_051MA,C08126_051EA,C08126_052MA,C08126_052EA,C08126_053MA,C08126_053EA,C08126_054MA,C08126_054EA,C08126_055MA,C08126_055EA,C08126_056EA,C08126_056MA,C08126_057EA,C08126_057MA,C08126_058EA,C08126_058MA,C08126_059MA,C08126_059EA,C08126_060MA,C08126_060EA,C08126_061MA,C08126_061EA,C08126_062MA,C08126_062EA,C08126_063EA,C08126_063MA,C08126_064MA,C08126_064EA,C08126_065MA,C08126_065EA,C08126_066EA,C08126_066MA,C08126_067EA,C08126_067MA,C08126_068EA,C08126_068MA,C08126_069EA,C08126_069MA,C08126_070MA,C08126_070EA,C08126_071MA,C08126_071EA,C08126_072MA,C08126_072EA,C08126_073EA,C08126_073MA,C08126_074EA,C08126_074MA,C08126_075MA,C08126_075EA,C08126_076EA,C08126_076MA,C08126_077EA,C08126_077MA,C08126_078EA,C08126_078MA,C08126_079EA,C08126_079MA,C08126_080EA,C08126_080MA,C08126_081MA,C08126_081EA,C08126_082MA,C08126_082EA,C08126_083EA,C08126_083MA,C08126_084EA,C08126_084MA,C08126_085EA,C08126_085MA,C08126_086MA,C08126_086EA,C08126_087EA,C08126_087MA,C08126_088EA,C08126_088MA,C08126_089EA,C08126_089MA,C08126_090EA,C08126_090MA,state
0400000US01,1941250,15984,36237,4563,146754,7320,304902,9395,74404,4823,246256,8624,103394,5552,34741,2902,119666,5321,146092,5619,383526,10428,140364,7264,94302,5361,98511,4734,12101,1785,1629930,17410,25310,3791,105700,6088,256925,8783,63728,4816,210919,7790,89625,5256,31683,2646,106996,4846,119183,5587,329543,9631,109993,6611,78845,5035,91116,4594,10364,1751,211259,9675,5313,1263,32563,3320,37278,4120,5862,1269,24140,2968,7362,1786,2086,921,7101,1328,15235,2116,38888,3083,20449,3037,8312,1534,5812,1099,858,380,8368,1974,66,113,412,277,756,411,308,279,467,328,394,233,0,270,179,173,278,209,3773,1533,1029,598,597,398,109,139,0,270,48274,3893,2527,971,3411,1026,5986,1439,1413,662,7376,1758,3961,957,150,162,1381,531,2875,1008,7190,2022,7137,1953,3311,965,833,378,723,384,43419,3740,3021,886,4668,1203,3957,955,3093,998,3354,813,2052,808,822,404,4009,1160,8521,1632,4132,943,1756,621,3237,1031,641,410,156,209,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,294690,5226,10020,1514,27720,2624,6469,1317,6387,1383,35694,3437,24775,2434,7928,1441,14068,1930,21498,2032,60920,3257,23917,2092,15351,1970,33085,3222,6858,1114,200952,5850,4358,1017,18677,2230,3348,948,4618,1064,26925,3160,17589,2006,6292,1305,10480,1609,14672,1607,40068,2457,14680,1818,9521,1526,23919,2512,5805,1032,44555,3263,1257,499,5908,1458,1317,626,1220,564,4152,1185,3429,1224,874,470,1580,658,3275,927,9027,1399,4389,1353,2320,756,5260,1443,547,279,3573,956,230,249,181,214,0,233,50,86,436,312,409,404,23,41,103,164,176,208,791,416,872,501,206,189,96,118,0,233,33543,2467,3623,794,2216,724,1365,674,332,264,3543,916,2826,581,413,203,872,449,1090,442,8219,1130,2711,722,2185,652,3642,663,506,336,12067,1657,552,361,738,371,439,307,167,177,638,315,522,288,326,248,1033,766,2285,727,2815,840,1265,555,1119,634,168,106,0,233,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2575064,15393,29767,3549,271117,9437,211782,8147,86014,6669,310919,10684,119769,5485,48612,3913,221898,8975,274102,10113,471547,11743,258358,10959,114962,6804,139705,6519,16512,2239,1945061,18773,17820,2493,183393,6697,168325,7196,66684,4888,249649,9016,95142,4986,37857,3192,173937,7438,183533,7760,372799,11784,186626,8555,81378,5358,113856,5842,14062,2179,366261,11954,7257,2566,69147,6540,27255,3465,10976,4844,33711,4106,14902,2334,5576,1480,20659,2603,44838,5568,55629,4441,38818,5131,19054,3352,17113,2511,1326,531,48964,5040,1234,709,2634,1715,3454,1036,846,426,6224,1487,1097,522,815,580,2021,807,6934,1836,8994,2109,8081,2110,2856,898,3721,1184,53,88,110756,6118,2275,886,8901,2241,6399,1353,2621,792,14172,2897,5781,1155,1650,699,8647,2217,11320,2172,20177,2606,18626,2611,5068,1444,4048,908,1071,495,104022,5974,1181,425,7042,1536,6349,1798,4887,1025,7163,1465,2847,1109,2714,745,16634,2525,27477,3068,13948,2334,6207,1303,6606,1706,967,494,0,291,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1200886,11938,38634,2802,94786,5345,190674,7022,43142,4015,151381,6202,70971,4160,21909,2919,64247,3419,74837,4502,250755,7554,82424,5656,59024,3932,52785,3608,5317,1092,981220,13090,24547,2118,66514,4295,155120,6447,36818,3640,131009,5491,59495,3728,18700,2746,56878,3501,59169,3644,210514,7701,64444,4931,45716,3374,47883,3429,4413,1005,147902,7532,5601,1161,22338,2921,28520,3013,4605,1393,13801,2060,5156,1164,1839,665,4210,1184,9123,1585,31151,2749,10927,2180,6904,1675,3339,951,388,234,4007,1402,48,64,312,415,208,198,24,45,636,429,149,153,274,400,59,96,374,412,568,301,442,378,764,964,149,181,0,260,36505,3253,2994,949,2193,785,4962,1277,914,422,3462,972,3502,1086,558,405,989,484,1932,675,4979,1177,5443,1304,2966,961,1095,588,516,291,31252,3349,5444,1300,3429,1175,1864,579,781,345,2473,668,2669,1797,538,403,2111,635,4239,1052,3543,849,1168,487,2674,667,319,216,0,260,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,15547334,38729,286399,11330,1216892,21148,1743968,29690,617269,18480,1737764,27869,702246,16517,463903,13258,1183339,19018,1835749,25074,2829950,26691,1352645,24486,797120,19425,701168,18129,78922,4762,11503746,41684,162078,7017,841067,17694,1318360,24749,479187,15259,1331991,26531,572879,13903,358595,11135,886276,16571,1274136,23940,2192220,25266,915940,20195,554460,17098,557048,14579,59509,4578,1946177,25740,76811,6617,265385,11754,249845,10942,70891,5375,192906,8328,69562,4959,43961,4242,100553,6637,224876,10758,298647,10827,167449,8853,100094,6708,74581,4380,10616,2273,734704,18065,5403,2139,32759,4369,75277,6634,21018,2892,81687,5294,23974,2853,19636,2507,56862,4853,109219,5676,107248,6757,110277,7469,54821,4636,35040,2375,1483,673,700194,18129,23865,3176,40237,4793,60029,5312,18623,3135,83765,6016,23876,3167,15363,2225,51148,4845,75007,5937,118533,5712,116043,6785,47889,5201,18658,2290,7158,1389,662513,13426,18242,2903,37444,4209,40457,3567,27550,2661,47415,4212,11955,2123,26348,2948,88500,5980,152511,7203,113302,5811,42936,3899,39856,4414,15841,3012,156,123,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2280261,12569,46169,3800,209989,7252,174605,6580,78439,4672,262144,8354,107745,6069,80274,4879,180531,6883,290498,9093,399089,11053,224167,10092,112484,6250,100194,5519,13933,1806,1741595,15152,26495,2483,148751,6485,141707,5909,62818,4379,214254,7745,88541,5307,61806,4108,139900,6060,205368,7699,318843,9437,155950,8908,84149,5459,81850,5297,11163,1622,229018,10071,7613,1818,41719,4021,18484,3021,5860,1393,19981,2619,8080,1426,6544,1219,11822,1554,24406,3594,36411,3789,25583,3190,11773,1790,9637,1690,1105,603,61884,4755,1086,519,2768,945,2780,827,1043,567,5949,1452,2193,885,4082,1500,6012,1228,10127,1793,7880,1656,11886,2417,2002,613,3936,951,140,141,110733,4874,4557,1346,6025,1561,4450,1067,1841,617,11826,1922,5960,1233,3065,949,6312,1533,14147,2258,19409,2608,22384,3475,6363,1164,2998,835,1396,623,137031,6572,6418,1001,10726,1827,7184,1257,6877,1714,10134,1542,2971,908,4777,1264,16485,2312,36450,3513,16546,2512,8364,2451,8197,1434,1773,771,129,210,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1657342,13617,7136,1804,109995,6660,211310,7811,54785,4334,180691,7241,63366,4257,49067,3500,172653,7109,171195,7048,372061,8209,122243,5410,72579,4007,65970,4676,4291,1205,1343489,15545,4388,1131,84221,5968,177032,7122,46706,3584,145868,6464,55172,3936,38628,2897,137863,6983,127619,6594,315707,8070,90077,4661,57493,3658,59256,4956,3459,1072,136359,7808,1185,1082,14880,2409,21828,2577,2943,1413,15315,2020,3942,1161,2878,826,10021,1826,12992,1979,25758,3018,14400,2685,5566,1593,4236,1326,415,251,70427,5133,0,274,2161,1039,4968,1299,1637,575,8388,2023,1763,743,3572,859,15144,1922,11682,2472,10337,1976,7252,1738,2283,754,1145,507,95,162,52884,4729,894,530,4334,1702,4241,968,764,506,7444,1635,1584,881,1188,556,2814,903,5824,1513,11251,1789,7241,1745,3940,1413,1043,658,322,305,54183,3413,669,368,4399,1494,3241,768,2735,640,3676,766,905,390,2801,1130,6811,1305,13078,1741,9008,1362,3273,822,3297,935,290,204,0,274,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,397033,5412,5825,1425,31628,2773,42364,2913,13475,1728,44039,3625,18464,2138,6203,1079,42484,3334,39316,3594,84729,5134,27284,2867,18428,2142,20449,2289,2345,875,318734,5922,2930,803,24500,2477,35285,2595,11180,1680,35680,2950,15334,1798,4936,952,35138,3134,30123,2996,69963,4287,19542,2258,14018,1921,18175,2161,1930,706,42058,3003,1172,752,5405,1055,4469,1060,1179,624,4257,1047,1657,728,563,396,3853,1007,4094,1220,7649,1475,4218,1229,1820,601,1677,683,45,78,8588,1576,50,84,347,359,390,234,53,88,1141,506,504,270,113,130,800,363,1292,507,1874,973,1290,612,349,233,301,310,84,159,13101,2349,782,531,750,457,1502,997,362,291,1529,617,342,257,181,199,563,298,1189,467,2736,1019,1873,952,839,477,167,159,286,380,14552,2167,891,594,626,460,718,395,701,603,1432,656,627,526,410,244,2130,871,2618,730,2507,658,361,245,1402,607,129,141,0,262,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,249865,4239,166,140,8807,1742,4172,1119,1481,548,11074,1544,7869,1195,12587,1736,17617,2201,54496,3451,47634,3377,22286,2536,21015,2209,39501,3312,1160,478,93803,3992,41,68,3902,1084,1508,648,815,388,5599,1211,3644,1093,3997,924,7746,1301,18210,1983,20573,2298,5376,1268,6904,1330,14664,2114,824,402,19246,2459,0,286,1823,718,0,286,59,104,221,236,445,338,1081,701,570,317,3801,1029,5782,1130,1505,707,795,367,3123,921,41,67,94260,4338,46,78,2549,912,2029,768,401,301,3912,1059,2792,865,4755,1133,5205,1304,21710,2957,14896,2103,10647,1855,8443,1614,16622,1781,253,214,31446,2664,34,55,430,369,458,441,68,118,992,431,789,568,2028,768,2929,874,6832,1283,4800,1264,3636,983,3711,890,4697,952,42,69,11110,1973,45,74,103,122,177,174,138,138,350,219,199,242,726,505,1167,538,3943,1060,1583,663,1122,415,1162,507,395,260,0,286,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7700885,26254,78435,6909,781877,19385,474528,12184,294655,12005,981480,19514,388751,11215,188182,8283,667697,12406,877631,15682,1372381,18232,798535,21429,384432,13156,366473,11438,45828,3859,6158873,32660,45999,4216,555523,16044,389190,10818,236938,11004,811674,18644,330884,10061,155317,6985,556695,11970,655695,14369,1161066,16769,595656,15626,301232,11995,325684,9816,37320,3417,851610,19203,18441,3620,163895,9259,51698,4374,29630,3927,89109,5841,27779,2636,14651,2909,44578,3782,100971,6795,133674,5572,103082,7148,40665,4317,28272,3019,5165,1413,138505,8946,1922,843,8834,1911,5518,1392,3697,1207,19306,2660,3720,1063,1957,903,4255,1026,13900,3462,26233,3730,34821,3926,9256,2071,4900,1711,186,190,272572,11036,7716,4340,28168,3836,12727,2186,8811,2146,36264,3438,18432,2254,4966,1428,20263,3267,29873,3764,29814,3103,50512,4860,15906,3034,6010,1893,3110,982,279325,9541,4357,1174,25457,3543,15395,2281,15579,2812,25127,2804,7936,1861,11291,1655,41906,3332,77192,4718,21594,2245,14464,2814,17373,2372,1607,602,47,79,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
