GEO_ID,B08412_001E,B08412_001M,B08412_002E,B08412_002M,B08412_003E,B08412_003M,B08412_004E,B08412_004M,B08412_005E,B08412_005M,B08412_006E,B08412_006M,B08412_007E,B08412_007M,B08412_008E,B08412_008M,B08412_009E,B08412_009M,B08412_010E,B08412_010M,B08412_011E,B08412_011M,B08412_012E,B08412_012M,B08412_013E,B08412_013M,B08412_014E,B08412_014M,B08412_015E,B08412_015M,B08412_016E,B08412_016M,B08412_017E,B08412_017M,B08412_018E,B08412_018M,B08412_019E,B08412_019M,B08412_020E,B08412_020M,B08412_021E,B08412_021M,B08412_022E,B08412_022M,B08412_023E,B08412_023M,B08412_024E,B08412_024M,B08412_025E,B08412_025M,B08412_026E,B08412_026M,B08412_027E,B08412_027M,B08412_028E,B08412_028M,B08412_029E,B08412_029M,B08412_030E,B08412_030M,B08412_031E,B08412_031M,B08412_032E,B08412_032M,B08412_033E,B08412_033M,B08412_034E,B08412_034M,B08412_035E,B08412_035M,B08412_036E,B08412_036M,B08412_037E,B08412_037M,B08412_038E,B08412_038M,B08412_039E,B08412_039M,NAME,B08412_001EA,B08412_001MA,B08412_002EA,B08412_002MA,B08412_003MA,B08412_003EA,B08412_004EA,B08412_004MA,B08412_005MA,B08412_005EA,B08412_006EA,B08412_006MA,B08412_007EA,B08412_007MA,B08412_008MA,B08412_008EA,B08412_009EA,B08412_009MA,B08412_010EA,B08412_010MA,B08412_011EA,B08412_011MA,B08412_012EA,B08412_012MA,B08412_013EA,B08412_013MA,B08412_014MA,B08412_014EA,B08412_015EA,B08412_015MA,B08412_016EA,B08412_016MA,B08412_017EA,B08412_017MA,B08412_018EA,B08412_018MA,B08412_019MA,B08412_019EA,B08412_020EA,B08412_020MA,B08412_021EA,B08412_021MA,B08412_022EA,B08412_022MA,B08412_023MA,B08412_023EA,B08412_024EA,B08412_024MA,B08412_025MA,B08412_025EA,B08412_026MA,B08412_026EA,B08412_027EA,B08412_027MA,B08412_028MA,B08412_028EA,B08412_029EA,B08412_029MA,B08412_030MA,B08412_030EA,B08412_031MA,B08412_031EA,B08412_032EA,B08412_032MA,B08412_033EA,B08412_033MA,B08412_034MA,B08412_034EA,B08412_035EA,B08412_035MA,B08412_036MA,B08412_036EA,B08412_037MA,B08412_037EA,B08412_038EA,B08412_038MA,B08412_039EA,B08412_039MA,state
0400000US13,3950701,19344,123973,8091,354068,12548,508640,12584,587309,12224,567635,15424,230491,10101,577299,15459,120148,5173,149878,6886,360908,11961,257342,10314,113010,6471,2159098,14678,69736,5365,177887,8064,254483,9770,293106,8601,305803,11295,127011,7371,329710,11369,68192,4432,90601,5527,209126,8234,161734,8589,71709,5562,1791603,15511,54237,4714,176181,7760,254157,8425,294203,8913,261832,8520,103480,5975,247589,9982,51956,4184,59277,3762,151782,7039,95608,5030,41301,4169,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,558340,7141,17310,2030,53224,4155,74278,4331,82111,4016,80108,4779,30648,2062,91824,4994,12650,1876,23100,2392,48727,4563,32739,2860,11621,2058,303679,4691,8665,1372,26861,3035,37663,2910,44075,2918,47152,4211,17126,1686,52360,3158,6711,1326,11564,1709,25462,2699,18380,2262,7660,1756,254661,4975,8645,1471,26363,2531,36615,2859,38036,2764,32956,2558,13522,1563,39464,3488,5939,1211,11536,1657,23265,2880,14359,1624,3961,896,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,608124,9493,43450,3367,99330,5773,118214,5240,105357,5241,87821,4730,24882,2326,55904,4480,9680,1270,11989,1907,26344,2832,18127,2288,7026,1220,332886,5353,23399,2487,50703,3756,60948,3723,56347,3780,48408,3425,13320,1594,34203,3381,5393,1021,6738,1269,15652,2103,12586,1724,5189,1086,275238,6838,20051,2313,48627,3232,57266,3829,49010,3215,39413,3085,11562,1682,21701,2454,4287,749,5251,1075,10692,1467,5541,1340,1837,676,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5582923,24596,193605,6583,571891,11791,712280,14953,718184,16360,723547,13393,303364,8776,746500,15377,168175,7251,267335,10012,546690,12935,458323,14368,173029,7846,3019997,16432,98528,4505,269243,8321,350618,9800,368399,10314,379947,9706,162984,7827,423321,12035,96882,5665,159978,7883,326869,9444,280511,9778,102717,5279,2562926,17228,95077,4910,302648,7125,361662,9859,349785,9755,343600,10373,140380,5206,323179,10877,71293,4115,107357,5184,219821,8351,177812,8410,70312,5503,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2707572,16721,119264,5175,357917,9686,446797,11984,442838,11085,414012,10046,180460,7217,310808,9048,77596,4401,80806,4876,157304,6119,77269,4356,42501,3726,1457591,10480,62085,3494,175526,7148,220419,7467,228909,8349,214749,6875,98833,4879,180199,6395,46548,2930,46374,3788,101377,5171,52829,3287,29743,2989,1249981,13390,57179,3622,182391,6979,226378,7739,213929,6534,199263,6289,81627,4388,130609,6486,31048,2824,34432,3140,55927,3274,24440,2543,12758,1675,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1406539,11347,106874,5530,262093,8993,258561,8707,237259,6420,194828,6412,75548,4388,119021,5322,23469,2126,29080,2269,52213,3742,28910,2380,18683,2282,744645,7799,55212,3432,131590,6144,131771,5693,124687,4920,103025,4215,39857,3330,66406,3808,13616,1675,16348,1568,30365,2039,17810,1844,13958,2001,661894,6890,51662,3169,130503,5233,126790,5409,112572,4407,91803,4008,35691,2636,52615,3556,9853,1137,12732,1643,21848,2635,11100,1476,4725,892,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1290913,11510,101808,4848,215339,7826,238423,7841,221007,8078,180039,4926,68733,3980,114300,5829,25784,2409,29262,2322,51757,3145,29520,2521,14941,1922,703587,7294,50365,2989,110774,5451,125328,5643,120288,4951,99708,4476,36026,2365,66055,4457,14200,1972,18522,1885,31241,2917,20467,2090,10613,1638,587326,7624,51443,3524,104565,4932,113095,5101,100719,5084,80331,3728,32707,2961,48245,3262,11584,1391,10740,1250,20516,1723,9053,1218,4328,823,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1721838,14230,70508,4143,206192,8051,266328,8303,304462,9787,268758,9299,116822,5275,205902,6604,44153,3182,50153,3665,101965,5088,57105,4416,29490,2758,922536,9459,35588,2826,102553,5593,128940,5382,150772,6638,139564,5823,63084,3775,119402,5050,24966,2538,30368,2560,63886,4142,41051,3686,22362,2502,799302,8655,34920,2933,103639,4842,137388,5055,153690,6194,129194,6394,53738,3713,86500,3863,19187,2170,19785,2300,38079,3357,16054,1842,7128,1190,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1828137,14978,71388,4548,210959,7914,277830,9953,300009,10402,272461,11341,88909,5653,243389,9241,47211,3898,44978,3884,125761,7061,88693,5297,56549,4044,967655,12262,35724,2806,99162,5153,137449,6687,149958,6791,145481,7921,43417,3841,130639,6474,24689,2826,24832,2652,71532,5647,61183,3975,43589,3314,860482,10590,35664,3041,111797,6040,140381,6592,150051,6538,126980,7001,45492,4320,112750,6760,22522,2739,20146,2577,54229,4871,27510,3064,12960,1980,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,598431,6784,42746,3434,85174,4532,93646,4815,89843,4075,77509,4034,34992,3160,63924,4401,14047,1582,19296,2215,41543,2942,22287,2076,13424,1761,312784,4953,22580,2272,39220,3083,47409,3257,44607,2681,39653,2746,17695,2051,34014,2891,7746,1283,10491,1515,24752,2257,14733,1787,9884,1482,285647,5179,20166,2233,45954,3096,46237,3128,45236,3111,37856,2634,17297,1936,29910,2838,6301,1152,8805,1487,16791,1719,7554,1232,3540,918,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2353974,15432,63426,4200,171046,7057,269323,9150,341887,10532,334794,10456,154838,6629,353518,12873,85399,5520,108242,5983,225238,7688,179688,7811,66575,4945,1235460,12498,31133,3458,81182,4902,134113,5588,168592,7853,165418,7343,80781,4752,191994,8878,47522,3540,58382,4538,123531,5363,110279,6033,42533,4065,1118514,11948,32293,2657,89864,5009,135210,7031,173295,6779,169376,7148,74057,4455,161524,6976,37877,3378,49860,3589,101707,5095,69409,4631,24042,3357,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3002709,18790,79687,4844,282549,9353,410084,10916,415977,11563,399992,10334,169201,7240,402272,10190,93487,5713,139706,6954,286565,9717,242303,8109,80886,5632,1589439,12319,42320,3350,128505,6359,197305,8142,209394,9164,205172,8204,85357,5631,221338,8209,53623,3692,79204,5050,168603,6962,148119,6381,50499,4661,1413270,13399,37367,3172,154044,6886,212779,7612,206583,8669,194820,6859,83844,6066,180934,6254,39864,3590,60502,3936,117962,6308,94184,5742,30387,2866,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4222136,19687,167127,6647,478127,9685,633175,11723,669462,13329,643522,12532,287871,10929,516897,11902,129050,5805,155911,6343,303418,8872,174206,6210,63370,3750,2252440,14204,82745,4432,223450,7411,313152,8363,334210,9578,337492,8580,152694,7516,295620,7869,74586,4377,91381,5478,184975,7139,116816,4703,45319,3215,1969696,13806,84382,4464,254677,7281,320023,8038,335252,8921,306030,7836,135177,6326,221277,7014,54464,3344,64530,3881,118443,5846,57390,3807,18051,2000,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2497134,13731,123781,5523,332903,7748,380620,9184,378616,9631,373683,9588,166237,6187,297027,7288,71924,4387,85852,4006,162208,5656,84743,4200,39540,2517,1322263,9427,67865,3686,158773,6146,192260,6510,189792,5881,193922,6714,88271,4584,165037,5866,41994,3111,48891,2753,95232,4161,52822,3150,27404,1876,1174871,9327,55916,3569,174130,6049,188360,6684,188824,5766,179761,6029,77966,3757,131990,4749,29930,2514,36961,2657,66976,3341,31921,2385,12136,1390,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1121273,11465,50244,4717,148190,7117,184737,6711,192829,7117,157687,6739,61594,4271,135605,6195,31984,2726,28078,3158,67214,5200,41112,3390,21999,2902,587588,8350,26721,3289,69594,4860,89914,4927,92467,4971,79990,5266,33123,3085,77196,4490,17968,1983,16196,2428,41085,4103,26357,2763,16977,2324,533685,7713,23523,2815,78596,5180,94823,4905,100362,4947,77697,4187,28471,2530,58409,4037,14016,1869,11882,1800,26129,2800,14755,2085,5022,1418,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2633874,15832,118649,5000,314056,9725,379705,9926,402355,9203,392619,10148,177775,7154,347378,9202,81181,4729,99333,6261,185440,7753,97945,6527,37438,3401,1390362,10926,64159,3808,147803,6767,189427,7854,200606,6613,202754,6334,93912,4560,192702,6864,44526,3137,59821,4483,106010,5728,62699,4777,25943,2366,1243512,13353,54490,3491,166253,6345,190278,6042,201749,6342,189865,7284,83863,5342,154676,5661,36655,2836,39512,3771,79430,4669,35246,3177,11495,2222,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,427352,5296,38373,2949,86596,4458,95563,4528,71513,3773,47800,3580,16119,2082,30674,2320,5204,1267,6096,1033,13601,2147,8142,1567,7671,1313,230767,3384,21102,2159,41997,2357,50959,3075,38688,2639,26512,2333,8761,1708,17260,1859,2632,817,3656,889,7641,1491,5753,1213,5806,1208,196585,3993,17271,1719,44599,2966,44604,3025,32825,2580,21288,2156,7358,1171,13414,1447,2572,991,2440,558,5960,1202,2389,695,1865,550,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,865436,7618,64310,2846,147360,5205,159849,5674,153770,5537,126348,5065,51155,3035,74693,3728,13762,1529,16630,1788,30803,2582,19048,2695,7708,1212,466661,4931,35424,2261,76011,3882,82671,3955,81713,3930,70488,4044,27417,2249,40458,2539,8157,1295,9509,1304,17188,1670,12062,1968,5563,1042,398775,5756,28886,1904,71349,3530,77178,3468,72057,3278,55860,3014,23738,1858,34235,2492,5605,833,7121,1280,13615,1719,6986,1388,2145,515,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
