GEO_ID,C18001_001E,C18001_001M,C18001_002E,C18001_002M,C18001_003E,C18001_003M,C18001_004E,C18001_004M,C18001_005E,C18001_005M,C18001_006E,C18001_006M,C18001_007E,C18001_007M,C18001_008E,C18001_008M,C18001_009E,C18001_009M,C18001_010E,C18001_010M,C18001_011E,C18001_011M,C18001_012E,C18001_012M,C18001_013E,C18001_013M,C18001_014E,C18001_014M,C18001_015E,C18001_015M,C18001_016E,C18001_016M,C18001_017E,C18001_017M,C18001_018E,C18001_018M,C18001_019E,C18001_019M,C18001_020E,C18001_020M,C18001_021E,C18001_021M,C18001_022E,C18001_022M,C18001_023E,C18001_023M,C18001_024E,C18001_024M,C18001_025E,C18001_025M,C18001_026E,C18001_026M,C18001_027E,C18001_027M,C18001_028E,C18001_028M,C18001_029E,C18001_029M,C18001_030E,C18001_030M,C18001_031E,C18001_031M,C18001_032E,C18001_032M,C18001_033E,C18001_033M,C18001_034E,C18001_034M,C18001_035E,C18001_035M,NAME,C18001_001MA,C18001_001EA,C18001_002MA,C18001_002EA,C18001_003MA,C18001_003EA,C18001_004EA,C18001_004MA,C18001_005EA,C18001_005MA,C18001_006MA,C18001_006EA,C18001_007MA,C18001_007EA,C18001_008MA,C18001_008EA,C18001_009EA,C18001_009MA,C18001_010EA,C18001_010MA,C18001_011MA,C18001_011EA,C18001_012MA,C18001_012EA,C18001_013MA,C18001_013EA,C18001_014MA,C18001_014EA,C18001_015EA,C18001_015MA,C18001_016EA,C18001_016MA,C18001_017MA,C18001_017EA,C18001_018MA,C18001_018EA,C18001_019MA,C18001_019EA,C18001_020EA,C18001_020MA,C18001_021EA,C18001_021MA,C18001_022MA,C18001_022EA,C18001_023MA,C18001_023EA,C18001_024MA,C18001_024EA,C18001_025MA,C18001_025EA,C18001_026EA,C18001_026MA,C18001_027EA,C18001_027MA,C18001_028MA,C18001_028EA,C18001_029MA,C18001_029EA,C18001_030MA,C18001_030EA,C18001_031EA,C18001_031MA,C18001_032EA,C18001_032MA,C18001_033MA,C18001_033EA,C18001_034MA,C18001_034EA,C18001_035MA,C18001_035EA,state
0400000US16,1286091,1388,637323,1903,115611,1859,106494,2312,6481,1209,2636,1346,450291,1938,389388,3980,27579,2314,33324,2803,41948,647,27965,1540,8439,1049,5544,1196,29473,541,12696,1289,7943,1191,8834,858,648768,1758,108336,1615,103120,1735,4050,803,1166,498,455133,2171,399099,4406,24849,2949,31185,2554,44346,697,30431,1428,8413,1223,5502,888,40953,552,16331,1214,8484,1063,16138,1458,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11529905,2458,5622985,3747,1009348,4331,936301,5493,58676,4079,14371,1994,4015797,4405,3630610,10231,183536,7207,201651,7750,333268,1389,243074,4514,50027,3216,40167,2939,264572,1252,141978,4041,52628,2853,69966,3240,5906920,3677,962092,4771,920444,5706,30343,2798,11305,1680,4106515,4778,3694481,11547,184240,7094,227794,7249,416356,1769,298122,4577,61633,3064,56601,3434,421957,1559,201079,4506,78929,2913,141949,5057,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5659078,2123,2769945,3085,505238,3610,458716,5207,37540,3339,8982,1707,1957922,3639,1707886,7603,116920,4683,133116,5948,173419,1023,118784,2779,32226,2063,22409,1763,133366,816,67437,2408,26892,1988,39037,2268,2889133,3090,482167,3486,457108,4140,19536,2303,5523,1374,1986580,3967,1726000,8478,102434,4500,158146,6309,208380,1098,145619,3067,33913,2249,28848,2441,212006,1044,98034,3168,44613,2565,69359,3225,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2677072,1593,1314161,2473,205100,1952,189618,2450,12845,1392,2637,1212,938722,2602,831121,4884,52121,3538,55480,3637,89755,632,65289,1803,15484,1383,8982,1090,80584,493,44408,1523,16490,1139,19686,1414,1362911,2188,199488,2082,190296,2657,8074,1236,1118,388,931595,2607,830514,4961,44995,3134,56086,2767,110219,1041,84327,2133,15190,1485,10702,1331,121609,597,59917,2045,24295,1698,37397,2146,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2465776,1816,1211922,2803,209517,2488,195548,3021,10871,1728,3098,789,859091,3181,762389,5025,45964,3054,50738,3056,77300,1108,53160,1998,14291,1802,9849,1395,66014,958,33230,1579,15411,1279,17373,1356,1253854,2489,198880,2488,191150,2752,6216,1130,1514,444,868160,2774,767713,5652,44353,3858,56094,3232,90381,1004,64550,1884,12933,1408,12898,1690,96433,906,45815,1825,20634,1445,29984,1566,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3778043,2498,1838635,4000,309390,3028,275543,3724,27578,2564,6269,1382,1318765,3733,1070301,8114,87929,4938,160535,6229,128893,1075,74866,2402,26660,2137,27367,1960,81587,842,34576,1730,17780,1752,29231,1792,1939408,3232,287198,3089,265604,3891,17459,2273,4135,1121,1366805,3023,1110179,7374,91204,4712,165422,5895,153415,1290,95221,2938,28340,2244,29854,2261,131990,864,50449,2267,26104,1926,55437,2490,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4056826,3085,1941965,3906,353764,3352,314757,4279,31148,2824,7859,1225,1378993,5049,1156841,8802,90852,5264,131300,5526,124897,1801,79035,2559,23889,1887,21973,1936,84311,1454,37691,2556,17927,1640,28693,2426,2114861,3084,335906,2846,313617,3439,18022,2611,4267,1081,1489280,3373,1268068,8071,87986,4972,133226,6121,153039,1665,96856,3327,26762,2254,29421,2384,136636,1608,52668,2486,25676,1920,58292,2615,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1212400,1201,588805,1907,89064,1425,75664,2003,11258,1430,2142,726,420360,2027,352132,3958,29620,2460,38608,2852,44862,382,31356,1166,7994,1003,5512,805,34519,385,17022,1290,8292,948,9205,1133,623595,1487,83268,1374,78357,1929,3624,878,1287,690,438393,1516,376676,3939,25082,2356,36635,2944,49451,331,35881,1181,8003,1052,5567,815,52483,269,27169,1516,10096,1074,15218,1242,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5054250,2973,2418321,3220,437070,3294,399852,5178,28602,3082,8616,2226,1724258,4187,1552618,8508,85491,5438,86149,5599,146422,1275,110357,2934,21623,2207,14442,1985,110571,1143,60931,2398,23294,1985,26346,2167,2635929,2247,415603,3121,395270,3662,16615,2375,3718,941,1867869,3826,1675726,8064,90235,6026,101908,5314,175673,1269,124882,3118,29305,2823,21486,1946,176784,1232,87116,3288,32118,2298,57550,3066,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5781501,1718,2791348,2538,452299,3144,412731,3938,31409,2612,8159,1622,2007115,3892,1809923,8890,88861,5024,108331,7049,173824,1340,129822,2772,24873,2480,19129,1780,158110,1160,85728,3267,33062,2105,39320,2889,2990153,2410,432666,3050,411205,3861,16402,2282,5059,1307,2092633,3230,1863621,9595,92557,5241,136455,6780,209906,1260,154120,3547,30548,2478,25238,2330,254948,1041,129867,4704,43187,2936,81894,3916,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9208964,1955,4485829,2774,802075,3469,728135,4988,57411,4394,16529,1898,3180220,3632,2773176,10407,182498,6464,224546,6494,271368,1396,194647,2967,44152,2071,32569,2692,232166,1019,119255,2805,49385,2675,63526,2748,4723135,3115,763085,3507,719010,5189,34687,4598,9388,1525,3269082,4009,2841109,9687,176715,5949,251258,7750,330923,1465,231679,4107,54188,3001,45056,2936,360045,1167,163755,4316,74053,3186,122237,4104,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4649215,2089,2301954,2908,380830,2744,353113,3514,22655,2020,5062,935,1670615,3251,1512582,7225,80043,4036,77990,3548,138992,883,107094,1909,20391,1599,11507,1356,111517,718,59143,2184,25412,1982,26962,1835,2347261,3029,362197,2586,346009,2828,12238,1681,3950,971,1658255,2949,1495159,6448,71944,3657,91152,4234,158103,932,122823,2191,20631,1859,14649,1170,168706,882,83884,2758,35808,1884,49014,2675,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2604545,2326,1244373,3621,230805,3227,209052,4029,17180,2228,4573,963,873594,4137,715206,6344,63625,4303,94763,4790,86334,1824,48351,2069,18398,1598,19585,1984,53640,1555,18110,1707,11050,1429,24480,1974,1360172,2830,217965,2893,204382,3373,9561,1813,4022,1070,944719,2935,773381,7855,60623,4901,110715,5680,108761,1632,59459,2686,23373,2024,25929,2031,88727,1566,28381,1762,17846,1907,42500,2335,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5243737,2609,2543656,3077,426183,3265,388475,3654,30640,2624,7068,1419,1805975,3913,1544662,7873,111091,5499,150222,5398,178973,1085,115174,2953,35018,2353,28781,2441,132525,1113,63231,2278,30948,2155,38346,2400,2700081,3158,409376,2688,388480,3196,17414,1753,3482,876,1881065,3677,1606511,8014,116110,5281,158444,5666,210433,1327,141593,3275,37487,2552,31353,2221,199207,1009,89041,2914,41437,2500,68729,3207,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,854024,1024,422192,1607,62850,1220,56382,1432,5082,970,1386,760,304247,1835,260424,2583,21734,1981,22089,1736,32223,541,21175,1077,6427,797,4621,895,22872,291,10781,942,5303,777,6788,908,431832,1703,60898,1492,57691,1549,2277,617,930,605,304965,1596,267427,3583,16734,1832,20804,1989,34443,621,23064,1160,5954,952,5425,831,31526,411,14851,988,7222,893,9453,1005,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1577160,1703,776251,2277,131982,1935,121805,2447,7810,1302,2367,797,550670,2375,489142,4381,32072,3105,29456,2636,50196,612,36028,1176,9874,1070,4294,784,43403,515,21958,1299,10646,1126,10799,1016,800909,2087,125362,1756,119241,2172,4495,1088,1626,659,551229,2124,491704,4056,26175,2428,33350,2677,59634,580,44726,1239,9109,1038,5799,1031,64684,645,31119,1473,15021,1450,18544,1251,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2203258,1526,1110914,2057,196391,1879,184259,2782,10227,2095,1905,679,789480,2219,721621,4220,33151,2868,34708,2703,78805,865,58928,1873,11905,1546,7972,1387,46238,808,24931,1773,9648,1260,11659,1515,1092344,1785,187192,2205,179548,2365,6644,1338,1000,487,762519,2212,682646,5113,35339,3038,44534,3571,81047,928,60076,1956,11706,1443,9265,1456,61586,757,28766,1794,11435,1484,21385,1776,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1196601,1387,587888,1892,98378,1379,88399,1602,8715,1254,1264,522,422885,1766,375948,3501,22172,2462,24765,2279,38222,354,27877,1232,6274,915,4071,781,28403,325,14430,1171,7109,1083,6864,1059,608713,1270,92615,1536,87298,1792,4480,1156,837,399,431402,1591,382864,3672,20626,2488,27912,2504,42304,422,30551,1312,7318,1137,4435,802,42392,321,22101,1422,7841,1221,12450,1185,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7932031,1974,3835480,2699,678412,3178,639482,4006,30175,3098,8755,1675,2716568,4056,2478476,8309,109887,5634,128205,5278,235359,1569,178309,3051,35296,2351,21754,1775,205141,1212,120205,3482,38725,2946,46211,2893,4096551,2234,649078,3215,624903,4290,18481,2248,5694,1488,2819963,3577,2556922,9177,113118,5603,149923,6700,294288,1592,217562,3853,40293,2872,36433,2950,333222,1686,165946,4403,61016,3382,106260,4246,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1747052,2589,847243,3376,148610,2264,137014,2678,9090,1642,2506,969,597546,3157,506613,6331,40241,2965,50692,4144,60246,1499,38060,1891,12708,1473,9478,1498,40841,1282,19706,1599,7917,1084,13218,1274,899809,2458,145487,1967,139175,2255,4145,907,2167,1120,627724,2692,539416,5638,39397,3418,48911,3314,69358,1230,46098,2181,12095,1560,11165,1332,57240,1151,23720,1881,11085,1309,22435,1864,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
