GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001EA,B25093_001MA,B25093_002MA,B25093_002EA,B25093_003MA,B25093_003EA,B25093_004MA,B25093_004EA,B25093_005EA,B25093_005MA,B25093_006EA,B25093_006MA,B25093_007MA,B25093_007EA,B25093_008MA,B25093_008EA,B25093_009EA,B25093_009MA,B25093_010EA,B25093_010MA,B25093_011EA,B25093_011MA,B25093_012EA,B25093_012MA,B25093_013MA,B25093_013EA,B25093_014MA,B25093_014EA,B25093_015MA,B25093_015EA,B25093_016EA,B25093_016MA,B25093_017EA,B25093_017MA,B25093_018MA,B25093_018EA,B25093_019MA,B25093_019EA,B25093_020MA,B25093_020EA,B25093_021MA,B25093_021EA,B25093_022EA,B25093_022MA,B25093_023EA,B25093_023MA,B25093_024MA,B25093_024EA,B25093_025MA,B25093_025EA,B25093_026MA,B25093_026EA,B25093_027EA,B25093_027MA,B25093_028EA,B25093_028MA,B25093_029MA,B25093_029EA,state
0400000US13,2218217,18944,36144,3692,13484,2473,4923,1180,3215,918,2190,817,12057,2318,275,202,307120,9155,121319,5754,55557,4504,39430,3724,27945,2932,61812,4570,1057,900,1448417,13198,717937,11186,209939,8490,138131,6053,93431,4866,279805,7606,9174,1878,426536,6867,239486,6098,39582,2457,30571,3008,23882,2271,90641,4196,2374,715,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,256578,4620,1855,791,381,239,318,440,121,143,91,107,872,567,72,119,14072,1578,4098,856,1439,460,2175,734,1377,538,4841,895,142,198,164782,3957,66965,2978,25045,2324,18555,1841,12390,1492,40749,2665,1078,427,75869,2908,48404,2755,5656,987,4641,946,3263,775,13631,1469,274,188,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,379948,6577,8063,1436,2966,1007,1181,501,961,465,627,497,2143,710,185,225,52339,2825,19039,2258,7852,1039,8318,1299,5426,1282,11461,1568,243,246,231037,5307,116598,4275,33963,2399,22636,2089,14558,1621,41807,3124,1475,615,88509,2764,53703,2240,8597,1121,6189,1018,5167,1012,14571,1702,282,238,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3277573,19759,47979,3126,12246,1800,8259,1316,4676,884,4384,1168,17601,2211,813,871,437082,8605,137903,5449,80874,4007,59116,3771,44937,3610,112331,5178,1921,902,2041024,14515,911819,13448,292287,8858,216233,6914,159465,5899,451119,10996,10101,1874,751488,7513,386471,6794,81207,3646,60650,3136,40284,2805,179054,5711,3822,1050,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1759089,16467,31283,2413,10302,1398,5289,1078,5890,1264,2219,639,7495,1195,88,117,235261,6157,101959,4323,49257,3269,30573,2520,17441,2222,35487,2874,544,298,1085662,12904,589314,8847,159077,6302,106539,4555,65715,3948,160180,6023,4837,964,406883,5839,235050,5459,42821,2435,31890,2282,23935,2050,70842,3076,2345,730,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,877796,9351,20728,2181,8520,1387,3534,1286,2526,787,1204,513,4904,1255,40,69,105793,3467,46153,2334,22425,2241,14041,1362,7997,1320,15118,1769,59,64,530481,6667,303817,6904,79126,3570,47044,2927,30462,2624,67685,3591,2347,603,220794,3735,133106,3288,24559,1774,18440,1616,11010,1197,32587,1791,1092,316,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,744580,9549,16327,1762,6351,925,1643,484,1661,602,1924,689,4692,1101,56,50,92440,3996,40286,2635,18512,2118,12967,1647,7005,1197,13268,1712,402,319,459316,7450,256667,7202,68078,3295,43156,3154,27294,2317,62699,3207,1422,409,176497,3478,105516,3281,18698,1754,12213,1356,9552,1213,29886,1855,632,411,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1167973,12668,18222,2004,7159,1395,2794,804,1704,527,1232,555,5031,1174,302,245,142370,4796,70478,4244,23879,2507,16340,2058,9076,1471,21755,2383,842,585,734127,9034,413699,7792,98857,4933,61249,3358,41294,3605,112278,5212,6750,1569,273254,4678,170251,4457,25858,1770,18407,2035,12762,1642,44955,2862,1021,466,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1136873,14727,22307,2562,10135,1797,3467,1134,1798,689,693,300,5511,1340,703,414,138274,5601,71192,4440,20801,2501,12205,1929,8622,1865,24386,2759,1068,660,703712,10356,415679,8794,82200,4056,55311,4333,37181,3647,106808,5501,6533,1182,272580,5258,164147,4884,24735,2126,18726,1973,14231,1953,49077,3566,1664,640,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,389203,6053,4148,876,1462,549,1009,514,412,335,230,147,1035,480,0,229,34779,2210,13136,1577,5977,999,5456,1038,3610,813,6344,1278,256,213,257843,4972,132503,4619,36838,2541,25857,2178,16272,1766,44969,2490,1404,563,92433,1968,51177,1899,10061,1076,6738,937,5213,762,18616,1668,628,353,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1438614,13207,14200,1956,5019,1140,1686,638,1234,496,1406,639,4414,1109,441,378,160384,5530,48213,3304,31997,2685,26073,2745,18182,2198,35272,2851,647,341,962992,11531,447013,8662,155167,6260,106812,5213,74423,4123,175387,6430,4190,1242,301038,5624,165725,5022,31851,2909,22048,2030,17537,1943,62704,3171,1173,448,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1567885,15921,7963,1573,1506,443,727,417,956,479,924,469,3518,1115,332,328,156411,5944,40338,3113,24432,2598,26823,2720,20017,2505,43944,3507,857,681,1037139,14512,420364,9727,167151,6376,123538,5533,85063,4770,235589,8282,5434,1529,366372,6502,163667,4755,39411,2750,36129,3274,23916,2084,99787,3603,3462,1268,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2903328,19112,48629,3598,14138,2204,6858,1467,5720,1265,4653,1322,16800,1800,460,319,353972,8508,120484,5210,67235,4108,51948,3035,32057,2593,80983,5057,1265,467,1841673,14823,890824,13771,269961,6831,188225,7059,123402,4946,357125,8180,12136,1726,659054,6366,350242,6337,75681,3561,52814,3353,38676,2564,138263,4090,3378,819,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1530659,9897,32042,2325,8337,1369,4380,735,5652,1487,4206,1033,9164,1196,303,336,215992,5073,65522,3011,39867,2638,39546,3286,25021,2515,45489,2939,547,505,983416,7812,476682,7638,150780,4774,109618,4253,70058,3254,174003,5353,2275,521,299209,3633,173724,3536,32022,2167,22172,1731,16897,1539,53217,2853,1177,322,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,757446,10943,18824,2427,6988,1670,2683,1099,2085,951,1385,794,5489,1506,194,185,85210,4512,40115,2831,13857,2107,9872,1715,5275,1136,15627,2105,464,420,461867,8123,251898,6513,58134,4239,36408,2718,23933,3484,86836,4695,4658,1245,191545,3986,110868,3672,20260,1784,13378,1501,10061,1500,35804,2411,1174,502,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1614217,14314,30180,2698,11015,1687,4537,1132,5003,1287,3084,859,6189,1047,352,259,202300,6546,91465,4693,37448,2802,25228,2463,15097,1938,31250,2693,1812,903,992014,10726,550577,9367,144115,4508,87522,4171,55142,3674,150552,5144,4106,852,389723,5166,238470,5260,38486,2312,28994,2182,18882,1633,63680,2706,1211,435,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,254458,4764,4790,1105,1662,647,526,341,481,234,627,449,1494,702,0,231,26973,2161,9846,1498,6052,1373,2466,798,3139,954,5454,925,16,27,160071,3713,83051,2632,21711,1875,13454,1397,11554,1363,29137,2167,1164,513,62624,1761,36997,1814,6575,715,4600,864,4018,835,10284,1167,150,142,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474682,6469,7982,1145,2879,748,1058,502,680,295,862,431,2377,659,126,146,59643,2531,25765,1823,11397,1497,9311,1415,4208,916,8740,1113,222,196,288749,4943,157543,4385,42513,2784,28731,1940,16750,1643,42422,2943,790,339,118308,2876,65412,2871,13607,1313,10021,1107,6873,819,21959,1743,436,214,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,550125,8469,9094,1943,2170,804,1126,670,655,407,1263,639,3802,1357,78,131,74343,4311,18501,2316,11227,1787,11650,1703,8244,1621,24352,2707,369,338,340175,7401,126830,4661,48677,4271,39526,3115,28224,2769,93183,4940,3735,1241,126513,3185,61004,3278,13083,1714,9943,1359,7100,1214,34542,2599,841,633,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,362854,5819,2379,754,263,172,229,246,349,321,198,206,1340,653,0,253,35439,2748,8975,1896,5766,963,6713,1359,5302,914,8593,1375,90,145,251156,4981,100471,3715,40123,2381,31033,2467,22550,2017,55985,3149,994,400,73880,2893,31581,2234,8944,1224,6225,974,5816,1101,20848,1931,466,420,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2114072,15341,15742,2033,4994,1594,1453,583,1489,570,1289,581,5976,1302,541,504,199391,5955,46124,3197,38077,2933,31361,3083,25497,2515,57962,4434,370,370,1390382,12407,535161,9234,202994,6764,166054,6225,119494,5707,360898,10442,5781,1488,508557,6330,190648,4919,59806,3494,47129,2851,35803,2554,172385,5202,2786,746,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,504354,8037,11386,2061,3342,1220,2855,1153,857,508,477,300,3578,1087,277,251,54986,3768,22197,2565,10801,1997,5744,1181,4681,1230,11036,1757,527,436,311141,6248,174000,5822,37416,3069,26449,2661,16869,2044,54154,4052,2253,737,126841,3492,79575,3016,11438,1806,9656,1595,6081,911,19416,1973,675,332,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3936378,24667,28108,3096,9354,1506,4087,1369,2067,721,2111,645,9896,1967,593,314,366515,9660,126815,6140,55084,3519,43672,3230,33547,3215,106048,6433,1349,696,2561084,18468,1138920,15334,350923,9233,255264,8238,180603,7216,623889,12568,11485,1764,980671,10125,444069,8485,106679,4908,84955,4428,63468,3782,275322,8026,6178,1556,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2325140,18958,33472,3040,11810,1898,5896,1386,4103,1263,2326,728,8673,1792,664,451,297128,8183,133795,5782,48167,3351,33926,3052,24681,2937,55208,4467,1351,623,1448398,14628,726850,13201,204435,7910,148495,5774,92974,4898,264658,8258,10986,2035,546142,6490,302250,6296,58308,3329,41516,3140,31437,2423,110560,4957,2071,714,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,182490,3399,3211,618,1306,440,551,324,204,197,185,161,965,380,0,203,21745,1510,10631,1337,4495,896,3291,766,1414,508,1914,463,0,203,111703,2683,68911,2664,14480,1313,10039,1212,5447,868,12338,1387,488,262,45831,1782,27741,1693,3819,629,3787,589,2125,459,8025,908,334,239,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3152610,19830,46561,3596,14086,1800,6384,1507,5839,1240,5080,1417,14659,1924,513,429,375361,7917,143570,5619,78227,4291,52853,4333,33116,2716,66664,3855,931,462,1966664,14094,978848,11538,298524,7579,207610,6512,136413,5245,336200,8414,9069,1446,764024,6573,400634,6938,89329,3551,63770,2681,47491,2862,158801,5532,3999,956,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,937051,10825,21234,2320,7844,1643,3736,1052,2687,923,1922,723,4327,945,718,396,110641,4618,55487,3993,19253,1871,12232,1704,7270,1142,15942,2016,457,357,562139,8341,329708,6739,70019,4159,46530,3311,26757,2513,85009,3710,4116,867,243037,4419,150326,4078,25023,1907,16968,1556,11229,1290,38875,2741,616,400,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,909113,10907,11900,1648,3081,1007,1205,496,1846,728,1487,648,4190,901,91,150,102077,4856,27190,2634,21521,2058,17621,1921,10660,1703,24768,2423,317,250,573376,7632,248592,6916,86700,3644,65772,3781,43930,3645,125113,4418,3269,766,221760,4556,121144,4074,22391,2109,16174,1283,15289,1591,46275,2962,487,317,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3474048,20820,34760,3266,11447,2020,5925,1375,4519,1007,2808,944,9599,1937,462,241,348645,7946,134401,5024,68058,3867,47510,2749,29691,2698,66849,3992,2136,1019,2190376,14958,1105700,11321,317365,8431,224221,7804,147711,5477,383668,9411,11711,2114,900267,9209,457404,7431,106654,4140,78260,3806,54991,2809,199594,6514,3364,808,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,254639,4769,1765,785,283,415,264,227,483,356,108,132,627,323,0,284,25061,1976,5995,1019,4490,909,3717,1048,3585,1047,7274,1292,0,284,167095,4444,69663,3544,26036,2534,19319,2091,13886,1805,37713,2844,478,308,60718,2877,25618,2058,7319,1142,5739,974,5175,1199,16727,1739,140,133,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1146620,13840,18653,2477,7521,1378,2822,948,1344,538,1894,808,4855,1268,217,283,131551,4988,61393,3975,23650,2763,14684,1920,10908,1821,20531,2237,385,279,710290,10462,372559,8772,98560,4021,64019,3792,39574,2914,129559,6105,6019,1308,286126,5136,168583,4370,25387,2066,19630,1744,15080,1909,55968,3082,1478,554,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
